panel	reading_mode	representation	descriptor_token	positive_loci	gain_bits	positive_gain_folios
ALL_GDT095_TOKENS	IT2a	RESIDUAL_HOST_CHAR3	light	24	-0.165698663668	2
ALL_GDT095_TOKENS	IT2a	RESIDUAL_HOST_CHAR3	serrated	2	-0.374332218346	4
ALL_GDT095_TOKENS	IT2a	RESIDUAL_HOST_CHAR3	large	3	-0.611160381819	3
ALL_GDT095_TOKENS	IT2a	RESIDUAL_HOST_CHAR3	bulb	1	-1.37762482386	3
ALL_GDT095_TOKENS	IT2a	RESIDUAL_HOST_CHAR3	stalk	0	-1.75997200809	2
ALL_GDT095_TOKENS	IT2a	RESIDUAL_HOST_CHAR3	base	0	-1.77627994539	1
ALL_GDT095_TOKENS	IT2a	RESIDUAL_HOST_CHAR3	edge	1	-1.82309400359	3
ALL_GDT095_TOKENS	IT2a	RESIDUAL_HOST_CHAR3	finger	0	-2.32321822444	0
ALL_GDT095_TOKENS	IT2a	RESIDUAL_HOST_CHAR3	shaped	1	-3.5338504563	0
ALL_GDT095_TOKENS	IT2a	RESIDUAL_HOST_CHAR3	root	23	-4.09879324849	1
ALL_GDT095_TOKENS	IT2a	RESIDUAL_HOST_CHAR3	coloured	3	-5.17124493277	1
ALL_GDT095_TOKENS	IT2a	RESIDUAL_HOST_CHAR3	leaf	26	-5.9772131629	1
ALL_GDT095_TOKENS	IT2a	RESIDUAL_HOST_CHAR3	dark	28	-7.11047023954	1
ALL_GDT095_TOKENS	IT2a	RESIDUAL_HOST_CHAR3	stem	15	-12.4533735298	1
ALL_GDT095_TOKENS	IT2a	RESIDUAL_HOST_CHAR3	flower	8	-12.4621651009	2
ALL_GDT095_TOKENS	IT2a	STA_FAMILY_CHAR3	level	0	6.08410730647	6
ALL_GDT095_TOKENS	IT2a	STA_FAMILY_CHAR3	ground	0	4.53602678271	6
ALL_GDT095_TOKENS	IT2a	STA_FAMILY_CHAR3	round	1	2.905590381	5
ALL_GDT095_TOKENS	IT2a	STA_FAMILY_CHAR3	serrated	2	2.40241222375	6
ALL_GDT095_TOKENS	IT2a	STA_FAMILY_CHAR3	flower	8	2.15111154592	3
ALL_GDT095_TOKENS	IT2a	STA_FAMILY_CHAR3	bulb	1	1.63029826345	3
ALL_GDT095_TOKENS	IT2a	STA_FAMILY_CHAR3	many	1	0.168546562393	4
ALL_GDT095_TOKENS	IT2a	STA_FAMILY_CHAR3	stalk	0	-1.33295812625	1
ALL_GDT095_TOKENS	IT2a	STA_FAMILY_CHAR3	large	3	-1.61588660723	4
ALL_GDT095_TOKENS	IT2a	STA_FAMILY_CHAR3	finger	0	-2.14480453951	0
ALL_GDT095_TOKENS	IT2a	STA_FAMILY_CHAR3	edge	1	-2.79377516807	2
ALL_GDT095_TOKENS	IT2a	STA_FAMILY_CHAR3	shaped	1	-2.93542911386	2
ALL_GDT095_TOKENS	IT2a	STA_FAMILY_CHAR3	coloured	3	-3.22479182332	3
ALL_GDT095_TOKENS	IT2a	STA_FAMILY_CHAR3	base	0	-4.88771385383	1
ALL_GDT095_TOKENS	IT2a	STA_FAMILY_CHAR3	root	23	-8.3990600509	1
ALL_GDT095_TOKENS	IT2a	STA_FAMILY_CHAR3	light	24	-8.45213383297	1
ALL_GDT095_TOKENS	IT2a	STA_FAMILY_CHAR3	dark	28	-9.16197283394	2
ALL_GDT095_TOKENS	IT2a	STA_FAMILY_CHAR3	leaf	26	-12.1898917356	2
ALL_GDT095_TOKENS	IT2a	STA_FAMILY_CHAR3	stem	15	-12.4076009598	1
ALL_GDT095_TOKENS	RF1b	COMPILER_ACTIVE	light	24	1.94485076965	3
ALL_GDT095_TOKENS	RF1b	COMPILER_ACTIVE	round	1	0.270093860115	4
ALL_GDT095_TOKENS	RF1b	COMPILER_ACTIVE	bulb	1	0.196108788232	4
ALL_GDT095_TOKENS	RF1b	COMPILER_ACTIVE	many	1	-0.059935556822	4
ALL_GDT095_TOKENS	RF1b	COMPILER_ACTIVE	serrated	2	-0.0658765079547	3
ALL_GDT095_TOKENS	RF1b	COMPILER_ACTIVE	coloured	3	-0.564657827334	2
ALL_GDT095_TOKENS	RF1b	COMPILER_ACTIVE	large	3	-0.78536992164	4
ALL_GDT095_TOKENS	RF1b	COMPILER_ACTIVE	base	0	-1.55342754826	3
ALL_GDT095_TOKENS	RF1b	COMPILER_ACTIVE	edge	1	-1.70092058479	3
ALL_GDT095_TOKENS	RF1b	COMPILER_ACTIVE	finger	0	-1.80690553957	2
ALL_GDT095_TOKENS	RF1b	COMPILER_ACTIVE	level	0	-2.08908908091	3
ALL_GDT095_TOKENS	RF1b	COMPILER_ACTIVE	stalk	0	-2.17945310582	2
ALL_GDT095_TOKENS	RF1b	COMPILER_ACTIVE	root	23	-2.20772696269	3
ALL_GDT095_TOKENS	RF1b	COMPILER_ACTIVE	ground	0	-2.26588036895	3
ALL_GDT095_TOKENS	RF1b	COMPILER_ACTIVE	flower	8	-2.98289211096	3
ALL_GDT095_TOKENS	RF1b	COMPILER_ACTIVE	shaped	1	-3.3727035665	2
ALL_GDT095_TOKENS	RF1b	COMPILER_ACTIVE	dark	28	-7.70764515675	2
ALL_GDT095_TOKENS	RF1b	COMPILER_ACTIVE	stem	15	-12.5825060253	1
ALL_GDT095_TOKENS	RF1b	COMPILER_ACTIVE	leaf	26	-15.0785976427	2
ALL_GDT095_TOKENS	RF1b	EDGE_ONLY	base	0	1.8067058273	5
ALL_GDT095_TOKENS	RF1b	EDGE_ONLY	bulb	1	1.50970329565	5
ALL_GDT095_TOKENS	RF1b	EDGE_ONLY	many	1	0.213717561636	4
ALL_GDT095_TOKENS	RF1b	EDGE_ONLY	finger	0	-1.21155707678	2
ALL_GDT095_TOKENS	RF1b	EDGE_ONLY	edge	1	-1.58943942253	2
ALL_GDT095_TOKENS	RF1b	EDGE_ONLY	stalk	0	-1.77492145368	2
ALL_GDT095_TOKENS	RF1b	EDGE_ONLY	stem	15	-1.95254321634	3
ALL_GDT095_TOKENS	RF1b	EDGE_ONLY	coloured	3	-3.50470123746	4
ALL_GDT095_TOKENS	RF1b	EDGE_ONLY	ground	0	-3.82294296701	0
ALL_GDT095_TOKENS	RF1b	EDGE_ONLY	large	3	-4.19726266975	4
ALL_GDT095_TOKENS	RF1b	EDGE_ONLY	level	0	-4.98453524076	0
ALL_GDT095_TOKENS	RF1b	EDGE_ONLY	shaped	1	-6.0364107607	1
ALL_GDT095_TOKENS	RF1b	EDGE_ONLY	round	1	-6.94982875969	2
ALL_GDT095_TOKENS	RF1b	EDGE_ONLY	root	23	-8.46954384768	2
ALL_GDT095_TOKENS	RF1b	EDGE_ONLY	serrated	2	-11.3482745082	1
ALL_GDT095_TOKENS	RF1b	EDGE_ONLY	flower	8	-15.0999824219	1
ALL_GDT095_TOKENS	RF1b	EDGE_ONLY	light	24	-16.4794408155	1
ALL_GDT095_TOKENS	RF1b	EDGE_ONLY	leaf	26	-24.0488647405	2
ALL_GDT095_TOKENS	RF1b	EDGE_ONLY	dark	28	-26.6355078738	1
ALL_GDT095_TOKENS	RF1b	EDGE_STRIPPED_CHAR3	level	0	4.6155857307	6
ALL_GDT095_TOKENS	RF1b	EDGE_STRIPPED_CHAR3	light	24	4.35585902481	2
ALL_GDT095_TOKENS	RF1b	EDGE_STRIPPED_CHAR3	ground	0	3.67191031376	6
ALL_GDT095_TOKENS	RF1b	EDGE_STRIPPED_CHAR3	base	0	0.368237332198	2
ALL_GDT095_TOKENS	RF1b	EDGE_STRIPPED_CHAR3	shaped	1	0.355645792555	2
ALL_GDT095_TOKENS	RF1b	EDGE_STRIPPED_CHAR3	stalk	0	-0.397133913151	4
ALL_GDT095_TOKENS	RF1b	EDGE_STRIPPED_CHAR3	many	1	-1.44916961423	5
ALL_GDT095_TOKENS	RF1b	EDGE_STRIPPED_CHAR3	finger	0	-2.01688654855	2
ALL_GDT095_TOKENS	RF1b	EDGE_STRIPPED_CHAR3	round	1	-2.65406265371	4
ALL_GDT095_TOKENS	RF1b	EDGE_STRIPPED_CHAR3	edge	1	-3.26569974452	3
ALL_GDT095_TOKENS	RF1b	EDGE_STRIPPED_CHAR3	bulb	1	-3.92035899689	2
ALL_GDT095_TOKENS	RF1b	EDGE_STRIPPED_CHAR3	dark	28	-4.01189563852	3
ALL_GDT095_TOKENS	RF1b	EDGE_STRIPPED_CHAR3	large	3	-4.6676346825	2
ALL_GDT095_TOKENS	RF1b	EDGE_STRIPPED_CHAR3	serrated	2	-6.45759586481	4
ALL_GDT095_TOKENS	RF1b	EDGE_STRIPPED_CHAR3	coloured	3	-6.66473279281	2
ALL_GDT095_TOKENS	RF1b	EDGE_STRIPPED_CHAR3	leaf	26	-7.79187861327	2
ALL_GDT095_TOKENS	RF1b	EDGE_STRIPPED_CHAR3	root	23	-11.4921025526	1
ALL_GDT095_TOKENS	RF1b	EDGE_STRIPPED_CHAR3	stem	15	-13.3781615538	0
ALL_GDT095_TOKENS	RF1b	EDGE_STRIPPED_CHAR3	flower	8	-14.7750853138	1
ALL_GDT095_TOKENS	RF1b	PAGE_HOST_CHAR3	level	0	4.8273886723	6
ALL_GDT095_TOKENS	RF1b	PAGE_HOST_CHAR3	ground	0	3.86676968662	6
ALL_GDT095_TOKENS	RF1b	PAGE_HOST_CHAR3	light	24	1.09635829295	3
ALL_GDT095_TOKENS	RF1b	PAGE_HOST_CHAR3	base	0	0.765902482079	3
ALL_GDT095_TOKENS	RF1b	PAGE_HOST_CHAR3	many	1	0.570410437339	5
ALL_GDT095_TOKENS	RF1b	PAGE_HOST_CHAR3	bulb	1	-0.631905182897	3
ALL_GDT095_TOKENS	RF1b	PAGE_HOST_CHAR3	coloured	3	-0.92789030914	3
ALL_GDT095_TOKENS	RF1b	PAGE_HOST_CHAR3	stalk	0	-1.11390766009	1
ALL_GDT095_TOKENS	RF1b	PAGE_HOST_CHAR3	round	1	-1.53850008434	4
ALL_GDT095_TOKENS	RF1b	PAGE_HOST_CHAR3	finger	0	-1.59149360065	1
ALL_GDT095_TOKENS	RF1b	PAGE_HOST_CHAR3	edge	1	-1.89749912129	3
ALL_GDT095_TOKENS	RF1b	PAGE_HOST_CHAR3	shaped	1	-3.7466586312	3
ALL_GDT095_TOKENS	RF1b	PAGE_HOST_CHAR3	large	3	-4.18116665645	3
ALL_GDT095_TOKENS	RF1b	PAGE_HOST_CHAR3	serrated	2	-4.23069580839	4
ALL_GDT095_TOKENS	RF1b	PAGE_HOST_CHAR3	leaf	26	-5.22092889685	1
ALL_GDT095_TOKENS	RF1b	PAGE_HOST_CHAR3	root	23	-6.40127346894	2
ALL_GDT095_TOKENS	RF1b	PAGE_HOST_CHAR3	dark	28	-13.1669537772	1
ALL_GDT095_TOKENS	RF1b	PAGE_HOST_CHAR3	flower	8	-14.2712600573	2
ALL_GDT095_TOKENS	RF1b	PAGE_HOST_CHAR3	stem	15	-18.1925063107	0
ALL_GDT095_TOKENS	RF1b	PAGE_HOST_PLUS_COMPILER_ACTIVE	light	24	3.45719480418	4
ALL_GDT095_TOKENS	RF1b	PAGE_HOST_PLUS_COMPILER_ACTIVE	level	0	3.08118033388	6
ALL_GDT095_TOKENS	RF1b	PAGE_HOST_PLUS_COMPILER_ACTIVE	coloured	3	2.5620689361	4
ALL_GDT095_TOKENS	RF1b	PAGE_HOST_PLUS_COMPILER_ACTIVE	ground	0	2.23692530719	6
ALL_GDT095_TOKENS	RF1b	PAGE_HOST_PLUS_COMPILER_ACTIVE	root	23	2.07085306465	3
ALL_GDT095_TOKENS	RF1b	PAGE_HOST_PLUS_COMPILER_ACTIVE	many	1	0.815961039726	5
ALL_GDT095_TOKENS	RF1b	PAGE_HOST_PLUS_COMPILER_ACTIVE	round	1	0.23334739048	4
ALL_GDT095_TOKENS	RF1b	PAGE_HOST_PLUS_COMPILER_ACTIVE	bulb	1	-0.262561479222	3
ALL_GDT095_TOKENS	RF1b	PAGE_HOST_PLUS_COMPILER_ACTIVE	stalk	0	-0.568267135666	4
ALL_GDT095_TOKENS	RF1b	PAGE_HOST_PLUS_COMPILER_ACTIVE	serrated	2	-0.999997591785	4
ALL_GDT095_TOKENS	RF1b	PAGE_HOST_PLUS_COMPILER_ACTIVE	edge	1	-1.22109843303	2
ALL_GDT095_TOKENS	RF1b	PAGE_HOST_PLUS_COMPILER_ACTIVE	finger	0	-1.26304188732	0
ALL_GDT095_TOKENS	RF1b	PAGE_HOST_PLUS_COMPILER_ACTIVE	base	0	-1.46406925239	1
ALL_GDT095_TOKENS	RF1b	PAGE_HOST_PLUS_COMPILER_ACTIVE	large	3	-2.09053107248	3
ALL_GDT095_TOKENS	RF1b	PAGE_HOST_PLUS_COMPILER_ACTIVE	shaped	1	-2.1772081728	2
ALL_GDT095_TOKENS	RF1b	PAGE_HOST_PLUS_COMPILER_ACTIVE	dark	28	-4.47634517855	2
ALL_GDT095_TOKENS	RF1b	PAGE_HOST_PLUS_COMPILER_ACTIVE	leaf	26	-6.14229619446	1
ALL_GDT095_TOKENS	RF1b	PAGE_HOST_PLUS_COMPILER_ACTIVE	stem	15	-7.07581862259	1
ALL_GDT095_TOKENS	RF1b	PAGE_HOST_PLUS_COMPILER_ACTIVE	flower	8	-13.9380711785	1
ALL_GDT095_TOKENS	RF1b	RAW_CHAR3	level	0	3.06613388512	4
ALL_GDT095_TOKENS	RF1b	RAW_CHAR3	light	24	3.00653687968	4
ALL_GDT095_TOKENS	RF1b	RAW_CHAR3	ground	0	2.8398054952	5
ALL_GDT095_TOKENS	RF1b	RAW_CHAR3	round	1	0.522228758426	5
ALL_GDT095_TOKENS	RF1b	RAW_CHAR3	many	1	0.394340081301	5
ALL_GDT095_TOKENS	RF1b	RAW_CHAR3	stalk	0	0.352836435441	5
ALL_GDT095_TOKENS	RF1b	RAW_CHAR3	bulb	1	0.0363635547809	4
ALL_GDT095_TOKENS	RF1b	RAW_CHAR3	finger	0	-0.00850995446851	3
ALL_GDT095_TOKENS	RF1b	RAW_CHAR3	shaped	1	-0.0898505043302	4
ALL_GDT095_TOKENS	RF1b	RAW_CHAR3	serrated	2	-0.749534004339	5
ALL_GDT095_TOKENS	RF1b	RAW_CHAR3	coloured	3	-1.076411415	3
ALL_GDT095_TOKENS	RF1b	RAW_CHAR3	root	23	-1.35012817642	1
ALL_GDT095_TOKENS	RF1b	RAW_CHAR3	base	0	-1.35161284507	1
ALL_GDT095_TOKENS	RF1b	RAW_CHAR3	large	3	-2.12929175001	4
ALL_GDT095_TOKENS	RF1b	RAW_CHAR3	edge	1	-2.27826426044	2
ALL_GDT095_TOKENS	RF1b	RAW_CHAR3	dark	28	-3.06687622359	2
ALL_GDT095_TOKENS	RF1b	RAW_CHAR3	leaf	26	-3.75406206429	2
ALL_GDT095_TOKENS	RF1b	RAW_CHAR3	flower	8	-4.33449084878	2
ALL_GDT095_TOKENS	RF1b	RAW_CHAR3	stem	15	-5.17094295874	0
ALL_GDT095_TOKENS	RF1b	RESIDUAL_HOST_CHAR3	level	0	4.64485452625	6
ALL_GDT095_TOKENS	RF1b	RESIDUAL_HOST_CHAR3	ground	0	3.8792657703	6
ALL_GDT095_TOKENS	RF1b	RESIDUAL_HOST_CHAR3	many	1	0.314390161418	5
ALL_GDT095_TOKENS	RF1b	RESIDUAL_HOST_CHAR3	stalk	0	-0.285200100851	3
ALL_GDT095_TOKENS	RF1b	RESIDUAL_HOST_CHAR3	coloured	3	-0.330288896807	3
ALL_GDT095_TOKENS	RF1b	RESIDUAL_HOST_CHAR3	bulb	1	-0.606184518993	3
ALL_GDT095_TOKENS	RF1b	RESIDUAL_HOST_CHAR3	finger	0	-0.845980921248	1
ALL_GDT095_TOKENS	RF1b	RESIDUAL_HOST_CHAR3	light	24	-1.21377035565	3
ALL_GDT095_TOKENS	RF1b	RESIDUAL_HOST_CHAR3	base	0	-1.32568434679	2
ALL_GDT095_TOKENS	RF1b	RESIDUAL_HOST_CHAR3	large	3	-1.48017803567	1
ALL_GDT095_TOKENS	RF1b	RESIDUAL_HOST_CHAR3	round	1	-1.65073206738	4
ALL_GDT095_TOKENS	RF1b	RESIDUAL_HOST_CHAR3	shaped	1	-2.56821317511	3
ALL_GDT095_TOKENS	RF1b	RESIDUAL_HOST_CHAR3	edge	1	-2.69907108304	2
ALL_GDT095_TOKENS	RF1b	RESIDUAL_HOST_CHAR3	serrated	2	-2.79242303522	4
ALL_GDT095_TOKENS	RF1b	RESIDUAL_HOST_CHAR3	leaf	26	-2.99660072289	1
ALL_GDT095_TOKENS	RF1b	RESIDUAL_HOST_CHAR3	root	23	-5.97906772682	1
ALL_GDT095_TOKENS	RF1b	RESIDUAL_HOST_CHAR3	dark	28	-7.04323340399	1
ALL_GDT095_TOKENS	RF1b	RESIDUAL_HOST_CHAR3	flower	8	-8.38043756504	2
ALL_GDT095_TOKENS	RF1b	RESIDUAL_HOST_CHAR3	stem	15	-13.5261683718	0
ALL_GDT095_TOKENS	RF1b	STA_FAMILY_CHAR3	level	0	6.38681416562	6
ALL_GDT095_TOKENS	RF1b	STA_FAMILY_CHAR3	ground	0	4.84458733494	6
ALL_GDT095_TOKENS	RF1b	STA_FAMILY_CHAR3	flower	8	2.40038012246	3
ALL_GDT095_TOKENS	RF1b	STA_FAMILY_CHAR3	bulb	1	1.33248147379	3
ALL_GDT095_TOKENS	RF1b	STA_FAMILY_CHAR3	many	1	0.127530331789	4
ALL_GDT095_TOKENS	RF1b	STA_FAMILY_CHAR3	round	1	-0.2765320942	4
ALL_GDT095_TOKENS	RF1b	STA_FAMILY_CHAR3	serrated	2	-0.815677855989	5
ALL_GDT095_TOKENS	RF1b	STA_FAMILY_CHAR3	stalk	0	-1.39422276249	1
ALL_GDT095_TOKENS	RF1b	STA_FAMILY_CHAR3	finger	0	-2.49639060077	0
ALL_GDT095_TOKENS	RF1b	STA_FAMILY_CHAR3	edge	1	-2.81972066318	3
ALL_GDT095_TOKENS	RF1b	STA_FAMILY_CHAR3	shaped	1	-3.01814656816	1
ALL_GDT095_TOKENS	RF1b	STA_FAMILY_CHAR3	coloured	3	-3.02419477267	4
ALL_GDT095_TOKENS	RF1b	STA_FAMILY_CHAR3	base	0	-4.81145622856	2
ALL_GDT095_TOKENS	RF1b	STA_FAMILY_CHAR3	large	3	-4.84108475597	3
ALL_GDT095_TOKENS	RF1b	STA_FAMILY_CHAR3	root	23	-5.94775147765	1
ALL_GDT095_TOKENS	RF1b	STA_FAMILY_CHAR3	dark	28	-8.82905395524	1
ALL_GDT095_TOKENS	RF1b	STA_FAMILY_CHAR3	light	24	-9.35926215851	1
ALL_GDT095_TOKENS	RF1b	STA_FAMILY_CHAR3	leaf	26	-11.5020615324	2
ALL_GDT095_TOKENS	RF1b	STA_FAMILY_CHAR3	stem	15	-12.6361471345	1
ALL_GDT095_TOKENS	ZL3b	COMPILER_ACTIVE	edge	1	1.56900551647	5
ALL_GDT095_TOKENS	ZL3b	COMPILER_ACTIVE	light	24	0.28865200129	2
ALL_GDT095_TOKENS	ZL3b	COMPILER_ACTIVE	flower	8	0.00679767605323	3
ALL_GDT095_TOKENS	ZL3b	COMPILER_ACTIVE	many	1	-0.127252008688	4
ALL_GDT095_TOKENS	ZL3b	COMPILER_ACTIVE	bulb	1	-0.370543607199	5
ALL_GDT095_TOKENS	ZL3b	COMPILER_ACTIVE	round	1	-0.466621608247	4
ALL_GDT095_TOKENS	ZL3b	COMPILER_ACTIVE	shaped	1	-0.560307547881	2
ALL_GDT095_TOKENS	ZL3b	COMPILER_ACTIVE	serrated	2	-0.719829396001	3
ALL_GDT095_TOKENS	ZL3b	COMPILER_ACTIVE	finger	0	-1.34449803961	2
ALL_GDT095_TOKENS	ZL3b	COMPILER_ACTIVE	stalk	0	-1.69954478214	2
ALL_GDT095_TOKENS	ZL3b	COMPILER_ACTIVE	base	0	-2.01012695231	2
ALL_GDT095_TOKENS	ZL3b	COMPILER_ACTIVE	large	3	-2.66074664836	4
ALL_GDT095_TOKENS	ZL3b	COMPILER_ACTIVE	level	0	-2.85442127826	3
ALL_GDT095_TOKENS	ZL3b	COMPILER_ACTIVE	root	23	-3.07937082252	1
ALL_GDT095_TOKENS	ZL3b	COMPILER_ACTIVE	ground	0	-3.34656586492	2
ALL_GDT095_TOKENS	ZL3b	COMPILER_ACTIVE	coloured	3	-4.9378420142	1
ALL_GDT095_TOKENS	ZL3b	COMPILER_ACTIVE	dark	28	-5.85439054163	3
ALL_GDT095_TOKENS	ZL3b	COMPILER_ACTIVE	leaf	26	-8.59034954252	2
ALL_GDT095_TOKENS	ZL3b	COMPILER_ACTIVE	stem	15	-12.3734741616	0
ALL_GDT095_TOKENS	ZL3b	EDGE_ONLY	base	0	1.62508371055	4
ALL_GDT095_TOKENS	ZL3b	EDGE_ONLY	many	1	-0.12401095715	5
ALL_GDT095_TOKENS	ZL3b	EDGE_ONLY	edge	1	-0.960900686664	2
ALL_GDT095_TOKENS	ZL3b	EDGE_ONLY	finger	0	-1.38482221588	2
ALL_GDT095_TOKENS	ZL3b	EDGE_ONLY	stalk	0	-1.94761827869	2
ALL_GDT095_TOKENS	ZL3b	EDGE_ONLY	bulb	1	-2.23007637718	5
ALL_GDT095_TOKENS	ZL3b	EDGE_ONLY	large	3	-3.13160427354	4
ALL_GDT095_TOKENS	ZL3b	EDGE_ONLY	ground	0	-3.20050827247	0
ALL_GDT095_TOKENS	ZL3b	EDGE_ONLY	level	0	-4.00211284409	0
ALL_GDT095_TOKENS	ZL3b	EDGE_ONLY	stem	15	-4.16478016203	1
ALL_GDT095_TOKENS	ZL3b	EDGE_ONLY	round	1	-6.33429675056	2
ALL_GDT095_TOKENS	ZL3b	EDGE_ONLY	shaped	1	-6.65005445427	1
ALL_GDT095_TOKENS	ZL3b	EDGE_ONLY	coloured	3	-7.95671561292	3
ALL_GDT095_TOKENS	ZL3b	EDGE_ONLY	root	23	-10.3943914125	2
ALL_GDT095_TOKENS	ZL3b	EDGE_ONLY	serrated	2	-11.3269991666	1
ALL_GDT095_TOKENS	ZL3b	EDGE_ONLY	flower	8	-14.6023352163	1
ALL_GDT095_TOKENS	ZL3b	EDGE_ONLY	light	24	-16.5997120945	2
ALL_GDT095_TOKENS	ZL3b	EDGE_ONLY	leaf	26	-22.6496730472	2
ALL_GDT095_TOKENS	ZL3b	EDGE_ONLY	dark	28	-26.4957796957	2
ALL_GDT095_TOKENS	ZL3b	EDGE_STRIPPED_CHAR3	level	0	4.83336636028	6
ALL_GDT095_TOKENS	ZL3b	EDGE_STRIPPED_CHAR3	ground	0	3.78563063775	6
ALL_GDT095_TOKENS	ZL3b	EDGE_STRIPPED_CHAR3	base	0	1.02836748084	4
ALL_GDT095_TOKENS	ZL3b	EDGE_STRIPPED_CHAR3	stalk	0	-0.494697461767	3
ALL_GDT095_TOKENS	ZL3b	EDGE_STRIPPED_CHAR3	light	24	-1.34425575183	1
ALL_GDT095_TOKENS	ZL3b	EDGE_STRIPPED_CHAR3	many	1	-1.50618920372	5
ALL_GDT095_TOKENS	ZL3b	EDGE_STRIPPED_CHAR3	finger	0	-1.90464561258	2
ALL_GDT095_TOKENS	ZL3b	EDGE_STRIPPED_CHAR3	edge	1	-2.8631371774	2
ALL_GDT095_TOKENS	ZL3b	EDGE_STRIPPED_CHAR3	round	1	-3.006798951	3
ALL_GDT095_TOKENS	ZL3b	EDGE_STRIPPED_CHAR3	shaped	1	-3.62136474053	2
ALL_GDT095_TOKENS	ZL3b	EDGE_STRIPPED_CHAR3	bulb	1	-3.68829145717	2
ALL_GDT095_TOKENS	ZL3b	EDGE_STRIPPED_CHAR3	root	23	-6.108893037	1
ALL_GDT095_TOKENS	ZL3b	EDGE_STRIPPED_CHAR3	serrated	2	-6.8103321621	3
ALL_GDT095_TOKENS	ZL3b	EDGE_STRIPPED_CHAR3	leaf	26	-7.31341114085	1
ALL_GDT095_TOKENS	ZL3b	EDGE_STRIPPED_CHAR3	large	3	-7.4247766119	1
ALL_GDT095_TOKENS	ZL3b	EDGE_STRIPPED_CHAR3	coloured	3	-7.58187924592	1
ALL_GDT095_TOKENS	ZL3b	EDGE_STRIPPED_CHAR3	stem	15	-7.90973437895	1
ALL_GDT095_TOKENS	ZL3b	EDGE_STRIPPED_CHAR3	dark	28	-7.98419901729	1
ALL_GDT095_TOKENS	ZL3b	EDGE_STRIPPED_CHAR3	flower	8	-11.7504340694	1
ALL_GDT095_TOKENS	ZL3b	PAGE_HOST_CHAR3	level	0	5.21241437279	6
ALL_GDT095_TOKENS	ZL3b	PAGE_HOST_CHAR3	ground	0	4.03981125996	6
ALL_GDT095_TOKENS	ZL3b	PAGE_HOST_CHAR3	many	1	0.582594961585	5
ALL_GDT095_TOKENS	ZL3b	PAGE_HOST_CHAR3	base	0	-0.409562222315	3
ALL_GDT095_TOKENS	ZL3b	PAGE_HOST_CHAR3	stalk	0	-1.35657118127	2
ALL_GDT095_TOKENS	ZL3b	PAGE_HOST_CHAR3	bulb	1	-1.58703568912	3
ALL_GDT095_TOKENS	ZL3b	PAGE_HOST_CHAR3	round	1	-1.96146595546	3
ALL_GDT095_TOKENS	ZL3b	PAGE_HOST_CHAR3	finger	0	-1.97897342683	2
ALL_GDT095_TOKENS	ZL3b	PAGE_HOST_CHAR3	edge	1	-2.10663602605	3
ALL_GDT095_TOKENS	ZL3b	PAGE_HOST_CHAR3	leaf	26	-2.85411719942	3
ALL_GDT095_TOKENS	ZL3b	PAGE_HOST_CHAR3	shaped	1	-3.68136172146	3
ALL_GDT095_TOKENS	ZL3b	PAGE_HOST_CHAR3	large	3	-3.7583499342	3
ALL_GDT095_TOKENS	ZL3b	PAGE_HOST_CHAR3	coloured	3	-4.25760671679	2
ALL_GDT095_TOKENS	ZL3b	PAGE_HOST_CHAR3	serrated	2	-4.6536616795	3
ALL_GDT095_TOKENS	ZL3b	PAGE_HOST_CHAR3	root	23	-5.25724324688	1
ALL_GDT095_TOKENS	ZL3b	PAGE_HOST_CHAR3	flower	8	-6.36865070531	2
ALL_GDT095_TOKENS	ZL3b	PAGE_HOST_CHAR3	light	24	-6.62249046495	2
ALL_GDT095_TOKENS	ZL3b	PAGE_HOST_CHAR3	stem	15	-13.4271247366	2
ALL_GDT095_TOKENS	ZL3b	PAGE_HOST_CHAR3	dark	28	-13.7554740179	2
ALL_GDT095_TOKENS	ZL3b	PAGE_HOST_PLUS_COMPILER_ACTIVE	level	0	3.46219569596	6
ALL_GDT095_TOKENS	ZL3b	PAGE_HOST_PLUS_COMPILER_ACTIVE	ground	0	2.59005839086	6
ALL_GDT095_TOKENS	ZL3b	PAGE_HOST_PLUS_COMPILER_ACTIVE	many	1	0.847304894148	5
ALL_GDT095_TOKENS	ZL3b	PAGE_HOST_PLUS_COMPILER_ACTIVE	root	23	0.685536548888	3
ALL_GDT095_TOKENS	ZL3b	PAGE_HOST_PLUS_COMPILER_ACTIVE	round	1	-0.0492981202848	4
ALL_GDT095_TOKENS	ZL3b	PAGE_HOST_PLUS_COMPILER_ACTIVE	stalk	0	-1.00291165876	3
ALL_GDT095_TOKENS	ZL3b	PAGE_HOST_PLUS_COMPILER_ACTIVE	bulb	1	-1.22213054578	3
ALL_GDT095_TOKENS	ZL3b	PAGE_HOST_PLUS_COMPILER_ACTIVE	serrated	2	-1.3757598335	4
ALL_GDT095_TOKENS	ZL3b	PAGE_HOST_PLUS_COMPILER_ACTIVE	coloured	3	-1.37916105058	4
ALL_GDT095_TOKENS	ZL3b	PAGE_HOST_PLUS_COMPILER_ACTIVE	edge	1	-1.63627381238	2
ALL_GDT095_TOKENS	ZL3b	PAGE_HOST_PLUS_COMPILER_ACTIVE	finger	0	-1.69726484118	0
ALL_GDT095_TOKENS	ZL3b	PAGE_HOST_PLUS_COMPILER_ACTIVE	large	3	-1.79042944481	3
