edition	page	physical_folio	field_id	record_scope	line_depth	field_index	predicted_role_like	supported_abstract_role_like	p_opener	p_operation	p_ingredient	p_tool	p_closer	claim_state
ZL3b	f107v	f107	ZL3b|f107v.49|F01	BODY	4	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000012215	0.536836966	0.000463485	0.000051219	0.462636115	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.5|F01	OPEN	0	1	OPENER	UNRESOLVED_EDGE_CLASS	0.413501117	0.286485653	0.283610098	0.016398412	0.000004721	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.5|F02	OPEN	0	2	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.163728010	0.722423085	0.106703913	0.007125005	0.000019987	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.5|F03	OPEN	0	3	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.043202082	0.816596950	0.129724832	0.010405246	0.000070890	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.5|F04	OPEN	0	4	INGREDIENT	SHORT_ARGUMENT_LIKE	0.001271510	0.042881479	0.859900764	0.095911694	0.000034553	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.5|F05	OPEN	0	5	INGREDIENT	SHORT_ARGUMENT_LIKE	0.001943827	0.405151160	0.532175344	0.059551097	0.001178572	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.6|F01	BODY	1	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000684658	0.944139180	0.039177137	0.004124135	0.011874889	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.6|F02	BODY	1	2	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000112805	0.926895108	0.001602263	0.000154634	0.071235191	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.7|F01	BODY	2	1	CLOSER	RECORD_CLOSER_LIKE	0.000022732	0.346210877	0.015995437	0.001748651	0.636022304	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.8|F01	OPEN	0	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.311352053	0.687810588	0.000798007	0.000035618	0.000003733	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.8|F02	OPEN	0	2	INGREDIENT	SHORT_ARGUMENT_LIKE	0.025311355	0.049215149	0.856777314	0.068693197	0.000002985	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.8|F03	OPEN	0	3	INGREDIENT	SHORT_ARGUMENT_LIKE	0.005545952	0.046194893	0.864947504	0.083302860	0.000008791	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.9|F01	BODY	1	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.010894557	0.833767243	0.141854457	0.013177265	0.000306477	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.9|F02	BODY	1	2	INGREDIENT	SHORT_ARGUMENT_LIKE	0.001943827	0.405151160	0.532175344	0.059551097	0.001178572	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.9|F03	BODY	1	3	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000412076	0.990501338	0.001619224	0.000150571	0.007316792	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.10|F01	BODY	2	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000152621	0.892510230	0.011169066	0.001162948	0.095005135	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.10|F02	BODY	2	2	CLOSER	RECORD_CLOSER_LIKE	0.000019940	0.166019061	0.257839502	0.032255351	0.543866146	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.11|F01	OPEN	0	1	INGREDIENT	SHORT_ARGUMENT_LIKE	0.112691136	0.045986060	0.783841595	0.057480348	0.000000861	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.11|F02	OPEN	0	2	INGREDIENT	SHORT_ARGUMENT_LIKE	0.198963891	0.365944710	0.403892660	0.031191864	0.000006876	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.11|F03	OPEN	0	3	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.068118192	0.928476811	0.003167310	0.000225558	0.000012128	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.11|F04	OPEN	0	4	INGREDIENT	SHORT_ARGUMENT_LIKE	0.005236433	0.043080233	0.855473317	0.096205198	0.000004819	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.12|F01	BODY	1	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.010521920	0.985380388	0.003700689	0.000333802	0.000063201	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.12|F02	BODY	1	2	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.004986639	0.982508418	0.011151276	0.001150633	0.000203035	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.13|F01	BODY	2	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.002726255	0.818824835	0.158011969	0.019609062	0.000827879	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.13|F02	BODY	2	2	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000608573	0.995882858	0.001699567	0.000186765	0.001622238	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.14|F01	BODY	3	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000258701	0.991263794	0.001759993	0.000202323	0.006515189	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.14|F02	BODY	3	2	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000125372	0.344038891	0.541231035	0.082956592	0.031648110	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.14|F03	BODY	3	3	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000008033	0.030395750	0.806902012	0.139388814	0.023305391	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.15|F01	BODY	4	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000010395	0.572686489	0.000243816	0.000027443	0.427031858	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.16|F01	OPEN	0	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.330104715	0.667892081	0.001912892	0.000085463	0.000004848	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.16|F02	OPEN	0	2	INGREDIENT	SHORT_ARGUMENT_LIKE	0.019509375	0.049794981	0.862362416	0.068329013	0.000004216	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.16|F03	OPEN	0	3	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.027783215	0.829288262	0.132196964	0.010597834	0.000133726	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.17|F01	BODY	1	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.001905133	0.997712851	0.000089422	0.000006213	0.000286381	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.18|F01	BODY	2	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.001296081	0.823639591	0.151989159	0.015583356	0.007491814	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.18|F02	BODY	2	2	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000158642	0.945138803	0.001578912	0.000141937	0.052981706	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.19|F01	BODY	3	1	CLOSER	RECORD_CLOSER_LIKE	0.000022192	0.433307998	0.001925126	0.000179930	0.564564754	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.20|F01	OPEN	0	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.271879558	0.727262205	0.000818608	0.000034150	0.000005478	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.20|F02	OPEN	0	2	INGREDIENT	SHORT_ARGUMENT_LIKE	0.013386923	0.050234903	0.868059233	0.068312100	0.000006841	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.20|F03	OPEN	0	3	INGREDIENT	SHORT_ARGUMENT_LIKE	0.011022639	0.436526959	0.508153744	0.044055943	0.000240715	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.21|F01	BODY	1	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.001852328	0.983988752	0.010578789	0.000877647	0.002702484	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.21|F02	BODY	1	2	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000241190	0.962585152	0.001544361	0.000127868	0.035501430	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.22|F01	BODY	2	1	CLOSER	RECORD_CLOSER_LIKE	0.000025661	0.422991145	0.001823763	0.000157822	0.575001609	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.23|F01	OPEN	0	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.015660983	0.984047178	0.000124054	0.000004683	0.000163103	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.24|F01	BODY	1	1	CLOSER	RECORD_CLOSER_LIKE	0.000068112	0.319532260	0.003289735	0.000181893	0.676928001	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.25|F01	OPEN	0	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.345751018	0.652260463	0.001896707	0.000087694	0.000004118	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.25|F02	OPEN	0	2	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.104394115	0.892627650	0.002803625	0.000161506	0.000013105	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.26|F01	BODY	1	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.037714509	0.928070534	0.031751248	0.002401131	0.000062579	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.26|F02	BODY	1	2	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.004980513	0.994187608	0.000638126	0.000047857	0.000145895	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.27|F01	BODY	2	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.001749626	0.992969717	0.003831192	0.000342816	0.001106649	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.27|F02	BODY	2	2	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000570948	0.976717186	0.011559025	0.001159647	0.009993195	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.28|F01	BODY	3	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000179815	0.847644678	0.037193050	0.004063508	0.110918949	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.28|F02	BODY	3	2	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000005544	0.028578933	0.722632323	0.100609654	0.148173546	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.29|F01	OPEN	0	1	INGREDIENT	SHORT_ARGUMENT_LIKE	0.116004821	0.047919044	0.783883523	0.052191491	0.000001121	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.29|F02	OPEN	0	2	INGREDIENT	SHORT_ARGUMENT_LIKE	0.152523471	0.393177527	0.423327906	0.030959326	0.000011770	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.29|F03	OPEN	0	3	INGREDIENT	SHORT_ARGUMENT_LIKE	0.044576999	0.424661995	0.488314295	0.042414087	0.000032625	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.29|F04	OPEN	0	4	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.015375088	0.946991521	0.034480773	0.003019939	0.000132678	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.30|F01	BODY	1	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.004583873	0.954381292	0.036864380	0.003619459	0.000550996	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.30|F02	BODY	1	2	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000848583	0.995635406	0.001601909	0.000151315	0.001762787	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.31|F01	BODY	2	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000316878	0.981702212	0.004171563	0.000431900	0.013377447	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.31|F02	BODY	2	2	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000016068	0.033475918	0.828046383	0.122662312	0.015799318	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f107v	f107	ZL3b|f107v.31|F03	BODY	2	3	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000004749	0.027983163	0.724512112	0.107190522	0.140309454	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f112v	f112	ZL3b|f112v.1|F01	OPEN	0	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.240117965	0.759768096	0.000106778	0.000005294	0.000001866	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f112v	f112	ZL3b|f112v.2|F01	BODY	1	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.127436474	0.872298393	0.000247224	0.000014446	0.000003463	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f112v	f112	ZL3b|f112v.3|F01	BODY	2	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.057882109	0.941814404	0.000278992	0.000018512	0.000005982	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f112v	f112	ZL3b|f112v.3|F02	BODY	2	2	INGREDIENT	SHORT_ARGUMENT_LIKE	0.007547531	0.042749879	0.852623354	0.097076273	0.000002964	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f112v	f112	ZL3b|f112v.3|F03	BODY	2	3	INGREDIENT	SHORT_ARGUMENT_LIKE	0.003146552	0.040833162	0.848852936	0.107161841	0.000005509	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f112v	f112	ZL3b|f112v.4|F01	BODY	3	1	INGREDIENT	SHORT_ARGUMENT_LIKE	0.001334836	0.038963095	0.843078317	0.116612472	0.000011280	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f112v	f112	ZL3b|f112v.4|F02	BODY	3	2	INGREDIENT	SHORT_ARGUMENT_LIKE	0.003727147	0.387996919	0.535988956	0.072119027	0.000167951	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f112v	f112	ZL3b|f112v.4|F03	BODY	3	3	INGREDIENT	SHORT_ARGUMENT_LIKE	0.001674692	0.377948556	0.541939927	0.078009877	0.000426948	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f112v	f112	ZL3b|f112v.4|F04	BODY	3	4	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000766019	0.367944406	0.546876783	0.083216584	0.001196209	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f112v	f112	ZL3b|f112v.4|F05	BODY	3	5	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000356560	0.357865681	0.550571959	0.087513281	0.003692519	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f112v	f112	ZL3b|f112v.5|F01	BODY	4	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000150203	0.986050689	0.001837795	0.000232757	0.011728557	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f112v	f112	ZL3b|f112v.5|F02	BODY	4	2	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000078920	0.327234914	0.537181406	0.089890208	0.045614552	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f112v	f112	ZL3b|f112v.6|F01	BODY	5	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000047953	0.719132426	0.036200507	0.005335227	0.239283887	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f112v	f112	ZL3b|f112v.6|F02	BODY	5	2	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000002598	0.025595792	0.725886626	0.135684993	0.112829992	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f112v	f112	ZL3b|f112v.36|F01	OPEN	0	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.345751018	0.652260463	0.001896707	0.000087694	0.000004118	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f112v	f112	ZL3b|f112v.36|F02	OPEN	0	2	INGREDIENT	SHORT_ARGUMENT_LIKE	0.129198361	0.405713936	0.433819638	0.031252518	0.000015547	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f112v	f112	ZL3b|f112v.36|F03	OPEN	0	3	INGREDIENT	SHORT_ARGUMENT_LIKE	0.005545952	0.046194893	0.864947504	0.083302860	0.000008791	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f112v	f112	ZL3b|f112v.36|F04	OPEN	0	4	INGREDIENT	SHORT_ARGUMENT_LIKE	0.001271510	0.042881479	0.859900764	0.095911694	0.000034553	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f112v	f112	ZL3b|f112v.37|F01	BODY	1	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.002081720	0.984616073	0.010972969	0.001022629	0.001306608	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f112v	f112	ZL3b|f112v.37|F02	BODY	1	2	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000570948	0.976717186	0.011559025	0.001159647	0.009993195	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f112v	f112	ZL3b|f112v.37|F03	BODY	1	3	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000021817	0.034812611	0.835988938	0.116320170	0.012856464	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f112v	f112	ZL3b|f112v.38|F01	BODY	2	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000013075	0.616237131	0.000039717	0.000003374	0.383706703	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f112v	f112	ZL3b|f112v.39|F01	OPEN	0	1	INGREDIENT	SHORT_ARGUMENT_LIKE	0.098711813	0.051275883	0.801786759	0.048223688	0.000001856	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f112v	f112	ZL3b|f112v.39|F02	OPEN	0	2	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.067184318	0.923969098	0.008320338	0.000489980	0.000036267	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f112v	f112	ZL3b|f112v.39|F03	OPEN	0	3	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.015075087	0.838862968	0.134888378	0.010839592	0.000333975	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f112v	f112	ZL3b|f112v.40|F01	BODY	1	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.002536523	0.834318023	0.146035127	0.013483763	0.003626563	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f112v	f112	ZL3b|f112v.40|F02	BODY	1	2	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000210977	0.967805828	0.000690428	0.000055416	0.031237352	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f112v	f112	ZL3b|f112v.41|F01	BODY	2	1	CLOSER	RECORD_CLOSER_LIKE	0.000029727	0.329202375	0.014374863	0.001359461	0.655033573	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f112v	f112	ZL3b|f112v.42|F01	OPEN	0	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.433541319	0.549454644	0.016181343	0.000817616	0.000005078	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f112v	f112	ZL3b|f112v.42|F02	OPEN	0	2	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.163728010	0.722423085	0.106703913	0.007125005	0.000019987	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f112v	f112	ZL3b|f112v.42|F03	OPEN	0	3	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.043202082	0.816596950	0.129724832	0.010405246	0.000070890	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f112v	f112	ZL3b|f112v.43|F01	BODY	1	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.005715348	0.992574581	0.001432785	0.000110847	0.000166439	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f112v	f112	ZL3b|f112v.43|F02	BODY	1	2	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000309186	0.039902518	0.853331618	0.106272968	0.000183709	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f112v	f112	ZL3b|f112v.43|F03	BODY	1	3	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000684658	0.944139180	0.039177137	0.004124135	0.011874889	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f112v	f112	ZL3b|f112v.44|F01	BODY	2	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000099122	0.936150482	0.000719564	0.000067320	0.062963513	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f112v	f112	ZL3b|f112v.44|F02	BODY	2	2	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000005544	0.028578933	0.722632323	0.100609654	0.148173546	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f112v	f112	ZL3b|f112v.45|F01	OPEN	0	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.262777193	0.716340485	0.019968093	0.000895676	0.000018553	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f112v	f112	ZL3b|f112v.45|F02	OPEN	0	2	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.013959987	0.982516130	0.003115033	0.000177865	0.000230985	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f112v	f112	ZL3b|f112v.46|F01	BODY	1	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000491010	0.994346601	0.000050440	0.000002940	0.005109010	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f112v	f112	ZL3b|f112v.47|F01	BODY	2	1	CLOSER	RECORD_CLOSER_LIKE	0.000030325	0.497386525	0.000170857	0.000011084	0.502401209	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f112v	f112	ZL3b|f112v.7|F01	OPEN	0	1	OPENER	UNRESOLVED_EDGE_CLASS	0.473090824	0.460549619	0.062978845	0.003375234	0.000005479	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f112v	f112	ZL3b|f112v.7|F02	OPEN	0	2	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.122030246	0.869592182	0.007889046	0.000473325	0.000015201	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f112v	f112	ZL3b|f112v.8|F01	BODY	1	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.019866934	0.979474092	0.000587014	0.000038014	0.000033946	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f112v	f112	ZL3b|f112v.8|F02	BODY	1	2	INGREDIENT	SHORT_ARGUMENT_LIKE	0.001271510	0.042881479	0.859900764	0.095911694	0.000034553	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f112v	f112	ZL3b|f112v.9|F01	BODY	2	1	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.001498503	0.995881839	0.001533079	0.000132430	0.000954150	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
ZL3b	f112v	f112	ZL3b|f112v.9|F02	BODY	2	2	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000079963	0.037324590	0.847632681	0.113637871	0.001324895	EXPLORATORY_CROSS_CORPUS_ROLE_LIKE_PROJECTION
