corpus	book_or_ms	record_id	expanded_diplomatic_record	regularized_addressee	regularized_content	regularized_other_sections
NUREMBERG	Band5	NB_B5_R002194	Den von Eger Lieben frewnde als Jr vns verſchriben vnd Des edeln herren . Hern Heınrich Reẅſſen von plawen des eltern herren ʒu Greẅcʒ . vnd auch heincʒen von döln brıef ın eẅrm brıef verſloſſen geſant habt etc das haben wır alles wol vernomen Nu ſeın wır ʒu dıſen ʒeıten nıht wol beſamnet geweſen / VVıe darumb wenn in einr kürcʒ der vorgenante herre von plawen ʒu eẅch gen Eger komen / oder der ſchıken wıl auf einen benanten tag / der vns ʒeıtlıchen beuor ʒu wıſſen wurd . ſo wellen wır / ettwern der vnſern auch ʒu eẅch ſchıken ſein rede ʒu hören vnd ein cʒunemen / Denn als der egenante heincʒ von döln eẅrer weıſheit verſchriben hat wıe Jm ʒu wıſſen worden ſey daʒ wır Jn in verdechtnuſſ haben ſollen vnd er ſey doch bey vnſern ſcheden nıht geweſen / Alſo tun wır ewrer freẅntſchaft ʒu wıſſen anders daʒ wır mıt demſelben / heincʒ von döln ʒu dıſen ʒeiten in ſunderheit nıht wıſſen ʒu ſchıken haben denn guts / VVeſt aber er keinen der vnſern der Jn ın verdechtnuſſ hett / oder vor den er in ſorgen were / Das möcht er vns ʒu wıſſen tun ſo wölten wır derſelben der vnſern red darumb gern hören vnd Jn darumb ein ant = wurt wıſſen laſſen / Denn wo wır eẅrer erſamkeit lıeb oder dıenſt etc Datum ıpſa dıe ſanctı francıſcı	Den von Eger	Lieben freunde, als ir uns verschriben und des edeln herren, hern Heinrich Rewssen von Plawen des eltern, herren zu Grewcz, und auch Heinczen von Döln brief in ewrm brief verslossen gesant habt etc., das haben wir alles wol vernomen. Nu sein wir zu disen zeiten niht wol besamnet gewesen. Wie darumb wenn der vorgenante herre von Plawen in einr kürcz zu ewch gen Eger komen oder schiken wil auf einen benanten tag, der uns zeitlichen bevor zu wissen wurd, so wellen wir ettwern der unsern auch zu ewch schiken, sein rede zu hören und einczunemen. Denn als der egenante Heincz von Döln ewrer weisheit verschriben hat, wie im zu wissen worden sey, daz wir in in verdechtnuss haben sollen und er sey doch bey unsern scheden niht gewesen, also tun wir ewrer frewntschaft zu wissen, daz wir mit demselben Heincz von Döln zu disen zeiten in sunderheit niht anders wissen zu schiken haben, denn guts. West aber er keinen der unsern, der in in verdechtnuss hett oder vor den er in sorgen were, das möcht er uns zu wissen tun. So wölten wir derselben der unsern red darumb gern hören und in darumb ein antwurt wissen lassen. Denn wo wir ewrer ersamkeit lieb oder dienst etc. Datum ipsa die sancti Francisci.	NONE
NUREMBERG	Band5	NB_B5_R002195	Burgermeıſter Her Conrad Pfıncʒıng Vnd Her vlreıch Ortlyeb ferıa ıııȷa in dıe ſanctı francıſcȷ anno etc xvıııj		Burgermeister her Conrad Pfinczing und her Ulreich Ortlyeb feria iiiia in die sancti Francisci anno etc. xviiii.	NONE
NUREMBERG	Band5	NB_B5_R002196	Heymram Nothaft verweſer in Nıderpeyern Lieber Her Nothaft als Jr vns verſchriben habt wıe vlrich Muraher Pfleger ʒu dyetfurt an eẅch bracht hab daʒ eınr genant Steẅber der bey Hannſen veltprecher enthalten werde . einem von dyetfurt genant Crıſtan Cromer in vnſerr ſtat Nuremberg abgeſagt vnd darauſʒ nachgedrabt wölt haben / Darauf der von dyetfurt den vorgenanten Steẅber vnd ſeinen geſellen in vnſer fenknuſſ bracht vnd wır ſıe darauſʒ gelaſſen vnd ʒu recht niht haben wellen halten etc das haben wır wol vernomen / Nu ıſt wol wıſſenlich daʒ wır vnſers teyls vntat vnd rewbrey niht gern ſehen vnd gern weren vnd ſtraffen als vıl wır ſüllen vnd mugen / VVır verſteen aber wol an vlrich Murahers fürbrıngung als eẅr brıef Jnnhellt daʒ der egenante Crıſtan Cromer von dyetfurt dıe ſache niht fürgeben hat noch fürgıbt als es bey vns gehandelt vnd ergangen ıſt Alſo tun wır eẅrer erberkeit ʒu wıſſen daʒ neẅlıchen / einr der nennet ſıch von dyetfurt ʒu vnſerm burgermeıſter vnd etlıchen vnſern freẅnden vnſers rats kam vnd ſagt Jn vvıe er vor ett = lıchen ʒeıten mıt einem . den nennet er v̈lein Renner verteydıngt were worden / daʒ er ſıcher vor Jm ſölt ſein / Vber das hett Jm derſelb v̈lein Renner in vnſerr ſtat abgeſagt vnd meynet Jn auſʒ vnſerr ſtat darcʒugeben vnd nidercʒuwerffen / Alſo ward derſelb knecht den der obgenante von dyetfurt den v̈lein Renner genennt hett ʒuſtund / auf vnſer rathawſe beſant / Der hett vnſer burgermeıſter nennet ſıch vlrich Styber / demſelben vlrich Styber bey ʒweyn tagen dauor geleyt geben in vnſerr ſtat des Jm vnſer burgermeıſter bekenntlıch was / Do ward derſelb vlrich Styber von vnſern freẅnden / vmb des von dyetfurt klag ʒured geſacʒt / der ſtund des alles in lawgen / Darauf ward Jm ernſtlich geſagt / er hett vnſer geleyt bey vns das ſölt Jm gehalten werden ſo were auch vnſer meynung daʒ er das geleyt bey vns wıderumb auch halten ſölt / Vnd das ward dem vorgenanten von dyetfurt alſo ʒu wıſſen getan / Dabey eẅr erberkeit vnd menıklich wol verſteen mag daʒ wır dur = nechtıklıch vnd gerecht mıt den ſachen vmbgangen ſein vnd daʒ vns niht mer darcʒu hat gebürt ʒutun / Denn als Jr vns verſchriben habt / vvıe der egenante vlrich Muraher ſunder an eẅch bring / daʒ er ſıch des Styber des veltprecher vnd Jrer helffer wol aufhalten wölt / ſo werde er von den vnſern dar Jnn geirrt vnd gehındert / Da ıſt vns niht wıſſenlich von / VVenn vns aber ſölıch dıe vnſern dıe das getan ſölten haben / benennet wurden / dıe wölten wır darumb ʒurede ſecʒen vnd ein antwurt darüber tun / Denn wo wır vnſerm gnedıgen herren hercʒog Johannſen gedıenen / vnd eẅrm vatter vnd eẅch lıeb / oder dıenſt beweıſen möchten etc Datum ferıa ſecunda ıpſa dıe ſanctı dıoniſij	Heymram Nothaft, verweser in Niderpeyern	Lieber her Nothaft, als ir uns verschriben habt wie Ulrich Muraher, pfleger zu Dyetfurt, an ewch bracht hab, daz einr genant Stewber, der bey Hannsen Veltprecher enthalten werde, einem von Dyetfurt genant Cristan Cromer in unserr stat Nuremberg abgesagt und darausz nachgedrabt wölt haben, darauf der von Dyetfurt den vorgenanten Stewber und seinen gesellen in unser fenknuss sull bracht und wir sie darausz gelassen und zu recht niht haben wellen halten etc., das haben wir wol vernomen. Nu ist wol wissenlich, daz wir unsers teyls untat und rewbrey niht gern sehen und gern weren und straffen als vil wir süllen und mugen. Wir versteen aber wol an Ulrich Murahers fürbringung, als ewr brief innhellt, daz der egenante Cristan Cromer von Dyetfurt die sache niht fürgeben hat, noch fürgibt, als es bey uns gehandelt und ergangen ist. Also tun wir ewrer erberkeit zu wissen, daz newlichen einr der nennet sich von Dyetfurt zu unsern burgermeister und etlichen unsern frewnden unsers rats kam und sagt in, wie er vor ettlichen zeiten mit einem, den nennet er Ülein Renner, verteydingt were worden, daz er sicher vor im sölt sein. Uber das hett im derselb Ülein Renner in unserr stat abgesagt und meynet in ausz unserr stat darczugeben und niderczuwerffen. Also ward derselb knecht, den der obgenante von Dyetfurt den Ülein Renner genennt hett, zustund auf unser rathawse besant, der nennet sich Ulrich Styber. Demselben Ulrich Styber hett unser burgermeister bey zweyn tagen davor geleyt geben in unserr stat, des im unser burgermeister bekenntlich was. Do ward derselb Ulrich Styber von unsern frewnden umb des von Dyetfurt klag zured gesaczt, der stund des alles in lawgen. Darauf ward im ernstlich gesagt, er hett unser geleyt bey uns, das sölt im gehalten werden. So were auch unser meynung, daz er das geleyt bey uns widerumb auch halten sölt und das ward dem vorgenanten von Dyetfurt also zu wissen getan, dabey ewr erberkeit und meniklich wol versteen mag, daz wir durnechtiklich und gerecht mit den sachen umbgangen sein und daz uns niht mer darczu hat gebürt zutun. Denn als ir uns verschriben habt, wie der egenante Ulrich Muraher sunder an ewch bring, daz er sich des Styber, des Veltprecher und irer helffer wol aufhalten wölt, so werde er von den unsern darinn geirrt und gehindert, da ist uns niht wissenlich von. Wenn uns aber sölich die unsern, die das getan sölten haben, benennet wurden, die wölten wir darumb zurede seczen und ein antwurt darüber tun. Denn wo wir unserm gnedigen herren, herczog Johannsen, gedienen und ewrm vatter und ewch lieb oder dienst beweisen möchten etc. Datum feria secunda ipsa die sancti Dionisii.	NONE
NUREMBERG	Band5	NB_B5_R002197	VVilhelm Heydnaber Vnſer dinſt beuor . Lieber vvılhelm . Vns hat fürbraht Dorothe des Heinrich Gebelſchewhen elıche vvirtinn . vvie Jr denſelben Jren wirt bey Reẏkerſhofen gefangen / vnd Jn v̈mb vnſern wıllen . vvıder ledig gelaſſen habt / Alſo ob . vvir euch verſchreẏben daʒ Er vnſer Burger ſeẏ Alſo tun vvir euch cʒu vviſſen . daʒ derſelb Heinrich Gebelſchewh vnſer Burger iſt / vnd vvo vvir ew auch lieb oder freuntſchaft beweiſen möhten das teten vvir gern datum Jn dıe ſanctı dyoniſij	Wilhelm Heydnaber	Unser dinst bevor. Lieber Wilhelm, uns hat fürbraht Dorothe des Heinrich Gebelschewhen eliche wirtinn, wie ir denselben iren wirt bey Reykershofen gefangen und in ümb unsern willen wider ledig gelassen habt, also ob wir euch verschreyben, daz er unser burger sey. Also tun wir euch czu wissen, daz derselb Heinrich Gebelschewh unser burger ist. Und wo wir ew auch lieb oder freuntschaft beweisen möhten das teten wir gern. Datum in die sancti dyonisii.	NONE
NUREMBERG	Band5	NB_B5_R002199	Den von Vlme Lieben frewnde eẅr freẅntlıch ſchrıft dıe Jr vns auf vnſer nehſt gewerb getan habt / als von der beſlıeſſung wegen der antwurt der Jr vnd ander vnſer gut freẅnde vonn Stetten v̈berkomen ſeyt etc / haben wır wol vernommen Vnd danken des eẅrer weıſheit mıt gancʒem fleıſſ / Vnd als Jr begert eẅch vnſer meynung auch ʒuuerſteen ʒu geben . Alſo tun wır eẅrer fürſıchtıkeit ʒu wıſſen / daʒ wır vnſerm gnedıgen herren ~ dem Marggrafen noch nıht geant = wurt haben / vnd vnſer meynung ſteet noch ʒu antwurten als Jr von vnſerr bottſchaft nehſt wol vernomen habt / Denn als Jr begert habt / ob wır ıcht anderr lewff oder meͣr wıſſen etc Alſo wıſſen wır ʒu dıſen ʒeıten niht ſunders Denn daʒ vnſern kawffleẅten von Vngern herauf verſchriben ıſt / Daʒ vnſer gnedıgıſter herre ~ der Römıſch vnd ʒu Vngern etc künıg vnd ~ der künıg von Polan ʒum Creẅcʒ nydwendıg kaſchaw beyeınander geweſen ſeın vnd daʒ ſıe vnd dıe herren von Preẅſſen groſſ ſamnung vnd volk haben ſıch des ~ keyſer von Tartarn da mit aufcʒuhalten / der Jn bottſchaft getan hab daʒ er ſıe meyne ʒu beſtreıten / wıe ſıch aber das machen wırdt / wıſſen wır nıht / denn wo wır eẅrer erſamkeit lıeb oder dıenſt etc / Datum ferıa v a poſt dıoniſij	Den von Ulme	Lieben frewnde, ewr frewntlich schrift, die ir uns auf unser nehst gewerb getan habt als von der besliessung wegen der antwurt, der ir und ander unser gut frewnde vonn stetten überkomen seyt etc., haben wir wol vernommen und danken des ewrer weisheit mit ganczem fleiss. Und als ir begert, ewch unser meynung auch zu versteen zu geben, also tun wir ewrer fürsichtikeit zu wissen, daz wir unserm gnedigen herren, dem marggrafen, noch niht geantwurt haben. Und unser meynung steet noch zu antwurten, als ir von unserr bottschaft nehst wol vernomen habt. Denn als ir begert habt, ob wir icht anderr lewff oder meͣr wissen etc. Also wissen wir zu disen zeiten niht sunders, denn daz unsern kawfflewten von Ungern herauf verschriben ist, daz unser gnedigister herre, der römisch und zu Ungern etc. künig, und der künig von Polan zum crewcz nydwendig Kaschaw beyeinander gewesen sein und daz sie und die herren von Prewssen gross samnung und volk haben, sich des keyser von Tartarn da mit aufczuhalten, der in bottschaft getan hab, daz er sie meyne zu bestreiten. Wie sich aber das machen wirdt, wissen wir niht. Denn wo wir ewrer ersamkeit lieb oder dienst etc. Datum feria v a post Dionisii.	NONE
NUREMBERG	Band5	NB_B5_R002200	Görgen Erkenſteiner Lieber Görg als Jr vns verſchriben habt vvıe eẅch fürkomen ſey daʒ eın vnſerr burger / dem ʒu der Neẅnſtat ʒwey pferd genomen ſınd . argenwıllen darumb ʒu eẅch trage etc das haben wır wol vernomen / vnd nachdem als wır erfarn haben ſo trıft dıe ſache vnſern burger Peter Eytenholcʒer an den hetten wır beſant vnd wolten mıt Jm dauon geredt haben . ſo ıſt er auf dıſʒ ʒeıt nıht anheim geweſen / VVenn er aber herheım kombt / ſo wellen wır gern mıt Jm dauon reden vnd eẅch eın antwurt darumb tun ob wır daran gemant werden / Denn wo wır eẅch lıeb oder dıenſt etc Datum ferıa vȷa	Görgen Erkensteiner	Lieber Görg, als ir uns verschriben habt, wie ewch fürkomen sey, daz ein unserr burger, dem zu der Newnstat zwey pferd genomen sind, argenwillen darumb zu ewch trage etc., das haben wir wol vernomen. Und nachdem als wir erfarn haben, so trift die sache unsern burger Peter Eytenholczer an, den hetten wir besant und wolten mit im davon geredt haben, so ist er auf disz zeit niht anheim gewesen. Wenn er aber herheim kombt, so wellen wir gern mit im davon reden und ewch ein antwurt darumb tun, ob wir daran gemant werden. Denn wo wir ewch lieb oder dienst etc. Datum feria via.	NONE
NUREMBERG	Band5	NB_B5_R002201	Jann Morcheneyer geſeſſen cʒu kopicʒ bey Doxaw in Beheim Lieber Jan vns iſt fürkumen fürbraht worden von Criſtan hallers Jm vnſers Burgers wegen . vvie Jr daʒ ewr dyener der Ryecʒ genant etwieuil aufgehalten hab ſeiner kleẏder Ta gürtel vnd taſchen vnd ander ſein habe genomen haben . das Jr Jm widerſchicken vnd Antvvurten wölt . ob Er brief von vns bring daʒ Er vnſer Burger ſeẏ . Alſo laſſen vvir euch vviſſen daʒ der egenante Criſtan Haller vnſer Burger iſt . Darümb bitten vvir ewr erberkeit fleiſſıklich . daʒ Jr demſelben vnſerm Burger . dieſelben ſein habe durch vnſern wıllen wıderſchıcken vnd antvvurtten wöllet / Als etc Das wöllen etc	Jann Morcheneyer, gesessen czu Kopicz bey Doxaw in Beheim	Lieber Jan, uns ist fürbraht worden von Cristan Hallers, des Peter Hallers, unsers lieben burgers suns wegen, wie im ewr dyener, der Ryecz genant, etwievil seiner kleyder, gürtel und taschen und ander sein habe aufgehalten hab, das ir im widerschicken und antwurten wölt, ob er brief von uns bring, daz er unser burger sey. Also lassen wir euch wissen, daz der egenante Cristan Haller unser burger ist. Darümb bitten wir ewr erberkeit fleissiklich, daz ir demselben unserm burger dieselben sein habe durch unsern willen widerschicken und antwurtten wöllet. Als etc. Das wöllen etc.	NONE
NUREMBERG	Band5	NB_B5_R002202	Hern Ludweıgen pfallncʒgrafen bey Reyn . des heılıgen Römıſchen Reıchs Ercʒtruchſeſſen vnd hercʒogen in Peyern vnſerm gnedıgen herren den wır nehſt vns hat Gnedıger herre als wır nehſt Hannſen Mawrer vnſer dıener ʒu ewerer durchleẅchtıkeit geſant hetten von vnſers gnedıgen herren hercʒog ſtepfan eẅrs bruders wegen / wol geſagt / wıe ſıch eẅr Hochwirdikeit in denſelben ſachen gar gnedıklıchen beweıſet hab / Des wır eẅrn fürſtenlichen gnaden mıt gancʒem fleıſſ danken vnd auch wıllıklich begern ʒuuerdıenen Alſo ſchıken wır denſelben vnſern dıener darumb wıder ʒu eẅrer durchleẅtıkeit / mıt eẅ dauon ʒureden / Vnd bıtten eẅr fürſtenlich gnade dıenſtlich vnd mıt fleıſſ / vvas derſelb Hanns Mawrer in denſelben ſachen ʒu dıſem mal an eẅrer Hochwirdikeit werbe / Daʒ Jr Jm des gencʒlich gelawben gnedıklıchen verhörn vnd eẅr gnade vnd guten wıllen beweıſen vnd günſtıklich von eẅch fertıgen wellet / als wır eẅrer durchleẅchtıkeit ſunderlich wol getrawn das wellen wır vmb eẅr fürſtenlich gnade wıllıklich vnd gern verdıenen / Datum ferıa ıııȷa ıpſa dıe ſanctı luce ewangeliate	Hern Ludweigen, pfallnczgrafen bey Reyn, des heiligen römischen reichs ercztruchsessen und herczogen in Peyern, unserm gnedigen herren	Gnediger herre, uns hat Hannsen Mawrer, unser diener, den wir nehst zu ewerer durchlewchtikeit gesant hetten von unsers gnedigen herren herczog Stepfan, ewrs bruders, wegen, wol gesagt, wie sich ewr hochwirdikeit in denselben sachen gar gnediklichen beweiset hab, des wir ewrn fürstenlichen gnaden mit ganczem fleiss danken und auch williklich begern zu verdienen. Also schiken wir denselben unsern diener darumb wider zu ewrer durchlewtikeit mit ew davon zu reden und bitten ewr fürstenlich gnade dienstlich und mit fleiss, was derselb Hanns Mawrer in denselben sachen zu disem mal an ewrer hochwirdikeit werbe, daz ir im des genczlich gelawben, gnediklichen verhörn und ewr gnade und guten willen beweisen und günstiklich von ewch fertigen wellet, als wir ewrer durchlewchtikeit sunderlich wol getrawn. Das wellen wir umb ewr fürstenlich gnade williklich und gern verdienen. Datum feria iiiia ipsa die sancti Luce ewangeliate.	NONE
NUREMBERG	Band5	NB_B5_R002203	Johannes vveynheim Erſamer vnd lıeber her VVeynheim . Vns hat hanns Mawrer vnſer dıener den wır nehſt ʒu vnſerm gnedıgen herren ~ dem Pfallncʒgrafen von vnſers gnedıgen herren hercʒog ſtepfan ſeıns bruders wegen geſant hetten wol ge - ſagt vvıe Jr eẅch in denſelben ſachen gar freẅntlıch vnd wıllıg beweıſet habt / des wır eẅrer erberkeit fleıſſıklich danken vnd vmb eẅch begern ʒuuerſchulden / Alſo ſchıken wır denſelben vnſern dıener darumb wıder ʒu dem vorgenanten vnſerm gnedıgen herren ~ dem Pfallncʒgrafen vnd auch mıt eẅch dauon ʒu reden / Vnd bıtten eẅr erberkeit mıt fleıſſ in bona forma credencıe ut ſupra mutatis mutandıs Datum ut ſupra	Johannes Weynheim	Ersamer und lieber her Weynheim, uns hat Hanns Mawrer, unser diener, den wir nehst zu unserm gnedigen herren, dem pfallnczgrafen, von unsers gnedigen herren herczog Stepfan, seins bruders, wegen gesant hetten wol gesagt, wie ir ewch in denselben sachen gar frewntlich und willig beweiset habt, des wir ewrer erberkeit fleissiklich danken und umb ewch begern zu verschulden. Also schiken wir denselben unsern diener darumb wider zu dem vorgenanten unserm gnedigen herren dem pfallnczgrafen und auch mit ewch davon zu reden und bitten ewr erberkeit mit fleiss in bona forma credencie ut supra mutatis mutandis. Datum ut supra.	NONE
NUREMBERG	Band5	NB_B5_R002204	Hern Mertein vom lıechtenſtein Thumprobſt ʒu Bamberg Erwırdıger lıeber herre . als wır vormals auch vnſer botſchaft ʒu eẅrer erwırdıkeit geſant haben . von vnſerr burger armer leẅt wegen dıe da recht haben ın dıe weld vnd hölcʒer dıe in das ambt gen fürt gehörn / Dıeſelb vnſer botſchaft / an eẅrer erwırdıkeit ein ſtallung Des banns den ır do angefangen hett beredt etc derſelben haben vnſerr burger arm leẅt hoffnung gehabt Jr ſöltet dıe ſache haben fallen laſſen / Vnd haben vns fürbracht wıe Jr dıe ſache mıt bann gegen Jn wıder angefangen habt / Darumb wır hannſen Neẅſtetter vnſern dıener ʒ yecʒunden aber ʒu eẅrer erwırdıkeit ſchıken / mıt eẅ dauon ʒu reden et rogamus ın forma credencıe / Datum ferıa vȷa poſt Luce	Hern Mertein vom Liechtenstein, thumprobst zu Bamberg	Erwirdiger lieber herre, als wir vormals auch unser botschaft zu ewrer erwirdikeit gesant haben von unserr burger armer lewt wegen, die da recht haben in die weld und hölczer, die in das ambt gen Fürt gehörn, dieselb unser botschaft an ewrer erwirdikeit ein stallung des banns, den ir do angefangen hett beredt etc., haben derselben unserr burger arm lewt hoffnung gehabt, ir söltet die sache haben fallen lassen, und haben uns fürbracht wie ir die sache mit bann gegen in wider angefangen habt. Darumb wir Hannsen Newstetter, unsern diener, yeczunden aber zu ewrer erwirdikeit schiken, mit ew davon zu reden et rogamus in forma credencie. Datum feria via post Luce.	NONE
NUREMBERG	Band5	NB_B5_R002205	Den von Eger Lıeben frewnde als Jr vns aber verſchrıben vnd des edeln herren . Hern Heınrıch Reẅſſen von Plawen des eltern herren ʒu Greẅcʒ brıef in eẅrm brief verſloſſen geſant habt Darinn er ſchreıbt / daʒ er auf den dinſtag nach ſand Merteinstag ſchıerıſt dıe ſeinen in eẅr ſtat gen Eger ſchıken welle vnſerr botſchaft ſein meynung da ʒu ſagen / alſo wellen wır vnſer botſchaft / auf denſelben tag auch ʒu eẅch gen Eger ſenden ſein meynung da ʒu hören vnd eincʒunemen / VVere aber daʒ vns darein ıcht fıel . daʒ wır vnſer botſchaft auf denſelben tag nıht ſchıken möchten / das wellen wır eẅerer weıſheit gut ʒeıt beuor ʒu wıſſen tun Denn wo wır eẅrer erſamkeit lıeb oder dıenſt etc Datum ſabato xȷM virginum	Den von Eger	Lieben freunde, als ir uns aber verschriben und des edeln herren, hern Heinrich Rewssen von Plawen des eltern, herren zu Grewcz, brief in ewrm brief verslossen gesant habt, darinn er schreibt, daz er die seinen in ewr stat gen Eger schiken welle, unserr botschaft sein meynung da zu sagen. Also wellen wir unser botschaft auf denselben tag auch zu ewch gen Eger senden, sein meynung da zu hören und einczunemen. Were aber, daz uns darein icht fiel, daz wir unser botschaft auf denselben tag niht schiken möchten, das wellen wir ewerer weisheit gut zeit bevor zu wissen tun. Denn wo wir ewrer ersamkeit lieb oder dienst etc. Datum sabato xim virginum.	NONE
NUREMBERG	Band5	NB_B5_R002206	Görgen Erkenſteıner Lieber Görg als Jr vns aber verſchriben habt von Peter eytenholcʒers vnſers burgers wegen etc das haben wır wol vernomen / Vnd laſſen eẅch wıſſen / daʒ wır denſelben eyten = holcʒer aber beſant vnd ſein red darumb gehöret wolten haben ſo ıſt er noch niht anheim bey vns . Vnd ıſt auch vnſers wıſſens ſeıd derʒeıt als Jr vns nehſt ſchrybt . niht bey vns geweſen / Nu wıſſen wır für Jn darcʒu nıht ʒu antwurten als Jr ſelbs wol verſteen mugt / VVenn er aber herheim kombt ſo wellen wır ſein red gern hören vnd eẅch ein antwurt darumb tun ob wır daran gemant werden / Denn wo wır eẅch lıeb oder dıenſt etc Datum vıgılia ſymonıs et Jude	Görgen Erkensteiner	Lieber Görg, als ir uns aber verschriben habt von Peter Eytenholczers unsers burgers wegen etc., das haben wir wol vernomen. Und lassen ewch wissen, daz wir denselben Eytenholczer aber besant und sein red darumb gehöret wolten haben, so ist er noch niht anheim bey uns und ist auch unsers wissens seid derzeit, als ir uns nehst schrybt, niht bey uns gewesen. Nu wissen wir für in darczu niht zu antwurten, als ir selbs wol versteen mugt, wenn er aber herheim kombt, so wellen wir sein red gern hören und ewch ein antwurt darumb tun, ob wir daran gemant werden. Denn wo wir ewch lieb oder dienst etc. Datum vigilia Symonis et Jude.	NONE
NUREMBERG	Band5	NB_B5_R002207	Burggraf Johannſen Gnedıger herre als vns eẅr hochwirdikeit yecʒ aber verſchriben hat von der Jüdıſcheit wegen etc das haben wır wol vernomen Nu ſein etwıeuıl vnſerr freẅnd des rats von des prechen wegen der yecʒunden laıder bey vns regniert niht anheim dıe wellen wır beſenten vnd denn eẅrn gnaden bey vnſer ſelbs bottſchaft ſo wır kürcʒlıchſt mugen antwurten / Vnd bıtten eẅr Hochwirdikeit daʒ Jr das in gut von vns verſteen wellet / Denn wo wır eẅrn fürſtenlichen gnaden etc Datum ın vıgılia Omnȷ ſanctorum	Burggraf Johannsen	Gnediger herre, als uns ewr hochwirdikeit yecz aber verschriben hat von der jüdischeit wegen etc., das haben wir wol vernomen. Nu sein etwievil unserr frewnd des rats von des prechen wegen, der yeczunden laider bey uns regniert, niht anheim, die wellen wir besenten und denn ewrn gnaden bey unser selbs bottschaft so wir kürczlichst mugen antwurten. Und bitten ewr hochwirdikeit, daz ir das in gut von uns versteen wellet. Denn wo wir ewrn fürstenlichen gnaden etc. Datum in vigilia omni sanctorum.	NONE
NUREMBERG	Band5	NB_B5_R002208	Bıſchof von wırcʒburg Gnedıger herre als vns eẅr Hochwirdikeit von vnſers gnedıgen herren Burggraf Johannſen vnd der Jüdıſcheit wegen bey vns verſchriben hat etc das haben wır wol vernomen . Nu ſein ut ſupra peromnıa Datum ut ſupra	Bischof von Wirczburg	Gnediger herre, als uns ewr hochwirdikeit von unsers gnedigen herren burggraf Johannsen und der jüdischeit wegen bey uns verschriben hat etc., das haben wir wol vernomen. Nu sein ut supra per omnia. Datum ut supra.	NONE
NUREMBERG	Band5	NB_B5_R002209	Burgermeıſter Her Stepfan Coler Vnd Her VVılhelm Ebner ferıa iiija Omnȷ ſanctorum Anno etc xvıııȷo		Burgermeister her Stepfan Coler und her Wilhelm Ebner feria iiiia omni sanctorum anno etc. xviiiio.	NONE
