edition	field_id	page	physical_folio	star_ordinal	record_scope	line_depth	field_index	field_group_count	group_bucket	depth_bucket	is_record_final	abstract_role	first_page_host	host_other_folio_count	host_recurrent_other_2plus	ends_dy	ends_b3	compiler_components	compiler_density	p_instruction	p_short_argument	p_closer
ZL3b	ZL3b|f112v.44|F02	f112v	f112	12	BODY	2	2	1	1	2	1	SHORT_ARGUMENT_LIKE	alpch	0	0	1	0	1	1.000000000	0.028579091	0.823246541	0.148174367
ZL3b	ZL3b|f112v.45|F01	f112v	f112	13	OPEN	0	1	4	4+	0	0	INSTRUCTION_CLAUSE_LIKE	ycheey	2	1	1	0	4	1.000000000	0.971674341	0.028300493	0.000025166
ZL3b	ZL3b|f112v.45|F02	f112v	f112	13	OPEN	0	2	6	4+	0	0	INSTRUCTION_CLAUSE_LIKE	eol	2	1	0	1	5	0.833333333	0.996426227	0.003339518	0.000234255
ZL3b	ZL3b|f112v.46|F01	f112v	f112	13	BODY	1	1	12	4+	1	0	INSTRUCTION_CLAUSE_LIKE	ykeey	1	0	1	0	13	1.083333333	0.994835074	0.000053406	0.005111520
ZL3b	ZL3b|f112v.47|F01	f112v	f112	13	BODY	2	1	9	4+	2	1	RECORD_CLOSER_LIKE	?	2	1	0	0	5	0.555555556	0.497401609	0.000181947	0.502416445
ZL3b	ZL3b|f113r.1|F01	f113r	f113	1	OPEN	0	1	2	2	0	0	UNRESOLVED_EDGE_CLASS	pcheskchy	0	0	1	0	1	0.500000000	0.488467516	0.511524435	0.000008049
ZL3b	ZL3b|f113r.1|F02	f113r	f113	1	OPEN	0	2	1	1	0	0	SHORT_ARGUMENT_LIKE	fch	0	0	1	0	1	1.000000000	0.050493200	0.949503737	0.000003063
ZL3b	ZL3b|f113r.1|F03	f113r	f113	1	OPEN	0	3	8	4+	0	0	INSTRUCTION_CLAUSE_LIKE	t	1	0	0	0	12	1.500000000	0.999327669	0.000637697	0.000034634
ZL3b	ZL3b|f113r.2|F01	f113r	f113	1	BODY	1	1	2	2	1	0	SHORT_ARGUMENT_LIKE	ar	6	1	1	0	2	1.000000000	0.424514827	0.575269042	0.000216131
ZL3b	ZL3b|f113r.2|F02	f113r	f113	1	BODY	1	2	1	1	1	0	SHORT_ARGUMENT_LIKE	eeo	3	1	1	0	2	2.000000000	0.039914859	0.959901375	0.000183766
ZL3b	ZL3b|f113r.2|F03	f113r	f113	1	BODY	1	3	1	1	1	0	SHORT_ARGUMENT_LIKE	oke	6	1	1	0	2	2.000000000	0.037327575	0.961347424	0.001325001
ZL3b	ZL3b|f113r.2|F04	f113r	f113	1	BODY	1	4	9	4+	1	0	INSTRUCTION_CLAUSE_LIKE	otchechy	0	0	0	0	2	0.222222222	0.943307006	0.000383127	0.056309867
ZL3b	ZL3b|f113r.3|F01	f113r	f113	1	BODY	2	1	5	4+	2	1	RECORD_CLOSER_LIKE	chs	0	0	0	0	3	0.600000000	0.398569470	0.005799059	0.595631471
ZL3b	ZL3b|f113r.4|F01	f113r	f113	2	OPEN	0	1	2	2	0	0	UNRESOLVED_EDGE_CLASS	kcheeos	0	0	1	0	1	0.500000000	0.484288042	0.515704801	0.000007157
ZL3b	ZL3b|f113r.4|F02	f113r	f113	2	OPEN	0	2	2	2	0	0	SHORT_ARGUMENT_LIKE	o	7	1	1	0	4	2.000000000	0.463939134	0.536046978	0.000013888
ZL3b	ZL3b|f113r.4|F03	f113r	f113	2	OPEN	0	3	1	1	0	0	SHORT_ARGUMENT_LIKE	okche	4	1	1	0	2	2.000000000	0.046444317	0.953550036	0.000005647
ZL3b	ZL3b|f113r.4|F04	f113r	f113	2	OPEN	0	4	1	1	0	0	SHORT_ARGUMENT_LIKE	ckho	0	0	1	0	2	2.000000000	0.043195918	0.956787002	0.000017080
ZL3b	ZL3b|f113r.4|F05	f113r	f113	2	OPEN	0	5	1	1	0	0	SHORT_ARGUMENT_LIKE	oke	6	1	1	0	2	2.000000000	0.040347351	0.959586908	0.000065741
ZL3b	ZL3b|f113r.4|F06	f113r	f113	2	OPEN	0	6	5	4+	0	0	INSTRUCTION_CLAUSE_LIKE	otaly	0	0	0	1	3	0.600000000	0.984943245	0.012641401	0.002415354
ZL3b	ZL3b|f113r.5|F01	f113r	f113	2	BODY	1	1	13	4+	1	0	INSTRUCTION_CLAUSE_LIKE	ycheeckhy	0	0	0	0	16	1.230769231	0.993783410	0.000038919	0.006177671
ZL3b	ZL3b|f113r.6|F01	f113r	f113	2	BODY	2	1	16	4+	2	0	INSTRUCTION_CLAUSE_LIKE	or	7	1	0	0	10	0.625000000	0.959837426	0.000010359	0.040152215
ZL3b	ZL3b|f113r.7|F01	f113r	f113	2	BODY	3	1	8	4+	3+	1	INSTRUCTION_CLAUSE_LIKE	os	2	1	0	0	8	1.000000000	0.522445699	0.000476033	0.477078268
ZL3b	ZL3b|f113r.8|F01	f113r	f113	3	OPEN	0	1	11	4+	0	0	INSTRUCTION_CLAUSE_LIKE	pchosos	0	0	0	0	9	0.818181818	0.999908849	0.000069764	0.000021387
ZL3b	ZL3b|f113r.9|F01	f113r	f113	3	BODY	1	1	10	4+	1	0	INSTRUCTION_CLAUSE_LIKE	chos	0	0	1	0	11	1.100000000	0.998197790	0.000153603	0.001648607
ZL3b	ZL3b|f113r.9|F02	f113r	f113	3	BODY	1	2	1	1	1	1	SHORT_ARGUMENT_LIKE	ot	7	1	0	0	2	2.000000000	0.032657092	0.748279196	0.219063711
ZL3b	ZL3b|f113r.10|F01	f113r	f113	4	OPEN	0	1	1	1	0	0	SHORT_ARGUMENT_LIKE	pcheo	1	0	1	0	1	1.000000000	0.055082062	0.944916501	0.000001436
ZL3b	ZL3b|f113r.10|F02	f113r	f113	4	OPEN	0	2	1	1	0	0	SHORT_ARGUMENT_LIKE	okeo	1	0	1	0	2	2.000000000	0.050493200	0.949503737	0.000003063
ZL3b	ZL3b|f113r.10|F03	f113r	f113	4	OPEN	0	3	5	4+	0	0	INSTRUCTION_CLAUSE_LIKE	o	7	1	1	0	5	1.000000000	0.989593917	0.010351803	0.000054280
ZL3b	ZL3b|f113r.10|F04	f113r	f113	4	OPEN	0	4	4	4+	0	0	INSTRUCTION_CLAUSE_LIKE	eod	0	0	1	0	9	2.250000000	0.961413552	0.038311955	0.000274493
ZL3b	ZL3b|f113r.10|F05	f113r	f113	4	OPEN	0	5	1	1	0	0	SHORT_ARGUMENT_LIKE	y	7	1	0	0	2	2.000000000	0.039914859	0.959901375	0.000183766
ZL3b	ZL3b|f113r.11|F01	f113r	f113	4	BODY	1	1	10	4+	1	0	INSTRUCTION_CLAUSE_LIKE	aiin	7	1	1	0	8	0.800000000	0.994679446	0.000197290	0.005123264
ZL3b	ZL3b|f113r.11|F02	f113r	f113	4	BODY	1	2	4	4+	1	0	INSTRUCTION_CLAUSE_LIKE	or	7	1	0	1	4	1.000000000	0.847797125	0.041263978	0.110938897
ZL3b	ZL3b|f113r.12|F01	f113r	f113	4	BODY	2	1	10	4+	2	1	INSTRUCTION_CLAUSE_LIKE	y	7	1	0	0	15	1.500000000	0.570600430	0.000126395	0.429273175
ZL3b	ZL3b|f113r.13|F01	f113r	f113	5	OPEN	0	1	2	2	0	0	UNRESOLVED_EDGE_CLASS	polchor	0	0	1	0	2	1.000000000	0.480238909	0.519754589	0.000006502
ZL3b	ZL3b|f113r.13|F02	f113r	f113	5	OPEN	0	2	1	1	0	0	SHORT_ARGUMENT_LIKE	e	6	1	1	0	3	3.000000000	0.049676062	0.950321993	0.000001946
ZL3b	ZL3b|f113r.13|F03	f113r	f113	5	OPEN	0	3	5	4+	0	0	INSTRUCTION_CLAUSE_LIKE	lkeches	0	0	1	0	1	0.200000000	0.989596786	0.010378476	0.000024738
ZL3b	ZL3b|f113r.13|F04	f113r	f113	5	OPEN	0	4	2	2	0	0	SHORT_ARGUMENT_LIKE	kotchy	0	0	1	0	1	0.500000000	0.426863210	0.573074042	0.000062748
ZL3b	ZL3b|f113r.13|F05	f113r	f113	5	OPEN	0	5	1	1	0	0	SHORT_ARGUMENT_LIKE	opche	6	1	1	0	2	2.000000000	0.040642009	0.959327266	0.000030726
ZL3b	ZL3b|f113r.13|F06	f113r	f113	5	OPEN	0	6	1	1	0	0	SHORT_ARGUMENT_LIKE	ro	1	0	0	0	0	0.000000000	0.038275609	0.961610478	0.000113913
ZL3b	ZL3b|f113r.14|F01	f113r	f113	5	BODY	1	1	7	4+	1	0	INSTRUCTION_CLAUSE_LIKE	ycheo	3	1	1	0	5	0.714285714	0.995228911	0.001831638	0.002939451
ZL3b	ZL3b|f113r.14|F02	f113r	f113	5	BODY	1	2	3	3	1	0	INSTRUCTION_CLAUSE_LIKE	lcheo	1	0	1	0	1	0.333333333	0.787417404	0.183130863	0.029451733
ZL3b	ZL3b|f113r.14|F03	f113r	f113	5	BODY	1	3	3	3	1	0	INSTRUCTION_CLAUSE_LIKE	okchy	2	1	0	0	2	0.666666667	0.664324215	0.161784204	0.173891581
ZL3b	ZL3b|f113r.15|F01	f113r	f113	5	BODY	2	1	5	4+	2	1	RECORD_CLOSER_LIKE	l	7	1	0	0	4	0.800000000	0.413644414	0.006368746	0.579986840
ZL3b	ZL3b|f113r.16|F01	f113r	f113	6	OPEN	0	1	2	2	0	0	UNRESOLVED_EDGE_CLASS	pcheoor	0	0	1	0	1	0.500000000	0.488467516	0.511524435	0.000008049
ZL3b	ZL3b|f113r.16|F02	f113r	f113	6	OPEN	0	2	1	1	0	0	SHORT_ARGUMENT_LIKE	okee	7	1	1	0	2	2.000000000	0.050493200	0.949503737	0.000003063
ZL3b	ZL3b|f113r.16|F03	f113r	f113	6	OPEN	0	3	2	2	0	0	SHORT_ARGUMENT_LIKE	y	7	1	1	0	4	2.000000000	0.444505803	0.555440750	0.000053448
ZL3b	ZL3b|f113r.16|F04	f113r	f113	6	OPEN	0	4	6	4+	0	0	INSTRUCTION_CLAUSE_LIKE	cfhor	0	0	0	0	6	1.000000000	0.995913852	0.003891890	0.000194259
ZL3b	ZL3b|f113r.17|F01	f113r	f113	6	BODY	1	1	13	4+	1	0	INSTRUCTION_CLAUSE_LIKE	or	7	1	0	1	19	1.461538462	0.999456712	0.000035155	0.000508133
ZL3b	ZL3b|f113r.18|F01	f113r	f113	6	BODY	2	1	9	4+	2	0	INSTRUCTION_CLAUSE_LIKE	ycheod	1	0	1	0	8	0.888888889	0.993916671	0.000380596	0.005702733
ZL3b	ZL3b|f113r.18|F02	f113r	f113	6	BODY	2	2	2	2	2	0	SHORT_ARGUMENT_LIKE	okcheey	1	0	1	0	2	1.000000000	0.345695521	0.573638930	0.080665550
ZL3b	ZL3b|f113r.19|F01	f113r	f113	6	BODY	3	1	5	4+	3+	1	RECORD_CLOSER_LIKE	yh	0	0	0	0	6	1.200000000	0.398569470	0.005799059	0.595631471
ZL3b	ZL3b|f113r.20|F01	f113r	f113	7	OPEN	0	1	10	4+	0	0	INSTRUCTION_CLAUSE_LIKE	kshor	0	0	1	0	11	1.100000000	0.999849350	0.000127050	0.000023600
ZL3b	ZL3b|f113r.21|F01	f113r	f113	7	BODY	1	1	4	4+	1	0	INSTRUCTION_CLAUSE_LIKE	oiir	0	0	1	0	6	1.500000000	0.962119601	0.034000152	0.003880247
ZL3b	ZL3b|f113r.21|F02	f113r	f113	7	BODY	1	2	6	4+	1	1	RECORD_CLOSER_LIKE	okchy	2	1	1	0	4	0.666666667	0.380538122	0.001537604	0.617924274
ZL3b	ZL3b|f113r.22|F01	f113r	f113	8	OPEN	0	1	5	4+	0	0	INSTRUCTION_CLAUSE_LIKE	cho	1	0	1	0	8	1.600000000	0.991670219	0.008316209	0.000013572
ZL3b	ZL3b|f113r.22|F02	f113r	f113	8	OPEN	0	2	5	4+	0	0	INSTRUCTION_CLAUSE_LIKE	ok	7	1	0	1	8	1.600000000	0.990444476	0.009475005	0.000080519
ZL3b	ZL3b|f113r.23|F01	f113r	f113	8	BODY	1	1	10	4+	1	0	INSTRUCTION_CLAUSE_LIKE	ykeoeshy	0	0	1	0	8	0.800000000	0.999312236	0.000164588	0.000523176
ZL3b	ZL3b|f113r.23|F02	f113r	f113	8	BODY	1	2	1	1	1	0	SHORT_ARGUMENT_LIKE	lk	2	1	0	0	1	1.000000000	0.040640387	0.955319990	0.004039623
ZL3b	ZL3b|f113r.24|F01	f113r	f113	8	BODY	2	1	7	4+	2	1	RECORD_CLOSER_LIKE	air	5	1	1	0	6	0.857142857	0.448621134	0.000802466	0.550576400
ZL3b	ZL3b|f113r.25|F01	f113r	f113	9	OPEN	0	1	2	2	0	0	UNRESOLVED_EDGE_CLASS	pched	3	1	1	0	4	2.000000000	0.488467516	0.511524435	0.000008049
ZL3b	ZL3b|f113r.25|F02	f113r	f113	9	OPEN	0	2	1	1	0	0	SHORT_ARGUMENT_LIKE	opcho	1	0	1	0	2	2.000000000	0.050493200	0.949503737	0.000003063
ZL3b	ZL3b|f113r.25|F03	f113r	f113	9	OPEN	0	3	3	3	0	0	INSTRUCTION_CLAUSE_LIKE	fchol	0	0	1	0	4	1.333333333	0.853468569	0.146457340	0.000074091
ZL3b	ZL3b|f113r.25|F04	f113r	f113	9	OPEN	0	4	2	2	0	0	SHORT_ARGUMENT_LIKE	r	1	0	1	0	3	1.500000000	0.424514827	0.575269042	0.000216131
ZL3b	ZL3b|f113r.25|F05	f113r	f113	9	OPEN	0	5	2	2	0	0	SHORT_ARGUMENT_LIKE	okchey	2	1	0	0	2	1.000000000	0.405940238	0.592878895	0.001180867
ZL3b	ZL3b|f113r.26|F01	f113r	f113	9	BODY	1	1	3	3	1	0	INSTRUCTION_CLAUSE_LIKE	l	7	1	1	0	4	1.333333333	0.812754204	0.174084903	0.013160893
ZL3b	ZL3b|f113r.26|F02	f113r	f113	9	BODY	1	2	4	4+	1	0	INSTRUCTION_CLAUSE_LIKE	lchod	0	0	1	0	3	0.750000000	0.847797125	0.041263978	0.110938897
ZL3b	ZL3b|f113r.26|F03	f113r	f113	9	BODY	1	3	3	3	1	1	RECORD_CLOSER_LIKE	eeo	3	1	1	0	3	1.000000000	0.277424295	0.066417310	0.656158395
ZL3b	ZL3b|f113r.27|F01	f113r	f113	10	OPEN	0	1	9	4+	0	0	INSTRUCTION_CLAUSE_LIKE	chol	1	0	1	0	8	0.888888889	0.999735478	0.000260308	0.000004214
ZL3b	ZL3b|f113r.27|F02	f113r	f113	10	OPEN	0	2	3	3	0	0	INSTRUCTION_CLAUSE_LIKE	chey	4	1	1	0	3	1.000000000	0.863861392	0.136114708	0.000023900
ZL3b	ZL3b|f113r.27|F03	f113r	f113	10	OPEN	0	3	1	1	0	0	SHORT_ARGUMENT_LIKE	oka	5	1	0	1	2	2.000000000	0.046452516	0.953538644	0.000008840
ZL3b	ZL3b|f113r.28|F01	f113r	f113	10	BODY	1	1	12	4+	1	0	INSTRUCTION_CLAUSE_LIKE	ar	6	1	1	0	11	0.916666667	0.999848660	0.000054584	0.000096756
ZL3b	ZL3b|f113r.28|F02	f113r	f113	10	BODY	1	2	1	1	1	0	SHORT_ARGUMENT_LIKE	lodas	0	0	0	0	0	0.000000000	0.039914859	0.959901375	0.000183766
ZL3b	ZL3b|f113r.29|F01	f113r	f113	10	BODY	2	1	5	4+	2	0	INSTRUCTION_CLAUSE_LIKE	y	7	1	1	0	4	0.800000000	0.977275158	0.012725938	0.009998904
ZL3b	ZL3b|f113r.29|F02	f113r	f113	10	BODY	2	2	1	1	2	0	SHORT_ARGUMENT_LIKE	lkche	3	1	1	0	1	1.000000000	0.034813371	0.952329885	0.012856744
ZL3b	ZL3b|f113r.29|F03	f113r	f113	10	BODY	2	3	4	4+	2	1	RECORD_CLOSER_LIKE	ok	7	1	1	0	5	1.250000000	0.346218747	0.017744491	0.636036762
ZL3b	ZL3b|f113r.30|F01	f113r	f113	11	OPEN	0	1	3	3	0	0	UNRESOLVED_EDGE_CLASS	folche	0	0	1	0	3	1.000000000	0.874058830	0.125930771	0.000010398
ZL3b	ZL3b|f113r.30|F02	f113r	f113	11	OPEN	0	2	1	1	0	0	SHORT_ARGUMENT_LIKE	lkshe	1	0	1	0	1	1.000000000	0.050493200	0.949503737	0.000003063
ZL3b	ZL3b|f113r.30|F03	f113r	f113	11	OPEN	0	3	5	4+	0	0	INSTRUCTION_CLAUSE_LIKE	eeeky	0	0	1	0	7	1.400000000	0.989593917	0.010351803	0.000054280
ZL3b	ZL3b|f113r.30|F04	f113r	f113	11	OPEN	0	4	2	2	0	0	SHORT_ARGUMENT_LIKE	okchd	2	1	0	0	1	0.500000000	0.424514827	0.575269042	0.000216131
ZL3b	ZL3b|f113r.31|F01	f113r	f113	11	BODY	1	1	13	4+	1	0	INSTRUCTION_CLAUSE_LIKE	yt	4	1	0	0	12	0.923076923	0.999456712	0.000035155	0.000508133
ZL3b	ZL3b|f113r.32|F01	f113r	f113	11	BODY	2	1	4	4+	2	0	INSTRUCTION_CLAUSE_LIKE	d	7	1	1	0	8	2.000000000	0.944786036	0.043330939	0.011883025
ZL3b	ZL3b|f113r.32|F02	f113r	f113	11	BODY	2	2	7	4+	2	0	INSTRUCTION_CLAUSE_LIKE	ot	7	1	0	0	9	1.285714286	0.926999677	0.001757095	0.071243228
ZL3b	ZL3b|f113r.33|F01	f113r	f113	11	BODY	3	1	5	4+	3+	1	RECORD_CLOSER_LIKE	ykeeor	0	0	0	0	4	0.800000000	0.398569470	0.005799059	0.595631471
ZL3b	ZL3b|f113r.34|F01	f113r	f113	12	OPEN	0	1	7	4+	0	0	INSTRUCTION_CLAUSE_LIKE	palshs	0	0	1	0	10	1.428571429	0.998764720	0.001230417	0.000004863
ZL3b	ZL3b|f113r.34|F02	f113r	f113	12	OPEN	0	2	1	1	0	0	SHORT_ARGUMENT_LIKE	ee	7	1	1	0	3	3.000000000	0.050109603	0.949888023	0.000002374
ZL3b	ZL3b|f113r.34|F03	f113r	f113	12	OPEN	0	3	1	1	0	0	SHORT_ARGUMENT_LIKE	rche	0	0	1	0	1	1.000000000	0.046444317	0.953550036	0.000005647
ZL3b	ZL3b|f113r.34|F04	f113r	f113	12	OPEN	0	4	1	1	0	0	SHORT_ARGUMENT_LIKE	l	7	1	1	0	1	1.000000000	0.043195918	0.956787002	0.000017080
ZL3b	ZL3b|f113r.35|F01	f113r	f113	12	BODY	1	1	8	4+	1	0	INSTRUCTION_CLAUSE_LIKE	y	7	1	1	0	4	0.500000000	0.998970784	0.000732780	0.000296436
ZL3b	ZL3b|f113r.35|F02	f113r	f113	12	BODY	1	2	5	4+	1	0	INSTRUCTION_CLAUSE_LIKE	ot	7	1	1	0	5	1.000000000	0.984943245	0.012641401	0.002415354
ZL3b	ZL3b|f113r.35|F03	f113r	f113	12	BODY	1	3	1	1	1	0	SHORT_ARGUMENT_LIKE	os	2	1	0	0	2	2.000000000	0.035710724	0.962279036	0.002010240
ZL3b	ZL3b|f113r.36|F01	f113r	f113	12	BODY	2	1	2	2	2	0	SHORT_ARGUMENT_LIKE	cheey	2	1	1	0	3	1.500000000	0.331156192	0.570091298	0.098752510
ZL3b	ZL3b|f113r.36|F02	f113r	f113	12	BODY	2	2	1	1	2	1	SHORT_ARGUMENT_LIKE	ed	5	1	0	0	2	2.000000000	0.027983296	0.831706584	0.140310120
ZL3b	ZL3b|f113r.37|F01	f113r	f113	13	OPEN	0	1	1	1	0	0	SHORT_ARGUMENT_LIKE	she	5	1	1	0	2	2.000000000	0.055082062	0.944916501	0.000001436
ZL3b	ZL3b|f113r.37|F02	f113r	f113	13	OPEN	0	2	4	4+	0	0	INSTRUCTION_CLAUSE_LIKE	ok	7	1	1	0	6	1.500000000	0.967273957	0.032705257	0.000020786
ZL3b	ZL3b|f113r.37|F03	f113r	f113	13	OPEN	0	3	1	1	0	0	SHORT_ARGUMENT_LIKE	pcheo	1	0	1	0	1	1.000000000	0.046452516	0.953538644	0.000008840
ZL3b	ZL3b|f113r.37|F04	f113r	f113	13	OPEN	0	4	2	2	0	0	SHORT_ARGUMENT_LIKE	opche	6	1	1	0	2	1.000000000	0.424514827	0.575269042	0.000216131
ZL3b	ZL3b|f113r.37|F05	f113r	f113	13	OPEN	0	5	1	1	0	0	SHORT_ARGUMENT_LIKE	lfche	0	0	1	0	1	1.000000000	0.039914859	0.959901375	0.000183766
ZL3b	ZL3b|f113r.37|F06	f113r	f113	13	OPEN	0	6	1	1	0	0	SHORT_ARGUMENT_LIKE	ot	7	1	0	0	1	1.000000000	0.037327575	0.961347424	0.001325001
ZL3b	ZL3b|f113r.38|F01	f113r	f113	13	BODY	1	1	5	4+	1	0	INSTRUCTION_CLAUSE_LIKE	aiin	7	1	1	0	6	1.200000000	0.892646467	0.012333896	0.095019637
ZL3b	ZL3b|f113r.38|F02	f113r	f113	13	BODY	1	2	2	2	1	1	RECORD_CLOSER_LIKE	eos	0	0	0	0	1	0.500000000	0.166022371	0.290100638	0.543876991
ZL3b	ZL3b|f113r.39|F01	f113r	f113	14	OPEN	0	1	5	4+	0	0	INSTRUCTION_CLAUSE_LIKE	pcheockhy	0	0	1	0	2	0.400000000	0.991757479	0.008221626	0.000020895
ZL3b	ZL3b|f113r.39|F02	f113r	f113	14	OPEN	0	2	7	4+	0	0	INSTRUCTION_CLAUSE_LIKE	kcheod	0	0	0	0	4	0.571428571	0.998465550	0.001332655	0.000201795
ZL3b	ZL3b|f113r.40|F01	f113r	f113	14	BODY	1	1	12	4+	1	0	INSTRUCTION_CLAUSE_LIKE	ar	6	1	0	1	10	0.833333333	0.994835074	0.000053406	0.005111520
ZL3b	ZL3b|f113r.41|F01	f113r	f113	14	BODY	2	1	10	4+	2	1	INSTRUCTION_CLAUSE_LIKE	sheo	1	0	1	0	9	0.900000000	0.524400709	0.000099408	0.475499884
ZL3b	ZL3b|f113r.42|F01	f113r	f113	15	OPEN	0	1	5	4+	0	0	INSTRUCTION_CLAUSE_LIKE	pcheod	3	1	1	0	5	1.000000000	0.991546243	0.008443412	0.000010345
ZL3b	ZL3b|f113r.42|F02	f113r	f113	15	OPEN	0	2	3	3	0	0	INSTRUCTION_CLAUSE_LIKE	l	7	1	1	0	5	1.666666667	0.864841765	0.135104509	0.000053725
ZL3b	ZL3b|f113r.42|F03	f113r	f113	15	OPEN	0	3	2	2	0	0	SHORT_ARGUMENT_LIKE	pchor	2	1	0	0	1	0.500000000	0.441392267	0.558364336	0.000243398
ZL3b	ZL3b|f113r.43|F01	f113r	f113	15	BODY	1	1	14	4+	1	0	INSTRUCTION_CLAUSE_LIKE	ykcheor	0	0	0	1	11	0.785714286	0.999006912	0.000020903	0.000972184
ZL3b	ZL3b|f113r.44|F01	f113r	f113	15	BODY	2	1	2	2	2	0	SHORT_ARGUMENT_LIKE	eky	2	1	1	0	2	1.000000000	0.380551038	0.576835194	0.042613768
ZL3b	ZL3b|f113r.44|F02	f113r	f113	15	BODY	2	2	2	2	2	1	RECORD_CLOSER_LIKE	y	7	1	0	0	3	1.500000000	0.161947472	0.263437197	0.574615331
ZL3b	ZL3b|f113r.45|F01	f113r	f113	16	OPEN	0	1	7	4+	0	0	INSTRUCTION_CLAUSE_LIKE	chodairos	0	0	1	0	7	1.000000000	0.998639690	0.001357061	0.000003249
ZL3b	ZL3b|f113r.45|F02	f113r	f113	16	OPEN	0	2	3	3	0	0	INSTRUCTION_CLAUSE_LIKE	or	7	1	1	0	5	1.666666667	0.854733874	0.145257818	0.000008309
ZL3b	ZL3b|f113r.45|F03	f113r	f113	16	OPEN	0	3	1	1	0	0	SHORT_ARGUMENT_LIKE	e	6	1	1	0	2	2.000000000	0.044750124	0.955248475	0.000001401
ZL3b	ZL3b|f113r.46|F01	f113r	f113	16	BODY	1	1	6	4+	1	0	INSTRUCTION_CLAUSE_LIKE	o	7	1	1	0	8	1.333333333	0.996079085	0.003908966	0.000011949
ZL3b	ZL3b|f113r.46|F02	f113r	f113	16	BODY	1	2	1	1	1	0	SHORT_ARGUMENT_LIKE	okeeo	2	1	1	0	2	2.000000000	0.040829102	0.959167446	0.000003452
ZL3b	ZL3b|f113r.46|F03	f113r	f113	16	BODY	1	3	3	3	1	0	INSTRUCTION_CLAUSE_LIKE	okeey	6	1	0	0	2	0.666666667	0.830194925	0.169746187	0.000058887
ZL3b	ZL3b|f113r.47|F01	f113r	f113	16	BODY	2	1	4	4+	2	0	INSTRUCTION_CLAUSE_LIKE	y	7	1	1	0	3	0.750000000	0.956211110	0.043684470	0.000104420
ZL3b	ZL3b|f113r.47|F02	f113r	f113	16	BODY	2	2	8	4+	2	0	INSTRUCTION_CLAUSE_LIKE	ok	7	1	0	1	8	1.000000000	0.999060429	0.000819779	0.000119792
ZL3b	ZL3b|f113r.48|F01	f113r	f113	16	BODY	3	1	10	4+	3+	0	INSTRUCTION_CLAUSE_LIKE	cho	1	0	0	0	9	0.900000000	0.999566965	0.000213170	0.000219866
ZL3b	ZL3b|f113r.49|F01	f113r	f113	16	BODY	4	1	13	4+	3+	0	INSTRUCTION_CLAUSE_LIKE	ain	5	1	0	0	5	0.384615385	0.999542974	0.000041804	0.000415222
ZL3b	ZL3b|f113r.50|F01	f113r	f113	16	BODY	5	1	1	1	3+	0	SHORT_ARGUMENT_LIKE	che	5	1	1	0	2	2.000000000	0.032041361	0.967636260	0.000322379
ZL3b	ZL3b|f113r.50|F02	f113r	f113	16	BODY	5	2	6	4+	3+	0	INSTRUCTION_CLAUSE_LIKE	okeey	6	1	1	0	6	1.000000000	0.987747641	0.005317435	0.006934924
ZL3b	ZL3b|f113r.50|F03	f113r	f113	16	BODY	5	3	1	1	3+	0	SHORT_ARGUMENT_LIKE	okeeo	2	1	1	0	2	2.000000000	0.029958338	0.967342053	0.002699609
ZL3b	ZL3b|f113r.50|F04	f113r	f113	16	BODY	5	4	2	2	3+	0	SHORT_ARGUMENT_LIKE	ok	7	1	1	0	3	1.500000000	0.312588814	0.627813036	0.059598150
ZL3b	ZL3b|f113r.51|F01	f113r	f113	16	BODY	6	1	4	4+	3+	0	INSTRUCTION_CLAUSE_LIKE	ykeeol	0	0	1	0	4	1.000000000	0.691522125	0.041629117	0.266848758
ZL3b	ZL3b|f113r.51|F02	f113r	f113	16	BODY	6	2	3	3	3+	1	RECORD_CLOSER_LIKE	ok	7	1	0	0	2	0.666666667	0.310421512	0.089675517	0.599902971
ZL3b	ZL3b|f113v.1|F01	f113v	f113	1	OPEN	0	1	6	4+	0	0	INSTRUCTION_CLAUSE_LIKE	foloraro	0	0	1	0	6	1.000000000	0.997056864	0.002934400	0.000008737
ZL3b	ZL3b|f113v.1|F02	f113v	f113	1	OPEN	0	2	1	1	0	0	SHORT_ARGUMENT_LIKE	okeedo	0	0	1	0	2	2.000000000	0.050916519	0.949076548	0.000006934
ZL3b	ZL3b|f113v.1|F03	f113v	f113	1	OPEN	0	3	6	4+	0	0	INSTRUCTION_CLAUSE_LIKE	y	7	1	0	0	4	0.666666667	0.996147227	0.003642322	0.000210451
ZL3b	ZL3b|f113v.2|F01	f113v	f113	1	BODY	1	1	8	4+	1	0	INSTRUCTION_CLAUSE_LIKE	eo	3	1	1	0	7	0.875000000	0.997561070	0.000707831	0.001731099
ZL3b	ZL3b|f113v.2|F02	f113v	f113	1	BODY	1	2	7	4+	1	0	INSTRUCTION_CLAUSE_LIKE	eol	2	1	0	0	3	0.428571429	0.962817373	0.001672632	0.035509995
ZL3b	ZL3b|f113v.3|F01	f113v	f113	1	BODY	2	1	7	4+	2	1	RECORD_CLOSER_LIKE	ar	6	1	0	1	7	1.000000000	0.460727091	0.000858785	0.538414123
ZL3b	ZL3b|f113v.4|F01	f113v	f113	2	OPEN	0	1	1	1	0	0	SHORT_ARGUMENT_LIKE	fchoctheo	0	0	1	0	1	1.000000000	0.053371649	0.946627207	0.000001144
