corpus	book_or_ms	record_id	line_id	expanded_diplomatic
NUREMBERG	Band3	NB_B3_R000836	NB_B3_R000836_L0015	vnd
NUREMBERG	Band3	NB_B3_R000836	NB_B3_R000836_L0016	laſſen ſein / Als etc Das wöllet / . vnd wie das ewr gnade beſtell / daʒ laſſet
NUREMBERG	Band3	NB_B3_R000836	NB_B3_R000836_L0017	vns an ewrem briefe wıder vviſſen bey diſem vnſerm boten den wir darauf
NUREMBERG	Band3	NB_B3_R000836	NB_B3_R000836_L0018	warten b geheıſſen haben / datum Sabato ante Symonis. et Jude /
NUREMBERG	Band3	NB_B3_R000837	NB_B3_R000837_L0001	Bẏſſchoff cʒu Eẏſtet
NUREMBERG	Band3	NB_B3_R000837	NB_B3_R000837_L0002	Gnedıger herre / Als vns ewr hochwirdıkeit geſchriben hat
NUREMBERG	Band3	NB_B3_R000837	NB_B3_R000837_L0003	von ſölchs mortʒ vnd prants wegen / als dann an ew
NUREMBERG	Band3	NB_B3_R000837	NB_B3_R000837_L0004	yecʒunden
NUREMBERG	Band3	NB_B3_R000837	NB_B3_R000837_L0005	vnd den ewren ge vmb Herrẏeden geſchehen iſt / das
NUREMBERG	Band3	NB_B3_R000837	NB_B3_R000837_L0006	iſt vns getrewlıchen leẏde dann wo eʒ ewrn gnaden vnd
NUREMBERG	Band3	NB_B3_R000837	NB_B3_R000837_L0007	den ewren wolgieng / des wern vvir fro vnd hörten
NUREMBERG	Band3	NB_B3_R000837	NB_B3_R000837_L0008	das cʒemal gern / vnd wo vvir auch ewrn gnaden lieb
NUREMBERG	Band3	NB_B3_R000837	NB_B3_R000837_L0009	auch
NUREMBERG	Band3	NB_B3_R000837	NB_B3_R000837_L0010	koͦnden oder möchten vvir ewrn gnaden icht lieb oder dinſte
NUREMBERG	Band3	NB_B3_R000837	NB_B3_R000837_L0011	beweiſen des wern wir willig vnd teten das allcʒeit gern
NUREMBERG	Band3	NB_B3_R000837	NB_B3_R000837_L0012	datum fe in vıgılia Symonis et Jude Apoſtolorum
NUREMBERG	Band3	NB_B3_R000838	NB_B3_R000838_L0001	Hercʒog Ludwigen von Beyrn
NUREMBERG	Band3	NB_B3_R000838	NB_B3_R000838_L0002	Gnedıger her / Als vns ewr gnade nehſt vnd auch vormals
NUREMBERG	Band3	NB_B3_R000839	NB_B3_R000839_L0001	Hern Hanſen von Öbernicʒ Ritter
NUREMBERG	Band3	NB_B3_R000839	NB_B3_R000839_L0002	vnd Cunrad von Kochperg / Amptman cʒu Koburg
NUREMBERG	Band3	NB_B3_R000839	NB_B3_R000839_L0003	Als Jr vns verſchriben habt / wie Jr erfaren habt / daʒ wir den vvıldenſteiner
NUREMBERG	Band3	NB_B3_R000839	NB_B3_R000839_L0004	geuangen ſüllen haben . / Laſʒen vvir ewr erberkeit wiſʒen / daʒ der wıldenſteiner
NUREMBERG	Band3	NB_B3_R000839	NB_B3_R000839_L0005	auf den Samſʒtag nechſt vergangen vor mittentage bey vns cʒu vanknuſſe
NUREMBERG	Band3	NB_B3_R000839	NB_B3_R000839_L0006	köme / nicht von ſache wegen / die vvir mit Jm cʒuſchicken haben / Vnd darnach
NUREMBERG	Band3	NB_B3_R000839	NB_B3_R000839_L0007	alſbalde auf den Suntag cʒu nacht / ſchickt vnſer herre hercʒog Johans
NUREMBERG	Band3	NB_B3_R000839	NB_B3_R000839_L0008	von Beyern cʒu vns hern hanſen Gebolff vicʒtumb cʒu Amberg / hern
NUREMBERG	Band3	NB_B3_R000839	NB_B3_R000839_L0009	Hartung vom Eglofſtein vnd andere ſein Rete / vnd verſchraib vns / vnd
NUREMBERG	Band3	NB_B3_R000839	NB_B3_R000839_L0010	wurben auch daʒ ſein Rete / wie derſelbe vnſer herre der hercʒog / ſein
NUREMBERG	Band3	NB_B3_R000839	NB_B3_R000839_L0011	vicʒtumb vnd ſein hofmeiſter den vvildenſteiner beteͣgt heten / gen Nuremberg
NUREMBERG	Band3	NB_B3_R000839	NB_B3_R000839_L0012	vnd heten Jn verſichert vnd vertröſtet / vnd begerten vnd baten vns /
NUREMBERG	Band3	NB_B3_R000839	NB_B3_R000839_L0013	daʒ wir v̈ber ſolich Jr troſtung vnd ſicherheit kheins rechten gen
NUREMBERG	Band3	NB_B3_R000839	NB_B3_R000839_L0014	dem vvıldenſteinr geſtatten wolten / Alſo weiſten wir ſie an die clager
NUREMBERG	Band3	NB_B3_R000839	NB_B3_R000839_L0015	damit ſie noch in teydingen ſteen / Aber cʒeſtunde als ſie die rede anviengen
NUREMBERG	Band3	NB_B3_R000839	NB_B3_R000839_L0016	trugen ſie dem ~ vvıldenſteiner ein geleit bey vns auſʒ / daʒ er hat für aller =
NUREMBERG	Band3	NB_B3_R000839	NB_B3_R000839_L0017	menigklichen / auſʒgenomen die clager von der wegen er cʒu vanknüſʒ
NUREMBERG	Band3	NB_B3_R000839	NB_B3_R000839_L0018	kumen iſt . / Alſo daʒ wir ew cʒu diſen cʒeiten gen dem vvıldenſteiner kheins
NUREMBERG	Band3	NB_B3_R000839	NB_B3_R000839_L0019	rechten gehelffen künnen / vvo vvir aber ewrer erberkeit lieb vnd dinſte
NUREMBERG	Band3	NB_B3_R000839	NB_B3_R000839_L0020	beweiſen möchten daʒ teͣten vvir allcʒeit gerne / Datum in die apoſtolorum
NUREMBERG	Band3	NB_B3_R000839	NB_B3_R000839_L0021	Symonis et Jude Anno . xo . /
NUREMBERG	Band3	NB_B3_R000840	NB_B3_R000840_L0001	Hercʒog Ludwig
NUREMBERG	Band3	NB_B3_R000840	NB_B3_R000840_L0002	Gnedıger her / Als vns ewr gnad vormals vnd yecʒunden verſchrıben
NUREMBERG	Band3	NB_B3_R000840	NB_B3_R000840_L0003	hat von Hanſen VVıldenſteiners vvegen / Laſſen vvir ewr gnad wiſſen / daʒ er
NUREMBERG	Band3	NB_B3_R000840	NB_B3_R000840_L0004	nicht von ſache vvegen die wir mit Jm cʒeſchıcken haben / ſunder von
NUREMBERG	Band3	NB_B3_R000840	NB_B3_R000840_L0005	awſlewt wegen beÿ vns cʒe vanknüʒʒ kumen was / . vnd in des als vns
NUREMBERG	Band3	NB_B3_R000840	NB_B3_R000840_L0006	ewr brief yecʒunden köm ſtünd es von ſeinen wegen gen den klagern
NUREMBERG	Band3	NB_B3_R000840	NB_B3_R000840_L0007	darynne
NUREMBERG	Band3	NB_B3_R000840	NB_B3_R000840_L0008	in teÿdingen / . vnd vvir haben auch durch ewrn vvıllen getan vnd ewr
NUREMBERG	Band3	NB_B3_R000840	NB_B3_R000840_L0009	gnad / darynne angeſehen / daʒ er ewrer gnaden wol genoſſen hat / vnd
NUREMBERG	Band3	NB_B3_R000840	NB_B3_R000840_L0010	nu ledıg ıſt / . wan vvo etc
NUREMBERG	Band3	NB_B3_R000841	NB_B3_R000841_L0001	Sweigker von Gundelfingen
NUREMBERG	Band3	NB_B3_R000841	NB_B3_R000841_L0002	dem Jungen
NUREMBERG	Band3	NB_B3_R000841	NB_B3_R000841_L0003	Lieber her Sweigker Als Jr vns verſchriben habt /. vvie Jr vvilbolten
NUREMBERG	Band3	NB_B3_R000841	NB_B3_R000841_L0004	den taufften Juden der vnſer veind iſt beſtrickt het cʒu lancʒhut / . etc . verſteen
NUREMBERG	Band3	NB_B3_R000841	NB_B3_R000841_L0005	getan habt
NUREMBERG	Band3	NB_B3_R000841	NB_B3_R000841_L0006	wir wol / das Jr das von vnſern wegen . / des wir ewch mit allem fleiſʒe
NUREMBERG	Band3	NB_B3_R000841	NB_B3_R000841_L0007	danken / Auch ſchreibt Jr vns von eins fride vnd tages wegen / Laſʒen
NUREMBERG	Band3	NB_B3_R000841	NB_B3_R000841_L0008	wir ew vviſʒen / daʒ der egenante VVẏlbolt ſich an recht nẏe benugen vvolt
NUREMBERG	Band3	NB_B3_R000841	NB_B3_R000841_L0009	cʒu diſen ʒeiten
NUREMBERG	Band3	NB_B3_R000841	NB_B3_R000841_L0010	laſʒen / dauon iſt vns nicht fuglichen kheinen fride noch tag mit Jm
NUREMBERG	Band3	NB_B3_R000841	NB_B3_R000841_L0011	nicht aufcʒenemen . / vnd hat darüber den vnſern daʒ Jr genomen vnd daʒ
NUREMBERG	Band3	NB_B3_R000841	NB_B3_R000841_L0012	noch ynnen hat . / dann wo wir etc
NUREMBERG	Band3	NB_B3_R000841	NB_B3_R000841_L0013	Lieber her Sweıgker / Als Jr vns verſchriben habt von VVılbolt Römers deʒ
NUREMBERG	Band3	NB_B3_R000841	NB_B3_R000841_L0014	tauften iuden wegen / der vnſer veint iſt / vvie daʒ Jr denſelben vvilbolten cʒü
NUREMBERG	Band3	NB_B3_R000841	NB_B3_R000841_L0015	landſhut beſtrickt het etc . / verſteen vvir vvol daʒ Jr daʒ von vnſern wegen
NUREMBERG	Band3	NB_B3_R000841	NB_B3_R000841_L0016	getan habt . / vnd wir danken ew deʒ mit gancʒem fleiſʒe / Auch ſchreibt
NUREMBERG	Band3	NB_B3_R000841	NB_B3_R000841_L0017	Jr vns von eins frids vnd tages vvegen . / Laſʒen vvir ew wiſʒen / daʒ ſich der
NUREMBERG	Band3	NB_B3_R000841	NB_B3_R000841_L0018	egenante wilbolt von vns an reht nie benugen wolt laſʒen / vnd hat darüber
NUREMBERG	Band3	NB_B3_R000841	NB_B3_R000841_L0019	den vnſern daʒ Jr genomen / vnd hat daʒ noch ynnen . / vnd darumb ſo iſt vns
NUREMBERG	Band3	NB_B3_R000841	NB_B3_R000841_L0020	ni cʒu diſen cʒeiten nicht fuglichen / kheinen fride noch tage mit Jm auffcʒenemen
NUREMBERG	Band3	NB_B3_R000841	NB_B3_R000841_L0021	dann vvo vvir ew ſuſt lieb vnd dienſt beweiſen mochten daʒ teten wit allcʒeit
NUREMBERG	Band3	NB_B3_R000841	NB_B3_R000841_L0022	gerne . Datum . /
NUREMBERG	Band3	NB_B3_R000842	NB_B3_R000842_L0001	vnd auch etlıcher
NUREMBERG	Band3	NB_B3_R000842	NB_B3_R000842_L0002	anderr vnſerr burger
NUREMBERG	Band3	NB_B3_R000842	NB_B3_R000842_L0003	wegen
NUREMBERG	Band3	NB_B3_R000842	NB_B3_R000842_L0004	vnd auch ewr fürſtenlich
NUREMBERG	Band3	NB_B3_R000842	NB_B3_R000842_L0005	Hercʒog Heinrich in Bayern
NUREMBERG	Band3	NB_B3_R000842	NB_B3_R000842_L0006	Gnediger herre Als wir ewrer hochwirdikeit voꝛmals etwieoffte
NUREMBERG	Band3	NB_B3_R000842	NB_B3_R000842_L0007	etlıche
NUREMBERG	Band3	NB_B3_R000842	NB_B3_R000842_L0008	verſchrıben / vnd auch Markarten waltman vnſerer diener / vnd mit =
NUREMBERG	Band3	NB_B3_R000842	NB_B3_R000842_L0009	namen den Markart waltman cʒu ewrn gnaden geſant haben von der
NUREMBERG	Band3	NB_B3_R000842	NB_B3_R000842_L0010	vie Tuche vvegen / die dem Criſtan wolcʒhofer vnſerm burger
NUREMBERG	Band3	NB_B3_R000842	NB_B3_R000842_L0011	cʒu landſhute in Vrban fünſingers herberg genomen ſein
NUREMBERG	Band3	NB_B3_R000842	NB_B3_R000842_L0012	woꝛden hat vns der egenante ~ vnſer b diener geſagt / vvie Jm
NUREMBERG	Band3	NB_B3_R000842	NB_B3_R000842_L0013	ewr gnade als Er nehſt beẏ ewrer hochwirdıkeit geweſen ſeẏ cʒu
NUREMBERG	Band3	NB_B3_R000842	NB_B3_R000842_L0014	antvvurt geben hab / daʒ Jr von ewr n gnaden ſchıcken vnd beſtellen
NUREMBERG	Band3	NB_B3_R000842	NB_B3_R000842_L0015	wölle t / daʒ dem egenanten Criſtan wolcʒhofer vnſerm burger die
NUREMBERG	Band3	NB_B3_R000842	NB_B3_R000842_L0016	ſelben ſeine tuch vergolten kürcʒlich vergolten vnd gekert ſüllen
NUREMBERG	Band3	NB_B3_R000842	NB_B3_R000842_L0017	werden ſüllen vnd alſo ſ kümt derſelb Markart vnſer d waltman
NUREMBERG	Band3	NB_B3_R000842	NB_B3_R000842_L0018	yecʒunden aber cʒu ewrn gnaden von den vorgenanten ~ vnſers burgers wegen
NUREMBERG	Band3	NB_B3_R000842	NB_B3_R000842_L0019	vvaʒ der egenante vnſer dıener in derſelben ſache etc
NUREMBERG	Band3	NB_B3_R000842	NB_B3_R000842_L0020	vnd derſelben ſeıner tuche wegen Rogamus / daʒ Jr von ewrn furſtlenlichen
NUREMBERG	Band3	NB_B3_R000842	NB_B3_R000842_L0021	gnaden ſchicken d gnedıklıch darcʒu wenden wöllet / daʒ dem
NUREMBERG	Band3	NB_B3_R000842	NB_B3_R000842_L0022	egenanten ~ vnſerm b vnſerm burger dieſelben ſeine tuche noch onlenger
NUREMBERG	Band3	NB_B3_R000842	NB_B3_R000842_L0023	vercʒıhen vergolten vnd gekert werden / daʒ Er des fürbaʒ icht
NUREMBERG	Band3	NB_B3_R000842	NB_B3_R000842_L0024	ʒugroſſerem ſchaden kume / Als etc das wöllen etc vnd das
NUREMBERG	Band3	NB_B3_R000842	NB_B3_R000842_L0025	vmb ewr hochwirdikeit allcʒeit verdıenen wöllen etc
NUREMBERG	Band3	NB_B3_R000843	NB_B3_R000843_L0001	VVılhelm
NUREMBERG	Band3	NB_B3_R000843	NB_B3_R000843_L0002	Hern Hanſen frawnhofer vnſers herren
NUREMBERG	Band3	NB_B3_R000843	NB_B3_R000843_L0003	hercʒog heinrichs hofmeiſter cʒu Beyern
NUREMBERG	Band3	NB_B3_R000843	NB_B3_R000843_L0004	Lieber her hofmeiſter Als Markart waltman vnſer diener vveıſer
NUREMBERG	Band3	NB_B3_R000843	NB_B3_R000843_L0005	diene dicʒ briefs yecʒunden cʒu vnſerm herren hercʒog heinrich kümt
NUREMBERG	Band3	NB_B3_R000843	NB_B3_R000843_L0006	von der Tuche vvegen die dem Criſtan wolcʒhofer vnſerm burger
NUREMBERG	Band3	NB_B3_R000843	NB_B3_R000843_L0007	cʒu landſhut in den Vrban fünſingers hauſe genomen ſind woꝛden
NUREMBERG	Band3	NB_B3_R000843	NB_B3_R000843_L0008	darumb vvir demſelben vnſerm herren hercʒog heinrich vormals
NUREMBERG	Band3	NB_B3_R000843	NB_B3_R000843_L0009	egenanten
NUREMBERG	Band3	NB_B3_R000843	NB_B3_R000843_L0010	etvvıeofft verſchriben haben / Rogamus daʒ Jr demſelben vnſerm diener
NUREMBERG	Band3	NB_B3_R000843	NB_B3_R000843_L0011	dem egenanten vnſerm diener gen demſelben vnſerm herren ewr günſtige
NUREMBERG	Band3	NB_B3_R000843	NB_B3_R000843_L0012	daʒ Er von ſeinen gnaden ſchıcken vnd beſtellen wölle
NUREMBERG	Band3	NB_B3_R000843	NB_B3_R000843_L0013	fürdrung bevveẏſen ſeẏ wöllet daʒ dem vorgenanten vnſerm burger
NUREMBERG	Band3	NB_B3_R000843	NB_B3_R000843_L0014	dieſelben ſeine tuche vergolten vnd gekert werden / Als etc das
NUREMBERG	Band3	NB_B3_R000843	NB_B3_R000843_L0015	wöllen etc Datum feria ṽ ante Omni Sanctorum
NUREMBERG	Band3	NB_B3_R000843	NB_B3_R000843_L0016	Albrecht Preẏſinger vicʒtumen in vnſers herren
NUREMBERG	Band3	NB_B3_R000843	NB_B3_R000843_L0017	hercʒog heinrichs vicʒtume in Nẏdernbayern
NUREMBERG	Band3	NB_B3_R000843	NB_B3_R000843_L0018	ſımiliter
NUREMBERG	Band3	NB_B3_R000843	NB_B3_R000843_L0019	vnd harprehten harſkircher
NUREMBERG	Band3	NB_B3_R000843	NB_B3_R000843_L0020	VVılhelm Aheẏmer / vnſers gnedigen herren
NUREMBERG	Band3	NB_B3_R000843	NB_B3_R000843_L0021	hercʒog heinrichs Rate
NUREMBERG	Band3	NB_B3_R000844	NB_B3_R000844_L0001	Heinrich herren cʒü Gera
NUREMBERG	Band3	NB_B3_R000844	NB_B3_R000844_L0002	Edler herre / Als Jr vns verſchriben habt / von Görgen Goltſmids
NUREMBERG	Band3	NB_B3_R000844	NB_B3_R000844_L0003	wegen / Alſo haben wir die etlıche vnſers Rates dar cʒü beſchieden die
NUREMBERG	Band3	NB_B3_R000844	NB_B3_R000844_L0004	frewntlich
NUREMBERG	Band3	NB_B3_R000844	NB_B3_R000844_L0005	cʒwiſchen der Jm vnd den vnſern von den er ſich beklagt / geredt vnd
NUREMBERG	Band3	NB_B3_R000844	NB_B3_R000844_L0006	beſehen haben / ob ſie ſi gütlıch miteinander bericht haben möchten / .
NUREMBERG	Band3	NB_B3_R000844	NB_B3_R000844_L0007	miteinander
NUREMBERG	Band3	NB_B3_R000844	NB_B3_R000844_L0008	vnd des kü die kunden ſie nicht vereinen / wan / die vnſern ſprechen
NUREMBERG	Band3	NB_B3_R000844	NB_B3_R000844_L0009	daʒ ſie Jm cʒemal nichts ſchuldig ſein / . vnd alſo haben wir dem
NUREMBERG	Band3	NB_B3_R000844	NB_B3_R000844_L0010	ſelber
NUREMBERG	Band3	NB_B3_R000844	NB_B3_R000844_L0011	egenanten Hanſen Goltſmid vor vnſerm Rate geſagt / Ob er cʒü den
NUREMBERG	Band3	NB_B3_R000844	NB_B3_R000844_L0012	vnſern ıht cʒeſprechen het / So wolten vvir Jm fruntlıchs rechten
NUREMBERG	Band3	NB_B3_R000844	NB_B3_R000844_L0013	durch ew
NUREMBERG	Band3	NB_B3_R000844	NB_B3_R000844_L0014	von Jn gerne hellffen / vnd wolten Jm auch alſpalde ſunderlıch durch
NUREMBERG	Band3	NB_B3_R000844	NB_B3_R000844_L0015	ewrn willen alſpalde auf diſelben ſtunde vor dem Rate oder vor dem
NUREMBERG	Band3	NB_B3_R000844	NB_B3_R000844_L0016	Gerichte / von den vnſern ſlewnigs rechten geholffen haben / vnd
NUREMBERG	Band3	NB_B3_R000844	NB_B3_R000844_L0017	als wir das mit Jm redten / antwurt er vns / daʒ Er wolt kein
NUREMBERG	Band3	NB_B3_R000844	NB_B3_R000844_L0018	recht nemen vnd tö getörſt auch des vor ew nicht genemen
NUREMBERG	Band3	NB_B3_R000844	NB_B3_R000844_L0019	Nu getrawen vvir ewrer edel wol / Jr weiſet Jn daran / daʒ er ſich
NUREMBERG	Band3	NB_B3_R000844	NB_B3_R000844_L0020	von den vnſern darüber nicht beklag / Dann dewcht Jn / daʒ er cʒü
NUREMBERG	Band3	NB_B3_R000844	NB_B3_R000844_L0021	den vnſern ıht cʒeſprechen het / Darvmb wöllen wir Jm oder ſeinem
NUREMBERG	Band3	NB_B3_R000844	NB_B3_R000844_L0022	ſcheimboten mit ſeinem vollen gewalt vnuercʒogen ſlewnigen rechten
NUREMBERG	Band3	NB_B3_R000844	NB_B3_R000844_L0023	gerne helffen wenn vvir des ermant werden ſo die vnſern cʒü den er
NUREMBERG	Band3	NB_B3_R000844	NB_B3_R000844_L0024	cʒeſprechen hat anheim ſind / als wir ew das vormals auch verſchrıben
NUREMBERG	Band3	NB_B3_R000844	NB_B3_R000844_L0025	haben / vvolt er ſich aber darüber von den vnſern beklagen ſo geſcheh
NUREMBERG	Band3	NB_B3_R000844	NB_B3_R000844_L0026	den vnſern von Jm vngütlıchen / vnd vvo wir ewrn gnaden gedienen
NUREMBERG	Band3	NB_B3_R000844	NB_B3_R000844_L0027	möchten / Das teten wir allcʒeit gerne / Datum in vıgılia Omnȷ ſanctorum
NUREMBERG	Band3	NB_B3_R000845	NB_B3_R000845_L0001	wirdt
NUREMBERG	Band3	NB_B3_R000845	NB_B3_R000845_L0002	Vlme
NUREMBERG	Band3	NB_B3_R000845	NB_B3_R000845_L0003	Lieben frewnde Als Jr vns verſchrıben habt / von Heinrich Rayſers ewres mitburgers
NUREMBERG	Band3	NB_B3_R000845	NB_B3_R000845_L0004	wegen / als dem ein fürpot geſant ıſt / von Gerichte von eins hawſes
NUREMBERG	Band3	NB_B3_R000845	NB_B3_R000845_L0005	wegen hie beÿ vns cʒü Nüremberg . Alſo haben wir kathreyn Swermin
NUREMBERG	Band3	NB_B3_R000845	NB_B3_R000845_L0006	vnſer mitburger Burgerin die das antrifft darvmb beſant vnd mit
NUREMBERG	Band3	NB_B3_R000845	NB_B3_R000845_L0007	Jr davon geredt / . vnd die klagt / daʒ Jr das gar lang von dem Rayſer
NUREMBERG	Band3	NB_B3_R000845	NB_B3_R000845_L0008	vercʒogen ſeÿ worden vnd ſie hab Jm vormals ſelber etwieoft aufſlag
NUREMBERG	Band3	NB_B3_R000845	NB_B3_R000845_L0009	geben / daʒ er Jr geredt hab ſie cʒu entrichten / das er Jr doch biſher
NUREMBERG	Band3	NB_B3_R000845	NB_B3_R000845_L0010	vercʒogen hab / des ſie nicht lenger cʒevvarten vnd iren rechten nachcʒegeen
NUREMBERG	Band3	NB_B3_R000845	NB_B3_R000845_L0011	maynt / Doch ſo haben vvir ſie durch ewrn vvıllen daran geweiſet
NUREMBERG	Band3	NB_B3_R000845	NB_B3_R000845_L0012	daʒ ſie Jren wıllen dar cʒü geben hat / daʒ die ſach einen aufſlag
NUREMBERG	Band3	NB_B3_R000845	NB_B3_R000845_L0013	hab auf die cʒeit als Jr vns gepeten habt / das ıſt hiecʒwiſchen
NUREMBERG	Band3	NB_B3_R000845	NB_B3_R000845_L0014	vnd vnſerr frawen tag cʒe Lıechtmeʒʒ der ſchirſt kümt / vnd vvir
NUREMBERG	Band3	NB_B3_R000845	NB_B3_R000845_L0015	haben auch den aufſlag in vnſers Gerichts püch beſchreıben
NUREMBERG	Band3	NB_B3_R000845	NB_B3_R000845_L0016	daʒ es
NUREMBERG	Band3	NB_B3_R000845	NB_B3_R000845_L0017	laſſen / Alſo / ob er des in derſelben cʒeit nicht awſtrag macht
NUREMBERG	Band3	NB_B3_R000845	NB_B3_R000845_L0018	So ſol er cʒü dem nechſten Gerichte das bey vns nach Lıechtmeʒʒ
NUREMBERG	Band3	NB_B3_R000845	NB_B3_R000845_L0019	ſüllen
NUREMBERG	Band3	NB_B3_R000845	NB_B3_R000845_L0020	ſie
NUREMBERG	Band3	NB_B3_R000845	NB_B3_R000845_L0021	ſol
NUREMBERG	Band3	NB_B3_R000845	NB_B3_R000845_L0022	beden teilen ſteen / vnd ſüllen des warten in allen den rechten / als
NUREMBERG	Band3	NB_B3_R000845	NB_B3_R000845_L0023	yecʒunden cʒü dem Gerichte darauf man Jm verkündet hat vngeuerlıch
NUREMBERG	Band3	NB_B3_R000845	NB_B3_R000845_L0024	vnd ob er des dacʒwiſchen nicht awſtrag macht als Jr dann
NUREMBERG	Band3	NB_B3_R000845	NB_B3_R000845_L0025	ſchreibt / . So müſʒen v maint de müſʒen wir den rechten fürbas
NUREMBERG	Band3	NB_B3_R000845	NB_B3_R000845_L0026	ſeinen gank laſſen / . wo etc datum ferıa iij̃ poſt Omnȷ Sanctorum
NUREMBERG	Band3	NB_B3_R000847	NB_B3_R000847_L0001	Burgermeiſter / her Erhart Schürſtab / vnd her Peter Schopper
NUREMBERG	Band3	NB_B3_R000847	NB_B3_R000847_L0002	Actum am Mitvvoch poſt Omni Sanctorum Anno etc decimo $
NUREMBERG	Band3	NB_B3_R000848	NB_B3_R000848_L0001	Rotemburg . VVynſheim vnd VVeiſſemburg
NUREMBERG	Band3	NB_B3_R000848	NB_B3_R000848_L0002	Lieben freunde / vvir ſenden cʒu ew hanſen Mawrer vnſern diener
NUREMBERG	Band3	NB_B3_R000848	NB_B3_R000848_L0003	eins
NUREMBERG	Band3	NB_B3_R000848	NB_B3_R000848_L0004	mit ew cʒereden / von des briefs vnd gewerbes wegen / Als der
NUREMBERG	Band3	NB_B3_R000848	NB_B3_R000848_L0005	edell dyetrich von der vveytenmül an vns bracht hat / von
NUREMBERG	Band3	NB_B3_R000848	NB_B3_R000848_L0006	vnſers herren / hern wencʒla kunigs cʒu Beheim wegen / etc . vnd
NUREMBERG	Band3	NB_B3_R000848	NB_B3_R000848_L0007	ob Jr auch ſuſt icht ſache von ſölicher groſʒer lewffe wegen
NUREMBERG	Band3	NB_B3_R000848	NB_B3_R000848_L0008	erfaren hete oder weſtet . daʒ Jr vns daʒ bey diſem vnſerm diener
NUREMBERG	Band3	NB_B3_R000848	NB_B3_R000848_L0009	wiſʒen lieſʒet
NUREMBERG	Band3	NB_B3_R000848	NB_B3_R000848_L0010	ſchrifftlichen oder müntlichen auch cʒewiſʒen getan hete alſuerre
NUREMBERG	Band3	NB_B3_R000848	NB_B3_R000848_L0011	euch daʒ füglichen wer daʒ wellen wir etc
NUREMBERG	Band3	NB_B3_R000848	NB_B3_R000848_L0012	Lieben freunde vvir ſenden cʒu ewrer vveiſheit Hanſen Mawrer vnſern
NUREMBERG	Band3	NB_B3_R000848	NB_B3_R000848_L0013	dẏener mit ew cʒu reden von eins briefs wegen . den vns vnſer herre ~
NUREMBERG	Band3	NB_B3_R000848	NB_B3_R000848_L0014	der künig cʒu Beheim geſant hat / deʒ wir ew ein abſchrifft ſchicken verſloſʒen
NUREMBERG	Band3	NB_B3_R000848	NB_B3_R000848_L0015	in diſem brief / vnd auch von ſolichs gewerbes wegen / als der edell
NUREMBERG	Band3	NB_B3_R000848	NB_B3_R000848_L0016	dyetrich von der weytenmül von deſſelben ~ vnſers herren ~ deʒ kunigs
NUREMBERG	Band3	NB_B3_R000848	NB_B3_R000848_L0017	vvegen . auf denſelben briefe / an vns gewerben hat bracht hat /
NUREMBERG	Band3	NB_B3_R000848	NB_B3_R000848_L0018	Rogamus ut in forma . / Vnd ob Jr auch icht ſache von ſölicher groſʒer
NUREMBERG	Band3	NB_B3_R000848	NB_B3_R000848_L0019	lewffe wegen / erfaren het oder weſte / daʒ Jr vns das bey demſelben
NUREMBERG	Band3	NB_B3_R000848	NB_B3_R000848_L0020	vnſerm dyener ſchrifftlichen oder muntlichen auch wiſſen lieſʒet daʒ
NUREMBERG	Band3	NB_B3_R000848	NB_B3_R000848_L0021	wollen wir etc datum alſuerre euch daʒ füglıchen wer . das
NUREMBERG	Band3	NB_B3_R000848	NB_B3_R000848_L0022	wöllen wir etc . datum .
NUREMBERG	Band3	NB_B3_R000849	NB_B3_R000849_L0001	Conrad Abbt ʒu waltſachen
NUREMBERG	Band3	NB_B3_R000849	NB_B3_R000849_L0002	Erwırdiger vnd lieber herre / Als Jr vns verſchriben habt von
NUREMBERG	Band3	NB_B3_R000849	NB_B3_R000849_L0003	Burkhart Sebachs vnſers burgers vnd des francʒen funkeln ewrs
NUREMBERG	Band3	NB_B3_R000849	NB_B3_R000849_L0004	dieners wegen / das haben vvir wol vernomen / vnd tun ewrer
NUREMBERG	Band3	NB_B3_R000849	NB_B3_R000849_L0005	ervvirdıkeit cʒuvviſſen / daʒ der egenante vnſer burger cʒu der cʒeit
NUREMBERG	Band3	NB_B3_R000849	NB_B3_R000849_L0006	niht anheim iſt / vnd wenn der herheim kümt Jſt dann yemanden
NUREMBERG	Band3	NB_B3_R000849	NB_B3_R000849_L0007	der vns von ewrn wegen daran mant / ſo wöllen vvir Jn
NUREMBERG	Band3	NB_B3_R000849	NB_B3_R000849_L0008	beſenden vnd darümb cʒu rede ſecʒen / vnd des ewrer ervvırdıkeit
NUREMBERG	Band3	NB_B3_R000849	NB_B3_R000849_L0009	ein verſchriben antvvurt vviſſen laſſen / vnd wo vvir ew lıeb
NUREMBERG	Band3	NB_B3_R000849	NB_B3_R000849_L0010	vnd dinſt bevveiſen möhten das teten wir gern . Datum /
NUREMBERG	Band3	NB_B3_R000850	NB_B3_R000850_L0001	hern C . von Pickembach
NUREMBERG	Band3	NB_B3_R000850	NB_B3_R000850_L0002	Burggrafen cʒü Mıltemberg
NUREMBERG	Band3	NB_B3_R000850	NB_B3_R000850_L0003	Edler lıeber herre / Vns haben Chüncʒ VVickeler / Heinrich von VVieſen vnd
