boundary_id	locus	page	physical_folio	section	currier	register	boundary_index	line_groups	position_quartile	dy	left_token	right_token	left_root	right_root	left_host	right_host	left_compiler	right_compiler	left_host_len_bucket	right_host_len_bucket	stratum	page_host_joint_gain_vs_pre_bits	page_host_interaction_logodds
f104r.39:2	f104r.39	f104r	f104	S	B	STARS_RECIPE_B	2	11	0	0	ar	aiin	ar	aiin	ar	aiin	NONE|D0|NONE|NONE|DY0|B30	NONE|D0|NONE|NONE|DY0|B30	0	1	f104|STARS_RECIPE_B|P0|L0|R1	0.0234605840932	1.1193325911
f104r.39:3	f104r.39	f104r	f104	S	B	STARS_RECIPE_B	3	11	0	0	aiin	alkchdy	aiin	alkch	aiin	alkch	NONE|D0|NONE|NONE|DY0|B30	NONE|D0|NONE|NONE|DY1|B30	1	1	f104|STARS_RECIPE_B|P0|L1|R1	-0.986187417824	1.89214682224
f104r.39:4	f104r.39	f104r	f104	S	B	STARS_RECIPE_B	4	11	1	1	alkchdy	qotal	alkch	otal	alkch	ot	NONE|D0|NONE|NONE|DY1|B30	q|D0|NONE|al|DY0|B30	1	0	f104|STARS_RECIPE_B|P1|L1|R0	0.573291099524	1.90824693181
f104r.39:5	f104r.39	f104r	f104	S	B	STARS_RECIPE_B	5	11	1	0	qotal	chol	otal	ol	ot	l	q|D0|NONE|al|DY0|B30	ch|D0|O|NONE|DY0|B30	0	0	f104|STARS_RECIPE_B|P1|L0|R0	0.0458548803373	-0.423505967183
f104r.39:6	f104r.39	f104r	f104	S	B	STARS_RECIPE_B	6	11	2	0	chol	qoar	ol	oar	l	o	ch|D0|O|NONE|DY0|B30	q|D0|NONE|ar|DY0|B30	0	0	f104|STARS_RECIPE_B|P2|L0|R0	0.0468243982074	-0.247921395883
f104r.39:7	f104r.39	f104r	f104	S	B	STARS_RECIPE_B	7	11	2	0	qoar	aiin	oar	aiin	o	aiin	q|D0|NONE|ar|DY0|B30	NONE|D0|NONE|NONE|DY0|B30	0	1	f104|STARS_RECIPE_B|P2|L0|R1	0.030375243686	1.946787719
f104r.39:8	f104r.39	f104r	f104	S	B	STARS_RECIPE_B	8	11	2	0	aiin	qopcheedy	aiin	opchee	aiin	opchee	NONE|D0|NONE|NONE|DY0|B30	q|D0|NONE|NONE|DY1|B30	1	2	f104|STARS_RECIPE_B|P2|L1|R2	-0.0844641360304	0.612552398167
f104r.39:9	f104r.39	f104r	f104	S	B	STARS_RECIPE_B	9	11	3	1	qopcheedy	qotair	opchee	otair	opchee	ot	q|D0|NONE|NONE|DY1|B30	q|D0|NONE|air|DY0|B30	2	0	f104|STARS_RECIPE_B|P3|L2|R0	0.0524126581431	0.20057657735
f104r.39:10	f104r.39	f104r	f104	S	B	STARS_RECIPE_B	10	11	3	0	qotair	ofaiino	otair	ofaiino	ot	ofaiino	q|D0|NONE|air|DY0|B30	NONE|D0|NONE|NONE|DY0|B30	0	2	f104|STARS_RECIPE_B|P3|L0|R2	-2.34481379248	1.67691902607
f104r.42:1	f104r.42	f104r	f104	S	B	STARS_RECIPE_B	1	3	0	0	y	lshedy	y	lshe	y	lshe	NONE|D0|NONE|NONE|DY0|B30	NONE|D0|NONE|NONE|DY1|B30	0	1	f104|STARS_RECIPE_B|P0|L0|R1	0.0533075183419	-1.74071111838
f104r.42:2	f104r.42	f104r	f104	S	B	STARS_RECIPE_B	2	3	2	1	lshedy	cholkar	lshe	olkar	lshe	olk	NONE|D0|NONE|NONE|DY1|B30	ch|D0|NONE|ar|DY0|B30	1	1	f104|STARS_RECIPE_B|P2|L1|R1	0.0233492494112	1.89702329044
f104r.7:1	f104r.7	f104r	f104	S	B	STARS_RECIPE_B	1	11	0	0	dchodees	sheos	chodees	eos	chodees	eos	d|D0|NONE|NONE|DY0|B30	sh|D0|NONE|NONE|DY0|B30	2	1	f104|STARS_RECIPE_B|P0|L2|R1	0.178371776438	1.2293030008
f104r.7:2	f104r.7	f104r	f104	S	B	STARS_RECIPE_B	2	11	0	0	sheos	odaiin	eos	odaiin	eos	d	sh|D0|NONE|NONE|DY0|B30	NONE|D0|O|aiin|DY0|B30	1	0	f104|STARS_RECIPE_B|P0|L1|R0	0.0754196709245	-0.120695669296
f104r.7:3	f104r.7	f104r	f104	S	B	STARS_RECIPE_B	3	11	0	0	odaiin	otchedy	odaiin	otche	d	che	NONE|D0|O|aiin|DY0|B30	NONE|D0|OT|NONE|DY1|B30	0	1	f104|STARS_RECIPE_B|P0|L0|R1	-0.0390151996571	-0.708266188615
f104r.7:4	f104r.7	f104r	f104	S	B	STARS_RECIPE_B	4	11	1	1	otchedy	qodain	otche	odain	che	d	NONE|D0|OT|NONE|DY1|B30	q|D0|O|ain|DY0|B30	1	0	f104|STARS_RECIPE_B|P1|L1|R0	-0.49370656089	-2.78804789373
f104r.7:5	f104r.7	f104r	f104	S	B	STARS_RECIPE_B	5	11	1	0	qodain	shedy	odain	e	d	e	q|D0|O|ain|DY0|B30	sh|D0|NONE|NONE|DY1|B30	0	0	f104|STARS_RECIPE_B|P1|L0|R0	0.026655140088	-0.88085388349
f104r.7:6	f104r.7	f104r	f104	S	B	STARS_RECIPE_B	6	11	2	1	shedy	chedy	e	dy	e	y	sh|D0|NONE|NONE|DY1|B30	che|D1|NONE|NONE|DY0|B30	0	0	f104|STARS_RECIPE_B|P2|L0|R0	0.139375448343	3.11259773214
f104r.7:7	f104r.7	f104r	f104	S	B	STARS_RECIPE_B	7	11	2	0	chedy	qodain	dy	odain	y	d	che|D1|NONE|NONE|DY0|B30	q|D0|O|ain|DY0|B30	0	0	f104|STARS_RECIPE_B|P2|L0|R0	0.0337230001028	-0.570522328997
f104r.7:8	f104r.7	f104r	f104	S	B	STARS_RECIPE_B	8	11	2	0	qodain	okar	odain	okar	d	ok	q|D0|O|ain|DY0|B30	NONE|D0|NONE|ar|DY0|B30	0	0	f104|STARS_RECIPE_B|P2|L0|R0	0.0155512174093	-0.399186053869
f104r.7:9	f104r.7	f104r	f104	S	B	STARS_RECIPE_B	9	11	3	0	okar	ar	okar	ar	ok	ar	NONE|D0|NONE|ar|DY0|B30	NONE|D0|NONE|NONE|DY0|B30	0	0	f104|STARS_RECIPE_B|P3|L0|R0	0.055557222459	-0.384284593077
f104r.7:10	f104r.7	f104r	f104	S	B	STARS_RECIPE_B	10	11	3	0	ar	okaim	ar	okaim	ar	okai	NONE|D0|NONE|NONE|DY0|B30	NONE|D0|NONE|NONE|DY0|B31	0	1	f104|STARS_RECIPE_B|P3|L0|R1	-0.947629608078	2.52614323556
f104v.10:1	f104v.10	f104v	f104	S	B	STARS_RECIPE_B	1	11	0	0	shol	cheedy	ol	e	l	e	sh|D0|O|NONE|DY0|B30	che|D0|NONE|NONE|DY1|B30	0	0	f104|STARS_RECIPE_B|P0|L0|R0	-0.0137484626548	-0.283101953364
f104v.10:2	f104v.10	f104v	f104	S	B	STARS_RECIPE_B	2	11	0	1	cheedy	qokaiin	e	okaiin	e	ok	che|D0|NONE|NONE|DY1|B30	q|D0|NONE|aiin|DY0|B30	0	0	f104|STARS_RECIPE_B|P0|L0|R0	0.0697528470664	-0.0547236503979
f104v.10:3	f104v.10	f104v	f104	S	B	STARS_RECIPE_B	3	11	0	0	qokaiin	qoteedy	okaiin	otee	ok	ee	q|D0|NONE|aiin|DY0|B30	q|D0|OT|NONE|DY1|B30	0	0	f104|STARS_RECIPE_B|P0|L0|R0	-0.0107423851209	-1.22116184793
f104v.10:4	f104v.10	f104v	f104	S	B	STARS_RECIPE_B	4	11	1	1	qoteedy	otaiin	otee	otaiin	ee	ot	q|D0|OT|NONE|DY1|B30	NONE|D0|NONE|aiin|DY0|B30	0	0	f104|STARS_RECIPE_B|P1|L0|R0	0.0524126581431	0.20057657735
f104v.10:5	f104v.10	f104v	f104	S	B	STARS_RECIPE_B	5	11	1	0	otaiin	oteedy	otaiin	otee	ot	ee	NONE|D0|NONE|aiin|DY0|B30	NONE|D0|OT|NONE|DY1|B30	0	0	f104|STARS_RECIPE_B|P1|L0|R0	0.040504024664	-1.46989216401
f104v.10:6	f104v.10	f104v	f104	S	B	STARS_RECIPE_B	6	11	2	1	oteedy	qotedor	otee	otedor	ee	otedor	NONE|D0|OT|NONE|DY1|B30	q|D0|NONE|NONE|DY0|B30	0	2	f104|STARS_RECIPE_B|P2|L0|R2	0.828512923167	0.200548576606
f104v.10:7	f104v.10	f104v	f104	S	B	STARS_RECIPE_B	7	11	2	0	qotedor	okain	otedor	okain	otedor	ok	q|D0|NONE|NONE|DY0|B30	NONE|D0|NONE|ain|DY0|B30	2	0	f104|STARS_RECIPE_B|P2|L2|R0	-0.0308905810646	0.168685844379
f104v.10:8	f104v.10	f104v	f104	S	B	STARS_RECIPE_B	8	11	2	0	okain	cheos	okain	os	ok	os	NONE|D0|NONE|ain|DY0|B30	che|D0|NONE|NONE|DY0|B30	0	0	f104|STARS_RECIPE_B|P2|L0|R0	-0.595439485171	4.59306006936
f104v.10:9	f104v.10	f104v	f104	S	B	STARS_RECIPE_B	9	11	3	0	cheos	cheeo	os	eo	os	eo	che|D0|NONE|NONE|DY0|B30	che|D0|NONE|NONE|DY0|B30	0	0	f104|STARS_RECIPE_B|P3|L0|R0	0.170915168345	-0.182267388554
f104v.10:10	f104v.10	f104v	f104	S	B	STARS_RECIPE_B	10	11	3	0	cheeo	lchey	eo	lchey	eo	lchey	che|D0|NONE|NONE|DY0|B30	NONE|D0|NONE|NONE|DY0|B30	0	1	f104|STARS_RECIPE_B|P3|L0|R1	0.544337278446	-2.86777107239
f104v.19:1	f104v.19	f104v	f104	S	B	STARS_RECIPE_B	1	13	0	0	pcheor	chol	pcheor	ol	pcheor	l	NONE|D0|NONE|NONE|DY0|B30	ch|D0|O|NONE|DY0|B30	2	0	f104|STARS_RECIPE_B|P0|L2|R0	0.0260635582009	-0.219077734316
f104v.19:2	f104v.19	f104v	f104	S	B	STARS_RECIPE_B	2	13	0	0	chol	chpcheor	ol	pcheor	l	pcheor	ch|D0|O|NONE|DY0|B30	ch|D0|NONE|NONE|DY0|B30	0	2	f104|STARS_RECIPE_B|P0|L0|R2	0.340003577261	-3.75093029543
f104v.19:3	f104v.19	f104v	f104	S	B	STARS_RECIPE_B	3	13	0	0	chpcheor	cholkshedy	pcheor	olkshe	pcheor	olkshe	ch|D0|NONE|NONE|DY0|B30	ch|D0|NONE|NONE|DY1|B30	2	2	f104|STARS_RECIPE_B|P0|L2|R2	-1.16958075592	1.80418611324
f104v.19:4	f104v.19	f104v	f104	S	B	STARS_RECIPE_B	4	13	1	1	cholkshedy	qotol	olkshe	otol	olkshe	ol	ch|D0|NONE|NONE|DY1|B30	q|D0|OT|NONE|DY0|B30	2	0	f104|STARS_RECIPE_B|P1|L2|R0	-0.0527443259137	0.86777463149
f104v.19:5	f104v.19	f104v	f104	S	B	STARS_RECIPE_B	5	13	1	0	qotol	sheedy	otol	ee	ol	ee	q|D0|OT|NONE|DY0|B30	sh|D0|NONE|NONE|DY1|B30	0	0	f104|STARS_RECIPE_B|P1|L0|R0	0.00316777408617	-2.5938149338
f104v.19:6	f104v.19	f104v	f104	S	B	STARS_RECIPE_B	6	13	1	1	sheedy	qokchy	ee	okchy	ee	okchy	sh|D0|NONE|NONE|DY1|B30	q|D0|NONE|NONE|DY0|B30	0	1	f104|STARS_RECIPE_B|P1|L0|R1	-0.177912858412	0.138280288504
f104v.19:7	f104v.19	f104v	f104	S	B	STARS_RECIPE_B	7	13	2	0	qokchy	qotched	okchy	otched	okchy	ched	q|D0|NONE|NONE|DY0|B30	q|D0|OT|NONE|DY0|B30	1	1	f104|STARS_RECIPE_B|P2|L1|R1	-0.0152002728716	-1.0182942455
f104v.19:8	f104v.19	f104v	f104	S	B	STARS_RECIPE_B	8	13	2	0	qotched	sho	otched	o	ched	o	q|D0|OT|NONE|DY0|B30	sh|D0|NONE|NONE|DY0|B30	1	0	f104|STARS_RECIPE_B|P2|L1|R0	0.0347239262274	0.392606882229
f104v.19:9	f104v.19	f104v	f104	S	B	STARS_RECIPE_B	9	13	2	0	sho	fchor	o	fchor	o	fchor	sh|D0|NONE|NONE|DY0|B30	NONE|D0|NONE|NONE|DY0|B30	0	1	f104|STARS_RECIPE_B|P2|L0|R1	0.380405035725	2.51760268942
f104v.19:10	f104v.19	f104v	f104	S	B	STARS_RECIPE_B	10	13	3	0	fchor	ols	fchor	ols	fchor	ols	NONE|D0|NONE|NONE|DY0|B30	NONE|D0|NONE|NONE|DY0|B30	1	1	f104|STARS_RECIPE_B|P3|L1|R1	0.18167858509	-0.631545671226
f104v.19:11	f104v.19	f104v	f104	S	B	STARS_RECIPE_B	11	13	3	0	ols	aiin	ols	aiin	ols	aiin	NONE|D0|NONE|NONE|DY0|B30	NONE|D0|NONE|NONE|DY0|B30	1	1	f104|STARS_RECIPE_B|P3|L1|R1	0.12485940811	0.980171346246
f104v.19:12	f104v.19	f104v	f104	S	B	STARS_RECIPE_B	12	13	3	0	aiin	chekal	aiin	kal	aiin	k	NONE|D0|NONE|NONE|DY0|B30	che|D0|NONE|al|DY0|B30	1	0	f104|STARS_RECIPE_B|P3|L1|R0	0.00998079624074	0.150383396529
f104v.20:1	f104v.20	f104v	f104	S	B	STARS_RECIPE_B	1	12	0	0	or	sheeo	or	eeo	or	eeo	NONE|D0|NONE|NONE|DY0|B30	sh|D0|NONE|NONE|DY0|B30	0	1	f104|STARS_RECIPE_B|P0|L0|R1	-0.00974542767347	0.0961608791974
f104v.20:2	f104v.20	f104v	f104	S	B	STARS_RECIPE_B	2	12	0	0	sheeo	lcheedy	eeo	lchee	eeo	lchee	sh|D0|NONE|NONE|DY0|B30	NONE|D0|NONE|NONE|DY1|B30	1	1	f104|STARS_RECIPE_B|P0|L1|R1	1.39901696386	-5.82446484412
f104v.20:3	f104v.20	f104v	f104	S	B	STARS_RECIPE_B	3	12	0	1	lcheedy	qokeey	lchee	okeey	lchee	okeey	NONE|D0|NONE|NONE|DY1|B30	q|D0|NONE|NONE|DY0|B30	1	1	f104|STARS_RECIPE_B|P0|L1|R1	0.00431779236716	-0.497560986963
f104v.20:4	f104v.20	f104v	f104	S	B	STARS_RECIPE_B	4	12	1	0	qokeey	qochey	okeey	ochey	okeey	chey	q|D0|NONE|NONE|DY0|B30	q|D0|O|NONE|DY0|B30	1	1	f104|STARS_RECIPE_B|P1|L1|R1	0.0304025947867	-0.126396076188
f104v.20:5	f104v.20	f104v	f104	S	B	STARS_RECIPE_B	5	12	1	0	qochey	qotcheedy	ochey	otchee	chey	chee	q|D0|O|NONE|DY0|B30	q|D0|OT|NONE|DY1|B30	1	1	f104|STARS_RECIPE_B|P1|L1|R1	0.00856356164892	-0.452278240163
f104v.20:6	f104v.20	f104v	f104	S	B	STARS_RECIPE_B	6	12	1	1	qotcheedy	qotchedy	otchee	otche	chee	che	q|D0|OT|NONE|DY1|B30	q|D0|OT|NONE|DY1|B30	1	1	f104|STARS_RECIPE_B|P1|L1|R1	0.205601517722	0.00675764859059
f104v.20:7	f104v.20	f104v	f104	S	B	STARS_RECIPE_B	7	12	2	1	qotchedy	qokol	otche	okol	che	okol	q|D0|OT|NONE|DY1|B30	q|D0|NONE|NONE|DY0|B30	1	1	f104|STARS_RECIPE_B|P2|L1|R1	0.0275474424289	0.273970489455
f104v.20:8	f104v.20	f104v	f104	S	B	STARS_RECIPE_B	8	12	2	0	qokol	chor	okol	or	okol	or	q|D0|NONE|NONE|DY0|B30	ch|D0|NONE|NONE|DY0|B30	1	0	f104|STARS_RECIPE_B|P2|L1|R0	0.0520899926327	-0.645490937744
f104v.20:9	f104v.20	f104v	f104	S	B	STARS_RECIPE_B	9	12	2	0	chor	chorol	or	orol	or	orol	ch|D0|NONE|NONE|DY0|B30	ch|D0|NONE|NONE|DY0|B30	0	1	f104|STARS_RECIPE_B|P2|L0|R1	-0.20908896291	4.90387251677
f104v.20:10	f104v.20	f104v	f104	S	B	STARS_RECIPE_B	10	12	3	0	chorol	chdar	orol	dar	orol	d	ch|D0|NONE|NONE|DY0|B30	ch|D0|NONE|ar|DY0|B30	1	0	f104|STARS_RECIPE_B|P3|L1|R0	0.0770737645752	-2.30981531131
f104v.20:11	f104v.20	f104v	f104	S	B	STARS_RECIPE_B	11	12	3	0	chdar	otam	dar	otam	d	a	ch|D0|NONE|ar|DY0|B30	NONE|D0|OT|NONE|DY0|B31	0	0	f104|STARS_RECIPE_B|P3|L0|R0	-0.0621937495158	0.352712769243
f104v.21:1	f104v.21	f104v	f104	S	B	STARS_RECIPE_B	1	6	0	0	yshor	sheedy	yshor	ee	yshor	ee	NONE|D0|NONE|NONE|DY0|B30	sh|D0|NONE|NONE|DY1|B30	1	0	f104|STARS_RECIPE_B|P0|L1|R0	-0.012340555871	-0.789283346966
f104v.21:2	f104v.21	f104v	f104	S	B	STARS_RECIPE_B	2	6	0	1	sheedy	qokaiin	ee	okaiin	ee	ok	sh|D0|NONE|NONE|DY1|B30	q|D0|NONE|aiin|DY0|B30	0	0	f104|STARS_RECIPE_B|P0|L0|R0	0.0737935867912	0.676033396889
f104v.21:3	f104v.21	f104v	f104	S	B	STARS_RECIPE_B	3	6	1	0	qokaiin	shokchey	okaiin	okchey	ok	okchey	q|D0|NONE|aiin|DY0|B30	sh|D0|NONE|NONE|DY0|B30	0	2	f104|STARS_RECIPE_B|P1|L0|R2	0.0501425547769	0.444435970317
f104v.21:4	f104v.21	f104v	f104	S	B	STARS_RECIPE_B	4	6	2	0	shokchey	qokeey	okchey	okeey	okchey	okeey	sh|D0|NONE|NONE|DY0|B30	q|D0|NONE|NONE|DY0|B30	2	1	f104|STARS_RECIPE_B|P2|L2|R1	0.0127046349508	-1.10615434639
f104v.21:5	f104v.21	f104v	f104	S	B	STARS_RECIPE_B	5	6	3	0	qokeey	chodain	okeey	odain	okeey	d	q|D0|NONE|NONE|DY0|B30	ch|D0|O|ain|DY0|B30	1	0	f104|STARS_RECIPE_B|P3|L1|R0	0.0217284859022	0.22206919514
f104v.27:1	f104v.27	f104v	f104	S	B	STARS_RECIPE_B	1	13	0	0	pchoror	shor	pchoror	or	pchoror	or	NONE|D0|NONE|NONE|DY0|B30	sh|D0|NONE|NONE|DY0|B30	2	0	f104|STARS_RECIPE_B|P0|L2|R0	0.0144220255251	0.443921187145
f104v.27:2	f104v.27	f104v	f104	S	B	STARS_RECIPE_B	2	13	0	0	shor	sheol	or	eol	or	eol	sh|D0|NONE|NONE|DY0|B30	sh|D0|NONE|NONE|DY0|B30	0	1	f104|STARS_RECIPE_B|P0|L0|R1	0.0270309347263	0.517845345945
f104v.27:3	f104v.27	f104v	f104	S	B	STARS_RECIPE_B	3	13	0	0	sheol	sheol	eol	eol	eol	eol	sh|D0|NONE|NONE|DY0|B30	sh|D0|NONE|NONE|DY0|B30	1	1	f104|STARS_RECIPE_B|P0|L1|R1	0.187202380663	-2.1502193221
f104v.27:4	f104v.27	f104v	f104	S	B	STARS_RECIPE_B	4	13	1	0	sheol	sheol	eol	eol	eol	eol	sh|D0|NONE|NONE|DY0|B30	sh|D0|NONE|NONE|DY0|B30	1	1	f104|STARS_RECIPE_B|P1|L1|R1	0.187202380663	-2.1502193221
f104v.27:5	f104v.27	f104v	f104	S	B	STARS_RECIPE_B	5	13	1	0	sheol	qokchedy	eol	okche	eol	okche	sh|D0|NONE|NONE|DY0|B30	q|D0|NONE|NONE|DY1|B30	1	1	f104|STARS_RECIPE_B|P1|L1|R1	0.0793301001194	-1.89510027222
f104v.27:6	f104v.27	f104v	f104	S	B	STARS_RECIPE_B	6	13	1	1	qokchedy	chdor	okche	dor	okche	or	q|D0|NONE|NONE|DY1|B30	ch|D1|NONE|NONE|DY0|B30	1	0	f104|STARS_RECIPE_B|P1|L1|R0	-0.271322144789	-0.704344339542
f104v.27:7	f104v.27	f104v	f104	S	B	STARS_RECIPE_B	7	13	2	0	chdor	sho	dor	o	or	o	ch|D1|NONE|NONE|DY0|B30	sh|D0|NONE|NONE|DY0|B30	0	0	f104|STARS_RECIPE_B|P2|L0|R0	0.0119241565454	0.28691908509
f104v.27:8	f104v.27	f104v	f104	S	B	STARS_RECIPE_B	8	13	2	0	sho	r	o	r	o	r	sh|D0|NONE|NONE|DY0|B30	NONE|D0|NONE|NONE|DY0|B30	0	0	f104|STARS_RECIPE_B|P2|L0|R0	0.664554783128	-4.25150916973
f104v.27:9	f104v.27	f104v	f104	S	B	STARS_RECIPE_B	9	13	2	0	r	aiin	r	aiin	r	aiin	NONE|D0|NONE|NONE|DY0|B30	NONE|D0|NONE|NONE|DY0|B30	0	1	f104|STARS_RECIPE_B|P2|L0|R1	0.145256559043	0.7781027763
f104v.27:10	f104v.27	f104v	f104	S	B	STARS_RECIPE_B	10	13	3	0	aiin	chpchs	aiin	pchs	aiin	pchs	NONE|D0|NONE|NONE|DY0|B30	ch|D0|NONE|NONE|DY0|B30	1	1	f104|STARS_RECIPE_B|P3|L1|R1	-0.872704141519	2.45551338435
f104v.27:11	f104v.27	f104v	f104	S	B	STARS_RECIPE_B	11	13	3	0	chpchs	aiin	pchs	aiin	pchs	aiin	ch|D0|NONE|NONE|DY0|B30	NONE|D0|NONE|NONE|DY0|B30	1	1	f104|STARS_RECIPE_B|P3|L1|R1	0.435318815481	0.394412059182
f104v.27:12	f104v.27	f104v	f104	S	B	STARS_RECIPE_B	12	13	3	0	aiin	al	aiin	al	aiin	al	NONE|D0|NONE|NONE|DY0|B30	NONE|D0|NONE|NONE|DY0|B30	1	0	f104|STARS_RECIPE_B|P3|L1|R0	0.0395047987596	0.223934177221
f104v.34:1	f104v.34	f104v	f104	S	B	STARS_RECIPE_B	1	8	0	0	ycheo	lkeed	ycheo	lkeed	ycheo	lkeed	NONE|D0|NONE|NONE|DY0|B30	NONE|D0|NONE|NONE|DY0|B30	1	1	f104|STARS_RECIPE_B|P0|L1|R1	1.89011741369	-5.42720466798
f104v.34:2	f104v.34	f104v	f104	S	B	STARS_RECIPE_B	2	8	0	0	lkeed	qotain	lkeed	otain	lkeed	ot	NONE|D0|NONE|NONE|DY0|B30	q|D0|NONE|ain|DY0|B30	1	0	f104|STARS_RECIPE_B|P0|L1|R0	0.100334548043	-0.926713640761
f104v.34:3	f104v.34	f104v	f104	S	B	STARS_RECIPE_B	3	8	1	0	qotain	okaiin	otain	okaiin	ot	ok	q|D0|NONE|ain|DY0|B30	NONE|D0|NONE|aiin|DY0|B30	0	0	f104|STARS_RECIPE_B|P1|L0|R0	-0.152750224818	1.26986825583
f104v.34:4	f104v.34	f104v	f104	S	B	STARS_RECIPE_B	4	8	1	0	okaiin	chokain	okaiin	okain	ok	ok	NONE|D0|NONE|aiin|DY0|B30	ch|D0|NONE|ain|DY0|B30	0	0	f104|STARS_RECIPE_B|P1|L0|R0	0.00109945843666	-0.0698706341442
f104v.34:5	f104v.34	f104v	f104	S	B	STARS_RECIPE_B	5	8	2	0	chokain	okain	okain	okain	ok	ok	ch|D0|NONE|ain|DY0|B30	NONE|D0|NONE|ain|DY0|B30	0	0	f104|STARS_RECIPE_B|P2|L0|R0	0.00109945843666	-0.0698706341442
f104v.34:6	f104v.34	f104v	f104	S	B	STARS_RECIPE_B	6	8	2	0	okain	cheol	okain	ol	ok	l	NONE|D0|NONE|ain|DY0|B30	che|D0|O|NONE|DY0|B30	0	0	f104|STARS_RECIPE_B|P2|L0|R0	0.0317431627145	-0.269989335841
f104v.34:7	f104v.34	f104v	f104	S	B	STARS_RECIPE_B	7	8	3	0	cheol	olcho	ol	olcho	l	olcho	che|D0|O|NONE|DY0|B30	NONE|D0|NONE|NONE|DY0|B30	0	1	f104|STARS_RECIPE_B|P3|L0|R1	0.119224186876	0.771673240482
f104v.36:1	f104v.36	f104v	f104	S	B	STARS_RECIPE_B	1	6	0	0	sar	aiir	ar	aiir	ar	aiir	s|D0|NONE|NONE|DY0|B30	NONE|D0|NONE|NONE|DY0|B30	0	1	f104|STARS_RECIPE_B|P0|L0|R1	-0.729132355648	3.36476776665
f104v.36:2	f104v.36	f104v	f104	S	B	STARS_RECIPE_B	2	6	0	0	aiir	sheos	aiir	eos	aiir	eos	NONE|D0|NONE|NONE|DY0|B30	sh|D0|NONE|NONE|DY0|B30	1	1	f104|STARS_RECIPE_B|P0|L1|R1	-0.0860220348371	1.19641799915
f104v.36:3	f104v.36	f104v	f104	S	B	STARS_RECIPE_B	3	6	1	0	sheos	qoiiin	eos	oiiin	eos	oiiin	sh|D0|NONE|NONE|DY0|B30	q|D0|NONE|NONE|DY0|B30	1	1	f104|STARS_RECIPE_B|P1|L1|R1	-0.860407634193	8.74371344576
f104v.36:4	f104v.36	f104v	f104	S	B	STARS_RECIPE_B	4	6	2	0	qoiiin	okeedy	oiiin	okee	oiiin	okee	q|D0|NONE|NONE|DY0|B30	NONE|D0|NONE|NONE|DY1|B30	1	1	f104|STARS_RECIPE_B|P2|L1|R1	-0.0256416579851	-0.918009508433
f104v.36:5	f104v.36	f104v	f104	S	B	STARS_RECIPE_B	5	6	3	1	okeedy	qokcheodaiin	okee	okcheodaiin	okee	okcheod	NONE|D0|NONE|NONE|DY1|B30	q|D0|NONE|aiin|DY0|B30	1	2	f104|STARS_RECIPE_B|P3|L1|R2	-0.571263941814	-1.6764731656
f104v.4:1	f104v.4	f104v	f104	S	B	STARS_RECIPE_B	1	11	0	1	qoteedy	chedaiin	otee	daiin	ee	d	q|D0|OT|NONE|DY1|B30	che|D0|NONE|aiin|DY0|B30	0	0	f104|STARS_RECIPE_B|P0|L0|R0	-0.264985214827	-1.85998382298
f104v.4:2	f104v.4	f104v	f104	S	B	STARS_RECIPE_B	2	11	0	0	chedaiin	chokar	daiin	okar	d	ok	che|D0|NONE|aiin|DY0|B30	ch|D0|NONE|ar|DY0|B30	0	0	f104|STARS_RECIPE_B|P0|L0|R0	0.0155512174093	-0.399186053869
f104v.4:3	f104v.4	f104v	f104	S	B	STARS_RECIPE_B	3	11	0	0	chokar	qotol	okar	otol	ok	ol	ch|D0|NONE|ar|DY0|B30	q|D0|OT|NONE|DY0|B30	0	0	f104|STARS_RECIPE_B|P0|L0|R0	-0.00902570566878	0.123880408648
f104v.4:4	f104v.4	f104v	f104	S	B	STARS_RECIPE_B	4	11	1	0	qotol	qotched	otol	otched	ol	ched	q|D0|OT|NONE|DY0|B30	q|D0|OT|NONE|DY0|B30	0	1	f104|STARS_RECIPE_B|P1|L0|R1	-1.19529580063	3.30852901
f104v.4:5	f104v.4	f104v	f104	S	B	STARS_RECIPE_B	5	11	1	0	qotched	chol	otched	ol	ched	l	q|D0|OT|NONE|DY0|B30	ch|D0|O|NONE|DY0|B30	1	0	f104|STARS_RECIPE_B|P1|L1|R0	-0.00459350487058	0.923650239359
f104v.4:6	f104v.4	f104v	f104	S	B	STARS_RECIPE_B	6	11	2	0	chol	chey	ol	y	l	y	ch|D0|O|NONE|DY0|B30	che|D0|NONE|NONE|DY0|B30	0	0	f104|STARS_RECIPE_B|P2|L0|R0	0.0477175701735	-0.320566513763
f104v.4:7	f104v.4	f104v	f104	S	B	STARS_RECIPE_B	7	11	2	0	chey	qol	y	ol	y	l	che|D0|NONE|NONE|DY0|B30	q|D0|O|NONE|DY0|B30	0	0	f104|STARS_RECIPE_B|P2|L0|R0	-0.00435619980893	-0.19506113734
f104v.4:8	f104v.4	f104v	f104	S	B	STARS_RECIPE_B	8	11	2	0	qol	chedy	ol	dy	l	y	q|D0|O|NONE|DY0|B30	che|D1|NONE|NONE|DY0|B30	0	0	f104|STARS_RECIPE_B|P2|L0|R0	0.0477175701735	-0.320566513763
