page	physical_folio	record_id	field_ordinal	record_field_count	relative_position	field_group_count	locus	line_field_end	source_tokens	page_hosts	compiler_cells	abstract_role_like	external_five_way_role_like	external_top_probability	external_top_margin	multiple_bounded_regions	explicit_linear_path	leading_latent_document_role	mandatory_alternatives	page_level_visual_modifier	evidence_grade	claim_state
f77r	f77	Q13|f77r|R01	40	49	0.8163265306122449	2	f77r.28	LINE_END	sar|lom	ar|lo	s:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:1	SHORT_ARGUMENT_LIKE	INGREDIENT	0.547751779	0.288523656	0	0	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77r	f77	Q13|f77r|R01	41	49	0.8367346938775511	3	f77r.29	DY	saiin|cheeol|qokeedy	aiin|eol|okee	s:NONE:0:NONE:0:0|che:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.698394670	0.492697816	0	0	PRACTICAL_DESCRIPTION_OR_INDICATION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77r	f77	Q13|f77r|R01	42	49	0.8571428571428571	1	f77r.29	DY	qokeedy	okee	q:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.711357701	0.446083545	0	0	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77r	f77	Q13|f77r|R01	43	49	0.8775510204081632	1	f77r.29	LINE_END	qotal	ot	q:NONE:0:al:0:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.709782765	0.444181379	0	0	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77r	f77	Q13|f77r|R01	44	49	0.8979591836734694	4	f77r.31	DY	qokain|chckhy|qokeey|qotedy	ok|ckhy|okeey|e	q:NONE:0:ain:0:0|ch:NONE:0:NONE:0:0|q:NONE:0:NONE:0:0|q:OT:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.829947805	0.729886850	0	0	PRACTICAL_DESCRIPTION_OR_INDICATION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77r	f77	Q13|f77r|R01	45	49	0.9183673469387755	1	f77r.31	DY	qotedy	e	q:OT:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.705263249	0.440301652	0	0	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77r	f77	Q13|f77r|R01	46	49	0.9387755102040817	1	f77r.31	LINE_END	qotary	otary	q:NONE:0:NONE:0:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.701569041	0.437856428	0	0	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77r	f77	Q13|f77r|R01	47	49	0.9591836734693877	3	f77r.37	DY	teeolain|chey|qoteedy	eeol|y|ee	t:NONE:0:ain:0:0|che:NONE:0:NONE:0:0|q:OT:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.508258584	0.223523873	0	0	PRACTICAL_DESCRIPTION_OR_INDICATION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77r	f77	Q13|f77r|R01	48	49	0.9795918367346939	2	f77r.37	DY	qokain|cheedy	ok|e	q:NONE:0:ain:0:0|che:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.432361179	0.201429781	0	0	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77r	f77	Q13|f77r|R01	49	49	1.0	2	f77r.37	DY	cheey|lchedy	ey|lche	che:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.383620335	0.064308099	0	0	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77r	f77	Q13|f77r|R02	1	13	0.07692307692307693	2	f77r.38	DY	pol|shedy	pol|e	NONE:NONE:0:NONE:0:0|sh:NONE:0:NONE:1:0	UNRESOLVED_EDGE_CLASS	OPENER	0.412380672	0.120205759	0	0	IDENTITY_OR_LOCATION_ACCESS_HEADER	CASE_OR_INDICATION_HEADER;GENERIC_RECORD_OPEN	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77r	f77	Q13|f77r|R02	2	13	0.15384615384615385	1	f77r.38	DY	qoeedy	ee	q:O:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.837266487	0.763896099	0	0	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77r	f77	Q13|f77r|R02	3	13	0.23076923076923078	5	f77r.38	DY	qokaiin|chcphey|qol|ltaiin|shedy	ok|cphey|l|lt|e	q:NONE:0:aiin:0:0|ch:NONE:0:NONE:0:0|q:O:0:NONE:0:0|NONE:NONE:0:aiin:0:0|sh:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.899766021	0.809122851	0	0	PRACTICAL_DESCRIPTION_OR_INDICATION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77r	f77	Q13|f77r|R02	4	13	0.3076923076923077	1	f77r.38	LINE_END	qol	l	q:O:0:NONE:0:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.854075962	0.757487546	0	0	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77r	f77	Q13|f77r|R02	5	13	0.38461538461538464	6	f77r.39	DY	olaiin|cheey|sheckhey|lsheey|qykaiin|sheedy	l|ey|eckhey|lsheey|yk|ee	NONE:O:0:aiin:0:0|che:NONE:0:NONE:0:0|sh:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|q:NONE:0:aiin:0:0|sh:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.982215807	0.968492336	0	0	PRACTICAL_DESCRIPTION_OR_INDICATION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77r	f77	Q13|f77r|R02	6	13	0.46153846153846156	1	f77r.39	LINE_END	laiin	l	NONE:NONE:0:aiin:0:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.843596582	0.727105406	0	0	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77r	f77	Q13|f77r|R02	7	13	0.5384615384615384	3	f77r.40	DY	daiiin|ol|eeedy	aiiin|l|eee	d:NONE:0:NONE:0:0|NONE:O:0:NONE:0:0|NONE:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.818979622	0.661956670	0	0	PRACTICAL_DESCRIPTION_OR_INDICATION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77r	f77	Q13|f77r|R02	8	13	0.6153846153846154	4	f77r.40	DY	okaiin|sheeol|qotaiin|shody	ok|eeol|ot|o	NONE:NONE:0:aiin:0:0|sh:NONE:0:NONE:0:0|q:NONE:0:aiin:0:0|sh:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.951285620	0.910432268	0	0	PRACTICAL_DESCRIPTION_OR_INDICATION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77r	f77	Q13|f77r|R02	9	13	0.6923076923076923	1	f77r.40	LINE_END	qoty	y	q:OT:0:NONE:0:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.826797593	0.687938726	0	0	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77r	f77	Q13|f77r|R02	10	13	0.7692307692307693	2	f77r.44	DY	sheey|qepchedy	eey|epche	sh:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.550002304	0.196101253	0	0	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77r	f77	Q13|f77r|R02	11	13	0.8461538461538461	2	f77r.44	DY	qol|cheedy	l|e	q:O:0:NONE:0:0|che:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.539437297	0.204093090	0	0	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77r	f77	Q13|f77r|R02	12	13	0.9230769230769231	4	f77r.44	LINE_END	qokear|cheey|loly|dy	oke|ey|loly|y	q:NONE:0:ar:0:0|che:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|d:NONE:0:NONE:0:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.735441397	0.512458231	0	0	PRACTICAL_DESCRIPTION_OR_INDICATION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77r	f77	Q13|f77r|R02	13	13	1.0	2	f77r.48	LINE_END	sodar|oloky	d|oloky	s:O:0:ar:0:0|NONE:NONE:0:NONE:0:0	RECORD_CLOSER_LIKE	CLOSER	0.487581237	0.193847130	0	0	CAUTION_OUTCOME_OR_FORMAL_CLOSE	PROCEDURE_CAUTION;OUTCOME_TESTIMONY;GENERIC_RENDERER_CLOSE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77v	f77	Q13|f77v|R01	1	22	0.045454545454545456	1	f77v.6	DY	qetedy	ete	q:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.801099061	0.720119053	0	0	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77v	f77	Q13|f77v|R01	2	22	0.09090909090909091	1	f77v.6	DY	shedy	e	sh:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.826194782	0.740721273	0	0	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77v	f77	Q13|f77v|R01	3	22	0.13636363636363635	5	f77v.6	DY	qotol|odal|chal|dar|qopshedy	ol|d|al|ar|opshe	q:OT:0:NONE:0:0|NONE:O:0:al:0:0|ch:NONE:0:NONE:0:0|d:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.847721068	0.705049436	0	0	PRACTICAL_DESCRIPTION_OR_INDICATION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77v	f77	Q13|f77v|R01	4	22	0.18181818181818182	1	f77v.6	DY	qotedy	e	q:OT:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.841460985	0.738195177	0	0	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77v	f77	Q13|f77v|R01	5	22	0.22727272727272727	1	f77v.6	DY	qotedy	e	q:OT:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.840659099	0.729106116	0	0	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77v	f77	Q13|f77v|R01	6	22	0.2727272727272727	1	f77v.6	DY	qokedy	oke	q:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.837391331	0.717819260	0	0	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77v	f77	Q13|f77v|R01	7	22	0.3181818181818182	1	f77v.6	LINE_END	dal	al	d:NONE:0:NONE:0:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.832813829	0.705466292	0	0	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77v	f77	Q13|f77v|R01	8	22	0.36363636363636365	2	f77v.8	DY	qokeeey|shedy	okeeey|e	q:NONE:0:NONE:0:0|sh:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.533732665	0.155392341	0	0	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77v	f77	Q13|f77v|R01	9	22	0.4090909090909091	1	f77v.8	DY	qokeedy	okee	q:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.822141646	0.680047603	0	0	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77v	f77	Q13|f77v|R01	10	22	0.45454545454545453	2	f77v.8	DY	qodykey|qokedy	odykey|oke	q:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.542248711	0.176828640	0	0	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77v	f77	Q13|f77v|R01	11	22	0.5	1	f77v.8	DY	rsheedy	rshee	NONE:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.811430096	0.655950936	0	0	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77v	f77	Q13|f77v|R01	12	22	0.5454545454545454	3	f77v.8	DY	taiiin|sheol|teedy	aiiin|eol|ee	t:NONE:0:NONE:0:0|sh:NONE:0:NONE:0:0|t:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.797489813	0.625928069	0	0	PRACTICAL_DESCRIPTION_OR_INDICATION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77v	f77	Q13|f77v|R01	13	22	0.5909090909090909	1	f77v.8	LINE_END	yry	yry	NONE:NONE:0:NONE:0:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.801859535	0.634782609	0	0	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77v	f77	Q13|f77v|R01	14	22	0.6363636363636364	1	f77v.12	DY	lchedy	lche	NONE:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.797700291	0.625628987	0	0	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77v	f77	Q13|f77v|R01	15	22	0.6818181818181818	2	f77v.12	DY	shedal|qokedy	ed|oke	sh:NONE:0:al:0:0|q:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.554616135	0.222002038	0	0	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77v	f77	Q13|f77v|R01	16	22	0.7272727272727273	4	f77v.12	DY	okal|chedy|qokal|shedy	ok|y|ok|e	NONE:NONE:0:al:0:0|che:NONE:1:NONE:0:0|q:NONE:0:al:0:0|sh:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.937792720	0.890256975	0	0	PRACTICAL_DESCRIPTION_OR_INDICATION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77v	f77	Q13|f77v|R01	17	22	0.7727272727272727	4	f77v.12	LINE_END	chedy|qol|chdy|lam	y|l|y|la	che:NONE:1:NONE:0:0|q:O:0:NONE:0:0|ch:NONE:1:NONE:0:0|NONE:NONE:0:NONE:0:1	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.929910065	0.881769821	0	0	PRACTICAL_DESCRIPTION_OR_INDICATION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77v	f77	Q13|f77v|R01	18	22	0.8181818181818182	4	f77v.13	DY	sor|sheol|chdy|qokeedy	or|eol|y|okee	s:NONE:0:NONE:0:0|sh:NONE:0:NONE:0:0|ch:NONE:1:NONE:0:0|q:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.913221661	0.864965405	0	0	PRACTICAL_DESCRIPTION_OR_INDICATION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f77v	f77	Q13|f77v|R01	19	22	0.8636363636363636	2	f77v.13	DY	dar|shedy	ar|e	d:NONE:0:NONE:0:0|sh:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.542712574	0.243217213	0	0	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
