formal_feature	herbal_b_groups	stars_recipe_b_groups	herbal_b_folios	stars_recipe_b_folios	context_cosine	semantic_role	herbal_b_wrapper_q	herbal_b_wrapper_d	herbal_b_wrapper_ch_family	herbal_b_wrapper_none	herbal_b_right_present	herbal_b_right_aiin	herbal_b_right_ar_al	herbal_b_dy	herbal_b_b3	herbal_b_line_entry	herbal_b_line_final	herbal_b_position_quartile	herbal_b_prev_dy	herbal_b_next_q	herbal_b_next_dy	stars_recipe_b_wrapper_q	stars_recipe_b_wrapper_d	stars_recipe_b_wrapper_ch_family	stars_recipe_b_wrapper_none	stars_recipe_b_right_present	stars_recipe_b_right_aiin	stars_recipe_b_right_ar_al	stars_recipe_b_dy	stars_recipe_b_b3	stars_recipe_b_line_entry	stars_recipe_b_line_final	stars_recipe_b_position_quartile	stars_recipe_b_prev_dy	stars_recipe_b_next_q	stars_recipe_b_next_dy	rank_by_context_cosine
ir$	10	55	8	11	0.783383414089	UNASSIGNED	-0.361546437109	0.321312471397	-0.476045953698	0.265101907012	-0.149547430233	-0.113991795429	-0.0922278479085	-0.767847018396	-0.150650469688	0.469036893168	-0.4190918678	-0.125144683466	-0.612972139524	-0.0829847938473	-0.266463428783	-0.438634373751	1.14340336254	-0.401825956287	0.045976380552	-0.194300358444	-0.180425703371	-0.0232143491716	-0.669263076278	-0.211797098935	0.381688936236	-0.257834621516	-0.317677879359	-0.230846425253	-0.224583477632	-0.042092692276	50
thy	14	36	8	10	0.777040963258	UNASSIGNED	-0.314374301351	-0.486732201142	1.15471724255	-0.457187463157	-0.0883266636322	-0.0286448455009	-0.0743235704365	-0.600926539393	-0.112054769402	-0.411137459894	0.925133535148	0.693685929445	0.0295755247647	-0.0241041226876	-0.286626724902	-0.543250000272	-0.30673708139	1.71111621638	-0.74109833072	-0.240079070682	-0.0589284814946	-0.163788673283	-0.821761725632	-0.0869673966853	-0.471362544843	-0.145175622059	0.325140022376	-0.342359860704	-0.0722279099955	0.00500279717338	51
ain	12	67	6	11	0.775641494499	UNASSIGNED	-0.132844470516	2.50012393918	-0.403057138122	-0.486888428283	-0.283432743703	-0.210484317132	-0.0599184313859	-0.770127059107	-0.723276382968	0.0856013337796	-0.205156623813	0.0474120771014	-0.231234524069	-0.182034046062	-0.225321052203	-0.486891903629	1.2502422043	-0.2179527603	-0.42547694455	-0.373013175155	-0.120209433976	-0.258441904757	-0.634632009583	-0.313657147535	0.9353791927	-0.189461729551	-0.638829114784	-0.435581902354	-0.294183015158	-0.369064576762	52
os$	14	44	10	11	0.768270831129	UNASSIGNED	-0.262076907222	-0.238141036114	0.798560051469	-0.242698635468	-0.540363634145	-0.256523337415	-0.313678874817	-0.578933018867	-0.353085405216	-0.0542082537895	-0.343307022594	-0.339027487151	0.288000035383	0.263862362864	0.0177400966963	-0.14171196298	-0.0792174949878	0.602186826929	-0.327898910968	-0.447906156686	-0.107294449261	-0.281882126053	-0.42797616383	-0.0956835613905	-0.0434168983703	0.0632186577222	-0.117127512477	-0.190192565112	-0.203963664666	-0.0777245693172	53
ly$	22	24	9	8	0.762172531726	UNASSIGNED	-0.186357279686	0.205135474533	-0.195121110479	0.336480361386	-0.311271737076	-0.2215777826	-0.152902687196	-0.731921441128	-0.312175652544	-0.48978259343	0.312070854099	0.391991041065	0.10343347989	-0.192127439922	-0.103751328536	-0.113257391985	-0.216400392435	0.0448025579231	0.169520589286	-0.27241317205	-0.0963343784226	-0.230350651374	-0.575339623766	-0.189113439034	-0.495603572312	0.98622439606	0.912507219543	0.420310686271	-0.0273133462779	-0.0710577203045	54
cth	25	59	9	12	0.760210686067	UNASSIGNED	-0.0835243583571	-0.347517695959	0.831338432974	-0.402523739306	-0.168375027532	-0.0799835902522	-0.0845557757878	-0.08253659968	-0.125657421046	-0.408207909949	0.424393360304	0.521658823981	0.0777813636409	-0.0217071402833	-0.308673242128	-0.527564553144	-0.22603224886	1.38665317853	-0.505431778407	-0.19609529855	-0.0723033356027	-0.0949032898369	-0.454819080417	0.0264194204157	-0.296410728302	0.0164008548791	0.218683713553	-0.422956544057	-0.0934556485765	-0.0173619315893	55
^s$	14	13	9	6	0.752873213515	UNASSIGNED	-0.0764531289924	-0.176595393598	-0.561544874202	0.684152952828	-0.578356971897	-0.350983543767	-0.374408111403	-0.229442664201	-0.278125187651	-0.0701428631107	-0.347351197061	0.243271780707	-0.0507139203801	-0.289921562654	-0.311671071352	-0.25420423278	-0.100583984576	0.130993334116	0.172720259305	-0.78294970914	-0.510481508712	-0.371675512675	-0.375319955706	-0.319744977153	-0.191501012797	-0.41119553427	0.172700744765	-0.0431839506165	-0.201563051566	-0.25977809119	56
^ee	22	228	11	12	0.747258363056	UNASSIGNED	-0.267385762576	-0.37064958895	0.343535447201	-0.254456656515	-0.317706856505	-0.243675865433	-0.0957696065119	0.333417503745	-0.133195941289	0.151365991591	-0.219099913459	-0.334890900125	-0.0454909708621	0.066103260536	-0.101125077296	0.086933680719	-0.244532610923	0.262384424604	-0.168019920417	-0.46636702184	-0.311806036488	-0.171216202195	0.369956959215	-0.210319224443	-0.0836019469885	-0.274606157652	-0.209085707662	0.0301570756445	0.488098368422	0.117912222062	57
eey	31	343	13	12	0.747149120586	UNASSIGNED	0.0944153319944	-0.086740804238	0.0555540354124	-0.0594024147632	-0.151571188575	-0.0852883213502	-0.0677430624962	-0.515375166989	-0.124234100276	-0.0378339913763	0.134672669498	-0.0611411874488	-0.135504877393	0.138114171976	-0.263070619347	0.286138717154	-0.0829789241064	0.0311800684178	-0.134517493838	-0.243078059451	-0.0867788544792	-0.165512561464	-0.472767200284	-0.172217303468	-0.155864795209	-0.193021731486	-0.0967186813142	0.0287238739344	0.147013538599	-0.049528427679	58
^al	32	141	15	12	0.746076779846	UNASSIGNED	-0.350446916279	1.26812529291	-0.331764434702	0.0308626076128	-0.358553647416	-0.165794370872	-0.391525485184	-0.441253408724	-0.00403582885501	-0.409902214557	0.596185808304	0.624036412258	-0.454908690514	-0.136063236958	-0.150030771261	-0.584226011509	0.465298700544	0.0731013958454	0.166097417833	-0.766154077476	-0.410447772772	-0.362503921409	-0.137426339191	0.146757410378	-0.217368551553	0.284902422749	0.216943888472	-0.310376999421	-0.187973967574	-0.048313950477	59
pch	26	157	9	12	0.732195631014	UNASSIGNED	-0.173840972987	-0.239867032465	-0.0141890971133	0.364036139795	0.208811250014	0.0657222523807	0.0664824197647	0.585741024967	-0.136098472043	0.349107398154	-0.239458600334	-0.0925704241408	0.205546861388	0.0833937049167	-0.2208842768	-0.0723773683213	-0.195707860046	-0.0545312441432	0.24455314455	0.2881062005	0.0678977295009	0.238797811309	0.494367496033	0.0326879279472	0.0215113802081	-0.0861081182588	0.0802892451895	0.0782142326939	0.0944860004595	0.167186443958	60
^kc	10	21	7	9	0.730761442065	UNASSIGNED	-0.348303632083	-0.292243726792	0.0739377872081	0.451206364329	-0.314506555889	-0.168022744797	-0.22362801049	1.06581346144	-0.464779847664	0.120845482663	-0.189049121676	-0.35267995629	0.273531709379	0.044041228405	0.025809163724	-0.536492674895	-0.122101725571	0.0108087057641	0.529678280983	-0.0309820450022	-0.0589911204014	0.138118206419	0.42285251346	-0.134086932622	-0.0399919414917	-0.258633878727	-0.186427043958	-0.068334202956	0.102255865383	-0.165557831354	61
^ct	17	42	9	11	0.723242900639	UNASSIGNED	-0.150031983915	-0.511055435234	1.0605567595	-0.364040142253	-0.186847226025	-0.0897989743489	-0.0953751798581	-0.0955872013691	-0.136589360004	-0.489690167705	0.542672983417	0.783435197821	0.286964021743	-0.0456901158493	-0.240688066509	-0.456209745205	-0.323535172055	1.44511816353	-0.567859853222	-0.177939481366	-0.0665719507304	-0.0769348258656	-0.528150097579	0.0634018739531	-0.248679562834	-0.0607461872695	0.185585820535	-0.33207868038	-0.121532226066	-0.138216833243	62
^ol	45	156	13	12	0.720869852711	UNASSIGNED	-0.152580652166	-0.340896655882	-0.0633637480387	0.302353066931	0.450992458349	0.342906317675	0.113382892071	-0.136746034409	-0.101380207378	-0.2542080901	0.103428432599	0.278140402639	-0.0916558254212	0.245505258787	-0.101529460386	-0.349950491535	-0.197665739831	-0.0153432389506	0.416399757915	0.152252385144	0.110382073279	0.0580028561926	0.177610117916	0.0877006156118	-0.265403447265	0.243981144051	0.241109286294	-0.102783216931	0.0528309483145	-0.0675156031884	63
^yk	51	49	14	11	0.706564855326	UNASSIGNED	-0.266159963375	-0.253471796991	-0.347811811962	0.711992902136	0.34139571789	0.0745175058662	0.287315010503	0.0750830206773	0.00755103146046	0.178314832238	-0.0899952585771	0.0161272203371	0.049508447777	-0.0826593452216	0.0435456855332	-0.553865926732	-0.234016975857	-0.10017481855	0.690113895385	0.131746238351	0.199750644226	0.00490342860813	0.163527009703	-0.148167622847	0.584895538735	-0.203530459253	-0.400635380303	-0.317350094194	0.0214726196325	0.00968931214799	64
yte	13	21	7	9	0.697106284768	UNASSIGNED	-0.319624247174	-0.382121101233	-0.328416795538	0.792376567568	-0.178027982992	-0.122945826738	-0.111941770599	0.703131659885	-0.16902502455	0.316566103933	-0.114994966294	-0.295513185473	0.130911764741	0.0240315762351	0.198948254417	-0.599878017108	0.0331978261713	0.0183058160483	0.540763531244	0.00478586468778	-0.083248129429	0.184152584792	0.786189557185	-0.0996021324895	0.648372211129	-0.234391024349	-0.107076229782	0.0314079922903	0.552026547489	-0.255550308643	65
yke	23	37	11	10	0.692040553454	UNASSIGNED	-0.265742585613	-0.0841758151548	-0.26398165721	0.556680437976	-0.0989795189932	-0.0961951933638	0.0569004260332	0.305074922019	0.124007819056	0.148955916358	-0.197670530319	-0.0289582288791	0.00915027821981	-0.192006991355	0.0497899748593	-0.48635048034	-0.230932704362	-0.152897258686	0.676840214327	-0.0681715287209	0.0449213726489	-0.0381609076416	0.190249765112	-0.149440254395	0.651776457325	-0.138769841731	-0.476567683447	-0.336428918474	0.0444491381699	0.00231416740517	66
eol	15	97	6	12	0.688351215218	UNASSIGNED	-0.00133851333299	-0.0462436806647	0.238050149507	-0.280892733296	-0.296900414721	-0.149660476741	-0.153522385472	-0.329131452153	-0.255878265964	0.129258384416	0.231418738408	-0.156396235194	-0.159677131011	-0.176634968705	0.479735554101	-0.229286392915	0.0874350525547	0.31448580031	-0.161409792972	-0.186703472747	-0.0905285674663	-0.164271058795	-0.395983608866	-0.182870527837	0.0724399307975	-0.246751169846	-0.354723516532	-0.119109985194	0.0314162407117	0.251636584831	67
heo	12	96	8	10	0.651674828118	UNASSIGNED	-0.184973907049	0.125068136343	-0.0574390209011	0.129991133749	0	0	0	0.482275825598	0	0.469185301217	-0.307642953223	-0.280369803431	-0.266425685841	0.132630295334	-0.223576541479	-0.315506728623	0.304054652013	-0.168978459943	0.067265794127	0.106961008587	0.0730742929504	-0.0649816905659	-0.170967889891	-0.0253268293043	0.917196815044	-0.159377784087	-0.464497319722	-0.243879119958	0.0281394307924	0.00709902006854	68
aly	15	15	8	7	0.646981344297	UNASSIGNED	-0.107921532865	0.432410400951	-0.17776995721	0.0936835161694	-0.203903210208	-0.191863491016	-0.0670124530282	-0.810876126871	-0.291729937535	-0.574767992676	0.15334539374	0.345841648174	0.218106527751	-0.220422054924	-0.0701150455624	0.153580825194	-0.201160243029	0.0123783457093	-0.0760934473842	-0.287994700178	-0.0990798473399	-0.244043736004	-0.614520202526	-0.135049579707	-0.472677712189	0.885706721983	1.00803891073	0.587464624737	-0.139837685831	-0.256799558926	69
cho	12	54	7	12	0.633547762619	UNASSIGNED	-0.288505485317	0.0197174973512	-0.250588686091	-0.192622966444	0.238693237933	0.146455214269	-0.0221000920496	-0.00139057354446	-0.223623984712	0.676852142453	-0.303800759284	-0.494273579668	0.131126506953	0.213190974558	-0.289772843917	-0.265751388185	-0.149602712363	-0.206850327989	0.309808508771	0.184566482774	0.144230263947	0.0960223393734	-0.273940997541	-0.118592076112	0.675097454737	-0.130645669549	-0.202015236775	-0.0399825580064	-0.313517061461	-0.114927094706	70
olk	21	100	7	12	0.608717919274	UNASSIGNED	-0.214820435958	-0.309017282116	0.208882550697	0.010689213474	0.671315895	0.364066124076	0.131061770378	-0.234033168812	-0.274482805789	-0.155283406167	0.0402170291534	0.0368065357127	-0.112414931238	0.0992327341583	-0.288927944089	-0.333104604829	-0.128034923078	0.0173420882351	0.321947550924	0.492507574729	0.334113685069	0.181926445094	0.33361023671	0.0213119914896	-0.208268077045	-0.103070577031	0.0320642207505	-0.0392529569109	-0.010152611051	-0.0358986876628	71
al$	15	99	11	12	0.596347894303	UNASSIGNED	-0.365381190953	1.37304907478	-0.527217229564	0.184539371947	-0.68995629664	-0.16133976772	-0.768241915365	-0.309244149118	-0.0608463496525	-0.336087757096	0.915490351645	0.63055275814	-0.544324881674	-0.0933240242566	-0.403980504768	-0.611483421131	0.374194873132	0.110556792418	0.224408878695	-1.17318795941	-0.683597160533	-0.449103568547	-0.224291172958	-0.0440624395587	-0.116743620318	0.0238071577051	-0.00727937812273	-0.332576812311	-0.162035482362	-0.0161695617623	72
^ke	21	56	12	10	0.512701313236	UNASSIGNED	-0.322852405478	-0.437495279103	0.215121784311	0.361878801286	-0.379900869339	-0.107654796416	-0.318315763672	0.974022697063	-0.205766145359	-0.2838653383	-0.215267681989	-0.0826683354604	0.0857476683838	0.129565642075	0.470711253647	-0.54216790721	-0.301672482857	-0.0718613835885	0.769439442676	0.111984502959	-0.117891297354	0.381042587267	0.375146609775	-0.0918085784552	-0.358684645081	-0.0191144991125	0.0577699736636	-0.0210405145248	0.319876219966	-0.046196277149	73
es$	12	38	9	9	0.491011080471	UNASSIGNED	0.0314982554475	-0.42947252085	0.17956146197	-0.226037939126	-0.282499078187	-0.128642073001	-0.193668273791	-0.530494046946	-0.172944663467	-0.266447426143	-0.297655065479	-0.19009446772	-0.267964507176	-0.205980433961	-0.0390797139996	-0.375699746646	0.129968409583	0.223962280456	0.0642847549292	-0.470218421282	-0.283870760387	-0.1550981527	-0.508157053801	-0.110949934341	0.222799534772	-0.0314135526253	0.0584294199156	-0.186043323696	-0.394118043872	-0.260051469192	74
oky	15	25	9	11	0.487068219405	UNASSIGNED	0.38108428128	-0.492230624512	-0.195552024029	0.302697528597	-0.323122344458	-0.236905001115	-0.160278702589	-0.809786949161	-0.622423547629	-0.35597204549	-0.35376114314	0.233923813799	-0.178826276468	-0.00226851560286	0.0142094597168	1.08690620456	-0.339183218251	-0.0700924212351	-0.612760575895	-0.316894550498	-0.129596934492	-0.219787655204	-0.639756276227	-0.289940308034	-0.305860130872	0.380266411725	0.532433219232	0.51159213866	-0.431110917009	-0.141951547951	75
chy	19	62	10	12	0.447093373665	UNASSIGNED	0.0723785745314	0.209324565037	-0.170103716973	-0.257227841561	-0.168153261778	-0.0814030757135	-0.126153307399	-0.389699525059	-0.0948797943875	0.14359082318	-0.0708581137876	-0.0885872399351	-0.13226688706	-0.146650039069	0.0464523691444	0.355548872431	-0.00947571687357	0.230505114453	-0.374829369769	-0.172373065887	-0.0874659402676	-0.100429775	-0.577965026532	-0.157317201268	-0.309653556342	0.0662627333196	0.0769344529927	0.0842734941785	0.20848500524	0.146810292603	76
ol$	40	161	11	12	0.445885783614	UNASSIGNED	0.0695857634661	-0.259424075605	-0.118247823035	0.195598054031	-0.268815753933	-0.14732484427	-0.117920830454	-0.232953395009	-0.157303816792	-0.185030854661	-0.0530330437391	0.156310174688	0.145943558242	-0.1138076155	0.0791520495329	-0.14912325056	-0.0739789787245	0.108515909705	0.0427602647577	-0.245416760229	-0.0577180808987	-0.184514959371	-0.518505278188	-0.164168421502	0.142507628572	-0.0940418854607	-0.174455567289	-0.0562158767095	-0.0442062354022	0.265086276234	77
^oc	10	33	6	8	0.439561790333	UNASSIGNED	0.184973907049	-0.0562806613544	0.308478313143	-0.481136014525	-0.173727251351	-0.125009043699	-0.0492516337106	0.286547000274	-0.204854101519	-0.246694652426	-0.115366107459	-0.392627244258	0.0626417535161	-0.0752314700426	-0.0135742900184	-0.169742897186	-0.20826204823	1.14457789438	-0.699466330374	-0.0949282502851	-0.105650799467	0.0538515744667	-0.31069514891	-0.0556585491322	-0.558656357153	0.195583469419	0.356753824121	0.106803542418	-0.204667753359	0.0823753392419	78
fch	12	21	9	9	0.403809132229	UNASSIGNED	0.139230296928	0.0386829331959	-0.0288879459547	-0.0290761935374	0.289116961101	0.227483743456	0.171828215686	0.629295038157	0	-0.586997635997	0.00852050336134	-0.226597308773	0.366883076075	0.191235698753	0.337117952269	0.0960374890402	-0.134188230442	-0.261969077177	0.34487047276	0.191594492024	0.0829337588561	0.085844389418	0.463879053924	-0.0522407350767	-0.236632612219	-0.0453504728634	0.426351413607	0.163302467303	-0.475979553124	0.172147097592	79
lch	11	132	6	12	0.400152806224	UNASSIGNED	0.00408030677314	-0.219705255555	0.064042972502	0.0742146755524	0.192525958783	-0.0264619408321	0.276546606396	0.603444448099	-0.14460289519	0.36590835023	0.310110677447	0.15278572089	-0.0746525283169	0.321166408771	0.0624469237615	-0.530844624206	0.0267515699593	-0.262729531844	0.677127193525	0.00278226575995	-0.0642697854308	0.0814355217812	0.524053558813	-0.0360324529705	-0.13840725976	0.277183822035	0.236439727701	-0.0708090123442	-0.0217638771455	-0.127547885897	80
hey	18	105	10	12	0.337102614666	UNASSIGNED	0.0560404682261	-0.267774418761	0.13304247926	-0.319514702752	-0.164067954087	-0.0346455253863	-0.0997623168337	-0.34409605829	-0.108397838581	0.254764240889	-0.0469522994182	-0.169262910423	0.270149702158	-0.190933199989	0.0537588597427	-0.032839444303	-0.0380788392799	0.169446257934	-0.0853785288264	-0.20176628497	-0.0579433039981	-0.125662490964	-0.439939046236	-0.0987881956498	-0.0511513677916	-0.180987030342	-0.171636684484	-0.267735655341	0.210166244438	-0.0489189205102	81
keo	21	42	10	11	0.306405742172	UNASSIGNED	-0.0914976175827	-0.217056656914	-0.234701938369	0.398451890475	-0.13767886352	0.0576395644891	-0.124729450796	0.199225323314	-0.0460886384369	0.138934446186	0.0820593522573	-0.126463412018	0.0985538534023	-0.126799149723	0.450549061057	0.377680945763	-0.163241888816	-0.213714713038	0.0494983138461	-0.151088185679	-0.0561324315437	-0.145825250623	0.135827604597	-0.157843373801	-0.418346135504	-0.131500895566	-0.245813800314	0.173650968301	-0.114738295558	0.122315864976	82
lke	12	124	6	12	0.247525853756	UNASSIGNED	-0.186069544979	-0.02207084759	0.0558426545551	0.0124380362888	-0.0253435356074	0.11690844589	-0.057943098483	0.446057038	-0.31692134529	0.484612463413	0.00650976510497	-0.17581323685	0.0298075655951	0.107023185669	0.197145556551	-0.507131778377	-0.115995269837	-0.13755684063	0.606692050159	-0.00678309622593	-0.0648083633514	-0.0345234304309	0.609967475547	-0.170035445074	-0.4036318504	-0.0920431510904	-0.00495843963913	0.0562301246235	0.0305598483379	-0.00493260937519	83
tch	10	15	8	7	0.0527740459217	UNASSIGNED	-0.175177820788	0.0942849213301	-0.00969096230825	0.256813731473	0.348458332113	-0.0627957824359	0.226557515069	0.7763546934	-0.0861800013285	-0.175223164085	0.467686377074	0.567166091663	-0.328956782499	0.0763315416623	-0.383685786239	-0.127476506677	-0.276095025971	-0.241651400239	0.330264241254	0.0476993810726	0.147735577144	0.0430832866869	0.399324588267	-0.286592666146	-0.0544465634615	-0.290921015907	-0.149426216043	0.196759956723	-0.158167601839	0.226957139791	84
