site_id	corpus	book_or_ms	record_id	line_id	site_index_in_record	surface_span_bare	expanded_span	editorially_inserted
AS872FC6244AE595	NUREMBERG	Band2	NB_B2_R000453	NB_B2_R000453_L0006	1	gütliche	gütlichen	n
ASF5509BC4BF14E7	NUREMBERG	Band2	NB_B2_R000453	NB_B2_R000453_L0008	2	Johan	Johan	NONE
AS3F4D475AE07538	NUREMBERG	Band2	NB_B2_R000453	NB_B2_R000453_L0010	3	Gnedig	Gnediger	er
AS730A75BEEC28AC	NUREMBERG	Band2	NB_B2_R000453	NB_B2_R000453_L0010	4	hre	herre	er
AS7BFCF959535555	NUREMBERG	Band2	NB_B2_R000453	NB_B2_R000453_L0010	5	ewr	ewrer	er
ASBB5FE47AB8108D	NUREMBERG	Band2	NB_B2_R000453	NB_B2_R000453_L0010	6	geſchr	geſchriben	iben
AS7B69801A5400AD	NUREMBERG	Band2	NB_B2_R000453	NB_B2_R000453_L0010	7	habe	haben	n
ASB1A8C8D7DBF8AD	NUREMBERG	Band2	NB_B2_R000453	NB_B2_R000453_L0012	8	ewr	ewrer	er
AS2108D1111AA8D0	NUREMBERG	Band2	NB_B2_R000453	NB_B2_R000453_L0012	9	hochw	hochwirdikeit	irdikeit
ASC7515AAF30740F	NUREMBERG	Band2	NB_B2_R000453	NB_B2_R000453_L0013	10	Roga	Rogamus	mus
ASB9388F61D240E7	NUREMBERG	Band2	NB_B2_R000453	NB_B2_R000453_L0013	11	vnſer	vnſerr	r
AS399ACAC0FD1B7E	NUREMBERG	Band2	NB_B2_R000453	NB_B2_R000453_L0013	12	willige	willigen	n
AS143782DE67EA1D	NUREMBERG	Band2	NB_B2_R000453	NB_B2_R000453_L0013	13	ewn	ewrn	r
ASD9768EEC747B10	NUREMBERG	Band2	NB_B2_R000453	NB_B2_R000453_L0013	14	gnade	gnaden	n
ASDD97482E717A96	NUREMBERG	Band2	NB_B2_R000453	NB_B2_R000453_L0013	15	ſchicke	ſchicken	n
AS92360A55057945	NUREMBERG	Band2	NB_B2_R000453	NB_B2_R000453_L0015	16	vnſm	vnſerm	er
ASA44D219D40D7E7	NUREMBERG	Band2	NB_B2_R000453	NB_B2_R000453_L0015	17	Burg	Burger	er
AS62CB3656BCDF01	NUREMBERG	Band2	NB_B2_R000453	NB_B2_R000453_L0015	18	gütlıch	gütlıchen	en
AS8D4F3CBF5ADC2E	NUREMBERG	Band2	NB_B2_R000453	NB_B2_R000453_L0016	19	vertʒoge	vertʒogen	n
ASEC809C96773C22	NUREMBERG	Band2	NB_B2_R000453	NB_B2_R000453_L0016	20	woll	wollen	en
ASBE8311CB993F89	NUREMBERG	Band2	NB_B2_R000453	NB_B2_R000453_L0016	21	dat	datum	um
AS5AF1D45EA35F75	NUREMBERG	Band2	NB_B2_R000453	NB_B2_R000453_L0016	22	Sup	Supra	ra
AS7292AA05BB3005	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0002	1	ewn	ewrn	r
AS4EB60BD14BD4C7	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0003	2	gnadn	gnaden	e
AS9517223F5B3AA0	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0006	3	Gnedıg	Gnedıger	er
AS24E342E3AC1360	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0006	4	hr	her	e
AS37565BA4A3A6F5	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0006	5	geſchrıbn	geſchrıben	e
ASCCDA407F4659BD	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0007	6	guld	gulden	en
AS94280FECC5CFD3	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0007	7	wege	wegen	n
AS958B1009B63697	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0007	8	vnſr	vnſerr	er
ASF7C9EB3AE27FA3	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0007	9	gewonlichn	gewonlichen	e
AS5B768D97BF5848	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0009	10	ands	anders	er
AS5454F688CE022C	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0009	11	ewn	ewrn	r
ASF772CBB817BFDE	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0010	12	vschuldt	verschuldt	er
AS96C58C22BA4F5F	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0011	13	vſchulden	verſchulden	er
AS6D0D39D250CC1D	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0011	14	ewn	ewrn	r
AS5EA7E6B57B98DD	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0011	15	gnadn	gnaden	e
AS5311C60A6D1655	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0012	16	dan	dann	n
AS311327FF7115E0	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0012	17	vnſs	vnſers	er
ASBABBF5B0B245B6	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0012	18	gnedige	gnedigen	n
AS2CDA38F0D61542	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0012	19	hren	herren	er
ASC58A93F8C0C38A	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0013	20	Römiſchn	Römiſchen	e
AS2D9E8BAD858822	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0013	21	ew	ewr	r
AS4041CAE0E545B7	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0013	22	quitancʒe	quitancʒen	n
ASF76535D7789E75	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0013	23	Ro	Rogamus	gamus
AS9050106986D0B8	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0014	24	verſchreıbn	verſchreıben	e
AS10EA4DAA8E4F77	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0014	25	wiſſe	wiſſen	n
AS503E65D5719D55	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0015	26	vvege	vvegen	n
ASE44E6D745618A7	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0015	27	d	der	er
AS67D094665F6384	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0016	28	vnſn	vnſern	er
ASAA447834680D3B	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0016	29	vnſs	vnſers	er
AS6D7F04B87DFFD7	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0016	30	hren	herren	er
AS6C273118D6ED56	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0016	31	geweſe	geweſen	n
AS7303B4BD6FDD89	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0017	32	cʒerıh	cʒerıhten	ten
ASE6E1B57F1EBD9C	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0017	33	wiſſe	wiſſen	n
AS33A97873949419	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0019	34	Mawr	Mawrer	er
AS110CB95C30EFDB	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0019	35	vnſn	vnſern	er
AS6DA6714C96FD2B	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0019	36	wege	wegen	n
AS074C0098182B34	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0019	37	werbn	werben	e
AS3D3E5855C07351	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0019	38	vnſn	vnſern	er
AS61B506820FF542	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0020	39	gnedıge	gnedıgen	n
AS331B98BB4DB33C	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0020	40	hren	herren	er
AS40AB1B919D9D08	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0020	41	de	den	n
AS08E2DC57F7C3E1	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0020	42	Römiſchn	Römiſchen	e
AS108E295365C4F6	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0020	43	de	dem	m
ASF574A12D9E43F5	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0021	44	Ro	Rogamus	gamus
ASD5D89E513C3320	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0021	45	vnſs	vnſers	er
AS6974271384CA88	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0021	46	hren	herren	er
ASF5D5DD05F4929A	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0022	47	gnadn	gnaden	e
ASDB46956C5083AA	NUREMBERG	Band2	NB_B2_R000454	NB_B2_R000454_L0023	48	wölle	wöllen	n
AS83845F7559765A	NUREMBERG	Band2	NB_B2_R000455	NB_B2_R000455_L0001	1	od	oder	er
AS098CBF7CF7AEA5	NUREMBERG	Band2	NB_B2_R000455	NB_B2_R000455_L0003	2	d	der	er
AS4E5DD37DD6225F	NUREMBERG	Band2	NB_B2_R000455	NB_B2_R000455_L0004	3	Lıebn	Lıeben	e
ASE3C410BDBE3CB6	NUREMBERG	Band2	NB_B2_R000455	NB_B2_R000455_L0004	4	vnſs	vnſers	er
AS7AAF1D433386E4	NUREMBERG	Band2	NB_B2_R000455	NB_B2_R000455_L0004	5	hren	herren	er
ASA5599B7E40074B	NUREMBERG	Band2	NB_B2_R000455	NB_B2_R000455_L0004	6	de	dem	m
AS1CAF20C38A1223	NUREMBERG	Band2	NB_B2_R000455	NB_B2_R000455_L0004	7	gnedıge	gnedıgen	n
AS68F9FE599F814B	NUREMBERG	Band2	NB_B2_R000455	NB_B2_R000455_L0005	8	hren	herren	er
AS3AE709787EC9B9	NUREMBERG	Band2	NB_B2_R000455	NB_B2_R000455_L0005	9	Römiſchn	Römiſchen	e
ASE3BE702ED521CC	NUREMBERG	Band2	NB_B2_R000455	NB_B2_R000455_L0005	10	gnadn	gnaden	e
AS6BB938AC76E2A7	NUREMBERG	Band2	NB_B2_R000455	NB_B2_R000455_L0005	11	vo	von	n
AS23993811A1C79C	NUREMBERG	Band2	NB_B2_R000455	NB_B2_R000455_L0005	12	d	der	er
AS95ED3B0BE7DB59	NUREMBERG	Band2	NB_B2_R000455	NB_B2_R000455_L0006	13	vvege	vvegen	n
AS119337FF35CA1C	NUREMBERG	Band2	NB_B2_R000455	NB_B2_R000455_L0006	14	einand	einander	er
AS98A862A44A25CB	NUREMBERG	Band2	NB_B2_R000455	NB_B2_R000455_L0006	15	geſchıedn	geſchıeden	e
AS22319C0A996A9E	NUREMBERG	Band2	NB_B2_R000455	NB_B2_R000455_L0007	16	Ro	Rogamus	gamus
AS67DC160EA8577B	NUREMBERG	Band2	NB_B2_R000455	NB_B2_R000455_L0007	17	ewr	ewrer	er
AS4761E7A070AC6D	NUREMBERG	Band2	NB_B2_R000455	NB_B2_R000455_L0007	18	cʒeſchreıbn	cʒeſchreıben	e
ASC007DEA25BD059	NUREMBERG	Band2	NB_B2_R000455	NB_B2_R000455_L0008	19	vſchreibn	verſchreiben	ere
AS888BD39F44CA0C	NUREMBERG	Band2	NB_B2_R000455	NB_B2_R000455_L0009	20	kume	kumen	n
AS6DDCF055052BEC	NUREMBERG	Band2	NB_B2_R000455	NB_B2_R000455_L0010	21	vnſn	vnſern	er
AS22EB1978191A47	NUREMBERG	Band2	NB_B2_R000455	NB_B2_R000455_L0010	22	cʒerichtn	cʒerichten	e
ASCF8A94BA6D19F2	NUREMBERG	Band2	NB_B2_R000455	NB_B2_R000455_L0010	23	wölle	wöllen	n
AS7545528B3F135A	NUREMBERG	Band2	NB_B2_R000455	NB_B2_R000455_L0011	24	andn	andern	er
AS35591981180131	NUREMBERG	Band2	NB_B2_R000455	NB_B2_R000455_L0011	25	ſache	ſachen	n
ASEF9E06FC13E78F	NUREMBERG	Band2	NB_B2_R000455	NB_B2_R000455_L0011	26	Dat	Datum	um
ASDE3348DB8FF9A1	NUREMBERG	Band2	NB_B2_R000455	NB_B2_R000455_L0011	27	fıa	ferıa	er
AS38110836186650	NUREMBERG	Band2	NB_B2_R000455	NB_B2_R000455_L0011	28	p	poſt	oſt
AS5719955BAC2DB4	NUREMBERG	Band2	NB_B2_R000455	NB_B2_R000455_L0012	29	Laur	Laurencii	encii
AS12694AB1A2F1C7	NUREMBERG	Band2	NB_B2_R000456	NB_B2_R000456_L0003	1	habn	haben	e
ASDA2A250FFFF85D	NUREMBERG	Band2	NB_B2_R000456	NB_B2_R000456_L0004	2	Burge	Burger	r
AS8FD538A09F74D8	NUREMBERG	Band2	NB_B2_R000456	NB_B2_R000456_L0004	3	habn	haben	e
ASC8B52F59FDD7DA	NUREMBERG	Band2	NB_B2_R000456	NB_B2_R000456_L0005	4	hren	herren	er
ASBD6AD8CFD2B88C	NUREMBERG	Band2	NB_B2_R000456	NB_B2_R000456_L0005	5	Burge	Burge	NONE
AS2726C7418398E5	NUREMBERG	Band2	NB_B2_R000456	NB_B2_R000456_L0006	6	vpunden	verpunden	er
ASAD6AA0840A9E5D	NUREMBERG	Band2	NB_B2_R000456	NB_B2_R000456_L0008	7	egent	egenanten	anen
AS9AF573124A952F	NUREMBERG	Band2	NB_B2_R000456	NB_B2_R000456_L0008	8	Burge	Burger	r
AS570E62A421071C	NUREMBERG	Band2	NB_B2_R000456	NB_B2_R000456_L0009	9	vnſn	vnſern	er
AS07A14EF8CF14BE	NUREMBERG	Band2	NB_B2_R000456	NB_B2_R000456_L0009	10	habn	haben	e
AS09D1BD83387875	NUREMBERG	Band2	NB_B2_R000456	NB_B2_R000456_L0009	11	Gebn	Geben	e
ASF5C32777FB55AD	NUREMBERG	Band2	NB_B2_R000457	NB_B2_R000457_L0002	1	hre	herre	er
AS7EADF38494518D	NUREMBERG	Band2	NB_B2_R000457	NB_B2_R000457_L0004	2	habn	haben	e
AS602B6864F5EE96	NUREMBERG	Band2	NB_B2_R000457	NB_B2_R000457_L0005	3	Burge	Burger	r
AS7F29316D7264A8	NUREMBERG	Band2	NB_B2_R000457	NB_B2_R000457_L0006	4	Burge	Burger	r
ASE401FC0468DEAE	NUREMBERG	Band2	NB_B2_R000457	NB_B2_R000457_L0008	5	vpunden	verpunden	er
AS50263593B56159	NUREMBERG	Band2	NB_B2_R000457	NB_B2_R000457_L0008	6	wes	weres	er
AS1AB1840D8C8809	NUREMBERG	Band2	NB_B2_R000457	NB_B2_R000457_L0009	7	egent	egenanten	anen
AS669D1EB5F51D56	NUREMBERG	Band2	NB_B2_R000457	NB_B2_R000457_L0011	8	nemet	nemmet	m
ASD95119808445F9	NUREMBERG	Band2	NB_B2_R000457	NB_B2_R000457_L0011	9	egent	egenanten	anen
AS1E8FE793766084	NUREMBERG	Band2	NB_B2_R000458	NB_B2_R000458_L0001	1	Jt	Jtem	em
ASBCF7AFE94BC25F	NUREMBERG	Band2	NB_B2_R000458	NB_B2_R000458_L0002	2	Jt	Jtem	em
AS3F26B3C626434E	NUREMBERG	Band2	NB_B2_R000458	NB_B2_R000458_L0003	3	Jt	Jtem	em
ASBB82B201D59B95	NUREMBERG	Band2	NB_B2_R000458	NB_B2_R000458_L0004	4	Jt	Jtem	em
AS7955B450EC17E2	NUREMBERG	Band2	NB_B2_R000458	NB_B2_R000458_L0004	5	Jt	Jtem	em
ASD856A3F2230186	NUREMBERG	Band2	NB_B2_R000458	NB_B2_R000458_L0004	6	ttia	tertia	er
ASED58DC8558ACEB	NUREMBERG	Band2	NB_B2_R000458	NB_B2_R000458_L0004	7	qrta	quarta	ua
AS5BF9A07EED138F	NUREMBERG	Band2	NB_B2_R000458	NB_B2_R000458_L0004	8	fıa	ferıa	er
ASB1967F1CFE6488	NUREMBERG	Band2	NB_B2_R000458	NB_B2_R000458_L0005	9	Jt	Jtem	em
AS5966D519144843	NUREMBERG	Band2	NB_B2_R000458	NB_B2_R000458_L0005	10	qnta	quinta	ui
AS8E3F87730E2909	NUREMBERG	Band2	NB_B2_R000458	NB_B2_R000458_L0005	11	fıa	ferıa	er
AS13D2126A2BD4CA	NUREMBERG	Band2	NB_B2_R000458	NB_B2_R000458_L0005	12	Jt	Jtem	em
AS9B1B3DC21C4B72	NUREMBERG	Band2	NB_B2_R000458	NB_B2_R000458_L0005	13	fıa	ferıa	er
AS49C76471B52AD7	NUREMBERG	Band2	NB_B2_R000458	NB_B2_R000458_L0006	14	Jt	Jtem	em
AS06729C7BB4F062	NUREMBERG	Band2	NB_B2_R000458	NB_B2_R000458_L0006	15	fıa	ferıa	er
ASBFEACC7CBB60FD	NUREMBERG	Band2	NB_B2_R000458	NB_B2_R000458_L0007	16	Jt	Jtem	em
AS17039E38724676	NUREMBERG	Band2	NB_B2_R000458	NB_B2_R000458_L0007	17	Sabbto	Sabbato	a
AS963C52B4B2485E	NUREMBERG	Band2	NB_B2_R000458	NB_B2_R000458_L0007	18	Jt	Jtem	em
AS4DE937FFCBD6C9	NUREMBERG	Band2	NB_B2_R000458	NB_B2_R000458_L0008	19	Jt	Jtem	em
ASF53BCAE0E1709B	NUREMBERG	Band2	NB_B2_R000459	NB_B2_R000459_L0004	1	Jt	Jtem	em
AS4A94E14EDC92B4	NUREMBERG	Band2	NB_B2_R000459	NB_B2_R000459_L0004	2	vlantfridet	verlantfridet	er
AS6DCB562A8D5F3C	NUREMBERG	Band2	NB_B2_R000459	NB_B2_R000459_L0008	3	hren	herren	er
AS7D7E53EF7BE47D	NUREMBERG	Band2	NB_B2_R000459	NB_B2_R000459_L0008	4	Bambg	Bamberg	er
AS78F595C0D2123A	NUREMBERG	Band2	NB_B2_R000459	NB_B2_R000459_L0011	5	hren	herren	er
AS85C9F79B66B56F	NUREMBERG	Band2	NB_B2_R000459	NB_B2_R000459_L0011	6	darub	darumb	m
AS78F86FA311BBC6	NUREMBERG	Band2	NB_B2_R000459	NB_B2_R000459_L0012	7	vlantfridet	verlantfridet	er
AS8475E76CD9E1CD	NUREMBERG	Band2	NB_B2_R000459	NB_B2_R000459_L0018	8	Tumhren	Tumherren	er
AS39F4B55D070D04	NUREMBERG	Band2	NB_B2_R000459	NB_B2_R000459_L0020	9	ir	irer	er
AS711483B41E4F69	NUREMBERG	Band2	NB_B2_R000459	NB_B2_R000459_L0021	10	vlantfridet	verlantfridet	er
ASA7500686D6C92F	NUREMBERG	Band2	NB_B2_R000459	NB_B2_R000459_L0021	11	vnudingt	vnuerdingt	er
ASE0E52190CD7F06	NUREMBERG	Band2	NB_B2_R000459	NB_B2_R000459_L0027	12	hn	hern	er
AS363A6E991521D8	NUREMBERG	Band2	NB_B2_R000459	NB_B2_R000459_L0027	13	geſchobn	geſchoben	e
AS66A8579D8175DE	NUREMBERG	Band2	NB_B2_R000459	NB_B2_R000459_L0029	14	hren	herren	er
AS0C8D9CB39A14E6	NUREMBERG	Band2	NB_B2_R000459	NB_B2_R000459_L0033	15	derſelbn	derſelben	e
ASA33A79532A0377	NUREMBERG	Band2	NB_B2_R000459	NB_B2_R000459_L0036	16	vſchribn	verſchriben	ere
ASFAB1E53191D197	NUREMBERG	Band2	NB_B2_R000459	NB_B2_R000459_L0036	17	ſein	ſeiner	er
AS7D59213887CC48	NUREMBERG	Band2	NB_B2_R000459	NB_B2_R000459_L0039	18	hren	herren	er
ASD567AAD2C98FBF	NUREMBERG	Band2	NB_B2_R000460	NB_B2_R000460_L0002	1	an	ante	te
ASBBCA7AF048E660	NUREMBERG	Band2	NB_B2_R000460	NB_B2_R000460_L0003	2	hr	her	e
ASF98F370775168D	NUREMBERG	Band2	NB_B2_R000460	NB_B2_R000460_L0005	3	erbn	erbern	er
AS346B296AA850F4	NUREMBERG	Band2	NB_B2_R000460	NB_B2_R000460_L0006	4	Burg	Burger	er
ASF3709D3A559509	NUREMBERG	Band2	NB_B2_R000460	NB_B2_R000460_L0006	5	dieſelbn	dieſelben	e
ASC05D7F5952E295	NUREMBERG	Band2	NB_B2_R000460	NB_B2_R000460_L0007	6	vnſe	vnſere	er
AS14033F4022DC10	NUREMBERG	Band2	NB_B2_R000460	NB_B2_R000460_L0007	7	Burg	Burger	er
ASAA2D3E5B152060	NUREMBERG	Band2	NB_B2_R000460	NB_B2_R000460_L0010	8	egen	egenanten	anten
AS19BBB50D509DDF	NUREMBERG	Band2	NB_B2_R000460	NB_B2_R000460_L0010	9	vnſe	vnſere	er
AS5F89D2BBE9D8DE	NUREMBERG	Band2	NB_B2_R000460	NB_B2_R000460_L0010	10	hren	herren	er
AS603DAFABF30D39	NUREMBERG	Band2	NB_B2_R000460	NB_B2_R000460_L0010	11	Burge	Burger	r
AS1832D4336D86AC	NUREMBERG	Band2	NB_B2_R000460	NB_B2_R000460_L0010	12	d	der	er
ASC778F48C3BC7F1	NUREMBERG	Band2	NB_B2_R000460	NB_B2_R000460_L0011	13	Nürembg	Nüremberg	er
ASD60E48686ECC32	NUREMBERG	Band2	NB_B2_R000460	NB_B2_R000460_L0011	14	vnſn	vnſern	er
AS98563F789A11E9	NUREMBERG	Band2	NB_B2_R000460	NB_B2_R000460_L0011	15	habn	haben	e
AS5FE62323A8763D	NUREMBERG	Band2	NB_B2_R000460	NB_B2_R000460_L0012	16	Dat	Datum	um
ASD283C3B54CDD18	NUREMBERG	Band2	NB_B2_R000461	NB_B2_R000461_L0002	1	Erſame	Erſamen	n
AS4302683DD95AAC	NUREMBERG	Band2	NB_B2_R000461	NB_B2_R000461_L0002	2	Burge	Burger	r
AS128BD0EB2DBFD3	NUREMBERG	Band2	NB_B2_R000461	NB_B2_R000461_L0003	3	Nürembg	Nüremberg	er
AS29F5D650E03AF6	NUREMBERG	Band2	NB_B2_R000461	NB_B2_R000461_L0003	4	frewntlıchn	frewntlıchen	e
AS2128C7E469CEFC	NUREMBERG	Band2	NB_B2_R000461	NB_B2_R000461_L0004	5	quatemb	quatember	er
ASDBCB383DC93466	NUREMBERG	Band2	NB_B2_R000461	NB_B2_R000461_L0004	6	Pfinxte	Pfinxten	n
AS24476B03478791	NUREMBERG	Band2	NB_B2_R000461	NB_B2_R000461_L0004	7	vgangen	vergangen	er
AS7A6F1205CA5398	NUREMBERG	Band2	NB_B2_R000461	NB_B2_R000461_L0008	8	anhangend	anhangenden	en
ASA50EC6C05CE83C	NUREMBERG	Band2	NB_B2_R000461	NB_B2_R000461_L0008	9	gebn	geben	e
AS93AC2633DD7589	NUREMBERG	Band2	NB_B2_R000461	NB_B2_R000461_L0009	10	heilıge	heilıgen	n
ASFF499154FECA89	NUREMBERG	Band2	NB_B2_R000461	NB_B2_R000461_L0009	11	Exaltatonis	Exaltationis	i
ASBACC04C2A5D074	NUREMBERG	Band2	NB_B2_R000461	NB_B2_R000461_L0010	12	virtʒehenhundt	virtʒehenhundert	er
ASE36DDE20519A28	NUREMBERG	Band2	NB_B2_R000462	NB_B2_R000462_L0001	1	Jt	Jtem	em
ASF775AD3D2DEA3D	NUREMBERG	Band2	NB_B2_R000462	NB_B2_R000462_L0001	2	gepetn	gepeten	e
AS0B8184652C5860	NUREMBERG	Band2	NB_B2_R000462	NB_B2_R000462_L0002	3	eıne	eınem	m
ASB58C1A6A7A9BBF	NUREMBERG	Band2	NB_B2_R000462	NB_B2_R000462_L0002	4	vo	von	n
AS1F4BE67827F78B	NUREMBERG	Band2	NB_B2_R000462	NB_B2_R000462_L0002	5	wege	wegen	n
AS7B7C01A523A1D3	NUREMBERG	Band2	NB_B2_R000462	NB_B2_R000462_L0003	6	eıne	eınem	m
AS1D5C252FBAA21E	NUREMBERG	Band2	NB_B2_R000462	NB_B2_R000462_L0004	7	Jt	Jtem	em
ASA65FA96F712A82	NUREMBERG	Band2	NB_B2_R000462	NB_B2_R000462_L0004	8	d	der	er
ASF068BAEDED59E9	NUREMBERG	Band2	NB_B2_R000462	NB_B2_R000462_L0004	9	vo	von	n
AS23266183373AB3	NUREMBERG	Band2	NB_B2_R000462	NB_B2_R000462_L0005	10	vvege	vvegen	n
AS966CA867D8143C	NUREMBERG	Band2	NB_B2_R000462	NB_B2_R000462_L0006	11	Frıdr	Frıdrich	ich
AS3631B81EA264A6	NUREMBERG	Band2	NB_B2_R000462	NB_B2_R000462_L0006	12	vo	von	n
AS59C3EF32EC2435	NUREMBERG	Band2	NB_B2_R000462	NB_B2_R000462_L0012	13	Bambg	Bamberg	er
AS13E0F1CD6C6204	NUREMBERG	Band2	NB_B2_R000463	NB_B2_R000463_L0001	1	Jt	Jtem	em
ASC46B632C9ED727	NUREMBERG	Band2	NB_B2_R000463	NB_B2_R000463_L0002	2	Jt	Jtem	em
AS9522F58AA02246	NUREMBERG	Band2	NB_B2_R000463	NB_B2_R000463_L0007	3	vo	von	n
AS20009D4ADDB702	NUREMBERG	Band2	NB_B2_R000463	NB_B2_R000463_L0007	4	gebrüd	gebrüder	er
AS950D647137C502	NUREMBERG	Band2	NB_B2_R000463	NB_B2_R000463_L0008	5	cʒu	cʒum	m
AS3D8897F9F3568D	NUREMBERG	Band2	NB_B2_R000463	NB_B2_R000463_L0009	6	vo	von	n
AS5560904D30B163	NUREMBERG	Band2	NB_B2_R000463	NB_B2_R000463_L0019	7	VVilmanſtoꝛff	VVilmanſtoꝛffer	er
ASE888A486532085	NUREMBERG	Band2	NB_B2_R000463	NB_B2_R000463_L0020	8	Juor	Junior	ni
AS0E36639F07106E	NUREMBERG	Band2	NB_B2_R000463	NB_B2_R000463_L0020	9	ſcpſit	ſcripſit	ri
AS34AB50AD6070E3	NUREMBERG	Band2	NB_B2_R000463	NB_B2_R000463_L0020	10	Swarcʒeberg	Swarcʒemberger	mer
AS84EC3FF58D06FD	NUREMBERG	Band2	NB_B2_R000463	NB_B2_R000463_L0021	11	ſcpſit	ſcripſit	ri
ASAAFBE8349AFCB3	NUREMBERG	Band2	NB_B2_R000463	NB_B2_R000463_L0022	12	p	per	er
AS15E45B65937093	NUREMBERG	Band2	NB_B2_R000463	NB_B2_R000463_L0022	13	nro	noſtro	oſt
AS3352E3A3871EFC	NUREMBERG	Band2	NB_B2_R000463	NB_B2_R000463_L0023	14	wben	werben	er
ASCED0429623EEC0	NUREMBERG	Band2	NB_B2_R000463	NB_B2_R000463_L0025	15	Vlr	Vlrich	ich
AS11BD2A2EF22FD4	NUREMBERG	Band2	NB_B2_R000463	NB_B2_R000463_L0026	16	Cʒölln	Cʒöllner	er
AS8BF487EE349C78	NUREMBERG	Band2	NB_B2_R000463	NB_B2_R000463_L0026	17	od	oder	er
ASF12BD1FF8F92F1	NUREMBERG	Band2	NB_B2_R000463	NB_B2_R000463_L0026	18	pferd	pferden	en
ASAA4CCE79731A57	NUREMBERG	Band2	NB_B2_R000463	NB_B2_R000463_L0027	19	Mÿnn	Mÿnner	er
ASDEFBC6467024E1	NUREMBERG	Band2	NB_B2_R000463	NB_B2_R000463_L0027	20	etlich	etlicher	er
ASA7E4B1E1286254	NUREMBERG	Band2	NB_B2_R000463	NB_B2_R000463_L0027	21	ſeın	ſeıner	er
AS4FE16EE3BBAFF9	NUREMBERG	Band2	NB_B2_R000463	NB_B2_R000463_L0028	22	vven	vvenn	n
AS33BA8BD5E4B373	NUREMBERG	Band2	NB_B2_R000463	NB_B2_R000463_L0028	23	d	der	er
ASFE70A59B0A4343	NUREMBERG	Band2	NB_B2_R000463	NB_B2_R000463_L0029	24	bringe	bringen	n
AS4D25A1B7AF081C	NUREMBERG	Band2	NB_B2_R000463	NB_B2_R000463_L0031	25	vo	von	n
ASD8C0FB1A86CE48	NUREMBERG	Band2	NB_B2_R000463	NB_B2_R000463_L0032	26	vo	von	n
AS71743BEAF5449A	NUREMBERG	Band2	NB_B2_R000463	NB_B2_R000463_L0033	27	Hertemberg	Hertemberger	er
