branch	locus	page	physical_folio	group_index	target_token	target_family	target_state	target_prefix	previous_dy_token	previous_dy_family	claim_state
QJB	f78v.1	f78v	f78	3	qokedy	DAQJBA	DY_RESOLUTION	q	olfchedy	ABPKJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f78v.1	f78v	f78	9	qokedy	DAQJBA	DY_RESOLUTION	q	ofchedy	APKJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f78v.14	f78v	f78	4	olkedy	ABQJBA	DY_RESOLUTION	NONE	shedy	LJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f78v.2	f78v	f78	2	qokedy	DAQJBA	DY_RESOLUTION	q	olshedy	ABLJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f78v.2	f78v	f78	5	otedy	AQJBA	DY_RESOLUTION	NONE	cthdy	UBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f78v.2	f78v	f78	6	kedy	QJBA	DY_RESOLUTION	NONE	otedy	AQJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f78v.3	f78v	f78	4	okedy	AQJBA	DY_RESOLUTION	NONE	qolshedy	DABLJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f78v.8	f78v	f78	2	otedy	AQJBA	DY_RESOLUTION	NONE	qokedy	DAQJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f78v.8	f78v	f78	8	dkedy	BQJBA	DY_RESOLUTION	d	okedy	AQJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f79r.24	f79r	f79	4	qokedy	DAQJBA	DY_RESOLUTION	q	qolkeedy	DABQKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f79v.12	f79v	f79	3	qokedy	DAQJBA	DY_RESOLUTION	q	ofchdy	APKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f79v.12	f79v	f79	5	qokedy	DAQJBA	DY_RESOLUTION	q	qoteedy	DAQKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f79v.12	f79v	f79	6	qoltedy	DABQJBA	DY_RESOLUTION	q	qokedy	DAQJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f79v.12	f79v	f79	7	qotedy	DAQJBA	DY_RESOLUTION	q	qoltedy	DABQJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f79v.19	f79v	f79	7	qokedy	DAQJBA	DY_RESOLUTION	q	qokedy	DAQJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f79v.5	f79v	f79	2	qokedy	DAQJBA	DY_RESOLUTION	q	qolkeedy	DABQKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f79v.8	f79v	f79	4	tedyol	QJBAAB	OL_STATE	t	okedy	AQJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f80v.2	f80v	f80	2	qotedy	DAQJBA	DY_RESOLUTION	q	tshedy	QLJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f81r.12	f81r	f81	2	tedy	QJBA	DY_RESOLUTION	t	ychedy	AKJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f81r.13	f81r	f81	3	qotedy	DAQJBA	DY_RESOLUTION	q	shedy	LJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f81r.15	f81r	f81	5	otedy	AQJBA	DY_RESOLUTION	NONE	qokeedy	DAQKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f81r.27	f81r	f81	4	olkedy	ABQJBA	DY_RESOLUTION	NONE	qokedy	DAQJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f81r.30	f81r	f81	3	qokedy	DAQJBA	DY_RESOLUTION	q	shedy	LJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f81v.12	f81v	f81	5	qokedy	DAQJBA	DY_RESOLUTION	q	shedy	LJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f81v.12	f81v	f81	7	chetedy	KJQJBA	DY_RESOLUTION	che	qokedy	DAQJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f81v.12	f81v	f81	8	lkedey	BQJBJA	ED_MEDIUM	NONE	chetedy	KJQJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f81v.18	f81v	f81	7	qokedy	DAQJBA	DY_RESOLUTION	q	shedy	LJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f81v.18	f81v	f81	8	qokedy	DAQJBA	DY_RESOLUTION	q	qokedy	DAQJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f81v.27	f81v	f81	4	tedy	QJBA	DY_RESOLUTION	t	olkeedy	ABQKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f82r.11	f82r	f82	2	qokedy	DAQJBA	DY_RESOLUTION	q	kolchdy	QABKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f82r.13	f82r	f82	4	qotedy	DAQJBA	DY_RESOLUTION	q	qokeedy	DAQKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f82v.20	f82v	f82	3	qolkedy	DABQJBA	DY_RESOLUTION	q	qokedy	DAQJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f82v.20	f82v	f82	5	qokedy	DAQJBA	DY_RESOLUTION	q	rshedy	CLJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f82v.5	f82v	f82	4	qokedal	DAQJBAB	AL_STATE	q	qokeedy	DAQKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f82v.9	f82v	f82	9	qokedy	DAQJBA	DY_RESOLUTION	q	oteedy	AQKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f83r.21	f83r	f83	2	qokedy	DAQJBA	DY_RESOLUTION	q	solkeedy	CABQKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f83r.21	f83r	f83	3	otedy	AQJBA	DY_RESOLUTION	NONE	qokedy	DAQJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f83r.23	f83r	f83	2	qotedy	DAQJBA	DY_RESOLUTION	q	tchedy	QKJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f83r.23	f83r	f83	5	qokedy	DAQJBA	DY_RESOLUTION	q	shedy	LJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f83r.9	f83r	f83	3	qokedy	DAQJBA	DY_RESOLUTION	q	checphedy	KJTJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f83v.2	f83v	f83	3	qokedy	DAQJBA	DY_RESOLUTION	q	shedy	LJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f83v.2	f83v	f83	5	qotedar	DAQJBAC	AR_REFERENCE	q	shedy	LJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f83v.2	f83v	f83	7	qokedy	DAQJBA	DY_RESOLUTION	q	checthedy	KJUJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f83v.4	f83v	f83	5	qotedy	DAQJBA	DY_RESOLUTION	q	doldy	BABBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f83v.4	f83v	f83	7	qokedar	DAQJBAC	AR_REFERENCE	q	qokeedy	DAQKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f84v.12	f84v	f84	5	qokedy	DAQJBA	DY_RESOLUTION	q	shedy	LJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f84v.13	f84v	f84	6	qotedy	DAQJBA	DY_RESOLUTION	q	chckhedy	KUJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f84v.13	f84v	f84	7	dokedy	BAQJBA	DY_RESOLUTION	d	qotedy	DAQJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f84v.14	f84v	f84	6	okedy	AQJBA	DY_RESOLUTION	NONE	otedy	AQJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f84v.14	f84v	f84	7	okedy	AQJBA	DY_RESOLUTION	NONE	okedy	AQJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f84v.14	f84v	f84	8	qokedy	DAQJBA	DY_RESOLUTION	q	okedy	AQJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f84v.18	f84v	f84	3	ykedy	AQJBA	DY_RESOLUTION	NONE	qokeedy	DAQKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f84v.22	f84v	f84	7	okedy	AQJBA	DY_RESOLUTION	NONE	kchdy	QKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f84v.28	f84v	f84	3	qokedy	DAQJBA	DY_RESOLUTION	q	shedy	LJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f84v.3	f84v	f84	3	otedy	AQJBA	DY_RESOLUTION	NONE	shedy	LJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f84v.3	f84v	f84	4	qotedy	DAQJBA	DY_RESOLUTION	q	otedy	AQJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f84v.3	f84v	f84	5	otedar	AQJBAC	AR_REFERENCE	NONE	qotedy	DAQJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f84v.32	f84v	f84	6	tedy	QJBA	DY_RESOLUTION	t	yfchedy	APKJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f84v.38	f84v	f84	3	okedy	AQJBA	DY_RESOLUTION	NONE	qokeedy	DAQKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f84v.8	f84v	f84	2	okedy	AQJBA	DY_RESOLUTION	NONE	qokedy	DAQJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f85r1.22	f85r1	f85	6	okedy	AQJBA	DY_RESOLUTION	NONE	ychedy	AKJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f85r1.3	f85r1	f85	8	otedy	AQJBA	DY_RESOLUTION	NONE	qokchdy	DAQKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f85r1.5	f85r1	f85	8	kedy	QJBA	DY_RESOLUTION	NONE	olshedy	ABLJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f85r1.5	f85r1	f85	9	tedy	QJBA	DY_RESOLUTION	t	kedy	QJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f85r1.7	f85r1	f85	6	qokedy	DAQJBA	DY_RESOLUTION	q	sheedy	LKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f85r2.13	f85r2	f85	3	tedy	QJBA	DY_RESOLUTION	t	shedy	LJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
QJB	f85r2.9	f85r2	f85	4	otedy	AQJBA	DY_RESOLUTION	NONE	tchedy	QKJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f103r.21	f103r	f103	10	okaly	AQABA	AL_STATE	NONE	pchedy	PKJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f103r.24	f103r	f103	4	qokal	DAQAB	AL_STATE	q	shedy	LJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f103r.32	f103r	f103	4	qokal	DAQAB	AL_STATE	q	qokedy	DAQJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f103v.17	f103v	f103	7	qokal	DAQAB	AL_STATE	q	shedy	LJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f104r.33	f104r	f104	4	qokal	DAQAB	AL_STATE	q	qokcheedy	DAQKKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f104r.34	f104r	f104	9	qokal	DAQAB	AL_STATE	q	cheody	KJABA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f106r.40	f106r	f106	8	qokal	DAQAB	AL_STATE	q	shedy	LJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f107r.10	f107r	f107	5	qokal	DAQAB	AL_STATE	q	lchedy	BKJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f107r.25	f107r	f107	8	qokal	DAQAB	AL_STATE	q	qokchdy	DAQKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f107v.11	f107v	f107	2	okal	AQAB	AL_STATE	NONE	tshedy	QLJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f107v.12	f107v	f107	7	qokaly	DAQABA	AL_STATE	q	shedy	LJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f107v.14	f107v	f107	10	dlkal	BBQAB	AL_STATE	d	okchdy	AQKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f107v.20	f107v	f107	9	pcholkal	PKABQAB	AL_STATE	NONE	qopchedy	DAPKJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f108r.35	f108r	f108	9	qokalchdy	DAQABKBA	DY_RESOLUTION	q	cheedy	KKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f108v.49	f108v	f108	11	qokal	DAQAB	AL_STATE	q	checkhedy	KJUJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f112r.40	f112r	f112	6	qokal	DAQAB	AL_STATE	q	okchedy	AQKJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f114v.5	f114v	f114	3	okaly	AQABA	AL_STATE	NONE	qokeedy	DAQKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f33r.2	f33r	f33	5	qokaldy	DAQABBA	DY_RESOLUTION	q	okaldy	AQABBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f34r.14	f34r	f34	9	qokal	DAQAB	AL_STATE	q	chody	KABA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f39v.9	f39v	f39	9	okal	AQAB	AL_STATE	NONE	shody	LABA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f46r.4	f46r	f46	6	chekal	KJQAB	AL_STATE	che	qokaldy	DAQABBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f46v.5	f46v	f46	6	dykaly	BAQABA	AL_STATE	d	okedy	AQJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f48v.9	f48v	f48	3	okal	AQAB	AL_STATE	NONE	shody	LABA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f50v.2	f50v	f50	5	qokaly	DAQABA	AL_STATE	q	shedy	LJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f58r.12	f58r	f58	7	okalys	AQABAC	AL_STATE	NONE	choldy	KABBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f58r.28	f58r	f58	9	okalody	AQABABA	DY_RESOLUTION	NONE	olaldy	ABABBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f58r.33	f58r	f58	6	qokaly	DAQABA	AL_STATE	q	oekeody	AJQJABA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f58v.7	f58v	f58	6	qokalor	DAQABAC	AL_STATE	q	lchedy	BKJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f66r.51	f66r	f66	7	qokal	DAQAB	AL_STATE	q	qokeedy	DAQKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f66v.5	f66v	f66	4	chokal	KAQAB	AL_STATE	ch	qokedy	DAQJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f75v.13	f75v	f75	3	qokal	DAQAB	AL_STATE	q	cheedy	KKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f75v.14	f75v	f75	5	qokaly	DAQABA	AL_STATE	q	qokedy	DAQJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f75v.39	f75v	f75	7	qokal	DAQAB	AL_STATE	q	sheedy	LKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f76r.48	f76r	f76	10	qokal	DAQAB	AL_STATE	q	shedy	LJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f77r.25	f77r	f77	4	qokal	DAQAB	AL_STATE	q	shedy	LJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f77r.26	f77r	f77	6	qokaly	DAQABA	AL_STATE	q	lchedy	BKJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f77v.10	f77v	f77	6	qokal	DAQAB	AL_STATE	q	shedy	LJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f77v.12	f77v	f77	4	okal	AQAB	AL_STATE	NONE	qokedy	DAQJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f78r.32	f78r	f78	8	okaly	AQABA	AL_STATE	NONE	ykeedy	AQKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f78r.34	f78r	f78	4	qokaly	DAQABA	AL_STATE	q	qopchedy	DAPKJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f79r.13	f79r	f79	4	qokaldy	DAQABBA	DY_RESOLUTION	q	qotshdy	DAQLBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f79r.29	f79r	f79	4	qokal	DAQAB	AL_STATE	q	qody	DABA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f79r.8	f79r	f79	3	qokal	DAQAB	AL_STATE	q	cheedy	KKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f80r.28	f80r	f80	7	qokal	DAQAB	AL_STATE	q	rchedy	CKJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f80v.10	f80v	f80	6	qokal	DAQAB	AL_STATE	q	dolshedy	BABLJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f80v.22	f80v	f80	2	qokal	DAQAB	AL_STATE	q	dchedy	BKJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f81r.21	f81r	f81	2	qokal	DAQAB	AL_STATE	q	dshedy	BLJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f81v.1	f81v	f81	4	shekal	LJQAB	AL_STATE	sh	keedy	QKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f81v.24	f81v	f81	3	qokal	DAQAB	AL_STATE	q	okchedy	AQKJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f82r.2	f82r	f82	6	qokal	DAQAB	AL_STATE	q	qokeedy	DAQKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f82r.3	f82r	f82	3	qokaly	DAQABA	AL_STATE	q	lcheckhedy	BKJUJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f82r.5	f82r	f82	4	qokal	DAQAB	AL_STATE	q	qokeedy	DAQKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f82v.18	f82v	f82	7	qokal	DAQAB	AL_STATE	q	lkedy	BQJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f82v.24	f82v	f82	4	qokal	DAQAB	AL_STATE	q	olchedy	ABKJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f82v.25	f82v	f82	8	qokal	DAQAB	AL_STATE	q	sheytchdy	LJAQKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f82v.26	f82v	f82	7	qokal	DAQAB	AL_STATE	q	sheedy	LKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f82v.35	f82v	f82	9	qokal	DAQAB	AL_STATE	q	okeedy	AQKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f82v.9	f82v	f82	4	qokal	DAQAB	AL_STATE	q	dolshedy	BABLJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f83r.23	f83r	f83	3	qokal	DAQAB	AL_STATE	q	qotedy	DAQJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f83v.15	f83v	f83	9	qokal	DAQAB	AL_STATE	q	olkeedy	ABQKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f83v.19	f83v	f83	4	qokal	DAQAB	AL_STATE	q	qokeedy	DAQKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f83v.25	f83v	f83	8	qokaly	DAQABA	AL_STATE	q	shedy	LJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f83v.7	f83v	f83	10	qokal	DAQAB	AL_STATE	q	qokeedy	DAQKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f84v.27	f84v	f84	6	olkal	ABQAB	AL_STATE	NONE	olchedy	ABKJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f85r1.27	f85r1	f85	5	qokal	DAQAB	AL_STATE	q	okedy	AQJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f86v3.31	f86v3	f86	5	qokal	DAQAB	AL_STATE	q	otchedy	AQKJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
KAL	f95v1.4	f95v1	f95	2	qokal	DAQAB	AL_STATE	q	tchedy	QKJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
OKAL	f103r.24	f103r	f103	4	qokal	DAQAB	AL_STATE	q	shedy	LJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
OKAL	f103r.32	f103r	f103	4	qokal	DAQAB	AL_STATE	q	qokedy	DAQJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
OKAL	f103v.17	f103v	f103	7	qokal	DAQAB	AL_STATE	q	shedy	LJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
OKAL	f104r.33	f104r	f104	4	qokal	DAQAB	AL_STATE	q	qokcheedy	DAQKKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
OKAL	f104r.34	f104r	f104	9	qokal	DAQAB	AL_STATE	q	cheody	KJABA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
OKAL	f106r.40	f106r	f106	8	qokal	DAQAB	AL_STATE	q	shedy	LJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
OKAL	f107r.10	f107r	f107	5	qokal	DAQAB	AL_STATE	q	lchedy	BKJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
OKAL	f107r.25	f107r	f107	8	qokal	DAQAB	AL_STATE	q	qokchdy	DAQKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
OKAL	f107v.11	f107v	f107	2	okal	AQAB	AL_STATE	NONE	tshedy	QLJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
OKAL	f108v.49	f108v	f108	11	qokal	DAQAB	AL_STATE	q	checkhedy	KJUJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
OKAL	f112r.40	f112r	f112	6	qokal	DAQAB	AL_STATE	q	okchedy	AQKJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
OKAL	f33r.2	f33r	f33	5	qokaldy	DAQABBA	DY_RESOLUTION	q	okaldy	AQABBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
OKAL	f34r.14	f34r	f34	9	qokal	DAQAB	AL_STATE	q	chody	KABA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
OKAL	f39v.9	f39v	f39	9	okal	AQAB	AL_STATE	NONE	shody	LABA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
OKAL	f48v.9	f48v	f48	3	okal	AQAB	AL_STATE	NONE	shody	LABA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
OKAL	f66r.51	f66r	f66	7	qokal	DAQAB	AL_STATE	q	qokeedy	DAQKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
OKAL	f66v.5	f66v	f66	4	chokal	KAQAB	AL_STATE	ch	qokedy	DAQJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
OKAL	f75v.13	f75v	f75	3	qokal	DAQAB	AL_STATE	q	cheedy	KKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
OKAL	f75v.39	f75v	f75	7	qokal	DAQAB	AL_STATE	q	sheedy	LKBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
OKAL	f76r.48	f76r	f76	10	qokal	DAQAB	AL_STATE	q	shedy	LJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
OKAL	f77r.25	f77r	f77	4	qokal	DAQAB	AL_STATE	q	shedy	LJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
OKAL	f77v.10	f77v	f77	6	qokal	DAQAB	AL_STATE	q	shedy	LJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
OKAL	f77v.12	f77v	f77	4	okal	AQAB	AL_STATE	NONE	qokedy	DAQJBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
OKAL	f79r.13	f79r	f79	4	qokaldy	DAQABBA	DY_RESOLUTION	q	qotshdy	DAQLBA	CONCRETE_POST_DY_FORMAL_SEQUENCE_NOT_MEANING
