observation_id	page	physical_folio	locus	group_index	group_count	register	section	currier	hand	record_ordinal	field_ordinal	within_field_position	wrapper	q_flag	local_frame	inner_d	right_family	dy_closure	b3	line_close	paragraph_close	known_label_renderer	page_host	previous_page_host	nl_bucket	compiler_bucket	hybrid_bucket	host_length	control_id	ground_truth_architecture	source_observation_id	source_folio_hash	source_line_hash	source_surface_sha256
GDT276:f50v.11:G004	f50v	f50	f50v.11	4	4	Band4	H	B	2	1	1	LAST	NONE	0	NONE	0	n	0	1	1	1	NONE	kcf	malac	247	94	169	3	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001667_L0006:G008	85844e1ef23e453a6c3c	bbb01a15b3b1441d9f3b	3310805010169f94cb65ec03c5c063afc5d675553bbb453aa34d6458494e2020
GDT276:f51r.2:G001	f51r	f51	f51r.2	1	4	Band4	H	A	1	1	1	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	lrfac	<LINE_BOS>	13	139	110	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001991_L0036:G003	ce9f744274ff3200b9f9	86c2c398cf45864741ae	eff9a64a2f83a14d033781a06f761414ef9a59b9adac587f1773ead479a62b41
GDT276:f51r.2:G002	f51r	f51	f51r.2	2	4	Band4	H	A	1	1	1	LAST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	fqttg	lrfac	66	65	151	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001991_L0038:G002	ce9f744274ff3200b9f9	baa06e20de25d251914d	b44233a2f7cd626f6e8ddce9939e127388251740504e4af932fb75066509fa44
GDT276:f51r.2:G003	f51r	f51	f51r.2	3	4	Band4	H	A	1	1	2	ONLY	NONE	0	NONE	0	NONE	0	0	0	0	NONE	fenl	fqttg	128	156	155	4	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R002050_L0019:G010	f8ec7aa2409c0fea869e	bb0641c835923f29878b	3436db9d27d75b4c125ab55d853f77438d2d573622295d0bacd9f36a8b9df848
GDT276:f51r.9:G003	f51r	f51	f51r.9	3	7	Band4	H	A	1	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	?t	<LINE_BOS>	228	120	205	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001785_L0026:G005	be5d08072e1a21d8fa74	dbd077ce8e0e7a8d2d11	9edc391f9b3e2cde722b0ee2fe0daab004191dac3fbf48c5cfb487b28d09c70e
GDT276:f51r.9:G005	f51r	f51	f51r.9	5	7	Band4	H	A	1	1	1	MIDDLE	NONE	0	NONE	0	t	0	1	0	0	NONE	oa	?t	126	126	109	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001785_L0038:G005	be5d08072e1a21d8fa74	af30a7e20eaaf8ffee68	9513c1f03b55a47588021b7f49df09947d18553f7d02633580b4fa888485b879
GDT276:f51r.12:G001	f51r	f51	f51r.12	1	7	Band4	H	A	1	1	1	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	saoac	<LINE_BOS>	13	139	110	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001992_L0005:G001	8dca78fdd3d257dc582e	dcdbfeaf77f409811dd0	b4cda227d6d543957f52bb15057e401facf0a822c6e2b743e132e3aeb57fb05a
GDT276:f51r.12:G002	f51r	f51	f51r.12	2	7	Band4	H	A	1	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	fqmmac	saoac	145	120	102	6	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001878_L0007:G006	55f0f7362559223e7177	6dc3e4ac80233bed93ad	e076951243de9b3fca07334b9dd58828857928fdcdcf810d0019a62c364125bf
GDT276:f51r.12:G005	f51r	f51	f51r.12	5	7	Band4	H	A	1	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	saoac	fqmmac	145	120	192	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001993_L0008:G002	771bab6de21570879300	a60617412a2c702eb43f	b4cda227d6d543957f52bb15057e401facf0a822c6e2b743e132e3aeb57fb05a
GDT276:f51r.12:G006	f51r	f51	f51r.12	6	7	Band4	H	A	1	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	ymaeff	saoac	145	120	102	6	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001878_L0059:G001	b5969f32c60ee88fcd61	103f0cb3a36373f13c48	f1922dec7fd3e2ff423b888e48d5c3ce3b05e2a8540828a8feed9bfb03bcf2ad
GDT276:f51r.12:G007	f51r	f51	f51r.12	7	7	Band4	H	A	1	1	1	LAST	NONE	0	NONE	0	NONE	0	0	1	0	NONE	riiac	ymaeff	23	213	170	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001996_L0004:G005	76bc59f1f4e34fc37eff	07aad7dd38f86b5588e7	37531bb6ee8507c50eec0daa57eedccd67fc29ac1bd7d8de92848cfb99a855f2
GDT276:f51r.15:G001	f51r	f51	f51r.15	1	7	Band4	H	A	1	1	1	FIRST	ver	0	NONE	0	e	0	0	0	0	NONE	??ch	<LINE_BOS>	13	33	188	4	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R002055_L0016:G003	3dcbd98bb58971427964	61d13d22dbee2573fb1b	2ab3fea3083c8dd75ffab4401412007295a86e0ac2495f507ea596a007e2c82b
GDT276:f51r.15:G002	f51r	f51	f51r.15	2	7	Band4	H	A	1	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	?d	??ch	7	120	4	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001785_L0058:G004	1f708608affe83d707df	fa4f29ddeb67eaad77a3	f04a21f9e1c244d59df2255328fb2684c83f51c09e3c53108ed766681b5f4c84
GDT276:f51r.15:G005	f51r	f51	f51r.15	5	7	Band4	H	A	1	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	?d	?d	169	120	139	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001786_L0005:G009	1f708608affe83d707df	70effdababd6fe546d67	f04a21f9e1c244d59df2255328fb2684c83f51c09e3c53108ed766681b5f4c84
GDT276:f51r.15:G006	f51r	f51	f51r.15	6	7	Band4	H	A	1	1	1	LAST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	xq	?d	215	65	109	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001787_L0018:G008	ea0ce0af5aab51bfbfb6	c617fd469c92dfef21eb	888929412ee00538edbb7586d107825985cecd8583040c14810639e16aee07a9
GDT276:f51r.15:G007	f51r	f51	f51r.15	7	7	Band4	H	A	1	1	2	ONLY	NONE	0	NONE	0	NONE	0	0	1	1	NONE	?d	xq	94	166	89	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001793_L0003:G007	f96f328160f097ad6efb	c7385fdef2a38cd93897	f04a21f9e1c244d59df2255328fb2684c83f51c09e3c53108ed766681b5f4c84
GDT276:f51v.2:G003	f51v	f51	f51v.2	3	8	Band4	H	A	1	1	3	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	celi	<LINE_BOS>	245	8	90	4	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R002057_L0016:G004	7624c1cd7c849fc38f7e	e79c44ffdb9f5dfa1954	8e90b284c5cc8f1d7c574d7d826652414c737ea84663cfade5ce86cfb29d4103
GDT276:f51v.2:G004	f51v	f51	f51v.2	4	8	Band4	H	A	1	1	3	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	?d	celi	223	31	206	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001793_L0018:G010	f96f328160f097ad6efb	5cc89e181620ec8b4e59	f04a21f9e1c244d59df2255328fb2684c83f51c09e3c53108ed766681b5f4c84
GDT276:f51v.2:G008	f51v	f51	f51v.2	8	8	Band4	H	A	1	1	3	LAST	NONE	0	NONE	0	NONE	0	0	1	0	NONE	gqfx	?d	181	183	188	4	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R002070_L0016:G007	48610dcd7440d1deeab1	2c667cebdf0513d1fb11	2556eed7325f84ead1f0a37e7f6a1b1453bbdc0275e3716f86096922eb57888c
GDT276:f51v.3:G001	f51v	f51	f51v.3	1	8	Band4	H	A	1	1	1	ONLY	NONE	0	NONE	0	NONE	0	0	0	0	NONE	srm	<LINE_BOS>	203	52	27	3	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001673_L0005:G005	a01584f6357b02fb035e	81cf09cfdf28000f9934	a3da79f283bcc1361ac99b50ed793258b31f0e49f5eba717e9bdc04eab72fe42
GDT276:f51v.3:G002	f51v	f51	f51v.3	2	8	Band4	H	A	1	1	2	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	figi	srm	110	72	62	4	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R002072_L0001:G002	d68080a5e28d17674479	635041b773aee5029cae	40460da8c882cdc791836fba76009870f960a151287798f1df8af5e963398f84
GDT276:f51v.3:G003	f51v	f51	f51v.3	3	8	Band4	H	A	1	1	2	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	fgoac	figi	85	129	188	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001996_L0011:G003	76bc59f1f4e34fc37eff	866babb991344eadf581	7c12f957e1f567602f343584d8abf06175d9a1bea479f27516b5d71fe5fcf4a6
GDT276:f51v.3:G005	f51v	f51	f51v.3	5	8	Band4	H	A	1	1	2	LAST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	a?cac	fgoac	224	37	126	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001996_L0012:G005	76bc59f1f4e34fc37eff	2a3f8885f925888798d9	adc36e9cadd1bff41970c8ba4a306582299a73cb04924d0c6f0b06042f40e970
GDT276:f51v.3:G006	f51v	f51	f51v.3	6	8	Band4	H	A	1	1	3	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	rhad	a?cac	26	8	202	4	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R002081_L0019:G002	bc14e87fd3b39fd08f73	7df6e8d591e48602fb61	b81d9593a3f6c4f7d125fd1da37c9b1fb180574cfb728f3db3c70eda3053e079
GDT276:f51v.7:G001	f51v	f51	f51v.7	1	9	Band4	H	A	1	1	1	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	?d	<LINE_BOS>	13	139	110	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001802_L0007:G008	010e8c2de4f4cb899002	f911ee616ff114e5b28f	f04a21f9e1c244d59df2255328fb2684c83f51c09e3c53108ed766681b5f4c84
GDT276:f51v.7:G003	f51v	f51	f51v.7	3	9	Band4	H	A	1	1	1	LAST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	hgdecc	?d	215	65	109	6	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001879_L0040:G007	2c126111a39f616058f6	1df63823e278515c0c5b	83c1d641efdf0ef96dc726ef81a0b2a818c3bd75909c21bdabda219121ef8927
GDT276:f51v.7:G007	f51v	f51	f51v.7	7	9	Band4	H	A	1	1	2	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	s?mmai	hgdecc	156	129	191	6	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001909_L0016:G001	d225323f80292f3ae148	63c0bdbee1ee8761ab18	84cd17248abfd6a848fc57ef7fa79b6e0d3eb84c80ad008c7568246d637922c3
GDT276:f51v.7:G009	f51v	f51	f51v.7	9	9	Band5	H	A	1	1	2	LAST	NONE	0	NONE	0	NONE	0	0	1	0	NONE	kadcrtac	s?mmai	61	46	16	8	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B5_R002249_L0005:G001	006e3c765073f77b4558	fb42175303632988c84f	05534e3d76450164f6b7f8951be8868f872b47690b6b5d9a4d2072e712292f38
GDT276:f51v.11:G001	f51v	f51	f51v.11	1	4	Band5	H	A	1	1	1	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	krdtgmf	<LINE_BOS>	73	205	26	7	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B5_R002146_L0049:G005	ae0425b42575868a0c2f	5c25b52b7a15b3a6258e	f36ed01616709273e8bf573c3e1afc776c1bd2a9abd75a4b0e7f04e73ce8832f
GDT276:f51v.11:G003	f51v	f51	f51v.11	3	4	Band4	H	A	1	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	hgqrc	krdtgmf	38	120	8	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001998_L0011:G003	5dc69f16120333625fd1	bdfd3f7b02f27fa14eed	6707e866e8c26456e1fece6c317a86f29438f3f4316d49f27715676005f09cb4
GDT276:f51v.13:G001	f51v	f51	f51v.13	1	3	Band4	H	A	1	1	1	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	aqnl	<LINE_BOS>	13	139	110	4	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R002085_L0021:G010	f6dc111ae116179f79e7	2f79ceacc5467c5e8cae	135e8255598104344660fad37b43419a6d8413a1bf9bd2a920f1d70a1bff7fea
GDT276:f52r.3:G001	f52r	f52	f52r.3	1	7	Band5	H	A	1	1	1	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	acifgoac	<LINE_BOS>	73	205	26	8	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B5_R002265_L0002:G001	6d2c5e43fc9ef5bfe8a5	9da8a091d14ec83ddd2b	9d1b155f77ed43decbee7bb12428bbe47b96de09297a202e6312aac2ab844331
GDT276:f52r.3:G003	f52r	f52	f52r.3	3	7	Band4	H	A	1	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	ocghac	acifgoac	145	120	150	6	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001914_L0005:G008	511165459c7baea28eb5	77f445d7a38927275edb	ecf4429b340069ba64a141ab969ebba66563a90b0cec4090c9f1c08bb3b2b1e4
GDT276:f52r.5:G002	f52r	f52	f52r.5	2	8	Band4	H	A	1	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	rp	<LINE_BOS>	228	120	205	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001803_L0014:G007	03ee44656f40a02f45f5	e7f0c1b8ffd343a7c255	dbdbc97d5de3e2fe6756986e0f1f2885727d3dd8cd5a22183fa33c241ab6d28e
GDT276:f52r.5:G005	f52r	f52	f52r.5	5	8	Band4	H	A	1	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	xq	rp	110	120	228	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001806_L0011:G006	7c121a8cb19bd514864b	879a9e6895342759e5cb	888929412ee00538edbb7586d107825985cecd8583040c14810639e16aee07a9
GDT276:f52r.5:G007	f52r	f52	f52r.5	7	8	Band4	H	A	1	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	fr	xq	236	120	159	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001807_L0012:G003	89470b1f916940ccf51d	c376287190f625f5f502	a1d9890884c1b4b960c279cfe7554a900d169422d6cec980beef67761487d3b9
GDT276:f52r.5:G008	f52r	f52	f52r.5	8	8	Band4	H	A	1	1	1	LAST	NONE	0	NONE	0	NONE	0	0	1	1	NONE	meapac	fr	251	229	168	6	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001921_L0005:G001	0ba380344d3b5254017c	20c944a5b0db8f2f6789	0225ff1e1289ffe43dd678ec747a2eeb6d68ff9a5efd7b6053d62aff245c6f67
GDT276:f52v.6:G002	f52v	f52	f52v.6	2	4	Band4	H	A	1	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	saoac	<LINE_BOS>	228	120	205	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R002001_L0009:G003	d7971255a4652f1f9483	1a59b783715f3e2ad819	b4cda227d6d543957f52bb15057e401facf0a822c6e2b743e132e3aeb57fb05a
GDT276:f52v.6:G004	f52v	f52	f52v.6	4	4	Band4	H	A	1	1	1	LAST	NONE	0	NONE	0	NONE	0	0	1	1	NONE	ocghac	saoac	247	229	124	6	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001927_L0011:G006	36c66f5d5a562e86fdd7	11e677af952e25957993	ecf4429b340069ba64a141ab969ebba66563a90b0cec4090c9f1c08bb3b2b1e4
GDT276:f52v.7:G001	f52v	f52	f52v.7	1	4	Band4	H	A	1	2	1	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	adlgdi	<LINE_BOS>	171	242	225	6	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001933_L0002:G009	bd5943bbf788a1ddf0f9	dee6ae3270f94f272a2a	7decac5760bc59ec5ab8ade6cf0ad8969b245e7fbcfe85adc3df78002bebcb28
GDT276:f52v.7:G002	f52v	f52	f52v.7	2	4	Band4	H	A	1	2	1	MIDDLE	NONE	0	NONE	0	s	0	0	0	0	NONE	mahdad	adlgdi	212	235	87	6	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001952_L0010:G005	d73ecb2318398cb9e370	f9716acdaf88bdf0bfba	ee381131e62345c27bfc25a7907017af31a7963566f31eda64c28fe8194e2f0a
GDT276:f52v.7:G003	f52v	f52	f52v.7	3	4	Band4	H	A	1	2	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	fgoac	mahdad	236	163	28	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R002009_L0014:G007	44dfd65ac4672258845c	9935307a589c6f2fabfd	7c12f957e1f567602f343584d8abf06175d9a1bea479f27516b5d71fe5fcf4a6
GDT276:f52v.7:G004	f52v	f52	f52v.7	4	4	Band4	H	A	1	2	1	LAST	NONE	0	NONE	0	NONE	0	0	1	0	NONE	oadc	fgoac	139	192	233	4	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R002089_L0008:G009	87841c12029b5fea09a3	74a23f4b02467c99c82a	bfa14a61e77ecedfe37f4361982d7de5b0c644b9872589044776d68bb2e1f0e9
GDT276:f52v.8:G003	f52v	f52	f52v.8	3	5	Band4	H	A	1	2	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	iaiac	<LINE_BOS>	136	163	0	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R002011_L0010:G006	4a48c57f70cc0c1518fe	3129ba13fc22903ac620	fae2777ad5f055d88e8833ad0bf6b8e62390f1be8b02cbc9de94e8c75e6c7721
GDT276:f52v.11:G001	f52v	f52	f52v.11	1	5	Band4	H	A	1	2	1	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	lgpi	<LINE_BOS>	171	242	225	4	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R002091_L0003:G007	87841c12029b5fea09a3	2f0b58ee83bcc7d613f3	260a97d318a612c15aacbf471aabfa8aa67e3cf1f395a45032a385f4379a996f
GDT276:f52v.11:G002	f52v	f52	f52v.11	2	5	Band4	H	A	1	2	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	?d	lgpi	162	163	231	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001811_L0009:G001	9642feae6e5face6d8ef	0acc50df7acecdeca895	f04a21f9e1c244d59df2255328fb2684c83f51c09e3c53108ed766681b5f4c84
GDT276:f52v.11:G004	f52v	f52	f52v.11	4	5	Band4	H	A	1	2	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	hgiqt	?d	47	163	142	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R002016_L0023:G006	245192a6ab6b169976af	3b6236d383d6b5a44b7e	f5259fbfbce9732c4b7628a3244a5ae14e95460b33f80222fcf5dd4fdc21784e
GDT276:f52v.11:G005	f52v	f52	f52v.11	5	5	Band4	H	A	1	2	1	LAST	c	0	NONE	0	NONE	0	0	1	0	NONE	xq	hgiqt	169	10	178	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001811_L0011:G007	9642feae6e5face6d8ef	765676ad104de299fac0	79e8f457608fc346fd96cda243d7b7dde7bbb02e9765e3a6acaab7b9cc03ba84
GDT276:f52v.12:G002	f52v	f52	f52v.12	2	4	Band4	H	A	1	2	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	saoac	<LINE_BOS>	136	163	0	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R002019_L0016:G007	3f24cd0b63daaf170aa5	45b8b27fed21c1eb2eae	b4cda227d6d543957f52bb15057e401facf0a822c6e2b743e132e3aeb57fb05a
GDT276:f52v.12:G003	f52v	f52	f52v.12	3	4	Band4	H	A	1	2	1	LAST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	odrff	saoac	141	47	163	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R002021_L0002:G002	bed9b82f600a5433feac	8a3b9612a346801b96ab	6914401398f629ac563fd35c979e93993dc940b21abbec975346bcc721ea0a30
GDT276:f52v.12:G004	f52v	f52	f52v.12	4	4	Band4	H	A	1	2	2	ONLY	NONE	0	NONE	0	NONE	0	0	1	0	NONE	celi	odrff	82	21	60	4	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R002095_L0005:G005	e0a9826e5aab457f5375	0556aa496120abff328b	8e90b284c5cc8f1d7c574d7d826652414c737ea84663cfade5ce86cfb29d4103
GDT276:f52v.14:G003	f52v	f52	f52v.14	3	3	Band4	H	A	1	2	1	LAST	NONE	0	NONE	0	NONE	0	0	1	1	NONE	tgdenl	<LINE_BOS>	68	72	66	6	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001958_L0002:G001	e7593d519204404d62d0	4cf440d0eed8ed5a4904	d939c375033bda7c92b3a612c48b8e982eb65834aa526d740d09917fec285237
GDT276:f53r.9:G003	f53r	f53	f53r.9	3	7	Band5	H	A	1	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	oasafac	<LINE_BOS>	43	197	79	7	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B5_R002147_L0070:G012	29a7a36c5d5f19461222	005725cf77ba475810c6	034fb610358f55616c249832dd91b7b2edc9d8263e301e74a9819d69287f5a24
GDT276:f53r.9:G004	f53r	f53	f53r.9	4	7	Band4	H	A	1	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	af	oasafac	145	120	95	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001811_L0011:G009	9642feae6e5face6d8ef	765676ad104de299fac0	c0bc1e08f9743b2d50d5f1607503bf4e849af0e729fca896515bea955d70a33e
GDT276:f53r.9:G005	f53r	f53	f53r.9	5	7	Band5	H	A	1	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	gpad	af	21	197	216	4	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B5_R002105_L0016:G009	f2f6d7680c3edd2d8deb	545a299de3accf0acf7b	64acc9f0681220916694d58fb4a5445b951408b8ef7774de9b9c19ca7c95f723
GDT276:f53v.5:G001	f53v	f53	f53v.5	1	6	Band4	H	A	1	1	1	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	tgsdad	<LINE_BOS>	13	139	110	6	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R001960_L0007:G009	708723a09bf4ca68927a	febe7f539c480d5fdf40	6f8e4ef0e3d1d16e99358aeb018b2a0c41566164b34a5d2b3313df47db81bbf1
GDT276:f53v.5:G002	f53v	f53	f53v.5	2	6	Band4	H	A	1	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	ce?am	tgsdad	84	120	5	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R002025_L0002:G002	57f4afc31b417b1380e9	11aefe02a45ec294dd8d	30a70510c81020c912353063acb78ad8ee55e83da24373501ce7d53d0b98ca3b
GDT276:f53v.5:G003	f53v	f53	f53v.5	3	6	Band4	H	A	1	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	pdeay	ce?am	218	120	152	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B4_R002025_L0002:G014	57f4afc31b417b1380e9	11aefe02a45ec294dd8d	29a8825bd242f14386ee528d76e0e8f1e38f3c8c4047d7b2d6df7493368a17d0
GDT276:f53v.5:G004	f53v	f53	f53v.5	4	6	Band5	H	A	1	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	lgpi	pdeay	169	197	37	4	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B5_R002105_L0020:G010	f2f6d7680c3edd2d8deb	0450f1b14093835fa535	260a97d318a612c15aacbf471aabfa8aa67e3cf1f395a45032a385f4379a996f
