rank	feature_family	feature_value	denominator	ha_count	ha_folios	ha_rate_per_1000	hb_count	hb_folios	hb_rate_per_1000	sb_count	sb_folios	sb_rate_per_1000	ob_count	ob_folios	ob_rate_per_1000	sa_count	sa_folios	sa_rate_per_1000	other_count	other_folios	other_rate_per_1000	shared_a_enrichment_log2	shared_other_b_specificity_log2	hb_sb_abs_log2_rate_difference	minimum_target_folio_support	same_hand3_support	hb_hand3_count	hb_hand3_folios	sb_hand3_count	sb_hand3_folios	hb_nonhand3_count	hb_nonhand3_folios	cross_hand_target_support	sa_cross_currier_sensitivity	lofo_min_a_enrichment_log2	lofo_min_other_b_specificity_log2	family_selector_bits	rank_score	formal_function_hint	classification
69	CORE	okain	GROUP	3	3	0.894683027	15	6	11.706948640	90	10	18.636738056	125	11	27.765486726	1	1	4.966887417	0	0	0.730994152	3.709844636	-1.245927593	0.670784277	6	YES	4	1	89	10	11	5	YES	PRESENT	3.371448231	-1.584323999	6.209453366	4.935879827	MIXED_NONCLOSURE_HOST_CANDIDATE	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
70	CORE	odain	GROUP	4	4	1.150306748	3	2	2.643504532	15	7	3.191927512	2	2	0.553097345	0	0	1.655629139	0	0	0.730994152	1.200433169	2.256846478	0.271976089	2	YES	2	1	13	7	1	1	YES	ABSENT	0.223314684	1.279727993	6.209453366	4.906254103	MIXED_NONCLOSURE_HOST_CANDIDATE	B_S_REGISTER_CANDIDATE
71	CORE	e	GROUP	6	4	1.661554192	18	10	13.972809668	77	12	15.959637562	185	13	41.039823009	0	0	1.655629139	3	3	5.116959064	3.072016896	-1.554402360	0.191805740	10	YES	2	1	76	12	16	9	YES	ABSENT	2.854021971	-1.772397285	6.209453366	4.881143284	PREDOMINANT_CLOSURE_HOST	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
72	RECORD_STATE	AR_REFERENCE	GROUP	156	41	40.005112474	131	14	99.320241692	377	12	77.738879736	270	13	59.845132743	43	1	144.039735099	27	6	40.204678363	0.958451936	0.377402401	0.353451455	12	YES	26	2	358	12	105	12	YES	PRESENT	0.881803046	0.300753512	3.584962501	4.859568328	FORMAL_PATTERN	SHARED_NOT_ENRICHED
73	WRAPPER_CORE	NONE|okaiin	GROUP	20	15	5.240286299	19	7	14.728096677	55	11	11.429159802	27	13	6.084070796	0	0	1.655629139	4	3	6.578947368	1.125001810	0.909610504	0.365851652	7	YES	3	2	54	11	16	5	YES	ABSENT	0.986559522	0.771168215	6.357552005	4.851686488	FORMAL_PATTERN	B_S_REGISTER_CANDIDATE
74	WRAPPER_TRANSITION	che>NONE	TRANSITION	53	22	17.141941685	39	15	34.771126761	182	12	43.514544588	111	13	28.968563263	6	1	25.096525097	19	5	34.330985915	1.020359284	0.263401685	0.323607879	12	YES	3	1	175	12	36	14	YES	PRESENT	0.899370963	0.142413363	5.491853096	4.822396747	FORMAL_PATTERN	A_RARE_BS_SHARED_WEAK_SPECIFICITY
75	FIELD_SHAPE	CLOSED|LEN_4PLUS|OTHER>DY_RESOLUTION	FIELD	19	15	21.570796460	15	10	33.695652174	64	12	42.574257426	31	12	18.464243845	3	1	60.344827586	4	3	25.280898876	0.643483003	0.867828267	0.337418918	10	YES	3	2	63	12	12	8	YES	PRESENT	0.478193215	0.702538479	5.129283017	4.802033430	FORMAL_PATTERN	SHARED_NOT_ENRICHED
76	WRAPPER_CORE	NONE|okee	GROUP	0	0	0.127811861	3	3	2.643504532	23	10	4.839373970	20	7	4.535398230	0	0	1.655629139	1	1	2.192982456	4.370358170	-0.778777432	0.872368630	3	YES	1	1	23	10	2	2	YES	ABSENT	3.974847980	-1.174287623	6.357552005	4.785038253	FORMAL_PATTERN	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
77	WRAPPER_CORE	che|os	GROUP	2	1	0.639059305	3	3	2.643504532	4	4	0.926688633	0	0	0.110619469	0	0	1.655629139	1	1	2.192982456	0.536134855	3.066479352	1.512295220	3	NO	0	0	3	3	3	3	YES	ABSENT	0.288546919	2.818891417	6.357552005	4.779987245	FORMAL_PATTERN	SHARED_NOT_ENRICHED
78	WRAPPER_TRANSITION	t>che	TRANSITION	4	3	1.441845562	6	6	5.721830986	14	8	3.457319981	6	4	1.688750325	0	0	1.930501931	3	3	6.161971831	1.261737490	1.033698087	0.726822750	6	YES	1	1	14	8	5	5	YES	ABSENT	1.055290600	0.827251198	5.491853096	4.739379123	FORMAL_PATTERN	B_S_REGISTER_CANDIDATE
79	STATE_TRANSITION	DY_RESOLUTION>OT_AL_LOCAL	TRANSITION	1	1	0.480615187	4	4	3.961267606	10	7	2.503576538	7	5	1.948558067	0	0	1.930501931	1	1	2.640845070	2.381036418	0.361583637	0.661971605	4	YES	2	2	10	7	2	2	YES	ABSENT	1.830347636	-0.189105145	6.000000000	4.733562347	FORMAL_PATTERN	A_RARE_BS_SHARED_WEAK_SPECIFICITY
80	CORE	ok	GROUP	1	1	0.383435583	3	3	2.643504532	5	3	1.132619440	1	1	0.331858407	0	0	1.655629139	1	1	2.192982456	1.562607067	1.771023469	1.222788603	3	NO	0	0	5	3	3	3	YES	ABSENT	0.596849402	0.805265804	6.209453366	4.722236234	MIXED_NONCLOSURE_HOST_CANDIDATE	B_S_ENRICHED_HAND_CONFOUNDED
81	FIELD_SHAPE	CLOSED|LEN_4PLUS|ENTRY_STATE>DY_RESOLUTION	FIELD	17	12	19.358407080	16	10	35.869565217	49	12	32.673267327	37	13	21.981242673	2	1	43.103448276	7	4	42.134831461	0.755150487	0.571837783	0.134649527	10	YES	5	2	47	11	11	8	YES	PRESENT	0.684690796	0.501378091	5.129283017	4.719095125	FORMAL_PATTERN	SHARED_NOT_ENRICHED
82	CORE	olaiin	GROUP	1	1	0.383435583	6	5	4.909365559	9	5	1.956342669	6	5	1.438053097	2	1	8.278145695	3	2	5.116959064	2.351102961	0.444042146	1.327377504	5	YES	1	1	9	5	5	4	YES	PRESENT	1.930226800	0.023165985	6.209453366	4.716418856	PREDOMINANT_OL_STATE	A_RARE_BS_SHARED_WEAK_SPECIFICITY
83	WRAPPER_CORE	NONE|al	GROUP	7	6	1.917177914	7	7	5.664652568	54	11	11.223228995	16	8	3.650442478	2	1	8.278145695	4	2	6.578947368	1.563003248	0.633916127	0.986428430	7	YES	1	1	52	11	6	6	YES	PRESENT	1.397443439	0.468356318	6.357552005	4.703705160	FORMAL_PATTERN	B_S_REGISTER_CANDIDATE
84	CORE	okal	GROUP	7	6	1.917177914	18	12	13.972809668	46	10	9.575782537	76	13	16.924778761	6	1	21.523178808	2	2	3.654970760	2.320406164	-0.821674681	0.545159854	10	YES	5	2	46	10	13	10	YES	PRESENT	1.995515481	-1.146565364	6.209453366	4.685583175	PREDOMINANT_AL_STATE	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
85	CORE	aram	GROUP	1	1	0.383435583	3	3	2.643504532	3	3	0.720757825	0	0	0.110619469	1	1	4.966887417	0	0	0.730994152	0.910530370	2.703909273	1.874865299	3	YES	1	1	3	3	2	2	YES	PRESENT	0.535588303	2.328967206	6.209453366	4.677006993	PREDOMINANT_AR_REFERENCE	SHARED_NOT_ENRICHED
86	CORE	okaiin	GROUP	32	21	8.307770961	31	7	23.791540785	125	11	25.844316310	92	13	20.464601770	2	1	8.278145695	5	3	8.040935673	1.517915359	0.217318113	0.119398331	7	YES	9	2	124	11	22	5	YES	PRESENT	1.242944333	-0.057652912	6.209453366	4.675534307	MIXED_NONCLOSURE_HOST_CANDIDATE	A_RARE_BS_SHARED_WEAK_SPECIFICITY
87	FIELD_SHAPE	CLOSED|LEN_2|OTHER>DY_RESOLUTION	FIELD	8	5	9.402654867	11	7	25.000000000	48	12	32.013201320	31	12	18.464243845	0	0	8.620689655	2	2	14.044943820	1.410788026	0.437193913	0.356738859	7	YES	2	1	46	12	9	6	YES	ABSENT	0.949608745	-0.023985368	5.129283017	4.669612510	FORMAL_PATTERN	A_RARE_BS_SHARED_WEAK_SPECIFICITY
88	FIELD_TEMPLATE	OTHER>DY_RESOLUTION	FIELD	8	5	9.402654867	11	7	25.000000000	48	12	32.013201320	31	12	18.464243845	0	0	8.620689655	2	2	14.044943820	1.410788026	0.437193913	0.356738859	7	YES	2	1	46	12	9	6	YES	ABSENT	0.949608745	-0.023985368	4.169925001	4.669612510	FORMAL_PATTERN	A_RARE_BS_SHARED_WEAK_SPECIFICITY
89	STATE_TRANSITION	OTHER>OTHER	TRANSITION	204	44	65.523870554	70	14	62.059859155	254	12	60.681926562	111	12	28.968563263	15	1	59.845559846	35	5	62.500000000	-0.110753691	1.066778756	0.032393533	12	YES	11	2	252	12	59	12	YES	PRESENT	-0.343007350	0.834525097	6.000000000	4.640268017	FORMAL_PATTERN	SHARED_NOT_ENRICHED
90	RECORD_STATE	OT_AL_LOCAL	GROUP	6	6	1.661554192	9	7	7.175226586	41	12	8.546128501	42	9	9.402654867	5	1	18.211920530	1	1	2.192982456	2.110491043	-0.390043772	0.252246618	7	YES	4	2	41	12	5	5	YES	PRESENT	1.808277184	-0.692257631	3.584962501	4.594323962	FORMAL_PATTERN	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
91	WRAPPER_CORE	NONE|otal	GROUP	5	5	1.405930470	7	5	5.664652568	25	9	5.251235585	21	6	4.756637168	3	1	11.589403974	1	1	2.192982456	1.901131672	0.142714938	0.109330553	5	YES	3	1	25	9	4	4	YES	PRESENT	1.518770567	-0.239646166	6.357552005	4.574143835	FORMAL_PATTERN	A_RARE_BS_SHARED_WEAK_SPECIFICITY
92	WRAPPER_CORE	q|okar	GROUP	1	1	0.383435583	9	6	7.175226586	20	9	4.221581549	47	12	10.508849558	5	1	18.211920530	2	1	3.654970760	3.460727453	-1.315749253	0.765240808	6	YES	4	2	19	9	5	4	YES	PRESENT	3.295748505	-1.480728201	6.357552005	4.569712718	FORMAL_PATTERN	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
93	CLOSED_FIELD_CLOSER	eo	FIELD	2	2	2.765486726	4	3	9.782608696	12	7	8.250825083	6	2	3.810082063	0	0	8.620689655	6	4	36.516853933	1.577004979	1.114716325	0.245680839	3	NO	0	0	12	7	4	3	YES	ABSENT	1.006397771	0.697160300	4.000000000	4.568880884	FORMAL_PATTERN	B_S_ENRICHED_HAND_CONFOUNDED
94	FIELD_SHAPE	CLOSED|LEN_2|CARRIER_STATE>DY_RESOLUTION	FIELD	7	7	8.296460177	18	10	40.217391304	31	10	20.792079208	30	10	17.878077374	0	0	8.620689655	3	3	19.662921348	1.325466212	0.217842439	0.951785470	10	YES	2	2	31	10	16	8	YES	ABSENT	1.214944067	0.107320294	5.129283017	4.526847535	FORMAL_PATTERN	A_RARE_BS_SHARED_WEAK_SPECIFICITY
95	FIELD_TEMPLATE	CARRIER_STATE>DY_RESOLUTION	FIELD	7	7	8.296460177	18	10	40.217391304	31	10	20.792079208	30	10	17.878077374	0	0	8.620689655	3	3	19.662921348	1.325466212	0.217842439	0.951785470	10	YES	2	2	31	10	16	8	YES	ABSENT	1.214944067	0.107320294	4.169925001	4.526847535	FORMAL_PATTERN	A_RARE_BS_SHARED_WEAK_SPECIFICITY
96	CORE	oteo	GROUP	3	3	0.894683027	3	2	2.643504532	14	9	2.985996705	4	3	0.995575221	0	0	1.655629139	2	2	3.654970760	1.563003248	1.408849571	0.175760774	2	NO	0	0	13	9	3	2	YES	ABSENT	0.492129713	0.337976036	6.209453366	4.468934933	PREDOMINANT_CLOSURE_HOST	B_S_ENRICHED_HAND_CONFOUNDED
97	WRAPPER_CORE	q|okaiin	GROUP	6	4	1.661554192	12	6	9.441087613	64	10	13.282537068	65	11	14.491150442	2	1	8.278145695	1	1	2.192982456	2.506419720	-0.618147161	0.492505766	6	YES	6	2	64	10	6	4	YES	PRESENT	2.014728062	-1.109838819	6.357552005	4.449374597	FORMAL_PATTERN	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
98	WRAPPER_CORE	NONE|otam	GROUP	2	2	0.639059305	5	4	4.154078550	10	8	2.162273476	5	2	1.216814159	0	0	1.655629139	1	1	2.192982456	1.758527277	0.829440155	0.941979495	4	NO	0	0	10	8	5	4	YES	ABSENT	1.580284329	0.651197207	6.357552005	4.438905779	FORMAL_PATTERN	B_S_ENRICHED_HAND_CONFOUNDED
99	CORE	ee	GROUP	1	1	0.383435583	6	4	4.909365559	18	10	3.809719934	35	12	7.853982301	0	0	1.655629139	0	0	0.730994152	3.312628814	-1.043739403	0.365851652	4	YES	2	1	17	10	4	3	YES	ABSENT	3.088416916	-1.267951300	6.209453366	4.407891680	PREDOMINANT_CLOSURE_HOST	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
100	WRAPPER_CORE	NONE|ykee	GROUP	0	0	0.127811861	3	3	2.643504532	6	6	1.338550247	8	7	1.880530973	0	0	1.655629139	0	0	0.730994152	3.388577667	-0.490468772	0.981780503	3	YES	1	1	6	6	2	2	YES	ABSENT	3.258054328	-0.620992111	6.357552005	4.407218643	FORMAL_PATTERN	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
101	CORE	otal	GROUP	5	5	1.405930470	8	6	6.419939577	36	12	7.516474465	40	9	8.960176991	3	1	11.589403974	1	1	2.192982456	2.191034471	-0.480967511	0.227496418	6	YES	3	1	36	12	5	5	YES	PRESENT	1.808277184	-0.863724797	6.209453366	4.403673673	PREDOMINANT_OT_AL_LOCAL	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
102	CORE	os	GROUP	15	11	3.962167689	6	6	4.909365559	11	6	2.368204283	1	1	0.331858407	0	0	1.655629139	4	3	6.578947368	-0.742496406	2.835153806	1.051743062	6	YES	1	1	9	6	5	5	YES	ABSENT	-1.063613377	2.514036835	6.209453366	4.374140792	PREDOMINANT_CARRIER_STATE	SHARED_NOT_ENRICHED
103	STATE_TRANSITION	DY_RESOLUTION>CARRIER_STATE	TRANSITION	26	17	8.490868311	48	11	42.693661972	94	12	22.532188841	97	13	25.331254871	0	0	1.930501931	5	3	9.683098592	1.408003465	-0.168931080	0.922034445	11	YES	8	1	92	12	40	10	YES	ABSENT	1.266100315	-0.310834230	6.000000000	4.363017664	FORMAL_PATTERN	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
104	WRAPPER_CORE	q|otch	GROUP	0	0	0.127811861	3	3	2.643504532	4	3	0.926688633	3	2	0.774336283	0	0	1.655629139	0	0	0.730994152	2.858062950	0.259124430	1.512295220	3	YES	2	2	4	3	1	1	YES	ABSENT	2.134732907	-0.464205613	6.357552005	4.361039771	FORMAL_PATTERN	A_RARE_BS_SHARED_WEAK_SPECIFICITY
105	WRAPPER_CORE	NONE|okam	GROUP	0	0	0.127811861	5	5	4.154078550	3	3	0.720757825	1	1	0.331858407	0	0	1.655629139	0	0	0.730994152	2.495492871	1.118946772	2.526941996	3	YES	1	1	3	3	4	4	YES	ABSENT	2.060554186	0.684008088	6.357552005	4.350968645	FORMAL_PATTERN	B_S_REGISTER_CANDIDATE
106	CORE	ar	GROUP	58	27	14.953987730	49	14	37.386706949	115	12	23.785008237	87	13	19.358407080	12	1	41.390728477	8	3	12.426900585	0.669522271	0.297092281	0.652472878	12	YES	7	2	111	12	42	12	YES	PRESENT	0.581434325	0.209004335	6.209453366	4.340817830	PREDOMINANT_AR_REFERENCE	SHARED_NOT_ENRICHED
107	FIELD_SHAPE	CLOSED|LEN_2|AR_REFERENCE>DY_RESOLUTION	FIELD	1	1	1.659292035	4	4	9.782608696	17	9	11.551155116	22	9	13.188745604	0	0	8.620689655	2	2	14.044943820	2.559651412	-0.431016215	0.239745988	4	YES	2	2	16	9	2	2	YES	ABSENT	2.277699793	-0.712967834	5.129283017	4.330690299	FORMAL_PATTERN	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
108	FIELD_TEMPLATE	AR_REFERENCE>DY_RESOLUTION	FIELD	1	1	1.659292035	4	4	9.782608696	17	9	11.551155116	22	9	13.188745604	0	0	8.620689655	2	2	14.044943820	2.559651412	-0.431016215	0.239745988	4	YES	2	2	16	9	2	2	YES	ABSENT	2.277699793	-0.712967834	4.169925001	4.330690299	FORMAL_PATTERN	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
109	CORE	ykee	GROUP	0	0	0.127811861	3	3	2.643504532	6	6	1.338550247	9	7	2.101769912	0	0	1.655629139	0	0	0.730994152	3.388577667	-0.650933444	0.981780503	3	YES	1	1	6	6	2	2	YES	ABSENT	3.258054328	-0.781456783	6.209453366	4.246753971	PREDOMINANT_CLOSURE_HOST	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
110	RECORD_STATE	OTHER	GROUP	970	47	248.082822086	291	16	220.166163142	1086	12	223.743822076	629	13	139.269911504	59	1	197.019867550	128	6	187.865497076	-0.172229081	0.660709156	0.023255087	12	YES	56	2	1060	12	235	14	YES	PRESENT	-0.274369217	0.558569021	3.584962501	4.177292249	FORMAL_PATTERN	SHARED_NOT_ENRICHED
111	CLOSED_FIELD_CLOSER	ykee	FIELD	0	0	0.553097345	3	3	7.608695652	6	6	4.290429043	9	7	5.568581477	0	0	8.620689655	0	0	2.808988764	2.955516602	-0.376187942	0.826527231	3	YES	1	1	6	6	2	2	YES	ABSENT	2.831494276	-0.500210269	4.000000000	4.166065044	FORMAL_PATTERN	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
112	FIELD_SHAPE	CLOSED|LEN_3|ENTRY_STATE>DY_RESOLUTION	FIELD	4	4	4.977876106	6	5	14.130434783	22	11	14.851485149	22	9	13.188745604	1	1	25.862068966	3	3	19.662921348	1.505203628	0.099498502	0.071801351	5	YES	2	1	22	11	4	4	YES	PRESENT	1.176322773	-0.229382353	5.129283017	4.153763956	FORMAL_PATTERN	A_RARE_BS_SHARED_WEAK_SPECIFICITY
113	WRAPPER_CORE	NONE|oke	GROUP	0	0	0.127811861	13	9	10.196374622	13	4	2.780065898	29	8	6.526548673	0	0	1.655629139	0	0	0.730994152	4.443025451	-1.231201196	1.874865299	4	YES	2	2	13	4	11	7	YES	ABSENT	3.542364435	-2.131862212	6.357552005	4.153294249	FORMAL_PATTERN	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
114	FIELD_SHAPE	CLOSED|LEN_4PLUS|CARRIER_STATE>DY_RESOLUTION	FIELD	8	8	9.402654867	8	6	18.478260870	26	11	17.491749175	21	10	12.602579132	0	0	8.620689655	1	1	8.426966292	0.895534497	0.472955553	0.079154414	6	YES	3	1	24	11	5	5	YES	ABSENT	0.548291550	0.125712605	5.129283017	4.136267765	FORMAL_PATTERN	SHARED_NOT_ENRICHED
115	CORE	kal	GROUP	1	1	0.383435583	5	2	4.154078550	9	4	1.956342669	5	5	1.216814159	0	0	1.655629139	0	0	0.730994152	2.351102961	0.685050246	1.086369405	2	NO	0	0	9	4	5	2	YES	ABSENT	1.421279387	-0.244773329	6.209453366	4.077931006	PREDOMINANT_AL_STATE	A_RARE_BS_SHARED_WEAK_SPECIFICITY
116	FIELD_SHAPE	OPEN|LEN_1|AR_REFERENCE>AR_REFERENCE	FIELD	3	2	3.871681416	5	5	11.956521739	15	7	10.231023102	15	9	9.085580305	1	1	25.862068966	1	1	8.426966292	1.401918272	0.171299853	0.224847336	5	YES	1	1	14	6	4	4	YES	PRESENT	1.016047941	-0.214570478	5.129283017	4.045756958	FORMAL_PATTERN	A_RARE_BS_SHARED_WEAK_SPECIFICITY
117	FIELD_TEMPLATE	AR_REFERENCE>OPEN	FIELD	3	2	3.871681416	5	5	11.956521739	15	7	10.231023102	15	9	9.085580305	1	1	25.862068966	1	1	8.426966292	1.401918272	0.171299853	0.224847336	5	YES	1	1	14	6	4	4	YES	PRESENT	1.016047941	-0.214570478	4.169925001	4.045756958	FORMAL_PATTERN	A_RARE_BS_SHARED_WEAK_SPECIFICITY
118	STATE_TRANSITION	AL_STATE>CARRIER_STATE	TRANSITION	18	15	5.927587312	13	7	11.883802817	57	12	13.710061993	41	11	10.782021304	8	1	32.818532819	5	1	9.683098592	1.003479659	0.140368907	0.206238522	7	YES	4	2	56	12	9	5	YES	PRESENT	0.732664976	-0.130445776	6.000000000	4.040729305	FORMAL_PATTERN	A_RARE_BS_SHARED_WEAK_SPECIFICITY
119	FIELD_SHAPE	OPEN|LEN_4PLUS|ENTRY_STATE>CARRIER_STATE	FIELD	11	10	12.721238938	4	3	9.782608696	13	8	8.910891089	2	2	1.465416178	0	0	8.620689655	4	3	25.280898876	-0.513597570	2.604259260	0.134649527	3	YES	1	1	13	8	3	2	YES	ABSENT	-1.149639224	1.968217607	5.129283017	4.023336927	FORMAL_PATTERN	SHARED_NOT_ENRICHED
120	WRAPPER_CORE	sh|e	GROUP	6	4	1.661554192	13	9	10.196374622	61	12	12.664744646	156	13	34.623893805	0	0	1.655629139	2	2	3.654970760	2.617451032	-1.763711694	0.312761704	9	YES	2	1	60	12	11	8	YES	ABSENT	2.388358399	-1.992804328	6.357552005	4.019286581	FORMAL_PATTERN	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
121	CORE	kaiin	GROUP	15	10	3.962167689	7	5	5.664652568	20	10	4.221581549	6	5	1.438053097	1	1	4.966887417	0	0	0.730994152	0.091493643	1.553666638	0.424203890	5	YES	3	1	20	10	4	4	YES	PRESENT	-0.096997379	1.365175616	6.209453366	4.018020836	MIXED_NONCLOSURE_HOST_CANDIDATE	SHARED_NOT_ENRICHED
122	FIELD_SHAPE	CLOSED|LEN_2|ENTRY_STATE>DY_RESOLUTION	FIELD	4	3	4.977876106	9	7	20.652173913	18	10	12.211221122	19	10	11.430246190	0	0	8.620689655	7	5	42.134831461	1.294605248	0.095351000	0.758086175	7	YES	3	2	17	9	6	5	YES	ABSENT	1.071523414	-0.127730835	5.129283017	4.010913160	FORMAL_PATTERN	A_RARE_BS_SHARED_WEAK_SPECIFICITY
123	FIELD_TEMPLATE	ENTRY_STATE>DY_RESOLUTION	FIELD	4	3	4.977876106	9	7	20.652173913	18	10	12.211221122	19	10	11.430246190	0	0	8.620689655	7	5	42.134831461	1.294605248	0.095351000	0.758086175	7	YES	3	2	17	9	6	5	YES	ABSENT	1.071523414	-0.127730835	4.169925001	4.010913160	FORMAL_PATTERN	A_RARE_BS_SHARED_WEAK_SPECIFICITY
124	RECORD_STATE	AL_STATE	GROUP	122	40	31.313905930	70	14	53.247734139	314	12	64.765238880	301	13	66.703539823	66	1	220.198675497	35	5	51.900584795	0.765916662	-0.325043189	0.282499555	12	YES	16	2	310	12	54	12	YES	PRESENT	0.679901761	-0.411058089	3.584962501	4.000063413	FORMAL_PATTERN	SHARED_NOT_ENRICHED
125	WRAPPER_CORE	NONE|kain	GROUP	0	0	0.127811861	3	3	2.643504532	6	5	1.338550247	11	6	2.544247788	0	0	1.655629139	0	0	0.730994152	3.388577667	-0.926567887	0.981780503	3	YES	1	1	6	5	2	2	YES	ABSENT	3.006241887	-1.308903666	6.357552005	3.971119528	FORMAL_PATTERN	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
126	WRAPPER_CORE	NONE|ke	GROUP	0	0	0.127811861	6	6	4.909365559	6	3	1.338550247	8	6	1.880530973	0	0	1.655629139	0	0	0.730994152	3.388577667	-0.490468772	1.874865299	3	YES	1	1	6	3	5	5	YES	ABSENT	2.622104504	-1.256941935	6.357552005	3.960676245	FORMAL_PATTERN	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
127	FIELD_SHAPE	OPEN|LEN_1|AL_STATE>AL_STATE	FIELD	0	0	0.553097345	3	3	7.608695652	8	4	5.610561056	21	10	12.602579132	0	0	8.620689655	1	1	8.426966292	3.342539725	-1.167502060	0.439504108	3	NO	0	0	8	4	3	3	YES	ABSENT	2.178385239	-2.331656547	5.129283017	3.955285611	FORMAL_PATTERN	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
128	FIELD_TEMPLATE	AL_STATE>OPEN	FIELD	0	0	0.553097345	3	3	7.608695652	8	4	5.610561056	21	10	12.602579132	0	0	8.620689655	1	1	8.426966292	3.342539725	-1.167502060	0.439504108	3	NO	0	0	8	4	3	3	YES	ABSENT	2.178385239	-2.331656547	4.169925001	3.955285611	FORMAL_PATTERN	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
129	STATE_TRANSITION	CARRIER_STATE>AL_STATE	TRANSITION	21	14	6.888817687	17	11	15.404929577	46	12	11.087267525	45	9	11.821252273	5	1	21.235521236	4	2	7.922535211	0.686575552	-0.092479019	0.474488232	11	YES	2	2	44	12	15	9	YES	PRESENT	0.600652870	-0.178401701	6.000000000	3.941814917	FORMAL_PATTERN	SHARED_NOT_ENRICHED
130	STATE_TRANSITION	AL_STATE>DY_RESOLUTION	TRANSITION	5	5	1.762255687	9	7	8.362676056	55	10	13.233190272	63	11	16.497791634	5	1	21.235521236	2	1	4.401408451	2.246541417	-0.980236337	0.662124326	7	YES	2	2	55	10	7	5	YES	PRESENT	1.837573486	-1.389204268	6.000000000	3.935242917	FORMAL_PATTERN	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
131	WRAPPER_TRANSITION	NONE>q	TRANSITION	70	38	22.588913810	54	15	47.975352113	305	12	72.842155460	274	13	71.317225253	13	1	52.123552124	31	5	55.457746479	1.086678495	-0.571957178	0.602480218	12	YES	16	2	292	12	38	13	YES	PRESENT	0.982814462	-0.675821210	5.491853096	3.913920926	FORMAL_PATTERN	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
132	STATE_TRANSITION	AR_REFERENCE>AR_REFERENCE	TRANSITION	14	9	4.645946812	17	8	15.404929577	31	12	7.510729614	19	7	5.066250974	5	1	21.235521236	3	2	6.161971831	0.692980424	0.568034514	1.036367120	8	YES	3	2	31	12	14	6	YES	PRESENT	0.618197315	0.493251405	6.000000000	3.912756380	FORMAL_PATTERN	SHARED_NOT_ENRICHED
133	FIELD_TEMPLATE	OTHER>OTHER>DY_RESOLUTION	FIELD	2	2	2.765486726	4	4	9.782608696	9	4	6.270627063	6	5	3.810082063	0	0	8.620689655	1	1	8.426966292	1.181076303	0.718787648	0.641609515	4	NO	0	0	8	4	4	4	YES	ABSENT	0.788239234	0.325950580	4.169925001	3.900987288	FORMAL_PATTERN	B_S_ENRICHED_HAND_CONFOUNDED
134	STATE_TRANSITION	AR_REFERENCE>AL_STATE	TRANSITION	4	3	1.441845562	5	4	4.841549296	33	11	7.987601335	16	9	4.286827747	11	1	44.401544402	3	3	6.161971831	1.747552140	0.175558336	0.722293545	4	YES	1	1	33	11	4	3	YES	PRESENT	1.202195279	-0.369798525	6.000000000	3.883891797	FORMAL_PATTERN	A_RARE_BS_SHARED_WEAK_SPECIFICITY
135	CORE	okch	GROUP	0	0	0.127811861	10	5	7.930513595	7	5	1.544481054	15	9	3.429203540	0	0	1.655629139	0	0	0.730994152	3.595028544	-1.150751364	2.360292127	5	YES	3	2	7	5	7	3	YES	ABSENT	3.262551711	-1.483228197	6.209453366	3.849093618	PREDOMINANT_CLOSURE_HOST	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
136	CLOSED_FIELD_CLOSER	she	FIELD	0	0	0.553097345	4	3	9.782608696	8	6	5.610561056	20	11	12.016412661	0	0	8.620689655	0	0	2.808988764	3.342539725	-1.098789310	0.802074188	3	NO	0	0	7	6	4	3	YES	ABSENT	3.094353926	-1.346975110	4.000000000	3.842713321	FORMAL_PATTERN	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
137	WRAPPER_TRANSITION	t>q	TRANSITION	12	9	4.005126562	8	5	7.482394366	27	10	6.556986171	16	8	4.286827747	1	1	5.791505792	1	1	2.640845070	0.711185020	0.613122404	0.190467154	5	YES	4	1	26	10	4	4	YES	PRESENT	0.232994646	0.134932030	5.491853096	3.814036347	FORMAL_PATTERN	SHARED_NOT_ENRICHED
