artifact	fold_id	operation_A	operation_B	base_X	A_X	B_X	predicted_fourth	target_present	claim_state	semantic_role
gdt003_nested_top_predictions.tsv	f31	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f32	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f33	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f34	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f35	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f36	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f37	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f38	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f39	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f4	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f40	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f41	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f42	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f43	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f44	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f45	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f46	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f47	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f48	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f49	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f5	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f50	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f51	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f52	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f53	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f54	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f55	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f56	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f57	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f58	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f6	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f65	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f66	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f67	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f69	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f7	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f70	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f71	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f72	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f73	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f75	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f76	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f77	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f78	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f79	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f8	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f81	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f82	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f83	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f84	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f85	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f86	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f87	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f88	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f89	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f9	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f90	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f93	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f94	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f95	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f96	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f99	PREFIX_ADD:op	SUFFIX_REPLACE:dy>ky	chedy	opchedy	cheky	opcheky	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f104	PREFIX_ADD:a	SUFFIX_REPLACE:dy>edy	lpchdy	alpchdy	lpchedy	alpchedy	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f114	PREFIX_ADD:a	SUFFIX_REPLACE:dy>edy	lpchdy	alpchdy	lpchedy	alpchedy	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f115	PREFIX_ADD:a	SUFFIX_REPLACE:dy>edy	lpchdy	alpchdy	lpchedy	alpchedy	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
gdt003_nested_top_predictions.tsv	f85	PREFIX_ADD:a	SUFFIX_REPLACE:dy>edy	lpchdy	alpchdy	lpchedy	alpchedy	0	ALREADY_IN_GDT003_GENERIC_ALGEBRA	UNASSIGNED
