core	feature	template	hb_count	sb_count	hb_folios	sb_folios	total_folios	classification
okam	masked_field_template	Q_OUTER_STATE>CARRIER_STATE>TARGET[Q_OUTER_STATE]>OPEN	0	1	0	1	1	SINGLETON
okam	masked_field_template	TARGET[OTHER]>OPEN	1	0	1	0	1	SINGLETON
okam	masked_field_template	TARGET[Q_OUTER_STATE]>OL_STATE>CARRIER_STATE>OPEN	0	1	0	1	1	SINGLETON
okam	neighbor_field_context	BOL||EOL	2	2	2	1	3	CROSS_SECTION_CROSS_FOLIO
okam	neighbor_field_context	CLOSED|LEN_4PLUS|OL_STATE>DY_RESOLUTION||EOL	1	1	1	1	2	CROSS_SECTION_CROSS_FOLIO
okam	neighbor_field_context	BOL||CLOSED|LEN_2|OTHER>DY_RESOLUTION	0	1	0	1	1	SINGLETON
okam	neighbor_field_context	BOL||OPEN|LEN_1|OT_AR_LOCAL>OT_AR_LOCAL	0	1	0	1	1	SINGLETON
okam	neighbor_field_context	CLOSED|LEN_1|DY_RESOLUTION>DY_RESOLUTION||EOL	1	0	1	0	1	SINGLETON
okam	neighbor_field_context	CLOSED|LEN_1|DY_RESOLUTION>DY_RESOLUTION||OPEN|LEN_3|OTHER>ENTRY_STATE	0	1	0	1	1	SINGLETON
okam	neighbor_field_context	CLOSED|LEN_2|AR_REFERENCE>DY_RESOLUTION||EOL	0	1	0	1	1	SINGLETON
okam	neighbor_field_context	CLOSED|LEN_2|OTHER>DY_RESOLUTION||EOL	0	1	0	1	1	SINGLETON
okam	neighbor_field_context	CLOSED|LEN_3|ENTRY_STATE>DY_RESOLUTION||EOL	1	0	1	0	1	SINGLETON
okam	neighbor_field_context	CLOSED|LEN_3|OL_STATE>DY_RESOLUTION||EOL	0	1	0	1	1	SINGLETON
okam	neighbor_field_context	CLOSED|LEN_4PLUS|CARRIER_STATE>DY_RESOLUTION||EOL	1	0	1	0	1	SINGLETON
okam	neighbor_field_context	CLOSED|LEN_4PLUS|ED_MEDIUM>DY_RESOLUTION||EOL	0	1	0	1	1	SINGLETON
odain	target_state	CARRIER_STATE	0	7	0	5	5	SECTION_SPECIFIC_RECURRENT
odain	target_state	OTHER	2	4	2	3	5	CROSS_SECTION_CROSS_FOLIO
odain	target_state	Q_OUTER_STATE	1	4	1	3	4	CROSS_SECTION_CROSS_FOLIO
odain	wrapper	NONE	2	4	2	3	5	CROSS_SECTION_CROSS_FOLIO
odain	wrapper	q	1	4	1	3	4	CROSS_SECTION_CROSS_FOLIO
odain	wrapper	che	0	4	0	3	3	SECTION_SPECIFIC_RECURRENT
odain	wrapper	ch	0	2	0	2	2	SECTION_SPECIFIC_RECURRENT
odain	wrapper	sh	0	1	0	1	1	SINGLETON
odain	field_position	FIELD_INTERNAL	1	6	1	5	6	CROSS_SECTION_CROSS_FOLIO
odain	field_position	OPEN_FIELD_END	2	3	2	3	5	CROSS_SECTION_CROSS_FOLIO
odain	field_position	FIELD_START	0	3	0	3	3	SECTION_SPECIFIC_RECURRENT
odain	field_position	PRECLOSE	0	3	0	3	3	SECTION_SPECIFIC_RECURRENT
odain	field_role	CLOSED|LEN_4PLUS|FIELD_INTERNAL|CARRIER_STATE	0	3	0	2	2	SECTION_SPECIFIC_RECURRENT
odain	field_role	CLOSED|LEN_4PLUS|PRECLOSE|OTHER	0	2	0	2	2	SECTION_SPECIFIC_RECURRENT
odain	field_role	OPEN|LEN_4PLUS|FIELD_INTERNAL|Q_OUTER_STATE	0	2	0	2	2	SECTION_SPECIFIC_RECURRENT
odain	field_role	OPEN|LEN_4PLUS|OPEN_FIELD_END|OTHER	1	1	1	1	2	CROSS_SECTION_CROSS_FOLIO
odain	field_role	CLOSED|LEN_2|FIELD_START|Q_OUTER_STATE	0	1	0	1	1	SINGLETON
odain	field_role	CLOSED|LEN_3|FIELD_START|CARRIER_STATE	0	1	0	1	1	SINGLETON
odain	field_role	CLOSED|LEN_4PLUS|FIELD_INTERNAL|Q_OUTER_STATE	1	0	1	0	1	SINGLETON
odain	field_role	CLOSED|LEN_4PLUS|PRECLOSE|Q_OUTER_STATE	0	1	0	1	1	SINGLETON
odain	field_role	OPEN|LEN_2|OPEN_FIELD_END|CARRIER_STATE	0	1	0	1	1	SINGLETON
odain	field_role	OPEN|LEN_3|OPEN_FIELD_END|OTHER	1	0	1	0	1	SINGLETON
odain	field_role	OPEN|LEN_4PLUS|FIELD_INTERNAL|OTHER	0	1	0	1	1	SINGLETON
odain	field_role	OPEN|LEN_4PLUS|FIELD_START|CARRIER_STATE	0	1	0	1	1	SINGLETON
odain	field_role	OPEN|LEN_4PLUS|OPEN_FIELD_END|CARRIER_STATE	0	1	0	1	1	SINGLETON
odain	previous_state	OTHER	2	5	1	3	4	CROSS_SECTION_CROSS_FOLIO
odain	previous_state	CARRIER_STATE	1	2	1	2	3	CROSS_SECTION_CROSS_FOLIO
odain	previous_state	BOS	0	2	0	2	2	SECTION_SPECIFIC_RECURRENT
odain	previous_state	OL_STATE	0	2	0	2	2	SECTION_SPECIFIC_RECURRENT
odain	previous_state	Q_OUTER_STATE	0	2	0	2	2	SECTION_SPECIFIC_RECURRENT
odain	previous_state	DY_RESOLUTION	0	1	0	1	1	SINGLETON
odain	previous_state	ED_MEDIUM	0	1	0	1	1	SINGLETON
odain	next_state	EOS	2	3	2	3	5	CROSS_SECTION_CROSS_FOLIO
odain	next_state	DY_RESOLUTION	0	4	0	3	3	SECTION_SPECIFIC_RECURRENT
odain	next_state	CARRIER_STATE	0	3	0	2	2	SECTION_SPECIFIC_RECURRENT
odain	next_state	AR_REFERENCE	0	2	0	2	2	SECTION_SPECIFIC_RECURRENT
odain	next_state	OTHER	1	1	1	1	2	CROSS_SECTION_CROSS_FOLIO
odain	next_state	AL_STATE	0	1	0	1	1	SINGLETON
odain	next_state	ENTRY_STATE	0	1	0	1	1	SINGLETON
odain	previous_field_shape	BOL	1	8	1	6	7	CROSS_SECTION_CROSS_FOLIO
odain	previous_field_shape	CLOSED|LEN_1|DY_RESOLUTION>DY_RESOLUTION	1	1	1	1	2	CROSS_SECTION_CROSS_FOLIO
odain	previous_field_shape	CLOSED|LEN_2|OTHER>DY_RESOLUTION	1	1	1	1	2	CROSS_SECTION_CROSS_FOLIO
odain	previous_field_shape	CLOSED|LEN_2|Q_OUTER_STATE>DY_RESOLUTION	0	2	0	1	1	SECTION_SPECIFIC_RECURRENT
odain	previous_field_shape	CLOSED|LEN_3|OTHER>DY_RESOLUTION	0	1	0	1	1	SINGLETON
odain	previous_field_shape	CLOSED|LEN_4PLUS|CARRIER_STATE>DY_RESOLUTION	0	1	0	1	1	SINGLETON
odain	previous_field_shape	CLOSED|LEN_4PLUS|ENTRY_STATE>DY_RESOLUTION	0	1	0	1	1	SINGLETON
odain	next_field_shape	EOL	2	8	2	5	7	CROSS_SECTION_CROSS_FOLIO
odain	next_field_shape	CLOSED|LEN_1|DY_RESOLUTION>DY_RESOLUTION	0	3	0	1	1	SECTION_SPECIFIC_RECURRENT
odain	next_field_shape	CLOSED|LEN_3|OTHER>DY_RESOLUTION	0	2	0	2	2	SECTION_SPECIFIC_RECURRENT
odain	next_field_shape	OPEN|LEN_1|CARRIER_STATE>CARRIER_STATE	1	0	1	0	1	SINGLETON
odain	next_field_shape	OPEN|LEN_1|Q_OUTER_STATE>Q_OUTER_STATE	0	1	0	1	1	SINGLETON
odain	next_field_shape	OPEN|LEN_4PLUS|CARRIER_STATE>OTHER	0	1	0	1	1	SINGLETON
odain	micro_context	OTHER>TARGET[CARRIER_STATE]>CARRIER_STATE	0	3	0	2	2	SECTION_SPECIFIC_RECURRENT
odain	micro_context	BOS>TARGET[CARRIER_STATE]>AL_STATE	0	1	0	1	1	SINGLETON
odain	micro_context	BOS>TARGET[CARRIER_STATE]>AR_REFERENCE	0	1	0	1	1	SINGLETON
odain	micro_context	CARRIER_STATE>TARGET[OTHER]>EOS	1	0	1	0	1	SINGLETON
odain	micro_context	CARRIER_STATE>TARGET[Q_OUTER_STATE]>AR_REFERENCE	0	1	0	1	1	SINGLETON
odain	micro_context	CARRIER_STATE>TARGET[Q_OUTER_STATE]>ENTRY_STATE	0	1	0	1	1	SINGLETON
odain	micro_context	DY_RESOLUTION>TARGET[Q_OUTER_STATE]>DY_RESOLUTION	0	1	0	1	1	SINGLETON
odain	micro_context	ED_MEDIUM>TARGET[Q_OUTER_STATE]>DY_RESOLUTION	0	1	0	1	1	SINGLETON
odain	micro_context	OL_STATE>TARGET[OTHER]>DY_RESOLUTION	0	1	0	1	1	SINGLETON
odain	micro_context	OL_STATE>TARGET[OTHER]>EOS	0	1	0	1	1	SINGLETON
odain	micro_context	OTHER>TARGET[CARRIER_STATE]>EOS	0	1	0	1	1	SINGLETON
odain	micro_context	OTHER>TARGET[OTHER]>DY_RESOLUTION	0	1	0	1	1	SINGLETON
odain	micro_context	OTHER>TARGET[OTHER]>EOS	1	0	1	0	1	SINGLETON
odain	micro_context	OTHER>TARGET[Q_OUTER_STATE]>OTHER	1	0	1	0	1	SINGLETON
odain	micro_context	Q_OUTER_STATE>TARGET[CARRIER_STATE]>EOS	0	1	0	1	1	SINGLETON
odain	micro_context	Q_OUTER_STATE>TARGET[OTHER]>OTHER	0	1	0	1	1	SINGLETON
odain	masked_field_template	AR_REFERENCE>AR_REFERENCE>OL_STATE>TARGET[OTHER]>OPEN	0	1	0	1	1	SINGLETON
odain	masked_field_template	AR_REFERENCE>OL_STATE>ED_MEDIUM>TARGET[Q_OUTER_STATE]>DY_RESOLUTION	0	1	0	1	1	SINGLETON
odain	masked_field_template	CARRIER_STATE>TARGET[Q_OUTER_STATE]>AR_REFERENCE>AR_REFERENCE>OTHER>OPEN	0	1	0	1	1	SINGLETON
odain	masked_field_template	ENTRY_STATE>AL_STATE>CARRIER_STATE>TARGET[Q_OUTER_STATE]>ENTRY_STATE>OPEN	0	1	0	1	1	SINGLETON
odain	masked_field_template	ENTRY_STATE>CARRIER_STATE>TARGET[OTHER]>OPEN	1	0	1	0	1	SINGLETON
odain	masked_field_template	ENTRY_STATE>OL_STATE>TARGET[OTHER]>DY_RESOLUTION	0	1	0	1	1	SINGLETON
odain	masked_field_template	OTHER>OL_STATE>OL_STATE>OL_STATE>Q_OUTER_STATE>OTHER>TARGET[OTHER]>OPEN	1	0	1	0	1	SINGLETON
odain	masked_field_template	OTHER>OL_STATE>Q_OUTER_STATE>TARGET[OTHER]>OTHER>OTHER>AL_STATE>OTHER>OPEN	0	1	0	1	1	SINGLETON
odain	masked_field_template	OTHER>TARGET[CARRIER_STATE]>CARRIER_STATE>AR_REFERENCE>OTHER>OTHER>OTHER>AR_REFERENCE>DY_RESOLUTION	0	1	0	1	1	SINGLETON
odain	masked_field_template	OTHER>TARGET[CARRIER_STATE]>CARRIER_STATE>DY_RESOLUTION	0	1	0	1	1	SINGLETON
odain	masked_field_template	OTHER>TARGET[CARRIER_STATE]>OPEN	0	1	0	1	1	SINGLETON
odain	masked_field_template	OTHER>TARGET[Q_OUTER_STATE]>OTHER>DY_RESOLUTION	1	0	1	0	1	SINGLETON
odain	masked_field_template	Q_OUTER_STATE>CARRIER_STATE>Q_OUTER_STATE>TARGET[CARRIER_STATE]>OPEN	0	1	0	1	1	SINGLETON
odain	masked_field_template	Q_OUTER_STATE>OTHER>TARGET[CARRIER_STATE]>CARRIER_STATE>DY_RESOLUTION	0	1	0	1	1	SINGLETON
odain	masked_field_template	Q_OUTER_STATE>OTHER>TARGET[OTHER]>DY_RESOLUTION	0	1	0	1	1	SINGLETON
odain	masked_field_template	TARGET[CARRIER_STATE]>AL_STATE>DY_RESOLUTION	0	1	0	1	1	SINGLETON
odain	masked_field_template	TARGET[CARRIER_STATE]>AR_REFERENCE>OTHER>CARRIER_STATE>OTHER>CARRIER_STATE>CARRIER_STATE>Q_OUTER_STATE>CARRIER_STATE>AR_REFERENCE>CARRIER_STATE>OPEN	0	1	0	1	1	SINGLETON
odain	masked_field_template	TARGET[Q_OUTER_STATE]>DY_RESOLUTION	0	1	0	1	1	SINGLETON
odain	neighbor_field_context	BOL||EOL	0	5	0	4	4	SECTION_SPECIFIC_RECURRENT
odain	neighbor_field_context	BOL||CLOSED|LEN_3|OTHER>DY_RESOLUTION	0	2	0	2	2	SECTION_SPECIFIC_RECURRENT
odain	neighbor_field_context	CLOSED|LEN_2|OTHER>DY_RESOLUTION||EOL	1	1	1	1	2	CROSS_SECTION_CROSS_FOLIO
odain	neighbor_field_context	BOL||CLOSED|LEN_1|DY_RESOLUTION>DY_RESOLUTION	0	1	0	1	1	SINGLETON
odain	neighbor_field_context	BOL||OPEN|LEN_1|CARRIER_STATE>CARRIER_STATE	1	0	1	0	1	SINGLETON
odain	neighbor_field_context	CLOSED|LEN_1|DY_RESOLUTION>DY_RESOLUTION||CLOSED|LEN_1|DY_RESOLUTION>DY_RESOLUTION	0	1	0	1	1	SINGLETON
odain	neighbor_field_context	CLOSED|LEN_1|DY_RESOLUTION>DY_RESOLUTION||EOL	1	0	1	0	1	SINGLETON
odain	neighbor_field_context	CLOSED|LEN_2|Q_OUTER_STATE>DY_RESOLUTION||EOL	0	1	0	1	1	SINGLETON
odain	neighbor_field_context	CLOSED|LEN_2|Q_OUTER_STATE>DY_RESOLUTION||OPEN|LEN_1|Q_OUTER_STATE>Q_OUTER_STATE	0	1	0	1	1	SINGLETON
odain	neighbor_field_context	CLOSED|LEN_3|OTHER>DY_RESOLUTION||CLOSED|LEN_1|DY_RESOLUTION>DY_RESOLUTION	0	1	0	1	1	SINGLETON
odain	neighbor_field_context	CLOSED|LEN_4PLUS|CARRIER_STATE>DY_RESOLUTION||EOL	0	1	0	1	1	SINGLETON
odain	neighbor_field_context	CLOSED|LEN_4PLUS|ENTRY_STATE>DY_RESOLUTION||OPEN|LEN_4PLUS|CARRIER_STATE>OTHER	0	1	0	1	1	SINGLETON
