event_id	source_host_id	target_host_id	source_host	target_host	locus	physical_folio	section	currier	hand	source_index	target_index	source_frequency_bin	position_quartile	line_count_bin	claim_state
1151	H99fa2a55212dbc31	H840a8dcfeae95966	okeey	os	f106r.19	f106	S	B	3	2	3	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1152	H840a8dcfeae95966	H2689367b205c16ce	os	ok	f106r.19	f106	S	B	3	3	4	F16_63	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1153	Hf6e57ea32dba7447	H67d4143062b55c25	olkeeey	lt	f106r.19	f106	S	B	3	6	7	F5_15	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1154	H67d4143062b55c25	H969ff782daf61805	lt	olcheey	f106r.19	f106	S	B	3	7	8	F5_15	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1155	H969ff782daf61805	H71477a1f60ce035e	olcheey	chor	f106r.19	f106	S	B	3	8	9	F2_4	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1156	H71477a1f60ce035e	Ha1fce4363854ff88	chor	y	f106r.19	f106	S	B	3	9	10	F16_63	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1157	H3d40f99acd3b0e84	H2bdd94c004581aa9	yt	ey	f106r.20	f106	S	B	3	1	2	F16_63	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1158	H2bdd94c004581aa9	H2689367b205c16ce	ey	ok	f106r.20	f106	S	B	3	2	3	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1159	H2689367b205c16ce	H055eebf601617046	ok	aiin	f106r.20	f106	S	B	3	3	4	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1160	H055eebf601617046	H174023d6298d8ced	aiin	okee	f106r.20	f106	S	B	3	4	5	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1161	H174023d6298d8ced	H8a21a9fb7eb34005	okee	ail	f106r.20	f106	S	B	3	5	6	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1162	H8a21a9fb7eb34005	Ha1fce4363854ff88	ail	y	f106r.20	f106	S	B	3	6	7	F2_4	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1163	Ha1fce4363854ff88	H18ac3e7343f01689	y	d	f106r.20	f106	S	B	3	7	8	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1164	H18ac3e7343f01689	H250fccd5f5f76c7c	d	che	f106r.20	f106	S	B	3	8	9	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1165	H250fccd5f5f76c7c	H2689367b205c16ce	che	ok	f106r.20	f106	S	B	3	9	10	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1166	H4e6cabfe99b16265	Ha45dc96ae8dac24f	olkee	okche	f106r.21	f106	S	B	3	1	2	F16_63	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1167	Ha45dc96ae8dac24f	H65c74c15a686187b	okche	o	f106r.21	f106	S	B	3	2	3	F16_63	Q1	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1168	H65c74c15a686187b	Hbc5c5fdbaee3c8da	o	lkee	f106r.21	f106	S	B	3	3	4	F64P	Q2	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1169	Hbc5c5fdbaee3c8da	Hab5b62081b1d305e	lkee	ar	f106r.21	f106	S	B	3	4	5	F5_15	Q3	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1170	Heb32e9d3f7fc993f	H7ef13fd657bac8fc	shod	olkeees	f106r.22	f106	S	B	3	1	2	F5_15	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1171	H7ef13fd657bac8fc	H18ac3e7343f01689	olkeees	d	f106r.22	f106	S	B	3	2	3	F1	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1172	H18ac3e7343f01689	H174023d6298d8ced	d	okee	f106r.22	f106	S	B	3	3	4	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1173	H174023d6298d8ced	Ha538d62456928376	okee	opchor	f106r.22	f106	S	B	3	4	5	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1174	Ha538d62456928376	Hb49f049fa90adf05	opchor	aror	f106r.22	f106	S	B	3	5	6	F2_4	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1175	Hb49f049fa90adf05	H93ab20d77a23b8e2	aror	pcheeo	f106r.22	f106	S	B	3	6	7	F2_4	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1176	H93ab20d77a23b8e2	H2205fe8cbce6cc7a	pcheeo	aiir	f106r.22	f106	S	B	3	7	8	F1	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1177	H2205fe8cbce6cc7a	H9764b4a8870a5b75	aiir	opche	f106r.22	f106	S	B	3	8	9	F5_15	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1178	H695abf6aa22ab9e3	H166639bb17517255	yche	ckhe	f106r.23	f106	S	B	3	1	2	F5_15	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1179	H166639bb17517255	H9fe430e5274621be	ckhe	air	f106r.23	f106	S	B	3	2	3	F5_15	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1180	H9fe430e5274621be	H6351825030155836	air	al	f106r.23	f106	S	B	3	3	4	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1181	H6351825030155836	Hb13c0ea15587743a	al	oke	f106r.23	f106	S	B	3	4	5	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1182	Hb13c0ea15587743a	Ha4028461f27c99a1	oke	ecphy	f106r.23	f106	S	B	3	5	6	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1183	Ha4028461f27c99a1	H4bfaf07ab0d1f927	ecphy	okchy	f106r.23	f106	S	B	3	6	7	F1	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1184	H4bfaf07ab0d1f927	H3f79bb7b435b0532	okchy	e	f106r.23	f106	S	B	3	7	8	F16_63	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1185	H3f79bb7b435b0532	Hab5b62081b1d305e	e	ar	f106r.23	f106	S	B	3	8	9	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1186	Hab5b62081b1d305e	Hb49f049fa90adf05	ar	aror	f106r.23	f106	S	B	3	9	10	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1187	H2b9db1cb2ed88d3a	Ha45dc96ae8dac24f	podshe	okche	f106r.24	f106	S	B	3	1	2	F1	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1188	Ha45dc96ae8dac24f	H1962f988ab0cf58a	okche	lkechor	f106r.24	f106	S	B	3	2	3	F16_63	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1189	H7175517a370b5cd2	H5d61caeedf54c4df	or	eo	f106r.25	f106	S	B	3	1	2	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1190	H5d61caeedf54c4df	H9294ab38039f60d2	eo	lo	f106r.25	f106	S	B	3	2	3	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1191	H9294ab38039f60d2	H25951a5f8475c2ef	lo	lchey	f106r.25	f106	S	B	3	3	4	F5_15	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1192	H25951a5f8475c2ef	H2689367b205c16ce	lchey	ok	f106r.25	f106	S	B	3	4	5	F16_63	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1193	H2689367b205c16ce	H3f79bb7b435b0532	ok	e	f106r.25	f106	S	B	3	5	6	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1194	H3f79bb7b435b0532	H2689367b205c16ce	e	ok	f106r.25	f106	S	B	3	6	7	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1195	H2689367b205c16ce	H3f79bb7b435b0532	ok	e	f106r.25	f106	S	B	3	7	8	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1196	H3f79bb7b435b0532	H2689367b205c16ce	e	ok	f106r.25	f106	S	B	3	8	9	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1197	H2689367b205c16ce	Hc0bc1e08f9743b2d	ok	es	f106r.25	f106	S	B	3	9	10	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1198	Hdd4ba986eb51a077	H7a84c43786faaa9e	ycheeo	lkeey	f106r.26	f106	S	B	3	1	2	F2_4	Q0	2	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1199	H490214f66b03ad0b	H2689367b205c16ce	lkshe	ok	f106r.27	f106	S	B	3	2	3	F2_4	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1200	H2689367b205c16ce	H6633b8ae91213d07	ok	lky	f106r.27	f106	S	B	3	3	4	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1201	H6633b8ae91213d07	H454349e422f05297	lky	r	f106r.27	f106	S	B	3	4	5	F5_15	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1202	H454349e422f05297	Ha1fce4363854ff88	r	y	f106r.27	f106	S	B	3	5	6	F16_63	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1203	Ha1fce4363854ff88	H7ef9ec0cf2c4faca	y	ro	f106r.27	f106	S	B	3	6	7	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1204	H7ef9ec0cf2c4faca	Hacac86c0e609ca90	ro	l	f106r.27	f106	S	B	3	7	8	F2_4	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1205	Hacac86c0e609ca90	Hc3b0f1b111e5ee44	l	eorfor	f106r.27	f106	S	B	3	8	9	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1206	Hc3b0f1b111e5ee44	Ha3ff0b737a967ea0	eorfor	oly	f106r.27	f106	S	B	3	9	10	F1	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1207	H2689367b205c16ce	Hacac86c0e609ca90	ok	l	f106r.28	f106	S	B	3	1	2	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1208	Hacac86c0e609ca90	H7b64b0a42a7ee884	l	lcho	f106r.28	f106	S	B	3	2	3	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1209	H454349e422f05297	H2689367b205c16ce	r	ok	f106r.28	f106	S	B	3	5	6	F16_63	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1210	H2689367b205c16ce	Ha1fce4363854ff88	ok	y	f106r.28	f106	S	B	3	6	7	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1211	Ha1fce4363854ff88	H2689367b205c16ce	y	ok	f106r.28	f106	S	B	3	7	8	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1212	H2689367b205c16ce	Hab5b62081b1d305e	ok	ar	f106r.28	f106	S	B	3	8	9	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1213	Hab5b62081b1d305e	Hab5b62081b1d305e	ar	ar	f106r.28	f106	S	B	3	9	10	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1214	Hdd4ba986eb51a077	Hc611d6a37942f299	ycheeo	lk	f106r.30	f106	S	B	3	1	2	F2_4	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1215	Hc611d6a37942f299	H65c74c15a686187b	lk	o	f106r.30	f106	S	B	3	2	3	F16_63	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1216	Hda44640adbe53d3f	H2689367b205c16ce	ycheol	ok	f106r.33	f106	S	B	3	1	2	F5_15	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1217	H2689367b205c16ce	H5d61caeedf54c4df	ok	eo	f106r.33	f106	S	B	3	2	3	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1218	H5d61caeedf54c4df	H65c74c15a686187b	eo	o	f106r.33	f106	S	B	3	3	4	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1219	H65c74c15a686187b	H2689367b205c16ce	o	ok	f106r.33	f106	S	B	3	4	5	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1220	H2689367b205c16ce	Hab5b62081b1d305e	ok	ar	f106r.33	f106	S	B	3	5	6	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1221	Hab5b62081b1d305e	H7f093592aebbb477	ar	ak	f106r.33	f106	S	B	3	6	7	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1222	H7f093592aebbb477	H2205fe8cbce6cc7a	ak	aiir	f106r.33	f106	S	B	3	7	8	F2_4	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1223	H2205fe8cbce6cc7a	H452ad129d4dde74e	aiir	okaly	f106r.33	f106	S	B	3	8	9	F5_15	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1224	Hba9fb7ff1a5dc806	H1e370f8082b6868b	cheorsho	lkshey	f106r.34	f106	S	B	3	1	2	F1	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1225	H1e370f8082b6868b	H3c32aa049269c63a	lkshey	lpcheo	f106r.34	f106	S	B	3	2	3	F1	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1226	H3c32aa049269c63a	H7ef9ec0cf2c4faca	lpcheo	ro	f106r.34	f106	S	B	3	3	4	F1	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1227	H7ef9ec0cf2c4faca	H22b1365cc11d55a6	ro	lpchey	f106r.34	f106	S	B	3	4	5	F2_4	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1228	H2689367b205c16ce	He3a041c293621f94	ok	oky	f106r.35	f106	S	B	3	1	2	F64P	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1229	He3a041c293621f94	Hc611d6a37942f299	oky	lk	f106r.35	f106	S	B	3	2	3	F64P	Q1	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1230	Hc611d6a37942f299	Ha1fce4363854ff88	lk	y	f106r.35	f106	S	B	3	3	4	F16_63	Q2	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1231	Ha1fce4363854ff88	Hded407e552734137	y	lche	f106r.35	f106	S	B	3	4	5	F64P	Q3	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1232	H618057d7347d74d9	Hab5b62081b1d305e	psheodalo	ar	f106r.36	f106	S	B	3	1	2	F1	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1233	Hab5b62081b1d305e	Hc5a41aa804546194	ar	eod	f106r.36	f106	S	B	3	2	3	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1234	Hc5a41aa804546194	H3f79bb7b435b0532	eod	e	f106r.36	f106	S	B	3	3	4	F5_15	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1235	H3f79bb7b435b0532	Hc0bc1e08f9743b2d	e	es	f106r.36	f106	S	B	3	4	5	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1236	Hc0bc1e08f9743b2d	H055eebf601617046	es	aiin	f106r.36	f106	S	B	3	5	6	F16_63	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1237	H055eebf601617046	Ha3d1a264a4a4d841	aiin	okal	f106r.36	f106	S	B	3	6	7	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1238	Ha3d1a264a4a4d841	Ha1fce4363854ff88	okal	y	f106r.36	f106	S	B	3	7	8	F2_4	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1239	Ha1fce4363854ff88	H0a19b4727d1fbd3a	y	ot	f106r.36	f106	S	B	3	8	9	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1240	H0a19b4727d1fbd3a	H3f79bb7b435b0532	ot	e	f106r.36	f106	S	B	3	9	10	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1241	Hb2359c3446fef664	H364a1e7d8d55c6ec	chod	cheo	f106r.37	f106	S	B	3	1	2	F5_15	Q0	3	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1242	H364a1e7d8d55c6ec	Ha1a6daeae2dc66cd	cheo	lchy	f106r.37	f106	S	B	3	2	3	F5_15	Q2	3	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1243	H18980ea361ee26c3	Hd577a851e5ef915a	pshod	opchy	f106r.38	f106	S	B	3	1	2	F2_4	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1244	H650d01cf6f28de7c	H8418150b75d3afee	ycheool	eey	f106r.39	f106	S	B	3	1	2	F1	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1245	H8418150b75d3afee	Hacac86c0e609ca90	eey	l	f106r.39	f106	S	B	3	2	3	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1246	Hacac86c0e609ca90	H055eebf601617046	l	aiin	f106r.39	f106	S	B	3	3	4	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1247	H055eebf601617046	H65c74c15a686187b	aiin	o	f106r.39	f106	S	B	3	4	5	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1248	H65c74c15a686187b	Ha7ae6496c0509cf3	o	laiiin	f106r.39	f106	S	B	3	5	6	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1249	H2bdd94c004581aa9	H00083ac7f406dc91	ey	okch	f106r.39	f106	S	B	3	8	9	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1250	H00083ac7f406dc91	H055eebf601617046	okch	aiin	f106r.39	f106	S	B	3	9	10	F16_63	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1251	H055eebf601617046	Hb6b4377acb039899	aiin	alo	f106r.39	f106	S	B	3	10	11	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1252	H055eebf601617046	Hab5b62081b1d305e	aiin	ar	f106r.40	f106	S	B	3	1	2	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1253	Hab5b62081b1d305e	H055eebf601617046	ar	aiin	f106r.40	f106	S	B	3	2	3	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1254	H055eebf601617046	H8418150b75d3afee	aiin	eey	f106r.40	f106	S	B	3	3	4	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1255	H8418150b75d3afee	Hc611d6a37942f299	eey	lk	f106r.40	f106	S	B	3	4	5	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1256	Hc611d6a37942f299	H27a84712e4b22c41	lk	ee	f106r.40	f106	S	B	3	5	6	F16_63	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1257	H27a84712e4b22c41	H3f79bb7b435b0532	ee	e	f106r.40	f106	S	B	3	6	7	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1258	H3f79bb7b435b0532	H2689367b205c16ce	e	ok	f106r.40	f106	S	B	3	7	8	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1259	H2689367b205c16ce	Ha1fce4363854ff88	ok	y	f106r.40	f106	S	B	3	8	9	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1260	Ha1fce4363854ff88	H2689367b205c16ce	y	ok	f106r.40	f106	S	B	3	9	10	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1261	H2689367b205c16ce	H18ac3e7343f01689	ok	d	f106r.40	f106	S	B	3	10	11	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1262	H055eebf601617046	H3f79bb7b435b0532	aiin	e	f106r.43	f106	S	B	3	3	4	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1263	H3f79bb7b435b0532	H2689367b205c16ce	e	ok	f106r.43	f106	S	B	3	4	5	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1264	H7175517a370b5cd2	H6351825030155836	or	al	f106r.43	f106	S	B	3	7	8	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1265	H6351825030155836	H055eebf601617046	al	aiin	f106r.43	f106	S	B	3	8	9	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1266	H055eebf601617046	H8254c329a92850f6	aiin	k	f106r.43	f106	S	B	3	9	10	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1267	H2cda85e504e155f3	H8418150b75d3afee	she	eey	f106r.44	f106	S	B	3	1	2	F16_63	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1268	H8418150b75d3afee	H0a19b4727d1fbd3a	eey	ot	f106r.44	f106	S	B	3	2	3	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1269	H0a19b4727d1fbd3a	Ha1fce4363854ff88	ot	y	f106r.44	f106	S	B	3	3	4	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1270	Ha1fce4363854ff88	He0d3e1ce583357f9	y	alol	f106r.44	f106	S	B	3	4	5	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1271	He0d3e1ce583357f9	Hdbcfe72ad70045a2	alol	lchd	f106r.44	f106	S	B	3	5	6	F5_15	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1272	Hdbcfe72ad70045a2	H055eebf601617046	lchd	aiin	f106r.44	f106	S	B	3	6	7	F5_15	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1273	H055eebf601617046	Ha1fce4363854ff88	aiin	y	f106r.44	f106	S	B	3	7	8	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1274	Ha1fce4363854ff88	H0a19b4727d1fbd3a	y	ot	f106r.44	f106	S	B	3	8	9	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1275	H0a19b4727d1fbd3a	Hff77131adc5f6af8	ot	otaiika	f106r.44	f106	S	B	3	9	10	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1276	H3f79bb7b435b0532	H174023d6298d8ced	e	okee	f106r.46	f106	S	B	3	3	4	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1277	H174023d6298d8ced	H2689367b205c16ce	okee	ok	f106r.46	f106	S	B	3	4	5	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1278	H2689367b205c16ce	Hb1631acbe906c4ac	ok	yk	f106r.46	f106	S	B	3	5	6	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1279	Hb1631acbe906c4ac	H2689367b205c16ce	yk	ok	f106r.46	f106	S	B	3	6	7	F16_63	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1280	H2689367b205c16ce	H3f79bb7b435b0532	ok	e	f106r.46	f106	S	B	3	7	8	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1281	H3f79bb7b435b0532	H07123e1f482356c4	e	lol	f106r.46	f106	S	B	3	8	9	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1282	H69d87edcceacb796	H050db55c2428cd59	ycheoto	lsheo	f106v.4	f106	S	B	3	1	2	F1	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1283	H050db55c2428cd59	H055eebf601617046	lsheo	aiin	f106v.4	f106	S	B	3	2	3	F2_4	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
1284	H055eebf601617046	Had386158f5afc89b	aiin	cthy	f106v.4	f106	S	B	3	3	4	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
