scope	page	physical_folio	record_id	field_count	mixed_clause_argument	final_closer_like	instruction_fields	argument_fields	closer_fields	unresolved_fields	abstract_sequence
Q13	f80v	f80	Q13|f80v|R02	26	1	1	14	11	1	0	INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|RECORD_CLOSER_LIKE
Q13	f81r	f81	Q13|f81r|R01	30	1	1	10	19	1	0	SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|RECORD_CLOSER_LIKE
Q13	f81v	f81	Q13|f81v|R01	24	1	0	10	14	0	0	SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE
Q13	f82r	f82	Q13|f82r|R01	26	1	0	10	16	0	0	SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE
Q13	f82v	f82	Q13|f82v|R01	24	1	1	9	14	1	0	SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|RECORD_CLOSER_LIKE
Q13	f82v	f82	Q13|f82v|R02	10	1	1	4	5	1	0	INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|RECORD_CLOSER_LIKE
Q13	f83r	f83	Q13|f83r|R01	38	1	0	12	26	0	0	SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE
Q13	f83r	f83	Q13|f83r|R02	20	1	1	7	12	1	0	SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|RECORD_CLOSER_LIKE
Q13	f83r	f83	Q13|f83r|R03	5	1	1	1	3	1	0	SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|RECORD_CLOSER_LIKE
Q13	f83r	f83	Q13|f83r|R04	2	0	1	1	0	1	0	INSTRUCTION_CLAUSE_LIKE|RECORD_CLOSER_LIKE
Q13	f83v	f83	Q13|f83v|R01	38	1	0	18	20	0	0	SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|SHORT_ARGUMENT_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE|INSTRUCTION_CLAUSE_LIKE
