corpus_id	side	fold_a	fold_b	common_operations	coassignment_jaccard
LATIN_15C_GRAPHEMATIC	RIGHT	F05	F10	171	1.0
LATIN_15C_GRAPHEMATIC	RIGHT	F05	F11	170	1.0
LATIN_15C_GRAPHEMATIC	RIGHT	F05	F12	172	1.0
LATIN_15C_GRAPHEMATIC	RIGHT	F06	F07	168	1.0
LATIN_15C_GRAPHEMATIC	RIGHT	F06	F08	172	1.0
LATIN_15C_GRAPHEMATIC	RIGHT	F06	F09	171	1.0
LATIN_15C_GRAPHEMATIC	RIGHT	F06	F10	172	1.0
LATIN_15C_GRAPHEMATIC	RIGHT	F06	F11	165	1.0
LATIN_15C_GRAPHEMATIC	RIGHT	F06	F12	172	1.0
LATIN_15C_GRAPHEMATIC	RIGHT	F07	F08	167	1.0
LATIN_15C_GRAPHEMATIC	RIGHT	F07	F09	167	1.0
LATIN_15C_GRAPHEMATIC	RIGHT	F07	F10	167	1.0
LATIN_15C_GRAPHEMATIC	RIGHT	F07	F11	166	1.0
LATIN_15C_GRAPHEMATIC	RIGHT	F07	F12	170	1.0
LATIN_15C_GRAPHEMATIC	RIGHT	F08	F09	169	1.0
LATIN_15C_GRAPHEMATIC	RIGHT	F08	F10	172	1.0
LATIN_15C_GRAPHEMATIC	RIGHT	F08	F11	164	1.0
LATIN_15C_GRAPHEMATIC	RIGHT	F08	F12	166	1.0
LATIN_15C_GRAPHEMATIC	RIGHT	F09	F10	173	1.0
LATIN_15C_GRAPHEMATIC	RIGHT	F09	F11	169	1.0
LATIN_15C_GRAPHEMATIC	RIGHT	F09	F12	177	1.0
LATIN_15C_GRAPHEMATIC	RIGHT	F10	F11	172	1.0
LATIN_15C_GRAPHEMATIC	RIGHT	F10	F12	174	1.0
LATIN_15C_GRAPHEMATIC	RIGHT	F11	F12	169	1.0
LATIN_SCHOLASTIC_GRAPHEMATIC	LEFT	F01	F02	142	1.0
LATIN_SCHOLASTIC_GRAPHEMATIC	LEFT	F01	F03	141	1.0
LATIN_SCHOLASTIC_GRAPHEMATIC	LEFT	F01	F04	143	1.0
LATIN_SCHOLASTIC_GRAPHEMATIC	LEFT	F01	F05	133	1.0
LATIN_SCHOLASTIC_GRAPHEMATIC	LEFT	F01	F06	135	1.0
LATIN_SCHOLASTIC_GRAPHEMATIC	LEFT	F02	F03	141	1.0
LATIN_SCHOLASTIC_GRAPHEMATIC	LEFT	F02	F04	141	1.0
LATIN_SCHOLASTIC_GRAPHEMATIC	LEFT	F02	F05	134	1.0
LATIN_SCHOLASTIC_GRAPHEMATIC	LEFT	F02	F06	137	1.0
LATIN_SCHOLASTIC_GRAPHEMATIC	LEFT	F03	F04	143	1.0
LATIN_SCHOLASTIC_GRAPHEMATIC	LEFT	F03	F05	134	1.0
LATIN_SCHOLASTIC_GRAPHEMATIC	LEFT	F03	F06	133	1.0
LATIN_SCHOLASTIC_GRAPHEMATIC	LEFT	F04	F05	130	1.0
LATIN_SCHOLASTIC_GRAPHEMATIC	LEFT	F04	F06	138	1.0
LATIN_SCHOLASTIC_GRAPHEMATIC	LEFT	F05	F06	124	1.0
LATIN_SCHOLASTIC_GRAPHEMATIC	RIGHT	F01	F02	99	1.0
LATIN_SCHOLASTIC_GRAPHEMATIC	RIGHT	F01	F03	96	1.0
LATIN_SCHOLASTIC_GRAPHEMATIC	RIGHT	F01	F04	86	1.0
LATIN_SCHOLASTIC_GRAPHEMATIC	RIGHT	F01	F05	94	1.0
LATIN_SCHOLASTIC_GRAPHEMATIC	RIGHT	F01	F06	86	1.0
LATIN_SCHOLASTIC_GRAPHEMATIC	RIGHT	F02	F03	100	1.0
LATIN_SCHOLASTIC_GRAPHEMATIC	RIGHT	F02	F04	91	1.0
LATIN_SCHOLASTIC_GRAPHEMATIC	RIGHT	F02	F05	97	1.0
LATIN_SCHOLASTIC_GRAPHEMATIC	RIGHT	F02	F06	95	1.0
LATIN_SCHOLASTIC_GRAPHEMATIC	RIGHT	F03	F04	94	1.0
LATIN_SCHOLASTIC_GRAPHEMATIC	RIGHT	F03	F05	94	1.0
LATIN_SCHOLASTIC_GRAPHEMATIC	RIGHT	F03	F06	88	1.0
LATIN_SCHOLASTIC_GRAPHEMATIC	RIGHT	F04	F05	92	1.0
LATIN_SCHOLASTIC_GRAPHEMATIC	RIGHT	F04	F06	88	1.0
LATIN_SCHOLASTIC_GRAPHEMATIC	RIGHT	F05	F06	93	1.0
IFORAL_1395_1411_GRAPHEMATIC	LEFT	F01	F02	98	1.0
IFORAL_1395_1411_GRAPHEMATIC	LEFT	F01	F03	95	1.0
IFORAL_1395_1411_GRAPHEMATIC	LEFT	F01	F04	92	1.0
IFORAL_1395_1411_GRAPHEMATIC	LEFT	F01	F05	90	1.0
IFORAL_1395_1411_GRAPHEMATIC	LEFT	F01	F06	94	1.0
IFORAL_1395_1411_GRAPHEMATIC	LEFT	F02	F03	92	1.0
IFORAL_1395_1411_GRAPHEMATIC	LEFT	F02	F04	93	1.0
IFORAL_1395_1411_GRAPHEMATIC	LEFT	F02	F05	96	1.0
IFORAL_1395_1411_GRAPHEMATIC	LEFT	F02	F06	95	1.0
IFORAL_1395_1411_GRAPHEMATIC	LEFT	F03	F04	100	1.0
IFORAL_1395_1411_GRAPHEMATIC	LEFT	F03	F05	99	1.0
IFORAL_1395_1411_GRAPHEMATIC	LEFT	F03	F06	104	1.0
IFORAL_1395_1411_GRAPHEMATIC	LEFT	F04	F05	97	1.0
IFORAL_1395_1411_GRAPHEMATIC	LEFT	F04	F06	100	1.0
IFORAL_1395_1411_GRAPHEMATIC	LEFT	F05	F06	102	1.0
IFORAL_1395_1411_GRAPHEMATIC	RIGHT	F01	F02	47	1.0
IFORAL_1395_1411_GRAPHEMATIC	RIGHT	F01	F03	56	1.0
IFORAL_1395_1411_GRAPHEMATIC	RIGHT	F01	F04	55	1.0
IFORAL_1395_1411_GRAPHEMATIC	RIGHT	F01	F05	56	1.0
IFORAL_1395_1411_GRAPHEMATIC	RIGHT	F01	F06	52	1.0
IFORAL_1395_1411_GRAPHEMATIC	RIGHT	F02	F03	49	1.0
IFORAL_1395_1411_GRAPHEMATIC	RIGHT	F02	F04	47	1.0
IFORAL_1395_1411_GRAPHEMATIC	RIGHT	F02	F05	46	1.0
IFORAL_1395_1411_GRAPHEMATIC	RIGHT	F02	F06	44	1.0
IFORAL_1395_1411_GRAPHEMATIC	RIGHT	F03	F04	54	1.0
IFORAL_1395_1411_GRAPHEMATIC	RIGHT	F03	F05	58	1.0
IFORAL_1395_1411_GRAPHEMATIC	RIGHT	F03	F06	56	1.0
IFORAL_1395_1411_GRAPHEMATIC	RIGHT	F04	F05	53	1.0
IFORAL_1395_1411_GRAPHEMATIC	RIGHT	F04	F06	48	1.0
IFORAL_1395_1411_GRAPHEMATIC	RIGHT	F05	F06	54	1.0
