page_host	held_folio	events	host_bits	position_bits	position_gain_bits	host_top1	host_top3	position_top1	position_top3
che	f39	1	3.042885812853	1.472336869832	1.570548943021	1	1	1	1
che	f40	1	3.042885812853	3.634726491279	-0.591840678426	1	1	0	0
che	f43	1	7.900866807981	9.299416184471	-1.398549376490	0	0	0	0
che	f48	1	4.200427089840	2.135880858318	2.064546231522	0	0	1	1
che	f76	2	6.267711493470	3.109685024690	3.158026468780	2	2	2	2
che	f78	2	8.112150580611	5.384350151593	2.727800429019	1	1	1	1
che	f80	2	8.882668734489	6.589363225937	2.293305508551	0	1	0	1
che	f81	2	8.882668734489	9.156069551685	-0.273400817197	0	1	0	1
che	f82	2	6.832042661419	4.068193893991	2.763848767428	1	2	1	2
che	f83	4	16.003506102041	10.295104321373	5.708401780668	1	2	2	3
che	f85	1	3.042885812853	3.634726491279	-0.591840678426	1	1	0	0
che	f86	3	10.419336117227	5.240830482970	5.178505634257	2	2	3	3
chey	f10	1	5.385431037194	3.345224714799	2.040206322395	0	0	0	1
chey	f104	1	6.122396631360	4.742692205193	1.379704426167	0	0	0	0
chey	f107	2	13.065045820111	12.531856450290	0.533189369821	0	0	0	1
chey	f111	2	13.065045820111	13.707900486041	-0.642854665930	0	0	0	0
chey	f113	1	3.800468536472	3.032198822388	0.768269714084	0	1	0	1
chey	f114	1	3.800468536472	3.032198822388	0.768269714084	0	1	0	1
chey	f15	1	3.800468536472	2.601564468058	1.198904068414	0	1	0	1
chey	f19	1	4.537434130639	2.792732887693	1.744701242946	0	1	0	1
chey	f2	1	6.122396631360	7.617161323109	-1.494764691750	0	0	0	0
chey	f20	2	7.573192723782	5.069066147756	2.504126576026	1	2	1	2
chey	f27	2	8.310158317948	5.389921150558	2.920237167389	0	2	0	2
chey	f28	1	3.800468536472	3.032198822388	0.768269714084	0	1	0	1
chey	f30	2	9.158155224503	5.814007537499	3.344147687004	0	1	0	2
chey	f34	1	5.385431037194	4.617161323109	0.768269714084	0	0	0	0
chey	f35	1	3.800468536472	3.032198822388	0.768269714084	0	1	0	1
chey	f42	1	4.537434130639	2.792732887693	1.744701242946	0	1	0	1
chey	f47	1	3.800468536472	3.032198822388	0.768269714084	0	1	0	1
chey	f56	4	18.940671881915	18.774358902292	0.166312979623	1	2	0	2
chey	f76	1	7.707359132081	9.202123823830	-1.494764691750	0	0	0	0
chey	f79	3	13.639696606578	10.266305054983	3.373391551595	1	2	0	2
chey	f80	1	4.537434130639	2.792732887693	1.744701242946	0	1	0	1
chey	f83	1	3.800468536472	2.601564468058	1.198904068414	0	1	0	1
chey	f86	2	8.310158317948	5.725944075332	2.584214242616	0	2	0	2
chol	f10	1	4.940837927532	4.365723212767	0.575114714765	0	0	0	0
chol	f11	1	3.355875426811	2.357197181407	0.998678245404	0	1	0	1
chol	f13	1	3.224630893532	2.435309894305	0.789320999227	1	1	0	1
chol	f16	1	3.355875426811	2.357197181407	0.998678245404	0	1	0	1
chol	f17	2	7.486425665757	4.185067018605	3.301358647153	1	2	1	2
chol	f19	1	3.355875426811	2.464112385323	0.891763041487	0	1	0	1
chol	f21	3	14.016092641179	9.332463797752	4.683628843427	0	2	0	2
chol	f22	1	3.355875426811	2.464112385323	0.891763041487	0	1	0	1
chol	f24	1	3.224630893532	1.857110221160	1.367520672373	1	1	1	1
chol	f27	1	3.355875426811	2.464112385323	0.891763041487	0	1	0	1
chol	f3	1	3.224630893532	1.857110221160	1.367520672373	1	1	1	1
chol	f32	3	11.440063265228	9.465718284788	1.974344980441	1	2	1	2
chol	f37	1	3.355875426811	2.357197181407	0.998678245404	0	1	0	1
chol	f4	2	8.138502362337	7.910086511806	0.228415850531	1	1	1	1
chol	f44	1	3.224630893532	2.435309894305	0.789320999227	1	1	0	1
chol	f45	1	7.748192849589	7.989200949093	-0.241008099504	0	0	0	0
chol	f47	2	7.486425665757	4.657475295954	2.828950369804	1	2	0	2
chol	f49	5	22.046767257004	15.620060925760	6.426706331243	0	2	0	3
chol	f5	1	3.224630893532	2.435309894305	0.789320999227	1	1	0	1
chol	f51	1	3.355875426811	2.357197181407	0.998678245404	0	1	0	1
chol	f56	2	10.945857284395	10.717441433864	0.228415850531	1	1	1	1
chol	f7	1	3.224630893532	2.435309894305	0.789320999227	1	1	0	1
chol	f79	1	3.355875426811	2.464112385323	0.891763041487	0	1	0	1
chol	f9	1	3.224630893532	1.857110221160	1.367520672373	1	1	1	1
chol	f93	1	6.163230348868	4.494436257344	1.668794091525	0	0	0	0
chor	f10	1	4.509555098063	3.495313175487	1.014241922576	0	0	0	0
chor	f112	1	5.357552004618	3.625748115568	1.731803889050	0	0	0	0
chor	f13	1	4.509555098063	4.509555098063	0.000000000000	0	0	0	0
chor	f15	1	4.509555098063	4.238907508119	0.270647589944	0	0	0	0
chor	f18	1	3.979040381364	3.375699351328	0.603341030036	0	1	0	0
chor	f22	2	11.243208993120	11.578215158462	-0.335006165342	1	1	0	1
chor	f25	1	3.592017258255	2.243661038090	1.348356220165	1	1	1	1
chor	f29	2	7.516890643153	5.299670632873	2.217220010280	2	2	1	2
chor	f3	5	23.108630996625	17.274084979476	5.834546017149	0	1	0	1
chor	f30	2	8.073283991678	6.469560840300	1.603723151378	1	1	0	1
chor	f35	4	17.266742826453	12.194205182574	5.072537643880	1	2	1	2
chor	f37	3	13.250982388171	9.744500594999	3.506481793172	1	1	1	1
chor	f38	1	6.094517598784	7.158647936204	-1.064130337420	0	0	0	0
chor	f56	2	10.575784332207	11.378789853801	-0.803005521595	0	0	0	0
chor	f6	1	3.592017258255	2.243661038090	1.348356220165	1	1	1	1
chor	f9	1	3.592017258255	2.243661038090	1.348356220165	1	1	1	1
chor	f90	1	4.509555098063	3.955114542119	0.554440555944	0	0	0	0
chor	f94	1	3.979040381364	2.636988017391	1.342052363973	0	1	0	1
chor	f95	1	3.979040381364	3.375699351328	0.603341030036	0	1	0	0
chy	f11	1	2.623583794748	1.464329560761	1.159254233988	1	1	1	1
chy	f112	1	8.049848549451	10.234273120588	-2.184424571137	0	0	0	0
chy	f115	3	8.227511333123	5.394035060676	2.833476272447	3	3	3	3
chy	f13	4	19.323450610415	17.172874690727	2.150575919689	0	3	0	3
chy	f14	1	2.623583794748	1.858838700863	0.764745093885	1	1	1	1
chy	f15	2	6.128011267825	3.789753752238	2.338257515587	1	2	1	2
chy	f16	2	10.651573223883	11.191793710406	-0.540220486524	1	1	1	1
chy	f18	3	8.845052024416	5.605622925528	3.239429098889	2	3	2	3
chy	f19	4	17.651689423369	15.197470606645	2.454218816723	2	2	2	2
chy	f2	1	3.526286593394	3.787927763927	-0.261641170534	0	1	0	1
chy	f20	4	20.383799857911	18.819813031063	1.563986826848	0	1	0	2
chy	f21	2	7.192141605245	5.807482946671	1.384658658575	1	1	1	1
chy	f22	3	10.433451560809	7.187024176146	3.246427384663	1	2	1	2
chy	f27	1	4.590416930813	3.195852902274	1.394564028539	0	0	0	0
chy	f28	2	9.737987975700	10.307565892649	-0.569577916949	0	0	0	0
chy	f29	1	2.623583794748	1.858838700863	0.764745093885	1	1	1	1
chy	f30	1	2.623583794748	1.858838700863	0.764745093885	1	1	1	1
chy	f32	2	5.362733969348	3.153934757353	2.208799211995	2	2	2	2
chy	f35	5	21.388206233127	18.967794528353	2.420411704775	2	2	2	2
chy	f47	1	3.526286593394	2.328475889974	1.197810703420	0	1	0	1
chy	f49	2	9.737987975700	9.610413569194	0.127574406506	0	0	0	1
chy	f50	1	4.349408831309	5.644864714836	-1.295455883526	0	0	0	0
chy	f58	2	7.853836304386	7.113362330765	0.740473973622	0	1	0	1
chy	f7	4	16.307735022152	14.967680590793	1.340054431359	2	2	2	3
chy	f76	1	4.349408831309	3.461283812049	0.888125019260	0	0	0	0
chy	f79	1	4.590416930813	3.195852902274	1.394564028539	0	0	0	0
chy	f8	2	8.917966641806	6.596622730124	2.321343911682	0	0	0	1
chy	f80	1	2.623583794748	1.858838700863	0.764745093885	1	1	1	1
chy	f83	1	8.049848549451	9.345304432977	-1.295455883526	0	0	0	0
chy	f85	1	3.526286593394	3.787927763927	-0.261641170534	0	1	0	1
chy	f89	1	8.049848549451	8.497307526422	-0.447458976971	0	0	0	0
chy	f94	1	3.526286593394	2.328475889974	1.197810703420	0	1	0	1
ckhy	f10	1	3.399930606889	2.601145836211	0.798784770677	0	1	0	1
ckhy	f103	2	5.891641852715	3.973431042218	1.918210810498	1	1	1	2
ckhy	f105	1	3.399930606889	2.601145836211	0.798784770677	0	1	0	1
ckhy	f107	3	12.186230047106	13.158358791549	-0.972128744442	2	2	2	2
ckhy	f108	3	9.757676814271	7.154556506984	2.603120307286	1	1	1	2
ckhy	f111	5	12.231312064689	7.860796265940	4.370515798749	4	4	4	5
ckhy	f112	3	9.757676814271	7.769489027850	1.988187786421	1	1	1	1
ckhy	f114	1	2.005070989547	1.221083420494	0.783987569053	1	1	1	1
ckhy	f14	1	2.005070989547	1.904181308351	0.100889681197	1	1	1	1
ckhy	f17	1	3.399930606889	2.777297688201	0.622632918687	0	1	0	1
ckhy	f19	1	2.005070989547	1.221083420494	0.783987569053	1	1	1	1
ckhy	f2	1	3.399930606889	2.601145836211	0.798784770677	0	1	0	1
ckhy	f3	1	3.399930606889	2.601145836211	0.798784770677	0	1	0	1
ckhy	f30	1	3.762500686273	3.100669422168	0.661831264105	0	1	0	0
ckhy	f32	2	5.384681863996	3.776905387453	1.607776476543	1	2	1	2
ckhy	f34	2	5.384681863996	3.776905387453	1.607776476543	1	2	1	2
ckhy	f35	2	7.001604106114	5.453100179186	1.548503926928	0	2	0	2
ckhy	f39	1	3.906890595609	2.783155227186	1.123735368422	0	0	0	1
ckhy	f40	2	4.072267572107	3.150890137725	0.921377434382	2	2	2	2
ckhy	f46	2	4.072267572107	2.427920730471	1.644346841636	2	2	2	2
ckhy	f48	1	3.399930606889	2.601145836211	0.798784770677	0	1	0	1
ckhy	f50	3	9.613286904936	6.782522611188	2.830764293748	1	2	1	3
ckhy	f52	1	3.399930606889	3.399930606889	0.000000000000	0	1	0	1
ckhy	f55	1	3.399930606889	2.601145836211	0.798784770677	0	1	0	1
ckhy	f6	1	2.005070989547	1.221083420494	0.783987569053	1	1	1	1
ckhy	f75	3	7.793912624328	5.515814739237	2.278097885091	2	3	2	2
ckhy	f76	1	3.906890595609	2.783155227186	1.123735368422	0	0	0	1
ckhy	f77	1	2.005070989547	1.221083420494	0.783987569053	1	1	1	1
ckhy	f78	2	8.114390803163	5.859795186647	2.254595616516	0	0	0	0
ckhy	f79	2	7.649071549441	5.838608881442	1.810462668000	0	1	0	1
ckhy	f80	5	13.874588231985	9.695174783357	4.179413448629	3	3	3	4
ckhy	f81	3	7.938302533663	5.162010995127	2.776291538536	2	2	2	3
ckhy	f82	2	4.072267572107	2.507037898479	1.565229673628	2	2	2	2
ckhy	f83	2	7.649071549441	5.838608881442	1.810462668000	0	1	0	1
ckhy	f85	1	2.005070989547	1.221083420494	0.783987569053	1	1	1	1
ckhy	f86	1	2.005070989547	1.194236897699	0.810834091849	1	1	1	1
ckhy	f88	1	2.005070989547	1.221083420494	0.783987569053	1	1	1	1
ckhy	f9	1	3.399930606889	2.601145836211	0.798784770677	0	1	0	1
ckhy	f94	1	2.005070989547	1.221083420494	0.783987569053	1	1	1	1
ckhy	f95	2	4.072267572107	2.507037898479	1.565229673628	2	2	2	2
ckhy	f99	1	3.399930606889	2.777297688201	0.622632918687	0	1	0	1
cthey	f111	2	10.607374351388	10.578099961555	0.029274389833	0	2	0	1
cthey	f17	1	2.871843648509	1.230982822494	1.640860826016	1	1	1	1
cthey	f2	1	2.871843648509	1.230982822494	1.640860826016	1	1	1	1
cthey	f27	2	5.952567862052	2.644469384992	3.308098477061	2	2	2	2
cthey	f30	1	7.515699838284	8.811155721810	-1.295455883526	0	0	0	0
cthey	f31	1	4.708344916226	3.479424451892	1.228920464334	0	1	0	1
cthey	f35	1	2.871843648509	1.230982822494	1.640860826016	1	1	1	1
cthey	f4	1	2.871843648509	2.997374530593	-0.125530882084	1	1	1	1
cthey	f47	1	2.871843648509	1.230982822494	1.640860826016	1	1	1	1
cthey	f48	1	2.871843648509	1.230982822494	1.640860826016	1	1	1	1
cthey	f76	1	5.930737337563	6.056268219647	-0.125530882084	0	1	0	1
cthey	f77	1	4.708344916226	4.708344916226	0.000000000000	0	1	0	1
cthey	f8	1	2.871843648509	1.230982822494	1.640860826016	1	1	1	1
cthey	f82	1	7.515699838284	8.811155721810	-1.295455883526	0	0	0	0
cthey	f83	1	4.708344916226	3.479424451892	1.228920464334	0	1	0	1
cthey	f87	2	5.952567862052	2.644469384992	3.308098477061	2	2	2	2
cthey	f96	2	5.952567862052	4.220489214386	1.732078647666	2	2	2	2
cthol	f113	1	1.818161677014	0.393663848486	1.424497828528	1	1	1	1
cthol	f18	2	3.710529814038	0.825245892691	2.885283921347	2	2	2	2
cthol	f19	1	1.818161677014	0.393663848486	1.424497828528	1	1	1	1
cthol	f24	1	1.818161677014	0.393663848486	1.424497828528	1	1	1	1
cthol	f28	4	7.739619887112	2.533362365934	5.206257521179	4	4	4	4
cthol	f3	1	1.818161677014	1.168243734452	0.649917942562	1	1	1	1
cthol	f30	1	7.651051691179	8.191620072542	-0.540568381363	0	1	0	1
cthol	f32	1	1.818161677014	0.393663848486	1.424497828528	1	1	1	1
cthol	f35	1	1.818161677014	1.818161677014	0.000000000000	1	1	1	1
cthol	f36	3	5.682394094680	1.299551547636	4.382842547044	3	3	3	3
cthol	f4	1	1.818161677014	0.393663848486	1.424497828528	1	1	1	1
cthol	f44	1	1.818161677014	1.168243734452	0.649917942562	1	1	1	1
cthol	f49	1	1.818161677014	0.393663848486	1.424497828528	1	1	1	1
cthol	f54	1	1.818161677014	0.393663848486	1.424497828528	1	1	1	1
cthol	f6	2	3.710529814038	0.825245892691	2.885283921347	2	2	2	2
cthol	f7	2	3.710529814038	0.825245892691	2.885283921347	2	2	2	2
cthol	f8	1	1.818161677014	0.393663848486	1.424497828528	1	1	1	1
cthol	f89	2	3.710529814038	1.582603261331	2.127926552707	2	2	2	2
cthol	f93	3	5.682394094680	2.036000314091	3.646393780588	3	3	3	3
cthor	f10	2	9.758178188900	9.342458896135	0.415719292764	1	1	1	1
cthor	f14	1	2.290392521454	0.617639554855	1.672752966599	1	1	1	1
cthor	f15	2	4.709065520639	2.554617596579	2.154447924060	2	2	2	2
cthor	f16	1	2.290392521454	0.617639554855	1.672752966599	1	1	1	1
cthor	f19	1	2.290392521454	0.617639554855	1.672752966599	1	1	1	1
cthor	f2	1	2.290392521454	0.617639554855	1.672752966599	1	1	1	1
cthor	f25	2	4.709065520639	1.309360678340	3.399704842298	2	2	2	2
cthor	f28	1	2.290392521454	0.617639554855	1.672752966599	1	1	1	1
cthor	f29	1	2.290392521454	0.617639554855	1.672752966599	1	1	1	1
cthor	f36	1	2.290392521454	0.617639554855	1.672752966599	1	1	1	1
cthor	f52	2	4.709065520639	1.309360678340	3.399704842298	2	2	2	2
cthor	f6	1	2.290392521454	0.617639554855	1.672752966599	1	1	1	1
cthor	f80	1	2.290392521454	0.617639554855	1.672752966599	1	1	1	1
cthor	f82	1	2.290392521454	1.885136042968	0.405256478486	1	1	1	1
cthor	f9	2	4.709065520639	1.309360678340	3.399704842298	2	2	2	2
cthy	f10	3	6.389454721461	4.245154373091	2.144300348370	3	3	1	3
cthy	f103	2	7.522570546723	6.200443694211	1.322126852512	0	2	0	2
cthy	f106	2	5.946870967331	4.396872704484	1.549998262847	0	2	0	2
cthy	f107	2	4.678104545357	3.187431916320	1.490672629037	0	2	0	2
cthy	f11	1	2.073777926140	1.534657418873	0.539120507266	1	1	0	1
cthy	f111	3	8.302748460467	5.990875323329	2.311873137138	0	3	0	3
cthy	f112	2	4.678104545357	3.187431916320	1.490672629037	0	2	0	2
cthy	f115	1	2.305103472246	1.555025216567	0.750078255679	0	1	0	1
cthy	f116	2	5.715545421225	4.376395398834	1.339150022391	1	2	0	2
cthy	f15	5	10.947769040956	8.493937526285	2.453831514671	5	5	0	5
cthy	f17	2	4.202721429918	2.627163842926	1.575557586993	2	2	1	2
cthy	f18	3	6.473728390413	4.142192770349	2.331535620064	2	3	2	3
cthy	f19	1	2.305103472246	1.555025216567	0.750078255679	0	1	0	1
cthy	f2	2	4.678104545357	4.140675603309	0.537428942048	0	2	0	2
cthy	f20	1	2.073777926140	1.534657418873	0.539120507266	1	1	0	1
cthy	f21	2	4.361908466610	3.051887082878	1.310021383731	1	2	1	2
cthy	f22	5	10.947769040956	7.734267519673	3.213501521283	5	5	1	5
cthy	f24	1	2.305103472246	1.555025216567	0.750078255679	0	1	0	1
cthy	f3	2	4.202721429918	2.290482616053	1.912238813865	2	2	2	2
cthy	f31	1	4.326165087774	4.323430120053	0.002734967721	0	0	0	0
cthy	f34	1	4.326165087774	4.323430120053	0.002734967721	0	0	0	0
cthy	f35	1	2.073777926140	1.085025380728	0.988752545412	1	1	1	1
cthy	f36	1	2.305103472246	1.555025216567	0.750078255679	0	1	0	1
cthy	f4	3	6.389454721461	4.245154373091	2.144300348370	3	3	1	3
cthy	f42	1	2.305103472246	1.555025216567	0.750078255679	0	1	0	1
cthy	f43	1	2.305103472246	1.784271308945	0.520832163301	0	1	1	1
cthy	f44	1	2.305103472246	1.555025216567	0.750078255679	0	1	0	1
cthy	f45	2	4.361908466610	3.051887082878	1.310021383731	1	2	1	2
cthy	f46	2	4.361908466610	2.637833804484	1.724074662126	1	2	1	2
cthy	f47	2	10.470432923388	10.888798988839	-0.418366065451	1	1	1	1
cthy	f49	1	2.305103472246	2.568542617889	-0.263439145643	0	1	0	1
cthy	f51	2	4.202721429918	3.426580569036	0.776140860883	2	2	1	2
cthy	f52	1	2.073777926140	1.534657418873	0.539120507266	1	1	0	1
cthy	f58	1	2.305103472246	1.555025216567	0.750078255679	0	1	0	1
cthy	f6	2	4.202721429918	2.627163842926	1.575557586993	2	2	1	2
cthy	f66	2	7.522570546723	6.200443694211	1.322126852512	0	2	0	2
cthy	f7	2	4.202721429918	3.144823301040	1.057898128879	2	2	0	2
cthy	f75	2	6.614295628244	5.390726478705	1.223569149539	0	1	1	1
cthy	f76	1	3.658740426861	2.879519624092	0.779220802768	0	1	0	1
cthy	f77	1	2.305103472246	1.555025216567	0.750078255679	0	1	0	1
cthy	f78	2	4.678104545357	3.356404294365	1.321700250992	0	2	1	2
cthy	f79	3	8.970173121380	7.983707107906	0.986466013474	0	2	1	2
cthy	f80	9	32.359554709563	26.817707944149	5.541846765413	0	6	0	6
cthy	f81	1	2.305103472246	1.555025216567	0.750078255679	0	1	0	1
cthy	f83	5	18.686873807812	14.960247479641	3.726626328171	0	3	0	3
cthy	f86	1	2.073777926140	2.316766389772	-0.242988463632	1	1	0	1
cthy	f9	3	6.389454721461	4.245154373091	2.144300348370	3	3	1	3
cthy	f93	1	3.658740426861	5.153505118610	-1.494764691750	0	1	0	0
cthy	f94	1	2.305103472246	1.555025216567	0.750078255679	0	1	0	1
cthy	f95	1	2.305103472246	2.305103472246	0.000000000000	0	1	0	1
d	f10	2	7.609134209372	6.223587012216	1.385547197156	2	2	2	2
d	f104	8	47.306062645336	45.363998477046	1.942064168290	0	1	0	2
d	f105	6	28.698740810875	28.051368319498	0.647372491377	1	2	1	2
d	f106	6	38.160744096036	36.284345137653	1.876398958383	0	0	0	1
d	f107	5	24.152305437623	25.962050196528	-1.809744758905	2	2	1	2
d	f108	6	37.101009430543	37.278635406055	-0.177625975512	0	0	0	0
d	f111	3	18.726077847824	21.170513280963	-2.444435433138	0	0	0	0
d	f112	4	20.355533698763	18.151806686323	2.203727012440	0	0	0	1
d	f113	2	10.661718726384	9.453609697057	1.208109029327	0	0	0	0
d	f114	28	159.742927490280	159.224080254454	0.518847235826	4	6	5	5
d	f115	7	38.088158401448	43.161562654420	-5.073404252972	0	1	0	0
d	f13	1	7.434628227637	6.987881868631	0.446746359006	0	0	0	0
d	f14	1	7.434628227637	5.583491613551	1.851136614086	0	0	0	0
d	f15	1	3.734188509496	3.186700714193	0.547487795302	1	1	1	1
d	f18	1	6.697662633471	6.002328639737	0.695333993734	0	0	0	0
d	f19	1	9.019590728358	12.636974706771	-3.617383978414	0	0	0	0
d	f2	3	15.511064956854	17.777662224772	-2.266597267918	1	1	1	1
d	f20	1	3.734188509496	3.186700714193	0.547487795302	1	1	1	1
d	f21	2	10.420710626880	13.474413143515	-3.053702516635	1	1	1	1
d	f22	2	10.465798516409	11.519053497518	-1.053254981110	0	1	0	1
d	f24	2	10.465798516409	10.672687390890	-0.206888874482	0	1	0	1
d	f26	1	5.319151010217	4.486222820932	0.832928189285	0	0	0	0
d	f27	1	6.212235806300	5.973578330601	0.238657475699	0	0	0	0
d	f29	1	4.264703226194	3.817956867188	0.446746359006	0	1	0	1
d	f3	4	24.748577920066	30.891028434104	-6.142450514038	1	1	1	2
d	f31	2	12.050761017130	15.656393583550	-3.605632566420	0	0	0	0
d	f34	4	24.218063203367	31.306805880679	-7.088742677311	0	0	0	0
d	f35	3	20.154921146628	21.224353139567	-1.069431992938	1	1	1	1
d	f36	1	7.434628227637	8.929392919386	-1.494764691750	0	0	0	0
d	f37	1	9.019590728358	11.232584451692	-2.212993723334	0	0	0	0
d	f38	1	7.434628227637	9.647621950971	-2.212993723334	0	0	0	0
d	f39	2	14.568609321993	15.503564990249	-0.934955668257	0	0	0	0
d	f4	1	5.560159109721	7.773152833055	-2.212993723334	0	0	0	0
d	f42	3	20.154921146628	21.373257811367	-1.218336664738	1	1	1	1
d	f43	1	6.697662633471	4.808880112069	1.888782521401	0	0	0	0
d	f48	1	5.560159109721	4.995087170985	0.565071938735	0	0	0	0
d	f49	3	16.248030551020	20.024776074354	-3.776745523335	1	1	1	1
d	f51	4	23.274646731734	24.173351709025	-0.898704977291	1	1	1	1
d	f52	2	9.935283799710	8.665740544144	1.269543255566	0	0	0	1
d	f53	3	18.474539080828	16.535310966713	1.939228114116	0	0	0	0
d	f54	1	6.697662633471	6.002328639737	0.695333993734	0	0	0	0
d	f58	2	9.572713720325	8.473378582667	1.099335137658	0	1	0	1
d	f6	1	4.627273305579	4.180526946573	0.446746359006	0	0	0	1
d	f7	2	10.951225343579	11.230296527023	-0.279071183444	0	1	0	0
d	f76	1	5.319151010217	7.532144733551	-2.212993723334	0	0	0	0
d	f77	5	29.330171041023	29.303128720554	0.027042320468	0	0	0	1
d	f78	2	12.983646821271	13.918602489528	-0.934955668257	0	0	0	0
d	f81	2	9.813721819829	8.790950272510	1.022771547319	0	1	0	1
d	f82	1	9.019590728358	12.636974706771	-3.617383978414	0	0	0	0
d	f83	3	18.726077847824	16.820757312179	1.905320535645	0	0	0	0
d	f85	5	32.779798790692	32.311356539674	0.468442251019	0	0	0	0
d	f86	7	39.720892621336	41.054748523205	-1.333855901870	0	1	0	1
d	f87	2	12.005673127601	12.810393272572	-0.804720144971	0	0	0	0
d	f89	4	21.578652918624	22.854868011530	-1.276215092907	1	2	1	2
d	f9	1	4.264703226194	3.817956867188	0.446746359006	0	1	0	1
d	f90	2	18.028040940630	25.241356084271	-7.213315143641	0	0	0	0
d	f93	6	38.926980030768	41.196148261772	-2.269168231004	0	0	0	0
d	f94	1	6.697662633471	5.527109143654	1.170553489817	0	0	0	0
d	f95	6	35.888609286744	32.563188966254	3.325420320490	0	1	0	0
d	f96	3	20.154921146628	23.325729301491	-3.170808154863	1	1	1	1
d	f99	1	4.264703226194	3.817956867188	0.446746359006	0	1	0	1
e	f102	1	5.790866799269	2.836952568273	2.953914230996	0	0	0	1
e	f103	14	42.240449027242	33.850333315162	8.390115712081	8	11	8	11
e	f104	3	9.949795231058	7.931126547290	2.018668683768	1	1	1	3
e	f105	1	2.983511877211	2.708805223840	0.274706653371	0	1	0	1
e	f106	5	12.503117343402	10.812364199437	1.690753143965	2	5	2	4
e	f107	8	17.188786856267	12.387173723624	4.801613132644	6	7	6	6
e	f108	12	34.361463950049	30.339063010097	4.022400939952	4	9	4	10
e	f111	13	53.492157589547	42.207820131055	11.284337458492	5	7	5	9
e	f112	4	9.481919047744	6.829794587370	2.652124460374	2	4	2	4
e	f113	3	18.273225351110	25.432227687080	-7.159002335969	1	1	1	1
e	f114	10	34.613240988586	33.212332782569	1.400908206017	5	7	5	7
e	f115	3	9.343473797693	7.394284679506	1.949189118187	1	2	1	2
e	f116	3	5.752089372959	4.200130604533	1.551958768426	2	3	2	3
e	f21	1	9.250298417906	10.697757394878	-1.447458976971	0	0	0	0
e	f24	1	9.250298417906	10.697757394878	-1.447458976971	0	0	0	0
e	f26	1	2.983511877211	2.219013839374	0.764498037838	0	1	0	1
e	f28	1	9.250298417906	13.165906230616	-3.915607812710	0	0	0	0
e	f29	2	12.224318871816	6.001087467723	6.223231404093	0	0	0	1
e	f30	1	5.790866799269	2.836952568273	2.953914230996	0	0	0	1
e	f31	1	1.386112273252	1.410248612169	-0.024136338917	1	1	1	1
e	f34	4	11.130380145625	8.257542815500	2.872837330125	1	4	1	4
e	f36	1	5.790866799269	2.836952568273	2.953914230996	0	0	0	1
e	f39	1	1.386112273252	1.410248612169	-0.024136338917	1	1	1	1
e	f43	3	12.621916973638	10.764115277544	1.857801696094	0	2	0	2
e	f46	2	4.360132727162	3.448169619160	0.911963108002	1	2	1	2
e	f48	3	11.805304996857	11.300688998375	0.504615998481	0	2	0	2
e	f51	1	7.665335917185	4.830759526393	2.834576390793	0	0	0	0
e	f58	1	6.080373416464	2.849418981624	3.230954434840	0	0	0	1
e	f66	2	5.582525148499	6.755866051767	-1.173340903268	1	1	1	1
e	f75	6	12.041639687204	9.081787789997	2.959851897207	5	5	5	5
e	f76	21	58.453095155691	48.443651905612	10.009443250080	9	16	9	18
e	f77	26	72.122280968455	50.770464054418	21.351816914037	14	22	14	23
e	f78	14	30.459713646393	24.816686534440	5.643027111953	9	13	9	12
e	f79	6	15.037828036059	11.028682122878	4.009145913181	3	5	3	6
e	f80	6	8.553073757211	5.335759096620	3.217314660591	6	6	6	6
e	f81	11	33.884359332376	27.762936596746	6.121422735629	4	7	4	8
e	f82	5	11.679986952950	5.954767214378	5.725219738571	4	4	4	5
e	f83	18	35.107291229216	26.988276171555	8.119015057661	14	17	14	17
e	f85	7	20.538357479608	16.429159769331	4.109197710277	2	6	2	5
e	f86	6	16.975463610518	14.103491897402	2.871971713116	4	5	4	4
e	f88	1	6.442943495849	3.262371250207	3.180572245642	0	0	0	0
e	f95	1	1.386112273252	0.757262873602	0.628849399650	1	1	1	1
ed	f104	1	4.288761230952	2.382172170519	1.906589060433	1	1	1	1
ed	f105	2	15.469419240452	18.165265847292	-2.695846606841	0	0	0	0
ed	f108	4	26.922545932715	26.014532376700	0.908013556015	0	0	0	1
ed	f111	3	17.381937852597	14.634254143212	2.747683709385	1	1	1	2
ed	f112	1	5.426264754702	3.470208102290	1.956056652412	0	0	0	1
ed	f113	1	6.163230348868	7.561779725359	-1.398549376490	0	0	0	0
ed	f114	8	55.716560433102	58.386695862629	-2.670135429527	0	0	0	0
ed	f115	1	4.288761230952	2.382172170519	1.906589060433	1	1	1	1
ed	f43	1	4.288761230952	2.382172170519	1.906589060433	1	1	1	1
ed	f48	1	4.288761230952	2.382172170519	1.906589060433	1	1	1	1
ed	f77	2	12.662064318394	14.913126082562	-2.251061764168	0	1	0	0
ed	f78	1	7.748192849589	7.873723731673	-0.125530882084	0	0	0	0
ed	f79	1	4.288761230952	2.382172170519	1.906589060433	1	1	1	1
ed	f83	6	38.152068093427	38.588650220274	-0.436582126847	0	0	0	0
ed	f86	2	15.469419240452	16.779374693673	-1.309955453221	0	0	0	0
ed	f94	1	5.426264754702	3.470208102290	1.956056652412	0	0	0	1
ed	f95	1	5.426264754702	3.684332907643	1.741931847060	0	0	0	0
