edition	variant	stratum_key	q_early	q_late	none_early	none_late	occurrences	expected_q_early	score
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f104r"",""page_host"":""ot"",""within_field_position"":""MIDDLE""}"	1	1	0	3	5	0.400000000000	0.600000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""OT:0:NONE:1:0"",""page"":""f104v"",""page_host"":""ch"",""within_field_position"":""LAST""}"	1	1	0	1	3	0.666666666667	0.333333333333
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""OT:0:NONE:1:0"",""page"":""f104v"",""page_host"":""ee"",""within_field_position"":""LAST""}"	1	0	2	1	4	0.750000000000	0.250000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""O:0:NONE:0:0"",""page"":""f104v"",""page_host"":""l"",""within_field_position"":""MIDDLE""}"	1	0	2	1	4	0.750000000000	0.250000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f104v"",""page_host"":""ok"",""within_field_position"":""MIDDLE""}"	1	1	0	1	3	0.666666666667	0.333333333333
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:ain:0:0"",""page"":""f104v"",""page_host"":""ok"",""within_field_position"":""MIDDLE""}"	1	1	1	2	5	0.800000000000	0.200000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:NONE:1:0"",""page"":""f104v"",""page_host"":""okche"",""within_field_position"":""LAST""}"	1	1	0	1	3	0.666666666667	0.333333333333
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:NONE:1:0"",""page"":""f104v"",""page_host"":""okee"",""within_field_position"":""LAST""}"	3	0	0	1	4	2.250000000000	0.750000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:NONE:0:0"",""page"":""f104v"",""page_host"":""okeey"",""within_field_position"":""MIDDLE""}"	1	1	0	1	3	0.666666666667	0.333333333333
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f104v"",""page_host"":""ot"",""within_field_position"":""FIRST""}"	0	2	1	0	3	0.666666666667	-0.666666666667
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""OT:0:NONE:1:0"",""page"":""f105r"",""page_host"":""ee"",""within_field_position"":""LAST""}"	0	1	1	1	3	0.333333333333	-0.333333333333
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""O:0:NONE:0:0"",""page"":""f105r"",""page_host"":""eey"",""within_field_position"":""FIRST""}"	1	1	1	0	3	1.333333333333	-0.333333333333
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f105r"",""page_host"":""ok"",""within_field_position"":""MIDDLE""}"	1	2	1	0	4	1.500000000000	-0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:NONE:1:0"",""page"":""f105r"",""page_host"":""okee"",""within_field_position"":""LAST""}"	1	1	2	0	4	1.500000000000	-0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""O:0:aiin:0:0"",""page"":""f105v"",""page_host"":""d"",""within_field_position"":""MIDDLE""}"	1	0	0	1	2	0.500000000000	0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""OT:0:NONE:1:0"",""page"":""f105v"",""page_host"":""ee"",""within_field_position"":""LAST""}"	1	0	1	1	3	0.666666666667	0.333333333333
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:air:0:0"",""page"":""f105v"",""page_host"":""o"",""within_field_position"":""MIDDLE""}"	0	1	1	0	2	0.500000000000	-0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f105v"",""page_host"":""ok"",""within_field_position"":""MIDDLE""}"	0	2	2	4	8	0.500000000000	-0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:NONE:1:0"",""page"":""f105v"",""page_host"":""okee"",""within_field_position"":""LAST""}"	1	0	0	1	2	0.500000000000	0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:NONE:1:0"",""page"":""f105v"",""page_host"":""opche"",""within_field_position"":""LAST""}"	0	1	2	0	3	0.666666666667	-0.666666666667
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:NONE:0:0"",""page"":""f105v"",""page_host"":""opcheo"",""within_field_position"":""MIDDLE""}"	0	1	1	0	2	0.500000000000	-0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""OT:0:NONE:1:0"",""page"":""f106r"",""page_host"":""e"",""within_field_position"":""LAST""}"	1	1	0	3	5	0.400000000000	0.600000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f106r"",""page_host"":""ok"",""within_field_position"":""MIDDLE""}"	2	1	2	1	6	2.000000000000	0.000000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:ain:0:0"",""page"":""f106r"",""page_host"":""ok"",""within_field_position"":""FIRST""}"	1	2	0	1	4	0.750000000000	0.250000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:ain:0:0"",""page"":""f106r"",""page_host"":""ok"",""within_field_position"":""MIDDLE""}"	1	3	2	3	9	1.333333333333	-0.333333333333
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:NONE:1:0"",""page"":""f106r"",""page_host"":""okee"",""within_field_position"":""LAST""}"	3	1	1	0	5	3.200000000000	-0.200000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:NONE:1:0"",""page"":""f106r"",""page_host"":""opch"",""within_field_position"":""LAST""}"	1	0	0	1	2	0.500000000000	0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:NONE:0:0"",""page"":""f106r"",""page_host"":""opchy"",""within_field_position"":""MIDDLE""}"	1	0	0	1	2	0.500000000000	0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:ar:0:0"",""page"":""f106r"",""page_host"":""ot"",""within_field_position"":""MIDDLE""}"	1	0	1	1	3	0.666666666667	0.333333333333
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""OT:0:NONE:0:0"",""page"":""f106r"",""page_host"":""y"",""within_field_position"":""MIDDLE""}"	1	1	0	1	3	0.666666666667	0.333333333333
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""OT:0:NONE:1:0"",""page"":""f107v"",""page_host"":""e"",""within_field_position"":""LAST""}"	1	0	1	1	3	0.666666666667	0.333333333333
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""O:0:aiin:0:0"",""page"":""f107v"",""page_host"":""l"",""within_field_position"":""MIDDLE""}"	0	1	3	0	4	0.750000000000	-0.750000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f107v"",""page_host"":""ok"",""within_field_position"":""FIRST""}"	1	1	1	2	5	0.800000000000	0.200000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f107v"",""page_host"":""ok"",""within_field_position"":""MIDDLE""}"	6	4	5	2	17	6.470588235294	-0.470588235294
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:ain:0:0"",""page"":""f107v"",""page_host"":""ok"",""within_field_position"":""FIRST""}"	3	0	0	2	5	1.800000000000	1.200000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:ain:0:0"",""page"":""f107v"",""page_host"":""ok"",""within_field_position"":""MIDDLE""}"	2	0	1	2	5	1.200000000000	0.800000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:NONE:0:0"",""page"":""f107v"",""page_host"":""okchey"",""within_field_position"":""MIDDLE""}"	1	2	0	1	4	0.750000000000	0.250000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:NONE:0:0"",""page"":""f107v"",""page_host"":""okeey"",""within_field_position"":""MIDDLE""}"	1	4	1	1	7	1.428571428571	-0.428571428571
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:NONE:0:0"",""page"":""f107v"",""page_host"":""oky"",""within_field_position"":""MIDDLE""}"	1	1	1	0	3	1.333333333333	-0.333333333333
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f107v"",""page_host"":""ot"",""within_field_position"":""MIDDLE""}"	2	0	3	1	6	1.666666666667	0.333333333333
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:NONE:0:0"",""page"":""f112v"",""page_host"":""aiin"",""within_field_position"":""MIDDLE""}"	0	1	6	2	9	0.666666666667	-0.666666666667
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""OT:0:NONE:1:0"",""page"":""f112v"",""page_host"":""ee"",""within_field_position"":""LAST""}"	2	0	0	1	3	1.333333333333	0.666666666667
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""OT:0:NONE:0:0"",""page"":""f112v"",""page_host"":""eey"",""within_field_position"":""FIRST""}"	0	1	1	0	2	0.500000000000	-0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f112v"",""page_host"":""ok"",""within_field_position"":""MIDDLE""}"	1	2	1	2	6	1.000000000000	0.000000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:al:0:0"",""page"":""f112v"",""page_host"":""ok"",""within_field_position"":""MIDDLE""}"	1	0	1	1	3	0.666666666667	0.333333333333
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:NONE:1:0"",""page"":""f112v"",""page_host"":""oke"",""within_field_position"":""LAST""}"	0	1	1	1	3	0.333333333333	-0.333333333333
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:NONE:1:0"",""page"":""f112v"",""page_host"":""okee"",""within_field_position"":""LAST""}"	6	1	1	1	9	5.444444444444	0.555555555556
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:NONE:0:0"",""page"":""f112v"",""page_host"":""okeey"",""within_field_position"":""MIDDLE""}"	4	0	2	1	7	3.428571428571	0.571428571429
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:NONE:0:0"",""page"":""f112v"",""page_host"":""okey"",""within_field_position"":""MIDDLE""}"	1	1	1	0	3	1.333333333333	-0.333333333333
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f112v"",""page_host"":""ot"",""within_field_position"":""FIRST""}"	1	0	1	1	3	0.666666666667	0.333333333333
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""OT:0:NONE:0:0"",""page"":""f113r"",""page_host"":""eey"",""within_field_position"":""MIDDLE""}"	0	1	2	0	3	0.666666666667	-0.666666666667
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f113r"",""page_host"":""ok"",""within_field_position"":""FIRST""}"	1	2	0	3	6	0.500000000000	0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f113r"",""page_host"":""ok"",""within_field_position"":""MIDDLE""}"	3	3	1	4	11	2.181818181818	0.818181818182
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:ar:0:0"",""page"":""f113r"",""page_host"":""ok"",""within_field_position"":""MIDDLE""}"	2	0	0	1	3	1.333333333333	0.666666666667
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:NONE:1:0"",""page"":""f113r"",""page_host"":""okche"",""within_field_position"":""LAST""}"	0	1	1	2	4	0.250000000000	-0.250000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:NONE:0:0"",""page"":""f113r"",""page_host"":""okeey"",""within_field_position"":""MIDDLE""}"	2	1	1	0	4	2.250000000000	-0.250000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:al:0:0"",""page"":""f113r"",""page_host"":""ot"",""within_field_position"":""LAST""}"	0	1	1	0	2	0.500000000000	-0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""OT:0:al:0:0"",""page"":""f113v"",""page_host"":""e"",""within_field_position"":""LAST""}"	0	1	1	0	2	0.500000000000	-0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""O:0:NONE:0:0"",""page"":""f113v"",""page_host"":""l"",""within_field_position"":""MIDDLE""}"	0	1	2	1	4	0.500000000000	-0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f113v"",""page_host"":""ok"",""within_field_position"":""FIRST""}"	1	4	2	1	8	1.875000000000	-0.875000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f113v"",""page_host"":""ok"",""within_field_position"":""MIDDLE""}"	2	1	6	2	11	2.181818181818	-0.181818181818
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:ain:0:0"",""page"":""f113v"",""page_host"":""ok"",""within_field_position"":""MIDDLE""}"	2	3	1	1	7	2.142857142857	-0.142857142857
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:NONE:0:0"",""page"":""f113v"",""page_host"":""okeey"",""within_field_position"":""MIDDLE""}"	1	1	1	1	4	1.000000000000	0.000000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:NONE:1:0"",""page"":""f113v"",""page_host"":""opche"",""within_field_position"":""LAST""}"	0	1	2	1	4	0.500000000000	-0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f113v"",""page_host"":""ot"",""within_field_position"":""MIDDLE""}"	1	0	2	6	9	0.333333333333	0.666666666667
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:ain:0:0"",""page"":""f113v"",""page_host"":""ot"",""within_field_position"":""MIDDLE""}"	1	1	0	3	5	0.400000000000	0.600000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:ar:0:0"",""page"":""f113v"",""page_host"":""ot"",""within_field_position"":""MIDDLE""}"	3	0	6	1	10	2.700000000000	0.300000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""O:0:aiin:0:0"",""page"":""f114r"",""page_host"":""d"",""within_field_position"":""MIDDLE""}"	1	1	0	1	3	0.666666666667	0.333333333333
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f114r"",""page_host"":""ok"",""within_field_position"":""MIDDLE""}"	2	3	1	2	8	1.875000000000	0.125000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:NONE:1:0"",""page"":""f114r"",""page_host"":""okche"",""within_field_position"":""LAST""}"	0	1	1	0	2	0.500000000000	-0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:NONE:1:0"",""page"":""f114r"",""page_host"":""okche"",""within_field_position"":""SINGLE""}"	2	1	1	0	4	2.250000000000	-0.250000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""OT:0:NONE:0:0"",""page"":""f114r"",""page_host"":""ol"",""within_field_position"":""MIDDLE""}"	0	1	1	0	2	0.500000000000	-0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f114r"",""page_host"":""op"",""within_field_position"":""MIDDLE""}"	0	1	1	0	2	0.500000000000	-0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:NONE:1:0"",""page"":""f114r"",""page_host"":""opche"",""within_field_position"":""LAST""}"	1	0	0	1	2	0.500000000000	0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:ar:0:0"",""page"":""f114r"",""page_host"":""ot"",""within_field_position"":""MIDDLE""}"	0	1	2	0	3	0.666666666667	-0.666666666667
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""OT:0:NONE:1:0"",""page"":""f114v"",""page_host"":""che"",""within_field_position"":""LAST""}"	1	1	1	1	4	1.000000000000	0.000000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:NONE:0:0"",""page"":""f114v"",""page_host"":""o"",""within_field_position"":""FIRST""}"	0	1	1	2	4	0.250000000000	-0.250000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f114v"",""page_host"":""ok"",""within_field_position"":""MIDDLE""}"	1	3	0	3	7	0.571428571429	0.428571428571
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:NONE:1:0"",""page"":""f114v"",""page_host"":""okee"",""within_field_position"":""LAST""}"	1	0	0	1	2	0.500000000000	0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f114v"",""page_host"":""ot"",""within_field_position"":""FIRST""}"	4	0	1	2	7	2.857142857143	1.142857142857
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f114v"",""page_host"":""ot"",""within_field_position"":""MIDDLE""}"	2	2	0	4	8	1.000000000000	1.000000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:ain:0:0"",""page"":""f114v"",""page_host"":""ot"",""within_field_position"":""MIDDLE""}"	1	0	1	1	3	0.666666666667	0.333333333333
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:ar:0:0"",""page"":""f114v"",""page_host"":""ot"",""within_field_position"":""MIDDLE""}"	0	1	1	0	2	0.500000000000	-0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""O:0:NONE:0:0"",""page"":""f115r"",""page_host"":""l"",""within_field_position"":""MIDDLE""}"	2	0	1	1	4	1.500000000000	0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:NONE:0:0"",""page"":""f115r"",""page_host"":""okchey"",""within_field_position"":""MIDDLE""}"	1	0	0	1	2	0.500000000000	0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:NONE:0:0"",""page"":""f115r"",""page_host"":""okcho"",""within_field_position"":""MIDDLE""}"	0	1	1	0	2	0.500000000000	-0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:NONE:1:0"",""page"":""f115r"",""page_host"":""opche"",""within_field_position"":""LAST""}"	0	1	1	0	2	0.500000000000	-0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""OT:0:NONE:1:0"",""page"":""f115v"",""page_host"":""ch"",""within_field_position"":""LAST""}"	0	1	1	0	2	0.500000000000	-0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""OT:0:NONE:0:0"",""page"":""f115v"",""page_host"":""eey"",""within_field_position"":""MIDDLE""}"	3	1	1	0	5	3.200000000000	-0.200000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f115v"",""page_host"":""ok"",""within_field_position"":""FIRST""}"	0	1	1	0	2	0.500000000000	-0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""NONE:0:ar:0:0"",""page"":""f115v"",""page_host"":""ok"",""within_field_position"":""FIRST""}"	2	3	1	1	7	2.142857142857	-0.142857142857
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	"{""other_compiler"":""OT:0:NONE:0:0"",""page"":""f115v"",""page_host"":""y"",""within_field_position"":""MIDDLE""}"	1	0	0	1	2	0.500000000000	0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""FIRST:DY"",""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f104r"",""page_host"":""ok""}"	2	0	0	2	4	1.000000000000	1.000000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""FIRST:OPEN"",""other_compiler"":""NONE:0:al:0:0"",""page"":""f104r"",""page_host"":""ok""}"	0	1	1	0	2	0.500000000000	-0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""MIDDLE:OPEN"",""other_compiler"":""NONE:0:al:0:0"",""page"":""f104r"",""page_host"":""ok""}"	1	1	0	1	3	0.666666666667	0.333333333333
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""MIDDLE:DY"",""other_compiler"":""NONE:0:ar:0:0"",""page"":""f104r"",""page_host"":""ok""}"	1	0	2	2	5	0.600000000000	0.400000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""MIDDLE:OPEN"",""other_compiler"":""NONE:0:ar:0:0"",""page"":""f104r"",""page_host"":""ok""}"	1	1	1	0	3	1.333333333333	-0.333333333333
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""MIDDLE:DY"",""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f104r"",""page_host"":""ot""}"	1	0	0	1	2	0.500000000000	0.500000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""LAST:DY"",""other_compiler"":""OT:0:NONE:1:0"",""page"":""f104v"",""page_host"":""ch""}"	1	1	0	1	3	0.666666666667	0.333333333333
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""LAST:DY"",""other_compiler"":""OT:0:NONE:1:0"",""page"":""f104v"",""page_host"":""ee""}"	1	0	2	1	4	0.750000000000	0.250000000000
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""MIDDLE:OPEN"",""other_compiler"":""NONE:0:aiin:0:0"",""page"":""f104v"",""page_host"":""ok""}"	1	1	0	1	3	0.666666666667	0.333333333333
ZL3b	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	"{""local_structure"":""MIDDLE:B3"",""other_compiler"":""NONE:0:ain:0:0"",""page"":""f104v"",""page_host"":""ok""}"	1	1	0	1	3	0.666666666667	0.333333333333
