scope	page	physical_folio	record_id	record_ordinal	field_ordinal	record_field_count	relative_position	field_group_count	locus	line_field_end	predicted_role_like	supported_abstract_role_like	p_opener	p_operation	p_ingredient	p_tool	p_closer	claim_state
Q13	f76v	f76	Q13|f76v|R01	1	9	57	0.15789473684210525	1	f76v.11	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.004706580	0.032089341	0.802408012	0.160795505	0.000000562	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	10	57	0.17543859649122806	1	f76v.11	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.003746184	0.031618048	0.799300809	0.165334340	0.000000619	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	11	57	0.19298245614035087	1	f76v.11	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.002984649	0.031149214	0.796025028	0.169840423	0.000000685	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	12	57	0.21052631578947367	1	f76v.11	LINE_END	INGREDIENT	SHORT_ARGUMENT_LIKE	0.002380341	0.030684442	0.792621692	0.174312761	0.000000764	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	13	57	0.22807017543859648	2	f76v.13	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.013112828	0.336819797	0.540128683	0.109932666	0.000006027	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	14	57	0.24561403508771928	2	f76v.13	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.010558639	0.334248267	0.541706757	0.113479492	0.000006845	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	15	57	0.2631578947368421	1	f76v.13	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.001215310	0.029325553	0.781952388	0.187505654	0.000001094	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	16	57	0.2807017543859649	1	f76v.13	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000973526	0.028886916	0.778319816	0.191818494	0.000001249	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	17	57	0.2982456140350877	2	f76v.13	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.005534770	0.325795252	0.544763862	0.123895751	0.000010366	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	18	57	0.3157894736842105	1	f76v.13	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000626888	0.028033986	0.771042718	0.200294754	0.000001654	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	19	57	0.3333333333333333	1	f76v.13	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000503949	0.027620270	0.767423961	0.204449900	0.000001921	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	20	57	0.3508771929824561	1	f76v.13	LINE_END	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000405609	0.027215314	0.763832852	0.208543979	0.000002245	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	21	57	0.3684210526315789	1	f76v.14	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000326858	0.026819249	0.760278665	0.212572588	0.000002639	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	22	57	0.38596491228070173	2	f76v.14	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.001920428	0.310859047	0.546656760	0.140540572	0.000023193	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	23	57	0.40350877192982454	1	f76v.14	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000213046	0.026054099	0.753313441	0.220415701	0.000003713	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	24	57	0.42105263157894735	1	f76v.14	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000172324	0.025685093	0.749916732	0.224221406	0.000004445	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	25	57	0.43859649122807015	1	f76v.14	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000139562	0.025325143	0.746585842	0.227944101	0.000005353	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	26	57	0.45614035087719296	1	f76v.14	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000113172	0.024974235	0.743326561	0.231579546	0.000006485	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	27	57	0.47368421052631576	1	f76v.14	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000091890	0.024632338	0.740144265	0.235123602	0.000007905	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	28	57	0.49122807017543857	1	f76v.14	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000074706	0.024299407	0.737043958	0.238572235	0.000009695	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	29	57	0.5087719298245614	1	f76v.14	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000060814	0.023975387	0.734030306	0.241921530	0.000011962	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	30	57	0.5263157894736842	1	f76v.15	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000049570	0.023660213	0.731107667	0.245167699	0.000014850	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	31	57	0.543859649122807	1	f76v.15	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000040458	0.023353810	0.728280104	0.248307080	0.000018548	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	32	57	0.5614035087719298	3	f76v.15	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000469816	0.743430703	0.198491747	0.057264872	0.000342861	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	33	57	0.5789473684210527	2	f76v.18	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000206231	0.280252921	0.546585399	0.172726230	0.000229220	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	34	57	0.5964912280701754	2	f76v.18	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000169572	0.277752507	0.546556309	0.175229009	0.000292603	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	35	57	0.6140350877192983	1	f76v.18	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000018192	0.022214161	0.717991718	0.259727942	0.000047987	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	36	57	0.631578947368421	4	f76v.18	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000213825	0.927689065	0.055267827	0.015903840	0.000925443	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	37	57	0.6491228070175439	3	f76v.22	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000182699	0.731426219	0.204096761	0.063062748	0.001231572	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	38	57	0.6666666666666666	3	f76v.22	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000151735	0.728946177	0.205156280	0.064127139	0.001618669	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	39	57	0.6842105263157895	2	f76v.22	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000064901	0.265980879	0.546547312	0.186321683	0.001085225	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	40	57	0.7017543859649122	4	f76v.22	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000102836	0.923053896	0.056900938	0.017123985	0.002818346	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	41	57	0.7192982456140351	4	f76v.24	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000085835	0.921459976	0.057277446	0.017400086	0.003776657	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	42	57	0.7368421052631579	1	f76v.24	LINE_END	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000004730	0.020532806	0.704287430	0.274854333	0.000320701	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	43	57	0.7543859649122807	1	f76v.30	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000003923	0.020322521	0.702783188	0.276459226	0.000431142	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	44	57	0.7719298245614035	9	f76v.30	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000024026	0.994638885	0.000537550	0.000139289	0.004660250	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	45	57	0.7894736842105263	1	f76v.30	LINE_END	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000002709	0.019921601	0.700073074	0.279208946	0.000793670	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	46	57	0.8070175438596491	8	f76v.31	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000019100	0.988640404	0.001120858	0.000302326	0.009917313	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	47	57	0.8245614035087719	2	f76v.31	LINE_END	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000014768	0.247803291	0.543345931	0.196842145	0.011993864	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	48	57	0.8421052631578947	8	f76v.32	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000013421	0.979436133	0.001127835	0.000307093	0.019115517	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	49	57	0.8596491228070176	2	f76v.32	LINE_END	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000010245	0.241829721	0.538472858	0.196643956	0.023043220	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	50	57	0.8771929824561403	3	f76v.33	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000016835	0.661141231	0.204897072	0.069558495	0.064386367	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	51	57	0.8947368421052632	6	f76v.36	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000010266	0.924054489	0.006135522	0.001800880	0.067998843	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	52	57	0.9122807017543859	2	f76v.40	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000005833	0.227815129	0.518789877	0.190711183	0.062677977	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	53	57	0.9298245614035088	3	f76v.40	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000009024	0.584400704	0.185181699	0.063145507	0.167263066	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	54	57	0.9473684210526315	3	f76v.40	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000007108	0.542632174	0.173195064	0.059060612	0.225105044	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	55	57	0.9649122807017544	3	f76v.40	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000005464	0.491193788	0.157902552	0.053809255	0.297088941	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	56	57	0.9824561403508771	4	f76v.41	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000004078	0.561451449	0.039145598	0.012559411	0.386839464	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f76v	f76	Q13|f76v|R01	1	57	57	1.0	5	f76v.41	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000002690	0.539660282	0.010806387	0.003297246	0.446233396	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	1	49	0.02040816326530612	1	f77r.11	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.036004440	0.036742580	0.813423720	0.113828914	0.000000345	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	2	49	0.04081632653061224	2	f77r.11	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.154775241	0.330272553	0.455178969	0.059771120	0.000002117	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	3	49	0.061224489795918366	2	f77r.11	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.122857173	0.338919287	0.473368369	0.064852808	0.000002364	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	4	49	0.08163265306122448	2	f77r.11	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.096894657	0.345038254	0.488331003	0.069733447	0.000002639	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	5	49	0.10204081632653061	1	f77r.11	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.012319835	0.035011549	0.817397298	0.135270849	0.000000469	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	6	49	0.12244897959183673	1	f77r.11	LINE_END	INGREDIENT	SHORT_ARGUMENT_LIKE	0.009429122	0.034486023	0.815663046	0.140421295	0.000000514	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	7	49	0.14285714285714285	4	f77r.14	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.064192739	0.891301636	0.039018723	0.005481610	0.000005291	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	8	49	0.16326530612244897	2	f77r.14	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.036129136	0.351868481	0.524459946	0.087538220	0.000004218	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	9	49	0.1836734693877551	1	f77r.14	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.004252027	0.032850756	0.807338310	0.155558195	0.000000711	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	10	49	0.20408163265306123	1	f77r.14	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.003268502	0.032303603	0.803915417	0.160511673	0.000000805	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	11	49	0.22448979591836735	1	f77r.16	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.002515897	0.031761050	0.800302737	0.165419399	0.000000918	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	12	49	0.24489795918367346	4	f77r.16	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.019547808	0.929825492	0.043340692	0.007274876	0.000011131	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	13	49	0.2653061224489796	1	f77r.16	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.001497145	0.030697725	0.792717263	0.175086644	0.000001222	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	14	49	0.2857142857142857	1	f77r.16	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.001157530	0.030179710	0.788823439	0.179837893	0.000001428	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	15	49	0.30612244897959184	1	f77r.16	LINE_END	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000896350	0.029672049	0.784902556	0.184527364	0.000001681	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	16	49	0.32653061224489793	1	f77r.19	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000695204	0.029175372	0.780978219	0.189149211	0.000001995	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	17	49	0.3469387755102041	3	f77r.19	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.006451245	0.777703336	0.178715092	0.037100814	0.000029513	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	18	49	0.3673469387755102	1	f77r.19	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000420235	0.028216653	0.773195304	0.198164929	0.000002879	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	19	49	0.3877551020408163	4	f77r.19	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.003750102	0.938827302	0.047551072	0.009829561	0.000041963	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	20	49	0.40816326530612246	3	f77r.20	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.003185163	0.771838776	0.183609214	0.041311492	0.000055354	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	21	49	0.42857142857142855	4	f77r.20	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.002363982	0.938376354	0.048620336	0.010573661	0.000065667	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	22	49	0.4489795918367347	1	f77r.20	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000156649	0.026443594	0.758292544	0.215100599	0.000006614	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	23	49	0.46938775510204084	2	f77r.21	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000900079	0.307833728	0.548230138	0.142973960	0.000062095	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	24	49	0.4897959183673469	1	f77r.21	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000096625	0.025630248	0.751346921	0.222915678	0.000010528	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	25	49	0.5102040816326531	1	f77r.21	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000076085	0.025241768	0.748030761	0.226637937	0.000013449	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	26	49	0.5306122448979592	4	f77r.21	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000764206	0.935383119	0.051196004	0.012425790	0.000230880	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	27	49	0.5510204081632653	1	f77r.22	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000047425	0.024500762	0.741746996	0.233682323	0.000022494	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	28	49	0.5714285714285714	2	f77r.22	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000281258	0.292182936	0.549054820	0.158255817	0.000225169	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	29	49	0.5918367346938775	6	f77r.22	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000282229	0.992491934	0.005535585	0.001297837	0.000392415	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	30	49	0.6122448979591837	1	f77r.22	LINE_END	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000023651	0.023477302	0.733281181	0.243166103	0.000051763	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	31	49	0.6326530612244898	1	f77r.26	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000018823	0.023159025	0.730734665	0.246018007	0.000069480	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	32	49	0.6530612244897959	1	f77r.26	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000015007	0.022851883	0.728331968	0.248707105	0.000094037	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	33	49	0.673469387755102	3	f77r.26	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000172874	0.738199148	0.201613352	0.058098613	0.001916012	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	34	49	0.6938775510204082	1	f77r.26	LINE_END	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000009592	0.022270109	0.723965993	0.253577710	0.000176597	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	35	49	0.7142857142857143	1	f77r.27	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000007689	0.021994937	0.722003067	0.255749272	0.000245035	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	36	49	0.7346938775510204	3	f77r.27	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000091248	0.728688717	0.204903454	0.061072138	0.005244443	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	37	49	0.7551020408163265	1	f77r.27	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000004968	0.021474219	0.718500750	0.259536429	0.000483635	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	38	49	0.7755102040816326	1	f77r.27	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000004004	0.021227642	0.716943038	0.261137373	0.000687944	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	39	49	0.7959183673469388	4	f77r.28	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000047526	0.911627091	0.056781655	0.016359404	0.015184324	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	40	49	0.8163265306122449	2	f77r.28	LINE_END	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000020217	0.259228123	0.547751779	0.181742123	0.011257759	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	41	49	0.8367346938775511	3	f77r.29	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000031748	0.698394670	0.205696854	0.063602267	0.032274461	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	42	49	0.8571428571428571	1	f77r.29	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000001719	0.020309743	0.711357701	0.265274156	0.003056681	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	43	49	0.8775510204081632	1	f77r.29	LINE_END	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000001396	0.020086975	0.709782765	0.265601386	0.004527478	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	44	49	0.8979591836734694	4	f77r.31	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000016066	0.829947805	0.054053507	0.015921666	0.100060955	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	45	49	0.9183673469387755	1	f77r.31	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000000924	0.019617026	0.705263249	0.264961597	0.010157204	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	46	49	0.9387755102040817	1	f77r.31	LINE_END	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000000752	0.019349621	0.701569041	0.263712613	0.015367972	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	47	49	0.9591836734693877	3	f77r.37	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000007198	0.508258584	0.157664150	0.049335356	0.284734711	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	48	49	0.9795918367346939	2	f77r.37	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000003145	0.190948542	0.432361179	0.145755736	0.230931398	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
Q13	f77r	f77	Q13|f77r|R01	1	49	49	1.0	2	f77r.37	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000002294	0.168050133	0.383620335	0.129015002	0.319312236	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
