edition	k	held_folio	class_id	training_records	training_sse	centroid
ZL3b	6	f112	0	157	1282.467414536539	-1.448554156|3.565324561|-0.461213918|-0.989645093|-1.205584202|-0.676082379|10.783044493|-1.021831404|-0.851966055|0.544115694|-1.429171794|-0.729938660
ZL3b	6	f112	1	157	1282.467414536539	-0.485293846|-0.272398087|-0.121987040|0.102801314|-0.288066100|-0.146892332|-0.065086489|0.135843874|-0.481164245|0.874341998|-0.564325323|-0.546233285
ZL3b	6	f112	2	157	1282.467414536539	-0.281026669|-0.269248727|-0.136700331|-0.227819716|0.022072890|-0.007592818|0.107299666|-0.210459696|-0.104401355|-0.163509634|-0.389032124|1.292757361
ZL3b	6	f112	3	157	1282.467414536539	0.093370090|-0.260551730|1.789931110|-0.440421828|-0.626787360|1.997866724|-0.165525755|-0.507765244|0.073687494|-0.257266695|0.733633197|-0.629902861
ZL3b	6	f112	4	157	1282.467414536539	0.142452482|0.455539001|-0.195911252|0.683681002|0.761335972|-0.377869895|-0.164456585|0.353463945|-0.559530378|-0.562325398|0.227419104|-0.516767287
ZL3b	6	f112	5	157	1282.467414536539	0.832552070|0.230361222|-0.138931317|-0.292507100|-0.142714564|-0.173020383|-0.177087318|-0.009405370|1.264481884|-0.226773791|0.747613063|-0.271379754
ZL3b	6	f113	0	139	1159.589476077959	-1.507842091|3.469840755|-0.513083814|-0.996090244|-1.233348720|-0.797110065|10.213260511|-1.047201991|-0.840568262|0.563383271|-1.511610784|-0.788320830
ZL3b	6	f113	1	139	1159.589476077959	-0.484843431|-0.137176203|-0.155218712|-0.457683752|-0.403135130|-0.495062346|-0.088093996|-0.276921822|-0.295541589|0.124231991|-0.723451468|-0.044283168
ZL3b	6	f113	2	139	1159.589476077959	0.067253667|0.747691912|-0.439858170|1.047484362|0.394203874|-0.336805508|-0.183533253|0.113407052|-0.491111936|-0.241605728|0.338651196|-0.553413045
ZL3b	6	f113	3	139	1159.589476077959	0.089019160|-0.542716389|0.343170733|-0.437660113|0.805117521|0.862121179|-0.098342055|-0.262873361|-0.565643853|-0.125525084|-0.035874654|0.373782037
ZL3b	6	f113	4	139	1159.589476077959	0.117989251|-0.357745459|0.226943426|0.943678507|-0.273362199|0.124997786|-0.094450554|1.703849317|-0.458769323|1.243252091|-0.794216080|-0.048244336
ZL3b	6	f113	5	139	1159.589476077959	0.352151841|0.069551558|0.119944908|-0.249980409|-0.284754325|0.066778080|0.032687437|-0.229593808|1.168322700|-0.352080910|0.828421080|0.174250413
ZL3b	6	f114	0	145	1184.551283272683	-1.409413238|3.856298067|-0.492716531|-0.968583011|-1.160897364|-0.686458635|10.294653990|-0.952631229|-0.804605176|0.596962593|-1.437907962|-0.770621540
ZL3b	6	f114	1	145	1184.551283272683	-0.464319018|-0.266002626|-0.154696797|1.697541909|-0.611855156|-0.199199917|-0.042695116|0.617485882|-0.028006670|0.598465037|-0.130198268|-0.018090571
ZL3b	6	f114	2	145	1184.551283272683	-0.290696348|-0.250508279|-0.123220819|-0.510846207|-0.002272912|0.189870944|-0.022598989|-0.234821647|-0.395537198|0.369029219|-0.497640114|0.246100581
ZL3b	6	f114	3	145	1184.551283272683	0.109515114|-0.809337408|4.438725816|-0.775449123|0.880030503|0.166045206|-0.300883245|0.364380895|-0.804605176|-0.658984778|0.959364859|-0.770621540
ZL3b	6	f114	4	145	1184.551283272683	0.316347891|0.687086454|-0.198716779|0.341606069|0.953208380|-0.332826665|-0.248541636|0.242315093|-0.630896214|-0.726003890|0.070887618|-0.416541453
ZL3b	6	f114	5	145	1184.551283272683	0.598877541|0.158115808|-0.061110262|-0.324510423|-0.220806222|0.010563519|-0.042065368|-0.160573173|1.114937688|-0.493307069|0.769382039|-0.040631702
ZL3b	6	f115	0	144	1180.746978165239	-1.387182624|3.594426776|-0.538263608|-0.920395567|-1.179768382|-0.661590505|10.114956735|-1.033915515|-0.810893234|0.446900584|-1.484413929|-0.771383767
ZL3b	6	f115	1	144	1180.746978165239	-0.372600816|-0.206195880|-0.356749145|-0.169269809|0.021326574|0.213724222|-0.053166164|-0.223042315|-0.373260893|0.059093596|-0.475876506|0.432561813
ZL3b	6	f115	2	144	1180.746978165239	-0.158040890|2.621907735|-0.217919848|-0.920395567|-0.065841769|0.407909641|-0.209295082|-0.714085677|1.053017808|-1.516760413|1.972915180|-0.771383767
ZL3b	6	f115	3	144	1180.746978165239	-0.137981292|0.348065523|-0.351689770|1.724846308|0.007242014|-0.438716589|-0.222432858|1.224235234|-0.604777594|0.402723229|-0.249293893|-0.558122781
ZL3b	6	f115	4	144	1180.746978165239	0.134408593|-0.439922379|1.790955407|-0.275512173|0.200915540|0.213487451|-0.197051490|-0.270045512|-0.366392185|-0.059744639|0.262716860|-0.055653356
ZL3b	6	f115	5	144	1180.746978165239	0.675510058|-0.070745103|-0.322382437|-0.172704998|-0.124174269|-0.340974285|0.074930350|0.120084962|0.999165006|-0.011755991|0.468636059|-0.283846382
IT2a	2	f104	0	144	1562.935913771230	-0.289535508|-0.109793296|-0.140094792|0.260521534|0.051646580|-0.169966062|0.060501088|-0.047496116|-0.477384312|0.308422313|-0.499427902|0.048458467
IT2a	2	f104	1	144	1562.935913771230	0.417127427|0.158176783|0.201831480|-0.375327634|-0.074406089|0.244866360|-0.087162584|0.068426607|0.687757060|-0.444337231|0.719514773|-0.069813045
IT2a	2	f105	0	150	1632.539757968143	-0.261626207|-0.050567053|-0.114070674|0.211060688|0.161325814|-0.187856035|0.030967086|0.138412452|-0.421096854|0.178399308|-0.394897978|0.005078318
IT2a	2	f105	1	150	1632.539757968143	0.507862637|0.098159573|0.221431308|-0.409706042|-0.313161874|0.364661714|-0.060112579|-0.268682995|0.817423304|-0.346304538|0.766566664|-0.009857911
IT2a	2	f106	0	156	1700.503808813728	-0.250849418|-0.177461996|-0.091670119|0.207635808|0.190767196|-0.155488560|-0.017822341|0.108807528|-0.475011211|0.306122617|-0.526954433|0.109093983
IT2a	2	f106	1	156	1700.503808813728	0.333217883|0.235733100|0.121770754|-0.275814731|-0.253407171|0.206544505|0.023674453|-0.144535374|0.630985041|-0.406640491|0.699984246|-0.144915888
IT2a	2	f107	0	155	1690.777264843362	-0.375219037|-0.127561015|-0.173714412|0.326528675|0.103630668|-0.169935917|0.068467461|-0.064517395|-0.508607116|0.208258734|-0.518765603|0.096433966
IT2a	2	f107	1	155	1690.777264843362	0.443921115|0.150917257|0.205521276|-0.386315615|-0.122605297|0.201050944|-0.081003757|0.076330440|0.601732362|-0.246390615|0.613750855|-0.114090890
IT2a	2	f112	0	157	1707.740608202165	-0.260335305|-0.144402785|-0.166227935|0.184069581|0.074700737|-0.124929362|0.045653213|-0.029294862|-0.490026955|0.256948784|-0.529618406|0.108057022
IT2a	2	f112	1	157	1707.740608202165	0.378299740|0.209835296|0.241549969|-0.267476110|-0.108549508|0.181537979|-0.066339825|0.042569096|0.712070418|-0.373378701|0.769601746|-0.157020359
IT2a	2	f113	0	139	1516.480764643030	-0.319331580|0.047916268|-0.191532902|0.196328573|-0.231054846|-0.363339881|0.104572721|0.107901383|-0.117836359|0.364241513|-0.421184305|0.047976166
IT2a	2	f113	1	139	1516.480764643030	0.487706413|-0.073181209|0.292522978|-0.299847275|0.352883764|0.554919091|-0.159711065|-0.164794840|0.179968257|-0.556296129|0.643263302|-0.073272690
IT2a	2	f114	0	145	1583.138055467159	-0.342075642|-0.114506740|-0.143534348|0.233950286|-0.086027576|-0.257994195|0.120811121|0.077799585|-0.288679270|0.543409893|-0.547129649|0.064135176
IT2a	2	f114	1	145	1583.138055467159	0.376778968|0.126123366|0.158095803|-0.257684373|0.094755011|0.284167519|-0.133067322|-0.085692296|0.317965573|-0.598538433|0.602635555|-0.070641643
IT2a	2	f115	0	144	1562.574366556477	-0.286283597|-0.071156735|-0.147895606|0.286160916|0.094944155|-0.143838389|0.043310300|-0.040933473|-0.490378208|0.305218837|-0.527590000|0.090952190
IT2a	2	f115	1	144	1562.574366556477	0.389533420|0.096819819|0.201235005|-0.389366493|-0.129186309|0.195714530|-0.058930409|0.055696364|0.667235922|-0.415297762|0.717868361|-0.123754620
IT2a	3	f104	0	144	1465.338705153988	-0.445173779|-0.139377399|-0.041612046|-0.276431591|0.199953605|-0.104454419|0.168424043|-0.277510225|-0.338107666|0.033406906|-0.539502339|0.268928603
IT2a	3	f104	1	144	1465.338705153988	0.120199408|-0.067296689|-0.355501420|1.395004501|-0.448608627|-0.308276424|-0.161239187|0.425338292|-0.549680225|0.880315637|-0.285643968|-0.297785788
IT2a	3	f104	2	144	1465.338705153988	0.487002094|0.203948015|0.225430564|-0.345321955|-0.025153962|0.279334420|-0.127459319|0.131686208|0.684314795|-0.472823687|0.801781041|-0.183734504
IT2a	3	f105	0	150	1497.946030188509	-1.568232833|4.153868291|-0.543716113|-1.070104401|-1.207903120|-0.702246481|10.403844316|-1.000976558|-0.844699410|0.379618368|-1.508590290|-0.766675122
IT2a	3	f105	1	150	1497.946030188509	-0.371730612|-0.186088186|-0.071168273|0.303373294|0.195413172|-0.190004079|-0.077624042|0.128451770|-0.510201005|0.275586397|-0.391644689|0.001195047
IT2a	3	f105	2	150	1497.946030188509	0.504516988|0.176577528|0.100336170|-0.375588497|-0.233950821|0.256347525|-0.059744997|-0.150599571|0.672332059|-0.361982703|0.529334525|0.010250633
IT2a	3	f106	0	156	1588.383865137810	-0.435799535|-0.005790703|-0.174215083|0.502946220|0.047173789|-0.226850907|-0.297121543|0.146603462|-0.627600563|0.553649126|-0.679494934|-0.063122771
IT2a	3	f106	1	156	1588.383865137810	-0.213465509|-0.433875719|-0.349367904|-0.073255618|-0.331101996|-0.077533448|2.047687384|-0.155546107|0.608212248|0.034243742|0.196244602|0.345453550
IT2a	3	f106	2	156	1588.383865137810	0.362850830|0.124857652|0.218581310|-0.329752133|0.059363108|0.179525769|-0.363385286|-0.058749064|0.267561538|-0.394988155|0.418415698|-0.052256022
IT2a	3	f107	0	155	1559.686108288301	-1.424136096|3.554732427|-0.515254119|-1.000630790|-1.218686716|-0.685348259|10.653481265|-1.016954969|-0.927008042|0.558937822|-1.503478965|-0.803968086
IT2a	3	f107	1	155	1559.686108288301	-0.052772552|-0.119457254|-0.008393255|0.123322468|0.111720296|-0.074552485|-0.116211856|0.099736695|-0.417389928|0.135156754|-0.416693756|0.044761351
IT2a	3	f107	2	155	1559.686108288301	0.159474317|0.210357961|0.031780421|-0.276478183|-0.243529456|0.195812646|0.044746912|-0.218985440|1.031611338|-0.339800533|1.042735520|-0.090555982
IT2a	3	f112	0	157	1569.420313544805	-1.450287864|3.544387776|-0.491669000|-1.000201059|-1.179769561|-0.663884194|10.864354382|-1.021774063|-0.886102187|0.420731703|-1.430418167|-0.738526221
IT2a	3	f112	1	157	1569.420313544805	-0.260367594|-0.188156911|-0.139138186|0.243258171|0.128426761|-0.147218038|-0.060706924|0.056496765|-0.463246968|0.324996546|-0.537884377|0.128649550
IT2a	3	f112	2	157	1569.420313544805	0.358274061|0.191373829|0.187291608|-0.300095853|-0.148849785|0.200280463|-0.081208015|-0.058087372|0.612526991|-0.426770996|0.717121225|-0.155626973
IT2a	3	f113	0	139	1419.243273140055	-0.471207389|-0.072993014|-0.165353962|-0.343310061|-0.322632774|-0.190578137|0.213749449|-0.278830495|-0.024071647|0.257636789|-0.590828522|0.244531842
IT2a	3	f113	1	139	1419.243273140055	0.037934196|0.196397618|-0.082819830|1.435134723|0.210155645|-0.521374822|-0.207598755|1.339526978|-0.671399630|0.858648577|-0.483858597|-0.494562423
IT2a	3	f113	2	139	1419.243273140055	0.437393878|0.012442430|0.181397431|-0.089953732|0.246008581|0.332723498|-0.143136127|-0.123556233|0.217829363|-0.494455564|0.702715122|-0.089117017
IT2a	3	f114	0	145	1469.895039398865	-1.406900737|5.003059839|-0.515840287|-0.983169262|0.608798675|-0.680895809|5.053291195|-0.943521646|-0.839418599|-0.688817134|0.880186188|-0.765261728
IT2a	3	f114	1	145	1469.895039398865	-0.284189016|-0.139700953|-0.052560778|0.177083796|0.170850031|-0.138010204|-0.094296918|0.078489470|-0.477450479|0.304245558|-0.513063899|0.096314712
IT2a	3	f114	2	145	1469.895039398865	0.440024830|0.026484324|0.089903753|-0.212193609|-0.256635832|0.213610642|-0.037998970|-0.077126378|0.688453783|-0.397912451|0.680398854|-0.107726627
IT2a	3	f115	0	144	1464.326248942884	-0.504869773|-0.079712746|-0.152788728|-0.429326995|0.156104520|-0.121960497|0.251339653|-0.355049615|-0.278097417|0.118195492|-0.616269950|0.113843157
IT2a	3	f115	1	144	1464.326248942884	-0.063473960|0.063009545|-0.061357922|1.442637465|-0.344274931|-0.217410213|-0.194619402|0.554500027|-0.374701649|0.564930949|-0.343539514|0.122641189
IT2a	3	f115	2	144	1464.326248942884	0.541140607|0.043707292|0.187850398|-0.395037271|0.040624012|0.246194904|-0.140128567|0.038192457|0.492212645|-0.441013177|0.812578243|-0.183923837
IT2a	4	f104	0	144	1394.268351836357	-0.302754519|-0.541520454|1.332566615|-0.272830390|1.274005045|0.263321078|-0.297741880|0.070684334|-0.698076653|0.166905535|0.121839014|-0.492899510
IT2a	4	f104	1	144	1394.268351836357	-0.185438757|0.006821041|-0.357205350|0.369307771|-0.280748785|-0.379112742|0.144857165|0.205823051|-0.384632063|0.337592113|-0.313480596|-0.611890705
IT2a	4	f104	2	144	1394.268351836357	-0.068498589|-0.185775471|0.051919442|-0.132121271|-0.048940492|-0.040157024|-0.005380111|-0.114907704|0.176218359|-0.015102166|-0.336954555|1.210718073
IT2a	4	f104	3	144	1394.268351836357	0.622660064|0.567699679|-0.136525070|-0.349424318|-0.096190203|0.634654229|-0.102294798|-0.255009591|0.847254555|-0.709433084|1.038552034|-0.404524631
IT2a	4	f105	0	150	1448.796669722934	-0.551018087|-0.288132162|-0.183904724|0.144582799|0.095965611|0.126457634|0.140009086|-0.290410799|-0.359248022|-0.124342804|-0.332638401|0.256868816
IT2a	4	f105	1	150	1448.796669722934	0.265762138|-0.713832090|3.174896680|-0.779036459|0.451108085|0.701602765|-0.048853636|0.238481394|-0.718522158|-0.005140425|0.716649841|-0.766675122
IT2a	4	f105	2	150	1448.796669722934	0.373815665|-0.237860346|-0.168955113|0.098361082|-0.194492661|-0.482638310|-0.093267539|0.766945211|-0.183619733|1.166831852|-0.557944969|-0.504499572
IT2a	4	f105	3	150	1448.796669722934	0.518334934|0.683423692|-0.105087106|-0.156187495|-0.081579841|0.023810185|-0.135665373|-0.113482664|0.752344882|-0.579087058|0.739316805|0.071554399
IT2a	4	f106	0	156	1492.144829286974	-0.339308265|-0.391772277|-0.332272469|-0.019444531|-0.346800698|-0.051528288|2.138966398|-0.093312188|0.659523688|-0.109417579|0.259852885|0.459700536
IT2a	4	f106	1	156	1492.144829286974	-0.203189730|-0.094477922|-0.130673943|0.430740399|-0.086608232|-0.258842137|-0.238735171|0.285630921|-0.454676723|0.743033267|-0.609162485|-0.215679708
IT2a	4	f106	2	156	1492.144829286974	0.187698704|-0.701457809|4.078548450|-0.732900519|0.795166070|0.228165156|-0.501232010|0.595192164|-0.731169186|-0.367367142|0.955380380|-0.797016306
IT2a	4	f106	3	156	1492.144829286974	0.235533600|0.226053731|-0.085119975|-0.277010940|0.106714227|0.197888402|-0.360341394|-0.235009183|0.221377641|-0.517942013|0.334436514|0.095740732
IT2a	4	f107	0	155	1448.097679284878	-1.424136096|3.554732427|-0.515254119|-1.000630790|-1.218686716|-0.685348259|10.653481265|-1.016954969|-0.927008042|0.558937822|-1.503478965|-0.803968086
IT2a	4	f107	1	155	1448.097679284878	-0.466846639|-0.219847926|-0.101297992|0.073753253|-0.165409621|-0.172229326|-0.033670671|-0.290355700|-0.344556908|0.295857602|-0.670011039|0.299633908
IT2a	4	f107	2	155	1448.097679284878	0.391620380|0.028360799|0.116470859|-0.298780182|-0.386778105|0.261238357|0.007794621|-0.083455250|0.914594566|-0.175083856|0.866410771|-0.144674177
IT2a	4	f107	3	155	1448.097679284878	0.427128877|0.306370072|0.052428546|0.316968006|0.945184278|-0.009426964|-0.255478392|0.750429897|-0.608345197|-0.368081681|0.149520975|-0.380491079
IT2a	4	f112	0	157	1470.934684311937	-1.450287864|3.544387776|-0.491669000|-1.000201059|-1.179769561|-0.663884194|10.864354382|-1.021774063|-0.886102187|0.420731703|-1.430418167|-0.738526221
IT2a	4	f112	1	157	1470.934684311937	-0.369746202|-0.237788855|-0.140714138|-0.013003717|0.056660644|-0.054138960|-0.055941561|-0.355136674|-0.349626797|0.069434181|-0.503677984|0.306309020
IT2a	4	f112	2	157	1470.934684311937	0.303591923|0.184751123|0.177967721|0.551703706|0.267472909|-0.380160096|-0.182135709|1.378011767|-0.510147935|0.661309955|-0.297623968|-0.537275099
IT2a	4	f112	3	157	1470.934684311937	0.430713492|0.196146417|0.131542519|-0.237111642|-0.196039545|0.284055491|-0.033949695|-0.136651371|0.796554590|-0.442897244|0.931837001|-0.176623553
IT2a	4	f113	0	139	1339.553881349272	-1.101290314|0.556793105|0.042523632|-0.526765870|-0.430792414|-0.590668439|0.387239205|-0.433565239|-0.038035398|-0.065754879|-0.310506450|0.003550448
IT2a	4	f113	1	139	1339.553881349272	0.089334207|0.057357834|-0.211841080|0.825398608|-0.078073139|-0.311937630|-0.151437492|0.737258674|-0.666315461|0.821134455|-0.538237164|-0.447842210
IT2a	4	f113	2	139	1339.553881349272	0.116002240|-0.534426088|0.398144743|-0.377605753|0.737557273|0.841480055|-0.193253595|-0.168853312|-0.552377580|-0.256061691|-0.088900539|0.143169263
IT2a	4	f113	3	139	1339.553881349272	0.577332116|-0.030005461|-0.161940593|0.049978334|-0.179517240|0.010059955|-0.016054323|-0.096625125|0.858107039|-0.332359731|0.627073105|0.199895188
IT2a	4	f114	0	145	1359.413079810208	-1.406900737|3.839468130|-0.515840287|-0.983169262|-1.138246310|-0.680895809|10.413049250|-0.943521646|-0.839418599|0.503303032|-1.438935382|-0.765261728
IT2a	4	f114	1	145	1359.413079810208	-0.416571518|-0.087323960|-0.112282486|0.457621198|0.004251738|-0.193414890|-0.163997640|0.216029309|-0.619141008|0.618272216|-0.605995314|-0.617687705
IT2a	4	f114	2	145	1359.413079810208	-0.102797228|-0.187426860|-0.083479005|-0.104448154|0.080771534|0.015871921|0.027925935|-0.106557765|0.017672243|0.029843313|-0.341328379|1.205604855
IT2a	4	f114	3	145	1359.413079810208	0.418290422|0.143197263|0.158194095|-0.247347780|-0.045588174|0.145603010|-0.080524419|-0.064161350|0.468156197|-0.498282703|0.745880395|-0.451241764
IT2a	4	f115	0	144	1339.957529624246	-1.392863291|3.582863279|-0.570830516|-0.930324841|-1.161841886|-0.642492733|10.190006430|-1.037090053|-0.854365859|0.327346673|-1.485146491|-0.775590115
IT2a	4	f115	1	144	1339.957529624246	-0.303207935|-0.232475682|-0.188330579|-0.383546491|0.248455191|0.120960623|-0.041906478|-0.298429670|-0.459664220|0.049656660|-0.472587350|0.113884670
IT2a	4	f115	2	144	1339.957529624246	-0.095114587|0.014252928|-0.164930470|1.512349012|-0.350981729|-0.222219362|-0.180026412|0.535074689|-0.476001800|0.604014182|-0.387460083|0.023388362
IT2a	4	f115	3	144	1339.957529624246	0.427299441|0.192166385|0.317773197|-0.368518124|-0.071989710|-0.005504600|-0.045527270|0.070266679|0.805621424|-0.393826684|0.783949382|-0.129238439
IT2a	5	f104	0	144	1316.934867256187	-0.483351292|-0.173390744|-0.151193203|-0.175150978|0.022091407|-0.140616407|-0.008359058|-0.311972881|-0.146400760|0.135152363|-0.655267050|0.918743018
IT2a	5	f104	1	144	1316.934867256187	-0.392549175|0.166358966|-0.259605465|1.314319337|0.318620926|-0.227718500|-0.159930850|-0.021274371|-0.505735652|-0.374738129|0.176054640|-0.612687761
IT2a	5	f104	2	144	1316.934867256187	0.181578361|0.809562942|-0.316032805|-0.436336431|-0.094894276|-0.122836477|0.357328123|-0.194633338|1.067656591|-0.500141149|0.813335688|-0.146862487
IT2a	5	f104	3	144	1316.934867256187	0.239558156|-0.417742658|-0.300911286|0.064486921|-0.475019060|-0.332920764|-0.007906017|0.745578640|-0.386878375|1.355917409|-0.722276686|-0.607829411
IT2a	5	f104	4	144	1316.934867256187	0.622523277|-0.512992660|1.019973316|-0.432294125|0.160841071|0.781120970|-0.253718925|0.116022951|-0.292617134|-0.312391996|0.373970429|-0.130801937
IT2a	5	f105	0	150	1316.955794677994	-1.568232833|4.153868291|-0.543716113|-1.070104401|-1.207903120|-0.702246481|10.403844316|-1.000976558|-0.844699410|0.379618368|-1.508590290|-0.766675122
IT2a	5	f105	1	150	1316.955794677994	-0.157610322|-0.104179648|-0.043087746|-0.057292870|-0.007418199|-0.005622504|-0.010936114|-0.086278106|0.070784829|-0.136370867|-0.276378274|1.119815149
IT2a	5	f105	2	150	1316.955794677994	-0.105711518|-0.414847052|-0.117512246|0.128940844|-0.497568680|-0.260763775|-0.068645330|0.324161581|-0.373585093|1.126006767|-0.616831107|-0.613810495
IT2a	5	f105	3	150	1316.955794677994	0.077090574|0.323603519|0.032217903|0.164699419|0.798322493|-0.242738454|-0.248535620|0.274624660|-0.489761732|-0.553229677|0.008192664|-0.641453965
IT2a	5	f105	4	150	1316.955794677994	0.359274500|0.076338060|0.188475097|-0.228308719|-0.458136632|0.662767722|0.064103630|-0.550276703|0.992869355|-0.301221177|1.251112730|-0.440239678
IT2a	5	f106	0	156	1409.791131357854	-0.406144753|-0.212543525|-0.217238390|-0.152278816|0.316827738|0.293850482|-0.300235850|-0.301303671|-0.542066568|-0.089844033|-0.354808360|0.415797268
IT2a	5	f106	1	156	1409.791131357854	-0.370976779|-0.468843560|-0.311378049|0.021576686|-0.351684517|0.016521836|2.260651057|-0.051709530|0.429528845|-0.174219164|0.302288510|0.560189605
IT2a	5	f106	2	156	1409.791131357854	0.187698704|-0.701457809|4.078548450|-0.732900519|0.795166070|0.228165156|-0.501232010|0.595192164|-0.731169186|-0.367367142|0.955380380|-0.797016306
IT2a	5	f106	3	156	1409.791131357854	0.286321729|0.544089490|0.090511126|-0.293488562|-0.136842835|0.060839291|-0.291019864|-0.239216474|1.020110253|-0.532269228|0.618697721|-0.060460853
IT2a	5	f106	4	156	1409.791131357854	0.338176789|0.030776347|-0.169453450|0.507639022|-0.185227849|-0.420533529|-0.268727086|0.507941744|-0.380832835|0.686897323|-0.377429277|-0.557505034
IT2a	5	f107	0	155	1377.312841686186	-1.424136096|3.554732427|-0.515254119|-1.000630790|-1.218686716|-0.685348259|10.653481265|-1.016954969|-0.927008042|0.558937822|-1.503478965|-0.803968086
IT2a	5	f107	1	155	1377.312841686186	-0.389578603|-0.145360506|-0.171387398|0.221708653|0.082779679|-0.149613698|-0.080393551|-0.258948669|-0.494751457|0.237878088|-0.588074426|0.167253428
IT2a	5	f107	2	155	1377.312841686186	0.203010880|0.192692061|0.054794667|-0.251698445|-0.063974189|-0.277109059|0.064342556|-0.079660416|0.826055662|-0.177724615|0.800494262|-0.017683526
IT2a	5	f107	3	155	1377.312841686186	0.728155003|-0.474644333|0.910281804|0.312472153|0.695720157|-0.434759014|-0.266511055|2.321515848|-0.210335772|0.342859606|-0.127188731|-0.451763335
IT2a	5	f107	4	155	1377.312841686186	0.791803124|0.180403664|0.045816784|-0.403112489|-0.591425438|1.935681279|-0.305838759|-0.048558704|-0.080439155|-0.834073300|0.423187751|-0.377252247
IT2a	5	f112	0	157	1420.285518280065	-1.450287864|3.544387776|-0.491669000|-1.000201059|-1.179769561|-0.663884194|10.864354382|-1.021774063|-0.886102187|0.420731703|-1.430418167|-0.738526221
IT2a	5	f112	1	157	1420.285518280065	-0.200551400|-0.301433129|-0.192944179|-0.211303466|0.030697451|-0.194509318|0.025140698|0.105769602|-0.349929724|0.392196249|-0.660671740|0.450700543
IT2a	5	f112	2	157	1420.285518280065	-0.159541332|-0.628053327|0.435281151|0.735867380|-0.468256310|1.482134805|-0.209457355|-0.450228267|-0.575476433|0.443400533|-0.167102128|-0.346656743
IT2a	5	f112	3	157	1420.285518280065	-0.097582527|0.886546486|-0.288800440|0.360886463|0.342653982|-0.222712544|-0.228429847|-0.137651909|-0.450893652|-0.585815441|0.157454490|-0.553740706
IT2a	5	f112	4	157	1420.285518280065	0.435918874|-0.083024320|0.319819975|-0.233984139|-0.089777758|-0.118173893|-0.028866156|0.150360486|1.042097894|-0.278902276|0.875025162|-0.057502200
IT2a	5	f113	0	139	1229.946078324831	-1.509056823|3.466919966|-0.548481459|-1.009320644|-1.226363822|-0.798537897|10.190823685|-1.063152912|-0.877099466|0.451268304|-1.513193775|-0.791296680
IT2a	5	f113	1	139	1229.946078324831	-1.097969572|0.664760416|-0.154270871|-0.260391966|-0.379314953|-0.564273962|0.030865866|-0.085742306|-0.152961671|-0.037759292|-0.370624365|-0.042762837
IT2a	5	f113	2	139	1229.946078324831	0.080839180|-0.729498103|3.846063687|-0.712551807|0.788702688|0.326734559|-0.305812898|0.529549339|-0.693898050|-0.338847242|0.816833348|-0.791296680
IT2a	5	f113	3	139	1229.946078324831	0.317022512|-0.357040794|-0.138966695|0.196352874|0.194026993|0.159957732|-0.161159706|0.158155409|-0.460119395|0.266510038|-0.384086237|-0.169246673
IT2a	5	f113	4	139	1229.946078324831	0.425243372|0.026788884|-0.131518821|0.018737036|-0.066890890|0.187288525|0.008780381|-0.221704496|0.968429889|-0.360829669|0.848778292|0.425884220
IT2a	5	f114	0	145	1332.111595989751	-0.370990249|-0.147283439|-0.175531088|-0.361258020|0.089185838|0.268673570|0.094490198|-0.330754876|0.299497243|-0.226016814|-0.369411337|1.452938766
IT2a	5	f114	1	145	1332.111595989751	-0.257977938|-0.049453669|-0.188421786|0.290439761|-0.059407720|-0.148434818|-0.162723772|-0.034251355|-0.511223469|0.418613815|-0.413555000|-0.335066234
IT2a	5	f114	2	145	1332.111595989751	-0.246904907|2.700313267|-0.370221984|-0.708819872|-0.504169238|0.335606033|0.969666009|-0.562836776|-0.010496741|-0.992378380|0.486869966|-0.765261728
IT2a	5	f114	3	145	1332.111595989751	0.424833404|-0.209292003|-0.299891878|0.073594368|-0.129329799|-0.229469894|0.116076062|0.141013801|1.360252044|-0.154729401|1.008750368|-0.162512961
IT2a	5	f114	4	145	1332.111595989751	0.813087249|-0.567441751|1.312550831|-0.211384339|0.443997738|0.252935411|-0.188100914|0.578887348|-0.516758679|-0.359136350|0.240443832|-0.264502029
IT2a	5	f115	0	144	1250.149932663422	-1.392863291|3.582863279|-0.570830516|-0.930324841|-1.161841886|-0.642492733|10.190006430|-1.037090053|-0.854365859|0.327346673|-1.485146491|-0.775590115
IT2a	5	f115	1	144	1250.149932663422	-0.337769421|0.001486733|-0.267275595|0.634819734|0.046110537|-0.264995419|-0.147140141|0.157505267|-0.692285894|0.483070092|-0.519145126|-0.607117726
IT2a	5	f115	2	144	1250.149932663422	-0.141546282|-0.081239124|-0.080954732|-0.056179914|-0.016732875|-0.083768081|0.023647821|-0.126797206|0.116398372|-0.050683827|-0.372299031|1.247297818
IT2a	5	f115	3	144	1250.149932663422	0.372062110|-0.596614281|1.293464422|-0.543698219|0.373531326|1.073724713|-0.219459257|-0.048900009|-0.387427973|-0.205544467|0.564623830|-0.183660433
IT2a	5	f115	4	144	1250.149932663422	0.399621038|0.341462877|-0.317547150|-0.367347902|-0.222455523|-0.186879679|-0.002789009|0.012756698|0.960061139|-0.420479893|0.780749747|-0.584468588
IT2a	6	f104	0	144	1222.758039889181	-1.369520425|3.426559753|-0.535787662|-0.987320527|-1.157554852|-0.677832999|10.127571044|-1.001155771|-0.896207098|0.413319391|-1.452665367|-0.740856411
