world	signs	PAGE_HOST_PAGE_OTHER_COMPILER	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	max_three
1912	--+++-++++---	-1.222255837071	-1.617020081231	-2.405083810895	-1.222255837071
1913	--+++-++++--+	-1.349455022957	-1.948788900311	-2.556188552940	-1.349455022957
1914	--+++-++++-+-	-0.939326806783	-1.617020081231	-2.329531439872	-0.939326806783
1915	--+++-++++-++	-1.066525992669	-1.948788900311	-2.480636181917	-1.066525992669
1916	--+++-+++++--	-0.067655750233	-0.572042021134	-1.135803977710	-0.067655750233
1917	--+++-+++++-+	-0.194854936119	-0.903810840214	-1.286908719756	-0.194854936119
1918	--+++-++++++-	0.215273280056	-0.572042021134	-1.060251606688	0.215273280056
1919	--+++-+++++++	0.088074094170	-0.903810840214	-1.211356348733	0.088074094170
1920	--++++-------	-0.720503691285	-0.522607641820	-1.040104307748	-0.522607641820
1921	--++++------+	-0.847702877171	-0.854376460900	-1.191209049794	-0.847702877171
1922	--++++-----+-	-0.437574660997	-0.522607641820	-0.964551936725	-0.437574660997
1923	--++++-----++	-0.564773846883	-0.854376460900	-1.115656678771	-0.564773846883
1924	--++++----+--	0.434096395554	0.522370418277	0.229175525436	0.522370418277
1925	--++++----+-+	0.306897209668	0.190601599197	0.078070783390	0.306897209668
1926	--++++----++-	0.717025425842	0.522370418277	0.304727896459	0.717025425842
1927	--++++----+++	0.589826239956	0.190601599197	0.153623154413	0.589826239956
1928	--++++---+---	-1.376114448445	-1.096642674833	-1.455642348374	-1.096642674833
1929	--++++---+--+	-1.503313634331	-1.428411493913	-1.606747090420	-1.428411493913
1930	--++++---+-+-	-1.093185418157	-1.096642674833	-1.380089977351	-1.093185418157
1931	--++++---+-++	-1.220384604043	-1.428411493913	-1.531194719397	-1.220384604043
1932	--++++---++--	-0.221514361606	-0.051664614736	-0.186362515190	-0.051664614736
1933	--++++---++-+	-0.348713547492	-0.383433433816	-0.337467257235	-0.337467257235
1934	--++++---+++-	0.061414668682	-0.051664614736	-0.110810144167	0.061414668682
1935	--++++---++++	-0.065784517204	-0.383433433816	-0.261914886213	-0.065784517204
1936	--++++--+----	-0.932748811409	-0.968587067469	-1.281871895021	-0.932748811409
1937	--++++--+---+	-1.059947997295	-1.300355886549	-1.432976637067	-1.059947997295
1938	--++++--+--+-	-0.649819781121	-0.968587067469	-1.206319523998	-0.649819781121
1939	--++++--+--++	-0.777018967007	-1.300355886549	-1.357424266044	-0.777018967007
1940	--++++--+-+--	0.221851275430	0.076390992629	-0.012592061837	0.221851275430
1941	--++++--+-+-+	0.094652089544	-0.255377826452	-0.163696803883	0.094652089544
1942	--++++--+-++-	0.504780305718	0.076390992629	0.062960309186	0.504780305718
1943	--++++--+-+++	0.377581119832	-0.255377826452	-0.088144432860	0.377581119832
1944	--++++--++---	-1.588359568569	-1.542622100482	-1.697409935647	-1.542622100482
1945	--++++--++--+	-1.715558754455	-1.874390919562	-1.848514677693	-1.715558754455
1946	--++++--++-+-	-1.305430538281	-1.542622100482	-1.621857564624	-1.305430538281
1947	--++++--++-++	-1.432629724167	-1.874390919562	-1.772962306670	-1.432629724167
1948	--++++--+++--	-0.433759481730	-0.497644040385	-0.428130102463	-0.428130102463
1949	--++++--+++-+	-0.560958667616	-0.829412859465	-0.579234844509	-0.560958667616
1950	--++++--++++-	-0.150830451442	-0.497644040385	-0.352577731440	-0.150830451442
1951	--++++--+++++	-0.278029637328	-0.829412859465	-0.503682473486	-0.278029637328
1952	--++++-+-----	-0.079018407214	-0.397363634617	-1.168543338487	-0.079018407214
1953	--++++-+----+	-0.206217593100	-0.729132453698	-1.319648080533	-0.206217593100
1954	--++++-+---+-	0.203910623074	-0.397363634617	-1.092990967464	0.203910623074
1955	--++++-+---++	0.076711437188	-0.729132453698	-1.244095709510	0.076711437188
1956	--++++-+--+--	1.075581679625	0.647614425480	0.100736494697	1.075581679625
1957	--++++-+--+-+	0.948382493739	0.315845606400	-0.050368247349	0.948382493739
1958	--++++-+--++-	1.358510709913	0.647614425480	0.176288865720	1.358510709913
1959	--++++-+--+++	1.231311524027	0.315845606400	0.025184123674	1.231311524027
1960	--++++-+-+---	-0.734629164374	-0.971398667630	-1.584081379113	-0.734629164374
1961	--++++-+-+--+	-0.861828350260	-1.303167486711	-1.735186121158	-0.861828350260
1962	--++++-+-+-+-	-0.451700134086	-0.971398667630	-1.508529008090	-0.451700134086
1963	--++++-+-+-++	-0.578899319972	-1.303167486711	-1.659633750136	-0.578899319972
1964	--++++-+-++--	0.419970922465	0.073579392467	-0.314801545929	0.419970922465
1965	--++++-+-++-+	0.292771736579	-0.258189426613	-0.465906287974	0.292771736579
1966	--++++-+-+++-	0.702899952753	0.073579392467	-0.239249174906	0.702899952753
1967	--++++-+-++++	0.575700766867	-0.258189426613	-0.390353916951	0.575700766867
1968	--++++-++----	-0.291263527338	-0.843343060266	-1.410310925760	-0.291263527338
1969	--++++-++---+	-0.418462713224	-1.175111879346	-1.561415667806	-0.418462713224
1970	--++++-++--+-	-0.008334497050	-0.843343060266	-1.334758554737	-0.008334497050
1971	--++++-++--++	-0.135533682936	-1.175111879346	-1.485863296783	-0.135533682936
1972	--++++-++-+--	0.863336559501	0.201634999831	-0.141031092576	0.863336559501
1973	--++++-++-+-+	0.736137373615	-0.130133819249	-0.292135834622	0.736137373615
1974	--++++-++-++-	1.146265589789	0.201634999831	-0.065478721553	1.146265589789
1975	--++++-++-+++	1.019066403903	-0.130133819249	-0.216583463599	1.019066403903
1976	--++++-+++---	-0.946874284498	-1.417378093279	-1.825848966386	-0.946874284498
1977	--++++-+++--+	-1.074073470384	-1.749146912359	-1.976953708432	-1.074073470384
1978	--++++-+++-+-	-0.663945254210	-1.417378093279	-1.750296595363	-0.663945254210
1979	--++++-+++-++	-0.791144440096	-1.749146912359	-1.901401337409	-0.791144440096
1980	--++++-++++--	0.207725802341	-0.372400033182	-0.556569133202	0.207725802341
1981	--++++-++++-+	0.080526616455	-0.704168852262	-0.707673875248	0.080526616455
1982	--++++-+++++-	0.490654832629	-0.372400033182	-0.481016762179	0.490654832629
1983	--++++-++++++	0.363455646743	-0.704168852262	-0.632121504225	0.363455646743
1984	--+++++------	-0.238850699246	-0.275811627627	-1.128248740608	-0.238850699246
1985	--+++++-----+	-0.366049885132	-0.607580446707	-1.279353482654	-0.366049885132
1986	--+++++----+-	0.044078331042	-0.275811627627	-1.052696369585	0.044078331042
1987	--+++++----++	-0.083120854844	-0.607580446707	-1.203801111631	-0.083120854844
1988	--+++++---+--	0.915749387592	0.769166432470	0.141031092576	0.915749387592
1989	--+++++---+-+	0.788550201706	0.437397613390	-0.010073649470	0.788550201706
1990	--+++++---++-	1.198678417881	0.769166432470	0.216583463599	1.198678417881
1991	--+++++---+++	1.071479231995	0.437397613390	0.065478721553	1.071479231995
1992	--+++++--+---	-0.894461456406	-0.849846660640	-1.543786781234	-0.849846660640
1993	--+++++--+--+	-1.021660642292	-1.181615479720	-1.694891523280	-1.021660642292
1994	--+++++--+-+-	-0.611532426118	-0.849846660640	-1.468234410211	-0.611532426118
1995	--+++++--+-++	-0.738731612004	-1.181615479720	-1.619339152257	-0.738731612004
1996	--+++++--++--	0.260138630432	0.195131399457	-0.274506948050	0.260138630432
1997	--+++++--++-+	0.132939444546	-0.136637419623	-0.425611690095	0.132939444546
1998	--+++++--+++-	0.543067660721	0.195131399457	-0.198954577027	0.543067660721
1999	--+++++--++++	0.415868474835	-0.136637419623	-0.350059319073	0.415868474835
2000	--+++++-+----	-0.451095819371	-0.721791053275	-1.370016327881	-0.451095819371
2001	--+++++-+---+	-0.578295005256	-1.053559872356	-1.521121069927	-0.578295005256
2002	--+++++-+--+-	-0.168166789082	-0.721791053275	-1.294463956858	-0.168166789082
2003	--+++++-+--++	-0.295365974968	-1.053559872356	-1.445568698904	-0.295365974968
2004	--+++++-+-+--	0.703504267468	0.323187006822	-0.100736494697	0.703504267468
2005	--+++++-+-+-+	0.576305081582	-0.008581812258	-0.251841236743	0.576305081582
2006	--+++++-+-++-	0.986433297757	0.323187006822	-0.025184123674	0.986433297757
2007	--+++++-+-+++	0.859234111871	-0.008581812258	-0.176288865720	0.859234111871
2008	--+++++-++---	-1.106706576530	-1.295826086288	-1.785554368507	-1.106706576530
2009	--+++++-++--+	-1.233905762416	-1.627594905369	-1.936659110553	-1.233905762416
2010	--+++++-++-+-	-0.823777546242	-1.295826086288	-1.710001997484	-0.823777546242
2011	--+++++-++-++	-0.950976732128	-1.627594905369	-1.861106739530	-0.950976732128
2012	--+++++-+++--	0.047893510308	-0.250848026191	-0.516274535323	0.047893510308
2013	--+++++-+++-+	-0.079305675578	-0.582616845271	-0.667379277369	-0.079305675578
2014	--+++++-++++-	0.330822540597	-0.250848026191	-0.440722164300	0.330822540597
2015	--+++++-+++++	0.203623354711	-0.582616845271	-0.591826906346	0.203623354711
2016	--++++++-----	0.402634584824	-0.150567620424	-1.256687771347	0.402634584824
2017	--++++++----+	0.275435398938	-0.482336439504	-1.407792513393	0.275435398938
2018	--++++++---+-	0.685563615113	-0.150567620424	-1.181135400324	0.685563615113
2019	--++++++---++	0.558364429227	-0.482336439504	-1.332240142370	0.558364429227
2020	--++++++--+--	1.557234671663	0.894410439673	0.012592061837	1.557234671663
2021	--++++++--+-+	1.430035485777	0.562641620593	-0.138512680209	1.430035485777
2022	--++++++--++-	1.840163701952	0.894410439673	0.088144432860	1.840163701952
2023	--++++++--+++	1.712964516066	0.562641620593	-0.062960309186	1.712964516066
2024	--++++++-+---	-0.252976172335	-0.724602653437	-1.672225811973	-0.252976172335
2025	--++++++-+--+	-0.380175358221	-1.056371472517	-1.823330554019	-0.380175358221
2026	--++++++-+-+-	0.029952857953	-0.724602653437	-1.596673440950	0.029952857953
2027	--++++++-+-++	-0.097246327933	-1.056371472517	-1.747778182996	-0.097246327933
2028	--++++++-++--	0.901623914503	0.320375406660	-0.402945978789	0.901623914503
2029	--++++++-++-+	0.774424728617	-0.011393412420	-0.554050720834	0.774424728617
2030	--++++++-+++-	1.184552944792	0.320375406660	-0.327393607766	1.184552944792
2031	--++++++-++++	1.057353758906	-0.011393412420	-0.478498349811	1.057353758906
2032	--+++++++----	0.190389464700	-0.596547046072	-1.498455358620	0.190389464700
2033	--+++++++---+	0.063190278814	-0.928315865153	-1.649560100666	0.063190278814
2034	--+++++++--+-	0.473318494989	-0.596547046072	-1.422902987597	0.473318494989
2035	--+++++++--++	0.346119309103	-0.928315865153	-1.574007729643	0.346119309103
2036	--+++++++-+--	1.344989551539	0.448431014025	-0.229175525436	1.344989551539
2037	--+++++++-+-+	1.217790365653	0.116662194945	-0.380280267482	1.217790365653
2038	--+++++++-++-	1.627918581828	0.448431014025	-0.153623154413	1.627918581828
2039	--+++++++-+++	1.500719395942	0.116662194945	-0.304727896459	1.500719395942
2040	--++++++++---	-0.465221292460	-1.170582079086	-1.913993399246	-0.465221292460
2041	--++++++++--+	-0.592420478346	-1.502350898166	-2.065098141292	-0.592420478346
2042	--++++++++-+-	-0.182292262171	-1.170582079086	-1.838441028223	-0.182292262171
2043	--++++++++-++	-0.309491448057	-1.502350898166	-1.989545770269	-0.309491448057
2044	--+++++++++--	0.689378794379	-0.125604018988	-0.644713566062	0.689378794379
2045	--+++++++++-+	0.562179608493	-0.457372838068	-0.795818308108	0.562179608493
2046	--++++++++++-	0.972307824668	-0.125604018988	-0.569161195039	0.972307824668
2047	--+++++++++++	0.845108638782	-0.457372838068	-0.720265937085	0.845108638782
2048	-+-----------	-0.708399233390	0.067497615647	0.085626020493	0.085626020493
2049	-+----------+	-0.835598419276	-0.264271203434	-0.065478721553	-0.065478721553
2050	-+---------+-	-0.425470203102	0.067497615647	0.161178391515	0.161178391515
2051	-+---------++	-0.552669388988	-0.264271203434	0.010073649470	0.010073649470
2052	-+--------+--	0.446200853449	1.112475675744	1.354905853677	1.354905853677
2053	-+--------+-+	0.319001667563	0.780706856664	1.203801111631	1.203801111631
2054	-+--------++-	0.729129883737	1.112475675744	1.430458224700	1.430458224700
2055	-+--------+++	0.601930697851	0.780706856664	1.279353482654	1.279353482654
2056	-+-------+---	-1.364009990550	-0.506537417367	-0.329912020133	-0.329912020133
2057	-+-------+--+	-1.491209176436	-0.838306236447	-0.481016762179	-0.481016762179
2058	-+-------+-+-	-1.081080960262	-0.506537417367	-0.254359649110	-0.254359649110
2059	-+-------+-++	-1.208280146148	-0.838306236447	-0.405464391156	-0.405464391156
2060	-+-------++--	-0.209409903711	0.538440642731	0.939367813051	0.939367813051
2061	-+-------++-+	-0.336609089597	0.206671823651	0.788263071005	0.788263071005
2062	-+-------+++-	0.073519126577	0.538440642731	1.014920184074	1.014920184074
2063	-+-------++++	-0.053680059309	0.206671823651	0.863815442028	0.863815442028
2064	-+------+----	-0.920644353514	-0.378481810002	-0.156141566781	-0.156141566781
2065	-+------+---+	-1.047843539400	-0.710250629082	-0.307246308826	-0.307246308826
2066	-+------+--+-	-0.637715323226	-0.378481810002	-0.080589195758	-0.080589195758
2067	-+------+--++	-0.764914509112	-0.710250629082	-0.231693937803	-0.231693937803
2068	-+------+-+--	0.233955733324	0.666496250095	1.113138266404	1.113138266404
2069	-+------+-+-+	0.106756547439	0.334727431015	0.962033524358	0.962033524358
2070	-+------+-++-	0.516884763613	0.666496250095	1.188690637426	1.188690637426
2071	-+------+-+++	0.389685577727	0.334727431015	1.037585895381	1.037585895381
2072	-+------++---	-1.576255110674	-0.952516843015	-0.571679607406	-0.571679607406
2073	-+------++--+	-1.703454296560	-1.284285662095	-0.722784349452	-0.722784349452
2074	-+------++-+-	-1.293326080386	-0.952516843015	-0.496127236383	-0.496127236383
2075	-+------++-++	-1.420525266272	-1.284285662095	-0.647231978429	-0.647231978429
2076	-+------+++--	-0.421655023835	0.092461217082	0.697600225778	0.697600225778
2077	-+------+++-+	-0.548854209721	-0.239307601998	0.546495483732	0.546495483732
2078	-+------++++-	-0.138725993547	0.092461217082	0.773152596801	0.773152596801
2079	-+------+++++	-0.265925179433	-0.239307601998	0.622047854755	0.622047854755
2080	-+-----+-----	-0.066913949319	0.192741622849	-0.042813010246	0.192741622849
2081	-+-----+----+	-0.194113135205	-0.139027196231	-0.193917752292	-0.139027196231
2082	-+-----+---+-	0.216015080969	0.192741622849	0.032739360777	0.216015080969
2083	-+-----+---++	0.088815895083	-0.139027196231	-0.118365381269	0.088815895083
2084	-+-----+--+--	1.087686137519	1.237719682947	1.226466822938	1.237719682947
2085	-+-----+--+-+	0.960486951633	0.905950863866	1.075362080892	1.075362080892
2086	-+-----+--++-	1.370615167808	1.237719682947	1.302019193961	1.370615167808
2087	-+-----+--+++	1.243415981922	0.905950863866	1.150914451915	1.243415981922
2088	-+-----+-+---	-0.722524706479	-0.381293410164	-0.458351050872	-0.381293410164
2089	-+-----+-+--+	-0.849723892365	-0.713062229244	-0.609455792918	-0.609455792918
2090	-+-----+-+-+-	-0.439595676191	-0.381293410164	-0.382798679849	-0.381293410164
2091	-+-----+-+-++	-0.566794862077	-0.713062229244	-0.533903421895	-0.533903421895
2092	-+-----+-++--	0.432075380360	0.663684649934	0.810928782312	0.810928782312
2093	-+-----+-++-+	0.304876194474	0.331915830853	0.659824040266	0.659824040266
2094	-+-----+-+++-	0.715004410648	0.663684649934	0.886481153335	0.886481153335
2095	-+-----+-++++	0.587805224762	0.331915830853	0.735376411289	0.735376411289
2096	-+-----++----	-0.279159069443	-0.253237802799	-0.284580597519	-0.253237802799
2097	-+-----++---+	-0.406358255329	-0.585006621879	-0.435685339565	-0.406358255329
2098	-+-----++--+-	0.003769960845	-0.253237802799	-0.209028226497	0.003769960845
2099	-+-----++--++	-0.123429225041	-0.585006621879	-0.360132968542	-0.123429225041
2100	-+-----++-+--	0.875441017395	0.791740257298	0.984699235665	0.984699235665
2101	-+-----++-+-+	0.748241831509	0.459971438218	0.833594493619	0.833594493619
2102	-+-----++-++-	1.158370047684	0.791740257298	1.060251606688	1.158370047684
2103	-+-----++-+++	1.031170861798	0.459971438218	0.909146864642	1.031170861798
2104	-+-----+++---	-0.934769826603	-0.827272835812	-0.700118638145	-0.700118638145
2105	-+-----+++--+	-1.061969012489	-1.159041654892	-0.851223380191	-0.851223380191
2106	-+-----+++-+-	-0.651840796315	-0.827272835812	-0.624566267122	-0.624566267122
2107	-+-----+++-++	-0.779039982201	-1.159041654892	-0.775671009168	-0.775671009168
2108	-+-----++++--	0.219830260235	0.217705224285	0.569161195039	0.569161195039
2109	-+-----++++-+	0.092631074349	-0.114063594795	0.418056452993	0.418056452993
2110	-+-----+++++-	0.502759290524	0.217705224285	0.644713566062	0.644713566062
2111	-+-----++++++	0.375560104638	-0.114063594795	0.493608824016	0.493608824016
2112	-+----+------	-0.226746241352	0.314293629840	-0.002518412367	0.314293629840
2113	-+----+-----+	-0.353945427238	-0.017475189240	-0.153623154413	-0.017475189240
2114	-+----+----+-	0.056182788937	0.314293629840	0.073033958655	0.314293629840
2115	-+----+----++	-0.071016396949	-0.017475189240	-0.078070783390	-0.017475189240
2116	-+----+---+--	0.927853845487	1.359271689937	1.266761420817	1.359271689937
2117	-+----+---+-+	0.800654659601	1.027502870857	1.115656678771	1.115656678771
2118	-+----+---++-	1.210782875776	1.359271689937	1.342313791840	1.359271689937
2119	-+----+---+++	1.083583689890	1.027502870857	1.191209049794	1.191209049794
2120	-+----+--+---	-0.882356998512	-0.259741403173	-0.418056452993	-0.259741403173
2121	-+----+--+--+	-1.009556184397	-0.591510222253	-0.569161195039	-0.569161195039
2122	-+----+--+-+-	-0.599427968223	-0.259741403173	-0.342504081970	-0.259741403173
2123	-+----+--+-++	-0.726627154109	-0.591510222253	-0.493608824016	-0.493608824016
2124	-+----+--++--	0.272243088327	0.785236656924	0.851223380191	0.851223380191
2125	-+----+--++-+	0.145043902441	0.453467837844	0.700118638145	0.700118638145
2126	-+----+--+++-	0.555172118616	0.785236656924	0.926775751214	0.926775751214
2127	-+----+--++++	0.427972932730	0.453467837844	0.775671009168	0.775671009168
2128	-+----+-+----	-0.438991361476	-0.131685795809	-0.244285999641	-0.131685795809
2129	-+----+-+---+	-0.566190547362	-0.463454614889	-0.395390741686	-0.395390741686
2130	-+----+-+--+-	-0.156062331187	-0.131685795809	-0.168733628618	-0.131685795809
2131	-+----+-+--++	-0.283261517073	-0.463454614889	-0.319838370663	-0.283261517073
2132	-+----+-+-+--	0.715608725363	0.913292264289	1.024993833544	1.024993833544
2133	-+----+-+-+-+	0.588409539477	0.581523445208	0.873889091498	0.873889091498
2134	-+----+-+-++-	0.998537755652	0.913292264289	1.100546204566	1.100546204566
2135	-+----+-+-+++	0.871338569766	0.581523445208	0.949441462521	0.949441462521
2136	-+----+-++---	-1.094602118636	-0.705720828822	-0.659824040266	-0.659824040266
2137	-+----+-++--+	-1.221801304522	-1.037489647902	-0.810928782312	-0.810928782312
2138	-+----+-++-+-	-0.811673088347	-0.705720828822	-0.584271669243	-0.584271669243
2139	-+----+-++-++	-0.938872274233	-1.037489647902	-0.735376411289	-0.735376411289
2140	-+----+-+++--	0.059997968203	0.339257231276	0.609455792918	0.609455792918
2141	-+----+-+++-+	-0.067201217683	0.007488412195	0.458351050872	0.458351050872
2142	-+----+-++++-	0.342926998492	0.339257231276	0.685008163941	0.685008163941
2143	-+----+-+++++	0.215727812606	0.007488412195	0.533903421895	0.533903421895
2144	-+----++-----	0.414739042719	0.439537637043	-0.130957443106	0.439537637043
2145	-+----++----+	0.287539856833	0.107768817963	-0.282062185152	0.287539856833
2146	-+----++---+-	0.697668073008	0.439537637043	-0.055405072083	0.697668073008
2147	-+----++---++	0.570468887122	0.107768817963	-0.206509814129	0.570468887122
2148	-+----++--+--	1.569339129558	1.484515697140	1.138322390078	1.569339129558
2149	-+----++--+-+	1.442139943672	1.152746878060	0.987217648032	1.442139943672
2150	-+----++--++-	1.852268159846	1.484515697140	1.213874761101	1.852268159846
2151	-+----++--+++	1.725068973961	1.152746878060	1.062770019055	1.725068973961
2152	-+----++-+---	-0.240871714441	-0.134497395970	-0.546495483732	-0.134497395970
2153	-+----++-+--+	-0.368070900327	-0.466266215051	-0.697600225778	-0.368070900327
2154	-+----++-+-+-	0.042057315848	-0.134497395970	-0.470943112709	0.042057315848
2155	-+----++-+-++	-0.085141870038	-0.466266215051	-0.622047854755	-0.085141870038
2156	-+----++-++--	0.913728372398	0.910480664127	0.722784349452	0.913728372398
2157	-+----++-++-+	0.786529186512	0.578711845047	0.571679607406	0.786529186512
2158	-+----++-+++-	1.196657402687	0.910480664127	0.798336720475	1.196657402687
2159	-+----++-++++	1.069458216801	0.578711845047	0.647231978429	1.069458216801
2160	-+----+++----	0.202493922595	-0.006441788606	-0.372725030379	0.202493922595
2161	-+----+++---+	0.075294736709	-0.338210607686	-0.523829772425	0.075294736709
2162	-+----+++--+-	0.485422952884	-0.006441788606	-0.297172659357	0.485422952884
2163	-+----+++--++	0.358223766998	-0.338210607686	-0.448277401402	0.358223766998
2164	-+----+++-+--	1.357094009434	1.038536271492	0.896554802805	1.357094009434
2165	-+----+++-+-+	1.229894823548	0.706767452411	0.745450060759	1.229894823548
2166	-+----+++-++-	1.640023039722	1.038536271492	0.972107173828	1.640023039722
2167	-+----+++-+++	1.512823853836	0.706767452411	0.821002431782	1.512823853836
2168	-+----++++---	-0.453116834565	-0.580476821619	-0.788263071005	-0.453116834565
2169	-+----++++--+	-0.580316020451	-0.912245640699	-0.939367813051	-0.580316020451
2170	-+----++++-+-	-0.170187804276	-0.580476821619	-0.712710699982	-0.170187804276
2171	-+----++++-++	-0.297386990162	-0.912245640699	-0.863815442028	-0.297386990162
2172	-+----+++++--	0.701483252274	0.464501238478	0.481016762179	0.701483252274
2173	-+----+++++-+	0.574284066388	0.132732419398	0.329912020133	0.574284066388
2174	-+----++++++-	0.984412282562	0.464501238478	0.556569133202	0.984412282562
2175	-+----+++++++	0.857213096677	0.132732419398	0.405464391156	0.857213096677
2176	-+---+-------	0.048635311222	0.513935617792	0.576716432141	0.576716432141
2177	-+---+------+	-0.078563874664	0.182166798712	0.425611690095	0.425611690095
2178	-+---+-----+-	0.331564341510	0.513935617792	0.652268803164	0.652268803164
2179	-+---+-----++	0.204365155624	0.182166798712	0.501164061118	0.501164061118
2180	-+---+----+--	1.203235398060	1.558913677889	1.845996265325	1.845996265325
2181	-+---+----+-+	1.076036212175	1.227144858809	1.694891523280	1.694891523280
2182	-+---+----++-	1.486164428349	1.558913677889	1.921548636348	1.921548636348
2183	-+---+----+++	1.358965242463	1.227144858809	1.770443894302	1.770443894302
2184	-+---+---+---	-0.606975445938	-0.060099415221	0.161178391515	0.161178391515
2185	-+---+---+--+	-0.734174631824	-0.391868234301	0.010073649470	0.010073649470
2186	-+---+---+-+-	-0.324046415650	-0.060099415221	0.236730762538	0.236730762538
2187	-+---+---+-++	-0.451245601536	-0.391868234301	0.085626020493	0.085626020493
2188	-+---+---++--	0.547624640901	0.984878644876	1.430458224700	1.430458224700
2189	-+---+---++-+	0.420425455015	0.653109825796	1.279353482654	1.279353482654
2190	-+---+---+++-	0.830553671189	0.984878644876	1.506010595722	1.506010595722
2191	-+---+---++++	0.703354485303	0.653109825796	1.354905853677	1.354905853677
2192	-+---+--+----	-0.163609808902	0.067956192143	0.334948844868	0.334948844868
2193	-+---+--+---+	-0.290808994788	-0.263812626937	0.183844102822	0.183844102822
2194	-+---+--+--+-	0.119319221386	0.067956192143	0.410501215891	0.410501215891
2195	-+---+--+--++	-0.007879964500	-0.263812626937	0.259396473845	0.259396473845
2196	-+---+--+-+--	0.990990277936	1.112934252241	1.604228678052	1.604228678052
2197	-+---+--+-+-+	0.863791092050	0.781165433161	1.453123936006	1.453123936006
2198	-+---+--+-++-	1.273919308225	1.112934252241	1.679781049075	1.679781049075
2199	-+---+--+-+++	1.146720122339	0.781165433161	1.528676307029	1.528676307029
2200	-+---+--++---	-0.819220566062	-0.506078840870	-0.080589195758	-0.080589195758
2201	-+---+--++--+	-0.946419751948	-0.837847659950	-0.231693937803	-0.231693937803
2202	-+---+--++-+-	-0.536291535774	-0.506078840870	-0.005036824735	-0.005036824735
2203	-+---+--++-++	-0.663490721660	-0.837847659950	-0.156141566781	-0.156141566781
2204	-+---+--+++--	0.335379520776	0.538899219228	1.188690637426	1.188690637426
2205	-+---+--+++-+	0.208180334890	0.207130400147	1.037585895381	1.037585895381
2206	-+---+--++++-	0.618308551065	0.538899219228	1.264243008449	1.264243008449
2207	-+---+--+++++	0.491109365179	0.207130400147	1.113138266404	1.113138266404
2208	-+---+-+-----	0.690120595293	0.639179624995	0.448277401402	0.690120595293
2209	-+---+-+----+	0.562921409407	0.307410805915	0.297172659357	0.562921409407
2210	-+---+-+---+-	0.973049625581	0.639179624995	0.523829772425	0.973049625581
2211	-+---+-+---++	0.845850439695	0.307410805915	0.372725030379	0.845850439695
2212	-+---+-+--+--	1.844720682131	1.684157685092	1.717557234586	1.844720682131
2213	-+---+-+--+-+	1.717521496245	1.352388866012	1.566452492541	1.717521496245
2214	-+---+-+--++-	2.127649712420	1.684157685092	1.793109605609	2.127649712420
2215	-+---+-+--+++	2.000450526534	1.352388866012	1.642004863564	2.000450526534
2216	-+---+-+-+---	0.034509838133	0.065144591982	0.032739360777	0.065144591982
2217	-+---+-+-+--+	-0.092689347753	-0.266624227098	-0.118365381269	-0.092689347753
2218	-+---+-+-+-+-	0.317438868421	0.065144591982	0.108291731799	0.317438868421
2219	-+---+-+-+-++	0.190239682535	-0.266624227098	-0.042813010246	0.190239682535
2220	-+---+-+-++--	1.189109924971	1.110122652079	1.302019193961	1.302019193961
2221	-+---+-+-++-+	1.061910739085	0.778353832999	1.150914451915	1.150914451915
2222	-+---+-+-+++-	1.472038955260	1.110122652079	1.377571564984	1.472038955260
2223	-+---+-+-++++	1.344839769374	0.778353832999	1.226466822938	1.344839769374
2224	-+---+-++----	0.477875475169	0.193200199346	0.206509814129	0.477875475169
2225	-+---+-++---+	0.350676289283	-0.138568619734	0.055405072083	0.350676289283
2226	-+---+-++--+-	0.760804505457	0.193200199346	0.282062185152	0.760804505457
2227	-+---+-++--++	0.633605319571	-0.138568619734	0.130957443106	0.633605319571
2228	-+---+-++-+--	1.632475562007	1.238178259444	1.475789647313	1.632475562007
2229	-+---+-++-+-+	1.505276376121	0.906409440363	1.324684905268	1.505276376121
2230	-+---+-++-++-	1.915404592296	1.238178259444	1.551342018336	1.915404592296
2231	-+---+-++-+++	1.788205406410	0.906409440363	1.400237276290	1.788205406410
2232	-+---+-+++---	-0.177735281991	-0.380834833667	-0.209028226497	-0.177735281991
2233	-+---+-+++--+	-0.304934467877	-0.712603652747	-0.360132968542	-0.304934467877
2234	-+---+-+++-+-	0.105193748297	-0.380834833667	-0.133475855474	0.105193748297
2235	-+---+-+++-++	-0.022005437589	-0.712603652747	-0.284580597519	-0.022005437589
2236	-+---+-++++--	0.976864804847	0.664143226431	1.060251606688	1.060251606688
2237	-+---+-++++-+	0.849665618961	0.332374407350	0.909146864642	0.909146864642
2238	-+---+-+++++-	1.259793835136	0.664143226431	1.135803977710	1.259793835136
2239	-+---+-++++++	1.132594649250	0.332374407350	0.984699235665	1.132594649250
2240	-+---++------	0.530288303260	0.760731631985	0.488571999281	0.760731631985
2241	-+---++-----+	0.403089117374	0.428962812905	0.337467257235	0.428962812905
2242	-+---++----+-	0.813217333549	0.760731631985	0.564124370304	0.813217333549
2243	-+---++----++	0.686018147663	0.428962812905	0.413019628258	0.686018147663
2244	-+---++---+--	1.684888390099	1.805709692083	1.757851832465	1.805709692083
2245	-+---++---+-+	1.557689204213	1.473940873002	1.606747090420	1.606747090420
