held_folio	language_id	source_sta_code	mapped_phoneme	train_occurrences	held_occurrences	global_occurrences	frequent_code	mapping_hash
f105	TURKISH	T1	b	9	3	12	0	679292ad5a4bfc294e02a19631a46170a45ac0f538eb553f5a5e2db9ca4507f7
f105	TURKISH	T2	i	5	0	5	0	679292ad5a4bfc294e02a19631a46170a45ac0f538eb553f5a5e2db9ca4507f7
f105	TURKISH	U1	i	77	6	83	1	679292ad5a4bfc294e02a19631a46170a45ac0f538eb553f5a5e2db9ca4507f7
f105	TURKISH	U2	i	52	1	53	1	679292ad5a4bfc294e02a19631a46170a45ac0f538eb553f5a5e2db9ca4507f7
f105	TURKISH	V1	i	1	0	1	0	679292ad5a4bfc294e02a19631a46170a45ac0f538eb553f5a5e2db9ca4507f7
f105	TURKISH	W1	i	2	0	2	0	679292ad5a4bfc294e02a19631a46170a45ac0f538eb553f5a5e2db9ca4507f7
f105	TURKISH	W2	i	1	0	1	0	679292ad5a4bfc294e02a19631a46170a45ac0f538eb553f5a5e2db9ca4507f7
f105	TURKISH	X1	i	2	1	3	0	679292ad5a4bfc294e02a19631a46170a45ac0f538eb553f5a5e2db9ca4507f7
f105	GREEK	A1	e	2733	221	2954	1	ab0889f05376b16ca73185d3f132b27b1aafc6b79ba23145f832b078cfb6fbf3
f105	GREEK	A2	i	1836	136	1972	1	ab0889f05376b16ca73185d3f132b27b1aafc6b79ba23145f832b078cfb6fbf3
f105	GREEK	A3	r	2001	178	2179	1	ab0889f05376b16ca73185d3f132b27b1aafc6b79ba23145f832b078cfb6fbf3
f105	GREEK	B1	t	1372	144	1516	1	ab0889f05376b16ca73185d3f132b27b1aafc6b79ba23145f832b078cfb6fbf3
f105	GREEK	B2	ɐ	1230	95	1325	1	ab0889f05376b16ca73185d3f132b27b1aafc6b79ba23145f832b078cfb6fbf3
f105	GREEK	B3	i	123	10	133	1	ab0889f05376b16ca73185d3f132b27b1aafc6b79ba23145f832b078cfb6fbf3
f105	GREEK	B4	s	4	1	5	0	ab0889f05376b16ca73185d3f132b27b1aafc6b79ba23145f832b078cfb6fbf3
f105	GREEK	C1	ɐ	698	63	761	1	ab0889f05376b16ca73185d3f132b27b1aafc6b79ba23145f832b078cfb6fbf3
f105	GREEK	C2	p	195	27	222	1	ab0889f05376b16ca73185d3f132b27b1aafc6b79ba23145f832b078cfb6fbf3
f105	GREEK	D1	p	852	32	884	1	ab0889f05376b16ca73185d3f132b27b1aafc6b79ba23145f832b078cfb6fbf3
f105	GREEK	E1	r	22	5	27	1	ab0889f05376b16ca73185d3f132b27b1aafc6b79ba23145f832b078cfb6fbf3
f105	GREEK	E2	ɐ	12	0	12	0	ab0889f05376b16ca73185d3f132b27b1aafc6b79ba23145f832b078cfb6fbf3
f105	GREEK	F1	ɐ	328	1	329	1	ab0889f05376b16ca73185d3f132b27b1aafc6b79ba23145f832b078cfb6fbf3
f105	GREEK	F2	ɐ	5	5	10	0	ab0889f05376b16ca73185d3f132b27b1aafc6b79ba23145f832b078cfb6fbf3
f105	GREEK	F3	ɐ	84	24	108	1	ab0889f05376b16ca73185d3f132b27b1aafc6b79ba23145f832b078cfb6fbf3
f105	GREEK	G1	ɐ	582	62	644	1	ab0889f05376b16ca73185d3f132b27b1aafc6b79ba23145f832b078cfb6fbf3
f105	GREEK	G2	ɐ	2	2	4	0	ab0889f05376b16ca73185d3f132b27b1aafc6b79ba23145f832b078cfb6fbf3
f105	GREEK	G3	i	14	5	19	0	ab0889f05376b16ca73185d3f132b27b1aafc6b79ba23145f832b078cfb6fbf3
f105	GREEK	H1	i	19	7	26	1	ab0889f05376b16ca73185d3f132b27b1aafc6b79ba23145f832b078cfb6fbf3
f105	GREEK	J1	s	1249	82	1331	1	ab0889f05376b16ca73185d3f132b27b1aafc6b79ba23145f832b078cfb6fbf3
f105	GREEK	K1	p	1391	79	1470	1	ab0889f05376b16ca73185d3f132b27b1aafc6b79ba23145f832b078cfb6fbf3
f105	GREEK	K2	s	674	50	724	1	ab0889f05376b16ca73185d3f132b27b1aafc6b79ba23145f832b078cfb6fbf3
f105	GREEK	L1	p	424	16	440	1	ab0889f05376b16ca73185d3f132b27b1aafc6b79ba23145f832b078cfb6fbf3
f105	GREEK	M1	s	54	9	63	1	ab0889f05376b16ca73185d3f132b27b1aafc6b79ba23145f832b078cfb6fbf3
f105	GREEK	P1	n	209	29	238	1	ab0889f05376b16ca73185d3f132b27b1aafc6b79ba23145f832b078cfb6fbf3
f105	GREEK	P2	s	39	4	43	1	ab0889f05376b16ca73185d3f132b27b1aafc6b79ba23145f832b078cfb6fbf3
f105	GREEK	Q1	t	1328	77	1405	1	ab0889f05376b16ca73185d3f132b27b1aafc6b79ba23145f832b078cfb6fbf3
f105	GREEK	Q2	t	730	60	790	1	ab0889f05376b16ca73185d3f132b27b1aafc6b79ba23145f832b078cfb6fbf3
f105	GREEK	T1	s	9	3	12	0	ab0889f05376b16ca73185d3f132b27b1aafc6b79ba23145f832b078cfb6fbf3
f105	GREEK	T2	s	5	0	5	0	ab0889f05376b16ca73185d3f132b27b1aafc6b79ba23145f832b078cfb6fbf3
f105	GREEK	U1	s	77	6	83	1	ab0889f05376b16ca73185d3f132b27b1aafc6b79ba23145f832b078cfb6fbf3
f105	GREEK	U2	s	52	1	53	1	ab0889f05376b16ca73185d3f132b27b1aafc6b79ba23145f832b078cfb6fbf3
f105	GREEK	V1	e	1	0	1	0	ab0889f05376b16ca73185d3f132b27b1aafc6b79ba23145f832b078cfb6fbf3
f105	GREEK	W1	s	2	0	2	0	ab0889f05376b16ca73185d3f132b27b1aafc6b79ba23145f832b078cfb6fbf3
f105	GREEK	W2	s	1	0	1	0	ab0889f05376b16ca73185d3f132b27b1aafc6b79ba23145f832b078cfb6fbf3
f105	GREEK	X1	t	2	1	3	0	ab0889f05376b16ca73185d3f132b27b1aafc6b79ba23145f832b078cfb6fbf3
f105	ARABIC_QURANIC	A1	ɐ	2733	221	2954	1	79cefe947496825f353ba615374b51dcb943b95ae3337749dd377fbb40f3c599
f105	ARABIC_QURANIC	A2	n	1836	136	1972	1	79cefe947496825f353ba615374b51dcb943b95ae3337749dd377fbb40f3c599
f105	ARABIC_QURANIC	A3	ɐ	2001	178	2179	1	79cefe947496825f353ba615374b51dcb943b95ae3337749dd377fbb40f3c599
f105	ARABIC_QURANIC	B1	ɐ	1372	144	1516	1	79cefe947496825f353ba615374b51dcb943b95ae3337749dd377fbb40f3c599
f105	ARABIC_QURANIC	B2	n	1230	95	1325	1	79cefe947496825f353ba615374b51dcb943b95ae3337749dd377fbb40f3c599
f105	ARABIC_QURANIC	B3	n	123	10	133	1	79cefe947496825f353ba615374b51dcb943b95ae3337749dd377fbb40f3c599
f105	ARABIC_QURANIC	B4	n	4	1	5	0	79cefe947496825f353ba615374b51dcb943b95ae3337749dd377fbb40f3c599
f105	ARABIC_QURANIC	C1	n	698	63	761	1	79cefe947496825f353ba615374b51dcb943b95ae3337749dd377fbb40f3c599
f105	ARABIC_QURANIC	C2	n	195	27	222	1	79cefe947496825f353ba615374b51dcb943b95ae3337749dd377fbb40f3c599
f105	ARABIC_QURANIC	D1	n	852	32	884	1	79cefe947496825f353ba615374b51dcb943b95ae3337749dd377fbb40f3c599
f105	ARABIC_QURANIC	E1	χ	22	5	27	1	79cefe947496825f353ba615374b51dcb943b95ae3337749dd377fbb40f3c599
f105	ARABIC_QURANIC	E2	n	12	0	12	0	79cefe947496825f353ba615374b51dcb943b95ae3337749dd377fbb40f3c599
f105	ARABIC_QURANIC	F1	r	328	1	329	1	79cefe947496825f353ba615374b51dcb943b95ae3337749dd377fbb40f3c599
f105	ARABIC_QURANIC	F2	j	5	5	10	0	79cefe947496825f353ba615374b51dcb943b95ae3337749dd377fbb40f3c599
f105	ARABIC_QURANIC	F3	n	84	24	108	1	79cefe947496825f353ba615374b51dcb943b95ae3337749dd377fbb40f3c599
f105	ARABIC_QURANIC	G1	n	582	62	644	1	79cefe947496825f353ba615374b51dcb943b95ae3337749dd377fbb40f3c599
f105	ARABIC_QURANIC	G2	n	2	2	4	0	79cefe947496825f353ba615374b51dcb943b95ae3337749dd377fbb40f3c599
f105	ARABIC_QURANIC	G3	n	14	5	19	0	79cefe947496825f353ba615374b51dcb943b95ae3337749dd377fbb40f3c599
f105	ARABIC_QURANIC	H1	n	19	7	26	1	79cefe947496825f353ba615374b51dcb943b95ae3337749dd377fbb40f3c599
f105	ARABIC_QURANIC	J1	n	1249	82	1331	1	79cefe947496825f353ba615374b51dcb943b95ae3337749dd377fbb40f3c599
f105	ARABIC_QURANIC	K1	ɐ	1391	79	1470	1	79cefe947496825f353ba615374b51dcb943b95ae3337749dd377fbb40f3c599
f105	ARABIC_QURANIC	K2	ɐ	674	50	724	1	79cefe947496825f353ba615374b51dcb943b95ae3337749dd377fbb40f3c599
f105	ARABIC_QURANIC	L1	ɐ	424	16	440	1	79cefe947496825f353ba615374b51dcb943b95ae3337749dd377fbb40f3c599
f105	ARABIC_QURANIC	M1	ɐ	54	9	63	1	79cefe947496825f353ba615374b51dcb943b95ae3337749dd377fbb40f3c599
f105	ARABIC_QURANIC	P1	n	209	29	238	1	79cefe947496825f353ba615374b51dcb943b95ae3337749dd377fbb40f3c599
f105	ARABIC_QURANIC	P2	n	39	4	43	1	79cefe947496825f353ba615374b51dcb943b95ae3337749dd377fbb40f3c599
f105	ARABIC_QURANIC	Q1	n	1328	77	1405	1	79cefe947496825f353ba615374b51dcb943b95ae3337749dd377fbb40f3c599
f105	ARABIC_QURANIC	Q2	n	730	60	790	1	79cefe947496825f353ba615374b51dcb943b95ae3337749dd377fbb40f3c599
f105	ARABIC_QURANIC	T1	n	9	3	12	0	79cefe947496825f353ba615374b51dcb943b95ae3337749dd377fbb40f3c599
f105	ARABIC_QURANIC	T2	n	5	0	5	0	79cefe947496825f353ba615374b51dcb943b95ae3337749dd377fbb40f3c599
f105	ARABIC_QURANIC	U1	ɐ	77	6	83	1	79cefe947496825f353ba615374b51dcb943b95ae3337749dd377fbb40f3c599
f105	ARABIC_QURANIC	U2	n	52	1	53	1	79cefe947496825f353ba615374b51dcb943b95ae3337749dd377fbb40f3c599
f105	ARABIC_QURANIC	V1	n	1	0	1	0	79cefe947496825f353ba615374b51dcb943b95ae3337749dd377fbb40f3c599
f105	ARABIC_QURANIC	W1	j	2	0	2	0	79cefe947496825f353ba615374b51dcb943b95ae3337749dd377fbb40f3c599
f105	ARABIC_QURANIC	W2	j	1	0	1	0	79cefe947496825f353ba615374b51dcb943b95ae3337749dd377fbb40f3c599
f105	ARABIC_QURANIC	X1	ɐ	2	1	3	0	79cefe947496825f353ba615374b51dcb943b95ae3337749dd377fbb40f3c599
f105	FINNISH	A1	i	2733	221	2954	1	18271e0701c4dacbef4cefd844ceb2ef55a116e149f44b8b886c2ddfa58a8157
f105	FINNISH	A2	i	1836	136	1972	1	18271e0701c4dacbef4cefd844ceb2ef55a116e149f44b8b886c2ddfa58a8157
f105	FINNISH	A3	s	2001	178	2179	1	18271e0701c4dacbef4cefd844ceb2ef55a116e149f44b8b886c2ddfa58a8157
f105	FINNISH	B1	s	1372	144	1516	1	18271e0701c4dacbef4cefd844ceb2ef55a116e149f44b8b886c2ddfa58a8157
f105	FINNISH	B2	i	1230	95	1325	1	18271e0701c4dacbef4cefd844ceb2ef55a116e149f44b8b886c2ddfa58a8157
f105	FINNISH	B3	i	123	10	133	1	18271e0701c4dacbef4cefd844ceb2ef55a116e149f44b8b886c2ddfa58a8157
f105	FINNISH	B4	h	4	1	5	0	18271e0701c4dacbef4cefd844ceb2ef55a116e149f44b8b886c2ddfa58a8157
f105	FINNISH	C1	i	698	63	761	1	18271e0701c4dacbef4cefd844ceb2ef55a116e149f44b8b886c2ddfa58a8157
f105	FINNISH	C2	k	195	27	222	1	18271e0701c4dacbef4cefd844ceb2ef55a116e149f44b8b886c2ddfa58a8157
f105	FINNISH	D1	k	852	32	884	1	18271e0701c4dacbef4cefd844ceb2ef55a116e149f44b8b886c2ddfa58a8157
f105	FINNISH	E1	s	22	5	27	1	18271e0701c4dacbef4cefd844ceb2ef55a116e149f44b8b886c2ddfa58a8157
f105	FINNISH	E2	i	12	0	12	0	18271e0701c4dacbef4cefd844ceb2ef55a116e149f44b8b886c2ddfa58a8157
f105	FINNISH	F1	i	328	1	329	1	18271e0701c4dacbef4cefd844ceb2ef55a116e149f44b8b886c2ddfa58a8157
f105	FINNISH	F2	ɐ	5	5	10	0	18271e0701c4dacbef4cefd844ceb2ef55a116e149f44b8b886c2ddfa58a8157
f105	FINNISH	F3	i	84	24	108	1	18271e0701c4dacbef4cefd844ceb2ef55a116e149f44b8b886c2ddfa58a8157
f105	FINNISH	G1	i	582	62	644	1	18271e0701c4dacbef4cefd844ceb2ef55a116e149f44b8b886c2ddfa58a8157
f105	FINNISH	G2	i	2	2	4	0	18271e0701c4dacbef4cefd844ceb2ef55a116e149f44b8b886c2ddfa58a8157
f105	FINNISH	G3	i	14	5	19	0	18271e0701c4dacbef4cefd844ceb2ef55a116e149f44b8b886c2ddfa58a8157
f105	FINNISH	H1	i	19	7	26	1	18271e0701c4dacbef4cefd844ceb2ef55a116e149f44b8b886c2ddfa58a8157
f105	FINNISH	J1	a	1249	82	1331	1	18271e0701c4dacbef4cefd844ceb2ef55a116e149f44b8b886c2ddfa58a8157
f105	FINNISH	K1	k	1391	79	1470	1	18271e0701c4dacbef4cefd844ceb2ef55a116e149f44b8b886c2ddfa58a8157
f105	FINNISH	K2	s	674	50	724	1	18271e0701c4dacbef4cefd844ceb2ef55a116e149f44b8b886c2ddfa58a8157
f105	FINNISH	L1	k	424	16	440	1	18271e0701c4dacbef4cefd844ceb2ef55a116e149f44b8b886c2ddfa58a8157
f105	FINNISH	M1	s	54	9	63	1	18271e0701c4dacbef4cefd844ceb2ef55a116e149f44b8b886c2ddfa58a8157
f105	FINNISH	P1	k	209	29	238	1	18271e0701c4dacbef4cefd844ceb2ef55a116e149f44b8b886c2ddfa58a8157
f105	FINNISH	P2	k	39	4	43	1	18271e0701c4dacbef4cefd844ceb2ef55a116e149f44b8b886c2ddfa58a8157
f105	FINNISH	Q1	k	1328	77	1405	1	18271e0701c4dacbef4cefd844ceb2ef55a116e149f44b8b886c2ddfa58a8157
f105	FINNISH	Q2	k	730	60	790	1	18271e0701c4dacbef4cefd844ceb2ef55a116e149f44b8b886c2ddfa58a8157
f105	FINNISH	T1	k	9	3	12	0	18271e0701c4dacbef4cefd844ceb2ef55a116e149f44b8b886c2ddfa58a8157
f105	FINNISH	T2	s	5	0	5	0	18271e0701c4dacbef4cefd844ceb2ef55a116e149f44b8b886c2ddfa58a8157
f105	FINNISH	U1	s	77	6	83	1	18271e0701c4dacbef4cefd844ceb2ef55a116e149f44b8b886c2ddfa58a8157
f105	FINNISH	U2	s	52	1	53	1	18271e0701c4dacbef4cefd844ceb2ef55a116e149f44b8b886c2ddfa58a8157
f105	FINNISH	V1	a	1	0	1	0	18271e0701c4dacbef4cefd844ceb2ef55a116e149f44b8b886c2ddfa58a8157
f105	FINNISH	W1	s	2	0	2	0	18271e0701c4dacbef4cefd844ceb2ef55a116e149f44b8b886c2ddfa58a8157
f105	FINNISH	W2	s	1	0	1	0	18271e0701c4dacbef4cefd844ceb2ef55a116e149f44b8b886c2ddfa58a8157
f105	FINNISH	X1	v	2	1	3	0	18271e0701c4dacbef4cefd844ceb2ef55a116e149f44b8b886c2ddfa58a8157
f106	GEORGIAN	A1	x	2725	229	2954	1	97764151bd2131cec4b20d494d9077428dcdf42464e1b8b918e7d8b4d3a768b8
f106	GEORGIAN	A2	a	1830	142	1972	1	97764151bd2131cec4b20d494d9077428dcdf42464e1b8b918e7d8b4d3a768b8
f106	GEORGIAN	A3	l	1997	182	2179	1	97764151bd2131cec4b20d494d9077428dcdf42464e1b8b918e7d8b4d3a768b8
f106	GEORGIAN	B1	m	1409	107	1516	1	97764151bd2131cec4b20d494d9077428dcdf42464e1b8b918e7d8b4d3a768b8
f106	GEORGIAN	B2	i	1228	97	1325	1	97764151bd2131cec4b20d494d9077428dcdf42464e1b8b918e7d8b4d3a768b8
f106	GEORGIAN	B3	i	126	7	133	1	97764151bd2131cec4b20d494d9077428dcdf42464e1b8b918e7d8b4d3a768b8
f106	GEORGIAN	B4	a	4	1	5	0	97764151bd2131cec4b20d494d9077428dcdf42464e1b8b918e7d8b4d3a768b8
f106	GEORGIAN	C1	i	690	71	761	1	97764151bd2131cec4b20d494d9077428dcdf42464e1b8b918e7d8b4d3a768b8
f106	GEORGIAN	C2	a	199	23	222	1	97764151bd2131cec4b20d494d9077428dcdf42464e1b8b918e7d8b4d3a768b8
f106	GEORGIAN	D1	ɐ	828	56	884	1	97764151bd2131cec4b20d494d9077428dcdf42464e1b8b918e7d8b4d3a768b8
f106	GEORGIAN	E1	l	25	2	27	1	97764151bd2131cec4b20d494d9077428dcdf42464e1b8b918e7d8b4d3a768b8
f106	GEORGIAN	E2	i	12	0	12	0	97764151bd2131cec4b20d494d9077428dcdf42464e1b8b918e7d8b4d3a768b8
f106	GEORGIAN	F1	i	313	16	329	1	97764151bd2131cec4b20d494d9077428dcdf42464e1b8b918e7d8b4d3a768b8
f106	GEORGIAN	F2	l	9	1	10	0	97764151bd2131cec4b20d494d9077428dcdf42464e1b8b918e7d8b4d3a768b8
f106	GEORGIAN	F3	i	100	8	108	1	97764151bd2131cec4b20d494d9077428dcdf42464e1b8b918e7d8b4d3a768b8
f106	GEORGIAN	G1	i	581	63	644	1	97764151bd2131cec4b20d494d9077428dcdf42464e1b8b918e7d8b4d3a768b8
f106	GEORGIAN	G2	i	3	1	4	0	97764151bd2131cec4b20d494d9077428dcdf42464e1b8b918e7d8b4d3a768b8
f106	GEORGIAN	G3	i	15	4	19	0	97764151bd2131cec4b20d494d9077428dcdf42464e1b8b918e7d8b4d3a768b8
f106	GEORGIAN	H1	i	25	1	26	1	97764151bd2131cec4b20d494d9077428dcdf42464e1b8b918e7d8b4d3a768b8
f106	GEORGIAN	J1	m	1246	85	1331	1	97764151bd2131cec4b20d494d9077428dcdf42464e1b8b918e7d8b4d3a768b8
f106	GEORGIAN	K1	s	1345	125	1470	1	97764151bd2131cec4b20d494d9077428dcdf42464e1b8b918e7d8b4d3a768b8
f106	GEORGIAN	K2	m	687	37	724	1	97764151bd2131cec4b20d494d9077428dcdf42464e1b8b918e7d8b4d3a768b8
f106	GEORGIAN	L1	s	398	42	440	1	97764151bd2131cec4b20d494d9077428dcdf42464e1b8b918e7d8b4d3a768b8
f106	GEORGIAN	M1	m	58	5	63	1	97764151bd2131cec4b20d494d9077428dcdf42464e1b8b918e7d8b4d3a768b8
f106	GEORGIAN	P1	ɐ	222	16	238	1	97764151bd2131cec4b20d494d9077428dcdf42464e1b8b918e7d8b4d3a768b8
f106	GEORGIAN	P2	ɐ	39	4	43	1	97764151bd2131cec4b20d494d9077428dcdf42464e1b8b918e7d8b4d3a768b8
f106	GEORGIAN	Q1	ɐ	1312	93	1405	1	97764151bd2131cec4b20d494d9077428dcdf42464e1b8b918e7d8b4d3a768b8
f106	GEORGIAN	Q2	ɐ	736	54	790	1	97764151bd2131cec4b20d494d9077428dcdf42464e1b8b918e7d8b4d3a768b8
f106	GEORGIAN	T1	s	11	1	12	0	97764151bd2131cec4b20d494d9077428dcdf42464e1b8b918e7d8b4d3a768b8
f106	GEORGIAN	T2	m	5	0	5	0	97764151bd2131cec4b20d494d9077428dcdf42464e1b8b918e7d8b4d3a768b8
f106	GEORGIAN	U1	m	82	1	83	1	97764151bd2131cec4b20d494d9077428dcdf42464e1b8b918e7d8b4d3a768b8
f106	GEORGIAN	U2	m	49	4	53	1	97764151bd2131cec4b20d494d9077428dcdf42464e1b8b918e7d8b4d3a768b8
f106	GEORGIAN	V1	ɐ	1	0	1	0	97764151bd2131cec4b20d494d9077428dcdf42464e1b8b918e7d8b4d3a768b8
f106	GEORGIAN	W1	m	2	0	2	0	97764151bd2131cec4b20d494d9077428dcdf42464e1b8b918e7d8b4d3a768b8
f106	GEORGIAN	W2	m	1	0	1	0	97764151bd2131cec4b20d494d9077428dcdf42464e1b8b918e7d8b4d3a768b8
f106	GEORGIAN	X1	m	3	0	3	0	97764151bd2131cec4b20d494d9077428dcdf42464e1b8b918e7d8b4d3a768b8
f106	MINGRELIAN	A1	m	2725	229	2954	1	196c7acab4572f06fd07c45852efc9f498cf12ae20288cfea28c2ebf92390609
f106	MINGRELIAN	A2	i	1830	142	1972	1	196c7acab4572f06fd07c45852efc9f498cf12ae20288cfea28c2ebf92390609
f106	MINGRELIAN	A3	l	1997	182	2179	1	196c7acab4572f06fd07c45852efc9f498cf12ae20288cfea28c2ebf92390609
f106	MINGRELIAN	B1	t	1409	107	1516	1	196c7acab4572f06fd07c45852efc9f498cf12ae20288cfea28c2ebf92390609
f106	MINGRELIAN	B2	ɐ	1228	97	1325	1	196c7acab4572f06fd07c45852efc9f498cf12ae20288cfea28c2ebf92390609
f106	MINGRELIAN	B3	i	126	7	133	1	196c7acab4572f06fd07c45852efc9f498cf12ae20288cfea28c2ebf92390609
f106	MINGRELIAN	B4	i	4	1	5	0	196c7acab4572f06fd07c45852efc9f498cf12ae20288cfea28c2ebf92390609
f106	MINGRELIAN	C1	ɐ	690	71	761	1	196c7acab4572f06fd07c45852efc9f498cf12ae20288cfea28c2ebf92390609
f106	MINGRELIAN	C2	ɐ	199	23	222	1	196c7acab4572f06fd07c45852efc9f498cf12ae20288cfea28c2ebf92390609
f106	MINGRELIAN	D1	dʒ	828	56	884	1	196c7acab4572f06fd07c45852efc9f498cf12ae20288cfea28c2ebf92390609
f106	MINGRELIAN	E1	r	25	2	27	1	196c7acab4572f06fd07c45852efc9f498cf12ae20288cfea28c2ebf92390609
f106	MINGRELIAN	E2	i	12	0	12	0	196c7acab4572f06fd07c45852efc9f498cf12ae20288cfea28c2ebf92390609
f106	MINGRELIAN	F1	i	313	16	329	1	196c7acab4572f06fd07c45852efc9f498cf12ae20288cfea28c2ebf92390609
f106	MINGRELIAN	F2	m	9	1	10	0	196c7acab4572f06fd07c45852efc9f498cf12ae20288cfea28c2ebf92390609
f106	MINGRELIAN	F3	i	100	8	108	1	196c7acab4572f06fd07c45852efc9f498cf12ae20288cfea28c2ebf92390609
f106	MINGRELIAN	G1	i	581	63	644	1	196c7acab4572f06fd07c45852efc9f498cf12ae20288cfea28c2ebf92390609
f106	MINGRELIAN	G2	i	3	1	4	0	196c7acab4572f06fd07c45852efc9f498cf12ae20288cfea28c2ebf92390609
f106	MINGRELIAN	G3	ɐ	15	4	19	0	196c7acab4572f06fd07c45852efc9f498cf12ae20288cfea28c2ebf92390609
f106	MINGRELIAN	H1	i	25	1	26	1	196c7acab4572f06fd07c45852efc9f498cf12ae20288cfea28c2ebf92390609
f106	MINGRELIAN	J1	r	1246	85	1331	1	196c7acab4572f06fd07c45852efc9f498cf12ae20288cfea28c2ebf92390609
f106	MINGRELIAN	K1	ɐ	1345	125	1470	1	196c7acab4572f06fd07c45852efc9f498cf12ae20288cfea28c2ebf92390609
f106	MINGRELIAN	K2	r	687	37	724	1	196c7acab4572f06fd07c45852efc9f498cf12ae20288cfea28c2ebf92390609
f106	MINGRELIAN	L1	ɐ	398	42	440	1	196c7acab4572f06fd07c45852efc9f498cf12ae20288cfea28c2ebf92390609
f106	MINGRELIAN	M1	r	58	5	63	1	196c7acab4572f06fd07c45852efc9f498cf12ae20288cfea28c2ebf92390609
f106	MINGRELIAN	P1	u	222	16	238	1	196c7acab4572f06fd07c45852efc9f498cf12ae20288cfea28c2ebf92390609
f106	MINGRELIAN	P2	dʒ	39	4	43	1	196c7acab4572f06fd07c45852efc9f498cf12ae20288cfea28c2ebf92390609
f106	MINGRELIAN	Q1	u	1312	93	1405	1	196c7acab4572f06fd07c45852efc9f498cf12ae20288cfea28c2ebf92390609
f106	MINGRELIAN	Q2	u	736	54	790	1	196c7acab4572f06fd07c45852efc9f498cf12ae20288cfea28c2ebf92390609
f106	MINGRELIAN	T1	ɐ	11	1	12	0	196c7acab4572f06fd07c45852efc9f498cf12ae20288cfea28c2ebf92390609
f106	MINGRELIAN	T2	r	5	0	5	0	196c7acab4572f06fd07c45852efc9f498cf12ae20288cfea28c2ebf92390609
f106	MINGRELIAN	U1	r	82	1	83	1	196c7acab4572f06fd07c45852efc9f498cf12ae20288cfea28c2ebf92390609
f106	MINGRELIAN	U2	r	49	4	53	1	196c7acab4572f06fd07c45852efc9f498cf12ae20288cfea28c2ebf92390609
f106	MINGRELIAN	V1	r	1	0	1	0	196c7acab4572f06fd07c45852efc9f498cf12ae20288cfea28c2ebf92390609
f106	MINGRELIAN	W1	r	2	0	2	0	196c7acab4572f06fd07c45852efc9f498cf12ae20288cfea28c2ebf92390609
f106	MINGRELIAN	W2	r	1	0	1	0	196c7acab4572f06fd07c45852efc9f498cf12ae20288cfea28c2ebf92390609
f106	MINGRELIAN	X1	r	3	0	3	0	196c7acab4572f06fd07c45852efc9f498cf12ae20288cfea28c2ebf92390609
f106	LAZ	A1	ɐ	2725	229	2954	1	e65b605ea00744e1744d7a15c84492fd2724c9291f29828c499d39da0251d9a6
f106	LAZ	A2	i	1830	142	1972	1	e65b605ea00744e1744d7a15c84492fd2724c9291f29828c499d39da0251d9a6
f106	LAZ	A3	r	1997	182	2179	1	e65b605ea00744e1744d7a15c84492fd2724c9291f29828c499d39da0251d9a6
f106	LAZ	B1	x	1409	107	1516	1	e65b605ea00744e1744d7a15c84492fd2724c9291f29828c499d39da0251d9a6
f106	LAZ	B2	ɐ	1228	97	1325	1	e65b605ea00744e1744d7a15c84492fd2724c9291f29828c499d39da0251d9a6
f106	LAZ	B3	i	126	7	133	1	e65b605ea00744e1744d7a15c84492fd2724c9291f29828c499d39da0251d9a6
f106	LAZ	B4	x	4	1	5	0	e65b605ea00744e1744d7a15c84492fd2724c9291f29828c499d39da0251d9a6
f106	LAZ	C1	i	690	71	761	1	e65b605ea00744e1744d7a15c84492fd2724c9291f29828c499d39da0251d9a6
f106	LAZ	C2	ɐ	199	23	222	1	e65b605ea00744e1744d7a15c84492fd2724c9291f29828c499d39da0251d9a6
f106	LAZ	D1	d	828	56	884	1	e65b605ea00744e1744d7a15c84492fd2724c9291f29828c499d39da0251d9a6
f106	LAZ	E1	r	25	2	27	1	e65b605ea00744e1744d7a15c84492fd2724c9291f29828c499d39da0251d9a6
f106	LAZ	E2	i	12	0	12	0	e65b605ea00744e1744d7a15c84492fd2724c9291f29828c499d39da0251d9a6
f106	LAZ	F1	i	313	16	329	1	e65b605ea00744e1744d7a15c84492fd2724c9291f29828c499d39da0251d9a6
f106	LAZ	F2	r	9	1	10	0	e65b605ea00744e1744d7a15c84492fd2724c9291f29828c499d39da0251d9a6
f106	LAZ	F3	i	100	8	108	1	e65b605ea00744e1744d7a15c84492fd2724c9291f29828c499d39da0251d9a6
f106	LAZ	G1	i	581	63	644	1	e65b605ea00744e1744d7a15c84492fd2724c9291f29828c499d39da0251d9a6
f106	LAZ	G2	ɐ	3	1	4	0	e65b605ea00744e1744d7a15c84492fd2724c9291f29828c499d39da0251d9a6
f106	LAZ	G3	i	15	4	19	0	e65b605ea00744e1744d7a15c84492fd2724c9291f29828c499d39da0251d9a6
f106	LAZ	H1	i	25	1	26	1	e65b605ea00744e1744d7a15c84492fd2724c9291f29828c499d39da0251d9a6
f106	LAZ	J1	ɐ	1246	85	1331	1	e65b605ea00744e1744d7a15c84492fd2724c9291f29828c499d39da0251d9a6
f106	LAZ	K1	d	1345	125	1470	1	e65b605ea00744e1744d7a15c84492fd2724c9291f29828c499d39da0251d9a6
f106	LAZ	K2	ɐ	687	37	724	1	e65b605ea00744e1744d7a15c84492fd2724c9291f29828c499d39da0251d9a6
