formula_id	level	page	physical_folio	locus	section	register	field_ordinal	group_length	joint_tuple_sequence	host_sequence_ids	page_host_sequence_display	surface_formula_display	wrapper_sequence	semantic_state	translation_state
GDT328_8DBF838D141A9AFD	PAGE_HOST_SEQUENCE	f85r2	f85	f85r2.13	C	OTHER_B	1	2	7a4bb8136330ee4e6e56|bc4f1f5c006c74a4d26d	6552f9cf5d36c3df0462|2c71c7ca4a5b8aeb1b94	or|e	or|shedy	NONE|sh	UNASSIGNED	UNASSIGNED
GDT328_1C0CF4FC67B18608	PAGE_HOST_SEQUENCE	f76v	f76	f76v.11	B	OTHER_B	1	2	7a4bb8136330ee4e6e56|03626ca94cb17800d767	6552f9cf5d36c3df0462|330eb5b5a04764d332b7	or|ee	cheor|sheedy	che|sh	UNASSIGNED	UNASSIGNED
GDT328_1C0CF4FC67B18608	PAGE_HOST_SEQUENCE	f85r2	f85	f85r2.3	C	OTHER_B	1	2	be67da22871098b54e98|03626ca94cb17800d767	6552f9cf5d36c3df0462|330eb5b5a04764d332b7	or|ee	qotor|sheedy	q|sh	UNASSIGNED	UNASSIGNED
GDT328_6652EE71827FB566	EXACT_JOINT_SEQUENCE	f83r	f83	f83r.11	B	OTHER_B	1	2	7a4bb8136330ee4e6e56|bc4f1f5c006c74a4d26d	6552f9cf5d36c3df0462|2c71c7ca4a5b8aeb1b94	or|e	sor|shedy	s|sh	UNASSIGNED	UNASSIGNED
GDT328_6652EE71827FB566	EXACT_JOINT_SEQUENCE	f85r2	f85	f85r2.13	C	OTHER_B	1	2	7a4bb8136330ee4e6e56|bc4f1f5c006c74a4d26d	6552f9cf5d36c3df0462|2c71c7ca4a5b8aeb1b94	or|e	or|shedy	NONE|sh	UNASSIGNED	UNASSIGNED
GDT328_5821A8E02A7F0A1A	PAGE_HOST_SEQUENCE	f107r	f107	f107r.5	S	STARS_RECIPE_B	5	2	1645e612504fcef59ced|4d4559019a961b834aa1	8dec2e3cbba0a8894d05|1e6c387a7204441c35b9	ok|ar	qokain|ar	q|NONE	UNASSIGNED	UNASSIGNED
GDT328_5821A8E02A7F0A1A	PAGE_HOST_SEQUENCE	f115v	f115	f115v.26	S	STARS_RECIPE_B	5	2	3ae9a121ba0045b913e8|4d4559019a961b834aa1	8dec2e3cbba0a8894d05|1e6c387a7204441c35b9	ok|ar	qokar|ar	q|NONE	UNASSIGNED	UNASSIGNED
GDT328_EACAF62241ECA854	PAGE_HOST_SEQUENCE	f108v	f108	f108v.49	S	STARS_RECIPE_B	3	2	308e8ea2d5d190c498e8|598db5f346221e20a8eb	8dec2e3cbba0a8894d05|2f85d039c618fa984ec1	ok|a	qokal|oam	q|NONE	UNASSIGNED	UNASSIGNED
GDT328_EACAF62241ECA854	PAGE_HOST_SEQUENCE	f95v1	f95	f95v1.2	H	HERBAL_B	3	2	3ae9a121ba0045b913e8|aff35ec265e15b292c5b	8dec2e3cbba0a8894d05|2f85d039c618fa984ec1	ok|a	qokar|am	q|NONE	UNASSIGNED	UNASSIGNED
GDT328_CB4832BD5CD49C1D	PAGE_HOST_SEQUENCE	f79v	f79	f79v.40	B	OTHER_B	2	2	3ae9a121ba0045b913e8|dcda95c81a5460feb191	8dec2e3cbba0a8894d05|4e6f20ef2d6daa05d887	ok|l	qokar|ol	q|NONE	UNASSIGNED	UNASSIGNED
GDT328_CB4832BD5CD49C1D	PAGE_HOST_SEQUENCE	f82v	f82	f82v.38	B	OTHER_B	2	2	b5fcea1eaed06b2f2291|1b1ffdd869fb1429ad03	8dec2e3cbba0a8894d05|4e6f20ef2d6daa05d887	ok|l	qokaiin|sholdy	q|sh	UNASSIGNED	UNASSIGNED
GDT328_EBE8E3BB26634EAB	EXACT_JOINT_SEQUENCE	f93r	f93	f93r.5	H	HERBAL_A	1	2	dcda95c81a5460feb191|97cc9ac109148723c472	4e6f20ef2d6daa05d887|1e3271f13515b4bd5d3d	l|o	ol|chody	NONE|ch	UNASSIGNED	UNASSIGNED
GDT328_EBE8E3BB26634EAB	EXACT_JOINT_SEQUENCE	f99r	f99	f99r.30	P	OTHER_A	1	2	dcda95c81a5460feb191|97cc9ac109148723c472	4e6f20ef2d6daa05d887|1e3271f13515b4bd5d3d	l|o	tol|cheody	t|che	UNASSIGNED	UNASSIGNED
GDT328_B6589FE9923EA988	PAGE_HOST_SEQUENCE	f104r	f104	f104r.42	S	STARS_RECIPE_B	1	2	b921a237be883a820352|2e7e89e0bd12b999c280	df97f0d18162f7989c66|19fdf37ec21c790c2904	y|lshe	y|lshedy	NONE|NONE	UNASSIGNED	UNASSIGNED
GDT328_B6589FE9923EA988	PAGE_HOST_SEQUENCE	f78v	f78	f78v.21	B	OTHER_B	1	2	6f7ff8287eddf4da9fdb|2e7e89e0bd12b999c280	df97f0d18162f7989c66|19fdf37ec21c790c2904	y|lshe	chedy|lshedy	che|NONE	UNASSIGNED	UNASSIGNED
GDT328_C74F6F3BC72E92D0	PAGE_HOST_SEQUENCE	f108r	f108	f108r.36	S	STARS_RECIPE_B	2	2	342c3f0777337648f4b3|7db18b2f0fb7ed0fcfd3	f8c170e5430615237658|4938b9a8ecae199376aa	ed|oke	cheedar|okedy	che|NONE	UNASSIGNED	UNASSIGNED
GDT328_C74F6F3BC72E92D0	PAGE_HOST_SEQUENCE	f77v	f77	f77v.12	B	OTHER_B	2	2	abb23e5e6936b4147f76|7db18b2f0fb7ed0fcfd3	f8c170e5430615237658|4938b9a8ecae199376aa	ed|oke	shedal|qokedy	sh|q	UNASSIGNED	UNASSIGNED
GDT328_14D31C3764D3B1EA	EXACT_JOINT_SEQUENCE	f13v	f13	f13v.5	H	HERBAL_A	1	2	276a7c2d74d1143446f4|2f1c5e56e8f0ff459065	8fa72616c62a67a5b08b|8849f3eedfe7408be890	oky|aiin	qoky|daiin	q|d	UNASSIGNED	UNASSIGNED
GDT328_14D31C3764D3B1EA	EXACT_JOINT_SEQUENCE	f83r	f83	f83r.20	B	OTHER_B	5	2	276a7c2d74d1143446f4|2f1c5e56e8f0ff459065	8fa72616c62a67a5b08b|8849f3eedfe7408be890	oky|aiin	qoky|saiin	q|s	UNASSIGNED	UNASSIGNED
GDT328_49777D58403A4BD7	EXACT_JOINT_SEQUENCE	f75r	f75	f75r.40	B	OTHER_B	1	2	4d4559019a961b834aa1|bc4f1f5c006c74a4d26d	1e6c387a7204441c35b9|2c71c7ca4a5b8aeb1b94	ar|e	dar|shedy	d|sh	UNASSIGNED	UNASSIGNED
GDT328_49777D58403A4BD7	EXACT_JOINT_SEQUENCE	f77v	f77	f77v.13	B	OTHER_B	2	2	4d4559019a961b834aa1|bc4f1f5c006c74a4d26d	1e6c387a7204441c35b9|2c71c7ca4a5b8aeb1b94	ar|e	dar|shedy	d|sh	UNASSIGNED	UNASSIGNED
GDT328_EA344D6C227CA333	EXACT_JOINT_SEQUENCE	f107r	f107	f107r.38	S	STARS_RECIPE_B	2	2	54d0e228ca346110af05|5cb94bc48767e275d197	9feae1594314657872c2|d5d5621ee71335292b2a	ot|opche	qotaiin|opchedy	q|NONE	UNASSIGNED	UNASSIGNED
GDT328_EA344D6C227CA333	EXACT_JOINT_SEQUENCE	f114v	f114	f114v.6	S	STARS_RECIPE_B	3	2	54d0e228ca346110af05|5cb94bc48767e275d197	9feae1594314657872c2|d5d5621ee71335292b2a	ot|opche	qotaiin|opchedy	q|NONE	UNASSIGNED	UNASSIGNED
GDT328_E98CE538DFD02FC2	EXACT_JOINT_SEQUENCE	f34v	f34	f34v.9	H	HERBAL_B	4	2	6f7ff8287eddf4da9fdb|7db18b2f0fb7ed0fcfd3	df97f0d18162f7989c66|4938b9a8ecae199376aa	y|oke	chedy|qokedy	che|q	UNASSIGNED	UNASSIGNED
GDT328_E98CE538DFD02FC2	EXACT_JOINT_SEQUENCE	f46v	f46	f46v.5	H	HERBAL_B	3	2	6f7ff8287eddf4da9fdb|7db18b2f0fb7ed0fcfd3	df97f0d18162f7989c66|4938b9a8ecae199376aa	y|oke	chdy|okedy	ch|NONE	UNASSIGNED	UNASSIGNED
GDT328_D7E17BA3F9B0EF67	PAGE_HOST_SEQUENCE	f13v	f13	f13v.5	H	HERBAL_A	1	2	276a7c2d74d1143446f4|2f1c5e56e8f0ff459065	8fa72616c62a67a5b08b|8849f3eedfe7408be890	oky|aiin	qoky|daiin	q|d	UNASSIGNED	UNASSIGNED
GDT328_D7E17BA3F9B0EF67	PAGE_HOST_SEQUENCE	f83r	f83	f83r.20	B	OTHER_B	5	2	276a7c2d74d1143446f4|2f1c5e56e8f0ff459065	8fa72616c62a67a5b08b|8849f3eedfe7408be890	oky|aiin	qoky|saiin	q|s	UNASSIGNED	UNASSIGNED
GDT328_1DD61346479D050B	EXACT_JOINT_SEQUENCE	f78r	f78	f78r.31	B	OTHER_B	3	2	90bcf0a9ec0ef56399e6|bc4f1f5c006c74a4d26d	9feae1594314657872c2|2c71c7ca4a5b8aeb1b94	ot|e	otal|shedy	NONE|sh	UNASSIGNED	UNASSIGNED
GDT328_1DD61346479D050B	EXACT_JOINT_SEQUENCE	f95v1	f95	f95v1.5	H	HERBAL_B	1	2	90bcf0a9ec0ef56399e6|bc4f1f5c006c74a4d26d	9feae1594314657872c2|2c71c7ca4a5b8aeb1b94	ot|e	otal|shedy	NONE|sh	UNASSIGNED	UNASSIGNED
GDT328_E554D33B29EC5F17	PAGE_HOST_SEQUENCE	f111v	f111	f111v.20	S	STARS_RECIPE_B	2	2	0624a2d057f60b99ad1e|4d4559019a961b834aa1	9feae1594314657872c2|1e6c387a7204441c35b9	ot|ar	qotain|ar	q|NONE	UNASSIGNED	UNASSIGNED
GDT328_E554D33B29EC5F17	PAGE_HOST_SEQUENCE	f41v	f41	f41v.2	H	HERBAL_B	6	2	90bcf0a9ec0ef56399e6|4d4559019a961b834aa1	9feae1594314657872c2|1e6c387a7204441c35b9	ot|ar	qotal|dar	q|d	UNASSIGNED	UNASSIGNED
GDT328_460DF15B94118BE6	PAGE_HOST_SEQUENCE	f107r	f107	f107r.38	S	STARS_RECIPE_B	2	2	54d0e228ca346110af05|5cb94bc48767e275d197	9feae1594314657872c2|d5d5621ee71335292b2a	ot|opche	qotaiin|opchedy	q|NONE	UNASSIGNED	UNASSIGNED
GDT328_460DF15B94118BE6	PAGE_HOST_SEQUENCE	f114v	f114	f114v.6	S	STARS_RECIPE_B	3	2	54d0e228ca346110af05|5cb94bc48767e275d197	9feae1594314657872c2|d5d5621ee71335292b2a	ot|opche	qotaiin|opchedy	q|NONE	UNASSIGNED	UNASSIGNED
GDT328_D9ED2266712C0B11	PAGE_HOST_SEQUENCE	f114v	f114	f114v.9	S	STARS_RECIPE_B	3	2	90bcf0a9ec0ef56399e6|6f7ff8287eddf4da9fdb	9feae1594314657872c2|df97f0d18162f7989c66	ot|y	qotal|chedy	q|che	UNASSIGNED	UNASSIGNED
GDT328_D9ED2266712C0B11	PAGE_HOST_SEQUENCE	f76v	f76	f76v.31	B	OTHER_B	2	2	b6b654722e55729cc947|6f7ff8287eddf4da9fdb	9feae1594314657872c2|df97f0d18162f7989c66	ot|y	qotar|chedy	q|che	UNASSIGNED	UNASSIGNED
GDT328_4D37020148B010FD	EXACT_JOINT_SEQUENCE	f104v	f104	f104v.10	S	STARS_RECIPE_B	2	2	b5fcea1eaed06b2f2291|ff178343c18e287ce3b7	8dec2e3cbba0a8894d05|330eb5b5a04764d332b7	ok|ee	qokaiin|qoteedy	q|q	UNASSIGNED	UNASSIGNED
GDT328_4D37020148B010FD	EXACT_JOINT_SEQUENCE	f113r	f113	f113r.50	S	STARS_RECIPE_B	4	2	b5fcea1eaed06b2f2291|ff178343c18e287ce3b7	8dec2e3cbba0a8894d05|330eb5b5a04764d332b7	ok|ee	okaiin|oteedy	NONE|NONE	UNASSIGNED	UNASSIGNED
GDT328_DE59CA46AA0731D1	PAGE_HOST_SEQUENCE	f104r	f104	f104r.7	S	STARS_RECIPE_B	2	2	b2ff44579aba88529083|bc4f1f5c006c74a4d26d	bc7e4958f2242f36b088|2c71c7ca4a5b8aeb1b94	d|e	qodain|shedy	q|sh	UNASSIGNED	UNASSIGNED
GDT328_DE59CA46AA0731D1	PAGE_HOST_SEQUENCE	f77r	f77	f77r.21	B	OTHER_B	1	2	58e8b9a836b9040452ed|bc4f1f5c006c74a4d26d	bc7e4958f2242f36b088|2c71c7ca4a5b8aeb1b94	d|e	chedaiin|shedy	che|sh	UNASSIGNED	UNASSIGNED
GDT328_5F50A8D3FDECEE13	EXACT_JOINT_SEQUENCE	f77r	f77	f77r.22	B	OTHER_B	2	2	dd0ecaf5e27d81befffc|de7321bface5628e35d6	fd6eeadf1ceccbb6ac63|14d6d61ec3355ee6de60	al|lche	al|lchedy	NONE|NONE	UNASSIGNED	UNASSIGNED
GDT328_5F50A8D3FDECEE13	EXACT_JOINT_SEQUENCE	f83r	f83	f83r.14	B	OTHER_B	5	2	dd0ecaf5e27d81befffc|de7321bface5628e35d6	fd6eeadf1ceccbb6ac63|14d6d61ec3355ee6de60	al|lche	dal|lchedy	d|NONE	UNASSIGNED	UNASSIGNED
GDT328_5B5DBCA7D477196F	PAGE_HOST_SEQUENCE	f43v	f43	f43v.8	H	HERBAL_B	3	2	6f7ff8287eddf4da9fdb|97cc9ac109148723c472	df97f0d18162f7989c66|1e3271f13515b4bd5d3d	y|o	chedy|chody	che|ch	UNASSIGNED	UNASSIGNED
GDT328_5B5DBCA7D477196F	PAGE_HOST_SEQUENCE	f86v5	f86	f86v5.36	T	OTHER_B	2	2	9437caf104b94f823311|97cc9ac109148723c472	df97f0d18162f7989c66|1e3271f13515b4bd5d3d	y|o	qoty|chody	q|ch	UNASSIGNED	UNASSIGNED
GDT328_C27266A1D10A1326	PAGE_HOST_SEQUENCE	f43v	f43	f43v.7	H	HERBAL_B	4	2	6f7ff8287eddf4da9fdb|bc4f1f5c006c74a4d26d	df97f0d18162f7989c66|2c71c7ca4a5b8aeb1b94	y|e	chedy|tedy	che|t	UNASSIGNED	UNASSIGNED
GDT328_C27266A1D10A1326	PAGE_HOST_SEQUENCE	f76v	f76	f76v.13	B	OTHER_B	5	2	6f7ff8287eddf4da9fdb|c45ebac60774620561e2	df97f0d18162f7989c66|2c71c7ca4a5b8aeb1b94	y|e	chedy|qotedy	che|q	UNASSIGNED	UNASSIGNED
GDT328_3950F16A2510D4E0	PAGE_HOST_SEQUENCE	f34v	f34	f34v.9	H	HERBAL_B	4	2	6f7ff8287eddf4da9fdb|7db18b2f0fb7ed0fcfd3	df97f0d18162f7989c66|4938b9a8ecae199376aa	y|oke	chedy|qokedy	che|q	UNASSIGNED	UNASSIGNED
GDT328_3950F16A2510D4E0	PAGE_HOST_SEQUENCE	f46v	f46	f46v.5	H	HERBAL_B	3	2	6f7ff8287eddf4da9fdb|7db18b2f0fb7ed0fcfd3	df97f0d18162f7989c66|4938b9a8ecae199376aa	y|oke	chdy|okedy	ch|NONE	UNASSIGNED	UNASSIGNED
GDT328_025564C13BB9FA2A	PAGE_HOST_SEQUENCE	f108v	f108	f108v.38	S	STARS_RECIPE_B	3	2	b921a237be883a820352|7d25241b0e56c836372a	df97f0d18162f7989c66|e8f7338aa831b105d0d1	y|okee	chey|qokeedy	che|q	UNASSIGNED	UNASSIGNED
GDT328_025564C13BB9FA2A	PAGE_HOST_SEQUENCE	f114v	f114	f114v.5	S	STARS_RECIPE_B	1	2	6f7ff8287eddf4da9fdb|7d25241b0e56c836372a	df97f0d18162f7989c66|e8f7338aa831b105d0d1	y|okee	chedy|qokeedy	che|q	UNASSIGNED	UNASSIGNED
GDT328_FFC4166C49346B2F	PAGE_HOST_SEQUENCE	f115v	f115	f115v.6	S	STARS_RECIPE_B	3	2	2d2e37ccb2dacc53ee5a|dd0ecaf5e27d81befffc	fa14a1af9bdd47d4b68b|fd6eeadf1ceccbb6ac63	olk|al	solkaiin|al	s|NONE	UNASSIGNED	UNASSIGNED
GDT328_FFC4166C49346B2F	PAGE_HOST_SEQUENCE	f83r	f83	f83r.41	B	OTHER_B	2	2	94df4847b7b16c98394a|dd0ecaf5e27d81befffc	fa14a1af9bdd47d4b68b|fd6eeadf1ceccbb6ac63	olk|al	qolkain|dal	q|d	UNASSIGNED	UNASSIGNED
GDT328_B3CFCF70540B68C4	PAGE_HOST_SEQUENCE	f77r	f77	f77r.22	B	OTHER_B	2	2	dd0ecaf5e27d81befffc|de7321bface5628e35d6	fd6eeadf1ceccbb6ac63|14d6d61ec3355ee6de60	al|lche	al|lchedy	NONE|NONE	UNASSIGNED	UNASSIGNED
GDT328_B3CFCF70540B68C4	PAGE_HOST_SEQUENCE	f83r	f83	f83r.14	B	OTHER_B	5	2	dd0ecaf5e27d81befffc|de7321bface5628e35d6	fd6eeadf1ceccbb6ac63|14d6d61ec3355ee6de60	al|lche	dal|lchedy	d|NONE	UNASSIGNED	UNASSIGNED
