host	register	pair_type	left_unit	right_unit	context_similarity	matched_control_similarity	gain_vs_control	control_units
ar	STARS_RECIPE_B	DIFF_WRAPPER	f105r|ar|NONE	f116r|ar|sh	0.223048327138	0.249165835011	-0.0261175078731	54
ar	STARS_RECIPE_B	DIFF_WRAPPER	f106v|ar|sh	f107r|ar|d	0.318518518519	0.290610586432	0.0279079320863	227
ar	STARS_RECIPE_B	DIFF_WRAPPER	f106r|ar|che	f107r|ar|d	0.323076923077	0.245486294017	0.0775906290602	227
ar	STARS_RECIPE_B	DIFF_WRAPPER	f112v|ar|che	f113v|ar|NONE	0.24347826087	0.281354867759	-0.0378766068894	133
ar	STARS_RECIPE_B	DIFF_WRAPPER	f107r|ar|NONE	f112v|ar|che	0.328859060403	0.291341704777	0.0375173556258	137
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104r|ar|NONE	f114v|ar|d	0.291262135922	0.272930015652	0.0183321202703	140
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104r|ar|NONE	f106v|ar|ch	0.351145038168	0.254482925439	0.0966621127287	74
ar	STARS_RECIPE_B	DIFF_WRAPPER	f105r|ar|NONE	f113r|ar|che	0.267796610169	0.253250425836	0.0145461843336	158
ar	STARS_RECIPE_B	DIFF_WRAPPER	f106v|ar|ch	f107r|ar|s	0.318518518519	0.29055003348	0.027968485038	237
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104r|ar|NONE	f106r|ar|d	0.262536873156	0.234350962734	0.0281859104221	81
ar	STARS_RECIPE_B	DIFF_WRAPPER	f105v|ar|NONE	f111v|ar|ch	0.205962059621	0.201528683116	0.00443337650462	118
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104r|ar|ch	f106r|ar|che	0.262536873156	0.236095933787	0.0264409393697	136
ar	STARS_RECIPE_B	DIFF_WRAPPER	f105r|ar|d	f112r|ar|NONE	0.298561151079	0.245977920369	0.0525832307096	216
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104r|ar|ch	f106v|ar|t	0.351145038168	0.252360164975	0.0987848731925	141
ar	STARS_RECIPE_B	DIFF_WRAPPER	f106v|ar|ch	f113r|ar|d	0.297872340426	0.29055003348	0.00732230694505	237
ar	STARS_RECIPE_B	DIFF_WRAPPER	f103v|ar|ch	f112r|ar|t	0.344827586207	0.234067460587	0.11076012562	215
ar	STARS_RECIPE_B	DIFF_WRAPPER	f111v|ar|t	f116r|ar|sh	0.304347826087	0.255492044353	0.0488557817336	144
ar	STARS_RECIPE_B	DIFF_WRAPPER	f106v|ar|ch	f114v|ar|NONE	0.296819787986	0.29055003348	0.00626975450539	237
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104v|ar|s	f111r|ar|NONE	0.208877284595	0.235689930785	-0.0268126461902	193
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104r|ar|d	f113r|ar|ch	0.296416938111	0.272013639205	0.0244032989061	207
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104v|ar|NONE	f107r|ar|d	0.309764309764	0.285632995172	0.0241313145925	140
ar	STARS_RECIPE_B	DIFF_WRAPPER	f103v|ar|ch	f108r|ar|NONE	0.283950617284	0.273604524494	0.0103460927904	189
ar	STARS_RECIPE_B	DIFF_WRAPPER	f112r|ar|t	f113r|ar|sh	0.327759197324	0.287805490022	0.0399537073027	209
ar	STARS_RECIPE_B	DIFF_WRAPPER	f107r|ar|sh	f108r|ar|NONE	0.341246290801	0.309945964312	0.0313003264889	130
ar	STARS_RECIPE_B	DIFF_WRAPPER	f103v|ar|ch	f106r|ar|s	0.279220779221	0.264481620958	0.0147391582624	136
ar	STARS_RECIPE_B	DIFF_WRAPPER	f106v|ar|t	f112r|ar|s	0.297794117647	0.261079030478	0.0367150871694	265
ar	STARS_RECIPE_B	DIFF_WRAPPER	f103v|ar|NONE	f112v|ar|t	0.338289962825	0.246828384643	0.0914615781823	158
ar	STARS_RECIPE_B	DIFF_WRAPPER	f103r|ar|t	f111r|ar|d	0.302259887006	0.295205849888	0.00705403711775	191
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104r|ar|s	f108v|ar|NONE	0.201704545455	0.235817417622	-0.0341128721674	144
ar	STARS_RECIPE_B	DIFF_WRAPPER	f106v|ar|s	f111r|ar|NONE	0.201117318436	0.235366169002	-0.034248850566	193
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104v|ar|s	f107v|ar|NONE	0.261580381471	0.235689930785	0.0258904506859	193
ar	STARS_RECIPE_B	DIFF_WRAPPER	f111r|ar|sh	f112v|ar|NONE	0.29476584022	0.217020481666	0.0777453585546	227
ar	STARS_RECIPE_B	DIFF_WRAPPER	f108v|ar|che	f111v|ar|NONE	0.272727272727	0.298836478363	-0.0261092056361	139
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104r|ar|che	f116r|ar|NONE	0.200680272109	0.25335579154	-0.052675519431	138
ar	STARS_RECIPE_B	DIFF_WRAPPER	f113r|ar|t	f114v|ar|d	0.304761904762	0.278567099307	0.0261948054549	199
ar	STARS_RECIPE_B	DIFF_WRAPPER	f113r|ar|NONE	f114r|ar|d	0.261682242991	0.279078471991	-0.0173962290001	127
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104r|ar|che	f113r|ar|t	0.296416938111	0.271851106762	0.0245658313484	196
ar	STARS_RECIPE_B	DIFF_WRAPPER	f105r|ar|d	f108v|ar|NONE	0.254716981132	0.22314748356	0.0315694975717	142
ar	STARS_RECIPE_B	DIFF_WRAPPER	f103r|ar|sh	f112v|ar|NONE	0.305647840532	0.228283354036	0.0773644864952	227
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104r|ar|ch	f106v|ar|NONE	0.351145038168	0.252360164975	0.0987848731925	141
ar	STARS_RECIPE_B	DIFF_WRAPPER	f106r|ar|s	f112v|ar|che	0.27485380117	0.245438998177	0.0294148029924	247
ar	STARS_RECIPE_B	DIFF_WRAPPER	f106v|ar|sh	f113r|ar|ch	0.297872340426	0.290610586432	0.00726175399334	227
ar	STARS_RECIPE_B	DIFF_WRAPPER	f113r|ar|che	f114v|ar|NONE	0.304761904762	0.278473111863	0.026288792899	186
ar	STARS_RECIPE_B	DIFF_WRAPPER	f105v|ar|NONE	f107r|ar|d	0.305841924399	0.253033050906	0.0528088734931	158
ar	STARS_RECIPE_B	DIFF_WRAPPER	f105v|ar|NONE	f116r|ar|sh	0.169491525424	0.213444207488	-0.0439526820642	54
ar	STARS_RECIPE_B	DIFF_WRAPPER	f105r|ar|d	f106v|ar|s	0.299212598425	0.248772990562	0.0504396078631	102
ar	STARS_RECIPE_B	DIFF_WRAPPER	f111v|ar|sh	f115v|ar|NONE	0.197860962567	0.218547884745	-0.0206869221786	246
ar	STARS_RECIPE_B	DIFF_WRAPPER	f111r|ar|sh	f113v|ar|NONE	0.215158924205	0.264072476486	-0.0489135522809	126
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104r|ar|NONE	f112v|ar|che	0.242902208202	0.272930015652	-0.0300278074501	140
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104r|ar|d	f111v|ar|ch	0.244505494505	0.228102070123	0.0164034243826	189
ar	STARS_RECIPE_B	DIFF_WRAPPER	f103r|ar|sh	f113v|ar|s	0.242603550296	0.271781814943	-0.0291782646472	126
ar	STARS_RECIPE_B	DIFF_WRAPPER	f111v|ar|NONE	f115r|ar|d	0.161803713528	0.215653948914	-0.0538502353857	170
ar	STARS_RECIPE_B	DIFF_WRAPPER	f113v|ar|d	f116r|ar|sh	0.216300940439	0.216594828839	-0.000293888400158	141
ar	STARS_RECIPE_B	DIFF_WRAPPER	f105v|ar|NONE	f106v|ar|t	0.300751879699	0.213444207488	0.0873076722113	54
ar	STARS_RECIPE_B	DIFF_WRAPPER	f107r|ar|d	f116r|ar|sh	0.286231884058	0.284598542588	0.0016333414702	141
ar	STARS_RECIPE_B	DIFF_WRAPPER	f107r|ar|t	f113r|ar|che	0.324503311258	0.291954941058	0.0325483702005	208
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104r|ar|che	f108r|ar|NONE	0.236263736264	0.229162528546	0.00710120771746	183
ar	STARS_RECIPE_B	DIFF_WRAPPER	f103r|ar|s	f112r|ar|t	0.36170212766	0.226207670789	0.13549445687	230
ar	STARS_RECIPE_B	DIFF_WRAPPER	f107r|ar|d	f108v|ar|NONE	0.280120481928	0.289262625545	-0.00914214361736	142
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104v|ar|NONE	f111v|ar|che	0.213903743316	0.231930350113	-0.0180266067977	118
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104v|ar|s	f106r|ar|d	0.284431137725	0.24386523887	0.0405658988549	144
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104r|ar|sh	f111r|ar|NONE	0.178571428571	0.230333802345	-0.0517623737733	173
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104v|ar|s	f116r|ar|sh	0.233449477352	0.252636073574	-0.0191865962219	143
ar	STARS_RECIPE_B	DIFF_WRAPPER	f106r|ar|s	f112r|ar|NONE	0.293939393939	0.249216214847	0.0447231790924	270
ar	STARS_RECIPE_B	DIFF_WRAPPER	f106v|ar|s	f107r|ar|sh	0.318518518519	0.291118091545	0.0274004269732	247
ar	STARS_RECIPE_B	DIFF_WRAPPER	f107r|ar|t	f113v|ar|NONE	0.29754601227	0.289833343948	0.0077126683218	137
ar	STARS_RECIPE_B	DIFF_WRAPPER	f106v|ar|sh	f107r|ar|NONE	0.318518518519	0.290610586432	0.0279079320863	227
ar	STARS_RECIPE_B	DIFF_WRAPPER	f108v|ar|che	f113r|ar|sh	0.225352112676	0.239887169192	-0.0145350565161	227
ar	STARS_RECIPE_B	DIFF_WRAPPER	f107r|ar|sh	f111r|ar|NONE	0.267759562842	0.309945964312	-0.0421864014708	130
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104r|ar|che	f116r|ar|sh	0.200680272109	0.25335579154	-0.052675519431	138
ar	STARS_RECIPE_B	DIFF_WRAPPER	f107v|ar|NONE	f113v|ar|d	0.274358974359	0.26623100807	0.00812796628928	81
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104v|ar|s	f114r|ar|d	0.28338762215	0.285813694767	-0.00242607261667	213
ar	STARS_RECIPE_B	DIFF_WRAPPER	f103r|ar|t	f108v|ar|che	0.352564102564	0.273947374031	0.0786167285332	137
ar	STARS_RECIPE_B	DIFF_WRAPPER	f112r|ar|NONE	f113r|ar|che	0.327759197324	0.28762724365	0.0401319536741	136
ar	STARS_RECIPE_B	DIFF_WRAPPER	f112v|ar|che	f115r|ar|d	0.203174603175	0.254167675049	-0.0509930718742	207
ar	STARS_RECIPE_B	DIFF_WRAPPER	f107r|ar|ch	f116r|ar|sh	0.286231884058	0.284653891236	0.0015779928218	141
ar	STARS_RECIPE_B	DIFF_WRAPPER	f106r|ar|che	f112r|ar|s	0.293939393939	0.249478833239	0.0444605607009	254
ar	STARS_RECIPE_B	DIFF_WRAPPER	f107r|ar|t	f108r|ar|NONE	0.341246290801	0.309130771295	0.0321155195062	146
ar	STARS_RECIPE_B	DIFF_WRAPPER	f103r|ar|sh	f104r|ar|NONE	0.237942122186	0.228283354036	0.00965876815012	227
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104r|ar|d	f107v|ar|NONE	0.290502793296	0.228102070123	0.0624007231732	189
ar	STARS_RECIPE_B	DIFF_WRAPPER	f111v|ar|NONE	f113v|ar|d	0.270833333333	0.260732248859	0.0101010844739	81
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104r|ar|d	f112v|ar|che	0.242902208202	0.272013639205	-0.0291114310027	207
ar	STARS_RECIPE_B	DIFF_WRAPPER	f105r|ar|d	f111v|ar|t	0.23275862069	0.236715188288	-0.00395656759806	189
ar	STARS_RECIPE_B	DIFF_WRAPPER	f106v|ar|s	f107r|ar|NONE	0.318518518519	0.291118091545	0.0274004269732	247
ar	STARS_RECIPE_B	DIFF_WRAPPER	f106v|ar|t	f111v|ar|che	0.238235294118	0.236066249549	0.00216904456848	191
ar	STARS_RECIPE_B	DIFF_WRAPPER	f103v|ar|ch	f114v|ar|NONE	0.224832214765	0.249189442988	-0.0243572282228	237
ar	STARS_RECIPE_B	DIFF_WRAPPER	f111r|ar|NONE	f116r|ar|d	0.261764705882	0.234357509905	0.0274071959774	74
ar	STARS_RECIPE_B	DIFF_WRAPPER	f107r|ar|s	f108v|ar|che	0.280120481928	0.289222307315	-0.00910182538766	144
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104r|ar|d	f106v|ar|t	0.351145038168	0.253860310404	0.0972847277636	141
ar	STARS_RECIPE_B	DIFF_WRAPPER	f103v|ar|ch	f111v|ar|NONE	0.305295950156	0.273604524494	0.0316914256622	189
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104r|ar|sh	f113r|ar|che	0.296416938111	0.27152239803	0.0248945400811	197
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104r|ar|NONE	f107r|ar|d	0.306397306397	0.272930015652	0.0334672907453	140
ar	STARS_RECIPE_B	DIFF_WRAPPER	f107r|ar|sh	f108v|ar|che	0.280120481928	0.288889264822	-0.00876878289443	126
ar	STARS_RECIPE_B	DIFF_WRAPPER	f106r|ar|s	f111v|ar|ch	0.275773195876	0.266170478577	0.00960271729943	193
ar	STARS_RECIPE_B	DIFF_WRAPPER	f105v|ar|NONE	f113v|ar|d	0.274691358025	0.221297585417	0.053393772608	81
ar	STARS_RECIPE_B	DIFF_WRAPPER	f107r|ar|d	f112v|ar|t	0.328859060403	0.292666601757	0.0361924586456	202
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104r|ar|sh	f111v|ar|che	0.244505494505	0.230333802345	0.0141716921608	173
ar	STARS_RECIPE_B	DIFF_WRAPPER	f111v|ar|che	f115r|ar|NONE	0.161803713528	0.219474044982	-0.0576703314544	254
ar	STARS_RECIPE_B	DIFF_WRAPPER	f111v|ar|ch	f114v|ar|NONE	0.216710182768	0.240678687654	-0.0239685048864	237
ar	STARS_RECIPE_B	DIFF_WRAPPER	f112v|ar|che	f114r|ar|d	0.249221183801	0.259144898129	-0.00992371432884	192
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104v|ar|NONE	f106v|ar|s	0.305147058824	0.252583446361	0.0525636124627	74
ar	STARS_RECIPE_B	DIFF_WRAPPER	f107r|ar|NONE	f113r|ar|t	0.324503311258	0.291341704777	0.0331616064814	137
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104v|ar|NONE	f112r|ar|t	0.278145695364	0.256222563348	0.0219231320159	141
ar	STARS_RECIPE_B	DIFF_WRAPPER	f108v|ar|NONE	f111r|ar|sh	0.386111111111	0.305530864834	0.0805802462773	92
ar	STARS_RECIPE_B	DIFF_WRAPPER	f107r|ar|t	f116r|ar|sh	0.286231884058	0.284360492675	0.00187139138314	144
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104r|ar|sh	f113v|ar|NONE	0.264264264264	0.236465954457	0.0277983098074	126
ar	STARS_RECIPE_B	DIFF_WRAPPER	f103r|ar|s	f114v|ar|d	0.206060606061	0.228746578495	-0.0226859724344	247
ar	STARS_RECIPE_B	DIFF_WRAPPER	f106r|ar|che	f114r|ar|d	0.218487394958	0.245486294017	-0.0269988990588	227
ar	STARS_RECIPE_B	DIFF_WRAPPER	f107r|ar|t	f108v|ar|NONE	0.280120481928	0.289833343948	-0.00971286202042	137
ar	STARS_RECIPE_B	DIFF_WRAPPER	f108v|ar|NONE	f113r|ar|d	0.225352112676	0.237225195325	-0.0118730826493	158
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104r|ar|ch	f111v|ar|t	0.244505494505	0.227907651548	0.0165978429572	189
ar	STARS_RECIPE_B	DIFF_WRAPPER	f103v|ar|ch	f112r|ar|s	0.344827586207	0.234067460587	0.11076012562	215
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104r|ar|ch	f107r|ar|d	0.306397306397	0.271865306046	0.0345320003513	206
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104r|ar|che	f115r|ar|d	0.200647249191	0.23670851241	-0.0360612632189	217
ar	STARS_RECIPE_B	DIFF_WRAPPER	f106r|ar|d	f112r|ar|t	0.293939393939	0.250089451157	0.0438499427826	257
ar	STARS_RECIPE_B	DIFF_WRAPPER	f105r|ar|d	f113v|ar|NONE	0.20303030303	0.22314748356	-0.0201171805301	142
ar	STARS_RECIPE_B	DIFF_WRAPPER	f111v|ar|NONE	f116r|ar|sh	0.304347826087	0.254213375681	0.0501344504055	74
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104v|ar|s	f115r|ar|NONE	0.287197231834	0.255930972826	0.0312662590076	227
ar	STARS_RECIPE_B	DIFF_WRAPPER	f106v|ar|NONE	f115r|ar|d	0.219424460432	0.259202481232	-0.0397780208006	170
ar	STARS_RECIPE_B	DIFF_WRAPPER	f115v|ar|NONE	f116r|ar|d	0.216783216783	0.230696630995	-0.0139134142121	74
ar	STARS_RECIPE_B	DIFF_WRAPPER	f112r|ar|t	f113r|ar|ch	0.327759197324	0.287805490022	0.0399537073027	209
ar	STARS_RECIPE_B	DIFF_WRAPPER	f103r|ar|sh	f116r|ar|d	0.359073359073	0.254414494582	0.104658864492	102
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104r|ar|d	f113r|ar|sh	0.296416938111	0.272013639205	0.0244032989061	207
ar	STARS_RECIPE_B	DIFF_WRAPPER	f107r|ar|t	f113v|ar|d	0.29754601227	0.289833343948	0.0077126683218	137
ar	STARS_RECIPE_B	DIFF_WRAPPER	f108v|ar|che	f111v|ar|ch	0.272727272727	0.298836478363	-0.0261092056361	139
ar	STARS_RECIPE_B	DIFF_WRAPPER	f111v|ar|ch	f115r|ar|NONE	0.161803713528	0.219913632063	-0.0581099185347	253
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104v|ar|NONE	f111v|ar|sh	0.213903743316	0.231930350113	-0.0180266067977	118
ar	STARS_RECIPE_B	DIFF_WRAPPER	f106r|ar|d	f113v|ar|NONE	0.268493150685	0.258491847181	0.0100013035034	97
ar	STARS_RECIPE_B	DIFF_WRAPPER	f106r|ar|s	f112v|ar|NONE	0.27485380117	0.245438998177	0.0294148029924	247
ar	STARS_RECIPE_B	DIFF_WRAPPER	f105r|ar|NONE	f111r|ar|d	0.251428571429	0.236440610981	0.0149879604477	118
ar	STARS_RECIPE_B	DIFF_WRAPPER	f106v|ar|sh	f112r|ar|NONE	0.297794117647	0.262274916917	0.03551920073	246
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104r|ar|d	f116r|ar|sh	0.200680272109	0.253860310404	-0.0531800382955	141
ar	STARS_RECIPE_B	DIFF_WRAPPER	f113r|ar|sh	f114v|ar|NONE	0.304761904762	0.278174520231	0.0265873845306	186
ar	STARS_RECIPE_B	DIFF_WRAPPER	f108v|ar|che	f113r|ar|t	0.225352112676	0.239887169192	-0.0145350565161	227
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104r|ar|NONE	f112r|ar|t	0.274834437086	0.23307864418	0.0417557929066	141
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104r|ar|ch	f116r|ar|sh	0.200680272109	0.252360164975	-0.0516798928666	141
ar	STARS_RECIPE_B	DIFF_WRAPPER	f106r|ar|d	f111r|ar|sh	0.253731343284	0.266221540309	-0.0124901970256	189
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104r|ar|sh	f106v|ar|NONE	0.351145038168	0.252597229074	0.0985478090942	127
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104r|ar|NONE	f113r|ar|che	0.296416938111	0.272930015652	0.0234869224588	140
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104r|ar|sh	f107r|ar|t	0.306397306397	0.27152239803	0.0348749083677	197
ar	STARS_RECIPE_B	DIFF_WRAPPER	f111r|ar|NONE	f113v|ar|s	0.215158924205	0.268858349437	-0.0536994252313	81
ar	STARS_RECIPE_B	DIFF_WRAPPER	f106v|ar|s	f113r|ar|t	0.297872340426	0.291118091545	0.00675424888018	247
ar	STARS_RECIPE_B	DIFF_WRAPPER	f111v|ar|t	f113r|ar|d	0.243315508021	0.240490497466	0.00282501055574	245
ar	STARS_RECIPE_B	DIFF_WRAPPER	f108r|ar|NONE	f115r|ar|d	0.211699164345	0.261821649406	-0.0501224850606	170
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104r|ar|che	f116r|ar|d	0.200680272109	0.25335579154	-0.052675519431	138
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104v|ar|s	f111v|ar|t	0.213903743316	0.235689930785	-0.02178618747	193
ar	STARS_RECIPE_B	DIFF_WRAPPER	f112r|ar|s	f114v|ar|NONE	0.292207792208	0.287847903244	0.00435988896366	210
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104r|ar|che	f111r|ar|NONE	0.178571428571	0.229162528546	-0.0505910999748	183
ar	STARS_RECIPE_B	DIFF_WRAPPER	f103r|ar|s	f115r|ar|NONE	0.182108626198	0.226207670789	-0.0440990445912	230
ar	STARS_RECIPE_B	DIFF_WRAPPER	f105r|ar|NONE	f114r|ar|d	0.238255033557	0.253250425836	-0.0149953922788	158
ar	STARS_RECIPE_B	DIFF_WRAPPER	f107r|ar|d	f112r|ar|s	0.348432055749	0.283070978053	0.0653610776963	257
ar	STARS_RECIPE_B	DIFF_WRAPPER	f107r|ar|sh	f116r|ar|d	0.286231884058	0.284063110443	0.00216877361468	127
ar	STARS_RECIPE_B	DIFF_WRAPPER	f105v|ar|NONE	f113r|ar|che	0.266233766234	0.253033050906	0.0132007153282	158
ar	STARS_RECIPE_B	DIFF_WRAPPER	f106v|ar|sh	f113r|ar|che	0.297872340426	0.290610586432	0.00726175399334	227
ar	STARS_RECIPE_B	DIFF_WRAPPER	f105r|ar|d	f112v|ar|NONE	0.289198606272	0.254871776503	0.034326829769	241
ar	STARS_RECIPE_B	DIFF_WRAPPER	f111r|ar|sh	f112r|ar|NONE	0.324712643678	0.230240924972	0.0944717187065	246
ar	STARS_RECIPE_B	DIFF_WRAPPER	f106v|ar|ch	f112r|ar|NONE	0.297794117647	0.261991805103	0.035802312544	253
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104r|ar|d	f111v|ar|NONE	0.244505494505	0.228102070123	0.0164034243826	189
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104r|ar|sh	f107v|ar|NONE	0.290502793296	0.230333802345	0.0601689909514	173
ar	STARS_RECIPE_B	DIFF_WRAPPER	f113r|ar|ch	f116r|ar|NONE	0.224832214765	0.251781408393	-0.0269491936282	141
ar	STARS_RECIPE_B	DIFF_WRAPPER	f105r|ar|NONE	f106v|ar|s	0.299212598425	0.249165835011	0.0500467634145	54
ar	STARS_RECIPE_B	DIFF_WRAPPER	f103r|ar|s	f113r|ar|ch	0.232919254658	0.228746578495	0.00417267616341	247
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104r|ar|s	f114r|ar|d	0.271844660194	0.272051026775	-0.000206366580696	213
ar	STARS_RECIPE_B	DIFF_WRAPPER	f107v|ar|NONE	f111v|ar|che	0.403183023873	0.294595971027	0.108587052846	97
ar	STARS_RECIPE_B	DIFF_WRAPPER	f113v|ar|s	f115r|ar|d	0.187134502924	0.234911011218	-0.047776508294	270
ar	STARS_RECIPE_B	DIFF_WRAPPER	f103v|ar|NONE	f106r|ar|che	0.279220779221	0.264141670537	0.0150791086841	81
ar	STARS_RECIPE_B	DIFF_WRAPPER	f106v|ar|NONE	f113r|ar|che	0.297872340426	0.290050322824	0.00782201760193	158
ar	STARS_RECIPE_B	DIFF_WRAPPER	f104r|ar|che	f107r|ar|ch	0.306397306397	0.271851106762	0.0345461996349	196
ar	STARS_RECIPE_B	DIFF_WRAPPER	f105r|ar|d	f107r|ar|ch	0.29537366548	0.254871776503	0.0405018889776	241
ar	STARS_RECIPE_B	DIFF_WRAPPER	f107r|ar|s	f111v|ar|che	0.354166666667	0.308878926689	0.0452877399772	149
ar	STARS_RECIPE_B	DIFF_WRAPPER	f106r|ar|s	f113r|ar|NONE	0.22905027933	0.245438998177	-0.0163887188476	247
ar	STARS_RECIPE_B	SAME_WRAPPER	f108r|ar|NONE	f115r|ar|NONE	0.211699164345	0.269962811298	-0.0582636469526	107
ar	STARS_RECIPE_B	SAME_WRAPPER	f114v|ar|d	f116r|ar|d	0.188311688312	0.245304802969	-0.0569931146577	7
ar	STARS_RECIPE_B	SAME_WRAPPER	f106r|ar|NONE	f114v|ar|NONE	0.238764044944	0.248750945381	-0.0099869004368	97
ar	STARS_RECIPE_B	SAME_WRAPPER	f107r|ar|ch	f113r|ar|ch	0.324503311258	0.293367575298	0.0311357359601	15
ar	STARS_RECIPE_B	SAME_WRAPPER	f103r|ar|t	f111v|ar|t	0.295128939828	0.303778672326	-0.00864973249823	10
ar	STARS_RECIPE_B	SAME_WRAPPER	f103r|ar|sh	f111v|ar|sh	0.295128939828	0.297646701136	-0.00251776130824	28
ar	STARS_RECIPE_B	SAME_WRAPPER	f103v|ar|NONE	f111r|ar|NONE	0.270029673591	0.273196034333	-0.00316636074247	83
ar	STARS_RECIPE_B	SAME_WRAPPER	f111r|ar|d	f114v|ar|d	0.205583756345	0.206234158541	-0.000650402196271	14
ar	STARS_RECIPE_B	SAME_WRAPPER	f106r|ar|NONE	f108v|ar|NONE	0.267029972752	0.259962184824	0.00706778792854	48
ar	STARS_RECIPE_B	SAME_WRAPPER	f106v|ar|sh	f116r|ar|sh	0.220532319392	0.245142166692	-0.0246098473008	14
ar	STARS_RECIPE_B	SAME_WRAPPER	f111v|ar|che	f113r|ar|che	0.243315508021	0.24007997914	0.00323552888141	28
ar	STARS_RECIPE_B	SAME_WRAPPER	f106r|ar|NONE	f116r|ar|NONE	0.246056782334	0.247152223883	-0.00109544154846	56
ar	STARS_RECIPE_B	SAME_WRAPPER	f104v|ar|NONE	f111r|ar|NONE	0.208877284595	0.240539011721	-0.0316617271253	83
ar	STARS_RECIPE_B	SAME_WRAPPER	f111r|ar|d	f116r|ar|d	0.261764705882	0.236732922907	0.0250317829757	7
ar	STARS_RECIPE_B	SAME_WRAPPER	f104r|ar|NONE	f106r|ar|NONE	0.262536873156	0.237607171408	0.0249297017479	66
ar	STARS_RECIPE_B	SAME_WRAPPER	f107v|ar|NONE	f112r|ar|NONE	0.31339031339	0.258601903432	0.054788409958	107
ar	STARS_RECIPE_B	SAME_WRAPPER	f105v|ar|NONE	f108r|ar|NONE	0.204359673025	0.213278018716	-0.00891834569154	83
ar	STARS_RECIPE_B	SAME_WRAPPER	f107r|ar|s	f113v|ar|s	0.29754601227	0.298721369408	-0.00117535713843	3
ar	STARS_RECIPE_B	SAME_WRAPPER	f105r|ar|NONE	f111v|ar|NONE	0.23275862069	0.237536509432	-0.00477788874256	83
ar	STARS_RECIPE_B	SAME_WRAPPER	f113r|ar|NONE	f116r|ar|NONE	0.224832214765	0.252683360029	-0.0278511452644	74
ar	STARS_RECIPE_B	SAME_WRAPPER	f103r|ar|s	f106v|ar|s	0.229965156794	0.306337820468	-0.0763726636735	3
ar	STARS_RECIPE_B	SAME_WRAPPER	f107r|ar|ch	f111v|ar|ch	0.354166666667	0.320741326194	0.0334253404724	10
ar	STARS_RECIPE_B	SAME_WRAPPER	f104r|ar|che	f113r|ar|che	0.296416938111	0.274894862897	0.0215220752133	25
ar	STARS_RECIPE_B	SAME_WRAPPER	f108r|ar|NONE	f112v|ar|NONE	0.33527696793	0.266445575126	0.0688313928044	97
ar	STARS_RECIPE_B	SAME_WRAPPER	f111v|ar|sh	f113r|ar|sh	0.243315508021	0.248007268732	-0.00469176071073	28
ar	STARS_RECIPE_B	SAME_WRAPPER	f105r|ar|NONE	f114v|ar|NONE	0.254180602007	0.256105546503	-0.0019249444964	97
