edition	model	variant	paragraph	operation	form	meaning	patient	patient_form	coingredient	rule	debts	shared_run	additional_grammar_assumption	row_status
ZL3b	N	M	f22v|f22v.6-f22v.16	f22v.7:1	ychor	nimm	f22v.7:2	chor		LOCAL_RIGHT			FROZEN_W08_TAKE_CONTRACT	recorded
ZL3b	P	B	f22v|f22v.6-f22v.16	f22v.8:1	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f22v.8:2	cthy	f22v.8:3	RELATION_LOCAL				recorded
ZL3b	P	B	f22v|f22v.6-f22v.16	f22v.9:3	chol	erhitze	f22v.9:2	shody		LOCAL_LEFT				recorded
ZL3b	P	B	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f22v.9:5	otaiin		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT			recorded
ZL3b	P	B	f22v|f22v.6-f22v.16	f22v.15:4	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f22v.15:2	cthy	f22v.15:1	LOCAL_LEFT	UNREAD_BETWEEN:f22v.15:3			recorded
ZL3b	P	J	f22v|f22v.6-f22v.16	f22v.8:1	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f22v.8:2	cthy	f22v.8:3	RELATION_LOCAL				recorded
ZL3b	P	J	f22v|f22v.6-f22v.16	f22v.9:3	chol	erhitze	f22v.9:2	shody		LOCAL_LEFT				recorded
ZL3b	P	J	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f22v.9:5	otaiin		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT			recorded
ZL3b	P	J	f22v|f22v.6-f22v.16	f22v.15:4	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f22v.15:2	cthy	f22v.15:1	LOCAL_LEFT	UNREAD_BETWEEN:f22v.15:3			recorded
ZL3b	P	M	f22v|f22v.6-f22v.16	f22v.8:1	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f22v.8:2	cthy	f22v.8:3	RELATION_LOCAL				recorded
ZL3b	P	M	f22v|f22v.6-f22v.16	f22v.9:3	chol	erhitze	f22v.9:2	shody		LOCAL_LEFT				recorded
ZL3b	P	M	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f22v.9:5	otaiin		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT			recorded
ZL3b	P	M	f22v|f22v.6-f22v.16	f22v.15:4	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f22v.15:2	cthy	f22v.15:1	LOCAL_LEFT	UNREAD_BETWEEN:f22v.15:3			recorded
ZL3b	A	B	f23r|f23r.4-f23r.5	f23r.4:5	qokeey	erhitze anhaltend				MISSING	MISSING_PATIENT			recorded
ZL3b	A	B	f23r|f23r.4-f23r.5	f23r.5:4	chol	erhitze	f23r.5:2	qokchol		LOCAL_LEFT	UNREAD_BETWEEN:f23r.5:3			recorded
ZL3b	A	B	f23r|f23r.4-f23r.5	f23r.5:6	chol	erhitze	f23r.5:2	qokchol		LOCAL_LEFT	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5			recorded
ZL3b	A	J	f23r|f23r.4-f23r.5	f23r.4:5	qokeey	erhitze anhaltend				MISSING	MISSING_PATIENT			recorded
ZL3b	A	J	f23r|f23r.4-f23r.5	f23r.5:4	chol	erhitze	f23r.5:2	qokchol		LOCAL_LEFT	UNREAD_BETWEEN:f23r.5:3			recorded
ZL3b	A	J	f23r|f23r.4-f23r.5	f23r.5:6	chol	erhitze	f23r.5:2	qokchol		LOCAL_LEFT	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5			recorded
ZL3b	A	M	f23r|f23r.4-f23r.5	f23r.4:5	qokeey	erhitze anhaltend				MISSING	MISSING_PATIENT			recorded
ZL3b	A	M	f23r|f23r.4-f23r.5	f23r.5:4	chol	erhitze	f23r.5:2	qokchol		LOCAL_LEFT	UNREAD_BETWEEN:f23r.5:3			recorded
ZL3b	A	M	f23r|f23r.4-f23r.5	f23r.5:6	chol	erhitze	f23r.5:2	qokchol		LOCAL_LEFT	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5			recorded
ZL3b	N	B	f23r|f23r.4-f23r.5	f23r.4:5	qokeey	erhitze anhaltend				MISSING	MISSING_PATIENT			recorded
ZL3b	N	B	f23r|f23r.4-f23r.5	f23r.5:4	chol	erhitze	f23r.5:2	qokchol		LOCAL_LEFT	UNREAD_BETWEEN:f23r.5:3			recorded
ZL3b	N	B	f23r|f23r.4-f23r.5	f23r.5:6	chol	erhitze	f23r.5:2	qokchol		LOCAL_LEFT	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5			recorded
ZL3b	N	B	f23r|f23r.4-f23r.5	f23r.5:1	ychor	nimm	f23r.5:2	qokchol		LOCAL_RIGHT			FROZEN_W08_TAKE_CONTRACT	recorded
ZL3b	N	J	f23r|f23r.4-f23r.5	f23r.4:5	qokeey	erhitze anhaltend				MISSING	MISSING_PATIENT			recorded
ZL3b	N	J	f23r|f23r.4-f23r.5	f23r.5:4	chol	erhitze	f23r.5:2	qokchol		LOCAL_LEFT	UNREAD_BETWEEN:f23r.5:3			recorded
ZL3b	N	J	f23r|f23r.4-f23r.5	f23r.5:6	chol	erhitze	f23r.5:2	qokchol		LOCAL_LEFT	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5			recorded
ZL3b	N	J	f23r|f23r.4-f23r.5	f23r.5:1	ychor	nimm	f23r.5:2	qokchol		LOCAL_RIGHT			FROZEN_W08_TAKE_CONTRACT	recorded
ZL3b	N	M	f23r|f23r.4-f23r.5	f23r.4:5	qokeey	erhitze anhaltend				MISSING	MISSING_PATIENT			recorded
ZL3b	N	M	f23r|f23r.4-f23r.5	f23r.5:4	chol	erhitze	f23r.5:2	qokchol		LOCAL_LEFT	UNREAD_BETWEEN:f23r.5:3			recorded
ZL3b	N	M	f23r|f23r.4-f23r.5	f23r.5:6	chol	erhitze	f23r.5:2	qokchol		LOCAL_LEFT	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5			recorded
ZL3b	N	M	f23r|f23r.4-f23r.5	f23r.5:1	ychor	nimm	f23r.5:2	qokchol		LOCAL_RIGHT			FROZEN_W08_TAKE_CONTRACT	recorded
ZL3b	P	B	f23r|f23r.4-f23r.5	f23r.4:5	qokeey	erhitze anhaltend				MISSING	MISSING_PATIENT			recorded
ZL3b	P	B	f23r|f23r.4-f23r.5	f23r.5:4	chol	erhitze	f23r.5:2	qokchol		LOCAL_LEFT	UNREAD_BETWEEN:f23r.5:3			recorded
ZL3b	P	B	f23r|f23r.4-f23r.5	f23r.5:6	chol	erhitze	f23r.5:2	qokchol		LOCAL_LEFT	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5			recorded
ZL3b	P	J	f23r|f23r.4-f23r.5	f23r.4:5	qokeey	erhitze anhaltend				MISSING	MISSING_PATIENT			recorded
ZL3b	P	J	f23r|f23r.4-f23r.5	f23r.5:4	chol	erhitze	f23r.5:2	qokchol		LOCAL_LEFT	UNREAD_BETWEEN:f23r.5:3			recorded
ZL3b	P	J	f23r|f23r.4-f23r.5	f23r.5:6	chol	erhitze	f23r.5:2	qokchol		LOCAL_LEFT	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5			recorded
ZL3b	P	M	f23r|f23r.4-f23r.5	f23r.4:5	qokeey	erhitze anhaltend				MISSING	MISSING_PATIENT			recorded
ZL3b	P	M	f23r|f23r.4-f23r.5	f23r.5:4	chol	erhitze	f23r.5:2	qokchol		LOCAL_LEFT	UNREAD_BETWEEN:f23r.5:3			recorded
ZL3b	P	M	f23r|f23r.4-f23r.5	f23r.5:6	chol	erhitze	f23r.5:2	qokchol		LOCAL_LEFT	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5			recorded
ZL3b	A	B	f24r|f24r.1-f24r.20	f24r.1:6	she	lasse stehen	f24r.1:4	chor		LOCAL_LEFT	UNREAD_BETWEEN:f24r.1:5			recorded
ZL3b	A	B	f24r|f24r.1-f24r.20	f24r.3:5	ckhy	stampfe	f24r.3:3	okol		LOCAL_LEFT				recorded
ZL3b	A	B	f24r|f24r.1-f24r.20	f24r.5:4	chey	prüfe	f24r.5:5	cthy		LOCAL_RIGHT				recorded
ZL3b	A	B	f24r|f24r.1-f24r.20	f24r.6:5	qoky	erwärme mäßig	f24r.6:3	otal		LOCAL_LEFT	UNREAD_BETWEEN:f24r.6:4			recorded
ZL3b	A	B	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f24r.11:5	qokain		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT			recorded
ZL3b	A	B	f24r|f24r.1-f24r.20	f24r.12:2	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f24r.12:3	tol	f24r.12:4	RELATION_LOCAL				recorded
ZL3b	A	B	f24r|f24r.1-f24r.20	f24r.12:5	ckhy	stampfe	f24r.12:4	tod		LOCAL_LEFT				recorded
ZL3b	A	B	f24r|f24r.1-f24r.20	f24r.13:4	chey	prüfe	f24r.12:4	tod		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			recorded
ZL3b	A	B	f24r|f24r.1-f24r.20	f24r.14:2	cheey	zerreibe fein	f24r.14:4	char		LOCAL_RIGHT	UNREAD_BETWEEN:f24r.14:3			recorded
ZL3b	A	B	f24r|f24r.1-f24r.20	f24r.18:2	chol	erhitze	f24r.17:3	sham		PARAGRAPH_CARRY	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION			recorded
ZL3b	A	B	f24r|f24r.1-f24r.20	f24r.18:4	chol	erhitze	f24r.17:3	sham		PARAGRAPH_CARRY	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION			recorded
ZL3b	A	B	f24r|f24r.1-f24r.20	f24r.19:3	chol	erhitze	f24r.17:3	sham		PARAGRAPH_CARRY	UNREAD_BETWEEN:f24r.17:4;UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION			recorded
ZL3b	A	J	f24r|f24r.1-f24r.20	f24r.1:6	she	lasse stehen	f24r.1:4	chor		LOCAL_LEFT	UNREAD_BETWEEN:f24r.1:5			recorded
ZL3b	A	J	f24r|f24r.1-f24r.20	f24r.3:5	ckhy	stampfe	f24r.3:3	okol		LOCAL_LEFT				recorded
ZL3b	A	J	f24r|f24r.1-f24r.20	f24r.5:4	chey	prüfe	f24r.5:5	cthy		LOCAL_RIGHT				recorded
ZL3b	A	J	f24r|f24r.1-f24r.20	f24r.6:5	qoky	erwärme mäßig	f24r.6:3	otal		LOCAL_LEFT	UNREAD_BETWEEN:f24r.6:4			recorded
ZL3b	A	J	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f24r.12:3	tol	f24r.12:4	SHARED_RIGHT_J		f24r.12:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
ZL3b	A	J	f24r|f24r.1-f24r.20	f24r.12:2	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f24r.12:3	tol	f24r.12:4	SHARED_RIGHT_J		f24r.12:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
ZL3b	A	J	f24r|f24r.1-f24r.20	f24r.12:5	ckhy	stampfe	f24r.12:4	tod		LOCAL_LEFT				recorded
ZL3b	A	J	f24r|f24r.1-f24r.20	f24r.13:4	chey	prüfe	f24r.12:4	tod		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			recorded
ZL3b	A	J	f24r|f24r.1-f24r.20	f24r.14:2	cheey	zerreibe fein	f24r.14:4	char		LOCAL_RIGHT	UNREAD_BETWEEN:f24r.14:3			recorded
ZL3b	A	J	f24r|f24r.1-f24r.20	f24r.18:2	chol	erhitze	f24r.17:3	sham		PARAGRAPH_CARRY	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION			recorded
ZL3b	A	J	f24r|f24r.1-f24r.20	f24r.18:4	chol	erhitze	f24r.17:3	sham		PARAGRAPH_CARRY	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION			recorded
ZL3b	A	J	f24r|f24r.1-f24r.20	f24r.19:3	chol	erhitze	f24r.17:3	sham		PARAGRAPH_CARRY	UNREAD_BETWEEN:f24r.17:4;UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION			recorded
ZL3b	A	M	f24r|f24r.1-f24r.20	f24r.1:6	she	lasse stehen	f24r.1:4	chor		LOCAL_LEFT	UNREAD_BETWEEN:f24r.1:5			recorded
ZL3b	A	M	f24r|f24r.1-f24r.20	f24r.3:5	ckhy	stampfe	f24r.3:3	okol		LOCAL_LEFT				recorded
ZL3b	A	M	f24r|f24r.1-f24r.20	f24r.5:4	chey	prüfe	f24r.5:5	cthy		LOCAL_RIGHT				recorded
ZL3b	A	M	f24r|f24r.1-f24r.20	f24r.6:5	qoky	erwärme mäßig	f24r.6:3	otal		LOCAL_LEFT	UNREAD_BETWEEN:f24r.6:4			recorded
ZL3b	A	M	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f24r.12:3	tol	f24r.12:4	SHARED_RIGHT_M		f24r.12:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
ZL3b	A	M	f24r|f24r.1-f24r.20	f24r.12:2	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f24r.12:3	tol	f24r.12:4	SHARED_RIGHT_M		f24r.12:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
ZL3b	A	M	f24r|f24r.1-f24r.20	f24r.12:5	ckhy	stampfe	f24r.12:4	tod		LOCAL_LEFT				recorded
ZL3b	A	M	f24r|f24r.1-f24r.20	f24r.13:4	chey	prüfe	f24r.12:4	tod		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			recorded
ZL3b	A	M	f24r|f24r.1-f24r.20	f24r.14:2	cheey	zerreibe fein	f24r.14:4	char		LOCAL_RIGHT	UNREAD_BETWEEN:f24r.14:3			recorded
ZL3b	A	M	f24r|f24r.1-f24r.20	f24r.18:2	chol	erhitze	f24r.17:3	sham		PARAGRAPH_CARRY	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION			recorded
ZL3b	A	M	f24r|f24r.1-f24r.20	f24r.18:4	chol	erhitze	f24r.17:3	sham		PARAGRAPH_CARRY	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION			recorded
ZL3b	A	M	f24r|f24r.1-f24r.20	f24r.19:3	chol	erhitze	f24r.17:3	sham		PARAGRAPH_CARRY	UNREAD_BETWEEN:f24r.17:4;UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION			recorded
ZL3b	N	B	f24r|f24r.1-f24r.20	f24r.1:6	she	lasse stehen	f24r.1:4	chor		LOCAL_LEFT	UNREAD_BETWEEN:f24r.1:5			recorded
ZL3b	N	B	f24r|f24r.1-f24r.20	f24r.3:5	ckhy	stampfe	f24r.3:3	okol		LOCAL_LEFT				recorded
ZL3b	N	B	f24r|f24r.1-f24r.20	f24r.5:4	chey	prüfe	f24r.5:5	cthy		LOCAL_RIGHT				recorded
ZL3b	N	B	f24r|f24r.1-f24r.20	f24r.6:5	qoky	erwärme mäßig	f24r.6:3	otal		LOCAL_LEFT	UNREAD_BETWEEN:f24r.6:4			recorded
ZL3b	N	B	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f24r.11:5	qokain		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT			recorded
ZL3b	N	B	f24r|f24r.1-f24r.20	f24r.12:2	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f24r.12:3	tol	f24r.12:4	RELATION_LOCAL				recorded
ZL3b	N	B	f24r|f24r.1-f24r.20	f24r.12:5	ckhy	stampfe	f24r.12:4	tod		LOCAL_LEFT				recorded
ZL3b	N	B	f24r|f24r.1-f24r.20	f24r.13:4	chey	prüfe	f24r.12:4	tod		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			recorded
ZL3b	N	B	f24r|f24r.1-f24r.20	f24r.14:2	cheey	zerreibe fein	f24r.14:4	char		LOCAL_RIGHT	UNREAD_BETWEEN:f24r.14:3			recorded
ZL3b	N	B	f24r|f24r.1-f24r.20	f24r.18:2	chol	erhitze	f24r.17:3	sham		PARAGRAPH_CARRY	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION			recorded
ZL3b	N	B	f24r|f24r.1-f24r.20	f24r.18:4	chol	erhitze	f24r.17:3	sham		PARAGRAPH_CARRY	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION			recorded
ZL3b	N	B	f24r|f24r.1-f24r.20	f24r.19:3	chol	erhitze	f24r.17:3	sham		PARAGRAPH_CARRY	UNREAD_BETWEEN:f24r.17:4;UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION			recorded
ZL3b	N	B	f24r|f24r.1-f24r.20	f24r.8:1	ychor	nimm	f24r.8:6	qokeol		LOCAL_RIGHT	UNREAD_BETWEEN:f24r.8:3;UNREAD_BETWEEN:f24r.8:4		FROZEN_W08_TAKE_CONTRACT	recorded
ZL3b	N	J	f24r|f24r.1-f24r.20	f24r.1:6	she	lasse stehen	f24r.1:4	chor		LOCAL_LEFT	UNREAD_BETWEEN:f24r.1:5			recorded
ZL3b	N	J	f24r|f24r.1-f24r.20	f24r.3:5	ckhy	stampfe	f24r.3:3	okol		LOCAL_LEFT				recorded
ZL3b	N	J	f24r|f24r.1-f24r.20	f24r.5:4	chey	prüfe	f24r.5:5	cthy		LOCAL_RIGHT				recorded
ZL3b	N	J	f24r|f24r.1-f24r.20	f24r.6:5	qoky	erwärme mäßig	f24r.6:3	otal		LOCAL_LEFT	UNREAD_BETWEEN:f24r.6:4			recorded
ZL3b	N	J	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f24r.12:3	tol	f24r.12:4	SHARED_RIGHT_J		f24r.12:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
ZL3b	N	J	f24r|f24r.1-f24r.20	f24r.12:2	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f24r.12:3	tol	f24r.12:4	SHARED_RIGHT_J		f24r.12:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
ZL3b	N	J	f24r|f24r.1-f24r.20	f24r.12:5	ckhy	stampfe	f24r.12:4	tod		LOCAL_LEFT				recorded
ZL3b	N	J	f24r|f24r.1-f24r.20	f24r.13:4	chey	prüfe	f24r.12:4	tod		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			recorded
ZL3b	N	J	f24r|f24r.1-f24r.20	f24r.14:2	cheey	zerreibe fein	f24r.14:4	char		LOCAL_RIGHT	UNREAD_BETWEEN:f24r.14:3			recorded
ZL3b	N	J	f24r|f24r.1-f24r.20	f24r.18:2	chol	erhitze	f24r.17:3	sham		PARAGRAPH_CARRY	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION			recorded
ZL3b	N	J	f24r|f24r.1-f24r.20	f24r.18:4	chol	erhitze	f24r.17:3	sham		PARAGRAPH_CARRY	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION			recorded
ZL3b	N	J	f24r|f24r.1-f24r.20	f24r.19:3	chol	erhitze	f24r.17:3	sham		PARAGRAPH_CARRY	UNREAD_BETWEEN:f24r.17:4;UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION			recorded
ZL3b	N	J	f24r|f24r.1-f24r.20	f24r.8:1	ychor	nimm	f24r.8:6	qokeol		LOCAL_RIGHT	UNREAD_BETWEEN:f24r.8:3;UNREAD_BETWEEN:f24r.8:4		FROZEN_W08_TAKE_CONTRACT	recorded
ZL3b	N	M	f24r|f24r.1-f24r.20	f24r.1:6	she	lasse stehen	f24r.1:4	chor		LOCAL_LEFT	UNREAD_BETWEEN:f24r.1:5			recorded
ZL3b	N	M	f24r|f24r.1-f24r.20	f24r.3:5	ckhy	stampfe	f24r.3:3	okol		LOCAL_LEFT				recorded
ZL3b	N	M	f24r|f24r.1-f24r.20	f24r.5:4	chey	prüfe	f24r.5:5	cthy		LOCAL_RIGHT				recorded
ZL3b	N	M	f24r|f24r.1-f24r.20	f24r.6:5	qoky	erwärme mäßig	f24r.6:3	otal		LOCAL_LEFT	UNREAD_BETWEEN:f24r.6:4			recorded
ZL3b	N	M	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f24r.12:3	tol	f24r.12:4	SHARED_RIGHT_M		f24r.12:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
ZL3b	N	M	f24r|f24r.1-f24r.20	f24r.12:2	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f24r.12:3	tol	f24r.12:4	SHARED_RIGHT_M		f24r.12:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
ZL3b	N	M	f24r|f24r.1-f24r.20	f24r.12:5	ckhy	stampfe	f24r.12:4	tod		LOCAL_LEFT				recorded
ZL3b	N	M	f24r|f24r.1-f24r.20	f24r.13:4	chey	prüfe	f24r.12:4	tod		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			recorded
ZL3b	N	M	f24r|f24r.1-f24r.20	f24r.14:2	cheey	zerreibe fein	f24r.14:4	char		LOCAL_RIGHT	UNREAD_BETWEEN:f24r.14:3			recorded
ZL3b	N	M	f24r|f24r.1-f24r.20	f24r.18:2	chol	erhitze	f24r.17:3	sham		PARAGRAPH_CARRY	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION			recorded
ZL3b	N	M	f24r|f24r.1-f24r.20	f24r.18:4	chol	erhitze	f24r.17:3	sham		PARAGRAPH_CARRY	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION			recorded
ZL3b	N	M	f24r|f24r.1-f24r.20	f24r.19:3	chol	erhitze	f24r.17:3	sham		PARAGRAPH_CARRY	UNREAD_BETWEEN:f24r.17:4;UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION			recorded
ZL3b	N	M	f24r|f24r.1-f24r.20	f24r.8:1	ychor	nimm	f24r.8:6	qokeol		LOCAL_RIGHT	UNREAD_BETWEEN:f24r.8:3;UNREAD_BETWEEN:f24r.8:4		FROZEN_W08_TAKE_CONTRACT	recorded
ZL3b	P	B	f24r|f24r.1-f24r.20	f24r.1:6	she	lasse stehen	f24r.1:4	chor		LOCAL_LEFT	UNREAD_BETWEEN:f24r.1:5			recorded
ZL3b	P	B	f24r|f24r.1-f24r.20	f24r.3:5	ckhy	stampfe	f24r.3:3	okol		LOCAL_LEFT				recorded
ZL3b	P	B	f24r|f24r.1-f24r.20	f24r.5:4	chey	prüfe	f24r.5:5	cthy		LOCAL_RIGHT				recorded
ZL3b	P	B	f24r|f24r.1-f24r.20	f24r.6:5	qoky	erwärme mäßig	f24r.6:3	otal		LOCAL_LEFT	UNREAD_BETWEEN:f24r.6:4			recorded
ZL3b	P	B	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f24r.11:5	qokain		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT			recorded
ZL3b	P	B	f24r|f24r.1-f24r.20	f24r.12:2	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f24r.12:3	tol	f24r.12:4	RELATION_LOCAL				recorded
ZL3b	P	B	f24r|f24r.1-f24r.20	f24r.12:5	ckhy	stampfe	f24r.12:4	tod		LOCAL_LEFT				recorded
ZL3b	P	B	f24r|f24r.1-f24r.20	f24r.13:4	chey	prüfe	f24r.12:4	tod		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			recorded
ZL3b	P	B	f24r|f24r.1-f24r.20	f24r.14:2	cheey	zerreibe fein	f24r.14:4	char		LOCAL_RIGHT	UNREAD_BETWEEN:f24r.14:3			recorded
ZL3b	P	B	f24r|f24r.1-f24r.20	f24r.18:2	chol	erhitze	f24r.17:3	sham		PARAGRAPH_CARRY	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION			recorded
ZL3b	P	B	f24r|f24r.1-f24r.20	f24r.18:4	chol	erhitze	f24r.17:3	sham		PARAGRAPH_CARRY	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION			recorded
ZL3b	P	B	f24r|f24r.1-f24r.20	f24r.19:3	chol	erhitze	f24r.17:3	sham		PARAGRAPH_CARRY	UNREAD_BETWEEN:f24r.17:4;UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION			recorded
ZL3b	P	J	f24r|f24r.1-f24r.20	f24r.1:6	she	lasse stehen	f24r.1:4	chor		LOCAL_LEFT	UNREAD_BETWEEN:f24r.1:5			recorded
ZL3b	P	J	f24r|f24r.1-f24r.20	f24r.3:5	ckhy	stampfe	f24r.3:3	okol		LOCAL_LEFT				recorded
ZL3b	P	J	f24r|f24r.1-f24r.20	f24r.5:4	chey	prüfe	f24r.5:5	cthy		LOCAL_RIGHT				recorded
ZL3b	P	J	f24r|f24r.1-f24r.20	f24r.6:5	qoky	erwärme mäßig	f24r.6:3	otal		LOCAL_LEFT	UNREAD_BETWEEN:f24r.6:4			recorded
ZL3b	P	J	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f24r.12:3	tol	f24r.12:4	SHARED_RIGHT_J		f24r.12:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
ZL3b	P	J	f24r|f24r.1-f24r.20	f24r.12:2	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f24r.12:3	tol	f24r.12:4	SHARED_RIGHT_J		f24r.12:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
ZL3b	P	J	f24r|f24r.1-f24r.20	f24r.12:5	ckhy	stampfe	f24r.12:4	tod		LOCAL_LEFT				recorded
ZL3b	P	J	f24r|f24r.1-f24r.20	f24r.13:4	chey	prüfe	f24r.12:4	tod		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			recorded
