edition	model	variant	paragraph	mention	meaning	added_commands	added_material_mentions	take_patient	take_patient_form	take_debts	material_uses	raw_line	row_status
IT2a	P	B	f24r|f24r.1-f24r.20	f24r.8:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor s om qoear daiin qokeol	recorded
IT2a	P	J	f24r|f24r.1-f24r.20	f24r.8:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor s om qoear daiin qokeol	recorded
IT2a	P	M	f24r|f24r.1-f24r.20	f24r.8:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor s om qoear daiin qokeol	recorded
IT2a	A	B	f45v|f45v.5-f45v.11	f45v.9:1	ferner	0	0					ychor cthy chol qokom sy sa ykchom	recorded
IT2a	A	J	f45v|f45v.5-f45v.11	f45v.9:1	ferner	0	0					ychor cthy chol qokom sy sa ykchom	recorded
IT2a	A	M	f45v|f45v.5-f45v.11	f45v.9:1	ferner	0	0					ychor cthy chol qokom sy sa ykchom	recorded
IT2a	N	B	f45v|f45v.5-f45v.11	f45v.9:1	nimm	1	0	f45v.9:2	cthy			ychor cthy chol qokom sy sa ykchom	recorded
IT2a	N	J	f45v|f45v.5-f45v.11	f45v.9:1	nimm	1	0	f45v.9:2	cthy			ychor cthy chol qokom sy sa ykchom	recorded
IT2a	N	M	f45v|f45v.5-f45v.11	f45v.9:1	nimm	1	0	f45v.9:2	cthy			ychor cthy chol qokom sy sa ykchom	recorded
IT2a	P	B	f45v|f45v.5-f45v.11	f45v.9:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor cthy chol qokom sy sa ykchom	recorded
IT2a	P	J	f45v|f45v.5-f45v.11	f45v.9:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor cthy chol qokom sy sa ykchom	recorded
IT2a	P	M	f45v|f45v.5-f45v.11	f45v.9:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor cthy chol qokom sy sa ykchom	recorded
IT2a	A	B	f86v5|f86v5.18-f86v5.25	f86v5.20:1	ferner	0	0					ychor ar aiin ytaly otaiin ykaiin otar ytar aiin ytaiim	recorded
IT2a	A	J	f86v5|f86v5.18-f86v5.25	f86v5.20:1	ferner	0	0					ychor ar aiin ytaly otaiin ykaiin otar ytar aiin ytaiim	recorded
IT2a	A	M	f86v5|f86v5.18-f86v5.25	f86v5.20:1	ferner	0	0					ychor ar aiin ytaly otaiin ykaiin otar ytar aiin ytaiim	recorded
IT2a	N	B	f86v5|f86v5.18-f86v5.25	f86v5.20:1	nimm	1	0	f86v5.20:5	otaiin	UNREAD_BETWEEN:f86v5.20:4		ychor ar aiin ytaly otaiin ykaiin otar ytar aiin ytaiim	recorded
IT2a	N	J	f86v5|f86v5.18-f86v5.25	f86v5.20:1	nimm	1	0	f86v5.20:5	otaiin	UNREAD_BETWEEN:f86v5.20:4		ychor ar aiin ytaly otaiin ykaiin otar ytar aiin ytaiim	recorded
IT2a	N	M	f86v5|f86v5.18-f86v5.25	f86v5.20:1	nimm	1	0	f86v5.20:5	otaiin	UNREAD_BETWEEN:f86v5.20:4		ychor ar aiin ytaly otaiin ykaiin otar ytar aiin ytaiim	recorded
IT2a	P	B	f86v5|f86v5.18-f86v5.25	f86v5.20:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor ar aiin ytaly otaiin ykaiin otar ytar aiin ytaiim	recorded
IT2a	P	J	f86v5|f86v5.18-f86v5.25	f86v5.20:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor ar aiin ytaly otaiin ykaiin otar ytar aiin ytaiim	recorded
IT2a	P	M	f86v5|f86v5.18-f86v5.25	f86v5.20:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor ar aiin ytaly otaiin ykaiin otar ytar aiin ytaiim	recorded
IT2a	A	B	f93r|f93r.1-f93r.32	f93r.10:1	ferner	0	0					ychor chey keol cheol ckhody	recorded
IT2a	A	B	f93r|f93r.1-f93r.32	f93r.28:1	ferner	0	0					ychor odol cho daiin s	recorded
IT2a	A	J	f93r|f93r.1-f93r.32	f93r.10:1	ferner	0	0					ychor chey keol cheol ckhody	recorded
IT2a	A	J	f93r|f93r.1-f93r.32	f93r.28:1	ferner	0	0					ychor odol cho daiin s	recorded
IT2a	A	M	f93r|f93r.1-f93r.32	f93r.10:1	ferner	0	0					ychor chey keol cheol ckhody	recorded
IT2a	A	M	f93r|f93r.1-f93r.32	f93r.28:1	ferner	0	0					ychor odol cho daiin s	recorded
IT2a	N	B	f93r|f93r.1-f93r.32	f93r.10:1	nimm	1	0	f93r.9:3	ctho	UNREAD_BETWEEN:f93r.9:4;IMPLICIT_SUBJECT_CONTINUATION		ychor chey keol cheol ckhody	recorded
IT2a	N	B	f93r|f93r.1-f93r.32	f93r.28:1	nimm	1	0	f93r.28:2	odol			ychor odol cho daiin s	recorded
IT2a	N	J	f93r|f93r.1-f93r.32	f93r.10:1	nimm	1	0	f93r.9:3	ctho	UNREAD_BETWEEN:f93r.9:4;IMPLICIT_SUBJECT_CONTINUATION		ychor chey keol cheol ckhody	recorded
IT2a	N	J	f93r|f93r.1-f93r.32	f93r.28:1	nimm	1	0	f93r.28:2	odol			ychor odol cho daiin s	recorded
IT2a	N	M	f93r|f93r.1-f93r.32	f93r.10:1	nimm	1	0	f93r.9:3	ctho	UNREAD_BETWEEN:f93r.9:4;IMPLICIT_SUBJECT_CONTINUATION		ychor chey keol cheol ckhody	recorded
IT2a	N	M	f93r|f93r.1-f93r.32	f93r.28:1	nimm	1	0	f93r.28:2	odol			ychor odol cho daiin s	recorded
IT2a	P	B	f93r|f93r.1-f93r.32	f93r.10:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1				f93r.10:2	ychor chey keol cheol ckhody	recorded
IT2a	P	B	f93r|f93r.1-f93r.32	f93r.28:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor odol cho daiin s	recorded
IT2a	P	J	f93r|f93r.1-f93r.32	f93r.10:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1				f93r.10:2	ychor chey keol cheol ckhody	recorded
IT2a	P	J	f93r|f93r.1-f93r.32	f93r.28:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor odol cho daiin s	recorded
IT2a	P	M	f93r|f93r.1-f93r.32	f93r.10:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1				f93r.10:2	ychor chey keol cheol ckhody	recorded
IT2a	P	M	f93r|f93r.1-f93r.32	f93r.28:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor odol cho daiin s	recorded
IT2a	A	B	f99r|f99r.47-f99r.52	f99r.52:1	ferner	0	0					ychor ols or am air om	recorded
IT2a	A	J	f99r|f99r.47-f99r.52	f99r.52:1	ferner	0	0					ychor ols or am air om	recorded
IT2a	A	M	f99r|f99r.47-f99r.52	f99r.52:1	ferner	0	0					ychor ols or am air om	recorded
IT2a	N	B	f99r|f99r.47-f99r.52	f99r.52:1	nimm	1	0	f99r.52:2	ols			ychor ols or am air om	recorded
IT2a	N	J	f99r|f99r.47-f99r.52	f99r.52:1	nimm	1	0	f99r.52:2	ols			ychor ols or am air om	recorded
IT2a	N	M	f99r|f99r.47-f99r.52	f99r.52:1	nimm	1	0	f99r.52:2	ols			ychor ols or am air om	recorded
IT2a	P	B	f99r|f99r.47-f99r.52	f99r.52:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor ols or am air om	recorded
IT2a	P	J	f99r|f99r.47-f99r.52	f99r.52:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor ols or am air om	recorded
IT2a	P	M	f99r|f99r.47-f99r.52	f99r.52:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor ols or am air om	recorded
IT2a	A	B	f102v2|f102v2.30-f102v2.39	f102v2.35:1	ferner	0	0					ychor sheol por sheeor shekeey qoky cheo keody qokeol dain	recorded
IT2a	A	J	f102v2|f102v2.30-f102v2.39	f102v2.35:1	ferner	0	0					ychor sheol por sheeor shekeey qoky cheo keody qokeol dain	recorded
IT2a	A	M	f102v2|f102v2.30-f102v2.39	f102v2.35:1	ferner	0	0					ychor sheol por sheeor shekeey qoky cheo keody qokeol dain	recorded
IT2a	N	B	f102v2|f102v2.30-f102v2.39	f102v2.35:1	nimm	1	0	f102v2.35:2	sheol			ychor sheol por sheeor shekeey qoky cheo keody qokeol dain	recorded
IT2a	N	J	f102v2|f102v2.30-f102v2.39	f102v2.35:1	nimm	1	0	f102v2.35:2	sheol			ychor sheol por sheeor shekeey qoky cheo keody qokeol dain	recorded
IT2a	N	M	f102v2|f102v2.30-f102v2.39	f102v2.35:1	nimm	1	0	f102v2.35:2	sheol			ychor sheol por sheeor shekeey qoky cheo keody qokeol dain	recorded
IT2a	P	B	f102v2|f102v2.30-f102v2.39	f102v2.35:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor sheol por sheeor shekeey qoky cheo keody qokeol dain	recorded
IT2a	P	J	f102v2|f102v2.30-f102v2.39	f102v2.35:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor sheol por sheeor shekeey qoky cheo keody qokeol dain	recorded
IT2a	P	M	f102v2|f102v2.30-f102v2.39	f102v2.35:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor sheol por sheeor shekeey qoky cheo keody qokeol dain	recorded
IT2a	A	B	f106r|f106r.8-f106r.9	f106r.9:1	ferner	0	0					ychor chol qokain chocphol lchedy qocheo qokar	recorded
IT2a	A	J	f106r|f106r.8-f106r.9	f106r.9:1	ferner	0	0					ychor chol qokain chocphol lchedy qocheo qokar	recorded
IT2a	A	M	f106r|f106r.8-f106r.9	f106r.9:1	ferner	0	0					ychor chol qokain chocphol lchedy qocheo qokar	recorded
IT2a	N	B	f106r|f106r.8-f106r.9	f106r.9:1	nimm	1	0			MISSING_PATIENT		ychor chol qokain chocphol lchedy qocheo qokar	recorded
IT2a	N	J	f106r|f106r.8-f106r.9	f106r.9:1	nimm	1	0	f106r.9:3	qokain			ychor chol qokain chocphol lchedy qocheo qokar	recorded
IT2a	N	M	f106r|f106r.8-f106r.9	f106r.9:1	nimm	1	0	f106r.9:3	qokain			ychor chol qokain chocphol lchedy qocheo qokar	recorded
IT2a	P	B	f106r|f106r.8-f106r.9	f106r.9:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1				f106r.9:2	ychor chol qokain chocphol lchedy qocheo qokar	recorded
IT2a	P	J	f106r|f106r.8-f106r.9	f106r.9:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1				f106r.9:2	ychor chol qokain chocphol lchedy qocheo qokar	recorded
IT2a	P	M	f106r|f106r.8-f106r.9	f106r.9:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1				f106r.9:2	ychor chol qokain chocphol lchedy qocheo qokar	recorded
RF1b	A	B	f6v|f6v.6-f6v.21	f6v.8:1	ferner	0	0					ychor chor okchey qokom	recorded
RF1b	A	J	f6v|f6v.6-f6v.21	f6v.8:1	ferner	0	0					ychor chor okchey qokom	recorded
RF1b	A	M	f6v|f6v.6-f6v.21	f6v.8:1	ferner	0	0					ychor chor okchey qokom	recorded
RF1b	N	B	f6v|f6v.6-f6v.21	f6v.8:1	nimm	1	0	f6v.8:2	chor			ychor chor okchey qokom	recorded
RF1b	N	J	f6v|f6v.6-f6v.21	f6v.8:1	nimm	1	0	f6v.8:2	chor			ychor chor okchey qokom	recorded
RF1b	N	M	f6v|f6v.6-f6v.21	f6v.8:1	nimm	1	0	f6v.8:2	chor			ychor chor okchey qokom	recorded
RF1b	P	B	f6v|f6v.6-f6v.21	f6v.8:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor chor okchey qokom	recorded
RF1b	P	J	f6v|f6v.6-f6v.21	f6v.8:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor chor okchey qokom	recorded
RF1b	P	M	f6v|f6v.6-f6v.21	f6v.8:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor chor okchey qokom	recorded
RF1b	A	B	f9v|f9v.5-f9v.12	f9v.11:1	ferner	0	0					ychor chshoty okykaiin	recorded
RF1b	A	J	f9v|f9v.5-f9v.12	f9v.11:1	ferner	0	0					ychor chshoty okykaiin	recorded
RF1b	A	M	f9v|f9v.5-f9v.12	f9v.11:1	ferner	0	0					ychor chshoty okykaiin	recorded
RF1b	N	B	f9v|f9v.5-f9v.12	f9v.11:1	nimm	1	0	f9v.11:2	chshoty			ychor chshoty okykaiin	recorded
RF1b	N	J	f9v|f9v.5-f9v.12	f9v.11:1	nimm	1	0	f9v.11:2	chshoty			ychor chshoty okykaiin	recorded
RF1b	N	M	f9v|f9v.5-f9v.12	f9v.11:1	nimm	1	0	f9v.11:2	chshoty			ychor chshoty okykaiin	recorded
RF1b	P	B	f9v|f9v.5-f9v.12	f9v.11:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor chshoty okykaiin	recorded
RF1b	P	J	f9v|f9v.5-f9v.12	f9v.11:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor chshoty okykaiin	recorded
RF1b	P	M	f9v|f9v.5-f9v.12	f9v.11:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor chshoty okykaiin	recorded
RF1b	A	B	f17v|f17v.1-f17v.23	f17v.15:1	ferner	0	0					ychor cthy che'eky cheo otor oteol	recorded
RF1b	A	J	f17v|f17v.1-f17v.23	f17v.15:1	ferner	0	0					ychor cthy che'eky cheo otor oteol	recorded
RF1b	A	M	f17v|f17v.1-f17v.23	f17v.15:1	ferner	0	0					ychor cthy che'eky cheo otor oteol	recorded
RF1b	N	B	f17v|f17v.1-f17v.23	f17v.15:1	nimm	1	0	f17v.15:2	cthy			ychor cthy che'eky cheo otor oteol	recorded
RF1b	N	J	f17v|f17v.1-f17v.23	f17v.15:1	nimm	1	0	f17v.15:2	cthy			ychor cthy che'eky cheo otor oteol	recorded
RF1b	N	M	f17v|f17v.1-f17v.23	f17v.15:1	nimm	1	0	f17v.15:2	cthy			ychor cthy che'eky cheo otor oteol	recorded
RF1b	P	B	f17v|f17v.1-f17v.23	f17v.15:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor cthy che'eky cheo otor oteol	recorded
RF1b	P	J	f17v|f17v.1-f17v.23	f17v.15:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor cthy che'eky cheo otor oteol	recorded
RF1b	P	M	f17v|f17v.1-f17v.23	f17v.15:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor cthy che'eky cheo otor oteol	recorded
RF1b	A	B	f19v|f19v.8-f19v.14	f19v.9:1	ferner	0	0					ychor oky chor ytal chol okyddor	recorded
RF1b	A	J	f19v|f19v.8-f19v.14	f19v.9:1	ferner	0	0					ychor oky chor ytal chol okyddor	recorded
RF1b	A	M	f19v|f19v.8-f19v.14	f19v.9:1	ferner	0	0					ychor oky chor ytal chol okyddor	recorded
RF1b	N	B	f19v|f19v.8-f19v.14	f19v.9:1	nimm	1	0	f19v.9:3	chor			ychor oky chor ytal chol okyddor	recorded
RF1b	N	J	f19v|f19v.8-f19v.14	f19v.9:1	nimm	1	0	f19v.9:3	chor			ychor oky chor ytal chol okyddor	recorded
RF1b	N	M	f19v|f19v.8-f19v.14	f19v.9:1	nimm	1	0	f19v.9:3	chor			ychor oky chor ytal chol okyddor	recorded
RF1b	P	B	f19v|f19v.8-f19v.14	f19v.9:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor oky chor ytal chol okyddor	recorded
RF1b	P	J	f19v|f19v.8-f19v.14	f19v.9:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor oky chor ytal chol okyddor	recorded
RF1b	P	M	f19v|f19v.8-f19v.14	f19v.9:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor oky chor ytal chol okyddor	recorded
RF1b	A	B	f22v|f22v.6-f22v.16	f22v.7:1	ferner	0	0					ychor chor qokchol chory	recorded
RF1b	A	J	f22v|f22v.6-f22v.16	f22v.7:1	ferner	0	0					ychor chor qokchol chory	recorded
RF1b	A	M	f22v|f22v.6-f22v.16	f22v.7:1	ferner	0	0					ychor chor qokchol chory	recorded
RF1b	N	B	f22v|f22v.6-f22v.16	f22v.7:1	nimm	1	0	f22v.7:2	chor			ychor chor qokchol chory	recorded
RF1b	N	J	f22v|f22v.6-f22v.16	f22v.7:1	nimm	1	0	f22v.7:2	chor			ychor chor qokchol chory	recorded
RF1b	N	M	f22v|f22v.6-f22v.16	f22v.7:1	nimm	1	0	f22v.7:2	chor			ychor chor qokchol chory	recorded
RF1b	P	B	f22v|f22v.6-f22v.16	f22v.7:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor chor qokchol chory	recorded
RF1b	P	J	f22v|f22v.6-f22v.16	f22v.7:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor chor qokchol chory	recorded
RF1b	P	M	f22v|f22v.6-f22v.16	f22v.7:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor chor qokchol chory	recorded
RF1b	A	B	f23r|f23r.4-f23r.5	f23r.5:1	ferner	0	0					ychor qokchol yt@221;m chol dair chol ar ol ol dol dain	recorded
RF1b	A	J	f23r|f23r.4-f23r.5	f23r.5:1	ferner	0	0					ychor qokchol yt@221;m chol dair chol ar ol ol dol dain	recorded
RF1b	A	M	f23r|f23r.4-f23r.5	f23r.5:1	ferner	0	0					ychor qokchol yt@221;m chol dair chol ar ol ol dol dain	recorded
RF1b	N	B	f23r|f23r.4-f23r.5	f23r.5:1	nimm	1	0	f23r.5:2	qokchol			ychor qokchol yt@221;m chol dair chol ar ol ol dol dain	recorded
RF1b	N	J	f23r|f23r.4-f23r.5	f23r.5:1	nimm	1	0	f23r.5:2	qokchol			ychor qokchol yt@221;m chol dair chol ar ol ol dol dain	recorded
RF1b	N	M	f23r|f23r.4-f23r.5	f23r.5:1	nimm	1	0	f23r.5:2	qokchol			ychor qokchol yt@221;m chol dair chol ar ol ol dol dain	recorded
RF1b	P	B	f23r|f23r.4-f23r.5	f23r.5:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor qokchol yt@221;m chol dair chol ar ol ol dol dain	recorded
RF1b	P	J	f23r|f23r.4-f23r.5	f23r.5:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor qokchol yt@221;m chol dair chol ar ol ol dol dain	recorded
RF1b	P	M	f23r|f23r.4-f23r.5	f23r.5:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor qokchol yt@221;m chol dair chol ar ol ol dol dain	recorded
RF1b	A	B	f24r|f24r.1-f24r.20	f24r.8:1	ferner	0	0					ychor s om qoear daiin qokeol	recorded
RF1b	A	J	f24r|f24r.1-f24r.20	f24r.8:1	ferner	0	0					ychor s om qoear daiin qokeol	recorded
RF1b	A	M	f24r|f24r.1-f24r.20	f24r.8:1	ferner	0	0					ychor s om qoear daiin qokeol	recorded
RF1b	N	B	f24r|f24r.1-f24r.20	f24r.8:1	nimm	1	0	f24r.8:6	qokeol	UNREAD_BETWEEN:f24r.8:3;UNREAD_BETWEEN:f24r.8:4		ychor s om qoear daiin qokeol	recorded
RF1b	N	J	f24r|f24r.1-f24r.20	f24r.8:1	nimm	1	0	f24r.8:6	qokeol	UNREAD_BETWEEN:f24r.8:3;UNREAD_BETWEEN:f24r.8:4		ychor s om qoear daiin qokeol	recorded
RF1b	N	M	f24r|f24r.1-f24r.20	f24r.8:1	nimm	1	0	f24r.8:6	qokeol	UNREAD_BETWEEN:f24r.8:3;UNREAD_BETWEEN:f24r.8:4		ychor s om qoear daiin qokeol	recorded
RF1b	P	B	f24r|f24r.1-f24r.20	f24r.8:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor s om qoear daiin qokeol	recorded
RF1b	P	J	f24r|f24r.1-f24r.20	f24r.8:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor s om qoear daiin qokeol	recorded
RF1b	P	M	f24r|f24r.1-f24r.20	f24r.8:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor s om qoear daiin qokeol	recorded
RF1b	A	B	f45v|f45v.5-f45v.11	f45v.9:1	ferner	0	0					ychor cthy chol qokom sy sa okchom	recorded
RF1b	A	J	f45v|f45v.5-f45v.11	f45v.9:1	ferner	0	0					ychor cthy chol qokom sy sa okchom	recorded
RF1b	A	M	f45v|f45v.5-f45v.11	f45v.9:1	ferner	0	0					ychor cthy chol qokom sy sa okchom	recorded
RF1b	N	B	f45v|f45v.5-f45v.11	f45v.9:1	nimm	1	0	f45v.9:2	cthy			ychor cthy chol qokom sy sa okchom	recorded
RF1b	N	J	f45v|f45v.5-f45v.11	f45v.9:1	nimm	1	0	f45v.9:2	cthy			ychor cthy chol qokom sy sa okchom	recorded
RF1b	N	M	f45v|f45v.5-f45v.11	f45v.9:1	nimm	1	0	f45v.9:2	cthy			ychor cthy chol qokom sy sa okchom	recorded
RF1b	P	B	f45v|f45v.5-f45v.11	f45v.9:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor cthy chol qokom sy sa okchom	recorded
RF1b	P	J	f45v|f45v.5-f45v.11	f45v.9:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor cthy chol qokom sy sa okchom	recorded
RF1b	P	M	f45v|f45v.5-f45v.11	f45v.9:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor cthy chol qokom sy sa okchom	recorded
RF1b	A	B	f86v5|f86v5.18-f86v5.25	f86v5.20:1	ferner	0	0					ychor ar aiin ytaly otaiin ykaiin otal ytar aiin ytaiiim	recorded
RF1b	A	J	f86v5|f86v5.18-f86v5.25	f86v5.20:1	ferner	0	0					ychor ar aiin ytaly otaiin ykaiin otal ytar aiin ytaiiim	recorded
RF1b	A	M	f86v5|f86v5.18-f86v5.25	f86v5.20:1	ferner	0	0					ychor ar aiin ytaly otaiin ykaiin otal ytar aiin ytaiiim	recorded
RF1b	N	B	f86v5|f86v5.18-f86v5.25	f86v5.20:1	nimm	1	0	f86v5.20:5	otaiin	UNREAD_BETWEEN:f86v5.20:4		ychor ar aiin ytaly otaiin ykaiin otal ytar aiin ytaiiim	recorded
RF1b	N	J	f86v5|f86v5.18-f86v5.25	f86v5.20:1	nimm	1	0	f86v5.20:5	otaiin	UNREAD_BETWEEN:f86v5.20:4		ychor ar aiin ytaly otaiin ykaiin otal ytar aiin ytaiiim	recorded
RF1b	N	M	f86v5|f86v5.18-f86v5.25	f86v5.20:1	nimm	1	0	f86v5.20:5	otaiin	UNREAD_BETWEEN:f86v5.20:4		ychor ar aiin ytaly otaiin ykaiin otal ytar aiin ytaiiim	recorded
RF1b	P	B	f86v5|f86v5.18-f86v5.25	f86v5.20:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor ar aiin ytaly otaiin ykaiin otal ytar aiin ytaiiim	recorded
RF1b	P	J	f86v5|f86v5.18-f86v5.25	f86v5.20:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor ar aiin ytaly otaiin ykaiin otal ytar aiin ytaiiim	recorded
RF1b	P	M	f86v5|f86v5.18-f86v5.25	f86v5.20:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor ar aiin ytaly otaiin ykaiin otal ytar aiin ytaiiim	recorded
RF1b	A	B	f93r|f93r.1-f93r.32	f93r.28:1	ferner	0	0					ychor odol chodaiin s	recorded
RF1b	A	J	f93r|f93r.1-f93r.32	f93r.28:1	ferner	0	0					ychor odol chodaiin s	recorded
RF1b	A	M	f93r|f93r.1-f93r.32	f93r.28:1	ferner	0	0					ychor odol chodaiin s	recorded
RF1b	N	B	f93r|f93r.1-f93r.32	f93r.28:1	nimm	1	0	f93r.28:2	odol			ychor odol chodaiin s	recorded
RF1b	N	J	f93r|f93r.1-f93r.32	f93r.28:1	nimm	1	0	f93r.28:2	odol			ychor odol chodaiin s	recorded
RF1b	N	M	f93r|f93r.1-f93r.32	f93r.28:1	nimm	1	0	f93r.28:2	odol			ychor odol chodaiin s	recorded
RF1b	P	B	f93r|f93r.1-f93r.32	f93r.28:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor odol chodaiin s	recorded
RF1b	P	J	f93r|f93r.1-f93r.32	f93r.28:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor odol chodaiin s	recorded
RF1b	P	M	f93r|f93r.1-f93r.32	f93r.28:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor odol chodaiin s	recorded
RF1b	A	B	f99r|f99r.47-f99r.52	f99r.52:1	ferner	0	0					ychor ols @221;r agair@221;m	recorded
RF1b	A	J	f99r|f99r.47-f99r.52	f99r.52:1	ferner	0	0					ychor ols @221;r agair@221;m	recorded
RF1b	A	M	f99r|f99r.47-f99r.52	f99r.52:1	ferner	0	0					ychor ols @221;r agair@221;m	recorded
RF1b	N	B	f99r|f99r.47-f99r.52	f99r.52:1	nimm	1	0	f99r.52:2	ols			ychor ols @221;r agair@221;m	recorded
RF1b	N	J	f99r|f99r.47-f99r.52	f99r.52:1	nimm	1	0	f99r.52:2	ols			ychor ols @221;r agair@221;m	recorded
RF1b	N	M	f99r|f99r.47-f99r.52	f99r.52:1	nimm	1	0	f99r.52:2	ols			ychor ols @221;r agair@221;m	recorded
RF1b	P	B	f99r|f99r.47-f99r.52	f99r.52:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor ols @221;r agair@221;m	recorded
RF1b	P	J	f99r|f99r.47-f99r.52	f99r.52:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor ols @221;r agair@221;m	recorded
RF1b	P	M	f99r|f99r.47-f99r.52	f99r.52:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor ols @221;r agair@221;m	recorded
RF1b	A	B	f102v2|f102v2.30-f102v2.39	f102v2.35:1	ferner	0	0					ychor sheol por sheeor shekeey qoky che@221;teody qokeol daiin	recorded
RF1b	A	J	f102v2|f102v2.30-f102v2.39	f102v2.35:1	ferner	0	0					ychor sheol por sheeor shekeey qoky che@221;teody qokeol daiin	recorded
RF1b	A	M	f102v2|f102v2.30-f102v2.39	f102v2.35:1	ferner	0	0					ychor sheol por sheeor shekeey qoky che@221;teody qokeol daiin	recorded
RF1b	N	B	f102v2|f102v2.30-f102v2.39	f102v2.35:1	nimm	1	0	f102v2.35:2	sheol			ychor sheol por sheeor shekeey qoky che@221;teody qokeol daiin	recorded
RF1b	N	J	f102v2|f102v2.30-f102v2.39	f102v2.35:1	nimm	1	0	f102v2.35:2	sheol			ychor sheol por sheeor shekeey qoky che@221;teody qokeol daiin	recorded
RF1b	N	M	f102v2|f102v2.30-f102v2.39	f102v2.35:1	nimm	1	0	f102v2.35:2	sheol			ychor sheol por sheeor shekeey qoky che@221;teody qokeol daiin	recorded
RF1b	P	B	f102v2|f102v2.30-f102v2.39	f102v2.35:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor sheol por sheeor shekeey qoky che@221;teody qokeol daiin	recorded
RF1b	P	J	f102v2|f102v2.30-f102v2.39	f102v2.35:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor sheol por sheeor shekeey qoky che@221;teody qokeol daiin	recorded
RF1b	P	M	f102v2|f102v2.30-f102v2.39	f102v2.35:1	Blüten [gleiche Klasse wie chor, hypothetisch]	0	1					ychor sheol por sheeor shekeey qoky che@221;teody qokeol daiin	recorded
