edition	model	variant	paragraph	target	later_action	form	patient	patient_form	is_target_patient	debts	row_status
ZL3b	A	M	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.36:8	okeey	f102v2.35:9	qokeol	False	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	A	M	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.36:9	qokeor	f102v2.35:9	qokeol	False	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION;EXTRACT_PATIENT_NOT_BOUND	recorded
ZL3b	A	M	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.37:3	chey	f102v2.37:1	tchor	False		recorded
ZL3b	A	M	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.37:8	qokeey	f102v2.37:1	tchor	False	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7	recorded
ZL3b	A	M	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.38:2	cheey	f102v2.37:1	tchor	False	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7;UNREAD_BETWEEN:f102v2.37:9;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	A	M	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.38:4	qokeor	f102v2.38:7	sho	False	UNREAD_BETWEEN:f102v2.38:6;EXTRACT_PATIENT_NOT_BOUND	recorded
ZL3b	A	M	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.38:8	ykeey	f102v2.38:7	sho	False		recorded
ZL3b	N	B	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.35:5	shekeey	f102v2.35:4	sheeor	False		recorded
ZL3b	N	B	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.35:6	qoky	f102v2.35:4	sheeor	False		recorded
ZL3b	N	B	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.36:2	cheey	f102v2.35:9	qokeol	False	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	N	B	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.36:3	okeey	f102v2.35:9	qokeol	False	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	N	B	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.36:8	okeey	f102v2.35:9	qokeol	False	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	N	B	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.36:9	qokeor	f102v2.35:9	qokeol	False	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION;EXTRACT_PATIENT_NOT_BOUND	recorded
ZL3b	N	B	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.37:3	chey	f102v2.37:1	tchor	False		recorded
ZL3b	N	B	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.37:8	qokeey	f102v2.37:1	tchor	False	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7	recorded
ZL3b	N	B	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.38:2	cheey	f102v2.37:1	tchor	False	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7;UNREAD_BETWEEN:f102v2.37:9;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	N	B	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.38:4	qokeor	f102v2.38:7	sho	False	UNREAD_BETWEEN:f102v2.38:6;EXTRACT_PATIENT_NOT_BOUND	recorded
ZL3b	N	B	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.38:8	ykeey	f102v2.38:7	sho	False		recorded
ZL3b	N	J	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.35:5	shekeey	f102v2.35:7	cheo	False		recorded
ZL3b	N	J	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.35:6	qoky	f102v2.35:7	cheo	False		recorded
ZL3b	N	J	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.36:2	cheey	f102v2.35:9	qokeol	False	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	N	J	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.36:3	okeey	f102v2.35:9	qokeol	False	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	N	J	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.36:8	okeey	f102v2.35:9	qokeol	False	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	N	J	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.36:9	qokeor	f102v2.35:9	qokeol	False	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION;EXTRACT_PATIENT_NOT_BOUND	recorded
ZL3b	N	J	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.37:3	chey	f102v2.37:1	tchor	False		recorded
ZL3b	N	J	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.37:8	qokeey	f102v2.37:1	tchor	False	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7	recorded
ZL3b	N	J	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.38:2	cheey	f102v2.37:1	tchor	False	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7;UNREAD_BETWEEN:f102v2.37:9;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	N	J	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.38:4	qokeor	f102v2.38:7	sho	False	UNREAD_BETWEEN:f102v2.38:6;EXTRACT_PATIENT_NOT_BOUND	recorded
ZL3b	N	J	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.38:8	ykeey	f102v2.38:7	sho	False		recorded
ZL3b	N	M	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.35:5	shekeey	f102v2.35:7	cheo	False		recorded
ZL3b	N	M	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.35:6	qoky	f102v2.35:7	cheo	False		recorded
ZL3b	N	M	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.36:2	cheey	f102v2.35:9	qokeol	False	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	N	M	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.36:3	okeey	f102v2.35:9	qokeol	False	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	N	M	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.36:8	okeey	f102v2.35:9	qokeol	False	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	N	M	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.36:9	qokeor	f102v2.35:9	qokeol	False	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION;EXTRACT_PATIENT_NOT_BOUND	recorded
ZL3b	N	M	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.37:3	chey	f102v2.37:1	tchor	False		recorded
ZL3b	N	M	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.37:8	qokeey	f102v2.37:1	tchor	False	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7	recorded
ZL3b	N	M	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.38:2	cheey	f102v2.37:1	tchor	False	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7;UNREAD_BETWEEN:f102v2.37:9;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	N	M	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.38:4	qokeor	f102v2.38:7	sho	False	UNREAD_BETWEEN:f102v2.38:6;EXTRACT_PATIENT_NOT_BOUND	recorded
ZL3b	N	M	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.38:8	ykeey	f102v2.38:7	sho	False		recorded
ZL3b	P	B	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.35:5	shekeey	f102v2.35:4	sheeor	False		recorded
ZL3b	P	B	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.35:6	qoky	f102v2.35:4	sheeor	False		recorded
ZL3b	P	B	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.36:2	cheey	f102v2.35:9	qokeol	False	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	P	B	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.36:3	okeey	f102v2.35:9	qokeol	False	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	P	B	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.36:8	okeey	f102v2.35:9	qokeol	False	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	P	B	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.36:9	qokeor	f102v2.35:9	qokeol	False	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION;EXTRACT_PATIENT_NOT_BOUND	recorded
ZL3b	P	B	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.37:3	chey	f102v2.37:1	tchor	False		recorded
ZL3b	P	B	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.37:8	qokeey	f102v2.37:1	tchor	False	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7	recorded
ZL3b	P	B	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.38:2	cheey	f102v2.37:1	tchor	False	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7;UNREAD_BETWEEN:f102v2.37:9;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	P	B	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.38:4	qokeor	f102v2.38:7	sho	False	UNREAD_BETWEEN:f102v2.38:6;EXTRACT_PATIENT_NOT_BOUND	recorded
ZL3b	P	B	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.38:8	ykeey	f102v2.38:7	sho	False		recorded
ZL3b	P	J	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.35:5	shekeey	f102v2.35:7	cheo	False		recorded
ZL3b	P	J	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.35:6	qoky	f102v2.35:7	cheo	False		recorded
ZL3b	P	J	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.36:2	cheey	f102v2.35:9	qokeol	False	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	P	J	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.36:3	okeey	f102v2.35:9	qokeol	False	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	P	J	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.36:8	okeey	f102v2.35:9	qokeol	False	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	P	J	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.36:9	qokeor	f102v2.35:9	qokeol	False	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION;EXTRACT_PATIENT_NOT_BOUND	recorded
ZL3b	P	J	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.37:3	chey	f102v2.37:1	tchor	False		recorded
ZL3b	P	J	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.37:8	qokeey	f102v2.37:1	tchor	False	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7	recorded
ZL3b	P	J	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.38:2	cheey	f102v2.37:1	tchor	False	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7;UNREAD_BETWEEN:f102v2.37:9;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	P	J	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.38:4	qokeor	f102v2.38:7	sho	False	UNREAD_BETWEEN:f102v2.38:6;EXTRACT_PATIENT_NOT_BOUND	recorded
ZL3b	P	J	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.38:8	ykeey	f102v2.38:7	sho	False		recorded
ZL3b	P	M	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.35:5	shekeey	f102v2.35:7	cheo	False		recorded
ZL3b	P	M	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.35:6	qoky	f102v2.35:7	cheo	False		recorded
ZL3b	P	M	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.36:2	cheey	f102v2.35:9	qokeol	False	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	P	M	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.36:3	okeey	f102v2.35:9	qokeol	False	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	P	M	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.36:8	okeey	f102v2.35:9	qokeol	False	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	P	M	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.36:9	qokeor	f102v2.35:9	qokeol	False	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION;EXTRACT_PATIENT_NOT_BOUND	recorded
ZL3b	P	M	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.37:3	chey	f102v2.37:1	tchor	False		recorded
ZL3b	P	M	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.37:8	qokeey	f102v2.37:1	tchor	False	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7	recorded
ZL3b	P	M	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.38:2	cheey	f102v2.37:1	tchor	False	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7;UNREAD_BETWEEN:f102v2.37:9;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	P	M	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.38:4	qokeor	f102v2.38:7	sho	False	UNREAD_BETWEEN:f102v2.38:6;EXTRACT_PATIENT_NOT_BOUND	recorded
ZL3b	P	M	f102v2|f102v2.30-f102v2.39	f102v2.35:1	f102v2.38:8	ykeey	f102v2.38:7	sho	False		recorded
ZL3b	A	B	f106r|f106r.8-f106r.9	f106r.9:1	f106r.9:2	chol	f106r.9:3	qokain	False		recorded
ZL3b	A	J	f106r|f106r.8-f106r.9	f106r.9:1	f106r.9:2	chol	f106r.9:3	qokain	False		recorded
ZL3b	A	M	f106r|f106r.8-f106r.9	f106r.9:1	f106r.9:2	chol	f106r.9:3	qokain	False		recorded
ZL3b	N	B	f106r|f106r.8-f106r.9	f106r.9:1	f106r.9:2	chol	f106r.9:3	qokain	False		recorded
ZL3b	N	J	f106r|f106r.8-f106r.9	f106r.9:1	f106r.9:2	chol	f106r.9:3	qokain	False		recorded
ZL3b	N	M	f106r|f106r.8-f106r.9	f106r.9:1	f106r.9:2	chol	f106r.9:3	qokain	False		recorded
ZL3b	P	B	f106r|f106r.8-f106r.9	f106r.9:1	f106r.9:2	chol	f106r.9:1	ychor	True		recorded
ZL3b	P	J	f106r|f106r.8-f106r.9	f106r.9:1	f106r.9:2	chol	f106r.9:1	ychor	True		recorded
ZL3b	P	M	f106r|f106r.8-f106r.9	f106r.9:1	f106r.9:2	chol	f106r.9:1	ychor	True		recorded
IT2a	A	B	f6v|f6v.6-f6v.21	f6v.8:1	f6v.8:3	okchey	f6v.8:2	chor	False		recorded
IT2a	A	B	f6v|f6v.6-f6v.21	f6v.8:1	f6v.8:4	qokom	f6v.8:2	chor	False		recorded
IT2a	A	B	f6v|f6v.6-f6v.21	f6v.8:1	f6v.9:1	oeeo	f6v.9:3	chor	False		recorded
IT2a	A	B	f6v|f6v.6-f6v.21	f6v.8:1	f6v.10:2	ychear	f6v.10:3	kchdy	False	MISSING_COINGREDIENT	recorded
IT2a	A	B	f6v|f6v.6-f6v.21	f6v.8:1	f6v.12:3	qokam	f6v.12:4	cthy	False		recorded
IT2a	A	B	f6v|f6v.6-f6v.21	f6v.8:1	f6v.14:1	qokor	f6v.13:4	chor	False	IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	A	B	f6v|f6v.6-f6v.21	f6v.8:1	f6v.14:2	chol	f6v.14:3	cthol	False		recorded
IT2a	A	B	f6v|f6v.6-f6v.21	f6v.8:1	f6v.15:1	chockhy	f6v.14:3	cthol	False	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	recorded
IT2a	A	B	f6v|f6v.6-f6v.21	f6v.8:1	f6v.16:1	ochy	f6v.16:2	cthar	False		recorded
IT2a	A	B	f6v|f6v.6-f6v.21	f6v.8:1	f6v.17:3	ckhal	f6v.17:4	cthodam	False		recorded
IT2a	A	B	f6v|f6v.6-f6v.21	f6v.8:1	f6v.18:3	ches	f6v.18:2	cthol	False		recorded
IT2a	A	B	f6v|f6v.6-f6v.21	f6v.8:1	f6v.19:2	kchos	f6v.19:1	ocholy	False		recorded
IT2a	A	B	f6v|f6v.6-f6v.21	f6v.8:1	f6v.21:3	octham	f6v.21:2	chor	False		recorded
IT2a	A	J	f6v|f6v.6-f6v.21	f6v.8:1	f6v.8:3	okchey	f6v.8:2	chor	False		recorded
IT2a	A	J	f6v|f6v.6-f6v.21	f6v.8:1	f6v.8:4	qokom	f6v.8:2	chor	False		recorded
IT2a	A	J	f6v|f6v.6-f6v.21	f6v.8:1	f6v.9:1	oeeo	f6v.9:3	chor	False		recorded
IT2a	A	J	f6v|f6v.6-f6v.21	f6v.8:1	f6v.10:2	ychear	f6v.10:3	kchdy	False	MISSING_COINGREDIENT	recorded
IT2a	A	J	f6v|f6v.6-f6v.21	f6v.8:1	f6v.12:3	qokam	f6v.12:4	cthy	False		recorded
IT2a	A	J	f6v|f6v.6-f6v.21	f6v.8:1	f6v.14:1	qokor	f6v.14:3	cthol	False		recorded
IT2a	A	J	f6v|f6v.6-f6v.21	f6v.8:1	f6v.14:2	chol	f6v.14:3	cthol	False		recorded
IT2a	A	J	f6v|f6v.6-f6v.21	f6v.8:1	f6v.15:1	chockhy	f6v.14:3	cthol	False	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	recorded
IT2a	A	J	f6v|f6v.6-f6v.21	f6v.8:1	f6v.16:1	ochy	f6v.16:2	cthar	False		recorded
IT2a	A	J	f6v|f6v.6-f6v.21	f6v.8:1	f6v.17:3	ckhal	f6v.17:4	cthodam	False		recorded
IT2a	A	J	f6v|f6v.6-f6v.21	f6v.8:1	f6v.18:3	ches	f6v.18:2	cthol	False		recorded
IT2a	A	J	f6v|f6v.6-f6v.21	f6v.8:1	f6v.19:2	kchos	f6v.19:1	ocholy	False		recorded
IT2a	A	J	f6v|f6v.6-f6v.21	f6v.8:1	f6v.21:3	octham	f6v.21:2	chor	False		recorded
IT2a	A	M	f6v|f6v.6-f6v.21	f6v.8:1	f6v.8:3	okchey	f6v.8:2	chor	False		recorded
IT2a	A	M	f6v|f6v.6-f6v.21	f6v.8:1	f6v.8:4	qokom	f6v.8:2	chor	False		recorded
IT2a	A	M	f6v|f6v.6-f6v.21	f6v.8:1	f6v.9:1	oeeo	f6v.9:3	chor	False		recorded
IT2a	A	M	f6v|f6v.6-f6v.21	f6v.8:1	f6v.10:2	ychear	f6v.10:3	kchdy	False	MISSING_COINGREDIENT	recorded
IT2a	A	M	f6v|f6v.6-f6v.21	f6v.8:1	f6v.12:3	qokam	f6v.12:4	cthy	False		recorded
IT2a	A	M	f6v|f6v.6-f6v.21	f6v.8:1	f6v.14:1	qokor	f6v.14:3	cthol	False		recorded
IT2a	A	M	f6v|f6v.6-f6v.21	f6v.8:1	f6v.14:2	chol	f6v.14:3	cthol	False		recorded
IT2a	A	M	f6v|f6v.6-f6v.21	f6v.8:1	f6v.15:1	chockhy	f6v.14:3	cthol	False	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	recorded
IT2a	A	M	f6v|f6v.6-f6v.21	f6v.8:1	f6v.16:1	ochy	f6v.16:2	cthar	False		recorded
IT2a	A	M	f6v|f6v.6-f6v.21	f6v.8:1	f6v.17:3	ckhal	f6v.17:4	cthodam	False		recorded
IT2a	A	M	f6v|f6v.6-f6v.21	f6v.8:1	f6v.18:3	ches	f6v.18:2	cthol	False		recorded
IT2a	A	M	f6v|f6v.6-f6v.21	f6v.8:1	f6v.19:2	kchos	f6v.19:1	ocholy	False		recorded
IT2a	A	M	f6v|f6v.6-f6v.21	f6v.8:1	f6v.21:3	octham	f6v.21:2	chor	False		recorded
IT2a	N	B	f6v|f6v.6-f6v.21	f6v.8:1	f6v.8:3	okchey	f6v.8:2	chor	False		recorded
IT2a	N	B	f6v|f6v.6-f6v.21	f6v.8:1	f6v.8:4	qokom	f6v.8:2	chor	False		recorded
IT2a	N	B	f6v|f6v.6-f6v.21	f6v.8:1	f6v.9:1	oeeo	f6v.9:3	chor	False		recorded
IT2a	N	B	f6v|f6v.6-f6v.21	f6v.8:1	f6v.10:2	ychear	f6v.10:3	kchdy	False	MISSING_COINGREDIENT	recorded
IT2a	N	B	f6v|f6v.6-f6v.21	f6v.8:1	f6v.12:3	qokam	f6v.12:4	cthy	False		recorded
IT2a	N	B	f6v|f6v.6-f6v.21	f6v.8:1	f6v.14:1	qokor	f6v.13:4	chor	False	IMPLICIT_SUBJECT_CONTINUATION	recorded
IT2a	N	B	f6v|f6v.6-f6v.21	f6v.8:1	f6v.14:2	chol	f6v.14:3	cthol	False		recorded
IT2a	N	B	f6v|f6v.6-f6v.21	f6v.8:1	f6v.15:1	chockhy	f6v.14:3	cthol	False	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	recorded
IT2a	N	B	f6v|f6v.6-f6v.21	f6v.8:1	f6v.16:1	ochy	f6v.16:2	cthar	False		recorded
IT2a	N	B	f6v|f6v.6-f6v.21	f6v.8:1	f6v.17:3	ckhal	f6v.17:4	cthodam	False		recorded
IT2a	N	B	f6v|f6v.6-f6v.21	f6v.8:1	f6v.18:3	ches	f6v.18:2	cthol	False		recorded
IT2a	N	B	f6v|f6v.6-f6v.21	f6v.8:1	f6v.19:2	kchos	f6v.19:1	ocholy	False		recorded
IT2a	N	B	f6v|f6v.6-f6v.21	f6v.8:1	f6v.21:3	octham	f6v.21:2	chor	False		recorded
IT2a	N	J	f6v|f6v.6-f6v.21	f6v.8:1	f6v.8:3	okchey	f6v.8:2	chor	False		recorded
IT2a	N	J	f6v|f6v.6-f6v.21	f6v.8:1	f6v.8:4	qokom	f6v.8:2	chor	False		recorded
IT2a	N	J	f6v|f6v.6-f6v.21	f6v.8:1	f6v.9:1	oeeo	f6v.9:3	chor	False		recorded
IT2a	N	J	f6v|f6v.6-f6v.21	f6v.8:1	f6v.10:2	ychear	f6v.10:3	kchdy	False	MISSING_COINGREDIENT	recorded
IT2a	N	J	f6v|f6v.6-f6v.21	f6v.8:1	f6v.12:3	qokam	f6v.12:4	cthy	False		recorded
IT2a	N	J	f6v|f6v.6-f6v.21	f6v.8:1	f6v.14:1	qokor	f6v.14:3	cthol	False		recorded
IT2a	N	J	f6v|f6v.6-f6v.21	f6v.8:1	f6v.14:2	chol	f6v.14:3	cthol	False		recorded
IT2a	N	J	f6v|f6v.6-f6v.21	f6v.8:1	f6v.15:1	chockhy	f6v.14:3	cthol	False	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	recorded
IT2a	N	J	f6v|f6v.6-f6v.21	f6v.8:1	f6v.16:1	ochy	f6v.16:2	cthar	False		recorded
IT2a	N	J	f6v|f6v.6-f6v.21	f6v.8:1	f6v.17:3	ckhal	f6v.17:4	cthodam	False		recorded
IT2a	N	J	f6v|f6v.6-f6v.21	f6v.8:1	f6v.18:3	ches	f6v.18:2	cthol	False		recorded
IT2a	N	J	f6v|f6v.6-f6v.21	f6v.8:1	f6v.19:2	kchos	f6v.19:1	ocholy	False		recorded
IT2a	N	J	f6v|f6v.6-f6v.21	f6v.8:1	f6v.21:3	octham	f6v.21:2	chor	False		recorded
IT2a	N	M	f6v|f6v.6-f6v.21	f6v.8:1	f6v.8:3	okchey	f6v.8:2	chor	False		recorded
IT2a	N	M	f6v|f6v.6-f6v.21	f6v.8:1	f6v.8:4	qokom	f6v.8:2	chor	False		recorded
IT2a	N	M	f6v|f6v.6-f6v.21	f6v.8:1	f6v.9:1	oeeo	f6v.9:3	chor	False		recorded
IT2a	N	M	f6v|f6v.6-f6v.21	f6v.8:1	f6v.10:2	ychear	f6v.10:3	kchdy	False	MISSING_COINGREDIENT	recorded
IT2a	N	M	f6v|f6v.6-f6v.21	f6v.8:1	f6v.12:3	qokam	f6v.12:4	cthy	False		recorded
IT2a	N	M	f6v|f6v.6-f6v.21	f6v.8:1	f6v.14:1	qokor	f6v.14:3	cthol	False		recorded
IT2a	N	M	f6v|f6v.6-f6v.21	f6v.8:1	f6v.14:2	chol	f6v.14:3	cthol	False		recorded
IT2a	N	M	f6v|f6v.6-f6v.21	f6v.8:1	f6v.15:1	chockhy	f6v.14:3	cthol	False	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	recorded
IT2a	N	M	f6v|f6v.6-f6v.21	f6v.8:1	f6v.16:1	ochy	f6v.16:2	cthar	False		recorded
