experiment_id	latest_date	experiment_name	status	primary_report	primary_report_exists	layout	file_count	total_bytes	ledger_entries	manifest	question	claim_ceiling	dependencies	methods	reports	runners	validators	artifacts
GDT118		GDT118	UNREGISTERED	GDT118_Q20_COMPILER_DEPTH_TRANSFER_REPORT.md	true	LEGACY_ROOT	10	41771	0				GDT114;GDT115;GDT117	GDT118_Q20_COMPILER_DEPTH_TRANSFER_METHOD.md	GDT118_Q20_COMPILER_DEPTH_TRANSFER_REPORT.md	run_gdt118_q20_compiler_depth_transfer.py	validate_gdt118_q20_compiler_depth_transfer.py	gdt118_compiler_depth_counterexamples.tsv;gdt118_compiler_depth_folds.tsv;gdt118_compiler_depth_null.tsv;gdt118_compiler_depth_scores.tsv;gdt118_result.json;gdt118_validation.json
GDT119		GDT119	UNREGISTERED	GDT119_Q20_VISUAL_COMPILER_ASSOCIATION_REPORT.md	true	LEGACY_ROOT	11	231100	0				GDT114;GDT117;GDT118	GDT119_Q20_VISUAL_COMPILER_ASSOCIATION_METHOD.md	GDT119_Q20_VISUAL_COMPILER_ASSOCIATION_REPORT.md	run_gdt119_q20_visual_compiler_association.py	validate_gdt119_q20_visual_compiler_association.py	gdt119_q20_visual_compiler_counterexamples.tsv;gdt119_q20_visual_compiler_folds.tsv;gdt119_q20_visual_compiler_inventory.tsv;gdt119_q20_visual_compiler_null.tsv;gdt119_q20_visual_compiler_scores.tsv;gdt119_result.json;gdt119_validation.json
GDT120		GDT120	UNREGISTERED	GDT120_Q20_LATENT_RECORD_CLASS_REPORT.md	true	LEGACY_ROOT	12	574312	0				GDT114;GDT115;GDT117	GDT120_Q20_LATENT_RECORD_CLASS_METHOD.md	GDT120_Q20_LATENT_RECORD_CLASS_REPORT.md	run_gdt120_q20_latent_record_classes.py	validate_gdt120_q20_latent_record_classes.py	gdt120_q20_latent_class_assignments.tsv;gdt120_q20_latent_class_counterexamples.tsv;gdt120_q20_latent_class_folds.tsv;gdt120_q20_latent_class_null.tsv;gdt120_q20_latent_class_prototypes.tsv;gdt120_q20_latent_class_scores.tsv;gdt120_result.json;gdt120_validation.json
GDT121		GDT121	UNREGISTERED	GDT121_Q20_RECORD_EXTENT_PREDICTION_REPORT.md	true	LEGACY_ROOT	11	540861	0				GDT114;GDT115;GDT117	GDT121_Q20_RECORD_EXTENT_PREDICTION_METHOD.md	GDT121_Q20_RECORD_EXTENT_PREDICTION_REPORT.md	run_gdt121_q20_record_extent_prediction.py	validate_gdt121_q20_record_extent_prediction.py	gdt121_q20_record_extent_counterexamples.tsv;gdt121_q20_record_extent_folds.tsv;gdt121_q20_record_extent_null.tsv;gdt121_q20_record_extent_predictions.tsv;gdt121_q20_record_extent_scores.tsv;gdt121_result.json;gdt121_validation.json
GDT122		GDT122	UNREGISTERED	GDT122_Q20_PAGE_HOST_VISUAL_ASSOCIATION_REPORT.md	true	LEGACY_ROOT	11	233157	0				GDT114;GDT119	GDT122_Q20_PAGE_HOST_VISUAL_ASSOCIATION_METHOD.md	GDT122_Q20_PAGE_HOST_VISUAL_ASSOCIATION_REPORT.md	run_gdt122_q20_page_host_visual_association.py	validate_gdt122_q20_page_host_visual_association.py	gdt122_q20_page_host_visual_counterexamples.tsv;gdt122_q20_page_host_visual_folds.tsv;gdt122_q20_page_host_visual_inventory.tsv;gdt122_q20_page_host_visual_null.tsv;gdt122_q20_page_host_visual_scores.tsv;gdt122_result.json;gdt122_validation.json
GDT123		GDT123	UNREGISTERED	GDT123_Q20_PAGE_HOST_CODEWORD_ATLAS_REPORT.md	true	LEGACY_ROOT	10	417905	0				GDT088;GDT114;GDT119;GDT122	GDT123_Q20_PAGE_HOST_CODEWORD_ATLAS_METHOD.md	GDT123_Q20_PAGE_HOST_CODEWORD_ATLAS_REPORT.md	run_gdt123_q20_page_host_codeword_atlas.py	validate_gdt123_q20_page_host_codeword_atlas.py	gdt123_q20_page_host_codeword_atlas.tsv;gdt123_q20_page_host_codeword_counterexamples.tsv;gdt123_q20_page_host_codeword_inventory.tsv;gdt123_q20_page_host_codeword_null.tsv;gdt123_result.json;gdt123_validation.json
GDT124		GDT124	UNREGISTERED	GDT124_Q20_AR_RAY_TRANSFER_REPORT.md	true	LEGACY_ROOT	12	28361	0				GDT123	GDT124_Q20_AR_RAY_TRANSFER_METHOD.md	GDT124_Q20_AR_RAY_TRANSFER_REPORT.md	run_gdt124_q20_ar_ray_transfer.py	validate_gdt124_prediction_freeze.py;validate_gdt124_q20_ar_ray_transfer.py	gdt124_f106r_ar_ray_counterexamples.tsv;gdt124_f106r_ar_ray_predictions.tsv;gdt124_frozen_predictions.tsv;gdt124_prediction.json;gdt124_prediction_validation.json;gdt124_result.json;gdt124_validation.json
GDT125		GDT125	UNREGISTERED	GDT125_Q20_OPEN_INCREMENTAL_RECORD_SELECTOR_REPORT.md	true	LEGACY_ROOT	11	165509	0				GDT114;GDT115;GDT118	GDT125_Q20_OPEN_INCREMENTAL_RECORD_SELECTOR_METHOD.md	GDT125_Q20_OPEN_INCREMENTAL_RECORD_SELECTOR_REPORT.md	run_gdt125_q20_open_incremental_selector.py	validate_gdt125_q20_open_incremental_selector.py	gdt125_q20_open_incremental_counterexamples.tsv;gdt125_q20_open_incremental_folds.tsv;gdt125_q20_open_incremental_inventory.tsv;gdt125_q20_open_incremental_null.tsv;gdt125_q20_open_incremental_scores.tsv;gdt125_result.json;gdt125_validation.json
GDT126		GDT126	UNREGISTERED	GDT126_Q20_RECORD_BOUNDARY_RESET_REPORT.md	true	LEGACY_ROOT	11	148272	0				GDT114;GDT117;GDT125	GDT126_Q20_RECORD_BOUNDARY_RESET_METHOD.md	GDT126_Q20_RECORD_BOUNDARY_RESET_REPORT.md	run_gdt126_q20_record_boundary_reset.py	validate_gdt126_q20_record_boundary_reset.py	gdt126_q20_record_boundary_counterexamples.tsv;gdt126_q20_record_boundary_folds.tsv;gdt126_q20_record_boundary_inventory.tsv;gdt126_q20_record_boundary_null.tsv;gdt126_q20_record_boundary_scores.tsv;gdt126_result.json;gdt126_validation.json
GDT127		GDT127	UNREGISTERED	GDT127_Q20_CONTRASTIVE_FIELD_ATLAS_REPORT.md	true	LEGACY_ROOT	12	1144004	0				GDT114;GDT126	GDT127_Q20_CONTRASTIVE_FIELD_ATLAS_METHOD.md	GDT127_Q20_CONTRASTIVE_FIELD_ATLAS_REPORT.md	run_gdt127_q20_contrastive_field_atlas.py	validate_gdt127_q20_contrastive_field_atlas.py	gdt127_q20_field_counterexamples.tsv;gdt127_q20_field_inventory.tsv;gdt127_q20_field_null.tsv;gdt127_q20_field_substitutions.tsv;gdt127_q20_field_templates.tsv;gdt127_q20_field_visual_leads.tsv;gdt127_result.json;gdt127_validation.json
GDT128		GDT128	UNREGISTERED	GDT128_Q20_QOKAL_SHEEDY_TRANSFER_REPORT.md	true	LEGACY_ROOT	13	30704	0				GDT016;GDT127	GDT128_Q20_QOKAL_SHEEDY_TRANSFER_METHOD.md	GDT128_Q20_QOKAL_SHEEDY_TRANSFER_REPORT.md	build_gdt128_prediction_freeze.py;run_gdt128_q20_qokal_sheedy_transfer.py	validate_gdt128_prediction_freeze.py;validate_gdt128_q20_qokal_sheedy_transfer.py	gdt128_blind_visual_reviews.tsv;gdt128_frozen_prediction.tsv;gdt128_prediction.json;gdt128_prediction_validation.json;gdt128_result.json;gdt128_scored_prediction.tsv;gdt128_validation.json
GDT129		GDT129	UNREGISTERED	GDT129_Q_SHEEDY_RAY_CLASS_REPORT.md	true	LEGACY_ROOT	9	35065	0				GDT127;GDT128	GDT129_Q_SHEEDY_RAY_CLASS_METHOD.md	GDT129_Q_SHEEDY_RAY_CLASS_REPORT.md	run_gdt129_q_sheedy_ray_class.py	validate_gdt129_q_sheedy_ray_class.py	gdt129_q_sheedy_counterexamples.tsv;gdt129_q_sheedy_inventory.tsv;gdt129_q_sheedy_tests.tsv;gdt129_result.json;gdt129_validation.json
GDT130		GDT130	UNREGISTERED	GDT130_QOKAL_SHEDY_LOCALIZATION_REPORT.md	true	LEGACY_ROOT	19	45129	0				GDT128;GDT129	GDT130_QOKAL_SHEDY_RAY_TRANSFER_METHOD.md	GDT130_QOKAL_SHEDY_LOCALIZATION_REPORT.md;GDT130_QOKAL_SHEDY_RAY_TRANSFER_REPORT.md	build_gdt130_localization.py;build_gdt130_prediction_freeze.py;run_gdt130_qokal_shedy_ray_transfer.py	validate_gdt130_localization.py;validate_gdt130_prediction_freeze.py;validate_gdt130_qokal_shedy_ray_transfer.py	gdt130_blind_crop_reviews.tsv;gdt130_frozen_prediction.tsv;gdt130_localization.json;gdt130_localization_validation.json;gdt130_prediction.json;gdt130_prediction_validation.json;gdt130_result.json;gdt130_scored_prediction.tsv;gdt130_source_aware_localization.tsv;gdt130_validation.json
GDT131		GDT131	UNREGISTERED	GDT131_Q20_CROSS_LINE_FIELD_ONSET_REPORT.md	true	LEGACY_ROOT	14	964848	0				GDT114;GDT115;GDT118;GDT127	GDT131_Q20_CROSS_LINE_FIELD_ONSET_METHOD.md	GDT131_Q20_CROSS_LINE_FIELD_ONSET_REPORT.md	run_gdt131_q20_cross_line_field_onset.py	validate_gdt131_q20_cross_line_field_onset.py	gdt131_cross_line_field_components.tsv;gdt131_cross_line_field_counterexamples.tsv;gdt131_cross_line_field_folds.tsv;gdt131_cross_line_field_inventory.tsv;gdt131_cross_line_field_null.tsv;gdt131_cross_line_field_predictions.tsv;gdt131_cross_line_field_scores.tsv;gdt131_exact_formula_diagnostic.tsv;gdt131_result.json;gdt131_validation.json
GDT132		GDT132	UNREGISTERED	GDT132_CROSS_REGISTER_CONTINUATION_ARITY_REPORT.md	true	LEGACY_ROOT	18	70285	0				GDT012;GDT016;GDT046;GDT062;GDT127;GDT131	GDT132_CROSS_REGISTER_CONTINUATION_ARITY_METHOD.md	GDT132_CROSS_REGISTER_CONTINUATION_ARITY_REPORT.md	freeze_gdt132_cross_register_continuation_arity.py;freeze_gdt132_source_seal_correction.py;run_gdt132_cross_register_continuation_arity.py	validate_gdt132_cross_register_continuation_arity.py;validate_gdt132_prediction.py	gdt132_continuation_arity_counterexamples.tsv;gdt132_continuation_arity_folds.tsv;gdt132_continuation_arity_inventory.tsv;gdt132_continuation_arity_null.tsv;gdt132_continuation_arity_predictions.tsv;gdt132_continuation_arity_scores.tsv;gdt132_prediction.json;gdt132_prediction_validation.json;gdt132_result.json;gdt132_source_seal_correction.json;gdt132_validation.json
GDT133		GDT133	UNREGISTERED	GDT133_RAW_SURFACE_TRANSFER_DECOMPOSITION_REPORT.md	true	LEGACY_ROOT	14	41260	0				GDT016;GDT046;GDT114;GDT127;GDT131;GDT132	GDT133_RAW_SURFACE_TRANSFER_DECOMPOSITION_METHOD.md	GDT133_RAW_SURFACE_TRANSFER_DECOMPOSITION_REPORT.md	run_gdt133_raw_surface_transfer_decomposition.py	validate_gdt133_raw_surface_transfer_decomposition.py	gdt133_result.json;gdt133_transfer_decomposition_blocks.tsv;gdt133_transfer_decomposition_counterexamples.tsv;gdt133_transfer_decomposition_folds.tsv;gdt133_transfer_decomposition_nested.tsv;gdt133_transfer_decomposition_null.tsv;gdt133_transfer_decomposition_scores.tsv;gdt133_transfer_decomposition_sections.tsv;gdt133_validation.json;gdt133_variant_log.tsv
GDT134		GDT134	UNREGISTERED	GDT134_GENERAL_ADJACENT_CONTINUATION_TRANSFER_REPORT.md	true	LEGACY_ROOT	18	133384	0				GDT016;GDT046;GDT127;GDT131;GDT132;GDT133	GDT134_GENERAL_ADJACENT_CONTINUATION_TRANSFER_METHOD.md	GDT134_GENERAL_ADJACENT_CONTINUATION_TRANSFER_REPORT.md	freeze_gdt134_general_adjacent_continuation_transfer.py;freeze_gdt134_scope_correction.py;run_gdt134_general_adjacent_continuation_transfer.py	validate_gdt134_general_adjacent_continuation_transfer.py;validate_gdt134_prediction.py	gdt134_general_continuation_chain_sensitivity.tsv;gdt134_general_continuation_counterexamples.tsv;gdt134_general_continuation_folds.tsv;gdt134_general_continuation_inventory.tsv;gdt134_general_continuation_null.tsv;gdt134_general_continuation_scores.tsv;gdt134_prediction.json;gdt134_prediction_validation.json;gdt134_result.json;gdt134_scope_correction.json;gdt134_validation.json
GDT135		GDT135	UNREGISTERED	GDT135_SECTION_B_FIELD_ARCHITECTURE_TRANSFER_REPORT.md	true	LEGACY_ROOT	17	129199	0				GDT016;GDT046;GDT131;GDT133;GDT134	GDT135_SECTION_B_FIELD_ARCHITECTURE_TRANSFER_METHOD.md	GDT135_SECTION_B_FIELD_ARCHITECTURE_TRANSFER_REPORT.md	freeze_gdt135_section_b_field_architecture_transfer.py;run_gdt135_section_b_field_architecture_transfer.py	validate_gdt135_prediction.py;validate_gdt135_section_b_field_architecture_transfer.py	gdt135_prediction.json;gdt135_prediction_validation.json;gdt135_result.json;gdt135_section_b_field_architecture_blocks.tsv;gdt135_section_b_field_architecture_counterexamples.tsv;gdt135_section_b_field_architecture_folds.tsv;gdt135_section_b_field_architecture_inventory.tsv;gdt135_section_b_field_architecture_null.tsv;gdt135_section_b_field_architecture_predictions.tsv;gdt135_section_b_field_architecture_scores.tsv;gdt135_validation.json
GDT136		GDT136	UNREGISTERED	GDT136_BEHAVIOR_PROFILE_LEGACY_TRANSFER_REPORT.md	true	LEGACY_ROOT	17	187991	0				GDT012;GDT016;GDT059;GDT062;GDT068;GDT095;GDT109	GDT136_BEHAVIOR_PROFILE_LEGACY_TRANSFER_METHOD.md	GDT136_BEHAVIOR_PROFILE_LEGACY_TRANSFER_REPORT.md	freeze_gdt136_behavior_profile_legacy_transfer.py;run_gdt136_behavior_profile_legacy_transfer.py	validate_gdt136_behavior_profile_legacy_transfer.py;validate_gdt136_prediction.py	gdt136_capacity.tsv;gdt136_counterexamples.tsv;gdt136_folio_scores.tsv;gdt136_null_results.tsv;gdt136_prediction.json;gdt136_prediction_validation.json;gdt136_representation_scores.tsv;gdt136_result.json;gdt136_token_scores.tsv;gdt136_validation.json;gdt136_variant_log.tsv
GDT137		GDT137	UNREGISTERED	GDT137_HERBAL_PAGE_VISUAL_FEATURE_TRANSFER_REPORT.md	true	LEGACY_ROOT	19	717019	0				GDT016;GDT031;GDT033;GDT062	GDT137_HERBAL_PAGE_VISUAL_FEATURE_TRANSFER_METHOD.md	GDT137_HERBAL_PAGE_VISUAL_FEATURE_TRANSFER_REPORT.md	freeze_gdt137_herbal_page_visual_feature_transfer.py;run_gdt137_herbal_page_visual_feature_transfer.py	validate_gdt137_herbal_page_visual_feature_transfer.py;validate_gdt137_prediction.py	gdt137_counterexamples.tsv;gdt137_cross_currier_scores.tsv;gdt137_feature_scores.tsv;gdt137_folio_scores.tsv;gdt137_herbal_visual_feature_inventory.tsv;gdt137_null_results.tsv;gdt137_page_predictions.tsv;gdt137_panel_scores.tsv;gdt137_prediction.json;gdt137_prediction_validation.json;gdt137_result.json;gdt137_validation.json;gdt137_variant_log.tsv
GDT138		GDT138	UNREGISTERED	GDT138_HERBAL_ENTRY_LINE_CONTENT_LOCALIZATION_REPORT.md	true	LEGACY_ROOT	19	1635270	0				GDT062;GDT137	GDT138_HERBAL_ENTRY_LINE_CONTENT_LOCALIZATION_METHOD.md	GDT138_HERBAL_ENTRY_LINE_CONTENT_LOCALIZATION_REPORT.md	freeze_gdt138_herbal_entry_line_content_localization.py;run_gdt138_herbal_entry_line_content_localization.py	validate_gdt138_herbal_entry_line_content_localization.py;validate_gdt138_prediction.py	gdt138_counterexamples.tsv;gdt138_cross_currier_scores.tsv;gdt138_feature_scores.tsv;gdt138_folio_scores.tsv;gdt138_line_window_inventory.tsv;gdt138_null_results.tsv;gdt138_page_predictions.tsv;gdt138_prediction.json;gdt138_prediction_validation.json;gdt138_result.json;gdt138_validation.json;gdt138_variant_log.tsv;gdt138_window_scores.tsv
GDT139		GDT139	UNREGISTERED	GDT139_HERBAL_IDENTIFICATION_TOKEN_TRANSFER_REPORT.md	true	LEGACY_ROOT	19	788506	0				GDT031;GDT062;GDT137	GDT139_HERBAL_IDENTIFICATION_TOKEN_TRANSFER_METHOD.md	GDT139_HERBAL_IDENTIFICATION_TOKEN_TRANSFER_REPORT.md	freeze_gdt139_herbal_identification_token_transfer.py;run_gdt139_herbal_identification_token_transfer.py	validate_gdt139_herbal_identification_token_transfer.py;validate_gdt139_prediction.py	gdt139_counterexamples.tsv;gdt139_cross_source_scores.tsv;gdt139_folio_scores.tsv;gdt139_identification_token_inventory.tsv;gdt139_null_results.tsv;gdt139_page_predictions.tsv;gdt139_panel_scores.tsv;gdt139_prediction.json;gdt139_prediction_validation.json;gdt139_result.json;gdt139_token_scores.tsv;gdt139_validation.json;gdt139_variant_log.tsv
GDT140		GDT140	UNREGISTERED	GDT140_HERBAL_RELATION_PAGE_HOST_TRANSFER_REPORT.md	true	LEGACY_ROOT	20	170195	0				GDT062;GDT139	GDT140_HERBAL_RELATION_PAGE_HOST_TRANSFER_METHOD.md	GDT140_HERBAL_RELATION_PAGE_HOST_TRANSFER_REPORT.md	freeze_gdt140_herbal_relation_page_host_transfer.py;run_gdt140_herbal_relation_page_host_transfer.py	validate_gdt140_herbal_relation_page_host_transfer.py;validate_gdt140_prediction.py	gdt140_assignment_orbit.tsv;gdt140_assignment_scores.tsv;gdt140_counterexamples.tsv;gdt140_exact_host_witnesses.tsv;gdt140_herbal_relation_inventory.tsv;gdt140_layout_assignment_controls.tsv;gdt140_leave_one_relation.tsv;gdt140_pair_similarities.tsv;gdt140_prediction.json;gdt140_prediction_validation.json;gdt140_representation_scores.tsv;gdt140_result.json;gdt140_true_pair_diagnostics.tsv;gdt140_validation.json
GDT141		GDT141	UNREGISTERED	GDT141_RELATION_SIGNAL_HOST_DECOMPOSITION_REPORT.md	true	LEGACY_ROOT	10	114779	0				GDT062;GDT140	GDT141_RELATION_SIGNAL_HOST_DECOMPOSITION_METHOD.md	GDT141_RELATION_SIGNAL_HOST_DECOMPOSITION_REPORT.md	run_gdt141_relation_signal_host_decomposition.py	validate_gdt141_relation_signal_host_decomposition.py	gdt141_assignment_scores.tsv;gdt141_counterexamples.tsv;gdt141_host_contributions.tsv;gdt141_result.json;gdt141_validation.json;gdt141_variant_scores.tsv
GDT142		GDT142	UNREGISTERED	GDT142_RELATION_ASSIGNMENT_GEOMETRY_REPORT.md	true	LEGACY_ROOT	11	593157	0				GDT062;GDT140;GDT141	GDT142_RELATION_ASSIGNMENT_GEOMETRY_METHOD.md	GDT142_RELATION_ASSIGNMENT_GEOMETRY_REPORT.md	run_gdt142_relation_assignment_geometry.py	validate_gdt142_relation_assignment_geometry.py	gdt142_assignment_scores.tsv;gdt142_counterexamples.tsv;gdt142_near_optimal_assignments.tsv;gdt142_normalization_scores.tsv;gdt142_relation_reciprocity.tsv;gdt142_result.json;gdt142_validation.json
GDT143		GDT143	UNREGISTERED	GDT143_NESTED_RELATION_PAIR_PREDICTION_REPORT.md	true	LEGACY_ROOT	11	440856	0				GDT140;GDT142	GDT143_NESTED_RELATION_PAIR_PREDICTION_METHOD.md	GDT143_NESTED_RELATION_PAIR_PREDICTION_REPORT.md	run_gdt143_nested_relation_pair_prediction.py	validate_gdt143_nested_relation_pair_prediction.py	gdt143_assignment_scores.tsv;gdt143_counterexamples.tsv;gdt143_fold_predictions.tsv;gdt143_fold_weights.tsv;gdt143_model_scores.tsv;gdt143_result.json;gdt143_validation.json
GDT144		GDT144	UNREGISTERED	GDT144_CORPUS_WIDE_RELATION_RETRIEVAL_REPORT.md	true	LEGACY_ROOT	10	28150	0				GDT112;GDT137;GDT140;GDT143	GDT144_CORPUS_WIDE_RELATION_RETRIEVAL_METHOD.md	GDT144_CORPUS_WIDE_RELATION_RETRIEVAL_REPORT.md	run_gdt144_corpus_wide_relation_retrieval.py	validate_gdt144_corpus_wide_relation_retrieval.py	gdt144_capacity.tsv;gdt144_counterexamples.tsv;gdt144_null_results.tsv;gdt144_pair_ranks.tsv;gdt144_result.json;gdt144_validation.json
GDT145		GDT145	UNREGISTERED	GDT145_MHI004_RETRIEVAL_MECHANISM_REPORT.md	true	LEGACY_ROOT	8	17376	0				GDT112;GDT137;GDT140;GDT144	GDT145_MHI004_RETRIEVAL_MECHANISM_METHOD.md	GDT145_MHI004_RETRIEVAL_MECHANISM_REPORT.md	run_gdt145_mhi004_retrieval_mechanism.py	validate_gdt145_mhi004_retrieval_mechanism.py	gdt145_counterexamples.tsv;gdt145_result.json;gdt145_sensitivities.tsv;gdt145_validation.json
GDT146		GDT146	UNREGISTERED	GDT146_RELATION_COARSE_VISUAL_CONFOUND_REPORT.md	true	LEGACY_ROOT	9	66108	0				GDT137;GDT140	GDT146_RELATION_COARSE_VISUAL_CONFOUND_METHOD.md	GDT146_RELATION_COARSE_VISUAL_CONFOUND_REPORT.md	run_gdt146_relation_coarse_visual_confound.py	validate_gdt146_relation_coarse_visual_confound.py	gdt146_assignment_scores.tsv;gdt146_result.json;gdt146_validation.json;gdt146_visual_pair_matrix.tsv;gdt146_visual_scores.tsv
GDT147		GDT147	UNREGISTERED	GDT147_RELATION_BACKBONE_STABILITY_REPORT.md	true	LEGACY_ROOT	10	30620	0				GDT062;GDT140;GDT142;GDT144;GDT145	GDT147_RELATION_BACKBONE_STABILITY_METHOD.md	GDT147_RELATION_BACKBONE_STABILITY_REPORT.md	run_gdt147_relation_backbone_stability.py	validate_gdt147_relation_backbone_stability.py	gdt147_best_assignments.tsv;gdt147_counterexamples.tsv;gdt147_edge_stability.tsv;gdt147_result.json;gdt147_swap_diagnostics.tsv;gdt147_validation.json
GDT148		GDT148	UNREGISTERED	GDT148_FULL_CORPUS_RELATION_RETRIEVAL_REPORT.md	true	LEGACY_ROOT	11	53506	0				GDT062;GDT137;GDT140;GDT144;GDT147	GDT148_FULL_CORPUS_RELATION_RETRIEVAL_METHOD.md	GDT148_FULL_CORPUS_RELATION_RETRIEVAL_REPORT.md	run_gdt148_full_corpus_relation_retrieval.py	validate_gdt148_full_corpus_relation_retrieval.py	gdt148_counterexamples.tsv;gdt148_null_results.tsv;gdt148_relation_inventory.tsv;gdt148_result.json;gdt148_shared_host_candidates.tsv;gdt148_target_ranks.tsv;gdt148_validation.json
GDT149		GDT149	UNREGISTERED	GDT149_CANDIDATE_HOST_VISUAL_ATLAS_REPORT.md	true	LEGACY_ROOT	9	37513	0				GDT062;GDT137;GDT148	GDT149_CANDIDATE_HOST_VISUAL_ATLAS_METHOD.md	GDT149_CANDIDATE_HOST_VISUAL_ATLAS_REPORT.md	run_gdt149_candidate_host_visual_atlas.py	validate_gdt149_candidate_host_visual_atlas.py	gdt149_candidate_host_occurrences.tsv;gdt149_candidate_host_visual_atlas.tsv;gdt149_counterexamples.tsv;gdt149_result.json;gdt149_validation.json
GDT150		GDT150	UNREGISTERED	GDT150_KOR_ROOT_VISUAL_TRANSFER_REPORT.md	true	LEGACY_ROOT	13	30880	0				GDT137;GDT149	GDT150_KOR_ROOT_VISUAL_TRANSFER_METHOD.md	GDT150_KOR_ROOT_VISUAL_TRANSFER_REPORT.md	freeze_gdt150_kor_root_visual_transfer.py;run_gdt150_kor_root_visual_transfer.py	validate_gdt150_kor_root_visual_transfer.py;validate_gdt150_prediction.py	gdt150_kor_root_targets.tsv;gdt150_prediction.json;gdt150_prediction_validation.json;gdt150_result.json;gdt150_scored_predictions.tsv;gdt150_validation.json;gdt150_visual_observations.tsv
GDT151		GDT151	UNREGISTERED	GDT151_HERBAL_PHARMA_PAGE_RETRIEVAL_REPORT.md	true	LEGACY_ROOT	10	70886	0				GDT062;GDT137;GDT148;GDT150	GDT151_HERBAL_PHARMA_PAGE_RETRIEVAL_METHOD.md	GDT151_HERBAL_PHARMA_PAGE_RETRIEVAL_REPORT.md	run_gdt151_herbal_pharma_page_retrieval.py	validate_gdt151_herbal_pharma_page_retrieval.py	gdt151_counterexamples.tsv;gdt151_null_results.tsv;gdt151_relation_inventory.tsv;gdt151_result.json;gdt151_target_ranks.tsv;gdt151_validation.json
GDT152		GDT152	UNREGISTERED	GDT152_OWNED_LABEL_HPR2_PAGE_ADDRESS_REPORT.md	true	LEGACY_ROOT	10	57909	0				GDT016;GDT062;GDT148;GDT151	GDT152_OWNED_LABEL_HPR2_PAGE_ADDRESS_METHOD.md	GDT152_OWNED_LABEL_HPR2_PAGE_ADDRESS_REPORT.md	run_gdt152_owned_label_hpr2_page_address.py	validate_gdt152_owned_label_hpr2_page_address.py	gdt152_assignment_results.tsv;gdt152_counterexamples.tsv;gdt152_relation_queries.tsv;gdt152_result.json;gdt152_score_matrix.tsv;gdt152_validation.json
GDT153		GDT153	UNREGISTERED	GDT153_OWNED_LABEL_TRANSFORMATION_WITNESS_REPORT.md	true	LEGACY_ROOT	9	46041	0				GDT003;GDT062;GDT152	GDT153_OWNED_LABEL_TRANSFORMATION_WITNESS_METHOD.md	GDT153_OWNED_LABEL_TRANSFORMATION_WITNESS_REPORT.md	run_gdt153_owned_label_transformation_witness.py	validate_gdt153_owned_label_transformation_witness.py	gdt153_assignment_results.tsv;gdt153_counterexamples.tsv;gdt153_result.json;gdt153_transformation_witness_atlas.tsv;gdt153_validation.json
GDT154		GDT154	UNREGISTERED	GDT154_OS_VISUAL_TRANSFER_REPORT.md	true	LEGACY_ROOT	14	33841	0				GDT062;GDT089;GDT090	GDT154_OS_VISUAL_TRANSFER_METHOD.md	GDT154_OS_VISUAL_TRANSFER_REPORT.md	freeze_gdt154_os_visual_transfer.py;run_gdt154_os_visual_transfer.py	validate_gdt154_os_visual_transfer.py;validate_gdt154_prediction.py	gdt154_counterexamples.tsv;gdt154_os_visual_predictions.tsv;gdt154_prediction.json;gdt154_prediction_validation.json;gdt154_result.json;gdt154_scored_predictions.tsv;gdt154_validation.json;gdt154_visual_observations.tsv
GDT155		GDT155	UNREGISTERED	GDT155_MEDIEVAL_ABBREVIATION_BLIND_REPORT.md	true	LEGACY_ROOT	40	68470429	0				GDT148	GDT155_MEDIEVAL_ABBREVIATION_POSITIVE_CONTROL_METHOD.md	GDT155_MEDIEVAL_ABBREVIATION_BLIND_REPORT.md;GDT155_MEDIEVAL_ABBREVIATION_SOURCE_AUDIT.md;GDT155_MEDIEVAL_ABBREVIATION_UNBLIND_REPORT.md	fetch_gdt155_positive_control_sources.py;prepare_gdt155_blind_positive_controls.py;run_gdt155_blind_analysis.py;run_gdt155_unblind_calibration.py;unblind_gdt155_positive_controls.py	validate_gdt155_blind_analysis.py;validate_gdt155_source_freeze.py;validate_gdt155_unblind_calibration.py;validate_gdt155_unblind_export.py	gdt155_abbreviation_counterexamples.tsv;gdt155_abbreviation_recovery.tsv;gdt155_blind_group_parses.tsv;gdt155_blind_record_architecture.tsv;gdt155_blind_record_profiles.tsv;gdt155_blind_rectangles.tsv;gdt155_blind_result.json;gdt155_blind_retrieval_neighbors.tsv;gdt155_blind_transformations.tsv;gdt155_blind_validation.json;gdt155_blinded_abbreviation_sites.tsv;gdt155_blinded_diplomatic.tsv;gdt155_operation_correspondence.tsv;gdt155_semantic_effect_sizes.tsv;gdt155_source_freeze.json;gdt155_source_freeze_validation.json;gdt155_source_manifest.tsv;gdt155_source_provenance.json;gdt155_unblind_calibration_result.json;gdt155_unblind_calibration_validation.json;gdt155_unblind_export.json;gdt155_unblind_export_validation.json;gdt155_unblind_retrieval.tsv;gdt155_unblind_retrieval_summary.tsv;gdt155_unblinded_abbreviation_sites.tsv;gdt155_unblinded_lines.tsv;gdt155_unblinded_record_truth.tsv
