event_id	physical_page	source_page_value	locus	line_number	source_kind	source_subtype	paragraph_start	paragraph_end	card_ordinal_in_line	surface	register	prose_block_id	owner_id	owner_de	owner_evidence	owner_subblock	statement_id	card_ordinal_in_statement	content_role	surface_status	visible_recipe	literal_core_reading_de	default_working_reading_de	recipe_support	old_running_event_count	old_local_surface_contact	old_local_recipes	genuinely_new_to_old_26_pages	admission_color	portable_atom_count	formal_or_local_atom_count	new_portable_atom_count	opaque_local_atom_count	portable_meaning_changed	structural_tag_promoted_to_word	guard	gdt516_context_recipe	gdt516_literal_reading_de	gdt516_context_policy	gdt516_context_basis	gdt516_recipe_changed	gdt516_guard
G515-E0105	f20v	f20v	f20v.5	5	P	0	1	0	7	otchy	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	abgebildete Ganzpflanze auf f20v	GDT514_IMAGE_FIRST_OWNER_MAP	F20V_PROSE_02	G515-S008	7	ORDERED_INSTRUCTION_CARD	EXACT_CURRENT_RUNNING_RECIPE	OT+CH+Y	DANACH · NEHMEN · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: DANACH · NEHMEN · POSTEN	GDT407::4_RUNNING_EVENTS	4	YES	OT+CH+Y	NO	GREEN	3	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	OT+CH+Y	DANACH · NEHMEN · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0106	f20v	f20v	f20v.5	5	P	0	1	0	8	chcphy	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	abgebildete Ganzpflanze auf f20v	GDT514_IMAGE_FIRST_OWNER_MAP	F20V_PROSE_02	G515-S008	8	ORDERED_INSTRUCTION_CARD	EXACT_GDT405_LOCK	CH+CH+P+Y	NEHMEN · NEHMEN · EINSETZEN · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: NEHMEN · NEHMEN · EINSETZEN · POSTEN	GDT405::G405-W0024	2	NO	NONE	NO	GREEN	4	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	CH+CH+P+Y	NEHMEN · NEHMEN · EINSETZEN · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0107	f20v	f20v	f20v.5	5	P	0	1	0	9	dy	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	abgebildete Ganzpflanze auf f20v	GDT514_IMAGE_FIRST_OWNER_MAP	F20V_PROSE_02	G515-S008	9	COORDINATE_OR_CATALOGUE_CARD	EXACT_GDT405_LOCK	Y	POSTEN	KOORDINATE/KATALOGEINTRAG BEI abgebildete Ganzpflanze auf f20v: POSTEN	GDT405::G405-W0123	44	YES	LOCAL_ADDRESS|Y	NO	GREEN	1	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	Y	POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0108	f20v	f20v	f20v.6	6	P	0	0	0	1	doiiin	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	abgebildete Ganzpflanze auf f20v	GDT514_IMAGE_FIRST_OWNER_MAP	F20V_PROSE_02	G515-S008	10	LOCAL_CLASS_OR_NAME_CARD	NEW_VISIBLE_COMPOSITION	D_ADDR+O+IIN	[D_ADDR:LOKALSTRUKTUR=HIER] · [O:STEUERUNG=AUSFÜHRUNG] · [IIN:STEUERUNG=STUFE]	LOKALE KENNUNG BEI abgebildete Ganzpflanze auf f20v: [D_ADDR:LOKALSTRUKTUR=HIER] · [O:STEUERUNG=AUSFÜHRUNG] · [IIN:STEUERUNG=STUFE]	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	GREEN	0	3	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	D_ADDR+O+IIN	[D_ADDR:STEUERUNG=HIER] · [O:STEUERUNG=AUSFÜHRUNG] · [IIN:STEUERUNG=STUFE]	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0109	f20v	f20v	f20v.6	6	P	0	0	0	2	chockhy	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	abgebildete Ganzpflanze auf f20v	GDT514_IMAGE_FIRST_OWNER_MAP	F20V_PROSE_02	G515-S008	11	ORDERED_INSTRUCTION_CARD	EXACT_CURRENT_RUNNING_RECIPE	HO+CH+K+Y	[HO:LOKALSTRUKTUR=KLASSE] · NEHMEN · GEBEN · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: [HO:LOKALSTRUKTUR=KLASSE] · NEHMEN · GEBEN · POSTEN	GDT407::2_RUNNING_EVENTS	2	NO	NONE	NO	GREEN	3	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	HO+CH+K+Y	[HO:STEUERUNG=KLASSE] · NEHMEN · GEBEN · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0110	f20v	f20v	f20v.6	6	P	0	0	0	3	dan	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	abgebildete Ganzpflanze auf f20v	GDT514_IMAGE_FIRST_OWNER_MAP	F20V_PROSE_02	G515-S008	12	COORDINATE_OR_CATALOGUE_CARD	EXACT_GDT405_LOCK	AIN	ANTEIL	KOORDINATE/KATALOGEINTRAG BEI abgebildete Ganzpflanze auf f20v: ANTEIL	GDT405::G405-W0098	1	YES	LOCAL_ADDRESS	NO	GREEN	1	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	AIN	ANTEIL	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0111	f20v	f20v	f20v.6	6	P	0	0	0	4	cheoy	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	abgebildete Ganzpflanze auf f20v	GDT514_IMAGE_FIRST_OWNER_MAP	F20V_PROSE_02	G515-S008	13	ORDERED_INSTRUCTION_CARD	EXACT_CURRENT_RUNNING_RECIPE	CH+E+O+Y	NEHMEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: NEHMEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · POSTEN	GDT407::1_RUNNING_EVENTS	1	NO	NONE	NO	GREEN	2	2	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	CH+E+O+Y	NEHMEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0112	f20v	f20v	f20v.6	6	P	0	0	0	5	shos	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	abgebildete Ganzpflanze auf f20v	GDT514_IMAGE_FIRST_OWNER_MAP	F20V_PROSE_02	G515-S008	14	ORDERED_INSTRUCTION_CARD	EXACT_GDT405_LOCK	SH+O+S	HALTEN · [O:STEUERUNG=AUSFÜHRUNG] · WÄHLEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: HALTEN · [O:STEUERUNG=AUSFÜHRUNG] · WÄHLEN	GDT405::G405-W0373	2	NO	NONE	NO	GREEN	2	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	SH+O+S	HALTEN · [O:STEUERUNG=AUSFÜHRUNG] · WÄHLEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0113	f20v	f20v	f20v.6	6	P	0	0	0	6	cheos	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	abgebildete Ganzpflanze auf f20v	GDT514_IMAGE_FIRST_OWNER_MAP	F20V_PROSE_02	G515-S008	15	ORDERED_INSTRUCTION_CARD	EXACT_CURRENT_RUNNING_RECIPE	CH+E+O+S	NEHMEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · WÄHLEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: NEHMEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · WÄHLEN	GDT407::4_RUNNING_EVENTS	4	NO	NONE	NO	GREEN	2	2	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	CH+E+O+S	NEHMEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · WÄHLEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0114	f20v	f20v	f20v.6	6	P	0	0	0	7	char	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	abgebildete Ganzpflanze auf f20v	GDT514_IMAGE_FIRST_OWNER_MAP	F20V_PROSE_02	G515-S008	16	COORDINATE_OR_CATALOGUE_CARD	EXACT_GDT405_LOCK	AR	AUSGANG	KOORDINATE/KATALOGEINTRAG BEI abgebildete Ganzpflanze auf f20v: AUSGANG	GDT405::G405-W0021	5	YES	AR|LOCAL_ADDRESS	NO	GREEN	1	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	AR	AUSGANG	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0115	f20v	f20v	f20v.6	6	P	0	0	0	8	aiin	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	abgebildete Ganzpflanze auf f20v	GDT514_IMAGE_FIRST_OWNER_MAP	F20V_PROSE_02	G515-S008	17	COORDINATE_OR_CATALOGUE_CARD	EXACT_GDT405_LOCK	AIIN	WERT	KOORDINATE/KATALOGEINTRAG BEI abgebildete Ganzpflanze auf f20v: WERT	GDT405::G405-W0001	55	YES	AIIN|LOCAL_ADDRESS	NO	GREEN	1	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	AIIN	WERT	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0116	f20v	f20v	f20v.7	7	P	0	0	0	1	shocthy	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	abgebildete Ganzpflanze auf f20v	GDT514_IMAGE_FIRST_OWNER_MAP	F20V_PROSE_02	G515-S008	18	ORDERED_INSTRUCTION_CARD	EXACT_CURRENT_RUNNING_RECIPE	SH+O+CH+T+Y	HALTEN · [O:STEUERUNG=AUSFÜHRUNG] · NEHMEN · EINSTELLEN · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: HALTEN · [O:STEUERUNG=AUSFÜHRUNG] · NEHMEN · EINSTELLEN · POSTEN	GDT407::1_RUNNING_EVENTS	1	NO	NONE	NO	GREEN	4	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	SH+O+CH+T+Y	HALTEN · [O:STEUERUNG=AUSFÜHRUNG] · NEHMEN · EINSTELLEN · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0117	f20v	f20v	f20v.7	7	P	0	0	0	2	sho	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	abgebildete Ganzpflanze auf f20v	GDT514_IMAGE_FIRST_OWNER_MAP	F20V_PROSE_02	G515-S008	19	ORDERED_INSTRUCTION_CARD	EXACT_GDT405_LOCK	SH+O	HALTEN · [O:STEUERUNG=AUSFÜHRUNG]	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: HALTEN · [O:STEUERUNG=AUSFÜHRUNG]	GDT405::G405-W0360	10	NO	NONE	NO	GREEN	1	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	SH+O	HALTEN · [O:STEUERUNG=AUSFÜHRUNG]	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0118	f20v	f20v	f20v.7	7	P	0	0	0	3	cthy	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	abgebildete Ganzpflanze auf f20v	GDT514_IMAGE_FIRST_OWNER_MAP	F20V_PROSE_02	G515-S008	20	ORDERED_INSTRUCTION_CARD	EXACT_GDT405_LOCK	CH+T+Y	NEHMEN · EINSTELLEN · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: NEHMEN · EINSTELLEN · POSTEN	GDT405::G405-W0089	13	NO	NONE	NO	GREEN	3	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	CH+T+Y	NEHMEN · EINSTELLEN · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0119	f20v	f20v	f20v.7	7	P	0	0	0	4	daiin	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	abgebildete Ganzpflanze auf f20v	GDT514_IMAGE_FIRST_OWNER_MAP	F20V_PROSE_02	G515-S008	21	COORDINATE_OR_CATALOGUE_CARD	EXACT_GDT405_LOCK	AIIN	WERT	KOORDINATE/KATALOGEINTRAG BEI abgebildete Ganzpflanze auf f20v: WERT	GDT405::G405-W0093	100	YES	AIIN|LOCAL_ADDRESS	NO	GREEN	1	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	AIIN	WERT	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0120	f20v	f20v	f20v.7	7	P	0	0	0	5	sheoy	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	abgebildete Ganzpflanze auf f20v	GDT514_IMAGE_FIRST_OWNER_MAP	F20V_PROSE_02	G515-S008	22	ORDERED_INSTRUCTION_CARD	NEW_VISIBLE_COMPOSITION	SH+E+O+Y	HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · POSTEN	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	GREEN	2	2	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	SH+E+O+Y	HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0121	f20v	f20v	f20v.7	7	P	0	0	0	6	tey	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	abgebildete Ganzpflanze auf f20v	GDT514_IMAGE_FIRST_OWNER_MAP	F20V_PROSE_02	G515-S008	23	ORDERED_INSTRUCTION_CARD	EXACT_CURRENT_RUNNING_RECIPE	T+E+Y	EINSTELLEN · [E:STEUERUNG=GRAD I] · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: EINSTELLEN · [E:STEUERUNG=GRAD I] · POSTEN	GDT407::2_RUNNING_EVENTS	2	YES	T+E+Y	NO	GREEN	2	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	T+E+Y	EINSTELLEN · [E:STEUERUNG=GRAD I] · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0122	f20v	f20v	f20v.7	7	P	0	0	0	7	s	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	abgebildete Ganzpflanze auf f20v	GDT514_IMAGE_FIRST_OWNER_MAP	F20V_PROSE_02	G515-S008	24	ORDERED_INSTRUCTION_CARD	EXACT_GDT405_LOCK	S	WÄHLEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: WÄHLEN	GDT405::G405-W0329	38	YES	S|SECTION_MARKER	NO	GREEN	1	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	S	WÄHLEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0123	f20v	f20v	f20v.7	7	P	0	0	0	8	soaiin	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	abgebildete Ganzpflanze auf f20v	GDT514_IMAGE_FIRST_OWNER_MAP	F20V_PROSE_02	G515-S008	25	ORDERED_INSTRUCTION_CARD	NEW_VISIBLE_COMPOSITION	S+O+AIIN	WÄHLEN · [O:STEUERUNG=AUSFÜHRUNG] · WERT	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: WÄHLEN · [O:STEUERUNG=AUSFÜHRUNG] · WERT	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	GREEN	2	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	S+O+AIIN	WÄHLEN · [O:STEUERUNG=AUSFÜHRUNG] · WERT	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0124	f20v	f20v	f20v.8	8	P	0	0	0	1	shain	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	abgebildete Ganzpflanze auf f20v	GDT514_IMAGE_FIRST_OWNER_MAP	F20V_PROSE_02	G515-S008	26	ORDERED_INSTRUCTION_CARD	NEW_VISIBLE_COMPOSITION	SH+AIN	HALTEN · ANTEIL	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: HALTEN · ANTEIL	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	GREEN	2	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	SH+AIN	HALTEN · ANTEIL	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0125	f20v	f20v	f20v.8	8	P	0	0	0	2	choraly	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	abgebildete Ganzpflanze auf f20v	GDT514_IMAGE_FIRST_OWNER_MAP	F20V_PROSE_02	G515-S008	27	ORDERED_INSTRUCTION_CARD	NEW_VISIBLE_COMPOSITION	CH+OR+AL+Y	NEHMEN · EINHEIT · ZIELORT · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: NEHMEN · EINHEIT · ZIELORT · POSTEN	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	GREEN	4	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	CH+OR+AL+Y	NEHMEN · EINHEIT · ZIELORT · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0126	f20v	f20v	f20v.8	8	P	0	0	0	3	sho	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	abgebildete Ganzpflanze auf f20v	GDT514_IMAGE_FIRST_OWNER_MAP	F20V_PROSE_02	G515-S008	28	ORDERED_INSTRUCTION_CARD	EXACT_GDT405_LOCK	SH+O	HALTEN · [O:STEUERUNG=AUSFÜHRUNG]	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: HALTEN · [O:STEUERUNG=AUSFÜHRUNG]	GDT405::G405-W0360	10	NO	NONE	NO	GREEN	1	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	SH+O	HALTEN · [O:STEUERUNG=AUSFÜHRUNG]	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0127	f20v	f20v	f20v.8	8	P	0	0	0	4	ar	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	abgebildete Ganzpflanze auf f20v	GDT514_IMAGE_FIRST_OWNER_MAP	F20V_PROSE_02	G515-S008	29	COORDINATE_OR_CATALOGUE_CARD	EXACT_GDT405_LOCK	AR	AUSGANG	KOORDINATE/KATALOGEINTRAG BEI abgebildete Ganzpflanze auf f20v: AUSGANG	GDT405::G405-W0009	34	YES	AR|LOCAL_ADDRESS	NO	GREEN	1	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	AR	AUSGANG	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0128	f20v	f20v	f20v.8	8	P	0	0	0	5	chy	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	abgebildete Ganzpflanze auf f20v	GDT514_IMAGE_FIRST_OWNER_MAP	F20V_PROSE_02	G515-S008	30	COORDINATE_OR_CATALOGUE_CARD	EXACT_GDT405_LOCK	Y	POSTEN	KOORDINATE/KATALOGEINTRAG BEI abgebildete Ganzpflanze auf f20v: POSTEN	GDT405::G405-W0063	21	YES	Y	NO	GREEN	1	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	Y	POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0129	f20v	f20v	f20v.8	8	P	0	0	0	6	daiin	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	abgebildete Ganzpflanze auf f20v	GDT514_IMAGE_FIRST_OWNER_MAP	F20V_PROSE_02	G515-S008	31	COORDINATE_OR_CATALOGUE_CARD	EXACT_GDT405_LOCK	AIIN	WERT	KOORDINATE/KATALOGEINTRAG BEI abgebildete Ganzpflanze auf f20v: WERT	GDT405::G405-W0093	100	YES	AIIN|LOCAL_ADDRESS	NO	GREEN	1	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	AIIN	WERT	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0130	f20v	f20v	f20v.8	8	P	0	0	0	7	d	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	abgebildete Ganzpflanze auf f20v	GDT514_IMAGE_FIRST_OWNER_MAP	F20V_PROSE_02	G515-S008	32	LOCAL_CLASS_OR_NAME_CARD	EXACT_GDT405_LOCK	D_ADDR	[D_ADDR:LOKALSTRUKTUR=HIER]	LOKALE KENNUNG BEI abgebildete Ganzpflanze auf f20v: [D_ADDR:LOKALSTRUKTUR=HIER]	GDT405::G405-W0090	11	YES	D_ADDR|SECTION_MARKER	NO	GREEN	0	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	D_ADDR	[D_ADDR:STEUERUNG=HIER]	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0131	f20v	f20v	f20v.8	8	P	0	0	0	8	s	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	abgebildete Ganzpflanze auf f20v	GDT514_IMAGE_FIRST_OWNER_MAP	F20V_PROSE_02	G515-S008	33	ORDERED_INSTRUCTION_CARD	EXACT_GDT405_LOCK	S	WÄHLEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: WÄHLEN	GDT405::G405-W0329	38	YES	S|SECTION_MARKER	NO	GREEN	1	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	S	WÄHLEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0132	f20v	f20v	f20v.9	9	P	0	0	0	1	ykchy	HERBAL	F20V_PROSE_02	F20V_WHOLE_PLANT	abgebildete Ganzpflanze auf f20v	GDT514_IMAGE_FIRST_OWNER_MAP	F20V_PROSE_02	G515-S008	34	ORDERED_INSTRUCTION_CARD	EXACT_CURRENT_RUNNING_RECIPE	Y+K+Y	POSTEN · GEBEN · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: POSTEN · GEBEN · POSTEN	GDT407::3_RUNNING_EVENTS	3	YES	Y+K+Y	NO	GREEN	3	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	Y+K+Y	POSTEN · GEBEN · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
