statement_id	register	record_unit_id	page	events	event_ids	owner_codes	owner_reset	source_required	source_status	source_value_de	quantity_required	quantity_status	quantity_value_de	path_required	path_status	path_value_de	target_required	target_status	target_value_de	completion_class	complete_expansion_de	phase_chain	form_signature	form_class_id	form_status	apprentice_rule_de
B1-S005	BIOLOGICAL	B1	f81v	1	E126	B1_SHARED_TWO_ROW_POOL	NO	YES	RECORD_INHERITED	laufender Stationsansatz	NO	NOT_REQUIRED	—	YES	OWNER_VISIBLE	sichtbarer lokaler Lauf bei gemeinsame zweireihige Figuren- und Beckenanlage	YES	OWNER_VISIBLE	gemeinsame zweireihige Figuren- und Beckenanlage	RECORD_COMPLETED	Quelle [RECORD_INHERITED]: laufender Stationsansatz; Menge/Stufe [NOT_REQUIRED]: —; Lauf [OWNER_VISIBLE]: sichtbarer lokaler Lauf bei gemeinsame zweireihige Figuren- und Beckenanlage; Ziel [OWNER_VISIBLE]: gemeinsame zweireihige Figuren- und Beckenanlage. Handlung: weiterführen; Schluss.	MOVE>CLOSE	MOVE>CLOSE||RECORD_INHERITED|NOT_REQUIRED|OWNER_VISIBLE|OWNER_VISIBLE	F04	RECURRENT_APPRENTICE_FORM	Führe den laufenden Bestand über den sichtbaren Lauf zur sichtbaren Station und schließe.
B1-S006	BIOLOGICAL	B1	f81v	4	E127|E128|E129|E130	B1_SHARED_TWO_ROW_POOL	NO	YES	RECORD_INHERITED	laufender Stationsansatz	YES	EXPLICIT	eine Stoffportion zugeben	YES	OWNER_VISIBLE	sichtbarer lokaler Lauf bei gemeinsame zweireihige Figuren- und Beckenanlage	YES	EXPLICIT	bei der Zielstelle „gemeinsame zweireihige Figuren- und Beckenanlage“ abkühlen	RECORD_COMPLETED	Quelle [RECORD_INHERITED]: laufender Stationsansatz; Menge/Stufe [EXPLICIT]: eine Stoffportion zugeben; Lauf [OWNER_VISIBLE]: sichtbarer lokaler Lauf bei gemeinsame zweireihige Figuren- und Beckenanlage; Ziel [EXPLICIT]: bei der Zielstelle „gemeinsame zweireihige Figuren- und Beckenanlage“ abkühlen. Handlung: eine Stoffportion zugeben; durchführen; weiterführen; bei der Zielstelle „gemeinsame zweireihige Figuren- und Beckenanlage“ abkühlen.	MEASURE>MOVE>HOLD	MEASURE>MOVE>HOLD||RECORD_INHERITED|EXPLICIT|OWNER_VISIBLE|EXPLICIT	LOCAL_FORM	LOCAL_FORM	Aus dem lokalen Artikel-/Stationsmuster kopieren.
B1-S007	BIOLOGICAL	B1	f81v	1	E131	B1_SHARED_TWO_ROW_POOL	NO	YES	RECORD_INHERITED	Teilportion von laufender Stationsansatz	NO	NOT_REQUIRED	—	YES	OWNER_VISIBLE	sichtbarer lokaler Lauf bei gemeinsame zweireihige Figuren- und Beckenanlage	YES	OWNER_VISIBLE	gemeinsame zweireihige Figuren- und Beckenanlage	RECORD_COMPLETED	Quelle [RECORD_INHERITED]: Teilportion von laufender Stationsansatz; Menge/Stufe [NOT_REQUIRED]: —; Lauf [OWNER_VISIBLE]: sichtbarer lokaler Lauf bei gemeinsame zweireihige Figuren- und Beckenanlage; Ziel [OWNER_VISIBLE]: gemeinsame zweireihige Figuren- und Beckenanlage. Handlung: Ansatz umsetzen; Schluss.	MOVE>CLOSE	MOVE>CLOSE||RECORD_INHERITED|NOT_REQUIRED|OWNER_VISIBLE|OWNER_VISIBLE	F04	RECURRENT_APPRENTICE_FORM	Führe den laufenden Bestand über den sichtbaren Lauf zur sichtbaren Station und schließe.
B1-S008	BIOLOGICAL	B1	f81v	5	E132|E133|E134|E135|E136	B1_SHARED_TWO_ROW_POOL	NO	YES	RECORD_INHERITED	laufender Stationsansatz	NO	NOT_REQUIRED	—	YES	OWNER_VISIBLE	sichtbarer lokaler Lauf bei gemeinsame zweireihige Figuren- und Beckenanlage	YES	OWNER_VISIBLE	gemeinsame zweireihige Figuren- und Beckenanlage	RECORD_COMPLETED	Quelle [RECORD_INHERITED]: laufender Stationsansatz; Menge/Stufe [NOT_REQUIRED]: —; Lauf [OWNER_VISIBLE]: sichtbarer lokaler Lauf bei gemeinsame zweireihige Figuren- und Beckenanlage; Ziel [OWNER_VISIBLE]: gemeinsame zweireihige Figuren- und Beckenanlage. Handlung: laufender Stationsansatz; fortsetzen; kurz wärmen; fortsetzen; absetzen; Schluss.	MOVE>PREPARE>HOLD>PREPARE>HOLD>CLOSE	MOVE>PREPARE>HOLD>PREPARE>HOLD>CLOSE||RECORD_INHERITED|NOT_REQUIRED|OWNER_VISIBLE|OWNER_VISIBLE	LOCAL_FORM	LOCAL_FORM	Aus dem lokalen Artikel-/Stationsmuster kopieren.
B1-S009	BIOLOGICAL	B1	f81v	1	E137	B1_SHARED_TWO_ROW_POOL	NO	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO_DIRECTIONAL_OR_QUANTITY_SLOT_REQUIRED	Quelle [NOT_REQUIRED]: —; Menge/Stufe [NOT_REQUIRED]: —; Lauf [NOT_REQUIRED]: —; Ziel [NOT_REQUIRED]: —. Handlung: kurz ansetzen; Schluss.	HOLD>CLOSE	HOLD>CLOSE||NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED	F01	RECURRENT_APPRENTICE_FORM	Führe den örtlich bestimmten Halteschritt aus und schließe die Zelle.
B1-S010	BIOLOGICAL	B1	f81v	1	E138	B1_SHARED_TWO_ROW_POOL	NO	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO_DIRECTIONAL_OR_QUANTITY_SLOT_REQUIRED	Quelle [NOT_REQUIRED]: —; Menge/Stufe [NOT_REQUIRED]: —; Lauf [NOT_REQUIRED]: —; Ziel [NOT_REQUIRED]: —. Handlung: kurz ansetzen; Schluss.	HOLD>CLOSE	HOLD>CLOSE||NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED	F01	RECURRENT_APPRENTICE_FORM	Führe den örtlich bestimmten Halteschritt aus und schließe die Zelle.
B1-S011	BIOLOGICAL	B1	f81v	2	E139|E140	B1_SHARED_TWO_ROW_POOL	NO	YES	RECORD_INHERITED	laufender Stationsansatz	NO	NOT_REQUIRED	—	YES	OWNER_VISIBLE	sichtbarer lokaler Lauf bei gemeinsame zweireihige Figuren- und Beckenanlage	YES	OWNER_VISIBLE	gemeinsame zweireihige Figuren- und Beckenanlage	RECORD_COMPLETED	Quelle [RECORD_INHERITED]: laufender Stationsansatz; Menge/Stufe [NOT_REQUIRED]: —; Lauf [OWNER_VISIBLE]: sichtbarer lokaler Lauf bei gemeinsame zweireihige Figuren- und Beckenanlage; Ziel [OWNER_VISIBLE]: gemeinsame zweireihige Figuren- und Beckenanlage. Handlung: durchführen; verwende den laufenden Stationsansatz.	MOVE>APPLY	MOVE>APPLY||RECORD_INHERITED|NOT_REQUIRED|OWNER_VISIBLE|OWNER_VISIBLE	LOCAL_FORM	LOCAL_FORM	Aus dem lokalen Artikel-/Stationsmuster kopieren.
B1-S012	BIOLOGICAL	B1	f81v	3	E141|E142|E143	B1_SHARED_TWO_ROW_POOL	NO	YES	RECORD_INHERITED	laufender Stationsansatz	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	RECORD_COMPLETED	Quelle [RECORD_INHERITED]: laufender Stationsansatz; Menge/Stufe [NOT_REQUIRED]: —; Lauf [NOT_REQUIRED]: —; Ziel [NOT_REQUIRED]: —. Handlung: Waschgang; kurz ansetzen; Waschgang; Schluss.	PREPARE>HOLD>CLOSE	PREPARE>HOLD>CLOSE||RECORD_INHERITED|NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED	F05	RECURRENT_APPRENTICE_FORM	Bearbeite den übernommenen Bestand, halte ihn bis zum örtlichen Zustand und schließe.
B1-S013	BIOLOGICAL	B1	f81v	1	E144	B1_SHARED_TWO_ROW_POOL	NO	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO_DIRECTIONAL_OR_QUANTITY_SLOT_REQUIRED	Quelle [NOT_REQUIRED]: —; Menge/Stufe [NOT_REQUIRED]: —; Lauf [NOT_REQUIRED]: —; Ziel [NOT_REQUIRED]: —. Handlung: Waschgang; Schluss.	HOLD>CLOSE	HOLD>CLOSE||NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED	F01	RECURRENT_APPRENTICE_FORM	Führe den örtlich bestimmten Halteschritt aus und schließe die Zelle.
B1-S014	BIOLOGICAL	B1	f81v	5	E145|E146|E147|E148|E149	B1_SHARED_TWO_ROW_POOL	NO	YES	EXPLICIT	danach von aufgefangener Bestand des laufender Stationsansatz	NO	NOT_REQUIRED	—	YES	OWNER_VISIBLE	sichtbarer lokaler Lauf bei gemeinsame zweireihige Figuren- und Beckenanlage	YES	EXPLICIT	zum Auslass führen	IMAGE_OR_WHOLE_CARD_COMPLETED	Quelle [EXPLICIT]: danach von aufgefangener Bestand des laufender Stationsansatz; Menge/Stufe [NOT_REQUIRED]: —; Lauf [OWNER_VISIBLE]: sichtbarer lokaler Lauf bei gemeinsame zweireihige Figuren- und Beckenanlage; Ziel [EXPLICIT]: zum Auslass führen. Handlung: laufender Stationsansatz umsetzen; laufender Stationsansatz auffangen; zum Auslass führen; fortsetzen; danach von aufgefangener Bestand des laufender Stationsansatz.	MOVE>COLLECT>MOVE>PREPARE>MOVE	MOVE>COLLECT>MOVE>PREPARE>MOVE||EXPLICIT|NOT_REQUIRED|OWNER_VISIBLE|EXPLICIT	LOCAL_FORM	LOCAL_FORM	Aus dem lokalen Artikel-/Stationsmuster kopieren.
B1-S015	BIOLOGICAL	B1	f81v	2	E150|E151	B1_SHARED_TWO_ROW_POOL	NO	YES	RECORD_INHERITED	aufgefangener Bestand des laufender Stationsansatz	NO	NOT_REQUIRED	—	YES	OWNER_VISIBLE	sichtbarer lokaler Lauf bei gemeinsame zweireihige Figuren- und Beckenanlage	YES	OWNER_VISIBLE	gemeinsame zweireihige Figuren- und Beckenanlage	RECORD_COMPLETED	Quelle [RECORD_INHERITED]: aufgefangener Bestand des laufender Stationsansatz; Menge/Stufe [NOT_REQUIRED]: —; Lauf [OWNER_VISIBLE]: sichtbarer lokaler Lauf bei gemeinsame zweireihige Figuren- und Beckenanlage; Ziel [OWNER_VISIBLE]: gemeinsame zweireihige Figuren- und Beckenanlage. Handlung: aufgefangener Bestand des laufender Stationsansatz kurz füllen; Ansatz umsetzen; Schluss.	HOLD>MOVE>CLOSE	HOLD>MOVE>CLOSE||RECORD_INHERITED|NOT_REQUIRED|OWNER_VISIBLE|OWNER_VISIBLE	LOCAL_FORM	LOCAL_FORM	Aus dem lokalen Artikel-/Stationsmuster kopieren.
B1-S016	BIOLOGICAL	B1	f81v	4	E152|E153|E154|E155	B1_SHARED_TWO_ROW_POOL	NO	YES	RECORD_INHERITED	laufender Stationsansatz	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	YES	EXPLICIT	an die Zielstelle „gemeinsame zweireihige Figuren- und Beckenanlage“ setzen	RECORD_COMPLETED	Quelle [RECORD_INHERITED]: laufender Stationsansatz; Menge/Stufe [NOT_REQUIRED]: —; Lauf [NOT_REQUIRED]: —; Ziel [EXPLICIT]: an die Zielstelle „gemeinsame zweireihige Figuren- und Beckenanlage“ setzen. Handlung: an die Zielstelle „gemeinsame zweireihige Figuren- und Beckenanlage“ setzen; länger ansetzen; fortsetzen; absetzen; Schluss.	APPLY>HOLD>PREPARE>HOLD>CLOSE	APPLY>HOLD>PREPARE>HOLD>CLOSE||RECORD_INHERITED|NOT_REQUIRED|NOT_REQUIRED|EXPLICIT	LOCAL_FORM	LOCAL_FORM	Aus dem lokalen Artikel-/Stationsmuster kopieren.
B1-S017	BIOLOGICAL	B1	f81v	3	E156|E157|E158	B1_SHARED_TWO_ROW_POOL	NO	YES	RECORD_INHERITED	laufender Stationsansatz	NO	NOT_REQUIRED	—	YES	OWNER_VISIBLE	sichtbarer lokaler Lauf bei gemeinsame zweireihige Figuren- und Beckenanlage	YES	EXPLICIT	Zielstelle „gemeinsame zweireihige Figuren- und Beckenanlage“	RECORD_COMPLETED	Quelle [RECORD_INHERITED]: laufender Stationsansatz; Menge/Stufe [NOT_REQUIRED]: —; Lauf [OWNER_VISIBLE]: sichtbarer lokaler Lauf bei gemeinsame zweireihige Figuren- und Beckenanlage; Ziel [EXPLICIT]: Zielstelle „gemeinsame zweireihige Figuren- und Beckenanlage“. Handlung: Zielstelle „gemeinsame zweireihige Figuren- und Beckenanlage“; kurz fortsetzen; umsetzen; Schluss.	MOVE>HOLD>MOVE>CLOSE	MOVE>HOLD>MOVE>CLOSE||RECORD_INHERITED|NOT_REQUIRED|OWNER_VISIBLE|EXPLICIT	LOCAL_FORM	LOCAL_FORM	Aus dem lokalen Artikel-/Stationsmuster kopieren.
B1-S018	BIOLOGICAL	B1	f81v	4	E159|E160|E161|E162	B1_SHARED_TWO_ROW_POOL	NO	YES	RECORD_INHERITED	laufender Stationsansatz	YES	EXPLICIT	Sollstufe	YES	OWNER_VISIBLE	sichtbarer lokaler Lauf bei gemeinsame zweireihige Figuren- und Beckenanlage	YES	OWNER_VISIBLE	gemeinsame zweireihige Figuren- und Beckenanlage	RECORD_COMPLETED	Quelle [RECORD_INHERITED]: laufender Stationsansatz; Menge/Stufe [EXPLICIT]: Sollstufe; Lauf [OWNER_VISIBLE]: sichtbarer lokaler Lauf bei gemeinsame zweireihige Figuren- und Beckenanlage; Ziel [OWNER_VISIBLE]: gemeinsame zweireihige Figuren- und Beckenanlage. Handlung: laufender Stationsansatz führen; kurz halten; Sollstufe; länger auffangen; Schluss.	MOVE>HOLD>MEASURE>COLLECT>CLOSE	MOVE>HOLD>MEASURE>COLLECT>CLOSE||RECORD_INHERITED|EXPLICIT|OWNER_VISIBLE|OWNER_VISIBLE	LOCAL_FORM	LOCAL_FORM	Aus dem lokalen Artikel-/Stationsmuster kopieren.
B1-S019	BIOLOGICAL	B1	f81v	1	E163	B1_SHARED_TWO_ROW_POOL	NO	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO_DIRECTIONAL_OR_QUANTITY_SLOT_REQUIRED	Quelle [NOT_REQUIRED]: —; Menge/Stufe [NOT_REQUIRED]: —; Lauf [NOT_REQUIRED]: —; Ziel [NOT_REQUIRED]: —. Handlung: absetzen; Schluss.	HOLD>CLOSE	HOLD>CLOSE||NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED	F01	RECURRENT_APPRENTICE_FORM	Führe den örtlich bestimmten Halteschritt aus und schließe die Zelle.
B1-S020	BIOLOGICAL	B1	f81v	2	E164|E165	B1_SHARED_TWO_ROW_POOL	NO	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO_DIRECTIONAL_OR_QUANTITY_SLOT_REQUIRED	Quelle [NOT_REQUIRED]: —; Menge/Stufe [NOT_REQUIRED]: —; Lauf [NOT_REQUIRED]: —; Ziel [NOT_REQUIRED]: —. Handlung: kurz wärmen; seihen; Schluss.	HOLD>CLOSE	HOLD>CLOSE||NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED	F01	RECURRENT_APPRENTICE_FORM	Führe den örtlich bestimmten Halteschritt aus und schließe die Zelle.
B1-S021	BIOLOGICAL	B1	f81v	1	E166	B1_SHARED_TWO_ROW_POOL	NO	YES	RECORD_INHERITED	aufgefangener Bestand des laufender Stationsansatz	NO	NOT_REQUIRED	—	YES	OWNER_VISIBLE	sichtbarer lokaler Lauf bei gemeinsame zweireihige Figuren- und Beckenanlage	YES	EXPLICIT	Zielstelle „gemeinsame zweireihige Figuren- und Beckenanlage“	RECORD_COMPLETED	Quelle [RECORD_INHERITED]: aufgefangener Bestand des laufender Stationsansatz; Menge/Stufe [NOT_REQUIRED]: —; Lauf [OWNER_VISIBLE]: sichtbarer lokaler Lauf bei gemeinsame zweireihige Figuren- und Beckenanlage; Ziel [EXPLICIT]: Zielstelle „gemeinsame zweireihige Figuren- und Beckenanlage“. Handlung: Zielstelle „gemeinsame zweireihige Figuren- und Beckenanlage“.	MOVE	MOVE||RECORD_INHERITED|NOT_REQUIRED|OWNER_VISIBLE|EXPLICIT	LOCAL_FORM	LOCAL_FORM	Aus dem lokalen Artikel-/Stationsmuster kopieren.
B2-S001	BIOLOGICAL	B2	f82r	1	E167	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	YES	YES	OWNER_VISIBLE	obere Beckenflüssigkeit	NO	NOT_REQUIRED	—	YES	OWNER_VISIBLE	sichtbarer lokaler Lauf bei obere Doppelbecken mit Zylinderstation	YES	OWNER_VISIBLE	obere Doppelbecken mit Zylinderstation	IMAGE_OR_WHOLE_CARD_COMPLETED	Quelle [OWNER_VISIBLE]: obere Beckenflüssigkeit; Menge/Stufe [NOT_REQUIRED]: —; Lauf [OWNER_VISIBLE]: sichtbarer lokaler Lauf bei obere Doppelbecken mit Zylinderstation; Ziel [OWNER_VISIBLE]: obere Doppelbecken mit Zylinderstation. Handlung: umsetzen; Schluss.	MOVE>CLOSE	MOVE>CLOSE||OWNER_VISIBLE|NOT_REQUIRED|OWNER_VISIBLE|OWNER_VISIBLE	LOCAL_FORM	LOCAL_FORM	Aus dem lokalen Artikel-/Stationsmuster kopieren.
B2-S002	BIOLOGICAL	B2	f82r	1	E168	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	NO	YES	RECORD_INHERITED	obere Beckenflüssigkeit	NO	NOT_REQUIRED	—	YES	OWNER_VISIBLE	sichtbarer lokaler Lauf bei obere Doppelbecken mit Zylinderstation	YES	OWNER_VISIBLE	obere Doppelbecken mit Zylinderstation	RECORD_COMPLETED	Quelle [RECORD_INHERITED]: obere Beckenflüssigkeit; Menge/Stufe [NOT_REQUIRED]: —; Lauf [OWNER_VISIBLE]: sichtbarer lokaler Lauf bei obere Doppelbecken mit Zylinderstation; Ziel [OWNER_VISIBLE]: obere Doppelbecken mit Zylinderstation. Handlung: weiterführen; Schluss.	MOVE>CLOSE	MOVE>CLOSE||RECORD_INHERITED|NOT_REQUIRED|OWNER_VISIBLE|OWNER_VISIBLE	F04	RECURRENT_APPRENTICE_FORM	Führe den laufenden Bestand über den sichtbaren Lauf zur sichtbaren Station und schließe.
B2-S003	BIOLOGICAL	B2	f82r	3	E169|E170|E171	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	NO	NO	NOT_REQUIRED	—	YES	EXPLICIT	eine Stoffportion zugeben	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	FULLY_EXPLICIT	Quelle [NOT_REQUIRED]: —; Menge/Stufe [EXPLICIT]: eine Stoffportion zugeben; Lauf [NOT_REQUIRED]: —; Ziel [NOT_REQUIRED]: —. Handlung: eine Stoffportion zugeben; Teilportion von obere Beckenflüssigkeit; länger ansetzen; Schluss.	MEASURE>HOLD>CLOSE	MEASURE>HOLD>CLOSE||NOT_REQUIRED|EXPLICIT|NOT_REQUIRED|NOT_REQUIRED	F03	RECURRENT_APPRENTICE_FORM	Setze den ausgeschriebenen Wert, halte den laufenden Posten entsprechend und schließe.
B2-S004	BIOLOGICAL	B2	f82r	5	E172|E173|E174|E175|E176	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	NO	YES	RECORD_INHERITED	Teilportion von obere Beckenflüssigkeit	YES	RECORD_INHERITED	eine Stoffportion zugeben	YES	OWNER_VISIBLE	sichtbarer lokaler Lauf bei obere Doppelbecken mit Zylinderstation	YES	EXPLICIT	an die Zielstelle „obere Doppelbecken mit Zylinderstation“ setzen	RECORD_COMPLETED	Quelle [RECORD_INHERITED]: Teilportion von obere Beckenflüssigkeit; Menge/Stufe [RECORD_INHERITED]: eine Stoffportion zugeben; Lauf [OWNER_VISIBLE]: sichtbarer lokaler Lauf bei obere Doppelbecken mit Zylinderstation; Ziel [EXPLICIT]: an die Zielstelle „obere Doppelbecken mit Zylinderstation“ setzen. Handlung: an die Zielstelle „obere Doppelbecken mit Zylinderstation“ setzen; Teilportion von obere Beckenflüssigkeit zum Durchlass führen; hinausführen; länger ansetzen; hinaus seihen; Schluss.	APPLY>MEASURE>MOVE>HOLD>MOVE>CLOSE	APPLY>MEASURE>MOVE>HOLD>MOVE>CLOSE||RECORD_INHERITED|RECORD_INHERITED|OWNER_VISIBLE|EXPLICIT	LOCAL_FORM	LOCAL_FORM	Aus dem lokalen Artikel-/Stationsmuster kopieren.
B2-S005	BIOLOGICAL	B2	f82r	8	E177|E178|E179|E180|E181|E182|E183|E184	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	NO	YES	RECORD_INHERITED	Teilportion von obere Beckenflüssigkeit	YES	EXPLICIT	Auffang-Sollmaß | Sollmaß setzen | Sollmaß setzen	YES	OWNER_VISIBLE	sichtbarer lokaler Lauf bei obere Doppelbecken mit Zylinderstation	YES	EXPLICIT	Teilportion von obere Beckenflüssigkeit an die Zielstelle „obere Doppelbecken mit Zylinderstation“ setzen	RECORD_COMPLETED	Quelle [RECORD_INHERITED]: Teilportion von obere Beckenflüssigkeit; Menge/Stufe [EXPLICIT]: Auffang-Sollmaß | Sollmaß setzen | Sollmaß setzen; Lauf [OWNER_VISIBLE]: sichtbarer lokaler Lauf bei obere Doppelbecken mit Zylinderstation; Ziel [EXPLICIT]: Teilportion von obere Beckenflüssigkeit an die Zielstelle „obere Doppelbecken mit Zylinderstation“ setzen. Handlung: Teilportion von obere Beckenflüssigkeit an die Zielstelle „obere Doppelbecken mit Zylinderstation“ setzen; Auffang-Sollmaß; durchführen; Sollmaß setzen; Sollmaß setzen; kurz bereit fortsetzen; Teilportion von obere Beckenflüssigkeit länger wärmen; abführen; Schluss.	APPLY>MEASURE>MOVE>MEASURE>HOLD>MEASURE>MOVE>CLOSE	APPLY>MEASURE>MOVE>MEASURE>HOLD>MEASURE>MOVE>CLOSE||RECORD_INHERITED|EXPLICIT|OWNER_VISIBLE|EXPLICIT	LOCAL_FORM	LOCAL_FORM	Aus dem lokalen Artikel-/Stationsmuster kopieren.
B2-S006	BIOLOGICAL	B2	f82r	4	E185|E186|E187|E188	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	NO	YES	RECORD_INHERITED	Teilportion von obere Beckenflüssigkeit	YES	RECORD_INHERITED	Auffang-Sollmaß | Sollmaß setzen | Sollmaß setzen	NO	NOT_REQUIRED	—	YES	EXPLICIT	an die Zielstelle „obere Doppelbecken mit Zylinderstation“ setzen	RECORD_COMPLETED	Quelle [RECORD_INHERITED]: Teilportion von obere Beckenflüssigkeit; Menge/Stufe [RECORD_INHERITED]: Auffang-Sollmaß | Sollmaß setzen | Sollmaß setzen; Lauf [NOT_REQUIRED]: —; Ziel [EXPLICIT]: an die Zielstelle „obere Doppelbecken mit Zylinderstation“ setzen. Handlung: nächsten Posten länger halten; an die Zielstelle „obere Doppelbecken mit Zylinderstation“ setzen; Teilportion von obere Beckenflüssigkeit kurz im Durchlass halten; verwende Teilportion von obere Beckenflüssigkeit.	HOLD>APPLY>MEASURE>APPLY	HOLD>APPLY>MEASURE>APPLY||RECORD_INHERITED|RECORD_INHERITED|NOT_REQUIRED|EXPLICIT	LOCAL_FORM	LOCAL_FORM	Aus dem lokalen Artikel-/Stationsmuster kopieren.
B2-S007	BIOLOGICAL	B2	f82r	1	E189	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	YES	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO_DIRECTIONAL_OR_QUANTITY_SLOT_REQUIRED	Quelle [NOT_REQUIRED]: —; Menge/Stufe [NOT_REQUIRED]: —; Lauf [NOT_REQUIRED]: —; Ziel [NOT_REQUIRED]: —. Handlung: kurz halten; Schluss.	HOLD>CLOSE	HOLD>CLOSE||NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED	F01	RECURRENT_APPRENTICE_FORM	Führe den örtlich bestimmten Halteschritt aus und schließe die Zelle.
B2-S008	BIOLOGICAL	B2	f82r	3	E190|E191|E192	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	NO	YES	EXPLICIT	von Flüssigkeit am Zwischenknoten einsetzen	YES	EXPLICIT	nächstes Sollmaß	YES	OWNER_VISIBLE	sichtbarer lokaler Lauf bei mittlere linke Seitenstation mit Zwischenknoten	YES	OWNER_VISIBLE	mittlere linke Seitenstation mit Zwischenknoten	IMAGE_OR_WHOLE_CARD_COMPLETED	Quelle [EXPLICIT]: von Flüssigkeit am Zwischenknoten einsetzen; Menge/Stufe [EXPLICIT]: nächstes Sollmaß; Lauf [OWNER_VISIBLE]: sichtbarer lokaler Lauf bei mittlere linke Seitenstation mit Zwischenknoten; Ziel [OWNER_VISIBLE]: mittlere linke Seitenstation mit Zwischenknoten. Handlung: nächstes Sollmaß; von Flüssigkeit am Zwischenknoten einsetzen; absetzen; Schluss.	MEASURE>MOVE>HOLD>CLOSE	MEASURE>MOVE>HOLD>CLOSE||EXPLICIT|EXPLICIT|OWNER_VISIBLE|OWNER_VISIBLE	LOCAL_FORM	LOCAL_FORM	Aus dem lokalen Artikel-/Stationsmuster kopieren.
B2-S009	BIOLOGICAL	B2	f82r	1	E193	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	NO	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO	NOT_REQUIRED	—	NO_DIRECTIONAL_OR_QUANTITY_SLOT_REQUIRED	Quelle [NOT_REQUIRED]: —; Menge/Stufe [NOT_REQUIRED]: —; Lauf [NOT_REQUIRED]: —; Ziel [NOT_REQUIRED]: —. Handlung: mit dem Vorigen kurz absetzen; Schluss.	HOLD>CLOSE	HOLD>CLOSE||NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED|NOT_REQUIRED	F01	RECURRENT_APPRENTICE_FORM	Führe den örtlich bestimmten Halteschritt aus und schließe die Zelle.
B2-S010	BIOLOGICAL	B2	f82r	4	E194|E195|E196|E197	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	NO	YES	RECORD_INHERITED	Flüssigkeit am Zwischenknoten	NO	NOT_REQUIRED	—	YES	OWNER_VISIBLE	sichtbarer lokaler Lauf bei mittlere linke Seitenstation mit Zwischenknoten	YES	OWNER_VISIBLE	mittlere linke Seitenstation mit Zwischenknoten	RECORD_COMPLETED	Quelle [RECORD_INHERITED]: Flüssigkeit am Zwischenknoten; Menge/Stufe [NOT_REQUIRED]: —; Lauf [OWNER_VISIBLE]: sichtbarer lokaler Lauf bei mittlere linke Seitenstation mit Zwischenknoten; Ziel [OWNER_VISIBLE]: mittlere linke Seitenstation mit Zwischenknoten. Handlung: länger ansetzen; verwende Flüssigkeit am Zwischenknoten; abführen; EMPFANGSBESTAND.	HOLD>APPLY>MOVE>COLLECT	HOLD>APPLY>MOVE>COLLECT||RECORD_INHERITED|NOT_REQUIRED|OWNER_VISIBLE|OWNER_VISIBLE	LOCAL_FORM	LOCAL_FORM	Aus dem lokalen Artikel-/Stationsmuster kopieren.
