page	diagram_id	locus	group_count	local_owner	local_namespace	silent_argument_default	lookup_action_de	complete_local_working_label	content_wager	orientation	crosspage_key
f67r2	A1	f67r2.38	2	A1_LEFT_LOCAL_FIELD_38	A1_LEFT_WHEEL_ONLY	gegenwärtiges lokales Radial-/Ringfeld 38 des linken f67r2-Rades	Zeige gegenwärtiges lokales Radial-/Ringfeld 38 des linken f67r2-Rades; kopiere alle 2 Gruppen; lies den Wert nur unter A1_LEFT_WHEEL_ONLY.	Linkes f67r2-Rad, lokales Radial- oder Ringfeld L38: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	rechts ein 12-teiliges Zeichen-/Kalenderrad mit Bedingungen; links ein Stern-/Aspekt- oder Lehrkreis	NONE	NONE
f67r2	A1	f67r2.39	3	A1_LEFT_LOCAL_FIELD_39	A1_LEFT_WHEEL_ONLY	gegenwärtiges lokales Radial-/Ringfeld 39 des linken f67r2-Rades	Zeige gegenwärtiges lokales Radial-/Ringfeld 39 des linken f67r2-Rades; kopiere alle 3 Gruppen; lies den Wert nur unter A1_LEFT_WHEEL_ONLY.	Linkes f67r2-Rad, lokales Radial- oder Ringfeld L39: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	rechts ein 12-teiliges Zeichen-/Kalenderrad mit Bedingungen; links ein Stern-/Aspekt- oder Lehrkreis	NONE	NONE
f67r2	A1	f67r2.40	3	A1_LEFT_LOCAL_FIELD_40	A1_LEFT_WHEEL_ONLY	gegenwärtiges lokales Radial-/Ringfeld 40 des linken f67r2-Rades	Zeige gegenwärtiges lokales Radial-/Ringfeld 40 des linken f67r2-Rades; kopiere alle 3 Gruppen; lies den Wert nur unter A1_LEFT_WHEEL_ONLY.	Linkes f67r2-Rad, lokales Radial- oder Ringfeld L40: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	rechts ein 12-teiliges Zeichen-/Kalenderrad mit Bedingungen; links ein Stern-/Aspekt- oder Lehrkreis	NONE	NONE
f67r2	A1	f67r2.41	2	A1_LEFT_LOCAL_FIELD_41	A1_LEFT_WHEEL_ONLY	gegenwärtiges lokales Radial-/Ringfeld 41 des linken f67r2-Rades	Zeige gegenwärtiges lokales Radial-/Ringfeld 41 des linken f67r2-Rades; kopiere alle 2 Gruppen; lies den Wert nur unter A1_LEFT_WHEEL_ONLY.	Linkes f67r2-Rad, lokales Radial- oder Ringfeld L41: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	rechts ein 12-teiliges Zeichen-/Kalenderrad mit Bedingungen; links ein Stern-/Aspekt- oder Lehrkreis	NONE	NONE
f67r2	A1	f67r2.42	3	A1_LEFT_LOCAL_FIELD_42	A1_LEFT_WHEEL_ONLY	gegenwärtiges lokales Radial-/Ringfeld 42 des linken f67r2-Rades	Zeige gegenwärtiges lokales Radial-/Ringfeld 42 des linken f67r2-Rades; kopiere alle 3 Gruppen; lies den Wert nur unter A1_LEFT_WHEEL_ONLY.	Linkes f67r2-Rad, lokales Radial- oder Ringfeld L42: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	rechts ein 12-teiliges Zeichen-/Kalenderrad mit Bedingungen; links ein Stern-/Aspekt- oder Lehrkreis	NONE	NONE
f67r2	A1	f67r2.43	4	A1_LEFT_LOCAL_FIELD_43	A1_LEFT_WHEEL_ONLY	gegenwärtiges lokales Radial-/Ringfeld 43 des linken f67r2-Rades	Zeige gegenwärtiges lokales Radial-/Ringfeld 43 des linken f67r2-Rades; kopiere alle 4 Gruppen; lies den Wert nur unter A1_LEFT_WHEEL_ONLY.	Linkes f67r2-Rad, lokales Radial- oder Ringfeld L43: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	rechts ein 12-teiliges Zeichen-/Kalenderrad mit Bedingungen; links ein Stern-/Aspekt- oder Lehrkreis	NONE	NONE
f67r2	A1	f67r2.44	3	A1_LEFT_LOCAL_FIELD_44	A1_LEFT_WHEEL_ONLY	gegenwärtiges lokales Radial-/Ringfeld 44 des linken f67r2-Rades	Zeige gegenwärtiges lokales Radial-/Ringfeld 44 des linken f67r2-Rades; kopiere alle 3 Gruppen; lies den Wert nur unter A1_LEFT_WHEEL_ONLY.	Linkes f67r2-Rad, lokales Radial- oder Ringfeld L44: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	rechts ein 12-teiliges Zeichen-/Kalenderrad mit Bedingungen; links ein Stern-/Aspekt- oder Lehrkreis	NONE	NONE
f67r2	A1	f67r2.45	3	A1_LEFT_LOCAL_FIELD_45	A1_LEFT_WHEEL_ONLY	gegenwärtiges lokales Radial-/Ringfeld 45 des linken f67r2-Rades	Zeige gegenwärtiges lokales Radial-/Ringfeld 45 des linken f67r2-Rades; kopiere alle 3 Gruppen; lies den Wert nur unter A1_LEFT_WHEEL_ONLY.	Linkes f67r2-Rad, lokales Radial- oder Ringfeld L45: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	rechts ein 12-teiliges Zeichen-/Kalenderrad mit Bedingungen; links ein Stern-/Aspekt- oder Lehrkreis	NONE	NONE
f67r2	A1	f67r2.46	2	A1_LEFT_LOCAL_FIELD_46	A1_LEFT_WHEEL_ONLY	gegenwärtiges lokales Radial-/Ringfeld 46 des linken f67r2-Rades	Zeige gegenwärtiges lokales Radial-/Ringfeld 46 des linken f67r2-Rades; kopiere alle 2 Gruppen; lies den Wert nur unter A1_LEFT_WHEEL_ONLY.	Linkes f67r2-Rad, lokales Radial- oder Ringfeld L46: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	rechts ein 12-teiliges Zeichen-/Kalenderrad mit Bedingungen; links ein Stern-/Aspekt- oder Lehrkreis	NONE	NONE
f67r2	A1	f67r2.47	1	A1_LEFT_LOCAL_FIELD_47	A1_LEFT_WHEEL_ONLY	gegenwärtiges lokales Radial-/Ringfeld 47 des linken f67r2-Rades	Zeige gegenwärtiges lokales Radial-/Ringfeld 47 des linken f67r2-Rades; kopiere alle 1 Gruppen; lies den Wert nur unter A1_LEFT_WHEEL_ONLY.	Linkes f67r2-Rad, lokales Radial- oder Ringfeld L47: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	rechts ein 12-teiliges Zeichen-/Kalenderrad mit Bedingungen; links ein Stern-/Aspekt- oder Lehrkreis	NONE	NONE
f67r2	A1	f67r2.48	3	A1_LEFT_LOCAL_FIELD_48	A1_LEFT_WHEEL_ONLY	gegenwärtiges lokales Radial-/Ringfeld 48 des linken f67r2-Rades	Zeige gegenwärtiges lokales Radial-/Ringfeld 48 des linken f67r2-Rades; kopiere alle 3 Gruppen; lies den Wert nur unter A1_LEFT_WHEEL_ONLY.	Linkes f67r2-Rad, lokales Radial- oder Ringfeld L48: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	rechts ein 12-teiliges Zeichen-/Kalenderrad mit Bedingungen; links ein Stern-/Aspekt- oder Lehrkreis	NONE	NONE
f67r2	A1	f67r2.49	3	A1_LEFT_LOCAL_FIELD_49	A1_LEFT_WHEEL_ONLY	gegenwärtiges lokales Radial-/Ringfeld 49 des linken f67r2-Rades	Zeige gegenwärtiges lokales Radial-/Ringfeld 49 des linken f67r2-Rades; kopiere alle 3 Gruppen; lies den Wert nur unter A1_LEFT_WHEEL_ONLY.	Linkes f67r2-Rad, lokales Radial- oder Ringfeld L49: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	rechts ein 12-teiliges Zeichen-/Kalenderrad mit Bedingungen; links ein Stern-/Aspekt- oder Lehrkreis	NONE	NONE
f67r2	A1	f67r2.50	2	A1_LEFT_LOCAL_FIELD_50	A1_LEFT_WHEEL_ONLY	gegenwärtiges lokales Radial-/Ringfeld 50 des linken f67r2-Rades	Zeige gegenwärtiges lokales Radial-/Ringfeld 50 des linken f67r2-Rades; kopiere alle 2 Gruppen; lies den Wert nur unter A1_LEFT_WHEEL_ONLY.	Linkes f67r2-Rad, lokales Radial- oder Ringfeld L50: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	rechts ein 12-teiliges Zeichen-/Kalenderrad mit Bedingungen; links ein Stern-/Aspekt- oder Lehrkreis	NONE	NONE
f67r2	A1	f67r2.51	1	A1_LEFT_LOCAL_FIELD_51	A1_LEFT_WHEEL_ONLY	gegenwärtiges lokales Radial-/Ringfeld 51 des linken f67r2-Rades	Zeige gegenwärtiges lokales Radial-/Ringfeld 51 des linken f67r2-Rades; kopiere alle 1 Gruppen; lies den Wert nur unter A1_LEFT_WHEEL_ONLY.	Linkes f67r2-Rad, lokales Radial- oder Ringfeld L51: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	rechts ein 12-teiliges Zeichen-/Kalenderrad mit Bedingungen; links ein Stern-/Aspekt- oder Lehrkreis	NONE	NONE
f67r2	A1	f67r2.52	1	A1_LEFT_OUTER_STAR_STATION_01	A1_LEFT_WHEEL_ONLY	äußerer Sternplatz 01 des linken f67r2-Rades	Zeige äußerer Sternplatz 01 des linken f67r2-Rades; kopiere alle 1 Gruppen; lies den Wert nur unter A1_LEFT_WHEEL_ONLY.	Linkes f67r2-Rad, äußerer Sternplatz L01: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	rechts ein 12-teiliges Zeichen-/Kalenderrad mit Bedingungen; links ein Stern-/Aspekt- oder Lehrkreis	NONE	NONE
f67r2	A1	f67r2.53	1	A1_LEFT_OUTER_STAR_STATION_02	A1_LEFT_WHEEL_ONLY	äußerer Sternplatz 02 des linken f67r2-Rades	Zeige äußerer Sternplatz 02 des linken f67r2-Rades; kopiere alle 1 Gruppen; lies den Wert nur unter A1_LEFT_WHEEL_ONLY.	Linkes f67r2-Rad, äußerer Sternplatz L02: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	rechts ein 12-teiliges Zeichen-/Kalenderrad mit Bedingungen; links ein Stern-/Aspekt- oder Lehrkreis	NONE	NONE
f67r2	A1	f67r2.54	2	A1_LEFT_OUTER_STAR_STATION_03	A1_LEFT_WHEEL_ONLY	äußerer Sternplatz 03 des linken f67r2-Rades	Zeige äußerer Sternplatz 03 des linken f67r2-Rades; kopiere alle 2 Gruppen; lies den Wert nur unter A1_LEFT_WHEEL_ONLY.	Linkes f67r2-Rad, äußerer Sternplatz L03: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	rechts ein 12-teiliges Zeichen-/Kalenderrad mit Bedingungen; links ein Stern-/Aspekt- oder Lehrkreis	NONE	NONE
f67r2	A1	f67r2.55	1	A1_LEFT_OUTER_STAR_STATION_04	A1_LEFT_WHEEL_ONLY	äußerer Sternplatz 04 des linken f67r2-Rades	Zeige äußerer Sternplatz 04 des linken f67r2-Rades; kopiere alle 1 Gruppen; lies den Wert nur unter A1_LEFT_WHEEL_ONLY.	Linkes f67r2-Rad, äußerer Sternplatz L04: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	rechts ein 12-teiliges Zeichen-/Kalenderrad mit Bedingungen; links ein Stern-/Aspekt- oder Lehrkreis	NONE	NONE
f67r2	A1	f67r2.56	2	A1_LEFT_OUTER_STAR_STATION_05	A1_LEFT_WHEEL_ONLY	äußerer Sternplatz 05 des linken f67r2-Rades	Zeige äußerer Sternplatz 05 des linken f67r2-Rades; kopiere alle 2 Gruppen; lies den Wert nur unter A1_LEFT_WHEEL_ONLY.	Linkes f67r2-Rad, äußerer Sternplatz L05: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	rechts ein 12-teiliges Zeichen-/Kalenderrad mit Bedingungen; links ein Stern-/Aspekt- oder Lehrkreis	NONE	NONE
f67r2	A1	f67r2.57	2	A1_LEFT_OUTER_STAR_STATION_06	A1_LEFT_WHEEL_ONLY	äußerer Sternplatz 06 des linken f67r2-Rades	Zeige äußerer Sternplatz 06 des linken f67r2-Rades; kopiere alle 2 Gruppen; lies den Wert nur unter A1_LEFT_WHEEL_ONLY.	Linkes f67r2-Rad, äußerer Sternplatz L06: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	rechts ein 12-teiliges Zeichen-/Kalenderrad mit Bedingungen; links ein Stern-/Aspekt- oder Lehrkreis	NONE	NONE
f67r2	A1	f67r2.58	3	A1_LEFT_OUTER_STAR_STATION_07	A1_LEFT_WHEEL_ONLY	äußerer Sternplatz 07 des linken f67r2-Rades	Zeige äußerer Sternplatz 07 des linken f67r2-Rades; kopiere alle 3 Gruppen; lies den Wert nur unter A1_LEFT_WHEEL_ONLY.	Linkes f67r2-Rad, äußerer Sternplatz L07: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	rechts ein 12-teiliges Zeichen-/Kalenderrad mit Bedingungen; links ein Stern-/Aspekt- oder Lehrkreis	NONE	NONE
f67r2	A1	f67r2.59	1	A1_LEFT_OUTER_STAR_STATION_08	A1_LEFT_WHEEL_ONLY	äußerer Sternplatz 08 des linken f67r2-Rades	Zeige äußerer Sternplatz 08 des linken f67r2-Rades; kopiere alle 1 Gruppen; lies den Wert nur unter A1_LEFT_WHEEL_ONLY.	Linkes f67r2-Rad, äußerer Sternplatz L08: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	rechts ein 12-teiliges Zeichen-/Kalenderrad mit Bedingungen; links ein Stern-/Aspekt- oder Lehrkreis	NONE	NONE
f67r2	A1	f67r2.60	1	A1_LEFT_OUTER_STAR_STATION_09	A1_LEFT_WHEEL_ONLY	äußerer Sternplatz 09 des linken f67r2-Rades	Zeige äußerer Sternplatz 09 des linken f67r2-Rades; kopiere alle 1 Gruppen; lies den Wert nur unter A1_LEFT_WHEEL_ONLY.	Linkes f67r2-Rad, äußerer Sternplatz L09: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	rechts ein 12-teiliges Zeichen-/Kalenderrad mit Bedingungen; links ein Stern-/Aspekt- oder Lehrkreis	NONE	NONE
f67r2	A1	f67r2.61	1	A1_LEFT_OUTER_STAR_STATION_10	A1_LEFT_WHEEL_ONLY	äußerer Sternplatz 10 des linken f67r2-Rades	Zeige äußerer Sternplatz 10 des linken f67r2-Rades; kopiere alle 1 Gruppen; lies den Wert nur unter A1_LEFT_WHEEL_ONLY.	Linkes f67r2-Rad, äußerer Sternplatz L10: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	rechts ein 12-teiliges Zeichen-/Kalenderrad mit Bedingungen; links ein Stern-/Aspekt- oder Lehrkreis	NONE	NONE
f67r2	A1	f67r2.62	1	A1_LEFT_OUTER_STAR_STATION_11	A1_LEFT_WHEEL_ONLY	äußerer Sternplatz 11 des linken f67r2-Rades	Zeige äußerer Sternplatz 11 des linken f67r2-Rades; kopiere alle 1 Gruppen; lies den Wert nur unter A1_LEFT_WHEEL_ONLY.	Linkes f67r2-Rad, äußerer Sternplatz L11: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	rechts ein 12-teiliges Zeichen-/Kalenderrad mit Bedingungen; links ein Stern-/Aspekt- oder Lehrkreis	NONE	NONE
f67r2	A1	f67r2.63	1	A1_LEFT_OUTER_STAR_STATION_12	A1_LEFT_WHEEL_ONLY	äußerer Sternplatz 12 des linken f67r2-Rades	Zeige äußerer Sternplatz 12 des linken f67r2-Rades; kopiere alle 1 Gruppen; lies den Wert nur unter A1_LEFT_WHEEL_ONLY.	Linkes f67r2-Rad, äußerer Sternplatz L12: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.	rechts ein 12-teiliges Zeichen-/Kalenderrad mit Bedingungen; links ein Stern-/Aspekt- oder Lehrkreis	NONE	NONE
f67r2	A1	f67r2.64	2	A1_RIGHT_PHASE_STATION_01	A1_RIGHT_WHEEL_ONLY	lokaler Scheiben-/Bedingungsplatz 01 des rechten f67r2-Rades	Zeige lokaler Scheiben-/Bedingungsplatz 01 des rechten f67r2-Rades; kopiere alle 2 Gruppen; lies den Wert nur unter A1_RIGHT_WHEEL_ONLY.	Rechtes f67r2-Rad, Scheiben- oder Bedingungsplatz R01: Lokale Phasen-, Licht- oder Kalenderbedingung für dieses Rad; die genaue Bedingung wird nur als Exemplarwert kopiert und nicht aus ihrer Lage berechnet.	rechts ein 12-teiliges Zeichen-/Kalenderrad mit Bedingungen; links ein Stern-/Aspekt- oder Lehrkreis	NONE	NONE
f67r2	A1	f67r2.65	1	A1_RIGHT_PHASE_STATION_02	A1_RIGHT_WHEEL_ONLY	lokaler Scheiben-/Bedingungsplatz 02 des rechten f67r2-Rades	Zeige lokaler Scheiben-/Bedingungsplatz 02 des rechten f67r2-Rades; kopiere alle 1 Gruppen; lies den Wert nur unter A1_RIGHT_WHEEL_ONLY.	Rechtes f67r2-Rad, Scheiben- oder Bedingungsplatz R02: Lokale Phasen-, Licht- oder Kalenderbedingung für dieses Rad; die genaue Bedingung wird nur als Exemplarwert kopiert und nicht aus ihrer Lage berechnet.	rechts ein 12-teiliges Zeichen-/Kalenderrad mit Bedingungen; links ein Stern-/Aspekt- oder Lehrkreis	NONE	NONE
f67r2	A1	f67r2.66	1	A1_RIGHT_PHASE_STATION_03	A1_RIGHT_WHEEL_ONLY	lokaler Scheiben-/Bedingungsplatz 03 des rechten f67r2-Rades	Zeige lokaler Scheiben-/Bedingungsplatz 03 des rechten f67r2-Rades; kopiere alle 1 Gruppen; lies den Wert nur unter A1_RIGHT_WHEEL_ONLY.	Rechtes f67r2-Rad, Scheiben- oder Bedingungsplatz R03: Lokale Phasen-, Licht- oder Kalenderbedingung für dieses Rad; die genaue Bedingung wird nur als Exemplarwert kopiert und nicht aus ihrer Lage berechnet.	rechts ein 12-teiliges Zeichen-/Kalenderrad mit Bedingungen; links ein Stern-/Aspekt- oder Lehrkreis	NONE	NONE
f67r2	A1	f67r2.67	1	A1_RIGHT_PHASE_STATION_04	A1_RIGHT_WHEEL_ONLY	lokaler Scheiben-/Bedingungsplatz 04 des rechten f67r2-Rades	Zeige lokaler Scheiben-/Bedingungsplatz 04 des rechten f67r2-Rades; kopiere alle 1 Gruppen; lies den Wert nur unter A1_RIGHT_WHEEL_ONLY.	Rechtes f67r2-Rad, Scheiben- oder Bedingungsplatz R04: Lokale Phasen-, Licht- oder Kalenderbedingung für dieses Rad; die genaue Bedingung wird nur als Exemplarwert kopiert und nicht aus ihrer Lage berechnet.	rechts ein 12-teiliges Zeichen-/Kalenderrad mit Bedingungen; links ein Stern-/Aspekt- oder Lehrkreis	NONE	NONE
f67r2	A1	f67r2.68	1	A1_RIGHT_PHASE_STATION_05	A1_RIGHT_WHEEL_ONLY	lokaler Scheiben-/Bedingungsplatz 05 des rechten f67r2-Rades	Zeige lokaler Scheiben-/Bedingungsplatz 05 des rechten f67r2-Rades; kopiere alle 1 Gruppen; lies den Wert nur unter A1_RIGHT_WHEEL_ONLY.	Rechtes f67r2-Rad, Scheiben- oder Bedingungsplatz R05: Lokale Phasen-, Licht- oder Kalenderbedingung für dieses Rad; die genaue Bedingung wird nur als Exemplarwert kopiert und nicht aus ihrer Lage berechnet.	rechts ein 12-teiliges Zeichen-/Kalenderrad mit Bedingungen; links ein Stern-/Aspekt- oder Lehrkreis	NONE	NONE
f67r2	A1	f67r2.69	2	A1_RIGHT_PHASE_STATION_06	A1_RIGHT_WHEEL_ONLY	lokaler Scheiben-/Bedingungsplatz 06 des rechten f67r2-Rades	Zeige lokaler Scheiben-/Bedingungsplatz 06 des rechten f67r2-Rades; kopiere alle 2 Gruppen; lies den Wert nur unter A1_RIGHT_WHEEL_ONLY.	Rechtes f67r2-Rad, Scheiben- oder Bedingungsplatz R06: Lokale Phasen-, Licht- oder Kalenderbedingung für dieses Rad; die genaue Bedingung wird nur als Exemplarwert kopiert und nicht aus ihrer Lage berechnet.	rechts ein 12-teiliges Zeichen-/Kalenderrad mit Bedingungen; links ein Stern-/Aspekt- oder Lehrkreis	NONE	NONE
f67r2	A1	f67r2.70	1	A1_RIGHT_PHASE_STATION_07	A1_RIGHT_WHEEL_ONLY	lokaler Scheiben-/Bedingungsplatz 07 des rechten f67r2-Rades	Zeige lokaler Scheiben-/Bedingungsplatz 07 des rechten f67r2-Rades; kopiere alle 1 Gruppen; lies den Wert nur unter A1_RIGHT_WHEEL_ONLY.	Rechtes f67r2-Rad, Scheiben- oder Bedingungsplatz R07: Lokale Phasen-, Licht- oder Kalenderbedingung für dieses Rad; die genaue Bedingung wird nur als Exemplarwert kopiert und nicht aus ihrer Lage berechnet.	rechts ein 12-teiliges Zeichen-/Kalenderrad mit Bedingungen; links ein Stern-/Aspekt- oder Lehrkreis	NONE	NONE
f67r2	A1	f67r2.71	1	A1_RIGHT_PHASE_STATION_08	A1_RIGHT_WHEEL_ONLY	lokaler Scheiben-/Bedingungsplatz 08 des rechten f67r2-Rades	Zeige lokaler Scheiben-/Bedingungsplatz 08 des rechten f67r2-Rades; kopiere alle 1 Gruppen; lies den Wert nur unter A1_RIGHT_WHEEL_ONLY.	Rechtes f67r2-Rad, Scheiben- oder Bedingungsplatz R08: Lokale Phasen-, Licht- oder Kalenderbedingung für dieses Rad; die genaue Bedingung wird nur als Exemplarwert kopiert und nicht aus ihrer Lage berechnet.	rechts ein 12-teiliges Zeichen-/Kalenderrad mit Bedingungen; links ein Stern-/Aspekt- oder Lehrkreis	NONE	NONE
f67r2	A1	f67r2.72	12	A1_LEFT_OUTER_RING_TEXT	A1_LEFT_WHEEL_ONLY	äußeres Textband des linken f67r2-Rades	Zeige äußeres Textband des linken f67r2-Rades; kopiere alle 12 Gruppen; lies den Wert nur unter A1_LEFT_WHEEL_ONLY.	Linkes f67r2-Rad, äußeres Textband: Selbständige Gebrauchsrubrik für die Stern-, Strahlen- und Randplätze des linken Rades; sie definiert weder einen Startpunkt noch eine Laufrichtung und reicht nicht in das rechte Rad.	rechts ein 12-teiliges Zeichen-/Kalenderrad mit Bedingungen; links ein Stern-/Aspekt- oder Lehrkreis	NONE	NONE
f67r2	A1	f67r2.73	11	A1_RIGHT_OUTER_RING_TEXT	A1_RIGHT_WHEEL_ONLY	äußeres Textband des rechten f67r2-Rades	Zeige äußeres Textband des rechten f67r2-Rades; kopiere alle 11 Gruppen; lies den Wert nur unter A1_RIGHT_WHEEL_ONLY.	Rechtes f67r2-Rad, äußeres Textband: Selbständige Zeichen-, Kalender- oder Phasenrubrik des rechten Rades; sie definiert weder einen Startpunkt noch eine Laufrichtung und reicht nicht in das linke Rad.	rechts ein 12-teiliges Zeichen-/Kalenderrad mit Bedingungen; links ein Stern-/Aspekt- oder Lehrkreis	NONE	NONE
f67r2	A1	f67r2.74	13	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	A1_OWNER_UNRESOLVED_NO_JOIN	seitenlokale Legende; das Exemplar entscheidet linkes oder rechtes Rad	Zeige seitenlokale Legende; das Exemplar entscheidet linkes oder rechtes Rad; kopiere alle 13 Gruppen; lies den Wert nur unter A1_OWNER_UNRESOLVED_NO_JOIN.	f67r2, unaufgelöste Seitenlegende: Der Text wird als lokaler Hinweis für eines der beiden sichtbaren Räder kopiert, doch das Bild entscheidet seinen Besitzer nicht; daraus wird keine Konkordanz zwischen den Rädern gebaut.	rechts ein 12-teiliges Zeichen-/Kalenderrad mit Bedingungen; links ein Stern-/Aspekt- oder Lehrkreis	NONE	NONE
f68r1	A2	f68r1.1	9	A2_LEFT_PANEL_HEADER	A2_LEFT_PANEL_ONLY	lokale Kopf-/Legendenangabe des zugeordneten f68r1-Paneels	Zeige lokale Kopf-/Legendenangabe des zugeordneten f68r1-Paneels; kopiere alle 9 Gruppen; lies den Wert nur unter A2_LEFT_PANEL_ONLY.	f68r1, Rubrik des linken offenen Sternfeldes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.	28 räumliche Stern- oder Mondstationsadressen innerhalb eines mehrteiligen Himmelsatlanten	NONE	NONE
f68r1	A2	f68r1.2	9	A2_MIDDLE_PANEL_HEADER	A2_MIDDLE_PANEL_ONLY	lokale Kopf-/Legendenangabe des zugeordneten f68r1-Paneels	Zeige lokale Kopf-/Legendenangabe des zugeordneten f68r1-Paneels; kopiere alle 9 Gruppen; lies den Wert nur unter A2_MIDDLE_PANEL_ONLY.	f68r1, Rubrik des mittleren Stern-/Zentralfeldes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.	28 räumliche Stern- oder Mondstationsadressen innerhalb eines mehrteiligen Himmelsatlanten	NONE	NONE
