surface	card_class	composition	working_meaning_de	confidence	page	locus	section	language	hand	ordinal	line_token_count	line_position	was_v48_unknown	target_v48_gloss_de	target_v48_source	target_v48_scope_state	left_surface	left_gloss_de	right_surface	right_gloss_de	it2a_operation	it2a_render	rf1b_operation	rf1b_render	reader_support	zl3b_line	decision	reason_code	promotable	review_note
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f113r	f113r.35	S	B	3	1	14	INITIAL	0	Eintrag:	GDT659:Y_BOS_ENTRY	READER_BOUNDARY_UNSTABLE	BOUNDARY	BOUNDARY	sh	einweichen	MERGE_3	yshs	DELETE	EMPTY	NEITHER_EXACT	y sh s sheeo lkeeos aiin qokeees okchedy qotaiin otar okar ockhy rchdy qosain	O_NAMED_CONTEXT_CONFLICT	Y_ENTRY_OR_LABEL_OUTSIDE_CARD	0	Y_ENTRY_OR_LABEL_OUTSIDE_CARD
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f113r	f113r.35	S	B	3	3	14	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	READER_BOUNDARY_UNSTABLE	sh	einweichen	sheeo	vollständig eingeweichter Ansatz	MERGE_3	yshs	DELETE	EMPTY	NEITHER_EXACT	y sh s sheeo lkeeos aiin qokeees okchedy qotaiin otar okar ockhy rchdy qosain	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f113r	f113r.43	S	B	3	6	14	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	al	Rohstoffklasse I	aiin	Menge III	EXACT	s	EXACT	s	BOTH_EXACT	ykcheor sheeod lkar ar al s aiin cheeey ol chedy lchey lkar am chedam	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f113r	f113r.47	S	B	3	1	12	INITIAL	0	Eintrag:	GDT659:Y_BOS_ENTRY	KNOWN_CONTEXT_LICENSED	BOUNDARY	BOUNDARY	sheol	feuchtes Material	EXACT	y	EXACT	y	BOTH_EXACT	y sheol keechey cholkeedy qokaiin chedal l kches ar okain qokaiin oram	O_NAMED_CONTEXT_CONFLICT	Y_ENTRY_OR_LABEL_OUTSIDE_CARD	0	Y_ENTRY_OR_LABEL_OUTSIDE_CARD
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f113v	f113v.27	S	B	3	1	5	INITIAL	0	Eintrag:	GDT659:Y_BOS_ENTRY	READER_BOUNDARY_UNSTABLE	BOUNDARY	BOUNDARY	cheeo	[cheeo:?]	MERGE_3	ycheeol	DELETE	EMPTY	NEITHER_EXACT	y cheeo l cheeo alkeedy	O_NAMED_CONTEXT_CONFLICT	Y_ENTRY_OR_LABEL_OUTSIDE_CARD	0	Y_ENTRY_OR_LABEL_OUTSIDE_CARD
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f113v	f113v.48	S	B	3	1	12	INITIAL	0	Eintrag:	GDT659:Y_BOS_ENTRY	READER_BOUNDARY_UNSTABLE	BOUNDARY	BOUNDARY	cheol	trockener Drogenstoff	MERGE_2	ycheol	EXACT	y	ONE_EXACT	y cheol cheey qol lsheedy qokaiin chedy kain qokeeedy lkaiin okal dy	O_NAMED_CONTEXT_CONFLICT	Y_ENTRY_OR_LABEL_OUTSIDE_CARD	0	Y_ENTRY_OR_LABEL_OUTSIDE_CARD
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f114r	f114r.23	S	B	3	8	10	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	al	Rohstoffklasse I	ain	Menge-/Klassenwert II	EXACT	s	EXACT	s	BOTH_EXACT	or cheo al taiin qokedaiin oeain al s ain ches	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f114r	f114r.30	S	B	3	1	14	INITIAL	0	Eintrag:	GDT659:Y_BOS_ENTRY	READER_BOUNDARY_UNSTABLE	BOUNDARY	BOUNDARY	chedar	abgemessene Trockenfraktion I, Mittelstufe	MERGE_2	ychedar	MERGE_2	ychedar	NEITHER_EXACT	y chedar okeedy lkeedy aiin oeedaiin qoaiin ykedy okair olkeedy qoain ain okeey ram	O_NAMED_CONTEXT_CONFLICT	Y_ENTRY_OR_LABEL_OUTSIDE_CARD	0	Y_ENTRY_OR_LABEL_OUTSIDE_CARD
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f114v	f114v.13	S	B	3	3	5	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	READER_BOUNDARY_UNSTABLE	qoteeo	[qoteeo:?]	oiiin	Zubereitung in Form IV	MERGE_2	soiiin	MERGE_3	qoteeosoiiin	NEITHER_EXACT	sheedy qoteeo s oiiin chcthain	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f114v	f114v.26	S	B	3	4	11	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	READER_BOUNDARY_UNSTABLE	qoto	[qoto:?]	araiin	[araiin:?]	MERGE_2	qotos	MERGE_2	qotos	NEITHER_EXACT	pcheodal chopcheod qoto s araiin qota l cheo pchdal qoeedy chcthey	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f114v	f114v.30	S	B	3	1	11	INITIAL	0	Eintrag:	GDT659:Y_BOS_ENTRY	READER_BOUNDARY_UNSTABLE	BOUNDARY	BOUNDARY	cheey	trocken am Ende des Grades	MERGE_2	ycheey	MERGE_2	ycheey	NEITHER_EXACT	y cheey qooeey qolcheey qoteey qotaiin otal otaiin oteeo teey rain	O_NAMED_CONTEXT_CONFLICT	Y_ENTRY_OR_LABEL_OUTSIDE_CARD	0	Y_ENTRY_OR_LABEL_OUTSIDE_CARD
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f114v	f114v.32	S	B	3	1	6	INITIAL	0	Eintrag:	GDT659:Y_BOS_ENTRY	READER_BOUNDARY_UNSTABLE	BOUNDARY	BOUNDARY	cheol	trockener Drogenstoff	MERGE_2	ycheol	MERGE_2	ycheol	NEITHER_EXACT	y cheol oleey cheoaiin chetaiin sheeodain	O_NAMED_CONTEXT_CONFLICT	Y_ENTRY_OR_LABEL_OUTSIDE_CARD	0	Y_ENTRY_OR_LABEL_OUTSIDE_CARD
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f114v	f114v.7	S	B	3	5	10	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	cheey	trocken am Ende des Grades	aiin	Menge III	EXACT	s	EXACT	s	BOTH_EXACT	ytedshedy otaiin cheedar cheey s aiin chedky chedaiin shod chokchedy	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f115r	f115r.15	S	B	@	1	13	INITIAL	0	Eintrag:	GDT659:Y_BOS_ENTRY	READER_BOUNDARY_UNSTABLE	BOUNDARY	BOUNDARY	cheo	trocken angesetzte Zubereitung	MERGE_2	ycheo	EXACT	y	ONE_EXACT	y cheo lkeodain chcthed qokar chedy qotain chody qotain cheol lkar air om	O_NAMED_CONTEXT_CONFLICT	Y_ENTRY_OR_LABEL_OUTSIDE_CARD	0	Y_ENTRY_OR_LABEL_OUTSIDE_CARD
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f115r	f115r.23	S	B	@	6	13	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	READER_BOUNDARY_UNSTABLE	qokcho	erhitze, trockne und setze an	checthy	trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut	ONE	qokchor	EXACT	s	ONE_EXACT	dchey keey qokeod chody qokcho s checthy qokeeey keeey lol chedy qokchedy ldy	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f115r	f115r.25	S	B	@	1	7	INITIAL	0	Eintrag:	GDT659:Y_BOS_ENTRY	KNOWN_CONTEXT_LICENSED	BOUNDARY	BOUNDARY	cheodain	Trockenansatz, Dosis II	EXACT	y	EXACT	y	BOTH_EXACT	y cheodain cheey qotchedy qokeeody choar cheey	O_NAMED_CONTEXT_CONFLICT	Y_ENTRY_OR_LABEL_OUTSIDE_CARD	0	Y_ENTRY_OR_LABEL_OUTSIDE_CARD
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f115r	f115r.26	S	B	@	4	12	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	READER_BOUNDARY_UNSTABLE	qoteeo	[qoteeo:?]	ar	Drogenfraktion I	MERGE_2	qoteeos	EXACT	s	ONE_EXACT	ksheoary otchey qoteeo s ar aiiin chotchdy qodair sheol pchedy dal dalom	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f115r	f115r.33	S	B	@	1	11	INITIAL	0	Eintrag:	GDT659:Y_BOS_ENTRY	READER_BOUNDARY_UNSTABLE	BOUNDARY	BOUNDARY	cheey	trocken am Ende des Grades	MERGE_2	ycheey	MERGE_2	ycheey	NEITHER_EXACT	y cheey qotaiin chokeeey chckhey qoky aiin cheey lkeedy oky chokchaiin	O_NAMED_CONTEXT_CONFLICT	Y_ENTRY_OR_LABEL_OUTSIDE_CARD	0	Y_ENTRY_OR_LABEL_OUTSIDE_CARD
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f115r	f115r.39	S	B	@	1	6	INITIAL	0	Eintrag:	GDT659:Y_BOS_ENTRY	READER_BOUNDARY_UNSTABLE	BOUNDARY	BOUNDARY	chey	trocken in der Mitte des Grades	MERGE_2	ychey	MERGE_2	ychey	NEITHER_EXACT	y chey keey qodain cheody qokor	O_NAMED_CONTEXT_CONFLICT	Y_ENTRY_OR_LABEL_OUTSIDE_CARD	0	Y_ENTRY_OR_LABEL_OUTSIDE_CARD
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f115r	f115r.45	S	B	@	1	5	INITIAL	0	Eintrag:	GDT659:Y_BOS_ENTRY	KNOWN_CONTEXT_LICENSED	BOUNDARY	BOUNDARY	dchedy	abgemessene Trockendroge, fertig	EXACT	y	EXACT	y	BOTH_EXACT	y dchedy kody qokeedy chols	O_NAMED_CONTEXT_CONFLICT	Y_ENTRY_OR_LABEL_OUTSIDE_CARD	0	Y_ENTRY_OR_LABEL_OUTSIDE_CARD
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f115v	f115v.28	S	B	3	1	8	INITIAL	0	Eintrag:	GDT659:Y_BOS_ENTRY	READER_BOUNDARY_UNSTABLE	BOUNDARY	BOUNDARY	chey	trocken in der Mitte des Grades	MERGE_2	ychey	MERGE_2	ychey	NEITHER_EXACT	y chey lcho lor chedy chol chedy chdy	O_NAMED_CONTEXT_CONFLICT	Y_ENTRY_OR_LABEL_OUTSIDE_CARD	0	Y_ENTRY_OR_LABEL_OUTSIDE_CARD
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f115v	f115v.40	S	B	3	4	9	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	READER_BOUNDARY_UNSTABLE	shedain	zwei Dosen bis zur Mittelstufe eingeweichter Droge	cho	Trockenansatz	ONE	or	ONE	r	NEITHER_EXACT	ycheeol kaiin shedain s cho r okas cheos qokchy	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f116r	f116r.14	S	B	3	6	7	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	l	Grundstoff des vorstehenden Ansatzes	oleedy	[oleedy:?]	EXACT	s	EXACT	s	BOTH_EXACT	sain cheychear ain chl l s oleedy	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f116r	f116r.44	S	B	3	1	11	INITIAL	0	Samen-/Saatgutposten	GDT660:S_BOS	READER_BOUNDARY_UNSTABLE	BOUNDARY	BOUNDARY	okeedy	heißer Ansatz am Ende des Grades, abgeschlossen	DELETE	EMPTY	ONE	sq	NEITHER_EXACT	s okeedy qokain shckhy ol lcheor chky raiin chey qol okam	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
d	O	FREE_D_OCCURRENCE	abschließen oder mit folgendem or eine Portion abmessen	MEDIUM	f11r	f11r.5	H	A	1	8	11	MEDIAL	0	Dosis	GDT661:D_BODY	READER_BOUNDARY_UNSTABLE	cthy	CTH-Drogenmaterial	y	Eintragsteil abgeschlossen	MERGE_2	dy	MERGE_2	dy	NEITHER_EXACT	tchol shor shor dky y daiin cthy d y chodl daiin	O_NAMED_CONTEXT_CONFLICT	D_FREE_DOSE_NOT_SUFFIX_CLOSE	0	D_FREE_DOSE_NOT_SUFFIX_CLOSE
d	O	FREE_D_OCCURRENCE	abschließen oder mit folgendem or eine Portion abmessen	MEDIUM	f11r	f11r.6	H	A	1	2	12	MEDIAL	0	Dosis	GDT661:D_BODY	READER_BOUNDARY_UNSTABLE	odl	Holzdroge im Ansatz abmessen	s	Samen-/Saatgutposten	MERGE_2	ds	MERGE_3	dsy	NEITHER_EXACT	odl d s y otol chaiin ykchor dair chody cthy s daiin	O_NAMED_CONTEXT_CONFLICT	D_FREE_DOSE_NOT_SUFFIX_CLOSE	0	D_FREE_DOSE_NOT_SUFFIX_CLOSE
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f11r	f11r.6	H	A	1	3	12	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	d	Dosis	y	Eintragsteil abgeschlossen	MERGE_2	ds	MERGE_3	dsy	NEITHER_EXACT	odl d s y otol chaiin ykchor dair chody cthy s daiin	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f11r	f11r.6	H	A	1	11	12	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	READER_BOUNDARY_UNSTABLE	cthy	CTH-Drogenmaterial	daiin	Grad-/Maßwert III	EXACT	s	EXACT	s	BOTH_EXACT	odl d s y otol chaiin ykchor dair chody cthy s daiin	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f11v	f11v.7	H	A	1	5	6	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	READER_BOUNDARY_UNSTABLE	cthey	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	chold	getrockneten Drogenstoff abschließen	MERGE_2	schold	EXACT	s	ONE_EXACT	ycheor ksho dor cthey s chold	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f13r	f13r.2	H	A	1	10	11	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	daiin	Grad-/Maßwert III	y	Eintrag abgeschlossen	EXACT	s	EXACT	s	BOTH_EXACT	dchol chol dol shkchy ydal shy ykchy qoty daiin s y	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f13r	f13r.3	H	A	1	1	11	INITIAL	0	Samen-/Saatgutposten	GDT660:S_BOS	KNOWN_CONTEXT_LICENSED	BOUNDARY	BOUNDARY	y	Eintragsteil abgeschlossen	EXACT	s	EXACT	s	BOTH_EXACT	s y dchor shaiin oeees ykor chor ytshy ykchy kchy dar	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
d	O	FREE_D_OCCURRENCE	abschließen oder mit folgendem or eine Portion abmessen	MEDIUM	f13r	f13r.6	H	A	1	9	9	FINAL	0	Dosis	GDT661:D_TERMINAL	KNOWN_CONTEXT_LICENSED	chckhy	Arzneikompositum: trocken, Gradanfang	BOUNDARY	BOUNDARY	EXACT	d	EXACT	d	BOTH_EXACT	tchor dor daiin qotchol okchy okchor oiin chckhy d	O_NAMED_CONTEXT_CONFLICT	D_FREE_DOSE_NOT_SUFFIX_CLOSE	0	D_FREE_DOSE_NOT_SUFFIX_CLOSE
d	O	FREE_D_OCCURRENCE	abschließen oder mit folgendem or eine Portion abmessen	MEDIUM	f13r	f13r.7	H	A	1	6	9	MEDIAL	0	Dosis	GDT661:D_BODY	KNOWN_CONTEXT_LICENSED	qoy	[qoy:?]	oldy	fertiger, abgeseihter Auszug	EXACT	d	EXACT	d	BOTH_EXACT	dchy qoky chol dy qoy d oldy okchor doaiin	O_NAMED_CONTEXT_CONFLICT	D_FREE_DOSE_NOT_SUFFIX_CLOSE	0	D_FREE_DOSE_NOT_SUFFIX_CLOSE
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f13r	f13r.8	H	A	1	5	7	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	k	[k:?]	okchey	heiß-trockener Ansatz in der Mitte des Grades	EXACT	s	EXACT	s	BOTH_EXACT	shochy qokchy torchy k s okchey daiin	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f13v	f13v.10	H	A	1	1	6	INITIAL	0	Eintrag:	GDT659:Y_BOS_ENTRY	READER_BOUNDARY_UNSTABLE	BOUNDARY	BOUNDARY	ol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	EXACT	y	MERGE_2	yol	ONE_EXACT	y ol chy kchey kchor dal	O_NAMED_CONTEXT_CONFLICT	Y_ENTRY_OR_LABEL_OUTSIDE_CARD	0	Y_ENTRY_OR_LABEL_OUTSIDE_CARD
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f13v	f13v.4	H	A	1	3	8	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	READER_BOUNDARY_UNSTABLE	l	Pfund / Gewichtseinheit	chey	trocken in der Mitte des Grades	MERGE_3	ols	MERGE_3	ols	NEITHER_EXACT	o l s chey okos oaiin okshy qo	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
d	O	FREE_D_OCCURRENCE	abschließen oder mit folgendem or eine Portion abmessen	MEDIUM	f13v	f13v.8	H	A	1	9	11	MEDIAL	0	Dosis	GDT661:D_BODY	READER_BOUNDARY_UNSTABLE	kald	erhitzte Rohdroge I abschließen	y	; hierzu:	EXACT	d	MERGE_3	dytaiin	ONE_EXACT	otchy daiin y dain ykol okchy o kald d y taiin	O_NAMED_CONTEXT_CONFLICT	D_FREE_DOSE_NOT_SUFFIX_CLOSE	0	D_FREE_DOSE_NOT_SUFFIX_CLOSE
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f14r	f14r.8	H	A	1	6	6	FINAL	0	Samen-/Saatgutposten	GDT660:S_EOS	KNOWN_CONTEXT_LICENSED	ykaiin	erhitze hiervon auf Stufe III	BOUNDARY	BOUNDARY	EXACT	s	EXACT	s	BOTH_EXACT	soshy chol shor cheos ykaiin s	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
d	O	FREE_D_OCCURRENCE	abschließen oder mit folgendem or eine Portion abmessen	MEDIUM	f14v	f14v.2	H	A	1	2	10	MEDIAL	0	Dosis	GDT661:D_BODY	READER_BOUNDARY_UNSTABLE	okchor	eine Portion heiß-trockene Droge im Ansatz	chytshy	leicht getrocknete Droge abkühlen und anfeuchten	ONE	dchy	MERGE_2	dchytshy	NEITHER_EXACT	okchor d chytshy oty chy cthy otchy ty chol daiin	O_NAMED_CONTEXT_CONFLICT	D_FREE_DOSE_NOT_SUFFIX_CLOSE	0	D_FREE_DOSE_NOT_SUFFIX_CLOSE
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f15r	f15r.8	H	A	1	4	6	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	READER_BOUNDARY_UNSTABLE	kaiin	heiß, Grad III	dain	Grad-/Maßwert II	EXACT	s	ONE	tolkaiinr	ONE_EXACT	shocthy tol kaiin s dain ctholy	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f15r	f15r.9	H	A	1	6	7	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	READER_BOUNDARY_UNSTABLE	cthl	[cthl:?]	y	Eintrag abgeschlossen	EXACT	s	MERGE_2	cthls	ONE_EXACT	octhain qokaiin chos odaiin cthl s y	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f15v	f15v.5	H	A	1	6	6	FINAL	0	Samen-/Saatgutposten	GDT660:S_EOS	KNOWN_CONTEXT_LICENSED	cthy	CTH-Drogenmaterial	BOUNDARY	BOUNDARY	EXACT	s	EXACT	s	BOTH_EXACT	otchor chor chor ytchor cthy s	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f15v	f15v.7	H	A	1	1	8	INITIAL	0	Eintrag:	GDT659:Y_BOS_ENTRY	READER_BOUNDARY_UNSTABLE	BOUNDARY	BOUNDARY	choiin	trockene Zubereitungsform III	ONE	coy	EXACT	y	ONE_EXACT	y choiin sho chy s chy tor ols	O_NAMED_CONTEXT_CONFLICT	Y_ENTRY_OR_LABEL_OUTSIDE_CARD	0	Y_ENTRY_OR_LABEL_OUTSIDE_CARD
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f15v	f15v.7	H	A	1	5	8	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	chy	trocken am Anfang des Grades	chy	trocken am Anfang des Grades	EXACT	s	EXACT	s	BOTH_EXACT	y choiin sho chy s chy tor ols	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
d	O	FREE_D_OCCURRENCE	abschließen oder mit folgendem or eine Portion abmessen	MEDIUM	f16r	f16r.6	H	A	1	6	7	MEDIAL	0	Dosis	GDT661:D_BODY	READER_BOUNDARY_UNSTABLE	aiin	Menge III	toaiin	[toaiin:?]	MERGE_2	dtoaiin	MERGE_2	dtoaiin	NEITHER_EXACT	oshaiin dyky oeees deeeod aiin d toaiin	O_NAMED_CONTEXT_CONFLICT	D_FREE_DOSE_NOT_SUFFIX_CLOSE	0	D_FREE_DOSE_NOT_SUFFIX_CLOSE
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f16r	f16r.7	H	A	1	5	8	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	READER_BOUNDARY_UNSTABLE	schy	Samen/Saatgut, trockene Grundform	aiin	Menge III	MERGE_2	saiin	EXACT	s	ONE_EXACT	daiin dalchy dyky schy s aiin doal qoky	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f16v	f16v.1	H	A	1	5	6	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	READER_BOUNDARY_UNSTABLE	chpchey	[chpchey:?]	pchoy	[pchoy:?]	EXACT	s	MERGE_2	spchoy	ONE_EXACT	pchroiin otchor chpchol chpchey s pchoy	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
d	O	FREE_D_OCCURRENCE	abschließen oder mit folgendem or eine Portion abmessen	MEDIUM	f17r	f17r.7	H	A	1	5	6	MEDIAL	0	Dosis	GDT661:D_BODY	READER_BOUNDARY_UNSTABLE	zepchy	[zepchy:?]	opchordy	[opchordy:?]	ONE	dsa	DELETE	EMPTY	NEITHER_EXACT	ksheo qokchy choldshy zepchy d opchordy	O_NAMED_CONTEXT_CONFLICT	D_FREE_DOSE_NOT_SUFFIX_CLOSE	0	D_FREE_DOSE_NOT_SUFFIX_CLOSE
d	O	FREE_D_OCCURRENCE	abschließen oder mit folgendem or eine Portion abmessen	MEDIUM	f17v	f17v.6	H	A	1	6	6	FINAL	0	Dosis	GDT661:D_TERMINAL	READER_BOUNDARY_UNSTABLE	otaiin	kalt im Zubereitungsrahmen, Grad III	BOUNDARY	BOUNDARY	EXACT	d	MERGE_2	otaiind	ONE_EXACT	oekor or okaiin or otaiin d	O_NAMED_CONTEXT_CONFLICT	D_FREE_DOSE_NOT_SUFFIX_CLOSE	0	D_FREE_DOSE_NOT_SUFFIX_CLOSE
