model	edition	paragraph	at	word	gloss
N	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.22|G007	chedaiin	⟦chedaiin⟧
N	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.22|G008	cheey	⟦cheey⟧
N	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.22|G009	okedy	⟦okedy⟧
N	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.22|G010	qoky	⟦qoky⟧
N	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.23|G001	sheoky	⟦sheoky⟧
N	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.23|G002	qokaiin	⟦qokaiin⟧
N	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.23|G003	chedy	⟦chedy⟧
N	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.23|G004	lchedy	⟦lchedy⟧
N	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.23|G005	olshedy	⟦olshedy⟧
N	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.23|G006	qokeedy	⟦qokeedy⟧
N	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.23|G007	chedy	⟦chedy⟧
N	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.23|G008	qok[a:o]l	⟦qok[a:o]l⟧
N	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.24|G001	daiin	Masse C·Uₚ
N	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.24|G002	dol	⟦dol⟧
N	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.24|G003	shor	Früchte
N	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.24|G004	cphey	⟦cphey⟧
N	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.24|G005	lfcheal	⟦lfcheal⟧
N	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.24|G006	shear	⟦shear⟧
N	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.24|G007	qolchy	⟦qolchy⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.1|G001	torain	⟦torain⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.1|G002	shedy	⟦shedy⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.1|G003	pchor	⟦pchor⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.1|G004	or	⟦or⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.1|G005	shek	⟦shek⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.1|G006	otarpchdy	⟦otarpchdy⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.1|G007	opcholor	⟦opcholor⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.1|G008	otal	⟦otal⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.1|G009	shedy	⟦shedy⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.2|G001	qoteedy	⟦qoteedy⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.2|G002	lshdy	⟦lshdy⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.2|G003	otchedy	⟦otchedy⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.2|G004	olshey	⟦olshey⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.2|G005	olshee	⟦olshee⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.2|G006	qol	⟦qol⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.2|G007	sheey	⟦sheey⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.2|G008	qoteey	Material U
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.2|G009	loly	⟦loly⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.3|G001	yshealdy	⟦yshealdy⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.3|G002	rshedy	⟦rshedy⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.3|G003	qoteedy	⟦qoteedy⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.3|G004	chckhey	⟦chckhey⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.3|G005	qo	⟦qo⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.3|G006	y	⟦y⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.3|G007	chey	⟦chey⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.3|G008	lchey	⟦lchey⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.3|G009	qokeey	⟦qokeey⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.3|G010	rchedy	⟦rchedy⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.4|G001	teey	⟦teey⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.4|G002	dar	⟦dar⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.4|G003	qotar	⟦qotar⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.4|G004	sheds	⟦sheds⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.4|G005	sheekeey	⟦sheekeey⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.4|G006	qokeey	⟦qokeey⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.4|G007	okey	⟦okey⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.4|G008	qolshy	⟦qolshy⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.4|G009	olchey	⟦olchey⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.4|G010	qoky	⟦qoky⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.4|G011	ol	auch
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.5|G001	qokal	⟦qokal⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.5|G002	shedy	⟦shedy⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.5|G003	chcthy	⟦chcthy⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.5|G004	or	⟦or⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.5|G005	chear	⟦chear⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.5|G006	salchey	⟦salchey⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.5|G007	qol	⟦qol⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.5|G008	shal	⟦shal⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.5|G009	chey	⟦chey⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.5|G010	l	⟦l⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.5|G011	cheol	⟦cheol⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.5|G012	chol	getrocknet
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.5|G013	chy	Wasser
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.6|G001	shol	feucht
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.6|G002	okar	⟦okar⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.6|G003	ol	auch
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.6|G004	olkeey	⟦olkeey⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.6|G005	qokey	⟦qokey⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.6|G006	sain	⟦sain⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.6|G007	olcheey	⟦olcheey⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.6|G008	qol	⟦qol⟧
N	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.6|G009	chey	⟦chey⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.11|G001	kolchdy	⟦kolchdy⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.11|G002	qokedy	⟦qokedy⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.11|G003	qopol	⟦qopol⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.11|G004	qotedor	⟦qotedor⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.11|G005	chopchedy	⟦chopchedy⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.11|G006	qotal	⟦qotal⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.11|G007	chedy	⟦chedy⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.11|G008	kam	⟦kam⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.12|G001	otedy	⟦otedy⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.12|G002	qodched	⟦qodched⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.12|G003	olqo	⟦olqo⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.12|G004	dar	⟦dar⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.12|G005	checkho	⟦checkho⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.12|G006	lolol	⟦lolol⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.12|G007	okal	⟦okal⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.12|G008	okarchedy	⟦okarchedy⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.13|G001	tcheol	⟦tcheol⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.13|G002	olchedy	⟦olchedy⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.13|G003	qokeedy	⟦qokeedy⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.13|G004	qotedy	⟦qotedy⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.13|G005	chedar	⟦chedar⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.13|G006	cheey	⟦cheey⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.13|G007	lchey	⟦lchey⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.13|G008	solarol	⟦solarol⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.14|G001	r	⟦r⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.14|G002	olchy	⟦olchy⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.14|G003	qokal	⟦qokal⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.14|G004	chey	⟦chey⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.14|G005	qokain	⟦qokain⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.14|G006	deeedy	⟦deeedy⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.14|G007	qokeey	⟦qokeey⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.14|G008	qokaiin	⟦qokaiin⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.14|G009	olchedy	⟦olchedy⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.15|G001	kedy	⟦kedy⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.15|G002	lchedy	⟦lchedy⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.15|G003	qokedy	⟦qokedy⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.15|G004	qok[ee:ch]dy	⟦qok[ee:ch]dy⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.15|G005	lkeedy	⟦lkeedy⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.15|G006	qokaiin	⟦qokaiin⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.15|G007	dy	⟦dy⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.15|G008	daiin	Masse C·Uₚ
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.15|G009	chdy	⟦chdy⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.15|G010	dy	⟦dy⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.16|G001	qokeedy	⟦qokeedy⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.16|G002	lchedy	⟦lchedy⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.16|G003	qokeedy	⟦qokeedy⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.16|G004	cheey	⟦cheey⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.16|G005	r	⟦r⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.16|G006	or	⟦or⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.16|G007	ol	auch
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.16|G008	s	und
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.16|G009	aiin	⟦aiin⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.16|G010	chey	⟦chey⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.16|G011	ra{cty}	⟦ra{cty}⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.16|G012	dam	⟦dam⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.17|G001	dshedy	⟦dshedy⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.17|G002	qoteey	Material U
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.17|G003	chedy	⟦chedy⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.17|G004	qokeeey	⟦qokeeey⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.17|G005	qokedy	⟦qokedy⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.17|G006	lteedy	⟦lteedy⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.17|G007	qokeedy	⟦qokeedy⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.17|G008	ralchey	⟦ralchey⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.18|G001	polched	⟦polched⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.18|G002	otain	⟦otain⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.18|G003	shedy	⟦shedy⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.18|G004	shedy	⟦shedy⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.18|G005	dal	⟦dal⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.18|G006	chedar	⟦chedar⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.18|G007	qokeey	⟦qokeey⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.18|G008	ykeey	⟦ykeey⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.18|G009	l	⟦l⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.18|G010	s	und
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.18|G011	araiin	⟦araiin⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.18|G012	ory	⟦ory⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.19|G001	okain	⟦okain⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.19|G002	char	⟦char⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.19|G003	okain	⟦okain⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.19|G004	qokeedy	⟦qokeedy⟧
N	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.19|G005	lchy	⟦lchy⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.20|G001	posalshy	⟦posalshy⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.20|G002	qokedy	⟦qokedy⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.20|G003	cphal	⟦cphal⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.20|G004	shedy	⟦shedy⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.20|G005	sheol	⟦sheol⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.20|G006	keeedy	⟦keeedy⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.20|G007	lkaiin	⟦lkaiin⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.20|G008	shedy	⟦shedy⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.20|G009	qoly	⟦qoly⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.21|G001	daiin	Masse C·Uₚ
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.21|G002	cheoky	⟦cheoky⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.21|G003	lkedy	⟦lkedy⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.21|G004	salshey	⟦salshey⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.21|G005	daiin	Masse C·Uₚ
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.21|G006	chey	⟦chey⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.21|G007	qol	⟦qol⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.21|G008	chedy	⟦chedy⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.21|G009	qokeey	⟦qokeey⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.21|G010	dal	⟦dal⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.22|G001	qokaiin	⟦qokaiin⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.22|G002	cheor	⟦cheor⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.22|G003	sheey	⟦sheey⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.22|G004	qokaiin	⟦qokaiin⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.22|G005	shckhey	⟦shckhey⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.22|G006	qol	⟦qol⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.22|G007	keeedy	⟦keeedy⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.22|G008	qokeeey	⟦qokeeey⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.22|G009	ra[s:r]y	⟦ra[s:r]y⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.23|G001	cheey	⟦cheey⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.23|G002	qcthey	⟦qcthey⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.23|G003	qokeey	⟦qokeey⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.23|G004	lcheey	⟦lcheey⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.23|G005	daiin	Masse C·Uₚ
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.23|G006	chey	⟦chey⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.23|G007	qokeeedy	⟦qokeeedy⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.23|G008	lchedy	⟦lchedy⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.23|G009	lar	⟦lar⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.24|G001	qokeedy	⟦qokeedy⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.24|G002	lcheedy	⟦lcheedy⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.24|G003	qokeoy	⟦qokeoy⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.24|G004	sal	⟦sal⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.24|G005	raiin	⟦raiin⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.24|G006	qokeey	⟦qokeey⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.24|G007	lkeey	⟦lkeey⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.24|G008	qokeey	⟦qokeey⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.24|G009	raiin	⟦raiin⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.24|G010	ydy	⟦ydy⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.25|G001	dol	⟦dol⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.25|G002	qoesedy	⟦qoesedy⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.25|G003	sheea'l	⟦sheea'l⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.25|G004	sheedy	⟦sheedy⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.25|G005	lshed	⟦lshed⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.25|G006	qockhey	⟦qockhey⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.25|G007	lchedy	⟦lchedy⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.25|G008	lar	⟦lar⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.25|G009	sheey	⟦sheey⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.25|G010	ry	⟦ry⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.26|G001	tshey	⟦tshey⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.26|G002	qokeedy	⟦qokeedy⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.26|G003	cheal	⟦cheal⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.26|G004	lchedar	⟦lchedar⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.26|G005	ches	⟦ches⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.26|G006	aiin	⟦aiin⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.26|G007	oteey	⟦oteey⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.26|G008	qokaiin	⟦qokaiin⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.26|G009	okey	⟦okey⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.27|G001	pchedy	⟦pchedy⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.27|G002	rsheal	⟦rsheal⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.27|G003	daldy	⟦daldy⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.27|G004	qokeedy	⟦qokeedy⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.27|G005	rshedy	⟦rshedy⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.27|G006	qoteedy	⟦qoteedy⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.27|G007	qokeedy	⟦qokeedy⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.27|G008	lochedy	⟦lochedy⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.28|G001	qokoiin	⟦qokoiin⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.28|G002	shedy	⟦shedy⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.28|G003	qokeedy	⟦qokeedy⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.28|G004	qotaiin	abseihen
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.28|G005	chcthey	⟦chcthey⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.28|G006	qoteeol	⟦qoteeol⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.28|G007	chey	⟦chey⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.28|G008	qokaiin	⟦qokaiin⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.28|G009	oly	⟦oly⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.29|G001	d	⟦d⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.29|G002	cheey	⟦cheey⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.29|G003	lchedy	⟦lchedy⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.29|G004	qokeedy	⟦qokeedy⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.29|G005	lchedy	⟦lchedy⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.29|G006	rchedy	⟦rchedy⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.29|G007	ok{chh}y	⟦ok{chh}y⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.29|G008	qotedy	⟦qotedy⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.29|G009	qoty	⟦qoty⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.29|G010	qoty	⟦qoty⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.30|G001	qoteey	Material U
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.30|G002	raiin	⟦raiin⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.30|G003	cheol	⟦cheol⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.30|G004	qoteey	Material U
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.30|G005	shedy	⟦shedy⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.30|G006	qokeey	⟦qokeey⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.30|G007	lshedy	⟦lshedy⟧
N	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.30|G008	qokeedy	⟦qokeedy⟧
