statement_id	page	record	owner_id	owner_de	cue_class	cue_tokens	transition	state_before	state_after	closure_status	complete_instruction_de	cross_owner_material_carry	global_pipe_or_process_join
B3-S002	f83r	B3	B3:OWNER_01	obere offene Fächerstation am Rand	STRONG_LINK_CUE	OT	EXPLICIT_LOCAL_CONTINUATION	B3:OWNER_01::ACTIVE_LOCAL_MATERIAL	B3:OWNER_01::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: obere offene Fächerstation am Rand. Arbeitsfolge: anwärmen. Angaben: danach · Ziel.	NOT_APPLICABLE	NONE
B3-S003	f83r	B3	B3:OWNER_01	obere offene Fächerstation am Rand	CURRENT_ITEM_CUE	Y	CURRENT_ITEM_CONTINUATION	B3:OWNER_01::CURRENT_ITEM	B3:OWNER_01::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: obere offene Fächerstation am Rand. Arbeitsfolge: abführen + abmessen und umsetzen. Angaben: dies | Maß | dies.	NOT_APPLICABLE	NONE
B3-S004	f83r	B3	B3:OWNER_01	obere offene Fächerstation am Rand	STRONG_LINK_CUE	AR|OT	EXPLICIT_LOCAL_CONTINUATION	B3:OWNER_01::ACTIVE_LOCAL_MATERIAL	B3:OWNER_01::ACTIVE_ITEM_AVAILABLE	OPEN_ENTRY	Bildort: obere offene Fächerstation am Rand. Arbeitsfolge: setze nach Maß an. Angaben: danach · Ziel | davon.	NOT_APPLICABLE	NONE
B3-S005	f83r	B3	B3:OWNER_02	mittlere Randfigur im runden Gefäß	OWNER_ONLY	NONE	OWNER_RESET	B3:OWNER_01::STOP_AT_VISIBLE_BOUNDARY	B3:OWNER_02::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: umfüllen.	NO	NONE
B3-S006	f83r	B3	B3:OWNER_02	mittlere Randfigur im runden Gefäß	STRONG_LINK_CUE	OL	EXPLICIT_LOCAL_CONTINUATION	B3:OWNER_02::ACTIVE_LOCAL_MATERIAL	B3:OWNER_02::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: umschöpfen → anlegen → führe zur nächsten Station.	NOT_APPLICABLE	NONE
B3-S007	f83r	B3	B3:OWNER_02	mittlere Randfigur im runden Gefäß	CURRENT_ITEM_CUE	Y	CURRENT_ITEM_CONTINUATION	B3:OWNER_02::CURRENT_ITEM	B3:OWNER_02::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: setze nach Maß an → umschöpfen → einwirken lassen.	NOT_APPLICABLE	NONE
B3-S008	f83r	B3	B3:OWNER_02	mittlere Randfigur im runden Gefäß	OWNER_ONLY	NONE	SAME_OWNER_UNSPECIFIED_STEP	B3:OWNER_02::OWNER_ACTIVE_ITEM_UNSPECIFIED	B3:OWNER_02::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: abführen + überführen.	NOT_APPLICABLE	NONE
B3-S009	f83r	B3	B3:OWNER_02	mittlere Randfigur im runden Gefäß	CURRENT_ITEM_CUE	Y	CURRENT_ITEM_CONTINUATION	B3:OWNER_02::CURRENT_ITEM	B3:OWNER_02::ACTIVE_ITEM_AVAILABLE	OPEN_ENTRY	Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: setze dies ein.	NOT_APPLICABLE	NONE
B3-S010	f83r	B3	B3:OWNER_03	untere Randfigur im korbartigen Gefäß	STRONG_LINK_CUE	OT	OWNER_RESET	B3:OWNER_02::STOP_AT_VISIBLE_BOUNDARY	B3:OWNER_03::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: einfüllen + umfüllen. Angaben: danach · kurz; Schritt schließen.	NO	NONE
B3-S011	f83r	B3	B3:OWNER_03	untere Randfigur im korbartigen Gefäß	STRONG_LINK_CUE	AR	EXPLICIT_LOCAL_CONTINUATION	B3:OWNER_03::ACTIVE_LOCAL_MATERIAL	B3:OWNER_03::ACTIVE_ITEM_AVAILABLE	OPEN_ENTRY	Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: halten + umsetzen → setze dies ein → umschöpfen. Angaben: davon · dies.	NOT_APPLICABLE	NONE
B3-S012	f83r	B3	B3:OWNER_03	untere Randfigur im korbartigen Gefäß	OWNER_ONLY	NONE	SAME_OWNER_UNSPECIFIED_STEP	B3:OWNER_03::OWNER_ACTIVE_ITEM_UNSPECIFIED	B3:OWNER_03::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: absetzen lassen. Angaben: Ansatz.	NOT_APPLICABLE	NONE
B3-S013	f83r	B3	B3:OWNER_03	untere Randfigur im korbartigen Gefäß	CURRENT_ITEM_CUE	Y	CURRENT_ITEM_CONTINUATION	B3:OWNER_03::CURRENT_ITEM	B3:OWNER_03::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: setze nach Maß an → dosiert zugeben → einwirken lassen. Angaben: bereit · kurz · dies.	NOT_APPLICABLE	NONE
B3-S014	f83r	B3	B3:OWNER_03	untere Randfigur im korbartigen Gefäß	OWNER_ONLY	NONE	SAME_OWNER_UNSPECIFIED_STEP	B3:OWNER_03::OWNER_ACTIVE_ITEM_UNSPECIFIED	B3:OWNER_03::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: einleiten → ruhen lassen.	NOT_APPLICABLE	NONE
B3-S015	f83r	B3	B3:OWNER_03	untere Randfigur im korbartigen Gefäß	OWNER_ONLY	NONE	SAME_OWNER_UNSPECIFIED_STEP	B3:OWNER_03::OWNER_ACTIVE_ITEM_UNSPECIFIED	B3:OWNER_03::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: abführen + überführen.	NOT_APPLICABLE	NONE
B3-S016	f83r	B3	B3:OWNER_03	untere Randfigur im korbartigen Gefäß	OWNER_ONLY	NONE	SAME_OWNER_UNSPECIFIED_STEP	B3:OWNER_03::OWNER_ACTIVE_ITEM_UNSPECIFIED	B3:OWNER_03::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: führen → einsetzen + überführen.	NOT_APPLICABLE	NONE
B3-S017	f83r	B3	B3:OWNER_04	unverbundener Zwischenbereich	OWNER_ONLY	NONE	OWNER_RESET	B3:OWNER_03::STOP_AT_VISIBLE_BOUNDARY	B3:OWNER_04::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: unverbundener Zwischenbereich. Arbeitsfolge: einwirken lassen.	NO	NONE
B3-S018	f83r	B3	B3:OWNER_04	unverbundener Zwischenbereich	OWNER_ONLY	NONE	SAME_OWNER_UNSPECIFIED_STEP	B3:OWNER_04::OWNER_ACTIVE_ITEM_UNSPECIFIED	B3:OWNER_04::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: unverbundener Zwischenbereich. Arbeitsfolge: absetzen lassen.	NOT_APPLICABLE	NONE
B3-S019	f83r	B3	B3:OWNER_04	unverbundener Zwischenbereich	OWNER_ONLY	NONE	SAME_OWNER_UNSPECIFIED_STEP	B3:OWNER_04::OWNER_ACTIVE_ITEM_UNSPECIFIED	B3:OWNER_04::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: unverbundener Zwischenbereich. Arbeitsfolge: einwirken lassen + ruhen lassen.	NOT_APPLICABLE	NONE
B3-S020	f83r	B3	B3:OWNER_04	unverbundener Zwischenbereich	OWNER_ONLY	NONE	SAME_OWNER_UNSPECIFIED_STEP	B3:OWNER_04::OWNER_ACTIVE_ITEM_UNSPECIFIED	B3:OWNER_04::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: unverbundener Zwischenbereich. Arbeitsfolge: hinleiten + umfüllen. Angaben: Ziel.	NOT_APPLICABLE	NONE
B3-S021	f83r	B3	B3:OWNER_04	unverbundener Zwischenbereich	CURRENT_ITEM_CUE	Y	CURRENT_ITEM_CONTINUATION	B3:OWNER_04::CURRENT_ITEM	B3:OWNER_04::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: unverbundener Zwischenbereich. Arbeitsfolge: setze nach Maß an → ablagern → stehen lassen → umfüllen. Angaben: bereit · dies | Ziel | dies | Maß | dies | Ziel | bereit · dies.	NOT_APPLICABLE	NONE
B3-S022	f83r	B3	B3:OWNER_04	unverbundener Zwischenbereich	STRONG_LINK_CUE	OT	EXPLICIT_LOCAL_CONTINUATION	B3:OWNER_04::ACTIVE_LOCAL_MATERIAL	B3:OWNER_04::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: unverbundener Zwischenbereich. Arbeitsfolge: führe zur nächsten Station.	NOT_APPLICABLE	NONE
B3-S023	f83r	B3	B3:OWNER_04	unverbundener Zwischenbereich	OWNER_ONLY	NONE	SAME_OWNER_UNSPECIFIED_STEP	B3:OWNER_04::OWNER_ACTIVE_ITEM_UNSPECIFIED	B3:OWNER_04::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: unverbundener Zwischenbereich. Arbeitsfolge: abführen + überführen.	NOT_APPLICABLE	NONE
B3-S024	f83r	B3	B3:OWNER_04	unverbundener Zwischenbereich	OWNER_ONLY	NONE	SAME_OWNER_UNSPECIFIED_STEP	B3:OWNER_04::OWNER_ACTIVE_ITEM_UNSPECIFIED	B3:OWNER_04::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: unverbundener Zwischenbereich. Arbeitsfolge: führe zur nächsten Station.	NOT_APPLICABLE	NONE
B3-S025	f83r	B3	B3:OWNER_04	unverbundener Zwischenbereich	OWNER_ONLY	NONE	SAME_OWNER_UNSPECIFIED_STEP	B3:OWNER_04::OWNER_ACTIVE_ITEM_UNSPECIFIED	B3:OWNER_04::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: unverbundener Zwischenbereich. Arbeitsfolge: einsetzen + überführen.	NOT_APPLICABLE	NONE
B3-S026	f83r	B3	B3:OWNER_04	unverbundener Zwischenbereich	STRONG_LINK_CUE	AR	EXPLICIT_LOCAL_CONTINUATION	B3:OWNER_04::ACTIVE_LOCAL_MATERIAL	B3:OWNER_04::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: unverbundener Zwischenbereich. Arbeitsfolge: ableiten → umschöpfen → gib einen Teil hinein → abkühlen lassen → auffangen und stehen lassen. Angaben: länger · davon | bereit · dies.	NOT_APPLICABLE	NONE
B3-S027	f83r	B3	B3:OWNER_05	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	STRONG_LINK_CUE	OT	OWNER_RESET	B3:OWNER_04::STOP_AT_VISIBLE_BOUNDARY	B3:OWNER_05::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: setze nur die Angaben. Angaben: danach · länger; Schritt schließen.	NO	NONE
B3-S028	f83r	B3	B3:OWNER_05	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	CURRENT_ITEM_CUE	Y	CURRENT_ITEM_CONTINUATION	B3:OWNER_05::CURRENT_ITEM	B3:OWNER_05::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: wirken lassen → einwirken lassen.	NOT_APPLICABLE	NONE
B3-S029	f83r	B3	B3:OWNER_05	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	STRONG_LINK_CUE	OL	EXPLICIT_LOCAL_CONTINUATION	B3:OWNER_05::ACTIVE_LOCAL_MATERIAL	B3:OWNER_05::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: eintragen → einwirken lassen. Angaben: fort.	NOT_APPLICABLE	NONE
B3-S030	f83r	B3	B3:OWNER_05	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	STRONG_LINK_CUE	OT	EXPLICIT_LOCAL_CONTINUATION	B3:OWNER_05::ACTIVE_LOCAL_MATERIAL	B3:OWNER_05::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: setze dies ein → durchleiten → führe zur nächsten Station. Angaben: Maß.	NOT_APPLICABLE	NONE
B3-S031	f83r	B3	B3:OWNER_05	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	OWNER_ONLY	NONE	SAME_OWNER_UNSPECIFIED_STEP	B3:OWNER_05::OWNER_ACTIVE_ITEM_UNSPECIFIED	B3:OWNER_05::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: einwirken lassen.	NOT_APPLICABLE	NONE
B3-S032	f83r	B3	B3:OWNER_05	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	STRONG_LINK_CUE	OT	EXPLICIT_LOCAL_CONTINUATION	B3:OWNER_05::ACTIVE_LOCAL_MATERIAL	B3:OWNER_05::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: abmessen und umsetzen → abmessen und umsetzen. Angaben: danach · kurz · Maß | danach · Maß | danach · kurz; Schritt schließen.	NOT_APPLICABLE	NONE
B3-S033	f83r	B3	B3:OWNER_05	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	OWNER_ONLY	NONE	SAME_OWNER_UNSPECIFIED_STEP	B3:OWNER_05::OWNER_ACTIVE_ITEM_UNSPECIFIED	B3:OWNER_05::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: abführen.	NOT_APPLICABLE	NONE
B3-S034	f83r	B3	B3:OWNER_05	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	STRONG_LINK_CUE	OL|OT	EXPLICIT_LOCAL_CONTINUATION	B3:OWNER_05::ACTIVE_LOCAL_MATERIAL	B3:OWNER_05::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: eintragen → ablagern. Angaben: Gang · Sollstufe | bereit · dies | danach · Maß | fort · Ziel · dies.	NOT_APPLICABLE	NONE
B4-S001	f83r	B4	B4:OWNER_01	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	OWNER_ONLY	NONE	RECORD_INITIALIZE	UNSET	B4:OWNER_01::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: einwirken lassen.	NOT_APPLICABLE	NONE
B4-S002	f83r	B4	B4:OWNER_01	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	STRONG_LINK_CUE	OL	EXPLICIT_LOCAL_CONTINUATION	B4:OWNER_01::ACTIVE_LOCAL_MATERIAL	B4:OWNER_01::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: wirken lassen → einwirken lassen. Angaben: fort · dies.	NOT_APPLICABLE	NONE
B4-S003	f83r	B4	B4:OWNER_01	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	STRONG_LINK_CUE	OL|OT	EXPLICIT_LOCAL_CONTINUATION	B4:OWNER_01::ACTIVE_LOCAL_MATERIAL	B4:OWNER_01::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: umschöpfen → anlegen → setze dies ein → absetzen lassen. Angaben: danach · Ziel | danach · dies | fort.	NOT_APPLICABLE	NONE
B4-S004	f83r	B4	B4:OWNER_01	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	CURRENT_ITEM_CUE	Y	CURRENT_ITEM_CONTINUATION	B4:OWNER_01::CURRENT_ITEM	B4:OWNER_01::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: einsetzen + festbinden.	NOT_APPLICABLE	NONE
B4-S005	f83r	B4	B4:OWNER_01	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	CURRENT_ITEM_CUE	Y	CURRENT_ITEM_CONTINUATION	B4:OWNER_01::CURRENT_ITEM	B4:OWNER_01::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: abmessen und umsetzen → einwirken lassen. Angaben: Portion.	NOT_APPLICABLE	NONE
B4-S006	f83r	B4	B4:OWNER_01	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	OWNER_ONLY	NONE	SAME_OWNER_UNSPECIFIED_STEP	B4:OWNER_01::OWNER_ACTIVE_ITEM_UNSPECIFIED	B4:OWNER_01::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: zurückhalten.	NOT_APPLICABLE	NONE
B4-S007	f83r	B4	B4:OWNER_01	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	OWNER_ONLY	NONE	SAME_OWNER_UNSPECIFIED_STEP	B4:OWNER_01::OWNER_ACTIVE_ITEM_UNSPECIFIED	B4:OWNER_01::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: zurückhalten.	NOT_APPLICABLE	NONE
B4-S008	f83r	B4	B4:OWNER_01	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	CURRENT_ITEM_CUE	Y	CURRENT_ITEM_CONTINUATION	B4:OWNER_01::CURRENT_ITEM	B4:OWNER_01::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: warm halten → einwirken lassen → einwirken lassen. Angaben: Maß.	NOT_APPLICABLE	NONE
B4-S009	f83r	B4	B4:OWNER_01	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	OWNER_ONLY	NONE	SAME_OWNER_UNSPECIFIED_STEP	B4:OWNER_01::OWNER_ACTIVE_ITEM_UNSPECIFIED	B4:OWNER_01::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: absetzen lassen.	NOT_APPLICABLE	NONE
B4-S010	f83r	B4	B4:OWNER_01	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	STRONG_LINK_CUE	OL	EXPLICIT_LOCAL_CONTINUATION	B4:OWNER_01::ACTIVE_LOCAL_MATERIAL	B4:OWNER_01::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: setze nur die Angaben. Angaben: fort; Schritt schließen.	NOT_APPLICABLE	NONE
B4-S011	f83r	B4	B4:OWNER_02	linke Hauptstation mit offenem Fransenlauf	STRONG_LINK_CUE	OL	OWNER_RESET	B4:OWNER_01::STOP_AT_VISIBLE_BOUNDARY	B4:OWNER_02::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: warm halten → wirken lassen → gib einen Teil hinein → umschöpfen → abführen + zugeben. Angaben: Maß | fort.	NO	NONE
B4-S012	f83r	B4	B4:OWNER_02	linke Hauptstation mit offenem Fransenlauf	OWNER_ONLY	NONE	SAME_OWNER_UNSPECIFIED_STEP	B4:OWNER_02::OWNER_ACTIVE_ITEM_UNSPECIFIED	B4:OWNER_02::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: abführen + überführen.	NOT_APPLICABLE	NONE
B4-S013	f83r	B4	B4:OWNER_02	linke Hauptstation mit offenem Fransenlauf	STRONG_LINK_CUE	OL	EXPLICIT_LOCAL_CONTINUATION	B4:OWNER_02::ACTIVE_LOCAL_MATERIAL	B4:OWNER_02::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: weiter beschicken → absetzen lassen.	NOT_APPLICABLE	NONE
B4-S014	f83r	B4	B4:OWNER_02	linke Hauptstation mit offenem Fransenlauf	CURRENT_ITEM_CUE	Y	CURRENT_ITEM_CONTINUATION	B4:OWNER_02::CURRENT_ITEM	B4:OWNER_02::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: setze nur die Angaben. Angaben: Ansatz | dies | Gang · Durchlass · kurz · dies | Lauf · dies; Schritt schließen.	NOT_APPLICABLE	NONE
B4-S015	f83r	B4	B4:OWNER_02	linke Hauptstation mit offenem Fransenlauf	CURRENT_ITEM_CUE	Y	CURRENT_ITEM_CONTINUATION	B4:OWNER_02::CURRENT_ITEM	B4:OWNER_02::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: gib einen Teil hinein → stehen lassen → dosiert zugeben → ablaufen lassen → auffangen → abführen + überführen.	NOT_APPLICABLE	NONE
B4-S016	f83r	B4	B4:OWNER_03	rechte Hauptstation mit S-Lauf und Mehrarmknoten	STRONG_LINK_CUE	AR|OL	OWNER_RESET	B4:OWNER_02::STOP_AT_VISIBLE_BOUNDARY	B4:OWNER_03::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: rechte Hauptstation mit S-Lauf und Mehrarmknoten. Arbeitsfolge: dosiert zugeben → zuführen → absetzen lassen. Angaben: Ziel.	NO	NONE
B5-S001	f83r	B5	B5:OWNER_01	linke Fransenstation im B5-Nachtrag	STRONG_LINK_CUE	OT	RECORD_INITIALIZE	UNSET	B5:OWNER_01::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: linke Fransenstation im B5-Nachtrag. Arbeitsfolge: führe zur nächsten Station.	NOT_APPLICABLE	NONE
B5-S002	f83r	B5	B5:OWNER_01	linke Fransenstation im B5-Nachtrag	OWNER_ONLY	NONE	SAME_OWNER_UNSPECIFIED_STEP	B5:OWNER_01::OWNER_ACTIVE_ITEM_UNSPECIFIED	B5:OWNER_01::LOCAL_CELL_COMMITTED	CLOSED_CELL	Bildort: linke Fransenstation im B5-Nachtrag. Arbeitsfolge: einsetzen + überführen.	NOT_APPLICABLE	NONE
B5-S003	f83r	B5	B5:OWNER_01	linke Fransenstation im B5-Nachtrag	STRONG_LINK_CUE	OL	EXPLICIT_LOCAL_CONTINUATION	B5:OWNER_01::ACTIVE_LOCAL_MATERIAL	B5:OWNER_01::ACTIVE_ITEM_AVAILABLE	OPEN_ENTRY	Bildort: linke Fransenstation im B5-Nachtrag. Arbeitsfolge: ablagern → hinleiten → umfüllen → abmessen und umsetzen. Angaben: Ziel | fort | Maß | fort | zweite · Sollstufe.	NOT_APPLICABLE	NONE
B6-S001	f83r	B6	B6:OWNER_01	rechter S-Lauf im B6-Nachtrag	STRONG_LINK_CUE	OL	RECORD_INITIALIZE	UNSET	B6:OWNER_01::ACTIVE_ITEM_AVAILABLE	OPEN_ENTRY	Bildort: rechter S-Lauf im B6-Nachtrag. Arbeitsfolge: auffangen → zugeben → abkühlen lassen → hinleiten. Angaben: fort | Maß | fort | Portion | dies.	NOT_APPLICABLE	NONE
