page	locus	token_ordinal	surface	v63_token_gloss_de	v64_token_gloss_de	v64_changed	v64_rule_id	decision_class	practical_head_de	live_rivals_de	preparation_span_count	preparation_roles	formal_routes	basis
f114r	f114r.24	1	tchedaiin	drei Dosen bis zur Mittelstufe kalt-getrocknete Droge	drei Dosen bis zur Mittelstufe kalt-getrocknete Droge	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f114r	f114r.24	2	oldal	abgemessener Drogenrohstoff I	abgemessener Drogenrohstoff I	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f114r	f114r.24	3	chor	Pflanzenteil	Pflanzenteil	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f114r	f114r.24	4	chpcheey	nachgetrocknetes Pulver, Form II	nachgetrocknetes Pulver, Form II	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f114r	f114r.24	5	chcphey	bis zur Mittelstufe getrocknetes und abgeschlossenes Arzneikompositum	bis zur Mittelstufe getrocknetes und abgeschlossenes Arzneikompositum	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f114r	f114r.24	6	cphochy	leicht angetrocknetes Arzneikompositum im Ansatz	leicht angetrocknetes Arzneikompositum im Ansatz	0	NONE	KEEP_V63	INHERITED	NONE	1	LOCATIVE_CONTEXT	LEARNED_WHOLE_OR_UNEXPORTED	NONE
f114r	f114r.24	7	chos	eine Charge Trockenansatz	eine Charge Trockenansatz	0	NONE	KEEP_V63	INHERITED	NONE	1	QUANTITY_OBJECT	LEARNED_WHOLE_OR_UNEXPORTED	NONE
f114r	f114r.24	8	aiir	Drogenfraktion III	Drogenfraktion III	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f114r	f114r.24	9	chty	trocken-kalt am Gradanfang	trocken-kalt am Gradanfang	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f114r	f114r.24	10	chopo	Pulverzubereitung aus Trockenansatz	Pulverzubereitung aus Trockengut	1	P029	MATERIAL_SOURCE_COLLAPSE	Pulverzubereitung	Pulvermischung aus Trockenextrakt	2	COMPOUND_HEAD|GENITIVE_SOURCE	LEARNED_WHOLE_OR_UNEXPORTED|LEARNED_WHOLE_OR_UNEXPORTED	Die Quelle ist trockene Ware; ein zweiter laufender Ansatzkopf trägt keine Zusatzinformation.
f114r	f114r.24	11	sair	zweite Samenfraktion	zweite Samenfraktion	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f114r	f114r.24	12	cphy	Arzneikompositum in Grundform	Arzneikompositum in Grundform	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f114r	f114r.24	13	dair	abgemessene Fraktion II	abgemessene Fraktion II	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f114r	f114r.26	1	ycheeodaiin	hiervon drei Dosen des zweiten Trockenansatzes abmessen	hiervon drei Dosen des zweiten Trockenansatzes abmessen	0	NONE	KEEP_V63	INHERITED	NONE	1	GENITIVE_SOURCE	LEARNED_WHOLE_OR_UNEXPORTED	NONE
f114r	f114r.26	2	olkaiir	dritte erhitzte Holzfraktion im Ansatz	dritter heißer Holzauszug	1	P044	LOCAL_CONTEXT_WHOLE	Holzauszug	dritte erhitzte Fraktion des Holzansatzes	1	LOCATIVE_CONTEXT	PROVISIONAL_LOCAL_SCOPE	Konkrete lokale Working Main; Fraktionsschwestern werden erst gemeinsam exportiert.
f114r	f114r.26	3	qokaiin	heiß, Grad III	heiß, Grad III	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f114r	f114r.26	4	chodaiin	Trockenansatz, Dosis III	Trockenansatz, Dosis III	0	NONE	KEEP_V63	INHERITED	NONE	1	COMPOUND_HEAD	LEARNED_WHOLE_OR_UNEXPORTED	NONE
f114r	f114r.26	5	okar	heiße Drogenfraktion I im Ansatz	erster heißer Drogenauszug	1	P045	LOCAL_CONTEXT_WHOLE	Drogenauszug	erste Drogenfraktion des heißen Ansatzes	1	LOCATIVE_CONTEXT	LEARNED_WHOLE_OR_UNEXPORTED	Konkrete lokale Working Main; qokar bleibt bis zur vollständigen Schwesterprüfung offen.
f114r	f114r.26	6	olkaiin	heiße Drogenbasis, Stufe III	heiße Drogenbasis, Stufe III	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f114r	f114r.26	7	okaiin	heißer Ansatz, Grad III	heißer Ansatz, Grad III	0	NONE	KEEP_V63	INHERITED	NONE	1	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	NONE
f114r	f114r.26	8	cheody	getrockneter Ansatz	getrocknete Masse	1	P011	TERMINAL_DRY_RESULT	Masse	getrocknete Zubereitung|Trockenextrakt|Rückstand	1	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	Ohne sichtbares Abziehen ist getrocknete Masse praktisch sicherer als Rückstand oder Extrakt.
f114r	f114r.26	9	airoy	zweite Drogenfraktion als Grundansatz	zweite Drogenfraktion als Grundansatz	0	NONE	KEEP_V63	INHERITED	NONE	1	COMPOUND_HEAD	LEARNED_WHOLE_OR_UNEXPORTED	NONE
f114r	f114r.26	10	olam	ein Maß Holz	ein Maß Holz	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f114v	f114v.36	1	tshey	kalt und feucht in der Mitte des Grades	kalt und feucht in der Mitte des Grades	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f114v	f114v.36	2	oidal	abgemessene Rohstoffmenge I im Ansatz, Grundform	abgemessene Rohstoffmenge I im Grundansatz	1	P046	LOCAL_CONTEXT_WHOLE	Grundansatz	Rohstoffmenge I der Grundzubereitung	1	LOCATIVE_CONTEXT	LEARNED_WHOLE_OR_UNEXPORTED	Lokale Relationsglättung, keine freie oid/al-Stammprognose.
f114v	f114v.36	3	op	Pulveransatz	Pulverzubereitung	1	P028	MATERIAL_PREPARATION	Pulverzubereitung	Pulvermischung|Pulveransatz	1	COMPOUND_HEAD	LEARNED_WHOLE_OR_UNEXPORTED	Einwertige kurze Arbeitswahl für den bereits sichtbaren Pulverstoffkopf.
f114v	f114v.36	4	shoko	erhitzter Feuchtansatz	erhitztes Mazerat	1	P009	EXACT_MOIST_WHOLE	Mazerat	Feuchtzubereitung|Einweichung	1	COMPOUND_HEAD	LEARNED_WHOLE_OR_UNEXPORTED	Der Feuchtkopf wird praktisch kurz gelesen; Erhitzen bleibt sichtbare Zustandsangabe.
f114v	f114v.36	5	otchey	kalt-trockener Ansatz in der Mitte des Grades	kalt-trockene Zubereitung in der Mitte des Grades	1	P017	INTERMEDIATE_DRY_PREPARATION	Trockenzubereitung	Kaltansatz|Trockenrückstand	1	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	Mittelposition bleibt laufende Zubereitung.
f114v	f114v.36	6	qopchol	nimm getrockneten Pulverstoff	nimm getrockneten Pulverstoff	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f114v	f114v.36	7	qopaiin	drei Teile Pulveransatz nehmen	drei Teile Pulverzubereitung nehmen	1	P054	MATERIAL_PREPARATION	Pulverzubereitung	Pulvermischung|Pulveransatz	1	COMPOUND_HEAD	LEARNED_WHOLE_OR_UNEXPORTED	Die sichtbare op/qop-Familie behält auf derselben Zeile denselben Pulverzubereitungskopf; q trägt hier die Einnahme-/Mengenform.
f114v	f114v.36	8	qotar	kalte Drogenfraktion I	kalte Drogenfraktion I	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f114v	f114v.36	9	al	Rohstoffklasse I	Rohstoffklasse I	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f114v	f114v.36	10	kal	Rohstoffklasse I, heiß am Gradanfang	Rohstoffklasse I, heiß am Gradanfang	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f114v	f114v.36	11	ram	ein Maß Wurzel	ein Maß Wurzel	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f115r	f115r.1	1	fdar	erste Blütenfraktion abmessen	erste Blütenfraktion abmessen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f115r	f115r.1	2	qopchol	nimm getrockneten Pulverstoff	nimm getrockneten Pulverstoff	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f115r	f115r.1	3	qochedain	zwei Dosen bis zur Mittelstufe getrocknetes Gut abmessen	zwei Dosen bis zur Mittelstufe getrocknetes Gut abmessen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f115r	f115r.1	4	otedy	kalter Ansatz, Mittelstufe erreicht	kalter Ansatz, Mittelstufe erreicht	0	NONE	KEEP_V63	INHERITED	NONE	1	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	NONE
f115r	f115r.1	5	cheop	bis zur Mittelstufe getrocknet	bis zur Mittelstufe getrocknet	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f115r	f115r.1	6	ol	Pulverstoff	Pulverstoff	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f115r	f115r.1	7	teeedy	vollständig abgekühlter Ansatz, fertig	vollständig abgekühlte Zubereitung, fertig	1	P021	FINISHED_GENERIC_PREPARATION	Zubereitung	Auszug|Absud	1	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	Kühlen allein identifiziert weder Absud noch Kaltauszug.
f115r	f115r.1	8	oroiir	eine Portion der dritten Ansatzfraktion	eine Portion der dritten Ansatzfraktion	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f115r	f115r.1	9	oechedy	fertiger bis zur Mittelstufe getrockneter Ansatz	fertige, bis zur Mittelstufe getrocknete Masse	1	P013	TERMINAL_DRY_RESULT	Masse	getrocknete Zubereitung|Trockenextrakt|Rückstand	1	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	Fertig und Mittelstufe bleiben erhalten; Masse behauptet keinen unbelegten Trennvorgang.
f115r	f115r.1	10	oteedy	kalter Ansatz am Ende des Grades	kalter Ansatz am Ende des Grades	0	NONE	KEEP_V63	INHERITED	NONE	1	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	NONE
f115r	f115r.1	11	qotchedy	kalt-trockene Mittelstufe erreicht	kalt-trockene Mittelstufe erreicht	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f115r	f115r.23	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	Eine abgemessene Portion bis zur Mittelstufe trocknen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f115r	f115r.23	2	keey	heiß am Ende des Grades	heiß am Ende des Grades	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f115r	f115r.23	3	qokeod	heißen Auszug bereiten und abschließen	heißen Auszug bereiten und abschließen	0	NONE	KEEP_V63	INHERITED	NONE	1	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	NONE
f115r	f115r.23	4	chody	leicht abgeschlossener Trockenansatz	leicht getrocknete Zubereitung, abgeschlossen	1	P015	INTERMEDIATE_DRY_PREPARATION	Trockenzubereitung	Trockenrückstand|Trockengut	1	COMPOUND_HEAD	LEARNED_WHOLE_OR_UNEXPORTED	Leichte Trocknung bleibt Zubereitung; der Schlusswert abgeschlossen wird nicht gelöscht.
f115r	f115r.23	5	qokcho	erhitze, trockne und setze an	erhitze, trockne und setze an	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f115r	f115r.23	6	s	Samenposten	Samenposten	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f115r	f115r.23	7	checthy	trockenes Kraut	trockenes Kraut	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f115r	f115r.23	8	qokeeey	stark erhitzt, Endstufe III	stark erhitzt, Endstufe III	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f115r	f115r.23	9	keeey	stark erhitzt, Endstufe III	stark erhitzt, Endstufe III	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f115r	f115r.23	10	lol	Holzstoff	Holzstoff	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f115r	f115r.23	11	chedy	mittlere Trockenstufe erreicht	mittlere Trockenstufe erreicht	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f115r	f115r.23	12	qokchedy	heiß-trockene Mittelstufe erreicht	heiß-trockene Mittelstufe erreicht	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f115r	f115r.23	13	ldy	fertig aufbereitetes Holz	fertig aufbereitetes Holz	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f116r	f116r.12	1	qoin	zweiten Ansatz nehmen	zweiten Ansatz nehmen	0	NONE	KEEP_V63	INHERITED	NONE	1	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	NONE
f116r	f116r.12	2	ar	Drogenfraktion I	Drogenfraktion I	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f116r	f116r.12	3	cholches	nachgetrocknetes Drogenmaterial, Mittelstufe	nachgetrocknetes Drogenmaterial, Mittelstufe	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f116r	f116r.12	4	okain	heißer Ansatz, Grad II	heißer Ansatz, Grad II	0	NONE	KEEP_V63	INHERITED	NONE	1	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	NONE
f116r	f116r.12	5	dain	zwei Portionen des erhitzten nachgetrockneten Drogenmaterials	zwei Portionen des erhitzten nachgetrockneten Drogenmaterials	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f116r	f116r.12	6	cheey	trocken am Ende des Grades	trocken am Ende des Grades	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f116r	f116r.12	7	okeey	heißer Ansatz am Ende des Grades	heißer Ansatz am Ende des Grades	0	NONE	KEEP_V63	INHERITED	NONE	1	HEAD	GDT652_EXACT_O_PREP_SURFACE	NONE
f116r	f116r.12	8	otain	kalter Ansatz, Grad II	kalter Ansatz, Grad II	0	NONE	KEEP_V63	INHERITED	NONE	1	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	NONE
f116r	f116r.12	9	olchdy	Holz im Ansatz fertig getrocknet	Holz im Ansatz fertig getrocknet	0	NONE	KEEP_V63	INHERITED	NONE	1	LOCATIVE_CONTEXT	PROVISIONAL_LOCAL_SCOPE	NONE
f116r	f116r.12	10	otal	Rohstoffklasse I im Ansatz, kalt am Gradanfang	Rohstoffklasse I im kalten Ansatz, Gradanfang	1	P047	LOCAL_CONTEXT_WHOLE	kalter Ansatz	Rohstoffklasse I der Kaltzubereitung	1	LOCATIVE_CONTEXT	LEARNED_WHOLE_OR_UNEXPORTED	Lokale Relationsglättung, keine freie ot/al-Stammprognose.
f116r	f116r.12	11	dain	zwei Portionen der Rohdroge I im kalten Anfangsansatz	zwei Portionen der Rohdroge I im kalten Anfangsansatz	0	NONE	KEEP_V63	INHERITED	NONE	1	COMPOUND_HEAD	LEARNED_WHOLE_OR_UNEXPORTED	NONE
f116r	f116r.12	12	olam	ein Maß Holz	ein Maß Holz	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f23r	f23r.6	1	tshol	kalt eingeweichter Drogenstoff	kalt eingeweichter Drogenstoff	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f23r	f23r.6	2	y	Hierzu:	Hierzu:	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f23r	f23r.6	3	kor	heiße Drogenportion	heiße Drogenportion	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f23r	f23r.6	4	qokaiin	heiß, Grad III	heiß, Grad III	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f23r	f23r.6	5	yky	hierzu leicht erhitzen	hierzu leicht erhitzen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f23r	f23r.6	6	dar	abgemessene Fraktion I	abgemessene Fraktion I	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f23r	f23r.6	7	okol	heißer Ansatzstoff	heißer Ansatzstoff	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f23r	f23r.6	8	dchey	fertige abgemessene Mittelstufen-Trockenportion	fertige abgemessene Mittelstufen-Trockenportion	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f23r	f23r.6	9	daiidal	drei abgemessene Mengen Rohdroge I	drei abgemessene Mengen Rohdroge I	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f23r	f23r.6	10	dam	Dosis I	Dosis I	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f23r	f23r.6	11	ytcho	hieraus einen Kalt-Trockenansatz herstellen	hieraus eine kalte Trockenmischung herstellen	1	P031	INTERMEDIATE_DRY_PREPARATION	Trockenmischung	Kaltansatz|Trockenmasse	1	COMPOUND_HEAD	LEARNED_WHOLE_OR_UNEXPORTED	Herstellen bezeichnet eine konkrete Mischung; kein fertiger Rückstand oder Extrakt.
f23r	f23r.6	12	ldals	eine Charge Holzrohstoff I abmessen	eine Charge Holzrohstoff I abmessen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f24v	f24v.15	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	Eine abgemessene Portion bis zur Mittelstufe trocknen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f24v	f24v.15	2	kchod	heiß-trockener Ansatz, abgezogen und abgeschlossen	heißer Auszug aus Trockengut, abgezogen und abgeschlossen	1	P038	EXACT_WORKFLOW_WHOLE	Auszug	Absud|heiß-trockene Zubereitung	1	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	Abziehen trägt den Auszugkopf; trocken beschreibt die Ausgangsware, Hitze allein kein Kochen.
f24v	f24v.15	3	dchal	eine Dosis angetrocknete Rohdroge I	eine Dosis angetrocknete Rohdroge I	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f24v	f24v.15	4	ochdy	fertiger Trockenansatz	fertige Trockenmasse	1	P012	TERMINAL_DRY_RESULT	Trockenmasse	Trockenzubereitung|Trockenextrakt	1	COMPOUND_HEAD	LEARNED_WHOLE_OR_UNEXPORTED	Fertig plus Trockenbindung trägt einen festen Ergebnis- statt Arbeitskopf.
f26r	f26r.2	1	dchey	fertige abgemessene Mittelstufen-Trockenportion	fertige abgemessene Mittelstufen-Trockenportion	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f26r	f26r.2	2	aiin	Menge III	Menge III	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f26r	f26r.2	3	adeeody	gleicher abgemessener Teil des fertigen Ansatzes	gleicher abgemessener Teil der fertigen Zubereitung	1	P022	FINISHED_GENERIC_PREPARATION	Zubereitung	Auszug|Charge	1	GENITIVE_SOURCE	LEARNED_WHOLE_OR_UNEXPORTED	Der Mengenbezug bleibt erhalten; der generische Fertigkopf wird grammatisch konkretisiert.
f26r	f26r.2	4	ykecthey	hiervon Krautdroge bis zur Mittelstufe erhitzen und abschließen	hiervon Krautdroge bis zur Mittelstufe erhitzen und abschließen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f26r	f26r.2	5	chedy	mittlere Trockenstufe erreicht	mittlere Trockenstufe erreicht	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f26r	f26r.2	6	ytedy	hiervon bis zur Mittelstufe abkühlen und abschließen	hiervon bis zur Mittelstufe abkühlen und abschließen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f26r	f26r.2	7	dy	;	;	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f26r	f26r.2	8	checthedy	Krautdroge mäßig trocknen, nochmals mäßig trocknen und abschließen	Krautdroge mäßig trocknen, nochmals mäßig trocknen und abschließen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f26r	f26r.2	9	ls	eine Charge Holz	eine Charge Holz	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f27r	f27r.9	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	Eine abgemessene Portion bis zur Mittelstufe trocknen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f27r	f27r.9	2	keeod	vollständig erhitzter und abgezogener Ansatz	vollständig erhitzter und abgezogener Auszug	1	P003	EXACT_WORKFLOW_WHOLE	Auszug	Absud	1	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	Abziehen trägt den Auszugkopf; Erhitzen allein beweist kein Kochen und daher keinen Absud.
f27r	f27r.9	3	shotchey	Feuchtansatz aus kalt bis Mittelstufe getrockneter Droge	Mazerat aus kalt bis Mittelstufe getrockneter Droge	1	P010	EXACT_MOIST_WHOLE	Mazerat	Feuchtzubereitung|Einweichung	1	COMPOUND_HEAD	LEARNED_WHOLE_OR_UNEXPORTED	Der explizite Feuchtansatz wird lokal zum Mazerat, ohne sh global zu lexikalisieren.
f27r	f27r.9	4	chol	trocken	trocken	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f27r	f27r.9	5	oty	kalter Ansatz am Anfang des Grades	kalter Ansatz am Anfang des Grades	0	NONE	KEEP_V63	INHERITED	NONE	1	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	NONE
f27r	f27r.9	6	chy	trocken am Anfang des Grades	trocken am Anfang des Grades	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f27r	f27r.9	7	tolg	ein Gran kalten Drogenmaterials	ein Gran kalten Drogenmaterials	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f30r	f30r.9	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	Eine abgemessene Portion bis zur Mittelstufe trocknen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f30r	f30r.9	2	qochar	erste Trockenfraktion nehmen	erste Trockenfraktion nehmen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f30r	f30r.9	3	chol	trocken	trocken	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f30r	f30r.9	4	keeaiin	vollständig erhitzt, Stufe III	vollständig erhitzt, Stufe III	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f30r	f30r.9	5	chcthey	Krautdroge bis zur mittleren Stufe trocknen	Krautdroge bis zur mittleren Stufe trocknen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f30r	f30r.9	6	chor	Pflanzenteil	Pflanzenteil	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f30r	f30r.9	7	cheky	bis zur mittleren Trockenstufe, dann leicht erhitzen	bis zur mittleren Trockenstufe, dann leicht erhitzen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f49r	f49r.16	1	qocho	Trockenansatz nehmen	getrocknete Droge nehmen	1	P030	MATERIAL_RESULT_COLLAPSE	getrocknete Droge	Trockenzubereitung|Trockenmasse	1	COMPOUND_HEAD	LEARNED_WHOLE_OR_UNEXPORTED	Das direkte Nehmen verlangt einen handhabbaren Stoffkopf; Droge ist praktischer als industrielles Trockengut.
f49r	f49r.16	2	cheey	trocken am Ende des Grades	trocken am Ende des Grades	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f49r	f49r.16	3	dchey	fertige abgemessene Mittelstufen-Trockenportion	fertige abgemessene Mittelstufen-Trockenportion	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f49r	f49r.16	4	qotchody	abkühlen, bis zur Mittelstufe trocknen und neu ansetzen	abkühlen, bis zur Mittelstufe trocknen und neu ansetzen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f56r	f56r.6	1	ykcho	hieraus einen heiß-trockenen Ansatz bereiten	hieraus eine warme Trockenmischung bereiten	1	P032	INTERMEDIATE_DRY_PREPARATION	Trockenmischung	heiße Trockenzubereitung|Trockenextrakt	1	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	K fügt Wärme zur selben Trockenmischung hinzu, die t in der kalten Schwester trägt; das lizenzierte Verb bereiten bleibt erhalten.
f56r	f56r.6	2	dy	;	;	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f56r	f56r.6	3	dchey	fertige abgemessene Mittelstufen-Trockenportion	fertige abgemessene Mittelstufen-Trockenportion	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f56r	f56r.6	4	keey	heiß am Ende des Grades	heiß am Ende des Grades	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f56r	f56r.6	5	daiin	Qualitätsgrad III des heißen Endzustands	Qualitätsgrad III des heißen Endzustands	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f56r	f56r.6	6	y	.	.	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f75r	f75r.3	1	qokain	heiß, Grad II	heiß, Grad II	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f75r	f75r.3	2	chal	Rohstoffklasse I, trocken am Gradanfang	Rohstoffklasse I, trocken am Gradanfang	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f75r	f75r.3	3	orchey	eine Portion bis zur Mittelstufe getrocknete Droge	eine Portion bis zur Mittelstufe getrocknete Droge	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f75r	f75r.3	4	qey	die vorstehende Mittelstufenportion anschließend nehmen	die vorstehende Mittelstufenportion anschließend nehmen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f75r	f75r.3	5	kain	heiß, Grad II	heiß, Grad II	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f75r	f75r.3	6	sheeky	vollständig einweichen, erhitzen und abschließen	vollständig einweichen, erhitzen und abschließen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f75r	f75r.3	7	ltain	Holz, kalt auf Stufe II	Holz, kalt auf Stufe II	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f75r	f75r.3	8	olkar	erste erhitzte Holzfraktion im Ansatz	erster heißer Holzauszug	1	P041	LOCAL_CONTEXT_WHOLE	Holzauszug	erste erhitzte Fraktion des Holzansatzes	1	LOCATIVE_CONTEXT	PROVISIONAL_LOCAL_SCOPE	Konkrete lokale Working Main; erst die nächste vollständige O/Q-Fraktionsrunde darf daraus eine Stammprognose machen.
f75r	f75r.3	9	or	Drogenportion	Drogenportion	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f76v	f76v.10	1	cphdor	eine Portion Arzneikompositum abmessen	eine Portion Arzneikompositum abmessen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
f76v	f76v.10	2	shedal	feuchte abgemessene Rohstoffmenge I in der Gradmitte	feuchte abgemessene Rohstoffmenge I in der Gradmitte	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE
