fold	surface	truth_recipe	candidate_count_capped	truth_generated	gdt520_rank	gdt521_rank	gdt520_top1	gdt521_top1	truth_order5_nll	top1_order5_nll
0	oydar	O+Y+D_ADDR+AR	15	YES	1	1	O+Y+D_ADDR+AR	O+Y+D_ADDR+AR	3.496255377	3.496255377
0	pchal	P+CH+AL	12	YES	1	1	P+CH+AL	P+CH+AL	3.515778531	3.515778531
0	pchedy	P+CHD+DY	40	YES	2	2	P+CHD+Y	P+CHD+Y	3.515778531	2.977837980
0	pchodol	P+CH+O+D_ADDR+OL	64	YES	1	1	P+CH+O+D_ADDR+OL	P+CH+O+D_ADDR+OL	3.422060740	3.422060740
0	pdalshor	P+D_ADDR+AL+SH+OR	100	YES	3	3	P+DA+L+SH+OR	P+DA+L+SH+OR	3.724609068	3.373559096
0	poeear	P+O+EE+AR	12	YES	1	1	P+O+EE+AR	P+O+EE+AR	3.564862848	3.564862848
0	pol	P+OL	2	YES	1	1	P+OL	P+OL	3.266129229	3.266129229
0	polchoy	P+OL+CH+O+Y	11	YES	1	1	P+OL+CH+O+Y	P+OL+CH+O+Y	3.513664672	3.513664672
0	polshy	P+OL+SH+Y	10	YES	1	1	P+OL+SH+Y	P+OL+SH+Y	3.464157584	3.464157584
0	pshol	P+SH+OL	12	YES	1	1	P+SH+OL	P+SH+OL	3.515778531	3.515778531
0	qcthey	CH+T+E+Y	11	YES	2	2	CARRIER_Q+CH+T+E+Y	CARRIER_Q+CH+T+E+Y	1.990940484	3.516515957
0	qedy	CARRIER_Q+E+DY	6	YES	1	1	CARRIER_Q+E+DY	CARRIER_Q+E+DY	3.361670674	3.361670674
0	qekaiin	CARRIER_Q+E+K+AIIN	88	YES	1	1	CARRIER_Q+E+K+AIIN	CARRIER_Q+E+K+AIIN	3.230946579	3.230946579
0	qekey	E+K+E+Y	8	NO	0	0	CARRIER_Q+E+K+E+Y	NONE	NONE	NONE
0	qeteiiin	CARRIER_Q+E+T+IIN	100	NO	0	0	CARRIER_Q+E+T+E+IIN	NONE	NONE	NONE
0	qkor	K+OR	7	NO	0	0	CARRIER_Q+K+OR	NONE	NONE	NONE
0	qoaiin	CARRIER_Q+O+AIIN	42	YES	1	1	CARRIER_Q+O+AIIN	CARRIER_Q+O+AIIN	2.613327631	2.613327631
0	qoaiis	CARRIER_Q+O+IIN+S	76	YES	5	5	CARRIER_Q+O+AIIN+S	CARRIER_Q+O+AIIN+S	3.273254569	3.062624586
0	qocphey	CH+P+E+Y	12	NO	0	0	CARRIER_Q+O+CH+P+E+Y	NONE	NONE	NONE
0	qocthy	O+CH+T+Y	8	YES	2	2	CARRIER_Q+O+CH+T+Y	CARRIER_Q+O+CH+T+Y	2.314255726	2.369680346
0	qodched	CARRIER_Q+O+D_ADDR+CHD	93	YES	2	2	O+D_ADDR+CHD	O+D_ADDR+CHD	2.969156484	3.203264919
0	qodeedy	O+D_ADDR+EE+DY	96	YES	1	1	O+D_ADDR+EE+DY	O+D_ADDR+EE+DY	3.314851958	3.314851958
0	qoeair	CARRIER_Q+O+E+AIR	26	YES	1	1	CARRIER_Q+O+E+AIR	CARRIER_Q+O+E+AIR	2.969156484	2.969156484
0	qoekol	CARRIER_Q+O+E+K+OL	20	YES	1	1	CARRIER_Q+O+E+K+OL	CARRIER_Q+O+E+K+OL	2.925638770	2.925638770
0	qof	O+LOCAL_CHAR_F	3	YES	2	2	CARRIER_Q+O+LOCAL_CHAR_F	CARRIER_Q+O+LOCAL_CHAR_F	3.151783444	2.644618417
0	qokalchey	OK+AL+CH+E+Y	100	YES	1	1	OK+AL+CH+E+Y	OK+AL+CH+E+Y	3.366857342	3.366857342
0	qokam	OK+AM_ADDR	26	YES	1	1	OK+AM_ADDR	OK+AM_ADDR	3.180388274	3.180388274
0	qokchedy	OK+CHD+Y	100	YES	1	1	OK+CHD+Y	OK+CHD+Y	3.283827713	3.283827713
0	qokcheor	OK+CH+E+O+R	96	YES	2	2	OK+CH+E+OR	OK+CH+E+OR	2.531452874	3.113482422
0	qokeal	OK+E+AL	13	YES	1	1	OK+E+AL	OK+E+AL	3.057627524	3.057627524
0	qokear	OK+E+AR	15	YES	1	1	OK+E+AR	OK+E+AR	2.794340046	2.794340046
0	qokechedy	OK+E+CHD+DY	100	YES	2	2	OK+E+CHD+Y	OK+E+CHD+Y	2.557359619	2.987712060
0	qokedy	OK+E+DY	30	YES	1	1	OK+E+DY	OK+E+DY	2.519686974	2.519686974
0	qokeed	OK+EE+D_ADDR	39	YES	1	1	OK+EE+D_ADDR	OK+EE+D_ADDR	2.582405546	2.582405546
0	qokeedy	OK+EE+DY	69	YES	1	1	OK+EE+DY	OK+EE+DY	2.582405546	2.582405546
0	qokeeod	OK+EE+O+D_ADDR	77	YES	1	1	OK+EE+O+D_ADDR	OK+EE+O+D_ADDR	2.674828924	2.674828924
0	qokeody	OK+E+O+D_ADDR+Y	62	YES	2	2	OK+E+O+DY	OK+E+O+DY	1.943922779	2.653880630
0	qokeoefy	OK+E+O+D_ADDR+Y	29	NO	0	0	OK+E+O+E+LOCAL_CHAR_F+Y	NONE	NONE	NONE
0	qokor	OK+OR	22	YES	1	1	OK+OR	OK+OR	2.489701129	2.489701129
0	qokylddy	OK+Y+L+D_ADDR+DY	100	YES	1	1	OK+Y+L+D_ADDR+DY	OK+Y+L+D_ADDR+DY	3.425054721	3.425054721
0	qolaiin	OL+AIIN	100	YES	1	1	OL+AIIN	OL+AIIN	3.218525058	3.218525058
0	qolain	OL+AIN	34	YES	1	1	OL+AIN	OL+AIN	2.892469679	2.892469679
0	qolair	OL+D_ADDR+AIR	62	YES	4	3	OL+AIR	OL+AIR	2.900371330	3.935779125
0	qolcheedy	OL+SH+EE+DY	100	YES	4	4	OL+CH+EE+DY	OL+CH+EE+DY	2.391664051	2.819645286
0	qolchy	OL+CH+Y	13	YES	1	1	OL+CH+Y	OL+CH+Y	2.847544057	2.847544057
0	qolkeeoly	OL+K+EE+OL+Y	62	YES	1	1	OL+K+EE+OL+Y	OL+K+EE+OL+Y	2.956968138	2.956968138
0	qop	CARRIER_Q+O+P	5	YES	1	1	CARRIER_Q+O+P	CARRIER_Q+O+P	2.697445691	2.697445691
0	qopchey	O+P+E+Y	51	YES	9	9	CARRIER_Q+O+P+CH+E+Y	CARRIER_Q+O+P+CH+E+Y	3.075520174	2.708202640
0	qopchy	O+P+Y	22	YES	4	4	CARRIER_Q+O+P+CH+Y	CARRIER_Q+O+P+CH+Y	2.217827320	2.876505513
0	qopol	CARRIER_Q+O+P+OL	10	YES	1	1	CARRIER_Q+O+P+OL	CARRIER_Q+O+P+OL	2.910196576	2.910196576
0	qopshdy	CARRIER_Q+O+P+SH+D_ADDR+Y	100	YES	1	1	CARRIER_Q+O+P+SH+D_ADDR+Y	CARRIER_Q+O+P+SH+D_ADDR+Y	2.411520008	2.411520008
0	qopy	CARRIER_Q+O+P+Y	5	YES	1	1	CARRIER_Q+O+P+Y	CARRIER_Q+O+P+Y	2.910196576	2.910196576
0	qor	OR	5	NO	0	0	CARRIER_Q+OR	NONE	NONE	NONE
0	qorain	OR+AIN	59	NO	0	0	CARRIER_Q+OR+AIN	NONE	NONE	NONE
0	qot	OT	4	YES	1	1	OT	OT	3.466287707	3.466287707
0	qotaiin	OT+AIIN	100	YES	1	1	OT+AIIN	OT+AIIN	3.213541872	3.213541872
0	qotain	OT+AIN	43	YES	1	1	OT+AIN	OT+AIN	3.930795939	3.930795939
0	qotaly	OT+AL+Y	23	YES	1	1	OT+AL+Y	OT+AL+Y	2.770752361	2.770752361
0	qotan	OT+AN	13	YES	1	1	OT+AN	OT+AN	3.930795939	3.930795939
0	qotchy	OT+Y	17	YES	3	2	OT+CH+Y	OT+CH+Y	2.789219980	2.743906670
0	qotey	OT+E+Y	9	YES	1	1	OT+E+Y	OT+E+Y	2.586473539	2.586473539
0	ralchey	R+AL+CH+E+Y	76	YES	1	1	R+AL+CH+E+Y	R+AL+CH+E+Y	3.652284994	3.652284994
0	rtain	R+T+AIN	26	YES	1	1	R+T+AIN	R+T+AIN	3.977950039	3.977950039
0	saiin	S+AIIN	49	YES	1	1	S+AIIN	S+AIIN	3.244845405	3.244845405
0	salchedy	S+AL+CHD+Y	100	YES	1	1	S+AL+CHD+Y	S+AL+CHD+Y	3.417976472	3.417976472
0	salsaly	S+AL+S+AL+Y	80	YES	2	2	S+AL+AL+Y	S+AL+AL+Y	3.299655427	3.417976472
0	sar	S+AR	7	YES	1	1	S+AR	S+AR	3.244845405	3.244845405
0	saral	S+AR+AL	28	YES	1	1	S+AR+AL	S+AR+AL	3.648587155	3.648587155
0	sarol	S+AR+OL	19	YES	1	1	S+AR+OL	S+AR+OL	3.648587155	3.648587155
0	schey	S+CH+E+Y	18	YES	1	1	S+CH+E+Y	S+CH+E+Y	3.214583651	3.214583651
0	schoal	SH+O+AL	20	NO	0	0	S+CH+O+AL	NONE	NONE	NONE
0	schol	RESUME_CARD	17	NO	0	0	S+OL	NONE	NONE	NONE
0	seey	S+EE+Y	8	YES	1	1	S+EE+Y	S+EE+Y	3.911874633	3.911874633
0	sh	SH	3	YES	1	1	SH	SH	3.987502212	3.987502212
0	shal	SH+AL	7	YES	1	1	SH+AL	SH+AL	3.912068180	3.912068180
0	shchey	SH+Y	24	YES	2	2	SH+CH+E+Y	SH+CH+E+Y	3.561018208	3.413960259
0	shckhedy	SH+CH+K+E+DY	100	YES	1	1	SH+CH+K+E+DY	SH+CH+K+E+DY	2.789478441	2.789478441
0	shdy	SH+D_ADDR+Y	20	YES	1	1	SH+D_ADDR+Y	SH+D_ADDR+Y	3.874351164	3.874351164
0	sheal	SH+E+AL	11	YES	1	1	SH+E+AL	SH+E+AL	2.304051642	2.304051642
0	shechy	SH+E+CH+Y	18	YES	1	1	SH+E+CH+Y	SH+E+CH+Y	2.740501093	2.740501093
0	sheckhal	SH+E+CH+K+AL	77	YES	1	1	SH+E+CH+K+AL	SH+E+CH+K+AL	2.621147872	2.621147872
0	sheckhy	SH+E+CH+K+Y	40	YES	1	1	SH+E+CH+K+Y	SH+E+CH+K+Y	2.050359892	2.050359892
0	shecthedchy	SH+E+CH+T+CHD+Y	100	YES	10	9	SH+E+CH+T+E+D_ADDR+CH+Y	SH+E+CH+T+E+D_ADDR+CH+Y	2.881679397	3.082179821
0	shecthedy	SH+E+CH+T+E+D_ADDR+Y	100	YES	3	3	SH+E+CH+T+E+DY	SH+E+CH+T+E+DY	2.675123532	2.731229410
0	shed	SH+E+D_ADDR	16	YES	2	2	SH+E	SH+E	3.032527206	2.423432140
0	shedaiin	SH+E+AIIN	100	YES	1	1	SH+E+AIIN	SH+E+AIIN	3.032527206	3.032527206
0	shedar	SH+E+D_ADDR+AR	72	YES	1	1	SH+E+D_ADDR+AR	SH+E+D_ADDR+AR	2.967631805	2.967631805
0	sheeor	SH+EE+OR	39	YES	1	1	SH+EE+OR	SH+EE+OR	3.123683620	3.123683620
0	shek	SH+E+K	11	YES	1	1	SH+E+K	SH+E+K	2.403308202	2.403308202
0	sheol	SH+E+OL	9	YES	1	1	SH+E+OL	SH+E+OL	2.082966859	2.082966859
0	sheoldg	SH+E+OL+D_ADDR+LOCAL_CHAR_G	78	YES	1	1	SH+E+OL+D_ADDR+LOCAL_CHAR_G	SH+E+OL+D_ADDR+LOCAL_CHAR_G	2.910617597	2.910617597
0	sheom	SH+E+O+AM_ADDR	10	YES	1	1	SH+E+O+AM_ADDR	SH+E+O+AM_ADDR	2.772941976	2.772941976
0	sheos	SH+E+O+S	22	YES	1	1	SH+E+O+S	SH+E+O+S	2.772941976	2.772941976
0	shoety	SH+O+E+T+Y	11	YES	1	1	SH+O+E+T+Y	SH+O+E+T+Y	3.352512834	3.352512834
0	sholdy	SH+OL+D_ADDR+Y	54	YES	3	3	SH+OL+DY	SH+OL+DY	3.547622869	3.494228557
0	shyk	Y+K	5	YES	2	2	SH+Y+K	SH+Y+K	2.840385310	3.611063685
0	soeey	S+O+EE+Y	14	YES	1	1	S+O+EE+Y	S+O+EE+Y	3.396499920	3.396499920
0	soiiin	S+O+LOCAL_CHAR_I+IIN	71	YES	2	2	S+O+IIN	S+O+IIN	3.396499920	2.522842786
0	solkeey	OL+K+EE+Y	27	YES	1	1	OL+K+EE+Y	OL+K+EE+Y	2.365769302	2.365769302
0	solkey	OL+K+E+Y	18	YES	1	1	OL+K+E+Y	OL+K+E+Y	2.466474566	2.466474566
0	sor	S+OR	9	YES	1	1	S+OR	S+OR	2.990798721	2.990798721
0	soraiir	S+OR+AIIN+R	100	YES	2	2	S+OR+IIN+R	S+OR+IIN+R	3.518681737	3.518681737
0	sshkchdy	SH+K+CHD+DY	100	NO	0	0	S+SH+K+CHD+Y	NONE	NONE	NONE
0	ssholshecthy	S+SH+O+L+SH+E+CH+T+Y	100	YES	5	4	S+SH+OL+SH+E+CH+T+Y	S+SH+OL+SH+E+CH+T+Y	3.412726271	3.368955580
0	talam	T+AL+AM_ADDR	22	YES	1	1	T+AL+AM_ADDR	T+AL+AM_ADDR	3.546110039	3.546110039
0	taly	T+AL+Y	8	YES	1	1	T+AL+Y	T+AL+Y	3.546110039	3.546110039
0	tchodol	T+CH+O+D_ADDR+OL	46	YES	1	1	T+CH+O+D_ADDR+OL	T+CH+O+D_ADDR+OL	2.988781981	2.988781981
0	tchol	T+OL	11	YES	2	2	T+CH+OL	T+CH+OL	3.108209251	3.319682883
0	techedy	T+E+CHD+Y	26	YES	1	1	T+E+CHD+Y	T+E+CHD+Y	3.429462882	3.429462882
0	toairy	T+O+AIR+Y	39	YES	1	1	T+O+AIR+Y	T+O+AIR+Y	3.487906328	3.487906328
0	torshor	T+OR+SH+OR	100	YES	1	1	T+OR+SH+OR	T+OR+SH+OR	3.682596157	3.682596157
0	tshey	SH+E+Y	11	NO	0	0	T+SH+E+Y	NONE	NONE	NONE
0	tshodeesy	T+SH+O+D_ADDR+EE+S+Y	100	YES	1	1	T+SH+O+D_ADDR+EE+S+Y	T+SH+O+D_ADDR+EE+S+Y	3.438472207	3.438472207
0	y	Y	1	YES	1	1	Y	Y	2.716175724	2.716175724
0	ycheey	Y+SH+EE+Y	17	YES	2	2	Y+CH+EE+Y	Y+CH+EE+Y	2.809877995	3.370940421
0	ycheo	Y+CH+E+O	8	YES	1	1	Y+CH+E+O	Y+CH+E+O	2.949680455	2.949680455
0	ycheol	Y+CH+E+O+L	14	YES	2	2	Y+CH+E+OL	Y+CH+E+OL	2.765704828	3.160310438
0	ycheor	Y+CH+E+O+R	24	YES	2	2	Y+CH+E+OR	Y+CH+E+OR	2.753578268	3.160310438
0	ychy	Y+Y	3	YES	2	2	Y+CH+Y	Y+CH+Y	2.876190861	3.273375497
0	ydaiin	Y+D_ADDR+AIIN	88	YES	2	2	Y+AIIN	Y+AIIN	3.332724391	3.919500307
0	ydain	Y+AIN	30	YES	1	1	Y+AIN	Y+AIN	3.919500307	3.919500307
0	ydair	Y+D_ADDR+AIR	56	YES	1	1	Y+D_ADDR+AIR	Y+D_ADDR+AIR	3.332724391	3.332724391
0	ydal	Y+AL	9	YES	1	1	Y+AL	Y+AL	3.568450336	3.568450336
0	ydam	Y+DA+AM_ADDR	15	YES	2	2	Y+D_ADDR+AM_ADDR	Y+D_ADDR+AM_ADDR	3.879925259	3.332724391
0	ykaiin	Y+K+AIIN	46	YES	1	1	Y+K+AIIN	Y+K+AIIN	2.532648461	2.532648461
0	ykain	Y+K+AIN	16	YES	1	1	Y+K+AIN	Y+K+AIN	3.070589011	3.070589011
0	ykair	Y+K+AIR	31	YES	1	1	Y+K+AIR	Y+K+AIR	3.070589011	3.070589011
0	ykchey	Y+K+CH+E+Y	17	YES	1	1	Y+K+CH+E+Y	Y+K+CH+E+Y	2.822719399	2.822719399
0	ykeedy	Y+K+EE+D_ADDR+Y	26	YES	2	2	Y+K+EE+DY	Y+K+EE+DY	2.744829314	2.845653239
0	ykoly	Y+K+OL+Y	5	YES	1	1	Y+K+OL+Y	Y+K+OL+Y	2.415300798	2.415300798
0	yody	Y+O+DY	6	YES	1	1	Y+O+DY	Y+O+DY	3.616637781	3.616637781
0	ypchy	Y+P+CH+Y	8	YES	1	1	Y+P+CH+Y	Y+P+CH+Y	3.240230436	3.240230436
0	ysheor	Y+SH+E+OR	26	YES	1	1	Y+SH+E+OR	Y+SH+E+OR	3.146762333	3.146762333
0	yshey	Y+SH+E+Y	9	YES	1	1	Y+SH+E+Y	Y+SH+E+Y	3.146762333	3.146762333
0	yt	Y+T	1	YES	1	1	Y+T	Y+T	2.900856449	2.900856449
0	ytal	Y+T+AL	5	YES	1	1	Y+T+AL	Y+T+AL	2.852654887	2.852654887
0	ytchy	Y+T+Y	7	YES	2	2	Y+T+CH+Y	Y+T+CH+Y	2.333460281	3.244993916
0	ytody	Y+T+O+DY	16	YES	1	1	Y+T+O+DY	Y+T+O+DY	2.881935922	2.881935922
0	ytol	Y+T+OL	4	YES	1	1	Y+T+OL	Y+T+OL	3.115942366	3.115942366
0	ytoldy	OL+DY	28	NO	0	0	Y+T+OL+DY	NONE	NONE	NONE
1	ajy	A_ADDR+Y	2	NO	0	0	A_ADDR+LOCAL_CHAR_J+A_ADDR+Y	NONE	NONE	NONE
1	al	AL	3	YES	1	1	AL	AL	3.377815977	3.377815977
1	alaiin	AL+AIIN	100	YES	1	1	AL+AIIN	AL+AIIN	2.900514035	2.900514035
1	alched	AL+CHD	46	YES	1	1	AL+CHD	AL+CHD	3.436993339	3.436993339
1	alfshed	AL+LOCAL_CHAR_F+SH+E+D_ADDR	70	YES	2	2	AL+LOCAL_CHAR_F+SH+E	AL+LOCAL_CHAR_F+SH+E	3.901645055	3.929734043
1	alolor	OL+OR	47	NO	0	0	AL+OL+OR	NONE	NONE	NONE
1	aloy	AL+O+Y	4	YES	1	1	AL+O+Y	AL+O+Y	3.708580046	3.708580046
1	altedy	AL+T+E+D_ADDR+Y	48	YES	2	2	AL+T+E+DY	AL+T+E+DY	3.655175433	3.929734043
1	aly	AL+Y	3	YES	1	1	AL+Y	AL+Y	2.788356622	2.788356622
1	am	AM_ADDR	3	YES	1	1	AM_ADDR	AM_ADDR	5.236173104	5.236173104
1	arary	P+AR+AR	15	NO	0	0	AR+AR+Y	NONE	NONE	NONE
1	ateey	A_ADDR+T+EE+Y	5	YES	1	1	A_ADDR+T+EE+Y	A_ADDR+T+EE+Y	3.738768162	3.738768162
1	cfhol	CH+LOCAL_CHAR_F+OL	6	YES	1	1	CH+LOCAL_CHAR_F+OL	CH+LOCAL_CHAR_F+OL	3.081265480	3.081265480
1	chaiin	CH+AIIN	100	YES	1	1	CH+AIIN	CH+AIIN	3.163949525	3.163949525
1	chalaiin	AL+AIIN	100	NO	0	0	CH+AL+AIIN	NONE	NONE	NONE
1	chaldy	CH+AL+Y	16	YES	3	2	CH+AL+DY	CH+AL+DY	2.859439681	3.397380232
1	chckho	CH+K+O	3	YES	2	2	CH+CH+K+O	CH+CH+K+O	2.248455781	2.854719176
1	chckhy	CH+K+Y	3	YES	2	2	CH+CH+K+Y	CH+CH+K+Y	2.036631316	2.854719176
1	chcphedy	CH+CH+P+E+DY	10	YES	1	1	CH+CH+P+E+DY	CH+CH+P+E+DY	2.308897517	2.308897517
1	chcphy	CH+CH+P+Y	1	YES	1	1	CH+CH+P+Y	CH+CH+P+Y	2.466628554	2.466628554
1	chcthdy	CH+CH+T+D_ADDR+Y	8	YES	2	2	CH+CH+T+DY	CH+CH+T+DY	2.788818994	2.796275731
1	chdal	CHD+AL	14	YES	1	2	CHD+AL	CH+AL	4.140293390	2.909902841
1	chdykain	CHD+Y+K+AIN	100	YES	1	1	CHD+Y+K+AIN	CHD+Y+K+AIN	3.524892823	3.524892823
1	chead	CH+E+A_ADDR+D_ADDR	11	YES	2	2	CH+E+A_ADDR	CH+E+A_ADDR	3.185733204	3.041866475
1	chealdy	AL+Y	44	YES	8	8	CH+E+AL+DY	CH+E+AL+DY	2.788356622	3.185733204
1	chealror	AL+R+OR	88	YES	2	2	CH+E+AL+R+OR	CH+E+AL+R+OR	3.971867525	3.281644356
1	checholtar	CH+E+OL+T+AR	100	YES	1	1	CH+E+OL+T+AR	CH+E+OL+T+AR	3.281644356	3.281644356
1	chedaiin	CHD+AIIN	100	YES	1	1	CHD+AIIN	CHD+AIIN	4.140293390	4.140293390
1	chedain	CHD+AIN	100	YES	1	1	CHD+AIN	CHD+AIN	4.140293390	4.140293390
1	chedal	CHD+AL	37	YES	1	1	CHD+AL	CHD+AL	4.140293390	4.140293390
1	chedykar	CHD+Y+K+AR	79	YES	1	1	CHD+Y+K+AR	CHD+Y+K+AR	3.524892823	3.524892823
1	cheeb	CH+EE+LOCAL_CHAR_B	0	NO	0	0	NONE	NONE	NONE	NONE
1	cheeckhody	CH+EE+CH+K+O+DY	72	YES	1	1	CH+EE+CH+K+O+DY	CH+EE+CH+K+O+DY	3.349493979	3.349493979
1	cheedar	EE+AR	78	NO	0	0	CH+EE+D_ADDR+AR	NONE	NONE	NONE
1	cheeodam	CH+EE+O+D_ADDR+AM_ADDR	100	YES	1	1	CH+EE+O+D_ADDR+AM_ADDR	CH+EE+O+D_ADDR+AM_ADDR	3.105351303	3.105351303
1	chees	SH+EE+S_ADDR	6	NO	0	0	CH+EE+S	NONE	NONE	NONE
1	cheey	SH+EE+Y	8	YES	3	2	CH+EE+Y	CH+EE+Y	3.194875139	3.304001855
1	cheg	CH+E+LOCAL_CHAR_G	6	YES	1	1	CH+E+LOCAL_CHAR_G	CH+E+LOCAL_CHAR_G	3.041866475	3.041866475
1	chekain	CH+K+AIN	100	YES	1	1	CH+K+AIN	CH+K+AIN	3.029758619	3.029758619
1	chekeol	CH+K+E+OL	41	YES	1	1	CH+K+E+OL	CH+K+E+OL	2.812988925	2.812988925
1	cheky	CH+K+E+Y	5	NO	0	0	CH+K+Y	NONE	NONE	NONE
1	cheockhy	CH+E+O+CH+K+Y	6	YES	1	1	CH+E+O+CH+K+Y	CH+E+O+CH+K+Y	2.670793817	2.670793817
1	cheocphy	CH+E+O+CH+P+Y	11	YES	1	1	CH+E+O+CH+P+Y	CH+E+O+CH+P+Y	2.779670967	2.779670967
1	cheokorchey	CH+E+O+K+OR+CH+E+Y	100	YES	1	2	CH+E+O+K+OR+CH+E+Y	CH+E+O+K+OR+Y	2.889627540	2.640606804
1	cheolchey	CH+E+OL+CH+E+Y	51	YES	1	1	CH+E+OL+CH+E+Y	CH+E+OL+CH+E+Y	3.350152321	3.350152321
1	cheoldy	CH+E+O+L+Y	42	YES	7	7	CH+E+OL+DY	CH+E+OL+DY	2.296853872	3.185733204
1	cheols	CH+E+O+L+S	15	YES	2	2	CH+E+OL+S	CH+E+OL+S	2.655480906	3.185733204
1	cheotey	CH+E+O+T+E+Y	15	YES	2	2	CH+E+OT+E+Y	CH+E+OT+E+Y	2.930120955	3.281644356
1	chepy	CH+E+P+Y	4	YES	1	1	CH+E+P+Y	CH+E+P+Y	2.881635118	2.881635118
1	chetchy	CH+E+T+CH+Y	19	YES	1	1	CH+E+T+CH+Y	CH+E+T+CH+Y	2.852704299	2.852704299
1	cheteg	CH+E+T+E+LOCAL_CHAR_G	26	YES	1	1	CH+E+T+E+LOCAL_CHAR_G	CH+E+T+E+LOCAL_CHAR_G	2.774814213	2.774814213
1	chety	T+Y	11	NO	0	0	CH+E+T+Y	NONE	NONE	NONE
1	chetyry	CH+E+T+Y+R+Y	22	YES	1	1	CH+E+T+Y+R+Y	CH+E+T+Y+R+Y	3.139434028	3.139434028
1	chkain	CH+K+AIN	32	YES	1	1	CH+K+AIN	CH+K+AIN	3.029758619	3.029758619
1	chkal	CH+K+AL	4	YES	1	1	CH+K+AL	CH+K+AL	2.247276534	2.247276534
1	chlchpsheey	CH+L+CH+P+SH+EE+Y	44	YES	1	1	CH+L+CH+P+SH+EE+Y	CH+L+CH+P+SH+EE+Y	3.680240477	3.680240477
1	chldaiin	L+AIIN	100	YES	5	5	CH+L+D_ADDR+AIIN	CH+L+D_ADDR+AIIN	3.222498346	3.622572219
1	chocthar	CH+O+CH+T+AR	21	YES	1	1	CH+O+CH+T+AR	CH+O+CH+T+AR	2.668363288	2.668363288
1	chod	CH+O+D_ADDR	9	YES	1	1	CH+O+D_ADDR	CH+O+D_ADDR	2.765347497	2.765347497
1	chodaiin	CH+O+D_ADDR+AIIN	100	YES	1	1	CH+O+D_ADDR+AIIN	CH+O+D_ADDR+AIIN	2.753888038	2.753888038
1	chodain	CH+O+D_ADDR+AIN	100	YES	1	1	CH+O+D_ADDR+AIN	CH+O+D_ADDR+AIN	2.964518021	2.964518021
1	chok	OK	6	YES	1	1	OK	OK	3.954190188	3.954190188
1	chokor	OK+OR	27	YES	1	1	OK+OR	OK+OR	2.427850813	2.427850813
1	chol	OL	8	YES	1	1	OL	OL	3.209440596	3.209440596
1	choldshy	CH+OL+D_ADDR+SH+Y	67	YES	2	2	OL+D_ADDR+SH+Y	OL+D_ADDR+SH+Y	3.821201854	3.499325897
1	choldy	OL+Y	34	YES	5	3	CH+OL+DY	OL+DY	2.676106368	2.676106368
1	choly	OL+Y	8	YES	1	1	OL+Y	OL+Y	2.676106368	2.676106368
1	chopchedy	CH+O+P+CHD+Y	71	YES	1	1	CH+O+P+CHD+Y	CH+O+P+CHD+Y	2.843883299	2.843883299
1	chos	CH+O+S	5	YES	1	1	CH+O+S	CH+O+S	2.882182625	2.882182625
1	chotol	CH+OT+OL	36	YES	1	1	CH+OT+OL	CH+OT+OL	3.304001855	3.304001855
1	choty	CH+OT+Y	13	YES	1	1	CH+OT+Y	CH+OT+Y	3.304001855	3.304001855
1	chtchor	CH+T+CH+OR	21	YES	1	1	CH+T+CH+OR	CH+T+CH+OR	3.194437737	3.194437737
1	cphar	CH+P+AR	3	YES	1	1	CH+P+AR	CH+P+AR	3.125020754	3.125020754
1	cphedy	CH+P+E+DY	10	YES	1	1	CH+P+E+DY	CH+P+E+DY	2.451437938	2.451437938
1	cpho	CH+P+O	3	YES	1	1	CH+P+O	CH+P+O	2.744898147	2.744898147
1	cphodaiils	CH+P+O+D_ADDR+AIIN+L+S	100	YES	2	2	CH+P+O+D_ADDR+IIN+L+S	CH+P+O+D_ADDR+IIN+L+S	3.121405392	3.121405392
1	cphor	CH+P+OR	7	YES	1	1	CH+P+OR	CH+P+OR	2.587080203	2.587080203
1	ctheod	CH+T+E+O+D_ADDR	20	YES	1	1	CH+T+E+O+D_ADDR	CH+T+E+O+D_ADDR	2.670682484	2.670682484
1	cthes	CH+T+E+S	3	YES	1	1	CH+T+E+S	CH+T+E+S	2.756677042	2.756677042
1	cthey	CH+T+E+Y	3	YES	1	1	CH+T+E+Y	CH+T+E+Y	1.997028765	1.997028765
1	cthoary	CH+T+O+AR+Y	13	YES	1	1	CH+T+O+AR+Y	CH+T+O+AR+Y	2.986349806	2.986349806
1	cthres	CH+T+R+E+S	4	YES	1	1	CH+T+R+E+S	CH+T+R+E+S	3.288898134	3.288898134
1	dag	DA+LOCAL_CHAR_G	8	YES	1	1	DA+LOCAL_CHAR_G	DA+LOCAL_CHAR_G	4.230643669	4.230643669
1	daiin	AIIN	100	YES	2	2	D_ADDR+AIIN	D_ADDR+AIIN	4.453196704	3.434321784
1	dainaldy	D_ADDR+AIN+AL+DY	100	YES	2	2	AIN+AL+DY	AIN+AL+DY	3.869171202	4.255324323
1	dairam	D_ADDR+AIR+A_ADDR+AM_ADDR	100	YES	3	3	D_ADDR+AIR+AM_ADDR	D_ADDR+AIR+AM_ADDR	3.565073116	3.516041367
1	dairchey	D_ADDR+AIR+CH+E+Y	100	YES	1	1	D_ADDR+AIR+CH+E+Y	D_ADDR+AIR+CH+E+Y	3.597760950	3.597760950
