event_id	page	record	statement_id	locus	owner_de	owner_renderer_tray	card_no	component_recipe	semantic_layer_de	owner_expansion_de	diagnostic_fragments	renderer_rules	renderer_pieces	entry_frame	surface_selection_layer	produced_surface	observed_surface	exact_surface_match	visible_character_layers_de
E067	f55v	H4	H4-S003	f55v.11	abgebildete breitblättrige rispige Pflanze	OT03	PROC047	OL+DY	FORTSETZEN · SCHLUSS	den laufenden Posten weiter länger temperieren und den Schritt schließen	ol-dy	DIRECT	NONE	BARE	GLOBAL_CARD_FORM	oldy	oldy	YES	KOMPONENTEN=ol-dy; RENDERER=NONE; WAHL=GLOBAL_CARD_FORM
E068	f55v	H4	H4-S004	f55v.11	abgebildete breitblättrige rispige Pflanze	OT03	PROC009	AIIN	MASS	den laufenden Posten nach vorgeschriebenem Maß an der bezeichneten Stelle anlegen	aiin	DIRECT	NONE	BARE	LOCAL_OVERRIDE_SLIP	aiin	aiin	YES	KOMPONENTEN=aiin; RENDERER=NONE; WAHL=LOCAL_OVERRIDE_SLIP
E069	f55v	H4	H4-S004	f55v.11	abgebildete breitblättrige rispige Pflanze	OT03	PROC048	OK+AL	ANSETZEN · ZIEL	den laufenden Posten nach vorgeschriebenem Maß an der bezeichneten Stelle anlegen	ok-al	DIRECT	NONE	BARE	OWNER_CARD_DEFAULT	okal	okal	YES	KOMPONENTEN=ok-al; RENDERER=NONE; WAHL=OWNER_CARD_DEFAULT
E070	f55v	H4	H4-S004	f55v.11	abgebildete breitblättrige rispige Pflanze	OT03	PROC049	OL+T+Y	FORTSETZEN · EINTRAGEN · DIES	den laufenden Posten weiter als Portion eintragen	ol-t-y	ITEM_CONTINUATION_CARRIER	T>Y:ch	BARE	GLOBAL_CARD_FORM	oltchy	oltchy	YES	KOMPONENTEN=ol-t-y; RENDERER=T>Y:ch; WAHL=GLOBAL_CARD_FORM
E071	f55v	H4	H4-S004	f55v.11	abgebildete breitblättrige rispige Pflanze	OT03	PROC016	OR	ANSATZ	den laufenden Posten weiter als Portion eintragen	or	DIRECT	NONE	BARE	CONTEXT_WRAPPER_RULE	or	or	YES	KOMPONENTEN=or; RENDERER=NONE; WAHL=CONTEXT_WRAPPER_RULE
E072	f55v	H4	H4-S004	f55v.11	abgebildete breitblättrige rispige Pflanze	OT03	PROC019	Y	DIES	den laufenden Posten weiter als Portion eintragen	y	DIRECT	NONE	BARE	OWNER_CARD_DEFAULT	y	y	YES	KOMPONENTEN=y; RENDERER=NONE; WAHL=OWNER_CARD_DEFAULT
E073	f55v	H4	H4-S004	f55v.11	abgebildete breitblättrige rispige Pflanze	OT03	PROC050	OR+AIN	ANSATZ · PORTION	den laufenden Posten weiter als Portion eintragen	or-ain	DIRECT	NONE	BARE	GLOBAL_CARD_FORM	orain	orain	YES	KOMPONENTEN=or-ain; RENDERER=NONE; WAHL=GLOBAL_CARD_FORM
E074	f56r	H5	H5-S001	f56r.5	abgebildete mehrköpfige stachelige Pflanze	OT04	PROC051	HO+CH+OR	ZUTAT · ABNEHMEN · ANSATZ	den Ansatz abziehen	ho-ch-or	ENTRY_FRAME	PREFIX:c	c	GLOBAL_CARD_FORM	chochor	chochor	YES	KOMPONENTEN=ho-ch-or; RENDERER=PREFIX:c; WAHL=GLOBAL_CARD_FORM
E075	f56r	H5	H5-S001	f56r.5	abgebildete mehrköpfige stachelige Pflanze	OT04	PROC052	HO	ZUTAT	den laufenden Posten weiter nach vorgeschriebenem Maß an der bezeichneten Stelle zuführen	ho	ENTRY_FRAME	PREFIX:c	c	GLOBAL_CARD_FORM	cho	cho	YES	KOMPONENTEN=ho; RENDERER=PREFIX:c; WAHL=GLOBAL_CARD_FORM
E076	f56r	H5	H5-S001	f56r.5	abgebildete mehrköpfige stachelige Pflanze	OT04	PROC053	HO+AL+Y	ZUTAT · ZIEL · DIES	den laufenden Posten weiter nach vorgeschriebenem Maß an der bezeichneten Stelle zuführen	ho-al-y	ENTRY_FRAME>ADDRESS_HINGE	PREFIX:c|HO>AL:d	c	GLOBAL_CARD_FORM	chodaly	chodaly	YES	KOMPONENTEN=ho-al-y; RENDERER=PREFIX:c|HO>AL:d; WAHL=GLOBAL_CARD_FORM
E077	f56r	H5	H5-S001	f56r.5	abgebildete mehrköpfige stachelige Pflanze	OT04	PROC009	AIIN	MASS	den laufenden Posten weiter nach vorgeschriebenem Maß an der bezeichneten Stelle zuführen	aiin	ENTRY_FRAME	PREFIX:d	d	GLOBAL_CARD_FORM	daiin	daiin	YES	KOMPONENTEN=aiin; RENDERER=PREFIX:d; WAHL=GLOBAL_CARD_FORM
E078	f56r	H5	H5-S001	f56r.7	abgebildete mehrköpfige stachelige Pflanze	OT04	PROC052	HO	ZUTAT	den laufenden Posten weiter nach vorgeschriebenem Maß an der bezeichneten Stelle zuführen	ho	ENTRY_FRAME	PREFIX:s	s	GLOBAL_CARD_FORM	sho	sho	YES	KOMPONENTEN=ho; RENDERER=PREFIX:s; WAHL=GLOBAL_CARD_FORM
E079	f56r	H5	H5-S001	f56r.7	abgebildete mehrköpfige stachelige Pflanze	OT04	PROC054	K+OL	ZUDOSIEREN · FORTSETZEN	den laufenden Posten weiter nach vorgeschriebenem Maß an der bezeichneten Stelle zuführen	k-ol	TRANSFER_LINKER	K>OL:ch	BARE	GLOBAL_CARD_FORM	kchol	kchol	YES	KOMPONENTEN=k-ol; RENDERER=K>OL:ch; WAHL=GLOBAL_CARD_FORM
E080	f56r	H5	H5-S001	f56r.7	abgebildete mehrköpfige stachelige Pflanze	OT04	PROC020	OT+CH+OR	DANACH · ABNEHMEN · ANSATZ	danach den Ansatz abziehen	ot-ch-or	DIRECT	NONE	BARE	GLOBAL_CARD_FORM	otchor	otchor	YES	KOMPONENTEN=ot-ch-or; RENDERER=NONE; WAHL=GLOBAL_CARD_FORM
E081	f56r	H5	H5-S001	f56r.7	abgebildete mehrköpfige stachelige Pflanze	OT04	PROC008	OK+Y	ANSETZEN · DIES	den laufenden Posten einsetzen	ok-y	ENTRY_FRAME	PREFIX:ch	ch	GLOBAL_CARD_FORM	choky	choky	YES	KOMPONENTEN=ok-y; RENDERER=PREFIX:ch; WAHL=GLOBAL_CARD_FORM
E082	f56r	H5	H5-S001	f56r.7	abgebildete mehrköpfige stachelige Pflanze	OT04	PROC055	AL	ZIEL	den laufenden Posten weiter an der bezeichneten Stelle anlegen	al	ENTRY_FRAME	PREFIX:d	d	GLOBAL_CARD_FORM	dal	dal	YES	KOMPONENTEN=al; RENDERER=PREFIX:d; WAHL=GLOBAL_CARD_FORM
E083	f56r	H5	H5-S002	f56r.8	abgebildete mehrköpfige stachelige Pflanze	OT04	PROC034	RESUME_CARD	WIEDERAUFNEHMEN	den laufenden Posten weiter an der bezeichneten Stelle anlegen	chol	ENTRY_FRAME	PREFIX:s	s	OWNER_CARD_DEFAULT	schol	schol	YES	KOMPONENTEN=chol; RENDERER=PREFIX:s; WAHL=OWNER_CARD_DEFAULT
E084	f56r	H5	H5-S002	f56r.8	abgebildete mehrköpfige stachelige Pflanze	OT04	PROC056	HO+Y	ZUTAT · DIES	den laufenden Posten weiter an der bezeichneten Stelle anlegen	ho-y	ENTRY_FRAME	PREFIX:c	c	GLOBAL_CARD_FORM	choy	choy	YES	KOMPONENTEN=ho-y; RENDERER=PREFIX:c; WAHL=GLOBAL_CARD_FORM
E085	f56r	H5	H5-S002	f56r.8	abgebildete mehrköpfige stachelige Pflanze	OT04	PROC008	OK+Y	ANSETZEN · DIES	den laufenden Posten weiter an der bezeichneten Stelle anlegen	ok-y	ENTRY_FRAME	PREFIX:ch	ch	GLOBAL_CARD_FORM	choky	choky	YES	KOMPONENTEN=ok-y; RENDERER=PREFIX:ch; WAHL=GLOBAL_CARD_FORM
E086	f56r	H5	H5-S002	f56r.8	abgebildete mehrköpfige stachelige Pflanze	OT04	PROC057	CH+EE+CKH+O+DY	ABNEHMEN · LANG · DURCHLASS · GANG · SCHLUSS	den laufenden Posten durch den Durchlass im Arbeitsgang länger ablaufen lassen und den Schritt schließen	ch-ee-ckh-o-dy	DIRECT	NONE	BARE	GLOBAL_CARD_FORM	cheeckhody	cheeckhody	YES	KOMPONENTEN=ch-ee-ckh-o-dy; RENDERER=NONE; WAHL=GLOBAL_CARD_FORM
E087	f56r	H5	H5-S003	f56r.12	abgebildete mehrköpfige stachelige Pflanze	OT04	PROC058	SH	HALTEN	den laufenden Posten halten	sh	DIRECT	NONE	BARE	GLOBAL_CARD_FORM	sh	sh	YES	KOMPONENTEN=sh; RENDERER=NONE; WAHL=GLOBAL_CARD_FORM
E088	f56r	H5	H5-S003	f56r.12	abgebildete mehrköpfige stachelige Pflanze	OT04	PROC052	HO	ZUTAT	den laufenden Posten kurz zugeben	ho	ENTRY_FRAME	PREFIX:c	c	GLOBAL_CARD_FORM	cho	cho	YES	KOMPONENTEN=ho; RENDERER=PREFIX:c; WAHL=GLOBAL_CARD_FORM
E089	f56r	H5	H5-S003	f56r.12	abgebildete mehrköpfige stachelige Pflanze	OT04	PROC059	K+E+Y	ZUDOSIEREN · KURZ · DIES	den laufenden Posten kurz zugeben	k-e-y	TRANSFER_LINKER	K>E:ch	BARE	GLOBAL_CARD_FORM	kchey	kchey	YES	KOMPONENTEN=k-e-y; RENDERER=K>E:ch; WAHL=GLOBAL_CARD_FORM
E090	f56r	H5	H5-S003	f56r.12	abgebildete mehrköpfige stachelige Pflanze	OT04	PROC060	OK+OK+Y	ANSETZEN · ANSETZEN · DIES	den laufenden Posten erneut einsetzen	ok-ok-y	ENTRY_FRAME>ITEM_CONTINUATION_CARRIER	PREFIX:q|OK>Y:ch	q	GLOBAL_CARD_FORM	qokokchy	qokokchy	YES	KOMPONENTEN=ok-ok-y; RENDERER=PREFIX:q|OK>Y:ch; WAHL=GLOBAL_CARD_FORM
E091	f56r	H5	H5-S004	f56r.13	abgebildete mehrköpfige stachelige Pflanze	OT04	PROC011	OK+Y	ANSETZEN · DIES	den laufenden Posten einsetzen	ok-y	ITEM_CONTINUATION_CARRIER	OK>Y:ch	BARE	GLOBAL_CARD_FORM	okchy	okchy	YES	KOMPONENTEN=ok-y; RENDERER=OK>Y:ch; WAHL=GLOBAL_CARD_FORM
E092	f56r	H5	H5-S004	f56r.13	abgebildete mehrköpfige stachelige Pflanze	OT04	PROC061	OK+CH+E+O	ANSETZEN · ABNEHMEN · KURZ · GANG	den laufenden Posten im Arbeitsgang kurz ansetzen und abziehen	ok-ch-e-o	ENTRY_FRAME	PREFIX:ch	ch	GLOBAL_CARD_FORM	chokcheo	chokcheo	YES	KOMPONENTEN=ok-ch-e-o; RENDERER=PREFIX:ch; WAHL=GLOBAL_CARD_FORM
E093	f56r	H5	H5-S004	f56r.13	abgebildete mehrköpfige stachelige Pflanze	OT04	PROC062	K+AL	ZUDOSIEREN · ZIEL	den laufenden Posten an der bezeichneten Stelle zuführen	k-al	ADDRESS_HINGE	K>AL:ch	BARE	GLOBAL_CARD_FORM	kchal	kchal	YES	KOMPONENTEN=k-al; RENDERER=K>AL:ch; WAHL=GLOBAL_CARD_FORM
E094	f56r	H5	H5-S005	f56r.18	abgebildete mehrköpfige stachelige Pflanze	OT04	PROC052	HO	ZUTAT	den laufenden Posten ansetzen	ho	ENTRY_FRAME	PREFIX:s	s	GLOBAL_CARD_FORM	sho	sho	YES	KOMPONENTEN=ho; RENDERER=PREFIX:s; WAHL=GLOBAL_CARD_FORM
E095	f56r	H5	H5-S005	f56r.18	abgebildete mehrköpfige stachelige Pflanze	OT04	PROC011	OK+Y	ANSETZEN · DIES	den laufenden Posten ansetzen	ok-y	ENTRY_FRAME>ITEM_CONTINUATION_CARRIER	PREFIX:ch|OK>Y:ch	ch	OWNER_CARD_DEFAULT	chokchy	chokchy	YES	KOMPONENTEN=ok-y; RENDERER=PREFIX:ch|OK>Y:ch; WAHL=OWNER_CARD_DEFAULT
E096	f56r	H5	H5-S005	f56r.18	abgebildete mehrköpfige stachelige Pflanze	OT04	PROC063	K+HO+AR	ZUDOSIEREN · ZUTAT · QUELLE	die Gabe von dort zugeben	k-ho-ar	TRANSFER_LINKER	K>HO:c	BARE	GLOBAL_CARD_FORM	kchoar	kchoar	YES	KOMPONENTEN=k-ho-ar; RENDERER=K>HO:c; WAHL=GLOBAL_CARD_FORM
E097	f56r	H5	H5-S005	f56r.18	abgebildete mehrköpfige stachelige Pflanze	OT04	PROC064	OT+O+AIN	DANACH · GANG · PORTION	danach den laufenden Posten weiter nach vorgeschriebenem Maß als Portion im Arbeitsgang kurz zugeben	ot-o-an	ENTRY_FRAME>ADDRESS_HINGE	PREFIX:s|O>AIN:d	s	GLOBAL_CARD_FORM	sotodan	sotodan	YES	KOMPONENTEN=ot-o-an; RENDERER=PREFIX:s|O>AIN:d; WAHL=GLOBAL_CARD_FORM
E098	f56r	H5	H5-S006	f56r.19	abgebildete mehrköpfige stachelige Pflanze	OT04	PROC065	OT+Y	DANACH · DIES	danach den laufenden Posten weiter nach vorgeschriebenem Maß als Portion im Arbeitsgang kurz zugeben	ot-y	ITEM_CONTINUATION_CARRIER	OT>Y:che	BARE	GLOBAL_CARD_FORM	otchey	otchey	YES	KOMPONENTEN=ot-y; RENDERER=OT>Y:che; WAHL=GLOBAL_CARD_FORM
E099	f56r	H5	H5-S006	f56r.19	abgebildete mehrköpfige stachelige Pflanze	OT04	PROC066	K+E+OL	ZUDOSIEREN · KURZ · FORTSETZEN	danach den laufenden Posten weiter nach vorgeschriebenem Maß als Portion im Arbeitsgang kurz zugeben	k-e-ol	DIRECT	NONE	BARE	GLOBAL_CARD_FORM	keol	keol	YES	KOMPONENTEN=k-e-ol; RENDERER=NONE; WAHL=GLOBAL_CARD_FORM
E100	f56r	H5	H5-S006	f56r.19	abgebildete mehrköpfige stachelige Pflanze	OT04	PROC009	AIIN	MASS	danach den laufenden Posten weiter nach vorgeschriebenem Maß als Portion im Arbeitsgang kurz zugeben	aiin	ENTRY_FRAME	PREFIX:d	d	GLOBAL_CARD_FORM	daiin	daiin	YES	KOMPONENTEN=aiin; RENDERER=PREFIX:d; WAHL=GLOBAL_CARD_FORM
E101	f81v	B1	B1-S001	f81v.2	gemeinsame zweireihige Figuren-/Beckenstation	OT05	PROC067	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	den laufenden Posten kurz einwirken lassen und den Schritt schließen	ok-e-dy	ENTRY_FRAME	PREFIX:q	q	GLOBAL_CARD_FORM	qokedy	qokedy	YES	KOMPONENTEN=ok-e-dy; RENDERER=PREFIX:q; WAHL=GLOBAL_CARD_FORM
E102	f81v	B1	B1-S002	f81v.2	gemeinsame zweireihige Figuren-/Beckenstation	OT05	PROC038	OK+AIIN	ANSETZEN · MASS	den laufenden Posten nach vorgeschriebenem Maß einsetzen	ok-aiin	DIRECT	NONE	BARE	OWNER_CARD_DEFAULT	okaiin	okaiin	YES	KOMPONENTEN=ok-aiin; RENDERER=NONE; WAHL=OWNER_CARD_DEFAULT
E103	f81v	B1	B1-S002	f81v.2	gemeinsame zweireihige Figuren-/Beckenstation	OT05	PROC068	K+AIR	ZUDOSIEREN · LAUF	den laufenden Posten im Lauf einspeisen	k-air	DIRECT	NONE	BARE	GLOBAL_CARD_FORM	kair	kair	YES	KOMPONENTEN=k-air; RENDERER=NONE; WAHL=GLOBAL_CARD_FORM
E104	f81v	B1	B1-S002	f81v.2	gemeinsame zweireihige Figuren-/Beckenstation	OT05	PROC048	OK+AL	ANSETZEN · ZIEL	den laufenden Posten an der bezeichneten Stelle anlegen	ok-al	DIRECT	NONE	BARE	OWNER_CARD_DEFAULT	okal	okal	YES	KOMPONENTEN=ok-al; RENDERER=NONE; WAHL=OWNER_CARD_DEFAULT
E105	f81v	B1	B1-S002	f81v.2	gemeinsame zweireihige Figuren-/Beckenstation	OT05	PROC003	AR	QUELLE	eine Portion weiter von dort dosiert zugeben	ar	ENTRY_FRAME	PREFIX:s	s	OWNER_CARD_DEFAULT	sar	sar	YES	KOMPONENTEN=ar; RENDERER=PREFIX:s; WAHL=OWNER_CARD_DEFAULT
E106	f81v	B1	B1-S002	f81v.2	gemeinsame zweireihige Figuren-/Beckenstation	OT05	PROC013	OL	FORTSETZEN	eine Portion weiter von dort dosiert zugeben	ol	DIRECT	NONE	BARE	GLOBAL_CARD_FORM	ol	ol	YES	KOMPONENTEN=ol; RENDERER=NONE; WAHL=GLOBAL_CARD_FORM
E107	f81v	B1	B1-S002	f81v.2	gemeinsame zweireihige Figuren-/Beckenstation	OT05	PROC069	K+AIN	ZUDOSIEREN · PORTION	eine Portion weiter von dort dosiert zugeben	k-ain	DIRECT	NONE	BARE	GLOBAL_CARD_FORM	kain	kain	YES	KOMPONENTEN=k-ain; RENDERER=NONE; WAHL=GLOBAL_CARD_FORM
E108	f81v	B1	B1-S002	f81v.2	gemeinsame zweireihige Figuren-/Beckenstation	OT05	PROC070	OL+K+AIN	FORTSETZEN · ZUDOSIEREN · PORTION	eine Portion weiter dosiert zugeben	ol-k-ain	DIRECT	NONE	BARE	GLOBAL_CARD_FORM	olkain	olkain	YES	KOMPONENTEN=ol-k-ain; RENDERER=NONE; WAHL=GLOBAL_CARD_FORM
E109	f81v	B1	B1-S002	f81v.2	gemeinsame zweireihige Figuren-/Beckenstation	OT05	PROC055	AL	ZIEL	den laufenden Posten weiter an der bezeichneten Stelle abkühlen lassen	al	DIRECT	NONE	BARE	OWNER_CARD_DEFAULT	al	al	YES	KOMPONENTEN=al; RENDERER=NONE; WAHL=OWNER_CARD_DEFAULT
E110	f81v	B1	B1-S002	f81v.2	gemeinsame zweireihige Figuren-/Beckenstation	OT05	PROC013	OL	FORTSETZEN	den laufenden Posten weiter an der bezeichneten Stelle abkühlen lassen	ol	DIRECT	NONE	BARE	GLOBAL_CARD_FORM	ol	ol	YES	KOMPONENTEN=ol; RENDERER=NONE; WAHL=GLOBAL_CARD_FORM
E111	f81v	B1	B1-S002	f81v.2	gemeinsame zweireihige Figuren-/Beckenstation	OT05	PROC071	R+OL	KUEHLEN · FORTSETZEN	den laufenden Posten weiter an der bezeichneten Stelle abkühlen lassen	r-ol	DIRECT	NONE	BARE	GLOBAL_CARD_FORM	rol	rol	YES	KOMPONENTEN=r-ol; RENDERER=NONE; WAHL=GLOBAL_CARD_FORM
E112	f81v	B1	B1-S002	f81v.2	gemeinsame zweireihige Figuren-/Beckenstation	OT05	PROC072	L	WEITERLEITEN	den laufenden Posten führen	l	ENTRY_FRAME	PREFIX:d	d	GLOBAL_CARD_FORM	dl	dl	YES	KOMPONENTEN=l; RENDERER=PREFIX:d; WAHL=GLOBAL_CARD_FORM
E113	f81v	B1	B1-S002	f81v.7	gemeinsame zweireihige Figuren-/Beckenstation	OT05	PROC022	OL+OR	FORTSETZEN · ANSATZ	den Ansatz weiter an der bezeichneten Stelle durch den Durchlass kurz zurückhalten	ol-or	DIRECT	NONE	BARE	GLOBAL_CARD_FORM	olor	olor	YES	KOMPONENTEN=ol-or; RENDERER=NONE; WAHL=GLOBAL_CARD_FORM
E114	f81v	B1	B1-S002	f81v.7	gemeinsame zweireihige Figuren-/Beckenstation	OT05	PROC013	OL	FORTSETZEN	den Ansatz weiter an der bezeichneten Stelle durch den Durchlass kurz zurückhalten	ol	DIRECT	NONE	BARE	GLOBAL_CARD_FORM	ol	ol	YES	KOMPONENTEN=ol; RENDERER=NONE; WAHL=GLOBAL_CARD_FORM
E115	f81v	B1	B1-S002	f81v.7	gemeinsame zweireihige Figuren-/Beckenstation	OT05	PROC073	SH+E+CKH+AL	HALTEN · KURZ · DURCHLASS · ZIEL	den Ansatz weiter an der bezeichneten Stelle durch den Durchlass kurz zurückhalten	sh-e-ckh-al	DIRECT	NONE	BARE	GLOBAL_CARD_FORM	sheckhal	sheckhal	YES	KOMPONENTEN=sh-e-ckh-al; RENDERER=NONE; WAHL=GLOBAL_CARD_FORM
E116	f81v	B1	B1-S002	f81v.7	gemeinsame zweireihige Figuren-/Beckenstation	OT05	PROC009	AIIN	MASS	den laufenden Posten nach vorgeschriebenem Maß an der bezeichneten Stelle länger anlegen	aiin	ENTRY_FRAME	PREFIX:d	d	GLOBAL_CARD_FORM	daiin	daiin	YES	KOMPONENTEN=aiin; RENDERER=PREFIX:d; WAHL=GLOBAL_CARD_FORM
E117	f81v	B1	B1-S002	f81v.7	gemeinsame zweireihige Figuren-/Beckenstation	OT05	PROC074	OK+EE+AL	ANSETZEN · LANG · ZIEL	den laufenden Posten nach vorgeschriebenem Maß an der bezeichneten Stelle länger anlegen	ok-ee-al	ENTRY_FRAME>ADDRESS_HINGE	PREFIX:q|EE>AL:d	q	GLOBAL_CARD_FORM	qokeedal	qokeedal	YES	KOMPONENTEN=ok-ee-al; RENDERER=PREFIX:q|EE>AL:d; WAHL=GLOBAL_CARD_FORM
E118	f81v	B1	B1-S002	f81v.7	gemeinsame zweireihige Figuren-/Beckenstation	OT05	PROC009	AIIN	MASS	den laufenden Posten nach vorgeschriebenem Maß durch den Durchlass durchleiten und den Schritt schließen	aiin	ENTRY_FRAME	PREFIX:d	d	GLOBAL_CARD_FORM	daiin	daiin	YES	KOMPONENTEN=aiin; RENDERER=PREFIX:d; WAHL=GLOBAL_CARD_FORM
E119	f81v	B1	B1-S002	f81v.7	gemeinsame zweireihige Figuren-/Beckenstation	OT05	PROC075	CKH+Y	DURCHLASS · DIES	den laufenden Posten nach vorgeschriebenem Maß durch den Durchlass durchleiten und den Schritt schließen	ckh-y	ENTRY_FRAME	PREFIX:ch	ch	GLOBAL_CARD_FORM	chckhy	chckhy	YES	KOMPONENTEN=ckh-y; RENDERER=PREFIX:ch; WAHL=GLOBAL_CARD_FORM
E120	f81v	B1	B1-S002	f81v.7	gemeinsame zweireihige Figuren-/Beckenstation	OT05	PROC076	CHD+DY	UMSETZEN · SCHLUSS	den laufenden Posten nach vorgeschriebenem Maß durch den Durchlass durchleiten und den Schritt schließen	ch-dy	ENTRY_FRAME>CHD_JOINT	PREFIX:s|CHD>DY:e	s	GLOBAL_CARD_FORM	schedy	schedy	YES	KOMPONENTEN=ch-dy; RENDERER=PREFIX:s|CHD>DY:e; WAHL=GLOBAL_CARD_FORM
E121	f81v	B1	B1-S003	f81v.7	gemeinsame zweireihige Figuren-/Beckenstation	OT05	PROC013	OL	FORTSETZEN	den laufenden Posten weiter halten und zugeben und überführen und den Schritt schließen	ol	ENTRY_FRAME	PREFIX:q	q	OWNER_CARD_DEFAULT	qol	qol	YES	KOMPONENTEN=ol; RENDERER=PREFIX:q; WAHL=OWNER_CARD_DEFAULT
E122	f81v	B1	B1-S003	f81v.17	gemeinsame zweireihige Figuren-/Beckenstation	OT05	PROC077	SH+K+CHD+DY	HALTEN · ZUDOSIEREN · UMSETZEN · SCHLUSS	den laufenden Posten weiter halten und zugeben und überführen und den Schritt schließen	sh-k-ch-dy	ENTRY_FRAME	PREFIX:s	s	GLOBAL_CARD_FORM	sshkchdy	sshkchdy	YES	KOMPONENTEN=sh-k-ch-dy; RENDERER=PREFIX:s; WAHL=GLOBAL_CARD_FORM
E123	f81v	B1	B1-S004	f81v.17	gemeinsame zweireihige Figuren-/Beckenstation	OT05	PROC042	CHD+Y	UMSETZEN · DIES	den laufenden Posten umsetzen	ch-y	CHD_JOINT	CHD>Y:ed	BARE	GLOBAL_CARD_FORM	chedy	chedy	YES	KOMPONENTEN=ch-y; RENDERER=CHD>Y:ed; WAHL=GLOBAL_CARD_FORM
E124	f81v	B1	B1-S004	f81v.17	gemeinsame zweireihige Figuren-/Beckenstation	OT05	PROC013	OL	FORTSETZEN	den laufenden Posten weiter absetzen lassen und den Schritt schließen	ol	DIRECT	NONE	BARE	GLOBAL_CARD_FORM	ol	ol	YES	KOMPONENTEN=ol; RENDERER=NONE; WAHL=GLOBAL_CARD_FORM
E125	f81v	B1	B1-S004	f81v.17	gemeinsame zweireihige Figuren-/Beckenstation	OT05	PROC078	SHED+DY	ABSETZEN · SCHLUSS	den laufenden Posten weiter absetzen lassen und den Schritt schließen	she-dy	DIRECT	NONE	BARE	GLOBAL_CARD_FORM	shedy	shedy	YES	KOMPONENTEN=she-dy; RENDERER=NONE; WAHL=GLOBAL_CARD_FORM
E126	f81v	B1	B1-S005	f81v.17	gemeinsame zweireihige Figuren-/Beckenstation	OT05	PROC079	OL+CHD+DY	FORTSETZEN · UMSETZEN · SCHLUSS	den laufenden Posten weiter überführen und den Schritt schließen	ol-ch-dy	ENTRY_FRAME>CHD_JOINT	PREFIX:q|CHD>DY:e	q	GLOBAL_CARD_FORM	qolchedy	qolchedy	YES	KOMPONENTEN=ol-ch-dy; RENDERER=PREFIX:q|CHD>DY:e; WAHL=GLOBAL_CARD_FORM
E127	f81v	B1	B1-S006	f81v.17	gemeinsame zweireihige Figuren-/Beckenstation	OT05	PROC080	OK+AIN	ANSETZEN · PORTION	eine Portion einsetzen	ok-ain	ENTRY_FRAME	PREFIX:q	q	GLOBAL_CARD_FORM	qokain	qokain	YES	KOMPONENTEN=ok-ain; RENDERER=PREFIX:q; WAHL=GLOBAL_CARD_FORM
E128	f81v	B1	B1-S006	f81v.17	gemeinsame zweireihige Figuren-/Beckenstation	OT05	PROC075	CKH+Y	DURCHLASS · DIES	den laufenden Posten durch den Durchlass durchleiten	ckh-y	ENTRY_FRAME	PREFIX:sh	sh	OWNER_CARD_DEFAULT	shckhy	shckhy	YES	KOMPONENTEN=ckh-y; RENDERER=PREFIX:sh; WAHL=OWNER_CARD_DEFAULT
E129	f81v	B1	B1-S006	f81v.17	gemeinsame zweireihige Figuren-/Beckenstation	OT05	PROC072	L	WEITERLEITEN	den laufenden Posten durch den Durchlass durchleiten	l	ENTRY_FRAME	PREFIX:d	d	GLOBAL_CARD_FORM	dl	dl	YES	KOMPONENTEN=l; RENDERER=PREFIX:d; WAHL=GLOBAL_CARD_FORM
E130	f81v	B1	B1-S006	f81v.17	gemeinsame zweireihige Figuren-/Beckenstation	OT05	PROC081	R+AL	KUEHLEN · ZIEL	den laufenden Posten an der bezeichneten Stelle abkühlen lassen	r-al	DIRECT	NONE	BARE	GLOBAL_CARD_FORM	ral	ral	YES	KOMPONENTEN=r-al; RENDERER=NONE; WAHL=GLOBAL_CARD_FORM
E131	f81v	B1	B1-S007	f81v.18	gemeinsame zweireihige Figuren-/Beckenstation	OT05	PROC082	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	den laufenden Posten einsetzen und überführen und den Schritt schließen	ok-ch-dy	ENTRY_FRAME	PREFIX:q	q	GLOBAL_CARD_FORM	qokchdy	qokchdy	YES	KOMPONENTEN=ok-ch-dy; RENDERER=PREFIX:q; WAHL=GLOBAL_CARD_FORM
E132	f81v	B1	B1-S008	f81v.18	gemeinsame zweireihige Figuren-/Beckenstation	OT05	PROC019	Y	DIES	den laufenden Posten weiter kurz warm halten	y	ENTRY_FRAME	PREFIX:che	che	GLOBAL_CARD_FORM	chey	chey	YES	KOMPONENTEN=y; RENDERER=PREFIX:che; WAHL=GLOBAL_CARD_FORM
E133	f81v	B1	B1-S008	f81v.18	gemeinsame zweireihige Figuren-/Beckenstation	OT05	PROC013	OL	FORTSETZEN	den laufenden Posten weiter kurz warm halten	ol	DIRECT	NONE	BARE	GLOBAL_CARD_FORM	ol	ol	YES	KOMPONENTEN=ol; RENDERER=NONE; WAHL=GLOBAL_CARD_FORM
E134	f81v	B1	B1-S008	f81v.18	gemeinsame zweireihige Figuren-/Beckenstation	OT05	PROC083	CHK+E+Y	WAERMEN · KURZ · DIES	den laufenden Posten weiter kurz warm halten	ch-e-y	ITEM_CONTINUATION_CARRIER	E>Y:k	BARE	GLOBAL_CARD_FORM	cheky	cheky	YES	KOMPONENTEN=ch-e-y; RENDERER=E>Y:k; WAHL=GLOBAL_CARD_FORM
