witness	word	value	provenance
FULL03_independent	chedy	G	unchanged GDT1013 saved dictionary
FULL03_independent	cheeor	THEN	unchanged GDT1013 saved dictionary
FULL03_independent	chefchdy	HARM	unchanged GDT1013 saved dictionary
FULL03_independent	chkaiin	WOULD_BE	unchanged GDT1013 saved dictionary
FULL03_independent	chky	M	unchanged GDT1013 saved dictionary
FULL03_independent	chody	PAIRED_WITH	unchanged GDT1013 saved dictionary
FULL03_independent	daiiin	THEN	unchanged GDT1013 saved dictionary
FULL03_independent	daiin	C	unchanged GDT1013 saved dictionary
FULL03_independent	dair	GOAL	unchanged GDT1013 saved dictionary
FULL03_independent	dar	C	unchanged GDT1013 saved dictionary
FULL03_independent	dariin	M	unchanged GDT1013 saved dictionary
FULL03_independent	darin	ATTENDED_BY	unchanged GDT1013 saved dictionary
FULL03_independent	dy	THEN	unchanged GDT1013 saved dictionary
FULL03_independent	ka[r:s]	FORBIDDEN	unchanged GDT1013 saved dictionary
FULL03_independent	kaiin	LEAVE	unchanged GDT1013 saved dictionary
FULL03_independent	kar	THEN	unchanged GDT1013 saved dictionary
FULL03_independent	kchdy	UNATTENDED	unchanged GDT1013 saved dictionary
FULL03_independent	kchedy	NEXT	unchanged GDT1013 saved dictionary
FULL03_independent	keodaiin	THEN	unchanged GDT1013 saved dictionary
FULL03_independent	laiin	WITHOUT_HARM	unchanged GDT1013 saved dictionary
FULL03_independent	o	FAR_BANK	unchanged GDT1013 saved dictionary
FULL03_independent	ockhody	C	unchanged GDT1013 saved dictionary
FULL03_independent	odam	UNSAFE	unchanged GDT1013 saved dictionary
FULL03_independent	okain	THERE	unchanged GDT1013 saved dictionary
FULL03_independent	okal	W	unchanged GDT1013 saved dictionary
FULL03_independent	okam	THERE	unchanged GDT1013 saved dictionary
FULL03_independent	okar	THEN	unchanged GDT1013 saved dictionary
FULL03_independent	okchedy	WITHOUT_AGENT	unchanged GDT1013 saved dictionary
FULL03_independent	okeody	THEN	unchanged GDT1013 saved dictionary
FULL03_independent	oky	THEN	unchanged GDT1013 saved dictionary
FULL03_independent	ol	CONVEY_OUT	unchanged GDT1013 saved dictionary
FULL03_independent	olfchedy	COLOC	unchanged GDT1013 saved dictionary
FULL03_independent	olk[ee:a]dy	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL03_independent	olkair	CARGOS	unchanged GDT1013 saved dictionary
FULL03_independent	ols	THEN	unchanged GDT1013 saved dictionary
FULL03_independent	opalke	UNHARMED	unchanged GDT1013 saved dictionary
FULL03_independent	opchey	HOME	unchanged GDT1013 saved dictionary
FULL03_independent	or	C	unchanged GDT1013 saved dictionary
FULL03_independent	orolkain	THEN	unchanged GDT1013 saved dictionary
FULL03_independent	orsheckhy	NEXT	unchanged GDT1013 saved dictionary
FULL03_independent	otaiin	THERE	unchanged GDT1013 saved dictionary
FULL03_independent	otal	UNSAFE	unchanged GDT1013 saved dictionary
FULL03_independent	otchdy	EXAMPLE	unchanged GDT1013 saved dictionary
FULL03_independent	pchdy	W	unchanged GDT1013 saved dictionary
FULL03_independent	psheor	INIT	unchanged GDT1013 saved dictionary
FULL03_independent	qokaiin	FERRY	unchanged GDT1013 saved dictionary
FULL03_independent	qokain	THERE	unchanged GDT1013 saved dictionary
FULL03_independent	qokas	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL03_independent	qokchdy	THEN	unchanged GDT1013 saved dictionary
FULL03_independent	qokedy	C	unchanged GDT1013 saved dictionary
FULL03_independent	qoky	FERRY	unchanged GDT1013 saved dictionary
FULL03_independent	qop[eee:che]dar	M	unchanged GDT1013 saved dictionary
FULL03_independent	qotal	THEN	unchanged GDT1013 saved dictionary
FULL03_independent	qotor	THEN	unchanged GDT1013 saved dictionary
FULL03_independent	she	PAIRS	unchanged GDT1013 saved dictionary
FULL03_independent	shedain	RETURN	unchanged GDT1013 saved dictionary
FULL03_independent	sheedy	THEN	unchanged GDT1013 saved dictionary
FULL03_independent	sheekar	M	unchanged GDT1013 saved dictionary
FULL03_independent	shos	LEAVE	unchanged GDT1013 saved dictionary
FULL03_independent	solkaiin	ALL	unchanged GDT1013 saved dictionary
FULL03_independent	solkchy	LEAVE	unchanged GDT1013 saved dictionary
FULL03_independent	sor	CONVEY_OUT	unchanged GDT1013 saved dictionary
FULL03_independent	taipar	ALONE	unchanged GDT1013 saved dictionary
FULL03_independent	tchdy	THEN	unchanged GDT1013 saved dictionary
FULL03_independent	todalain	G	unchanged GDT1013 saved dictionary
FULL03_independent	tshol	THEN	unchanged GDT1013 saved dictionary
FULL03_independent	y	THERE	unchanged GDT1013 saved dictionary
FULL03_independent	yk	AT_MOST_ONE	unchanged GDT1013 saved dictionary
FULL03_independent	ykaiin	BESIDES	unchanged GDT1013 saved dictionary
FULL03_independent	ykain	RETURN	unchanged GDT1013 saved dictionary
FULL03_independent	ykeey	W	unchanged GDT1013 saved dictionary
FULL03_independent	ytchdy	CONVEY_OUT	unchanged GDT1013 saved dictionary
FULL04_primary	[a:y]lo[s:r]am	THUS	unchanged GDT1013 saved dictionary
FULL04_primary	[sh:{c's}]ear	FIRST_CARGO	unchanged GDT1013 saved dictionary
FULL04_primary	ald	THEN	unchanged GDT1013 saved dictionary
FULL04_primary	alol	FERRY	unchanged GDT1013 saved dictionary
FULL04_primary	ar	W	unchanged GDT1013 saved dictionary
FULL04_primary	ariin	WHEN	unchanged GDT1013 saved dictionary
FULL04_primary	chckhy	THERE	unchanged GDT1013 saved dictionary
FULL04_primary	chedy	G	unchanged GDT1013 saved dictionary
FULL04_primary	cheeor	FAR_BANK	unchanged GDT1013 saved dictionary
FULL04_primary	chefchdy	THEN	unchanged GDT1013 saved dictionary
FULL04_primary	chkaiin	FERRY	unchanged GDT1013 saved dictionary
FULL04_primary	chky	M	unchanged GDT1013 saved dictionary
FULL04_primary	chody	THEN	unchanged GDT1013 saved dictionary
FULL04_primary	daiiin	THEN	unchanged GDT1013 saved dictionary
FULL04_primary	daiin	HARM	unchanged GDT1013 saved dictionary
FULL04_primary	dair	FERRY	unchanged GDT1013 saved dictionary
FULL04_primary	dar	C	unchanged GDT1013 saved dictionary
FULL04_primary	dariin	M	unchanged GDT1013 saved dictionary
FULL04_primary	darin	ATTENDED_BY	unchanged GDT1013 saved dictionary
FULL04_primary	dy	C	unchanged GDT1013 saved dictionary
FULL04_primary	ka[r:s]	FORBIDDEN	unchanged GDT1013 saved dictionary
FULL04_primary	kaiin	LEAVE	unchanged GDT1013 saved dictionary
FULL04_primary	kar	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL04_primary	kchdy	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL04_primary	kchedy	FERRY	unchanged GDT1013 saved dictionary
FULL04_primary	keodaiin	W	unchanged GDT1013 saved dictionary
FULL04_primary	laiin	THEN	unchanged GDT1013 saved dictionary
FULL04_primary	o	G	unchanged GDT1013 saved dictionary
FULL04_primary	ockhody	OTHER_CARGO	unchanged GDT1013 saved dictionary
FULL04_primary	odam	FIRST_CARGO	unchanged GDT1013 saved dictionary
FULL04_primary	okain	THEN	unchanged GDT1013 saved dictionary
FULL04_primary	okal	FIRST_CARGO	unchanged GDT1013 saved dictionary
FULL04_primary	okam	THEN	unchanged GDT1013 saved dictionary
FULL04_primary	okar	FERRY	unchanged GDT1013 saved dictionary
FULL04_primary	okchedy	WITHOUT_AGENT	unchanged GDT1013 saved dictionary
FULL04_primary	okeody	FERRY	unchanged GDT1013 saved dictionary
FULL04_primary	oky	OTHER_CARGO	unchanged GDT1013 saved dictionary
FULL04_primary	ol	THEN	unchanged GDT1013 saved dictionary
FULL04_primary	olfchedy	COLOC	unchanged GDT1013 saved dictionary
FULL04_primary	olk[ee:a]dy	WITHOUT_HARM	unchanged GDT1013 saved dictionary
FULL04_primary	olkair	CARGOS	unchanged GDT1013 saved dictionary
FULL04_primary	ols	THEN	unchanged GDT1013 saved dictionary
FULL04_primary	opalke	UNHARMED	unchanged GDT1013 saved dictionary
FULL04_primary	opchey	HOME	unchanged GDT1013 saved dictionary
FULL04_primary	or	NEXT	unchanged GDT1013 saved dictionary
FULL04_primary	orolkain	THEN	unchanged GDT1013 saved dictionary
FULL04_primary	orsheckhy	FERRY	unchanged GDT1013 saved dictionary
FULL04_primary	otaiin	THERE	unchanged GDT1013 saved dictionary
FULL04_primary	otal	UNSAFE	unchanged GDT1013 saved dictionary
FULL04_primary	otchdy	EXAMPLE	unchanged GDT1013 saved dictionary
FULL04_primary	pchdy	W	unchanged GDT1013 saved dictionary
FULL04_primary	psheor	INIT	unchanged GDT1013 saved dictionary
FULL04_primary	qokaiin	CONVEY_OUT	unchanged GDT1013 saved dictionary
FULL04_primary	qokain	THERE	unchanged GDT1013 saved dictionary
FULL04_primary	qokas	FERRY	unchanged GDT1013 saved dictionary
FULL04_primary	qokchdy	THEN	unchanged GDT1013 saved dictionary
FULL04_primary	qokedy	C	unchanged GDT1013 saved dictionary
FULL04_primary	qoky	FERRY	unchanged GDT1013 saved dictionary
FULL04_primary	qop[eee:che]dar	M	unchanged GDT1013 saved dictionary
FULL04_primary	qotal	THEN	unchanged GDT1013 saved dictionary
FULL04_primary	qotor	GOAL	unchanged GDT1013 saved dictionary
FULL04_primary	she	PAIRS	unchanged GDT1013 saved dictionary
FULL04_primary	shedain	G	unchanged GDT1013 saved dictionary
FULL04_primary	sheedy	OTHER_CARGO	unchanged GDT1013 saved dictionary
FULL04_primary	sheekar	M	unchanged GDT1013 saved dictionary
FULL04_primary	shos	THEN	unchanged GDT1013 saved dictionary
FULL04_primary	solkaiin	ALL	unchanged GDT1013 saved dictionary
FULL04_primary	solkchy	LEAVE	unchanged GDT1013 saved dictionary
FULL04_primary	sor	THEN	unchanged GDT1013 saved dictionary
FULL04_primary	taipar	THEN	unchanged GDT1013 saved dictionary
FULL04_primary	tchdy	THEN	unchanged GDT1013 saved dictionary
FULL04_primary	todalain	C	unchanged GDT1013 saved dictionary
FULL04_primary	tshol	THEN	unchanged GDT1013 saved dictionary
FULL04_primary	y	THEN	unchanged GDT1013 saved dictionary
FULL04_primary	yk	AT_MOST_ONE	unchanged GDT1013 saved dictionary
FULL04_primary	ykaiin	BESIDES	unchanged GDT1013 saved dictionary
FULL04_primary	ykain	FERRY	unchanged GDT1013 saved dictionary
FULL04_primary	ykeey	OTHER_CARGO	unchanged GDT1013 saved dictionary
FULL04_primary	ytchdy	THEN	unchanged GDT1013 saved dictionary
FULL04_independent	[a:y]lo[s:r]am	THUS	unchanged GDT1013 saved dictionary
FULL04_independent	[sh:{c's}]ear	ALONE	unchanged GDT1013 saved dictionary
FULL04_independent	ald	THEN	unchanged GDT1013 saved dictionary
FULL04_independent	alol	THERE	unchanged GDT1013 saved dictionary
FULL04_independent	ar	LEAVE	unchanged GDT1013 saved dictionary
FULL04_independent	ariin	WHEN	unchanged GDT1013 saved dictionary
FULL04_independent	chckhy	THERE	unchanged GDT1013 saved dictionary
FULL04_independent	chedy	G	unchanged GDT1013 saved dictionary
FULL04_independent	cheeor	THEN	unchanged GDT1013 saved dictionary
FULL04_independent	chefchdy	HARM	unchanged GDT1013 saved dictionary
FULL04_independent	chkaiin	WOULD_BE	unchanged GDT1013 saved dictionary
FULL04_independent	chky	M	unchanged GDT1013 saved dictionary
FULL04_independent	chody	PAIRED_WITH	unchanged GDT1013 saved dictionary
FULL04_independent	daiiin	C	unchanged GDT1013 saved dictionary
FULL04_independent	daiin	THEN	unchanged GDT1013 saved dictionary
FULL04_independent	dair	GOAL	unchanged GDT1013 saved dictionary
FULL04_independent	dar	C	unchanged GDT1013 saved dictionary
FULL04_independent	dariin	M	unchanged GDT1013 saved dictionary
FULL04_independent	darin	ATTENDED_BY	unchanged GDT1013 saved dictionary
FULL04_independent	dy	THEN	unchanged GDT1013 saved dictionary
FULL04_independent	ka[r:s]	FORBIDDEN	unchanged GDT1013 saved dictionary
FULL04_independent	kaiin	LEAVE	unchanged GDT1013 saved dictionary
FULL04_independent	kar	THEN	unchanged GDT1013 saved dictionary
FULL04_independent	kchdy	UNATTENDED	unchanged GDT1013 saved dictionary
FULL04_independent	kchedy	NEXT	unchanged GDT1013 saved dictionary
FULL04_independent	keodaiin	THEN	unchanged GDT1013 saved dictionary
FULL04_independent	laiin	WITHOUT_HARM	unchanged GDT1013 saved dictionary
FULL04_independent	o	FAR_BANK	unchanged GDT1013 saved dictionary
FULL04_independent	ockhody	C	unchanged GDT1013 saved dictionary
FULL04_independent	odam	UNSAFE	unchanged GDT1013 saved dictionary
FULL04_independent	okain	THERE	unchanged GDT1013 saved dictionary
FULL04_independent	okal	C	unchanged GDT1013 saved dictionary
FULL04_independent	okam	THERE	unchanged GDT1013 saved dictionary
FULL04_independent	okar	THEN	unchanged GDT1013 saved dictionary
FULL04_independent	okchedy	WITHOUT_AGENT	unchanged GDT1013 saved dictionary
FULL04_independent	okeody	THEN	unchanged GDT1013 saved dictionary
FULL04_independent	oky	FERRY	unchanged GDT1013 saved dictionary
FULL04_independent	ol	CONVEY_OUT	unchanged GDT1013 saved dictionary
FULL04_independent	olfchedy	COLOC	unchanged GDT1013 saved dictionary
FULL04_independent	olk[ee:a]dy	THEN	unchanged GDT1013 saved dictionary
FULL04_independent	olkair	CARGOS	unchanged GDT1013 saved dictionary
FULL04_independent	ols	THEN	unchanged GDT1013 saved dictionary
FULL04_independent	opalke	UNHARMED	unchanged GDT1013 saved dictionary
FULL04_independent	opchey	HOME	unchanged GDT1013 saved dictionary
FULL04_independent	or	THEN	unchanged GDT1013 saved dictionary
FULL04_independent	orolkain	THEN	unchanged GDT1013 saved dictionary
FULL04_independent	orsheckhy	NEXT	unchanged GDT1013 saved dictionary
FULL04_independent	otaiin	THERE	unchanged GDT1013 saved dictionary
FULL04_independent	otal	UNSAFE	unchanged GDT1013 saved dictionary
FULL04_independent	otchdy	EXAMPLE	unchanged GDT1013 saved dictionary
FULL04_independent	pchdy	G	unchanged GDT1013 saved dictionary
FULL04_independent	psheor	INIT	unchanged GDT1013 saved dictionary
FULL04_independent	qokaiin	THEN	unchanged GDT1013 saved dictionary
FULL04_independent	qokain	THERE	unchanged GDT1013 saved dictionary
FULL04_independent	qokas	FERRY	unchanged GDT1013 saved dictionary
FULL04_independent	qokchdy	THEN	unchanged GDT1013 saved dictionary
FULL04_independent	qokedy	C	unchanged GDT1013 saved dictionary
FULL04_independent	qoky	FERRY	unchanged GDT1013 saved dictionary
FULL04_independent	qop[eee:che]dar	M	unchanged GDT1013 saved dictionary
FULL04_independent	qotal	THEN	unchanged GDT1013 saved dictionary
FULL04_independent	qotor	THEN	unchanged GDT1013 saved dictionary
FULL04_independent	she	PAIRS	unchanged GDT1013 saved dictionary
FULL04_independent	shedain	LIKEWISE	unchanged GDT1013 saved dictionary
FULL04_independent	sheedy	THEN	unchanged GDT1013 saved dictionary
FULL04_independent	sheekar	M	unchanged GDT1013 saved dictionary
FULL04_independent	shos	LEAVE	unchanged GDT1013 saved dictionary
FULL04_independent	solkaiin	ALL	unchanged GDT1013 saved dictionary
FULL04_independent	solkchy	LEAVE	unchanged GDT1013 saved dictionary
FULL04_independent	sor	CONVEY_OUT	unchanged GDT1013 saved dictionary
FULL04_independent	taipar	OTHER_CARGO	unchanged GDT1013 saved dictionary
FULL04_independent	tchdy	THEN	unchanged GDT1013 saved dictionary
FULL04_independent	todalain	C	unchanged GDT1013 saved dictionary
FULL04_independent	tshol	THEN	unchanged GDT1013 saved dictionary
FULL04_independent	y	THERE	unchanged GDT1013 saved dictionary
FULL04_independent	yk	AT_MOST_ONE	unchanged GDT1013 saved dictionary
FULL04_independent	ykaiin	BESIDES	unchanged GDT1013 saved dictionary
FULL04_independent	ykain	RETURN	unchanged GDT1013 saved dictionary
FULL04_independent	ykeey	C	unchanged GDT1013 saved dictionary
FULL04_independent	ytchdy	CONVEY_OUT	unchanged GDT1013 saved dictionary
FULL05_primary	[a:y]lo[s:r]am	THUS	unchanged GDT1013 saved dictionary
FULL05_primary	[sh:{c's}]ear	FERRY	unchanged GDT1013 saved dictionary
FULL05_primary	ald	THEN	unchanged GDT1013 saved dictionary
FULL05_primary	alol	FIRST_CARGO	unchanged GDT1013 saved dictionary
FULL05_primary	ar	FERRY	unchanged GDT1013 saved dictionary
FULL05_primary	ariin	WHEN	unchanged GDT1013 saved dictionary
FULL05_primary	chckhy	THERE	unchanged GDT1013 saved dictionary
FULL05_primary	chedy	G	unchanged GDT1013 saved dictionary
FULL05_primary	cheeor	M	unchanged GDT1013 saved dictionary
FULL05_primary	chefchdy	THEN	unchanged GDT1013 saved dictionary
FULL05_primary	chkaiin	FIRST_CARGO	unchanged GDT1013 saved dictionary
FULL05_primary	chky	M	unchanged GDT1013 saved dictionary
FULL05_primary	chody	FERRY	unchanged GDT1013 saved dictionary
FULL05_primary	daiiin	THEN	unchanged GDT1013 saved dictionary
FULL05_primary	daiin	C	unchanged GDT1013 saved dictionary
FULL05_primary	dair	FERRY	unchanged GDT1013 saved dictionary
FULL05_primary	dar	THEN	unchanged GDT1013 saved dictionary
FULL05_primary	dariin	M	unchanged GDT1013 saved dictionary
FULL05_primary	darin	ATTENDED_BY	unchanged GDT1013 saved dictionary
FULL05_primary	dy	THEN	unchanged GDT1013 saved dictionary
FULL05_primary	ka[r:s]	FORBIDDEN	unchanged GDT1013 saved dictionary
FULL05_primary	kaiin	LEAVE	unchanged GDT1013 saved dictionary
FULL05_primary	kar	THEN	unchanged GDT1013 saved dictionary
FULL05_primary	kchdy	W	unchanged GDT1013 saved dictionary
FULL05_primary	kchedy	THEN	unchanged GDT1013 saved dictionary
FULL05_primary	keodaiin	FERRY	unchanged GDT1013 saved dictionary
FULL05_primary	laiin	THEN	unchanged GDT1013 saved dictionary
FULL05_primary	o	C	unchanged GDT1013 saved dictionary
FULL05_primary	ockhody	THEN	unchanged GDT1013 saved dictionary
FULL05_primary	odam	WITH_TRIP	unchanged GDT1013 saved dictionary
FULL05_primary	okain	C	unchanged GDT1013 saved dictionary
FULL05_primary	okal	AT_MOST_ONE	unchanged GDT1013 saved dictionary
FULL05_primary	okam	G	unchanged GDT1013 saved dictionary
FULL05_primary	okar	THEN	unchanged GDT1013 saved dictionary
FULL05_primary	okchedy	WITHOUT_AGENT	unchanged GDT1013 saved dictionary
FULL05_primary	okeody	FERRY	unchanged GDT1013 saved dictionary
FULL05_primary	oky	THEN	unchanged GDT1013 saved dictionary
FULL05_primary	ol	C	unchanged GDT1013 saved dictionary
FULL05_primary	olfchedy	COLOC	unchanged GDT1013 saved dictionary
FULL05_primary	olk[ee:a]dy	EXAMPLE	unchanged GDT1013 saved dictionary
FULL05_primary	olkair	CARGOS	unchanged GDT1013 saved dictionary
FULL05_primary	ols	C	unchanged GDT1013 saved dictionary
FULL05_primary	opalke	UNHARMED	unchanged GDT1013 saved dictionary
FULL05_primary	opchey	HOME	unchanged GDT1013 saved dictionary
FULL05_primary	or	THERE	unchanged GDT1013 saved dictionary
FULL05_primary	orolkain	FERRY	unchanged GDT1013 saved dictionary
FULL05_primary	orsheckhy	THEN	unchanged GDT1013 saved dictionary
FULL05_primary	otaiin	THERE	unchanged GDT1013 saved dictionary
FULL05_primary	otal	UNSAFE	unchanged GDT1013 saved dictionary
FULL05_primary	otchdy	HARM	unchanged GDT1013 saved dictionary
FULL05_primary	pchdy	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL05_primary	psheor	INIT	unchanged GDT1013 saved dictionary
FULL05_primary	qokaiin	LEAVE	unchanged GDT1013 saved dictionary
FULL05_primary	qokain	THERE	unchanged GDT1013 saved dictionary
FULL05_primary	qokas	TAKE_OUT	unchanged GDT1013 saved dictionary
FULL05_primary	qokchdy	THEN	unchanged GDT1013 saved dictionary
FULL05_primary	qokedy	C	unchanged GDT1013 saved dictionary
FULL05_primary	qoky	FERRY	unchanged GDT1013 saved dictionary
FULL05_primary	qop[eee:che]dar	M	unchanged GDT1013 saved dictionary
FULL05_primary	qotal	THEN	unchanged GDT1013 saved dictionary
FULL05_primary	qotor	BESIDES	unchanged GDT1013 saved dictionary
FULL05_primary	she	PAIRS	unchanged GDT1013 saved dictionary
FULL05_primary	shedain	RETURN	unchanged GDT1013 saved dictionary
FULL05_primary	sheedy	THEN	unchanged GDT1013 saved dictionary
FULL05_primary	sheekar	WITHOUT_HARM	unchanged GDT1013 saved dictionary
FULL05_primary	shos	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL05_primary	solkaiin	ALL	unchanged GDT1013 saved dictionary
FULL05_primary	solkchy	LEAVE	unchanged GDT1013 saved dictionary
FULL05_primary	sor	THEN	unchanged GDT1013 saved dictionary
FULL05_primary	taipar	ALONE	unchanged GDT1013 saved dictionary
FULL05_primary	tchdy	B	unchanged GDT1013 saved dictionary
FULL05_primary	todalain	C	unchanged GDT1013 saved dictionary
FULL05_primary	tshol	THEN	unchanged GDT1013 saved dictionary
FULL05_primary	y	C	unchanged GDT1013 saved dictionary
FULL05_primary	yk	GOAL	unchanged GDT1013 saved dictionary
FULL05_primary	ykaiin	FAR_BANK	unchanged GDT1013 saved dictionary
FULL05_primary	ykain	THEN	unchanged GDT1013 saved dictionary
FULL05_primary	ykeey	THEN	unchanged GDT1013 saved dictionary
FULL05_primary	ytchdy	FIRST_CARGO	unchanged GDT1013 saved dictionary
FULL05_independent	[a:y]lo[s:r]am	THUS	unchanged GDT1013 saved dictionary
FULL05_independent	[sh:{c's}]ear	ALONE	unchanged GDT1013 saved dictionary
FULL05_independent	ald	THEN	unchanged GDT1013 saved dictionary
FULL05_independent	alol	THERE	unchanged GDT1013 saved dictionary
FULL05_independent	ar	LEAVE	unchanged GDT1013 saved dictionary
FULL05_independent	ariin	WHEN	unchanged GDT1013 saved dictionary
FULL05_independent	chckhy	THERE	unchanged GDT1013 saved dictionary
FULL05_independent	chedy	G	unchanged GDT1013 saved dictionary
FULL05_independent	cheeor	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL05_independent	chefchdy	HARM	unchanged GDT1013 saved dictionary
FULL05_independent	chkaiin	WOULD_BE	unchanged GDT1013 saved dictionary
FULL05_independent	chky	M	unchanged GDT1013 saved dictionary
FULL05_independent	chody	PAIRED_WITH	unchanged GDT1013 saved dictionary
FULL05_independent	daiiin	THEN	unchanged GDT1013 saved dictionary
FULL05_independent	daiin	THEN	unchanged GDT1013 saved dictionary
FULL05_independent	dair	GOAL	unchanged GDT1013 saved dictionary
FULL05_independent	dar	G	unchanged GDT1013 saved dictionary
FULL05_independent	dariin	M	unchanged GDT1013 saved dictionary
FULL05_independent	darin	ATTENDED_BY	unchanged GDT1013 saved dictionary
FULL05_independent	dy	THEN	unchanged GDT1013 saved dictionary
FULL05_independent	ka[r:s]	FORBIDDEN	unchanged GDT1013 saved dictionary
FULL05_independent	kaiin	LEAVE	unchanged GDT1013 saved dictionary
FULL05_independent	kar	THEN	unchanged GDT1013 saved dictionary
FULL05_independent	kchdy	UNATTENDED	unchanged GDT1013 saved dictionary
FULL05_independent	kchedy	NEXT	unchanged GDT1013 saved dictionary
FULL05_independent	keodaiin	THEN	unchanged GDT1013 saved dictionary
FULL05_independent	laiin	WITHOUT_HARM	unchanged GDT1013 saved dictionary
FULL05_independent	o	FAR_BANK	unchanged GDT1013 saved dictionary
FULL05_independent	ockhody	W	unchanged GDT1013 saved dictionary
FULL05_independent	odam	UNSAFE	unchanged GDT1013 saved dictionary
FULL05_independent	okain	THERE	unchanged GDT1013 saved dictionary
FULL05_independent	okal	G	unchanged GDT1013 saved dictionary
FULL05_independent	okam	THERE	unchanged GDT1013 saved dictionary
FULL05_independent	okar	THEN	unchanged GDT1013 saved dictionary
FULL05_independent	okchedy	WITHOUT_AGENT	unchanged GDT1013 saved dictionary
FULL05_independent	okeody	THEN	unchanged GDT1013 saved dictionary
FULL05_independent	oky	THEN	unchanged GDT1013 saved dictionary
FULL05_independent	ol	CONVEY_OUT	unchanged GDT1013 saved dictionary
FULL05_independent	olfchedy	COLOC	unchanged GDT1013 saved dictionary
FULL05_independent	olk[ee:a]dy	G	unchanged GDT1013 saved dictionary
FULL05_independent	olkair	CARGOS	unchanged GDT1013 saved dictionary
FULL05_independent	ols	THEN	unchanged GDT1013 saved dictionary
FULL05_independent	opalke	UNHARMED	unchanged GDT1013 saved dictionary
FULL05_independent	opchey	HOME	unchanged GDT1013 saved dictionary
FULL05_independent	or	W	unchanged GDT1013 saved dictionary
FULL05_independent	orolkain	THEN	unchanged GDT1013 saved dictionary
FULL05_independent	orsheckhy	NEXT	unchanged GDT1013 saved dictionary
FULL05_independent	otaiin	THERE	unchanged GDT1013 saved dictionary
FULL05_independent	otal	UNSAFE	unchanged GDT1013 saved dictionary
FULL05_independent	otchdy	EXAMPLE	unchanged GDT1013 saved dictionary
FULL05_independent	pchdy	W	unchanged GDT1013 saved dictionary
FULL05_independent	psheor	INIT	unchanged GDT1013 saved dictionary
FULL05_independent	qokaiin	FERRY	unchanged GDT1013 saved dictionary
FULL05_independent	qokain	THERE	unchanged GDT1013 saved dictionary
FULL05_independent	qokas	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL05_independent	qokchdy	THEN	unchanged GDT1013 saved dictionary
FULL05_independent	qokedy	C	unchanged GDT1013 saved dictionary
FULL05_independent	qoky	FERRY	unchanged GDT1013 saved dictionary
FULL05_independent	qop[eee:che]dar	M	unchanged GDT1013 saved dictionary
FULL05_independent	qotal	THEN	unchanged GDT1013 saved dictionary
FULL05_independent	qotor	THEN	unchanged GDT1013 saved dictionary
FULL05_independent	she	PAIRS	unchanged GDT1013 saved dictionary
FULL05_independent	shedain	RETURN	unchanged GDT1013 saved dictionary
FULL05_independent	sheedy	THEN	unchanged GDT1013 saved dictionary
FULL05_independent	sheekar	M	unchanged GDT1013 saved dictionary
FULL05_independent	shos	LEAVE	unchanged GDT1013 saved dictionary
FULL05_independent	solkaiin	ALL	unchanged GDT1013 saved dictionary
FULL05_independent	solkchy	LEAVE	unchanged GDT1013 saved dictionary
FULL05_independent	sor	CONVEY_OUT	unchanged GDT1013 saved dictionary
FULL05_independent	taipar	ALONE	unchanged GDT1013 saved dictionary
FULL05_independent	tchdy	THEN	unchanged GDT1013 saved dictionary
FULL05_independent	todalain	W	unchanged GDT1013 saved dictionary
FULL05_independent	tshol	THEN	unchanged GDT1013 saved dictionary
FULL05_independent	y	THERE	unchanged GDT1013 saved dictionary
FULL05_independent	yk	AT_MOST_ONE	unchanged GDT1013 saved dictionary
FULL05_independent	ykaiin	BESIDES	unchanged GDT1013 saved dictionary
FULL05_independent	ykain	RETURN	unchanged GDT1013 saved dictionary
FULL05_independent	ykeey	C	unchanged GDT1013 saved dictionary
FULL05_independent	ytchdy	CONVEY_OUT	unchanged GDT1013 saved dictionary
FULL06_primary	[a:y]lo[s:r]am	THUS	unchanged GDT1013 saved dictionary
FULL06_primary	[sh:{c's}]ear	THEN	unchanged GDT1013 saved dictionary
FULL06_primary	ald	THEN	unchanged GDT1013 saved dictionary
FULL06_primary	alol	THEN	unchanged GDT1013 saved dictionary
FULL06_primary	ar	G	unchanged GDT1013 saved dictionary
FULL06_primary	ariin	FERRY	unchanged GDT1013 saved dictionary
FULL06_primary	chckhy	THERE	unchanged GDT1013 saved dictionary
FULL06_primary	chedy	G	unchanged GDT1013 saved dictionary
FULL06_primary	cheeor	FAR_BANK	unchanged GDT1013 saved dictionary
FULL06_primary	chefchdy	PAIRS	unchanged GDT1013 saved dictionary
FULL06_primary	chkaiin	THEN	unchanged GDT1013 saved dictionary
FULL06_primary	chky	M	unchanged GDT1013 saved dictionary
FULL06_primary	chody	THEN	unchanged GDT1013 saved dictionary
FULL06_primary	daiiin	THEN	unchanged GDT1013 saved dictionary
