edition	paragraph	model	at	word	hypothesis
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.39|G011	lkeal	⟦lkeal⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.39|G012	or	Anteil
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.39|G013	al	davon
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.39|G014	lom	⟦lom⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.40|G001	dsheey	⟦dsheey⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.40|G002	shey	Zubereitung B
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.40|G003	qokey	⟦qokey⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.40|G004	shey	Zubereitung B
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.40|G005	qokain	erwärmte Dosis P
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.40|G006	shckhy	⟦shckhy⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.40|G007	chery	⟦chery⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.40|G008	ol	mit
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.40|G009	chedy	⟦chedy⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.40|G010	l	⟦l⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.40|G011	chey	prüfe
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.40|G012	lchy	⟦lchy⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.41|G001	dlar	⟦dlar⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.41|G002	shar	⟦shar⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.41|G003	shar	⟦shar⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.41|G004	r	darauf
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.41|G005	ain	Maßzahl P
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.41|G006	sheain	⟦sheain⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.41|G007	okain	⟦okain⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.41|G008	shey	Zubereitung B
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.41|G009	qokchy	mische ein
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.41|G010	chckhy	⟦chckhy⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.41|G011	orain	⟦orain⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.42|G001	qo	nimm
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.42|G002	qokain	erwärmte Dosis P
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.42|G003	sheckhy	vermische
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.42|G004	qokain	erwärmte Dosis P
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.42|G005	shekain	⟦shekain⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.42|G006	shkain	⟦shkain⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.42|G007	shedy	⟦shedy⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.42|G008	shey	Zubereitung B
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.42|G009	qokan	⟦qokan⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.42|G010	cham	⟦cham⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.43|G001	[a:o]s???	⟦[a:o]s???⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.43|G002	ar	Teil
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.43|G003	al	davon
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.43|G004	shear	⟦shear⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.43|G005	teey	⟦teey⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.43|G006	chcphy	⟦chcphy⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.43|G007	rain	⟦rain⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.43|G008	cphan	⟦cphan⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.43|G009	ydar	⟦ydar⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.43|G010	oty	kühl
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.43|G011	shey	Zubereitung B
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.43|G012	qokam	erwärme
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.44|G001	s[?:o]	⟦s[?:o]⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.44|G002	o[k:?]eedy	⟦o[k:?]eedy⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.44|G003	qokain	erwärmte Dosis P
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.44|G004	shckhy	⟦shckhy⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.44|G005	ol	mit
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.44|G006	lcheor	⟦lcheor⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.44|G007	chky	⟦chky⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.44|G008	raiin	⟦raiin⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.44|G009	chey	prüfe
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.44|G010	qol	⟦qol⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.44|G011	okam	⟦okam⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.45|G001	odain	⟦odain⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.45|G002	sh??y	⟦sh??y⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.45|G003	qoka[r:s]	⟦qoka[r:s]⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.45|G004	oleey	⟦oleey⟧
ZL3b	f116r|f116r.31-f116r.45	A	ZL3b|f116r.45|G005	chy	heiß
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.43|G001	pokain	⟦pokain⟧
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.43|G002	okeedy	⟦okeedy⟧
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.43|G003	or	Anteil
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.43|G004	chesy	⟦chesy⟧
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.43|G005	solshey	⟦solshey⟧
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.43|G006	qokeey	erhitze anhaltend
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.43|G007	qotedy	⟦qotedy⟧
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.43|G008	olkedy	⟦olkedy⟧
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.43|G009	chey	prüfe
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.43|G010	tal	⟦tal⟧
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.43|G011	dy	fertig
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.43|G012	qol	⟦qol⟧
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.44|G001	olshees	⟦olshees⟧
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.44|G002	ol	mit
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.44|G003	sheckhy	Mischung
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.44|G004	qokain	erwärmte Dosis P
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.44|G005	ol	mit
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.44|G006	chedy	⟦chedy⟧
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.44|G007	qol	⟦qol⟧
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.44|G008	chedy	⟦chedy⟧
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.44|G009	qol	⟦qol⟧
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.44|G010	keey	⟦keey⟧
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.44|G011	qolchedy	⟦qolchedy⟧
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.44|G012	chealy	⟦chealy⟧
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.45|G001	yshey	⟦yshey⟧
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.45|G002	qokar	erwärmter Anteil
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.45|G003	olchedy	⟦olchedy⟧
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.45|G004	qor	⟦qor⟧
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.45|G005	oiin	⟦oiin⟧
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.45|G006	okeedy	⟦okeedy⟧
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.45|G007	qokeed	⟦qokeed⟧
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.45|G008	qokeey	erhitze anhaltend
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.45|G009	qokeey	erhitze anhaltend
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.45|G010	otey	⟦otey⟧
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.45|G011	qoky	erwärme mäßig
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.45|G012	dy	fertig
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.46|G001	ychey	⟦ychey⟧
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.46|G002	qotain	⟦qotain⟧
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.46|G003	sheckhy	Mischung
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.46|G004	qokedy	⟦qokedy⟧
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.46|G005	qokedy	⟦qokedy⟧
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.46|G006	lsheckhy	⟦lsheckhy⟧
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.46|G007	qokain	erwärmte Dosis P
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.46|G008	dal	Maß
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.46|G009	tol	kühles Material
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.46|G010	olchedy	⟦olchedy⟧
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.47|G001	qokain	erwärmte Dosis P
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.47|G002	olshey	⟦olshey⟧
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.47|G003	qokain	erwärmte Dosis P
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.47|G004	dar	Teilmenge
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.47|G005	ol	mit
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.47|G006	shedy	⟦shedy⟧
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.47|G007	qokedy	⟦qokedy⟧
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.47|G008	qokeedy	⟦qokeedy⟧
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.47|G009	qotar	abgeteilter Anteil
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.47|G010	olshedy	⟦olshedy⟧
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.47|G011	oldy	⟦oldy⟧
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.48|G001	qokear	⟦qokear⟧
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.48|G002	chedy	⟦chedy⟧
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.48|G003	shckhy	⟦shckhy⟧
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.48|G004	dol	Portion
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.48|G005	ycheedy	⟦ycheedy⟧
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.48|G006	saino	⟦saino⟧
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.48|G007	ol	mit
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.48|G008	cheedy	⟦cheedy⟧
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.48|G009	qokar	erwärmter Anteil
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.48|G010	otar	⟦otar⟧
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.48|G011	dal	Maß
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.48|G012	daiin	Dosis Q
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.49|G001	por	Zubereitungsmenge
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.49|G002	shey	Zubereitung B
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.49|G003	okain	⟦okain⟧
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.49|G004	chedy	⟦chedy⟧
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.49|G005	qolsheol	⟦qolsheol⟧
ZL3b	f75v|f75v.43-f75v.49	N	ZL3b|f75v.49|G006	olchedy	⟦olchedy⟧
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.43|G001	pokain	⟦pokain⟧
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.43|G002	okeedy	⟦okeedy⟧
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.43|G003	or	Anteil
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.43|G004	chesy	⟦chesy⟧
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.43|G005	solshey	⟦solshey⟧
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.43|G006	qokeey	erhitze anhaltend
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.43|G007	qotedy	⟦qotedy⟧
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.43|G008	olkedy	⟦olkedy⟧
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.43|G009	chey	prüfe
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.43|G010	tal	⟦tal⟧
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.43|G011	dy	fertig
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.43|G012	qol	⟦qol⟧
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.44|G001	olshees	⟦olshees⟧
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.44|G002	ol	mit
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.44|G003	sheckhy	vermische
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.44|G004	qokain	erwärmte Dosis P
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.44|G005	ol	mit
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.44|G006	chedy	⟦chedy⟧
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.44|G007	qol	⟦qol⟧
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.44|G008	chedy	⟦chedy⟧
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.44|G009	qol	⟦qol⟧
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.44|G010	keey	⟦keey⟧
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.44|G011	qolchedy	⟦qolchedy⟧
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.44|G012	chealy	⟦chealy⟧
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.45|G001	yshey	⟦yshey⟧
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.45|G002	qokar	erwärmter Anteil
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.45|G003	olchedy	⟦olchedy⟧
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.45|G004	qor	⟦qor⟧
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.45|G005	oiin	⟦oiin⟧
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.45|G006	okeedy	⟦okeedy⟧
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.45|G007	qokeed	⟦qokeed⟧
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.45|G008	qokeey	erhitze anhaltend
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.45|G009	qokeey	erhitze anhaltend
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.45|G010	otey	⟦otey⟧
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.45|G011	qoky	erwärme mäßig
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.45|G012	dy	fertig
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.46|G001	ychey	⟦ychey⟧
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.46|G002	qotain	⟦qotain⟧
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.46|G003	sheckhy	vermische
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.46|G004	qokedy	⟦qokedy⟧
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.46|G005	qokedy	⟦qokedy⟧
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.46|G006	lsheckhy	⟦lsheckhy⟧
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.46|G007	qokain	erwärmte Dosis P
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.46|G008	dal	Maß
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.46|G009	tol	kühles Material
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.46|G010	olchedy	⟦olchedy⟧
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.47|G001	qokain	erwärmte Dosis P
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.47|G002	olshey	⟦olshey⟧
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.47|G003	qokain	erwärmte Dosis P
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.47|G004	dar	Teilmenge
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.47|G005	ol	mit
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.47|G006	shedy	⟦shedy⟧
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.47|G007	qokedy	⟦qokedy⟧
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.47|G008	qokeedy	⟦qokeedy⟧
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.47|G009	qotar	abgeteilter Anteil
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.47|G010	olshedy	⟦olshedy⟧
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.47|G011	oldy	⟦oldy⟧
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.48|G001	qokear	⟦qokear⟧
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.48|G002	chedy	⟦chedy⟧
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.48|G003	shckhy	⟦shckhy⟧
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.48|G004	dol	Portion
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.48|G005	ycheedy	⟦ycheedy⟧
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.48|G006	saino	⟦saino⟧
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.48|G007	ol	mit
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.48|G008	cheedy	⟦cheedy⟧
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.48|G009	qokar	erwärmter Anteil
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.48|G010	otar	⟦otar⟧
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.48|G011	dal	Maß
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.48|G012	daiin	Dosis Q
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.49|G001	por	Zubereitungsmenge
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.49|G002	shey	Zubereitung B
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.49|G003	okain	⟦okain⟧
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.49|G004	chedy	⟦chedy⟧
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.49|G005	qolsheol	⟦qolsheol⟧
ZL3b	f75v|f75v.43-f75v.49	A	ZL3b|f75v.49|G006	olchedy	⟦olchedy⟧
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.28|G001	pcheolkal	⟦pcheolkal⟧
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.28|G002	dal	Maß
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.28|G003	korchy	⟦korchy⟧
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.28|G004	qotey	⟦qotey⟧
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.28|G005	qoty	⟦qoty⟧
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.28|G006	rchedy	⟦rchedy⟧
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.28|G007	qokal	⟦qokal⟧
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.28|G008	olkolshedy	⟦olkolshedy⟧
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.28|G009	chty	⟦chty⟧
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.29|G001	okchey	zerstoße fein
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.29|G002	qoky	erwärme mäßig
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.29|G003	chedy	⟦chedy⟧
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.29|G004	qokain	erwärmte Dosis P
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.29|G005	shedy	⟦shedy⟧
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.29|G006	qol	⟦qol⟧
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.29|G007	sheey	benetze
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.29|G008	qokal	⟦qokal⟧
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.29|G009	dar	Teilmenge
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.29|G010	ary	⟦ary⟧
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.30|G001	dshedy	⟦dshedy⟧
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.30|G002	qokal	⟦qokal⟧
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.30|G003	chcthy	⟦chcthy⟧
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.30|G004	qokain	erwärmte Dosis P
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.30|G005	shedy	⟦shedy⟧
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.30|G006	okaiin	Dosis des Grundansatzes
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.30|G007	shey	Zubereitung B
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.30|G008	dainol	⟦dainol⟧
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.31|G001	qokal	⟦qokal⟧
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.31|G002	checthy	⟦checthy⟧
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.31|G003	sol	⟦sol⟧
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.31|G004	chey	prüfe
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.31|G005	okalol	⟦okalol⟧
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.31|G006	okaly	⟦okaly⟧
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.31|G007	qokeedy	⟦qokeedy⟧
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.31|G008	oly	⟦oly⟧
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.32|G001	solchey	⟦solchey⟧
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.32|G002	qoky	erwärme mäßig
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.32|G003	r	darauf
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.32|G004	cheykain	⟦cheykain⟧
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.32|G005	sheckhy	Mischung
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.32|G006	qokain	erwärmte Dosis P
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.32|G007	okain	⟦okain⟧
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.32|G008	ol	mit
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.33|G001	solchey	⟦solchey⟧
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.33|G002	qokeey	erhitze anhaltend
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.33|G003	lkar	⟦lkar⟧
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.33|G004	otal	kühles Ausgangsmaterial
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.33|G005	olkeey	⟦olkeey⟧
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.33|G006	okain	⟦okain⟧
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.33|G007	shecthy	⟦shecthy⟧
ZL3b	f80r|f80r.28-f80r.33	N	ZL3b|f80r.33|G008	ol	mit
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.28|G001	pcheolkal	⟦pcheolkal⟧
ZL3b	f80r|f80r.28-f80r.33	A	ZL3b|f80r.28|G002	dal	Maß
