page	locus	target_surfaces	zl3b_line	v27_tokenwise_de	v28_tokenwise_de	v28_working_reading_de	complete_v28
f113r	f113r.21	shckhey	oiir shol shedair otchdy shokchy shaiiin shckhey lshor air okeody	[oiir:?] | feucht; nominal feuchtes Gut/Material | [shedair:?] | kalt-trockener Ansatz am Anfang des Grades, abgeschlossen | [shokchy:?] | feucht, Grad IV | [shckhey:?] | [lshor:?] | [air:?] | [okeody:?]	[oiir:?] | feucht; nominal feuchtes Gut/Material | [shedair:?] | kalt-trockener Ansatz am Anfang des Grades, abgeschlossen | [shokchy:?] | feucht, Grad IV | Arzneikompositum: feucht, Gradmitte | [lshor:?] | [air:?] | [okeody:?]	[oiir:?]; feucht; nominal feuchtes Gut/Material; [shedair:?]; kalt-trockener Ansatz am Anfang des Grades, abgeschlossen; [shokchy:?]; feucht, Grad IV; Arzneikompositum: feucht, Gradmitte; [lshor:?]; [air:?]; [okeody:?]	False
f113r	f113r.23	chckhey	ykeoeshy qokaiin chal kiin chckhey lkchey qokal chocthy lkchor lkchedy lkaiin	[ykeoeshy:?] | heiß, Grad III | [chal:?] | [kiin:?] | trockene Arzneimischung in der Gradmitte | [lkchey:?] | heiße Substanz | trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung | [lkchor:?] | [lkchedy:?] | [lkaiin:?]	[ykeoeshy:?] | heiß, Grad III | [chal:?] | [kiin:?] | Arzneikompositum: trocken, Gradmitte | [lkchey:?] | heiße Substanz | trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung | [lkchor:?] | [lkchedy:?] | [lkaiin:?]	[ykeoeshy:?]; heiß, Grad III; [chal:?]; [kiin:?]; Arzneikompositum: trocken, Gradmitte; [lkchey:?]; heiße Substanz; trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung; [lkchor:?]; [lkchedy:?]; [lkaiin:?]	False
f113r	f113r.31	shckhy	ytaiin okaiin chear ckhar shal shckhy okain o ar chor cky chokain qoky	[ytaiin:?] | heiß, Grad III, im Ansatzrahmen | trockene Fraktion I | [ckhar:?] | [shal:?] | [shckhy:?] | heiß im Zubereitungsrahmen, Grad II | [o:?] | [ar:?] | Pflanzen-/Reproduktionsteil | [cky:?] | [chokain:?] | heiß am Anfang des Grades	[ytaiin:?] | heiß, Grad III, im Ansatzrahmen | trockene Fraktion I | [ckhar:?] | [shal:?] | Arzneikompositum: feucht, Gradanfang | heiß im Zubereitungsrahmen, Grad II | [o:?] | [ar:?] | Pflanzen-/Reproduktionsteil | [cky:?] | [chokain:?] | heiß am Anfang des Grades	[ytaiin:?]; heiß, Grad III, im Ansatzrahmen; trockene Fraktion I; [ckhar:?]; [shal:?]; Arzneikompositum: feucht, Gradanfang; heiß im Zubereitungsrahmen, Grad II; [o:?]; [ar:?]; Pflanzen-/Reproduktionsteil; [cky:?]; [chokain:?]; heiß am Anfang des Grades	False
f113r	f113r.48	checkhy	tcho arorshy qokaiin shey chy sheolkchy qokeol kaiin checkhy ralchs	[tcho:?] | [arorshy:?] | heiß, Grad III | feucht in der Mitte des Grades | trocken am Anfang des Grades | [sheolkchy:?] | [qokeol:?] | heiß, Grad III | [checkhy:?] | [ralchs:?]	[tcho:?] | [arorshy:?] | heiß, Grad III | feucht in der Mitte des Grades | trocken am Anfang des Grades | [sheolkchy:?] | [qokeol:?] | heiß, Grad III | trockenes Arzneikompositum am Gradanfang | [ralchs:?]	[tcho:?]; [arorshy:?]; heiß, Grad III; feucht in der Mitte des Grades; trocken am Anfang des Grades; [sheolkchy:?]; [qokeol:?]; heiß, Grad III; trockenes Arzneikompositum am Gradanfang; [ralchs:?]	False
f113r	f113r.5	chckhy	ycheeckhy osaiin cheoar qokaiin chekal otar shos aiin chckhy chdo okol chedy chedy	[ycheeckhy:?] | [osaiin:?] | [cheoar:?] | heiß, Grad III | [chekal:?] | [otar:?] | [shos:?] | Menge III | trockene Arzneimischung am Gradanfang | [chdo:?] | [okol:?] | trocken in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen	[ycheeckhy:?] | [osaiin:?] | [cheoar:?] | heiß, Grad III | [chekal:?] | [otar:?] | [shos:?] | Menge III | Arzneikompositum: trocken, Gradanfang | [chdo:?] | [okol:?] | trocken in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen	[ycheeckhy:?]; [osaiin:?]; [cheoar:?]; heiß, Grad III; [chekal:?]; [otar:?]; [shos:?]; Menge III; Arzneikompositum: trocken, Gradanfang; [chdo:?]; [okol:?]; trocken in der Mitte des Grades, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen	False
f113v	f113v.18	chckhedy	pychdar chckhedy otshedy tcheepchey lky lkches qokody lkeshdy fchocthor opam	[pychdar:?] | trockene Arzneimischung in der Gradmitte, abgeschlossen | kalt-feuchter Ansatz in der Mitte des Grades, abgeschlossen | [tcheepchey:?] | [lky:?] | [lkches:?] | [qokody:?] | [lkeshdy:?] | [fchocthor:?] | [opam:?]	[pychdar:?] | Arzneikompositum: trocken, Gradmitte, abgeschlossen | kalt-feuchter Ansatz in der Mitte des Grades, abgeschlossen | [tcheepchey:?] | [lky:?] | [lkches:?] | [qokody:?] | [lkeshdy:?] | [fchocthor:?] | [opam:?]	[pychdar:?]; Arzneikompositum: trocken, Gradmitte, abgeschlossen; kalt-feuchter Ansatz in der Mitte des Grades, abgeschlossen; [tcheepchey:?]; [lky:?]; [lkches:?]; [qokody:?]; [lkeshdy:?]; [fchocthor:?]; [opam:?]	False
f113v	f113v.34	chckhey	daiin cheaiin okchey cheky qokain otecheedy qokaiin chckhey chearam	Grad-/Maßwert III | trocken im dritten Grad | heiß-trockener Ansatz in der Mitte des Grades | [cheky:?] | heiß, Grad II | [otecheedy:?] | heiß, Grad III | trockene Arzneimischung in der Gradmitte | [chearam:?]	Grad-/Maßwert III | trocken im dritten Grad | heiß-trockener Ansatz in der Mitte des Grades | [cheky:?] | heiß, Grad II | [otecheedy:?] | heiß, Grad III | Arzneikompositum: trocken, Gradmitte | [chearam:?]	Grad-/Maßwert III; trocken im dritten Grad; heiß-trockener Ansatz in der Mitte des Grades; [cheky:?]; heiß, Grad II; [otecheedy:?]; heiß, Grad III; Arzneikompositum: trocken, Gradmitte; [chearam:?]	False
f113v	f113v.8	sheckhy	ycheody qokeeor choltar olkam chokam odal sheckhy qokchedy otor otar toky	[ycheody:?] | [qokeeor:?] | [choltar:?] | heißes Material [terminal-M] | [chokam:?] | [odal:?] | feuchte Arzneimischung, Anfangsgrad, gebunden | heiß und trocken in der Mitte des Grades, abgeschlossen | [otor:?] | [otar:?] | [toky:?]	[ycheody:?] | [qokeeor:?] | [choltar:?] | heißes Material [terminal-M] | [chokam:?] | [odal:?] | feuchtes Arzneikompositum am Gradanfang | heiß und trocken in der Mitte des Grades, abgeschlossen | [otor:?] | [otar:?] | [toky:?]	[ycheody:?]; [qokeeor:?]; [choltar:?]; heißes Material [terminal-M]; [chokam:?]; [odal:?]; feuchtes Arzneikompositum am Gradanfang; heiß und trocken in der Mitte des Grades, abgeschlossen; [otor:?]; [otar:?]; [toky:?]	False
f114v	f114v.35	chckhy	yshey kair yteeey qokaiin chckhy chodaiin olkaim	[yshey:?] | [kair:?] | [yteeey:?] | heiß, Grad III | trockene Arzneimischung am Gradanfang | [chodaiin:?] | [olkaim:?]	[yshey:?] | [kair:?] | [yteeey:?] | heiß, Grad III | Arzneikompositum: trocken, Gradanfang | [chodaiin:?] | [olkaim:?]	[yshey:?]; [kair:?]; [yteeey:?]; heiß, Grad III; Arzneikompositum: trocken, Gradanfang; [chodaiin:?]; [olkaim:?]	False
f115r	f115r.33	chckhey	y cheey qotaiin chokeeey chckhey qoky aiin cheey lkeedy oky chokchaiin	[y:?] | trocken am Ende des Grades | kalt, Grad III | [chokeeey:?] | trockene Arzneimischung in der Gradmitte | heiß am Anfang des Grades | Menge III | trocken am Ende des Grades | [lkeedy:?] | heißer Ansatz am Anfang des Grades | [chokchaiin:?]	[y:?] | trocken am Ende des Grades | kalt, Grad III | [chokeeey:?] | Arzneikompositum: trocken, Gradmitte | heiß am Anfang des Grades | Menge III | trocken am Ende des Grades | [lkeedy:?] | heißer Ansatz am Anfang des Grades | [chokchaiin:?]	[y:?]; trocken am Ende des Grades; kalt, Grad III; [chokeeey:?]; Arzneikompositum: trocken, Gradmitte; heiß am Anfang des Grades; Menge III; trocken am Ende des Grades; [lkeedy:?]; heißer Ansatz am Anfang des Grades; [chokchaiin:?]	False
f115v	f115v.34	chckhy	taiin sheeey lchckhy ldar shdar qotchdy qoky shedy qokar chckhy	kalt, Grad III | [sheeey:?] | [lchckhy:?] | [ldar:?] | [shdar:?] | kalt und trocken am Anfang des Grades, abgeschlossen | heiß am Anfang des Grades | feucht in der Mitte des Grades, abgeschlossen | heiße Portion | trockene Arzneimischung am Gradanfang	kalt, Grad III | [sheeey:?] | [lchckhy:?] | [ldar:?] | [shdar:?] | kalt und trocken am Anfang des Grades, abgeschlossen | heiß am Anfang des Grades | feucht in der Mitte des Grades, abgeschlossen | heiße Portion | Arzneikompositum: trocken, Gradanfang	kalt, Grad III; [sheeey:?]; [lchckhy:?]; [ldar:?]; [shdar:?]; kalt und trocken am Anfang des Grades, abgeschlossen; heiß am Anfang des Grades; feucht in der Mitte des Grades, abgeschlossen; heiße Portion; Arzneikompositum: trocken, Gradanfang	False
f116r	f116r.10	checkhy	chdin checkhy dar shedy qokeedy shdy rain sheedy cphol r teol chcpham	[chdin:?] | [checkhy:?] | abgemessene Fraktion I | feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | feucht am Anfang des Grades, abgeschlossen | [rain:?] | feucht am Ende des Grades, abgeschlossen | [cphol:?] | [r:?] | [teol:?] | [chcpham:?]	[chdin:?] | trockenes Arzneikompositum am Gradanfang | abgemessene Fraktion I | feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | feucht am Anfang des Grades, abgeschlossen | [rain:?] | feucht am Ende des Grades, abgeschlossen | [cphol:?] | [r:?] | [teol:?] | [chcpham:?]	[chdin:?]; trockenes Arzneikompositum am Gradanfang; abgemessene Fraktion I; feucht in der Mitte des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; feucht am Anfang des Grades, abgeschlossen; [rain:?]; feucht am Ende des Grades, abgeschlossen; [cphol:?]; [r:?]; [teol:?]; [chcpham:?]	False
f116r	f116r.21	shckhy	sairol sheey qokain chal qol chl l rain okain shckhy dtal orchcthdy lty	[sairol:?] | feucht am Ende des Grades | heiß, Grad II | [chal:?] | [qol:?] | [chl:?] | [l:?] | [rain:?] | heiß im Zubereitungsrahmen, Grad II | [shckhy:?] | [dtal:?] | [orchcthdy:?] | [lty:?]	[sairol:?] | feucht am Ende des Grades | heiß, Grad II | [chal:?] | [qol:?] | [chl:?] | [l:?] | [rain:?] | heiß im Zubereitungsrahmen, Grad II | Arzneikompositum: feucht, Gradanfang | [dtal:?] | [orchcthdy:?] | [lty:?]	[sairol:?]; feucht am Ende des Grades; heiß, Grad II; [chal:?]; [qol:?]; [chl:?]; [l:?]; [rain:?]; heiß im Zubereitungsrahmen, Grad II; Arzneikompositum: feucht, Gradanfang; [dtal:?]; [orchcthdy:?]; [lty:?]	False
f116r	f116r.25	shckhy	chol sheky shedy qokeey qokeedy shckhy qokain otal ches oin ain al om	trocken; nominal trockenes Gut/Material | [sheky:?] | feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | heiß am Ende des Grades, abgeschlossen | [shckhy:?] | heiß, Grad II | Ansatz aus kaltem Rohstoff, Form I | [ches:?] | [oin:?] | Menge-/Klassenwert II | [al:?] | [om:?]	trocken; nominal trockenes Gut/Material | [sheky:?] | feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | heiß am Ende des Grades, abgeschlossen | Arzneikompositum: feucht, Gradanfang | heiß, Grad II | Ansatz aus kaltem Rohstoff, Form I | [ches:?] | [oin:?] | Menge-/Klassenwert II | [al:?] | [om:?]	trocken; nominal trockenes Gut/Material; [sheky:?]; feucht in der Mitte des Grades, abgeschlossen; heiß am Ende des Grades; heiß am Ende des Grades, abgeschlossen; Arzneikompositum: feucht, Gradanfang; heiß, Grad II; Ansatz aus kaltem Rohstoff, Form I; [ches:?]; [oin:?]; Menge-/Klassenwert II; [al:?]; [om:?]	False
f116r	f116r.27	chckhy	daiin chey qokey lshedy orain chckhy lkain chy pshedy lshedy qoky ram	Grad-/Maßwert III | trocken in der Mitte des Grades | heiß in der Mitte des Grades | eingeweichtes Drogenholz | [orain:?] | trockene Arzneimischung am Gradanfang | [lkain:?] | trocken am Anfang des Grades | angefeuchtetes Pulver/Paste | eingeweichtes Drogenholz | heiß am Anfang des Grades | Wurzel/Wurzeldroge: Maß-/Einheitsform I	Grad-/Maßwert III | trocken in der Mitte des Grades | heiß in der Mitte des Grades | eingeweichtes Drogenholz | [orain:?] | Arzneikompositum: trocken, Gradanfang | [lkain:?] | trocken am Anfang des Grades | angefeuchtetes Pulver/Paste | eingeweichtes Drogenholz | heiß am Anfang des Grades | Wurzel/Wurzeldroge: Maß-/Einheitsform I	Grad-/Maßwert III; trocken in der Mitte des Grades; heiß in der Mitte des Grades; eingeweichtes Drogenholz; [orain:?]; Arzneikompositum: trocken, Gradanfang; [lkain:?]; trocken am Anfang des Grades; angefeuchtetes Pulver/Paste; eingeweichtes Drogenholz; heiß am Anfang des Grades; Wurzel/Wurzeldroge: Maß-/Einheitsform I	False
f116r	f116r.34	shckhy	qokain ar raiin shek okain y r shey qolchey okaiin shckhy qokam	heiß, Grad II | [ar:?] | Wurzel, Typ/Charge III | [shek:?] | heiß im Zubereitungsrahmen, Grad II | [y:?] | [r:?] | feucht in der Mitte des Grades | [qolchey:?] | heiß, Grad III, im Ansatzrahmen | [shckhy:?] | [qokam:?]	heiß, Grad II | [ar:?] | Wurzel, Typ/Charge III | [shek:?] | heiß im Zubereitungsrahmen, Grad II | [y:?] | [r:?] | feucht in der Mitte des Grades | [qolchey:?] | heiß, Grad III, im Ansatzrahmen | Arzneikompositum: feucht, Gradanfang | [qokam:?]	heiß, Grad II; [ar:?]; Wurzel, Typ/Charge III; [shek:?]; heiß im Zubereitungsrahmen, Grad II; [y:?]; [r:?]; feucht in der Mitte des Grades; [qolchey:?]; heiß, Grad III, im Ansatzrahmen; Arzneikompositum: feucht, Gradanfang; [qokam:?]	False
f116r	f116r.35	shckhy	shedy qokeey qokain qokeey lchey olkey raiin cthar shckhy qorar	feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | heiß, Grad II | heiß am Ende des Grades | Drogenholz, trocken gebunden, Form I | [olkey:?] | Wurzel, Typ/Charge III | CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I | [shckhy:?] | [qorar:?]	feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | heiß, Grad II | heiß am Ende des Grades | Drogenholz, trocken gebunden, Form I | [olkey:?] | Wurzel, Typ/Charge III | CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I | Arzneikompositum: feucht, Gradanfang | [qorar:?]	feucht in der Mitte des Grades, abgeschlossen; heiß am Ende des Grades; heiß, Grad II; heiß am Ende des Grades; Drogenholz, trocken gebunden, Form I; [olkey:?]; Wurzel, Typ/Charge III; CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I; Arzneikompositum: feucht, Gradanfang; [qorar:?]	False
f116r	f116r.36	sheckhy	qokeey rain shey okeey lkain l dain chey sheckhy qy qokl ain	heiß am Ende des Grades | [rain:?] | feucht in der Mitte des Grades | heißer Ansatz am Ende des Grades | [lkain:?] | [l:?] | Grad-/Maßwert II | trocken in der Mitte des Grades | feuchte Arzneimischung, Anfangsgrad, gebunden | [qy:?] | [qokl:?] | Menge-/Klassenwert II	heiß am Ende des Grades | [rain:?] | feucht in der Mitte des Grades | heißer Ansatz am Ende des Grades | [lkain:?] | [l:?] | Grad-/Maßwert II | trocken in der Mitte des Grades | feuchtes Arzneikompositum am Gradanfang | [qy:?] | [qokl:?] | Menge-/Klassenwert II	heiß am Ende des Grades; [rain:?]; feucht in der Mitte des Grades; heißer Ansatz am Ende des Grades; [lkain:?]; [l:?]; Grad-/Maßwert II; trocken in der Mitte des Grades; feuchtes Arzneikompositum am Gradanfang; [qy:?]; [qokl:?]; Menge-/Klassenwert II	False
f116r	f116r.4	chckhy	padar shey osheeky qol laiin chckhy okam chedy oteedy qotar aralar y	[padar:?] | feucht in der Mitte des Grades | [osheeky:?] | [qol:?] | Drogenholz, Typ/Charge III | trockene Arzneimischung am Gradanfang | [okam:?] | trocken in der Mitte des Grades, abgeschlossen | kalter Ansatz am Ende des Grades, abgeschlossen | [qotar:?] | [aralar:?] | [y:?]	[padar:?] | feucht in der Mitte des Grades | [osheeky:?] | [qol:?] | Drogenholz, Typ/Charge III | Arzneikompositum: trocken, Gradanfang | [okam:?] | trocken in der Mitte des Grades, abgeschlossen | kalter Ansatz am Ende des Grades, abgeschlossen | [qotar:?] | [aralar:?] | [y:?]	[padar:?]; feucht in der Mitte des Grades; [osheeky:?]; [qol:?]; Drogenholz, Typ/Charge III; Arzneikompositum: trocken, Gradanfang; [okam:?]; trocken in der Mitte des Grades, abgeschlossen; kalter Ansatz am Ende des Grades, abgeschlossen; [qotar:?]; [aralar:?]; [y:?]	False
f116r	f116r.40	shckhy	dsheey shey qokey shey qokain shckhy chery ol chedy l chey lchy	[dsheey:?] | feucht in der Mitte des Grades | heiß in der Mitte des Grades | feucht in der Mitte des Grades | heiß, Grad II | [shckhy:?] | [chery:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken in der Mitte des Grades, abgeschlossen | [l:?] | trocken in der Mitte des Grades | Drogenholz, trockene Grundform	[dsheey:?] | feucht in der Mitte des Grades | heiß in der Mitte des Grades | feucht in der Mitte des Grades | heiß, Grad II | Arzneikompositum: feucht, Gradanfang | [chery:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken in der Mitte des Grades, abgeschlossen | [l:?] | trocken in der Mitte des Grades | Drogenholz, trockene Grundform	[dsheey:?]; feucht in der Mitte des Grades; heiß in der Mitte des Grades; feucht in der Mitte des Grades; heiß, Grad II; Arzneikompositum: feucht, Gradanfang; [chery:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken in der Mitte des Grades, abgeschlossen; [l:?]; trocken in der Mitte des Grades; Drogenholz, trockene Grundform	False
f116r	f116r.41	chckhy	dlar shar shar r ain sheain okain shey qokchy chckhy orain	[dlar:?] | [shar:?] | [shar:?] | [r:?] | Menge-/Klassenwert II | [sheain:?] | heiß im Zubereitungsrahmen, Grad II | feucht in der Mitte des Grades | heiß und trocken am Anfang des Grades | trockene Arzneimischung am Gradanfang | [orain:?]	[dlar:?] | [shar:?] | [shar:?] | [r:?] | Menge-/Klassenwert II | [sheain:?] | heiß im Zubereitungsrahmen, Grad II | feucht in der Mitte des Grades | heiß und trocken am Anfang des Grades | Arzneikompositum: trocken, Gradanfang | [orain:?]	[dlar:?]; [shar:?]; [shar:?]; [r:?]; Menge-/Klassenwert II; [sheain:?]; heiß im Zubereitungsrahmen, Grad II; feucht in der Mitte des Grades; heiß und trocken am Anfang des Grades; Arzneikompositum: trocken, Gradanfang; [orain:?]	False
f116r	f116r.42	sheckhy	qo qokain sheckhy qokain shekain shkain shedy shey qokan cham	[qo:?] | heiß, Grad II | feuchte Arzneimischung, Anfangsgrad, gebunden | heiß, Grad II | [shekain:?] | [shkain:?] | feucht in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades | heiß im qo-Rahmen, Grad I | [cham:?]	[qo:?] | heiß, Grad II | feuchtes Arzneikompositum am Gradanfang | heiß, Grad II | [shekain:?] | [shkain:?] | feucht in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades | heiß im qo-Rahmen, Grad I | [cham:?]	[qo:?]; heiß, Grad II; feuchtes Arzneikompositum am Gradanfang; heiß, Grad II; [shekain:?]; [shkain:?]; feucht in der Mitte des Grades, abgeschlossen; feucht in der Mitte des Grades; heiß im qo-Rahmen, Grad I; [cham:?]	False
f116r	f116r.44	shckhy	s okeedy qokain shckhy ol lcheor chky raiin chey qol okam	[s:?] | heißer Ansatz am Ende des Grades, abgeschlossen | heiß, Grad II | [shckhy:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [lcheor:?] | [chky:?] | Wurzel, Typ/Charge III | trocken in der Mitte des Grades | [qol:?] | [okam:?]	[s:?] | heißer Ansatz am Ende des Grades, abgeschlossen | heiß, Grad II | Arzneikompositum: feucht, Gradanfang | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [lcheor:?] | [chky:?] | Wurzel, Typ/Charge III | trocken in der Mitte des Grades | [qol:?] | [okam:?]	[s:?]; heißer Ansatz am Ende des Grades, abgeschlossen; heiß, Grad II; Arzneikompositum: feucht, Gradanfang; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [lcheor:?]; [chky:?]; Wurzel, Typ/Charge III; trocken in der Mitte des Grades; [qol:?]; [okam:?]	False
f116r	f116r.47	chckhey	osain shky qorain chckhey qokey lkechy okeey okal chedkaly	[osain:?] | [shky:?] | [qorain:?] | trockene Arzneimischung in der Gradmitte | heiß in der Mitte des Grades | [lkechy:?] | heißer Ansatz am Ende des Grades | Ansatz aus heißem Rohstoff, Form I | [chedkaly:?]	[osain:?] | [shky:?] | [qorain:?] | Arzneikompositum: trocken, Gradmitte | heiß in der Mitte des Grades | [lkechy:?] | heißer Ansatz am Ende des Grades | Ansatz aus heißem Rohstoff, Form I | [chedkaly:?]	[osain:?]; [shky:?]; [qorain:?]; Arzneikompositum: trocken, Gradmitte; heiß in der Mitte des Grades; [lkechy:?]; heißer Ansatz am Ende des Grades; Ansatz aus heißem Rohstoff, Form I; [chedkaly:?]	False
f116r	f116r.50	chckhy	sodal ch al chcthy chckhy qol ain ary	[sodal:?] | [ch:?] | [al:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | trockene Arzneimischung am Gradanfang | [qol:?] | Menge-/Klassenwert II | [ary:?]	[sodal:?] | [ch:?] | [al:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | Arzneikompositum: trocken, Gradanfang | [qol:?] | Menge-/Klassenwert II | [ary:?]	[sodal:?]; [ch:?]; [al:?]; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; Arzneikompositum: trocken, Gradanfang; [qol:?]; Menge-/Klassenwert II; [ary:?]	False
f11v	f11v.2	chckhy	shol dy chckhy shcthy daiin dam ykchy dain dchy	feucht; nominal feuchtes Gut/Material | [dy:?] | trockene Arzneimischung am Gradanfang | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | Menge/Portion III | [dam:?] | [ykchy:?] | Grad-/Maßwert II | [dchy:?]	feucht; nominal feuchtes Gut/Material | [dy:?] | Arzneikompositum: trocken, Gradanfang | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | Menge/Portion III | [dam:?] | [ykchy:?] | Grad-/Maßwert II | [dchy:?]	feucht; nominal feuchtes Gut/Material; [dy:?]; Arzneikompositum: trocken, Gradanfang; feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut; Menge/Portion III; [dam:?]; [ykchy:?]; Grad-/Maßwert II; [dchy:?]	False
f13r	f13r.6	chckhy	tchor dor daiin qotchol okchy okchor oiin chckhy d	[tchor:?] | [dor:?] | Menge/Portion III | Material: kalt und trocken | heiß-trockener Ansatz am Anfang des Grades | [okchor:?] | Zubereitungsform III | trockene Arzneimischung am Gradanfang | [d:?]	[tchor:?] | [dor:?] | Menge/Portion III | Material: kalt und trocken | heiß-trockener Ansatz am Anfang des Grades | [okchor:?] | Zubereitungsform III | Arzneikompositum: trocken, Gradanfang | [d:?]	[tchor:?]; [dor:?]; Menge/Portion III; Material: kalt und trocken; heiß-trockener Ansatz am Anfang des Grades; [okchor:?]; Zubereitungsform III; Arzneikompositum: trocken, Gradanfang; [d:?]	False
f14r	f14r.7	chckhy	otcho dain chckhy	kalt-trockene Zubereitung | Grad-/Maßwert II | trockene Arzneimischung am Gradanfang	kalt-trockene Zubereitung | Grad-/Maßwert II | Arzneikompositum: trocken, Gradanfang	kalt-trockene Zubereitung; Grad-/Maßwert II; Arzneikompositum: trocken, Gradanfang	True
f14v	f14v.6	chckhy	qoty choky cthy chokchy dy dy dy chckhy dchyd n	kalt am Anfang des Grades | heiß-trockene Zubereitung, Grundform | CTH-Drogenmaterial | Trockenansatz: heiß-trockene Grundform | [dy:?] | [dy:?] | [dy:?] | trockene Arzneimischung am Gradanfang | [dchyd:?] | [n:?]	kalt am Anfang des Grades | heiß-trockene Zubereitung, Grundform | CTH-Drogenmaterial | Trockenansatz: heiß-trockene Grundform | [dy:?] | [dy:?] | [dy:?] | Arzneikompositum: trocken, Gradanfang | [dchyd:?] | [n:?]	kalt am Anfang des Grades; heiß-trockene Zubereitung, Grundform; CTH-Drogenmaterial; Trockenansatz: heiß-trockene Grundform; [dy:?]; [dy:?]; [dy:?]; Arzneikompositum: trocken, Gradanfang; [dchyd:?]; [n:?]	False
f16v	f16v.10	chckhy	qokchy chy dy ykchy chckhy otain cthor cthy	heiß und trocken am Anfang des Grades | trocken am Anfang des Grades | [dy:?] | [ykchy:?] | trockene Arzneimischung am Gradanfang | kalt im Zubereitungsrahmen, Grad II | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | CTH-Drogenmaterial	heiß und trocken am Anfang des Grades | trocken am Anfang des Grades | [dy:?] | [ykchy:?] | Arzneikompositum: trocken, Gradanfang | kalt im Zubereitungsrahmen, Grad II | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | CTH-Drogenmaterial	heiß und trocken am Anfang des Grades; trocken am Anfang des Grades; [dy:?]; [ykchy:?]; Arzneikompositum: trocken, Gradanfang; kalt im Zubereitungsrahmen, Grad II; Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge; CTH-Drogenmaterial	False
f17v	f17v.12	chckhey	oy choy keaiin chckhey ol chor	[oy:?] | [choy:?] | [keaiin:?] | trockene Arzneimischung in der Gradmitte | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Pflanzen-/Reproduktionsteil	[oy:?] | [choy:?] | [keaiin:?] | Arzneikompositum: trocken, Gradmitte | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Pflanzen-/Reproduktionsteil	[oy:?]; [choy:?]; [keaiin:?]; Arzneikompositum: trocken, Gradmitte; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Pflanzen-/Reproduktionsteil	False
f18r	f18r.1	chckhy	pdrairdy darod yoar ykchol dar om chckhy octhor dal	[pdrairdy:?] | [darod:?] | [yoar:?] | [ykchol:?] | abgemessene Fraktion I | [om:?] | trockene Arzneimischung am Gradanfang | [octhor:?] | [dal:?]	[pdrairdy:?] | [darod:?] | [yoar:?] | [ykchol:?] | abgemessene Fraktion I | [om:?] | Arzneikompositum: trocken, Gradanfang | [octhor:?] | [dal:?]	[pdrairdy:?]; [darod:?]; [yoar:?]; [ykchol:?]; abgemessene Fraktion I; [om:?]; Arzneikompositum: trocken, Gradanfang; [octhor:?]; [dal:?]	False
