dispatch_id	patch_id	occurrence_id	page	locus	token_index	token_ordinal	surface	body	opaque_head_id	line_position	family	level	favored_axis_not_automatic	gdt738_render_de	dimension_dispatch	scalar_rival_classes	state_mode	state_mode_evidence_tier	state_mode_reason	favored_axis_locally_supported	carrier_dispatch	selecting_anchor_distance	carrier_anchor_distance	dispatch_evidence_tier	eligible_anchor_r1	eligible_anchor_r2	eligible_anchor_r3	eligible_anchor_r5	eligible_anchor_count_r2	eligible_anchor_count_r3	eligible_anchor_count_r5	r2_axis_counts	selecting_evidence	competing_local_evidence	gdt739_working_render_de	specific_local_dispatch	axis_specific_dispatch	carrier_locally_bound	scope	literal_patient_or_species_claimed	literal_plaintext_claimed	unconditional_global_export	head_or_body_lexeme_credit	component_export_credit	unseen_form_export
G739-D0042	G738-P0042	G737-O0164	f107v	f107v.30	7	7	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	HOT	Wärme-/Verarbeitungsstufe III	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	1	0	0	1	NONE	NONE	NONE	Skalarstufe III; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0043	G738-P0043	G737-O0165	f107v	f107v.31	3	3	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	HOT	Wärme-/Verarbeitungsstufe III	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	0	0	0	0	NONE	NONE	NONE	Skalarstufe III; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0044	G738-P0044	G737-O0185	f108r	f108r.50	3	3	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	HOT	Wärme-/Verarbeitungsstufe III	QUALITY_DEGREE	QUALITY_DEGREE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	2	NA	NEAR_R2	0	1	1	1	1	1	2	HOT:1|VALUE:1	R2 qokey=heiß in der Mitte des Grades [HOT|VALUE]	NONE	Heißgrad III	1	1	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0045	G738-P0045	G737-O0210	f108v	f108v.49	4	4	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	HOT	Wärme-/Verarbeitungsstufe III	QUALITY_DEGREE	QUALITY_DEGREE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	MATERIAL	1	1	DIRECT_R1	1	1	1	1	1	2	3	DRY:1|MATERIAL:1|VALUE:1	R1 cheal=Rohstoffklasse I, trocken in der Gradmitte [DRY|VALUE|MATERIAL]	NONE	Trockenheitsgrad III des Materials	1	1	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0046	G738-P0046	G737-O0303	f113r	f113r.23	11	11	lkaiin	kaiin	H4	LAST	SCALAR	III	HOT	Wärme-/Verarbeitungsstufe III	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	0	0	0	0	NONE	NONE	NONE	Skalarstufe III; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0047	G738-P0047	G737-O0314	f113r	f113r.44	4	4	lkaiin	kaiin	H4	LAST	SCALAR	III	HOT	Wärme-/Verarbeitungsstufe III	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	1	1	0	1	1	NONE	NONE	NONE	Skalarstufe III; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0048	G738-P0048	G737-O0315	f113r	f113r.46	3	3	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	HOT	Wärme-/Verarbeitungsstufe III	AMOUNT_DOSE	AMOUNT_DOSE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	PREPARATION	2	2	NEAR_R2	0	1	1	1	1	1	3	AMOUNT:1|PREPARATION:1	L2 oaiin=drei Ansatzportionen [AMOUNT|PREPARATION]	NONE	Mengen-/Portionsstufe III der Zubereitung	1	1	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0049	G738-P0049	G737-O0318	f113r	f113r.50	4	4	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	HOT	Wärme-/Verarbeitungsstufe III	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	1	0	0	1	NONE	NONE	NONE	Skalarstufe III; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0050	G738-P0050	G737-O0326	f113v	f113v.16	5	5	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	HOT	Wärme-/Verarbeitungsstufe III	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	1	1	0	1	1	NONE	NONE	NONE	Skalarstufe III; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0051	G738-P0051	G737-O0344	f113v	f113v.47	3	3	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	HOT	Wärme-/Verarbeitungsstufe III	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	0	0	0	0	NONE	NONE	NONE	Skalarstufe III; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0052	G738-P0052	G737-O0346	f113v	f113v.48	10	10	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	HOT	Wärme-/Verarbeitungsstufe III	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	0	0	0	0	NONE	NONE	NONE	Skalarstufe III; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0053	G738-P0053	G737-O0395	f115v	f115v.39	6	6	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	HOT	Wärme-/Verarbeitungsstufe III	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	1	1	0	1	1	NONE	NONE	NONE	Skalarstufe III; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0054	G738-P0054	G737-O0582	f76r	f76r.44	6	6	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	HOT	Wärme-/Verarbeitungsstufe III	AMOUNT_DOSE	AMOUNT_DOSE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	MATERIAL	2	1	DIRECT_R1	1	1	1	1	2	2	2	HOT:1|MATERIAL:2|PART:1	L1 alol=Drogenstoff aus Rohdroge I [MATERIAL] || L2 ykar=nimm hiervon die erste erhitzte Drogenfraktion [HOT|PART|MATERIAL]	NONE	Mengen-/Portionsstufe III des Materials	1	1	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0055	G738-P0055	G737-O0621	f77v	f77v.41	3	3	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	HOT	Wärme-/Verarbeitungsstufe III	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	0	0	0	0	NONE	NONE	NONE	Skalarstufe III; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0056	G738-P0056	G737-O0674	f80r	f80r.52	5	5	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	HOT	Wärme-/Verarbeitungsstufe III	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	0	0	0	0	NONE	NONE	NONE	Skalarstufe III; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0057	G738-P0057	G737-O0702	f82r	f82r.20	7	7	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	HOT	Wärme-/Verarbeitungsstufe III	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	0	0	0	0	NONE	NONE	NONE	Skalarstufe III; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0058	G738-P0058	G737-O0767	f86v5	f86v5.18	5	5	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	HOT	Wärme-/Verarbeitungsstufe III	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	PREPARATION	NA	1	DIRECT_R1	1	1	1	1	1	2	2	COLD:1|DRY:1|PREPARATION:1	L1 otcho=kalt-trockene Zubereitung [COLD|DRY|PREPARATION]	NONE	Skalarstufe III der Zubereitung; Dimension offen	1	0	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0059	G738-P0059	G737-O0777	f86v6	f86v6.36	8	8	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	HOT	Wärme-/Verarbeitungsstufe III	QUALITY_DEGREE	QUALITY_DEGREE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	MATERIAL	1	2	DIRECT_R1	1	1	1	1	2	2	2	CLOSE:1|HOT:1|MATERIAL:1|VALUE:1	L1 qokeey=heiß am Ende des Grades [HOT|VALUE] || L2 cthdy=Krautdroge fertig aufbereiten [MATERIAL|CLOSE]	NONE	Heißgrad III des Materials	1	1	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0060	G738-P0060	G737-O0780	f86v6	f86v6.38	9	9	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	HOT	Wärme-/Verarbeitungsstufe III	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	1	0	0	1	NONE	NONE	NONE	Skalarstufe III; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0061	G738-P0061	G737-O0049	f103v	f103v.45	5	5	lkain	kain	H4	MIDDLE	SCALAR	II	HOT	Wärme-/Verarbeitungsstufe II	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	1	0	0	1	NONE	NONE	NONE	Skalarstufe II; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0062	G738-P0062	G737-O0056	f104r	f104r.13	5	5	lkain	kain	H4	MIDDLE	SCALAR	II	HOT	Wärme-/Verarbeitungsstufe II	AMOUNT_DOSE	AMOUNT_DOSE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	PREPARATION_PART	2	2	NEAR_R2	0	1	1	1	1	2	2	DRY:1|HOT:1|PART:1|PREPARATION:1	L2 chokar=erste heiß getrocknete Ansatzfraktion [HOT|DRY|PART|PREPARATION]	NONE	Mengen-/Portionsstufe II der Zubereitungsfraktion	1	1	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0063	G738-P0063	G737-O0058	f104r	f104r.23	6	6	lkain	kain	H4	MIDDLE	SCALAR	II	HOT	Wärme-/Verarbeitungsstufe II	AMOUNT_DOSE	AMOUNT_DOSE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	PREPARATION_MATERIAL	1	1	DIRECT_R1	1	1	1	1	1	2	2	AMOUNT:1|HOT:1|MATERIAL:1|PREPARATION:1|PROCESS:1	L1 okeedal=Ansatz vollständig erhitzen und Rohdroge I abmessen [HOT|AMOUNT|MATERIAL|PREPARATION|PROCESS]	NONE	Mengen-/Portionsstufe II des Zubereitungsmaterials	1	1	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0064	G738-P0064	G737-O0131	f107r	f107r.24	6	6	lkain	kain	H4	MIDDLE	SCALAR	II	HOT	Wärme-/Verarbeitungsstufe II	OPEN_SCALAR_CONFLICT	AMOUNT_DOSE|QUALITY_DEGREE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	PREPARATION_MATERIAL_PART	1	1	DIRECT_R1	1	1	1	1	3	3	3	HOT:3|MATERIAL:2|PART:2|PREPARATION:1|VALUE:1	L1 kair=heiße Drogenfraktion II [HOT|PART|MATERIAL] || R1 qokeeo=heißer Ansatz, Bindungsstufe II [HOT|VALUE|PREPARATION]	R2 kair=heiße Drogenfraktion II [HOT|PART|MATERIAL]	Skalarstufe II der Zubereitungsfraktion; Dimension offen	1	0	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0065	G738-P0065	G737-O0141	f107r	f107r.39	9	9	lkain	kain	H4	MIDDLE	SCALAR	II	HOT	Wärme-/Verarbeitungsstufe II	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	PREPARATION	NA	1	DIRECT_R1	1	1	1	1	1	1	1	DRY:1|PREPARATION:1	L1 cho=Trockenansatz [DRY|PREPARATION]	NONE	Skalarstufe II der Zubereitung; Dimension offen	1	0	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0066	G738-P0066	G737-O0170	f107v	f107v.38	9	9	lkain	kain	H4	LAST	SCALAR	II	HOT	Wärme-/Verarbeitungsstufe II	QUALITY_DEGREE	QUALITY_DEGREE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	PREPARATION	1	1	DIRECT_R1	1	1	1	1	2	3	3	COLD:2|PREPARATION:2|VALUE:2	L1 oteey=kalter Ansatz am Ende des Grades [COLD|VALUE|PREPARATION]	L2 oteey=kalter Ansatz am Ende des Grades [COLD|VALUE|PREPARATION]	Kältegrad II der Zubereitung	1	1	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0067	G738-P0067	G737-O0172	f107v	f107v.41	13	13	lkain	kain	H4	LAST	SCALAR	II	HOT	Wärme-/Verarbeitungsstufe II	QUALITY_DEGREE	QUALITY_DEGREE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	1	NA	DIRECT_R1	1	1	1	1	1	1	2	HOT:1|VALUE:1	L1 qokeey=heiß am Ende des Grades [HOT|VALUE]	NONE	Heißgrad II	1	1	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0068	G738-P0068	G737-O0205	f108v	f108v.37	8	8	lkain	kain	H4	MIDDLE	SCALAR	II	HOT	Wärme-/Verarbeitungsstufe II	QUALITY_DEGREE	QUALITY_DEGREE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	PREPARATION	2	2	NEAR_R2	0	1	1	1	1	2	3	HOT:1|PREPARATION:1|VALUE:1	L2 okey=heißer Ansatz in der Mitte des Grades [HOT|VALUE|PREPARATION]	NONE	Heißgrad II der Zubereitung	1	1	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0069	G738-P0069	G737-O0250	f111v	f111v.21	9	9	lkain	kain	H4	MIDDLE	SCALAR	II	HOT	Wärme-/Verarbeitungsstufe II	QUALITY_DEGREE	QUALITY_DEGREE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	PREPARATION	1	1	DIRECT_R1	1	1	1	1	2	3	3	DRY:1|HOT:1|MOIST:1|PREPARATION:2|PROCESS:1|VALUE:1	R1 cheokain=Trockenansatz bis zur Mittelstufe trocknen und auf Heizstufe II bringen [HOT|DRY|VALUE|PREPARATION|PROCESS]	R2 sheo=Feuchtzubereitung [MOIST|PREPARATION]	Qualitätsstufe II im heiß/trocken-Feld der Zubereitung	1	1	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0070	G738-P0070	G737-O0252	f111v	f111v.24	5	5	lkain	kain	H4	MIDDLE	SCALAR	II	HOT	Wärme-/Verarbeitungsstufe II	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	1	0	0	1	NONE	NONE	NONE	Skalarstufe II; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0071	G738-P0071	G737-O0255	f111v	f111v.30	10	10	lkain	kain	H4	MIDDLE	SCALAR	II	HOT	Wärme-/Verarbeitungsstufe II	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	1	0	0	1	NONE	NONE	NONE	Skalarstufe II; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0072	G738-P0072	G737-O0259	f111v	f111v.31	9	9	lkain	kain	H4	MIDDLE	SCALAR	II	HOT	Wärme-/Verarbeitungsstufe II	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	1	0	0	1	NONE	NONE	NONE	Skalarstufe II; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0073	G738-P0073	G737-O0260	f111v	f111v.35	4	4	lkain	kain	H4	MIDDLE	SCALAR	II	HOT	Wärme-/Verarbeitungsstufe II	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	1	1	0	2	2	NONE	NONE	NONE	Skalarstufe II; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0074	G738-P0074	G737-O0261	f111v	f111v.35	11	11	lkain	kain	H4	MIDDLE	SCALAR	II	HOT	Wärme-/Verarbeitungsstufe II	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	1	0	0	1	NONE	NONE	NONE	Skalarstufe II; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0075	G738-P0075	G737-O0265	f111v	f111v.40	2	2	lkain	kain	H4	MIDDLE	SCALAR	II	HOT	Wärme-/Verarbeitungsstufe II	QUALITY_DEGREE	QUALITY_DEGREE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	PREPARATION	2	2	NEAR_R2	0	1	1	1	1	2	4	DRY:1|HOT:1|PREPARATION:1|PROCESS:1|VALUE:1	R2 chokain=erhitze den Trockenansatz auf Stufe II [HOT|DRY|VALUE|PREPARATION|PROCESS]	NONE	Qualitätsstufe II im heiß/trocken-Feld der Zubereitung	1	1	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0076	G738-P0076	G737-O0295	f112v	f112v.38	10	10	lkain	kain	H4	MIDDLE	SCALAR	II	HOT	Wärme-/Verarbeitungsstufe II	OPEN_SCALAR_CONFLICT	AMOUNT_DOSE|QUALITY_DEGREE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	PREPARATION_PART	1	1	DIRECT_R1	1	1	1	1	2	2	2	DRY:2|PART:1|PREPARATION:1|VALUE:1	L1 chedar=abgemessene Trockenfraktion I, Mittelstufe [DRY|VALUE|PART] || R1 cheo=trocken angesetzte Zubereitung [DRY|PREPARATION]	NONE	Skalarstufe II der Zubereitungsfraktion; Dimension offen	1	0	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0077	G738-P0077	G737-O0364	f115r	f115r.14	4	4	lkain	kain	H4	MIDDLE	SCALAR	II	HOT	Wärme-/Verarbeitungsstufe II	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	1	1	1	1	1	3	3	PROCESS:1	NONE	L1 qo=nehmen [PROCESS]	Skalarstufe II; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0078	G738-P0078	G737-O0396	f115v	f115v.39	8	8	lkain	kain	H4	MIDDLE	SCALAR	II	HOT	Wärme-/Verarbeitungsstufe II	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	1	0	0	1	NONE	NONE	NONE	Skalarstufe II; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0079	G738-P0079	G737-O0402	f116r	f116r.5	6	6	lkain	kain	H4	MIDDLE	SCALAR	II	HOT	Wärme-/Verarbeitungsstufe II	AMOUNT_DOSE	AMOUNT_DOSE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	PREPARATION_MATERIAL	2	2	NEAR_R2	0	1	1	1	1	1	2	AMOUNT:1|COLD:1|MATERIAL:1|PREPARATION:1	R2 otor=kalte Drogenportion im Ansatz [COLD|AMOUNT|MATERIAL|PREPARATION]	NONE	Mengen-/Portionsstufe II des Zubereitungsmaterials	1	1	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0080	G738-P0080	G737-O0412	f116r	f116r.27	7	7	lkain	kain	H4	MIDDLE	SCALAR	II	HOT	Wärme-/Verarbeitungsstufe II	AMOUNT_DOSE	AMOUNT_DOSE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	MATERIAL	2	2	NEAR_R2	0	1	1	1	1	1	3	AMOUNT:1|MATERIAL:1	L2 orain=Drogenportion II [AMOUNT|MATERIAL]	NONE	Mengen-/Portionsstufe II des Materials	1	1	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0081	G738-P0081	G737-O0416	f116r	f116r.29	7	7	lkain	kain	H4	MIDDLE	SCALAR	II	HOT	Wärme-/Verarbeitungsstufe II	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	1	1	1	1	1	2	DRY:1|PROCESS:1	NONE	L2 chl=trocknen [DRY|PROCESS]	Skalarstufe II; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0082	G738-P0082	G737-O0424	f116r	f116r.36	5	5	lkain	kain	H4	MIDDLE	SCALAR	II	HOT	Wärme-/Verarbeitungsstufe II	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	1	0	0	1	NONE	NONE	NONE	Skalarstufe II; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0083	G738-P0083	G737-O0569	f76r	f76r.9	12	12	lkain	kain	H4	MIDDLE	SCALAR	II	HOT	Wärme-/Verarbeitungsstufe II	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	1	1	0	1	1	NONE	NONE	NONE	Skalarstufe II; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0084	G738-P0084	G737-O0572	f76r	f76r.17	6	6	lkain	kain	H4	MIDDLE	SCALAR	II	HOT	Wärme-/Verarbeitungsstufe II	PROCESS_PASS	PROCESS_PASS	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	2	NA	NEAR_R2	0	1	1	1	1	1	1	PASS:1|VALUE:1	L2 qeeey=die vorstehende Behandlung bis zur letzten Stufe führen und abschließen [VALUE|PASS]	NONE	Verarbeitungsgang II	1	1	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
