window_id	patch_id	occurrence_id	page	locus	target_ordinal	target_surface	target_position	side	signed_offset	distance	neighbor_ordinal	neighbor_surface	neighbor_reader_exact	neighbor_semantic_value_de	neighbor_confidence_level	neighbor_unknown_v99r7	neighbor_composition_semantic_credit	strict_initial_head_neighbor	another_gdt738_target	retired_patient_words	axis_tags	scalar_host_types	eligible_local_anchor	ineligibility_reasons	head_or_body_lexeme_credit	component_export_credit
G739-N00351	G738-P0051	G737-O0344	f113v	f113v.47	3	lkaiin	MIDDLE	L	-1	1	2	ksheeol	1	[ksheeol:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00352	G738-P0051	G737-O0344	f113v	f113v.47	3	lkaiin	MIDDLE	R	1	1	4	tair	1	[tair:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00353	G738-P0051	G737-O0344	f113v	f113v.47	3	lkaiin	MIDDLE	R	2	2	5	shey	1	feucht in der Mitte des Grades	NA	0	0	0	0	NONE	MOIST|VALUE	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N00354	G738-P0051	G737-O0344	f113v	f113v.47	3	lkaiin	MIDDLE	R	3	3	6	qotain	1	kalt im qo-Rahmen, Grad II	NA	0	0	0	0	NONE	COLD|VALUE	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N00355	G738-P0051	G737-O0344	f113v	f113v.47	3	lkaiin	MIDDLE	R	4	4	7	ar	1	Drogenfraktion I	NA	0	0	0	0	NONE	PART|MATERIAL	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N00356	G738-P0051	G737-O0344	f113v	f113v.47	3	lkaiin	MIDDLE	R	5	5	8	akal	1	[akal:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00357	G738-P0052	G737-O0346	f113v	f113v.48	10	lkaiin	MIDDLE	L	-5	5	5	lsheedy	0	Holzdroge vollständig einweichen und abschließen	W3_SOLID_WORKING_THEORY	0	0	1	0	holz	MOIST|MATERIAL|PROCESS	NONE	0	READER_VARIANT|OPAQUE_INITIAL_HEAD|RETIRED_LITERAL_PATIENT	0	0
G739-N00358	G738-P0052	G737-O0346	f113v	f113v.48	10	lkaiin	MIDDLE	L	-4	4	6	qokaiin	1	heiß, Grad III	NA	0	0	0	0	NONE	HOT|VALUE	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N00359	G738-P0052	G737-O0346	f113v	f113v.48	10	lkaiin	MIDDLE	L	-3	3	7	chedy	0	trocken in der Mitte des Grades, abgeschlossen	NA	0	0	0	0	NONE	DRY|VALUE|CLOSE	QUALITY_DEGREE	0	READER_VARIANT|BELOW_W2_OR_NA	0	0
G739-N00360	G738-P0052	G737-O0346	f113v	f113v.48	10	lkaiin	MIDDLE	L	-2	2	8	kain	1	heiß, Grad II	NA	0	0	0	0	NONE	HOT|VALUE	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N00361	G738-P0052	G737-O0346	f113v	f113v.48	10	lkaiin	MIDDLE	L	-1	1	9	qokeeedy	0	heißer Zustand, Bindungsstufe III	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	HOT|VALUE	QUALITY_DEGREE	0	READER_VARIANT	0	0
G739-N00362	G738-P0052	G737-O0346	f113v	f113v.48	10	lkaiin	MIDDLE	R	1	1	11	okal	1	Rohstoffklasse I im Ansatz, heiß am Gradanfang	NA	0	0	0	0	NONE	HOT|VALUE|MATERIAL|PREPARATION	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N00363	G738-P0052	G737-O0346	f113v	f113v.48	10	lkaiin	MIDDLE	R	2	2	12	dy	1	Qualitäts-/Wertfeld geschlossen	NA	0	0	0	0	NONE	VALUE|CLOSE	NONE	0	BELOW_W2_OR_NA	0	0
G739-N00364	G738-P0053	G737-O0395	f115v	f115v.39	6	lkaiin	MIDDLE	L	-5	5	1	dairal	1	[dairal:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00365	G738-P0053	G737-O0395	f115v	f115v.39	6	lkaiin	MIDDLE	L	-4	4	2	chain	1	trocken, Grad II	NA	0	0	0	0	NONE	DRY|VALUE	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N00366	G738-P0053	G737-O0395	f115v	f115v.39	6	lkaiin	MIDDLE	L	-3	3	3	ykeedy	1	Eintrag: heiß am Gradende, abgeschlossen	W2_PROVISIONAL_WORKING	0	0	0	0	NONE	HOT|VALUE|CLOSE	QUALITY_DEGREE	1	NONE	0	0
G739-N00367	G738-P0053	G737-O0395	f115v	f115v.39	6	lkaiin	MIDDLE	L	-2	2	4	qokedy	0	heiß in der Mitte des Grades, abgeschlossen	NA	0	0	0	0	NONE	HOT|VALUE|CLOSE	QUALITY_DEGREE	0	READER_VARIANT|BELOW_W2_OR_NA	0	0
G739-N00368	G738-P0053	G737-O0395	f115v	f115v.39	6	lkaiin	MIDDLE	L	-1	1	5	qokain	1	heiß, Grad II	NA	0	0	0	0	NONE	HOT|VALUE	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N00369	G738-P0053	G737-O0395	f115v	f115v.39	6	lkaiin	MIDDLE	R	1	1	7	lkchey	1	holziger Pflanzenteil, heiß-trocken, Mittelstufe	W1_WEAK_WORKING	0	1	1	0	holz	HOT|DRY|VALUE|PART	QUALITY_DEGREE	0	OPAQUE_INITIAL_HEAD|BELOW_W2_OR_NA|COMPOSITION_CREDIT|RETIRED_LITERAL_PATIENT	0	0
G739-N00370	G738-P0053	G737-O0395	f115v	f115v.39	6	lkaiin	MIDDLE	R	2	2	8	lkain	1	Holzdroge, heiß auf Stufe II	W3_SOLID_WORKING_THEORY	0	0	1	1	holz	HOT|VALUE|MATERIAL	QUALITY_DEGREE	0	OPAQUE_INITIAL_HEAD|TARGET_CARD_CANNOT_SELF_ANCHOR|RETIRED_LITERAL_PATIENT	0	0
G739-N00371	G738-P0053	G737-O0395	f115v	f115v.39	6	lkaiin	MIDDLE	R	3	3	9	lror	1	[lror:?]	NA	1	0	1	0	NONE	NONE	NONE	0	OPAQUE_INITIAL_HEAD|UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00372	G738-P0054	G737-O0582	f76r	f76r.44	6	lkaiin	MIDDLE	L	-5	5	1	poleedaran	1	[poleedaran:?]	NA	1	0	1	0	NONE	NONE	NONE	0	OPAQUE_INITIAL_HEAD|UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00373	G738-P0054	G737-O0582	f76r	f76r.44	6	lkaiin	MIDDLE	L	-4	4	2	shckhy	1	Arzneikompositum: feucht, Gradanfang	NA	0	0	0	0	NONE	MOIST|VALUE|PREPARATION	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N00374	G738-P0054	G737-O0582	f76r	f76r.44	6	lkaiin	MIDDLE	L	-3	3	3	qoty	1	kalt am Anfang des Grades	NA	0	0	0	0	NONE	COLD|VALUE	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N00375	G738-P0054	G737-O0582	f76r	f76r.44	6	lkaiin	MIDDLE	L	-2	2	4	ykar	1	nimm hiervon die erste erhitzte Drogenfraktion	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	HOT|PART|MATERIAL	AMOUNT_DOSE	1	NONE	0	0
G739-N00376	G738-P0054	G737-O0582	f76r	f76r.44	6	lkaiin	MIDDLE	L	-1	1	5	alol	1	Drogenstoff aus Rohdroge I	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	MATERIAL	NONE	1	NONE	0	0
G739-N00377	G738-P0054	G737-O0582	f76r	f76r.44	6	lkaiin	MIDDLE	R	1	1	7	ol	0	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	NA	0	0	0	0	NONE	MATERIAL|PREPARATION	NONE	0	READER_VARIANT|BELOW_W2_OR_NA	0	0
G739-N00378	G738-P0054	G737-O0582	f76r	f76r.44	6	lkaiin	MIDDLE	R	2	2	8	shedy	0	feucht in der Mitte des Grades, abgeschlossen	NA	0	0	0	0	NONE	MOIST|VALUE|CLOSE	QUALITY_DEGREE	0	READER_VARIANT|BELOW_W2_OR_NA	0	0
G739-N00379	G738-P0054	G737-O0582	f76r	f76r.44	6	lkaiin	MIDDLE	R	3	3	9	otain	1	kalt im Zubereitungsrahmen, Grad II	NA	0	0	0	0	NONE	COLD|VALUE|PREPARATION	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N00380	G738-P0054	G737-O0582	f76r	f76r.44	6	lkaiin	MIDDLE	R	4	4	10	okar	1	heiße Drogenfraktion I im Ansatz	NA	0	0	0	0	NONE	HOT|PART|MATERIAL|PREPARATION	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N00381	G738-P0054	G737-O0582	f76r	f76r.44	6	lkaiin	MIDDLE	R	5	5	11	opar	1	[opar:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00382	G738-P0055	G737-O0621	f77v	f77v.41	3	lkaiin	MIDDLE	L	-2	2	1	chedy	1	trocken in der Mitte des Grades, abgeschlossen	NA	0	0	0	0	NONE	DRY|VALUE|CLOSE	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N00383	G738-P0055	G737-O0621	f77v	f77v.41	3	lkaiin	MIDDLE	L	-1	1	2	lchedy	1	getrocknetes Drogenholz	W3_SOLID_WORKING_THEORY	0	0	1	0	holz	DRY|MATERIAL	NONE	0	OPAQUE_INITIAL_HEAD|RETIRED_LITERAL_PATIENT	0	0
G739-N00384	G738-P0055	G737-O0621	f77v	f77v.41	3	lkaiin	MIDDLE	R	1	1	4	dy	1	Qualitäts-/Wertfeld geschlossen	NA	0	0	0	0	NONE	VALUE|CLOSE	NONE	0	BELOW_W2_OR_NA	0	0
G739-N00385	G738-P0055	G737-O0621	f77v	f77v.41	3	lkaiin	MIDDLE	R	2	2	5	qokal	0	Rohstoffklasse I, heiß am Gradanfang	NA	0	0	0	0	NONE	HOT|VALUE|MATERIAL	QUALITY_DEGREE	0	READER_VARIANT|BELOW_W2_OR_NA	0	0
G739-N00386	G738-P0055	G737-O0621	f77v	f77v.41	3	lkaiin	MIDDLE	R	3	3	6	dar	1	abgemessene Fraktion I	NA	0	0	0	0	NONE	PART	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N00387	G738-P0055	G737-O0621	f77v	f77v.41	3	lkaiin	MIDDLE	R	4	4	7	chdain	0	zwei Portionen Trockendroge	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	DRY|AMOUNT|MATERIAL	AMOUNT_DOSE	0	READER_VARIANT	0	0
G739-N00388	G738-P0055	G737-O0621	f77v	f77v.41	3	lkaiin	MIDDLE	R	5	5	8	ldchey	1	Holzdroge abmessen und bis zur Mittelstufe trocknen	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	0	0	1	0	holz	DRY|AMOUNT|VALUE|MATERIAL|PROCESS	QUALITY_DEGREE|AMOUNT_DOSE	0	OPAQUE_INITIAL_HEAD|BELOW_W2_OR_NA|RETIRED_LITERAL_PATIENT	0	0
G739-N00389	G738-P0056	G737-O0674	f80r	f80r.52	5	lkaiin	MIDDLE	L	-4	4	1	sol	1	Samenmaterial	W3_SOLID_WORKING_THEORY	0	0	1	0	samen	MATERIAL	NONE	0	OPAQUE_INITIAL_HEAD|RETIRED_LITERAL_PATIENT	0	0
G739-N00390	G738-P0056	G737-O0674	f80r	f80r.52	5	lkaiin	MIDDLE	L	-3	3	2	tl	1	[tl:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00391	G738-P0056	G737-O0674	f80r	f80r.52	5	lkaiin	MIDDLE	L	-2	2	3	shey	0	feucht in der Mitte des Grades	NA	0	0	0	0	NONE	MOIST|VALUE	QUALITY_DEGREE	0	READER_VARIANT|BELOW_W2_OR_NA	0	0
G739-N00392	G738-P0056	G737-O0674	f80r	f80r.52	5	lkaiin	MIDDLE	L	-1	1	4	qoklcheey	1	[qoklcheey:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00393	G738-P0056	G737-O0674	f80r	f80r.52	5	lkaiin	MIDDLE	R	1	1	6	ol	1	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	NA	0	0	0	0	NONE	MATERIAL|PREPARATION	NONE	0	BELOW_W2_OR_NA	0	0
G739-N00394	G738-P0056	G737-O0674	f80r	f80r.52	5	lkaiin	MIDDLE	R	2	2	7	olor	1	Zutat	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	NONE	NONE	0	NO_SELECTING_AXIS	0	0
G739-N00395	G738-P0056	G737-O0674	f80r	f80r.52	5	lkaiin	MIDDLE	R	3	3	8	aiin	1	Menge III	NA	0	0	0	0	NONE	AMOUNT	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N00396	G738-P0056	G737-O0674	f80r	f80r.52	5	lkaiin	MIDDLE	R	4	4	9	y	0	; hierzu:	NA	0	0	0	0	NONE	NONE	NONE	0	READER_VARIANT|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00397	G738-P0056	G737-O0674	f80r	f80r.52	5	lkaiin	MIDDLE	R	5	5	10	daiin	0	Grad-/Maßwert III	NA	0	0	0	0	NONE	AMOUNT|VALUE	AMOUNT_DOSE	0	READER_VARIANT|BELOW_W2_OR_NA	0	0
G739-N00398	G738-P0057	G737-O0702	f82r	f82r.20	7	lkaiin	MIDDLE	L	-5	5	2	qokedy	0	heiß in der Mitte des Grades, abgeschlossen	NA	0	0	0	0	NONE	HOT|VALUE|CLOSE	QUALITY_DEGREE	0	READER_VARIANT|BELOW_W2_OR_NA	0	0
G739-N00399	G738-P0057	G737-O0702	f82r	f82r.20	7	lkaiin	MIDDLE	L	-4	4	3	cphal	1	[cphal:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00400	G738-P0057	G737-O0702	f82r	f82r.20	7	lkaiin	MIDDLE	L	-3	3	4	shedy	0	feucht in der Mitte des Grades, abgeschlossen	NA	0	0	0	0	NONE	MOIST|VALUE|CLOSE	QUALITY_DEGREE	0	READER_VARIANT|BELOW_W2_OR_NA	0	0
G739-N00401	G738-P0057	G737-O0702	f82r	f82r.20	7	lkaiin	MIDDLE	L	-2	2	5	sheol	0	feuchtes Material	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	MOIST|MATERIAL	NONE	0	READER_VARIANT	0	0
G739-N00402	G738-P0057	G737-O0702	f82r	f82r.20	7	lkaiin	MIDDLE	L	-1	1	6	keeedy	0	[keeedy:?]	NA	1	0	0	0	NONE	NONE	NONE	0	READER_VARIANT|UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00403	G738-P0057	G737-O0702	f82r	f82r.20	7	lkaiin	MIDDLE	R	1	1	8	shedy	0	feucht in der Mitte des Grades, abgeschlossen	NA	0	0	0	0	NONE	MOIST|VALUE|CLOSE	QUALITY_DEGREE	0	READER_VARIANT|BELOW_W2_OR_NA	0	0
G739-N00404	G738-P0057	G737-O0702	f82r	f82r.20	7	lkaiin	MIDDLE	R	2	2	9	qoly	1	gib Vorstehendes hinzu und schließe die Zugabe ab	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	NONE	NONE	0	NO_SELECTING_AXIS	0	0
G739-N00405	G738-P0058	G737-O0767	f86v5	f86v5.18	5	lkaiin	MIDDLE	L	-4	4	1	poldaiin	0	[poldaiin:?]	NA	1	0	1	0	NONE	NONE	NONE	0	READER_VARIANT|OPAQUE_INITIAL_HEAD|UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00406	G738-P0058	G737-O0767	f86v5	f86v5.18	5	lkaiin	MIDDLE	L	-3	3	2	shea	0	[shea:?]	NA	1	0	0	0	NONE	NONE	NONE	0	READER_VARIANT|UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00407	G738-P0058	G737-O0767	f86v5	f86v5.18	5	lkaiin	MIDDLE	L	-2	2	3	teraiin	0	[teraiin:?]	NA	1	0	0	0	NONE	NONE	NONE	0	READER_VARIANT|UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00408	G738-P0058	G737-O0767	f86v5	f86v5.18	5	lkaiin	MIDDLE	L	-1	1	4	otcho	1	kalt-trockene Zubereitung	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	COLD|DRY|PREPARATION	NONE	1	NONE	0	0
G739-N00409	G738-P0058	G737-O0767	f86v5	f86v5.18	5	lkaiin	MIDDLE	R	1	1	6	os	1	Zubereitung	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	0	0	0	0	NONE	PREPARATION	NONE	0	BELOW_W2_OR_NA	0	0
G739-N00410	G738-P0058	G737-O0767	f86v5	f86v5.18	5	lkaiin	MIDDLE	R	2	2	7	al	1	Rohstoffklasse I	NA	0	0	0	0	NONE	VALUE|MATERIAL	NONE	0	BELOW_W2_OR_NA	0	0
G739-N00411	G738-P0058	G737-O0767	f86v5	f86v5.18	5	lkaiin	MIDDLE	R	3	3	8	ody	1	fertiggestellter Ansatz	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	PREPARATION|CLOSE	NONE	1	NONE	0	0
G739-N00412	G738-P0058	G737-O0767	f86v5	f86v5.18	5	lkaiin	MIDDLE	R	4	4	9	qotar	1	kalte Drogenfraktion I	NA	0	0	0	0	NONE	COLD|PART|MATERIAL	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N00413	G738-P0058	G737-O0767	f86v5	f86v5.18	5	lkaiin	MIDDLE	R	5	5	10	ytedy	0	hiervon bis zur Mittelstufe abkühlen und abschließen	W2_PROVISIONAL_WORKING	0	0	0	0	NONE	COLD|VALUE|PROCESS	QUALITY_DEGREE	0	READER_VARIANT	0	0
G739-N00414	G738-P0059	G737-O0777	f86v6	f86v6.36	8	lkaiin	MIDDLE	L	-5	5	3	qokar	1	heiße Drogenfraktion I	NA	0	0	0	0	NONE	HOT|PART|MATERIAL	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N00415	G738-P0059	G737-O0777	f86v6	f86v6.36	8	lkaiin	MIDDLE	L	-4	4	4	chol	0	trocken; nominal trockenes Gut/Material	NA	0	0	0	0	NONE	DRY|MATERIAL	NONE	0	READER_VARIANT|BELOW_W2_OR_NA	0	0
G739-N00416	G738-P0059	G737-O0777	f86v6	f86v6.36	8	lkaiin	MIDDLE	L	-3	3	5	tal	0	Rohstoffklasse I, kalt am Gradanfang	NA	0	0	0	0	NONE	COLD|VALUE|MATERIAL	QUALITY_DEGREE	0	READER_VARIANT|BELOW_W2_OR_NA	0	0
G739-N00417	G738-P0059	G737-O0777	f86v6	f86v6.36	8	lkaiin	MIDDLE	L	-2	2	6	cthdy	1	Krautdroge fertig aufbereiten	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	MATERIAL|CLOSE	NONE	1	NONE	0	0
G739-N00418	G738-P0059	G737-O0777	f86v6	f86v6.36	8	lkaiin	MIDDLE	L	-1	1	7	qokeey	1	heiß am Ende des Grades	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	HOT|VALUE	QUALITY_DEGREE	1	NONE	0	0
G739-N00419	G738-P0059	G737-O0777	f86v6	f86v6.36	8	lkaiin	MIDDLE	R	1	1	9	olkaiin	1	heiße Drogenbasis, Stufe III	NA	0	0	0	0	NONE	HOT|VALUE|MATERIAL	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N00420	G738-P0059	G737-O0777	f86v6	f86v6.36	8	lkaiin	MIDDLE	R	2	2	10	araiin	0	[araiin:?]	NA	1	0	0	0	NONE	NONE	NONE	0	READER_VARIANT|UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00421	G738-P0060	G737-O0780	f86v6	f86v6.38	9	lkaiin	MIDDLE	L	-5	5	4	toror	1	[toror:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00422	G738-P0060	G737-O0780	f86v6	f86v6.38	9	lkaiin	MIDDLE	L	-4	4	5	olaiin	1	drei Portionen Drogenstoff	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	AMOUNT|MATERIAL	AMOUNT_DOSE	1	NONE	0	0
G739-N00423	G738-P0060	G737-O0780	f86v6	f86v6.38	9	lkaiin	MIDDLE	L	-3	3	6	okeockhey	0	[okeockhey:?]	NA	1	0	0	0	NONE	NONE	NONE	0	READER_VARIANT|UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00424	G738-P0060	G737-O0780	f86v6	f86v6.38	9	lkaiin	MIDDLE	L	-2	2	7	olkeey	1	Holzdrogenansatz vollständig erhitzt	NA	0	0	0	0	holz	HOT|MATERIAL|PREPARATION	NONE	0	BELOW_W2_OR_NA|RETIRED_LITERAL_PATIENT	0	0
G739-N00425	G738-P0060	G737-O0780	f86v6	f86v6.38	9	lkaiin	MIDDLE	L	-1	1	8	qoedy	1	[qoedy:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00426	G738-P0060	G737-O0780	f86v6	f86v6.38	9	lkaiin	MIDDLE	R	1	1	10	oltam	1	[oltam:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00427	G738-P0061	G737-O0049	f103v	f103v.45	5	lkain	MIDDLE	L	-4	4	1	okey	1	heißer Ansatz in der Mitte des Grades	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	HOT|VALUE|PREPARATION	QUALITY_DEGREE	1	NONE	0	0
G739-N00428	G738-P0061	G737-O0049	f103v	f103v.45	5	lkain	MIDDLE	L	-3	3	2	ol	1	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	NA	0	0	0	0	NONE	MATERIAL|PREPARATION	NONE	0	BELOW_W2_OR_NA	0	0
G739-N00429	G738-P0061	G737-O0049	f103v	f103v.45	5	lkain	MIDDLE	L	-2	2	3	cheey	1	trocken am Ende des Grades	NA	0	0	0	0	NONE	DRY|VALUE	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N00430	G738-P0061	G737-O0049	f103v	f103v.45	5	lkain	MIDDLE	L	-1	1	4	lcheey	1	Drogenholz, trocken gebunden, Form II	NA	0	0	1	0	holz	DRY|MATERIAL	NONE	0	OPAQUE_INITIAL_HEAD|BELOW_W2_OR_NA|RETIRED_LITERAL_PATIENT	0	0
G739-N00431	G738-P0061	G737-O0049	f103v	f103v.45	5	lkain	MIDDLE	R	1	1	6	shckhy	1	Arzneikompositum: feucht, Gradanfang	NA	0	0	0	0	NONE	MOIST|VALUE|PREPARATION	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N00432	G738-P0061	G737-O0049	f103v	f103v.45	5	lkain	MIDDLE	R	2	2	7	sheckhy	0	feuchtes Arzneikompositum am Gradanfang	NA	0	0	0	0	NONE	MOIST|VALUE|PREPARATION	QUALITY_DEGREE	0	READER_VARIANT|BELOW_W2_OR_NA	0	0
G739-N00433	G738-P0061	G737-O0049	f103v	f103v.45	5	lkain	MIDDLE	R	3	3	8	or	0	Drogenportion	NA	0	0	0	0	NONE	AMOUNT|MATERIAL	AMOUNT_DOSE	0	READER_VARIANT|BELOW_W2_OR_NA	0	0
G739-N00434	G738-P0061	G737-O0049	f103v	f103v.45	5	lkain	MIDDLE	R	4	4	9	ain	0	Menge-/Klassenwert II	NA	0	0	0	0	NONE	AMOUNT|VALUE	AMOUNT_DOSE	0	READER_VARIANT|BELOW_W2_OR_NA	0	0
G739-N00435	G738-P0061	G737-O0049	f103v	f103v.45	5	lkain	MIDDLE	R	5	5	10	otar	1	kalte Drogenfraktion I im Ansatz	NA	0	0	0	0	NONE	COLD|PART|MATERIAL|PREPARATION	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N00436	G738-P0062	G737-O0056	f104r	f104r.13	5	lkain	MIDDLE	L	-4	4	1	olcheol	0	Holzdrogenstoff im Ansatz bis zur Mittelstufe trocknen	W3_SOLID_WORKING_THEORY	0	0	0	0	holz	DRY|VALUE|MATERIAL|PREPARATION|PROCESS	QUALITY_DEGREE	0	READER_VARIANT|RETIRED_LITERAL_PATIENT	0	0
G739-N00437	G738-P0062	G737-O0056	f104r	f104r.13	5	lkain	MIDDLE	L	-3	3	2	qodain	1	Qualitätsgrad II	W2_PROVISIONAL_WORKING	0	0	0	0	NONE	VALUE	NONE	1	NONE	0	0
G739-N00438	G738-P0062	G737-O0056	f104r	f104r.13	5	lkain	MIDDLE	L	-2	2	3	chokar	1	erste heiß getrocknete Ansatzfraktion	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	HOT|DRY|PART|PREPARATION	AMOUNT_DOSE	1	NONE	0	0
G739-N00439	G738-P0062	G737-O0056	f104r	f104r.13	5	lkain	MIDDLE	L	-1	1	4	okcho	1	heiß-trockene Zubereitung	W1_WEAK_WORKING	0	0	0	0	NONE	HOT|DRY|PREPARATION	NONE	0	BELOW_W2_OR_NA	0	0
G739-N00440	G738-P0062	G737-O0056	f104r	f104r.13	5	lkain	MIDDLE	R	1	1	6	okar	1	heiße Drogenfraktion I im Ansatz	NA	0	0	0	0	NONE	HOT|PART|MATERIAL|PREPARATION	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N00441	G738-P0062	G737-O0056	f104r	f104r.13	5	lkain	MIDDLE	R	2	2	7	cheody	1	getrockneter Ansatz	NA	0	0	0	0	NONE	DRY|PREPARATION	NONE	0	BELOW_W2_OR_NA	0	0
G739-N00442	G738-P0062	G737-O0056	f104r	f104r.13	5	lkain	MIDDLE	R	3	3	8	okeeody	1	[okeeody:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00443	G738-P0062	G737-O0056	f104r	f104r.13	5	lkain	MIDDLE	R	4	4	9	qodam	0	[qodam:?]	NA	1	0	0	0	NONE	NONE	NONE	0	READER_VARIANT|UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N00444	G738-P0062	G737-O0056	f104r	f104r.13	5	lkain	MIDDLE	R	5	5	10	chdy	1	trocken am Anfang des Grades, abgeschlossen	NA	0	0	0	0	NONE	DRY|VALUE|CLOSE	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N00445	G738-P0063	G737-O0058	f104r	f104r.23	6	lkain	MIDDLE	L	-5	5	1	ol	1	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	NA	0	0	0	0	NONE	MATERIAL|PREPARATION	NONE	0	BELOW_W2_OR_NA	0	0
