locus	page	section	currier	source_lattice_paths	selected_source	literal_decoded	normalized_plaintext_or_record	confidence	alternative_analysis	uncertainty_reason
f14v.3	f14v	H	A	f14v.3|P01|f14v.3|P02|f14v.3|P03	ychy dy daiin chcthy yk ykaiin dytchy y ky dy	ede n so dme er ero nlde e re n	ede n so dme er ero nlde e re n	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f14v.4	f14v	H	A	f14v.4|P01|f14v.4|P02|f14v.4|P03	ytychy ksho ykshy shokshor yty darody dyoty ds	elede rwe erwe werwet ele saten nele sz	elede rwe erwe werwet ele saten nele sz	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f14v.5	f14v	H	A	f14v.5|P01|f14v.5|P02	okshy daiin okchor chky qotchy daiin cthor oty	erwe so erdet dre vlde so met ele	erwe so erdet dre vlde so met ele	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f14v.6	f14v	H	A	f14v.6|P01|f14v.6|P02|f14v.6|P03	qoty choky cthy chokchy dy dy dy chckhy dchyd n	vle dere me derde n n n due sdes t	vle dere me derde n n n due sdes t	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f14v.7	f14v	H	A	f14v.7|P01|f14v.7|P02|f14v.7|P03	oy kshy cho ty dydy odyd otchy o kchy dshy dardy	ee rwe de le nn ens elde e rde swe satn	ee rwe de le nn ens elde e rde swe satn	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f14v.8	f14v	H	A	f14v.8|P01	chokshor daiin okshody daiin dol dair dam	derwet so erwen so sen saht sag	derwet so erwen so sen saht sag	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f14v.9	f14v	H	A	f14v.9|P01|f14v.9|P02	dykchy ctholdg dchckhy	nrde mensc sdue	nrde mensc sdue	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15r.1	f15r	H	A	f15r.1|P01|f15r.1|P02|f15r.1|P03	tshor shey tchaly shy chtols shey daiin	lwet wie ldane we dlenz wie so	lwet wie ldane we dlenz wie so	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15r.10	f15r	H	A	f15r.10|P01|f15r.10|P02	ychain chy okshy saiiin dolchds	edaht de erwe zacht sendsz	edaht de erwe zacht sendsz	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15r.11	f15r	H	A	f15r.11|P01	okaiin otaiin chl sy chor choross	ero elo dn ze det detezz	ero elo dn ze det detezz	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15r.12	f15r	H	A	f15r.12|P01	qotor shor tcheor chy cthaiin shan	vlet wet ldiet de mo wat	vlet wet ldiet de mo wat	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15r.13	f15r	H	A	f15r.13|P01|f15r.13|P02|f15r.13|P03	ykshol dor sheey cthy dain sky shor shoty	erwen set wie me saht zre wet wele	erwen set wie me saht zre wet wele	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15r.14	f15r	H	A	f15r.14|P01|f15r.14|P02	otcho kchy chol daiin ar ytol dor dom	elde rde den so at elen set seg	elde rde den so at elen set seg	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15r.15	f15r	H	A	f15r.15|P01|f15r.15|P02|f15r.15|P03	qotchor chaiin chy kol daky	vldet do de ren sare	vldet do de ren sare	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15r.2	f15r	H	A	f15r.2|P01	otchor qokchor oly okor shy koly	eldet vrdet ene eret we rene	eldet vrdet ene eret we rene	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15r.3	f15r	H	A	f15r.3|P01|f15r.3|P02|f15r.3|P03	qokaiin qotchy tydy daiin chol cthy	vro vlde len so den me	vro vlde len so den me	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15r.4	f15r	H	A	f15r.4|P01	scheaiin chodaiin chl sol ckhaiin sal	zdio deso dn zen uo zan	zdio deso dn zen uo zan	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15r.5	f15r	H	A	f15r.5|P01|f15r.5|P02	qotchy r shor cthy daiin cthy dy	vlde t wet me so me n	vlde t wet me so me n	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15r.6	f15r	H	A	f15r.6|P01|f15r.6|P02|f15r.6|P03	dchy ko kaiin chdy saiin okear	sde re ro dn zo eriat	sde re ro dn zo eriat	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15r.7	f15r	H	A	f15r.7|P01	daiin shkaiin cthy sho keocthy	so wro me we rieme	so wro me we rieme	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15r.8	f15r	H	A	f15r.8|P01|f15r.8|P02|f15r.8|P03	shocthy tol kaiin s dain ctholy	weme len ro z saht mene	weme len ro z saht mene	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15r.9	f15r	H	A	f15r.9|P01|f15r.9|P02|f15r.9|P03	octhain qokaiin chos odaiin cthl s y	emaht vro dez eso mn z e	emaht vro dez eso mn z e	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15v.1	f15v	H	A	f15v.1|P01|f15v.1|P02|f15v.1|P03	poror orshy choiin dtchan opchordy	betet etwe den sldat ebdetn	betet etwe den sldat ebdetn	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15v.10	f15v	H	A	f15v.10|P01	sor chor cthoiin cthy qokaiin	zet det men me vro	zet det men me vro	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15v.11	f15v	H	A	f15v.11|P01|f15v.11|P02|f15v.11|P03	sol oiin cheor chol daiin cthy	zen en diet den so me	zen en diet den so me	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15v.12	f15v	H	A	f15v.12|P01|f15v.12|P02	daiin cthor chol chor	so met den det	so met den det	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15v.2	f15v	H	A	f15v.2|P01|f15v.2|P02|f15v.2|P03	chor or oro r aiin cthy ain dar	det et ete t o me aht sat	det et ete t o me aht sat	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15v.3	f15v	H	A	f15v.3|P01	cthor daiin qokor okeor okaiin	met so vret eriet ero	met so vret eriet ero	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15v.4	f15v	H	A	f15v.4|P01	doiin choky shol qoky qotchod	sen dere wen vre vldes	sen dere wen vre vldes	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15v.5	f15v	H	A	f15v.5|P01|f15v.5|P02	otchor chor chor ytchor cthy s	eldet det det eldet me z	eldet det det eldet me z	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15v.6	f15v	H	A	f15v.6|P01	qotchey choty kaiin otchy r aiin	vldie dele ro elde t o	vldie dele ro elde t o	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15v.7	f15v	H	A	f15v.7|P01|f15v.7|P02|f15v.7|P03	y choiin sho chy s chy tor ols	e den we de z de let enz	e den we de z de let enz	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15v.8	f15v	H	A	f15v.8|P01|f15v.8|P02	ytchor chor ol oiin oty shol daiin	eldet det en en ele wen so	eldet det en en ele wen so	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15v.9	f15v	H	A	f15v.9|P01|f15v.9|P02	otchol octhol chol chol chody kan	elden emen den den den rat	elden emen den den den rat	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16r.1	f16r	H	A	f16r.1|P01|f16r.1|P02|f16r.1|P03	pocheody qopchey sykaiin opchy dor ychy daiin dy chor orom	bedien vbdie zero ebde set ede so n det eteg	bedien vbdie zero ebde set ede so n det eteg	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16r.10	f16r	H	A	f16r.10|P01|f16r.10|P02|f16r.10|P03	toror daly dal opchy fchol ypcho okal	letet sane san ebde uden ebde eran	letet sane san ebde uden ebde eran	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16r.11	f16r	H	A	f16r.11|P01|f16r.11|P02|f16r.11|P03	sokchy qokol choty okchy cthy chy kchy	zerde vren dele erde me de rde	zerde vren dele erde me de rde	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16r.12	f16r	H	A	f16r.12|P01|f16r.12|P02	dy cho kchy shcthy shtshy sho tchokyd	n de rde wme wlwe we lderes	n de rde wme wlwe we lderes	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16r.13	f16r	H	A	f16r.13|P01|f16r.13|P02|f16r.13|P03	qokor dl dy shey	vret sn n wie	vret sn n wie	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16r.2	f16r	H	A	f16r.2|P01|f16r.2|P02|f16r.2|P03	ychykchy otey kol shor ody otody qoy oeesordy	ederde elie ren wet en elen ve eizetn	ederde elie ren wet en elen ve eizetn	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16r.3	f16r	H	A	f16r.3|P01|f16r.3|P02|f16r.3|P03	ydor sheal okchy qoy koiin choky ykair	eset wian erde ve ren dere eraht	eset wian erde ve ren dere eraht	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16r.4	f16r	H	A	f16r.4|P01|f16r.4|P02|f16r.4|P03	dainod ychealod	sahtes edianes	sahtes edianes	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16r.5	f16r	H	A	f16r.5|P01|f16r.5|P02|f16r.5|P03	tchor chor chs y kch shocthy opchy ty ky	ldet det dz e rd weme ebde le re	ldet det dz e rd weme ebde le re	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16r.6	f16r	H	A	f16r.6|P01|f16r.6|P02	oshaiin dyky oeees deeeod aiin d toaiin	ewo nre eiz sies o s leo	ewo nre eiz sies o s leo	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16r.7	f16r	H	A	f16r.7|P01|f16r.7|P02|f16r.7|P03	daiin dalchy dyky schy s aiin doal qoky	so sande nre zde z o sean vre	so sande nre zde z o sean vre	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16r.8	f16r	H	A	f16r.8|P01	shotchy ydain yky shody otol daiin	welde esaht ere wen elen so	welde esaht ere wen elen so	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16r.9	f16r	H	A	f16r.9|P01|f16r.9|P02	saiin ytaiin	zo elo	zo elo	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16v.1	f16v	H	A	f16v.1|P01|f16v.1|P02|f16v.1|P03	pchroiin otchor chpchol chpchey s pchoy	bdten eldet dbden dbdie z bdee	bdten eldet dbden dbdie z bdee	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16v.10	f16v	H	A	f16v.10|P01|f16v.10|P02	qokchy chy dy ykchy chckhy otain cthor cthy	vrde de n erde due elaht met me	vrde de n erde due elaht met me	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16v.11	f16v	H	A	f16v.11|P01	okytaiin chkchy saiin	erelo drde zo	erelo drde zo	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16v.12	f16v	H	A	f16v.12|P01	daiin yky otor chody	so ere elet den	so ere elet den	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16v.13	f16v	H	A	f16v.13|P01|f16v.13|P02	sokar oaorar	zerat eaetat	zerat eaetat	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16v.2	f16v	H	A	f16v.2|P01|f16v.2|P02	ytchor y ky chokchy qokchocthor shory	eldet e re derde vrdemet wete	eldet e re derde vrdemet wete	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16v.3	f16v	H	A	f16v.3|P01|f16v.3|P02|f16v.3|P03	ykchy dy choy qoty chy kchy koshet	erde n dee vle de rde rewil	erde n dee vle de rde rewil	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16v.4	f16v	H	A	f16v.4|P01	dchol chcthody cphod chotol dal	sden dmen ges delen san	sden dmen ges delen san	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16v.5	f16v	H	A	f16v.5|P01	ytchy chyty chor chol ytchy dan	elde dele det den elde sat	elde dele det den elde sat	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16v.6	f16v	H	A	f16v.6|P01|f16v.6|P02|f16v.6|P03	sor ch kar oty chkar chol dairin	zet d rat ele drat den sahtht	zet d rat ele drat den sahtht	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16v.7	f16v	H	A	f16v.7|P01|f16v.7|P02|f16v.7|P03	pchocthy chypchy qotchy chy sy	bdeme debde vlde de ze	bdeme debde vlde de ze	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16v.8	f16v	H	A	f16v.8|P01|f16v.8|P02	daiin chol y daiin chcthy qot char chor sholo	so den e so dme vl dat det wene	so den e so dme vl dat det wene	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16v.9	f16v	H	A	f16v.9|P01	dshy okaiin okaiin chol chor cthor ty chody	swe ero ero den det met le den	swe ero ero den det met le den	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17r.1	f17r	H	A	f17r.1|P01|f17r.1|P02|f17r.1|P03	fshody daram ydar chog opydy ypod chop otchy dody oldckhy	uwen satag esat dec eben ebes deb elde sen ensue	uwen satag esat dec eben ebes deb elde sen ensue	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17r.10	f17r	H	A	f17r.10|P01|f17r.10|P02|f17r.10|P03	dar chear dcheor sain y mol	sat diat sdiet zaht e gen	sat diat sdiet zaht e gen	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17r.11	f17r	H	A	f17r.11|P01	otchol cthar okaiin chol daiiin	elden mat ero den sacht	elden mat ero den sacht	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17r.12	f17r	H	A	f17r.12|P01|f17r.12|P02|f17r.12|P03	ychod y chotom	edes e deleg	edes e deleg	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17r.13	f17r	H	A	f17r.13|P01	oteeeon oiil	eliet ecn	eliet ecn	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17r.2	f17r	H	A	f17r.2|P01|f17r.2|P02|f17r.2|P03	ydair choky okshy qodar ckhody dor otchol qodcthy ods	esaht dere erwe vsat uen set elden vsme esz	esaht dere erwe vsat uen set elden vsme esz	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17r.3	f17r	H	A	f17r.3|P01|f17r.3|P02	chol or chy qodam okor chor okchom	den et de vsag eret det erdeg	den et de vsag eret det erdeg	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17r.4	f17r	H	A	f17r.4|P01|f17r.4|P02|f17r.4|P03	tcho shol qokol qor olaiin opydg som ypchy ypaim	lde wen vren vt eno ebesc zeg ebde ebahg	lde wen vren vt eno ebesc zeg ebde ebahg	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17r.5	f17r	H	A	f17r.5|P01	ychekchy cthy chor shor cphor cphaldy dair cthey qody	edirde me det wet get gann saht mie vn	edirde me det wet get gann saht mie vn	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17r.6	f17r	H	A	f17r.6|P01|f17r.6|P02|f17r.6|P03	tsho qof cho qokcheor cheteg	lwe vu de vrdiet dilic	lwe vu de vrdiet dilic	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17r.7	f17r	H	A	f17r.7|P01|f17r.7|P02|f17r.7|P03	ksheo qokchy choldshy zepchy d opchordy	rwie vrde denswe yibde s ebdetn	rwie vrde denswe yibde s ebdetn	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17r.8	f17r	H	A	f17r.8|P01|f17r.8|P02	dchchy dychear schar ykchy	sdde ndiat zdat erde	sdde ndiat zdat erde	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17r.9	f17r	H	A	f17r.9|P01|f17r.9|P02|f17r.9|P03	soy chckho o das chypcham	zee due e saz debdag	zee due e saz debdag	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.1	f17v	H	A	f17v.1|P01|f17v.1|P02|f17v.1|P03	pchodol chor pchy opydaiin odal dy	bdesen det bde ebeso esan n	bdesen det bde ebeso esan n	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.10	f17v	H	A	f17v.10|P01|f17v.10|P02|f17v.10|P03	oytor okeor okar okol daiir ar	eelet eriet erat eren sact at	eelet eriet erat eren sact at	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.11	f17v	H	A	f17v.11|P01	qokcheo qokoiir ctheol chol	vrdie vrect mien den	vrdie vrect mien den	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.12	f17v	H	A	f17v.12|P01|f17v.12|P02|f17v.12|P03	oy choy keaiin chckhey ol chor	ee dee rio duie en det	ee dee rio duie en det	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.13	f17v	H	A	f17v.13|P01|f17v.13|P02	ykeor chol chol cthol chkor sheol	eriet den den men dret wien	eriet den den men dret wien	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.14	f17v	H	A	f17v.14|P01|f17v.14|P02	olo r okeeol chodaiin okeol tchory	ene t erien deso erien ldete	ene t erien deso erien ldete	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.15	f17v	H	A	f17v.15|P01|f17v.15|P02	ychor cthy cheeky cheo otor oteol	edet me dire die elet elien	edet me dire die elet elien	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.16	f17v	H	A	f17v.16|P01|f17v.16|P02	okcheol chol okeol cthol otcheolom	erdien den erien men eldieneg	erdien den erien men eldieneg	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.17	f17v	H	A	f17v.17|P01|f17v.17|P02|f17v.17|P03	qoain sar she dol qopchaiin cthor	vaht zat wi sen vbdo met	vaht zat wi sen vbdo met	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.18	f17v	H	A	f17v.18|P01|f17v.18|P02|f17v.18|P03	otor cheeor ol chol dor chr or eees	elet diet en den set dt et iz	elet diet en den set dt et iz	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.19	f17v	H	A	f17v.19|P01|f17v.19|P02	dain chey qoaiin cthor cholchom	saht die vo met dendeg	saht die vo met dendeg	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.2	f17v	H	A	f17v.2|P01|f17v.2|P02	ycheey keeor cthodal okol odaiin okal	edie riet mesan eren eso eran	edie riet mesan eren eso eran	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.20	f17v	H	A	f17v.20|P01|f17v.20|P02	ykeey okeey cheor chol sho odaiin	erie erie diet den we eso	erie erie diet den we eso	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.21	f17v	H	A	f17v.21|P01	oal sheor sholor or shecthy cpheor daiin	ean wiet wenet et wime giet so	ean wiet wenet et wime giet so	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.22	f17v	H	A	f17v.22|P01	qokeee dar chey keeor cheeol ctheey cthy	vri sat die riet dien mie me	vri sat die riet dien mie me	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.23	f17v	H	A	f17v.23|P01|f17v.23|P02|f17v.23|P03	chkeey okeor shar okeom	drie eriet wat erieg	drie eriet wat erieg	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.3	f17v	H	A	f17v.3|P01|f17v.3|P02|f17v.3|P03	oldaig odaiin okal oldaiin chockhol olol	ensahc eso eran enso deuen enen	ensahc eso eran enso deuen enen	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.4	f17v	H	A	f17v.4|P01|f17v.4|P02	kchor fchol cphol olcheol okeeey	rdet uden gen endien erie	rdet uden gen endien erie	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.5	f17v	H	A	f17v.5|P01	ychol chol dolcheey tchol dar ckhy	eden den sendie lden sat ue	eden den sendie lden sat ue	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.6	f17v	H	A	f17v.6|P01|f17v.6|P02|f17v.6|P03	oekor or okaiin or otaiin d	eiret et ero et elo s	eiret et ero et elo s	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.7	f17v	H	A	f17v.7|P01	sor chkeey poiis cheor os s aiin	zet drie becz diet ez z o	zet drie becz diet ez z o	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.8	f17v	H	A	f17v.8|P01	qokeey kchar ol dy choldaiin sy	vrie rdat en n denso ze	vrie rdat en n denso ze	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.9	f17v	H	A	f17v.9|P01	ycheol shol kchol choltaiin ol	edien wen rden denlo en	edien wen rden denlo en	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18r.1	f18r	H	A	f18r.1|P01|f18r.1|P02|f18r.1|P03	pdrairdy darod yoar ykchol dar om chckhy octhor dal	bstahtn sates eeat erden sat eg due emet san	bstahtn sates eeat erden sat eg due emet san	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18r.10	f18r	H	A	f18r.10|P01	dar shor qokchol ol ydaiin	sat wet vrden en eso	sat wet vrden en eso	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18r.11	f18r	H	A	f18r.11|P01|f18r.11|P02	sotchaiin chokchy chckhol chor g	zeldo derde duen det c	zeldo derde duen det c	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18r.12	f18r	H	A	f18r.12|P01	ychair cthol daiin qokchy cthy	edaht men so vrde me	edaht men so vrde me	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18r.13	f18r	H	A	f18r.13|P01|f18r.13|P02|f18r.13|P03	or shaiin cthar cthal okal dar	et wo mat man eran sat	et wo mat man eran sat	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18r.14	f18r	H	A	f18r.14|P01|f18r.14|P02|f18r.14|P03	ychekch y kchaiin	edird e rdo	edird e rdo	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18r.2	f18r	H	A	f18r.2|P01|f18r.2|P02	otshol qokchol chykchy okchal daiin dy chol dain	elwen vrden derde erdan so n den saht	elwen vrden derde erdan so n den saht	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18r.3	f18r	H	A	f18r.3|P01|f18r.3|P02|f18r.3|P03	qokchor chor ey or chey qokchol dy ytcharg	vrdet det ie et die vrden n eldatc	vrdet det ie et die vrden n eldatc	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18r.4	f18r	H	A	f18r.4|P01|f18r.4|P02|f18r.4|P03	chor cthor okeor ykchol okain	det met eriet erden eraht	det met eriet erden eraht	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18r.5	f18r	H	A	f18r.5|P01|f18r.5|P02	tchor shor cthaiin cthol chlol chom	ldet wet mo men dnen deg	ldet wet mo men dnen deg	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18r.6	f18r	H	A	f18r.6|P01	ychy kchor dair ytol chcthy dar dar dal	ede rdet saht elen dme sat sat san	ede rdet saht elen dme sat sat san	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18r.7	f18r	H	A	f18r.7|P01|f18r.7|P02	oshor shaiin cthy sholdy doldy doldaiin	ewet wo me wenn senn senso	ewet wo me wenn senn senso	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18r.8	f18r	H	A	f18r.8|P01|f18r.8|P02|f18r.8|P03	qokchor ckhol olody okal dy dary	vrdet uen enen eran n sate	vrdet uen enen eran n sate	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18r.9	f18r	H	A	f18r.9|P01	chol chcthal okshal chykald	den dman erwan derans	den dman erwan derans	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18v.1	f18v	H	A	f18v.1|P01|f18v.1|P02|f18v.1|P03	told shor ytshy otchdal dchal dchy ytdg	lens wet elwe eldsan sdan sde elsc	lens wet elwe eldsan sdan sde elsc	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18v.10	f18v	H	A	f18v.10|P01|f18v.10|P02|f18v.10|P03	yko dshy dair ykol dom	ere swe saht eren seg	ere swe saht eren seg	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18v.2	f18v	H	A	f18v.2|P01|f18v.2|P02	qoeees or oaiin shy okshy qokchy qokchy s g	viz et eo we erwe vrde vrde z c	viz et eo we erwe vrde vrde z c	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18v.3	f18v	H	A	f18v.3|P01|f18v.3|P02|f18v.3|P03	orshy qoky qoky chkchy qokshy qokam	etwe vre vre drde vrwe vrag	etwe vre vre drde vrwe vrag	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18v.4	f18v	H	A	f18v.4|P01|f18v.4|P02	qotchy qokay qokchy ykcho ydl dar	vlde vrae vrde erde esn sat	vlde vrae vrde erde esn sat	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18v.5	f18v	H	A	f18v.5|P01|f18v.5|P02|f18v.5|P03	ychoees ykchy qol kchy qotchol daiir om	edeiz erde vn rde vlden sact eg	edeiz erde vn rde vlden sact eg	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18v.6	f18v	H	A	f18v.6|P01|f18v.6|P02	qotor chor otchy qokeees chy s ar ykar	vlet det elde vriz de z at erat	vlet det elde vriz de z at erat	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18v.7	f18v	H	A	f18v.7|P01	ychol dor chod qokol daiin qokol dar dy	eden set des vren so vren sat n	eden set des vren so vren sat n	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18v.8	f18v	H	A	f18v.8|P01	tolol sh cphoy daror ddy ytor ykam	lenen w gee satet sn elet erag	lenen w gee satet sn elet erag	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18v.9	f18v	H	A	f18v.9|P01	okchor qotchy qokchy ytol doky dy	erdet vlde vrde elen sere n	erdet vlde vrde elen sere n	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f19r.1	f19r	H	A	f19r.1|P01|f19r.1|P02	pchor qodchy qotshy dy tchy qotchy qoky daiin dchydy	bdet vsde vlwe n lde vlde vre so sden	bdet vsde vlwe n lde vlde vre so sden	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
