locus	selected_path_id	source	segmentation	rule
f107r.25	f107r.25|P01	ycheain chal kal chedy qokaiin chody qokchdy qokal char chdalal om	y+ch+e+a+i+n ch+a+l k+a+l ch+e+dy qo+k+aiin ch+o+dy qo+k+ch+dy qo+k+a+l ch+a+r ch+d+a+l+a+l o+m	greedy longest unit; byte-order tie break
f107r.26	f107r.26|P01	ol cheor shey cheey olcheol kaiin otair okal cheody	o+l ch+e+o+r sh+e+y ch+ee+y o+l+ch+e+o+l k+aiin o+t+a+i+r o+k+a+l ch+e+o+dy	greedy longest unit; byte-order tie break
f107r.27	f107r.27|P01	pydar aiirod qokiir otiir ofchedy qofchedy qofchol chkaiin chpaiin orol	p+y+d+a+r a+ii+r+o+d qo+k+ii+r o+t+ii+r o+f+ch+e+dy qo+f+ch+e+dy qo+f+ch+o+l ch+k+aiin ch+p+aiin o+r+o+l	greedy longest unit; byte-order tie break
f107r.28	f107r.28|P01	kar aiin chl cholor sheees aiin cheey otchy lkaiin ykaiin ykalkal	k+a+r aiin ch+l ch+o+l+o+r sh+eee+s aiin ch+ee+y o+t+ch+y l+k+aiin y+k+aiin y+k+a+l+k+a+l	greedy longest unit; byte-order tie break
f107r.29	f107r.29|P01	olkeeolkeeo ar shol	o+l+k+ee+o+l+k+ee+o a+r sh+o+l	greedy longest unit; byte-order tie break
f107r.3	f107r.3|P01	olcheey cheos qokeeey ycheedy qotain ykain okeey raiin	o+l+ch+ee+y ch+e+o+s qo+k+eee+y y+ch+ee+dy qo+t+a+i+n y+k+a+i+n o+k+ee+y r+aiin	greedy longest unit; byte-order tie break
f107r.30	f107r.30|P01	pair aiieedy shalkaiin kairy okaral qokaiin opaichy opal rary ky	p+a+i+r a+ii+ee+dy sh+a+l+k+aiin k+a+i+r+y o+k+a+r+a+l qo+k+aiin o+p+a+i+ch+y o+p+a+l r+a+r+y k+y	greedy longest unit; byte-order tie break
f107r.31	f107r.31|P01	daiin sheol chdy okaiin sheykal shy kl al kal chdy r aiin chain yols	d+aiin sh+e+o+l ch+dy o+k+aiin sh+e+y+k+a+l sh+y k+l a+l k+a+l ch+dy r aiin ch+a+i+n y+o+l+s	greedy longest unit; byte-order tie break
f107r.32	f107r.32|P01	salxar shy qokaiin okal qockhedy okr aiin otar qocthy rolky	s+a+l+x+a+r sh+y qo+k+aiin o+k+a+l qo+ckh+e+dy o+k+r aiin o+t+a+r qo+cth+y r+o+l+k+y	greedy longest unit; byte-order tie break
f107r.33	f107r.33|P01	yaiin chekain cheo kaiin chey qol kaiiin chky lcheel lkar okal	y+aiin ch+e+k+a+i+n ch+e+o k+aiin ch+e+y qo+l k+a+ii+i+n ch+k+y l+ch+ee+l l+k+a+r o+k+a+l	greedy longest unit; byte-order tie break
f107r.34	f107r.34|P01	pairar al oro lkeey qotal cheotain dar okaiin otaiin otar opaim	p+a+i+r+a+r a+l o+r+o l+k+ee+y qo+t+a+l ch+e+o+t+a+i+n d+a+r o+k+aiin o+t+aiin o+t+a+r o+p+a+i+m	greedy longest unit; byte-order tie break
f107r.35	f107r.35|P01	daiin shl lkeeol lchedy qokor lkaiin chedy qotaiin al ol kaldaim	d+aiin sh+l l+k+ee+o+l l+ch+e+dy qo+k+o+r l+k+aiin ch+e+dy qo+t+aiin a+l o+l k+a+l+d+a+i+m	greedy longest unit; byte-order tie break
f107r.36	f107r.36|P01	dar alchor kcheo rkeey chaiin al dal qokchey qokl chey lkaiin lkar	d+a+r a+l+ch+o+r k+ch+e+o r+k+ee+y ch+aiin a+l d+a+l qo+k+ch+e+y qo+k+l ch+e+y l+k+aiin l+k+a+r	greedy longest unit; byte-order tie break
f107r.37	f107r.37|P01	ychklkaiin chckhy cho l olkain	y+ch+k+l+k+aiin ch+ckh+y ch+o l o+l+k+a+i+n	greedy longest unit; byte-order tie break
f107r.38	f107r.38|P01	poaral orar ofchey qoteedy qotaiin opchedy qokchey otlchdain aly	p+o+a+r+a+l o+r+a+r o+f+ch+e+y qo+t+ee+dy qo+t+aiin o+p+ch+e+dy qo+k+ch+e+y o+t+l+ch+d+a+i+n a+l+y	greedy longest unit; byte-order tie break
f107r.39	f107r.39|P01	tair cheol cheol kchekain cheear ol oiin cho lkain al oeedy chey	t+a+i+r ch+e+o+l ch+e+o+l k+ch+e+k+a+i+n ch+ee+a+r o+l o+iin ch+o l+k+a+i+n a+l o+ee+dy ch+e+y	greedy longest unit; byte-order tie break
f107r.4	f107r.4|P01	teeody chedain qoteey qokar deeoltedy otar ain chady otokcho qoked okchedy	t+ee+o+dy ch+e+d+a+i+n qo+t+ee+y qo+k+a+r d+ee+o+l+t+e+dy o+t+a+r a+i+n ch+a+dy o+t+o+k+ch+o qo+k+e+d o+k+ch+e+dy	greedy longest unit; byte-order tie break
f107r.40	f107r.40|P01	lolkaiin chey qokaiin chal aiin okaiin olkar otair okal okal	l+o+l+k+aiin ch+e+y qo+k+aiin ch+a+l aiin o+k+aiin o+l+k+a+r o+t+a+i+r o+k+a+l o+k+a+l	greedy longest unit; byte-order tie break
f107r.41	f107r.41|P01	qokaiin ar ockhey qokal otal otam	qo+k+aiin a+r o+ckh+e+y qo+k+a+l o+t+a+l o+t+a+m	greedy longest unit; byte-order tie break
f107r.42	f107r.42|P01	pcholky sokeey aiin oteey ykchey paichy okeey tain ar arodl kairam	p+ch+o+l+k+y s+o+k+ee+y aiin o+t+ee+y y+k+ch+e+y p+a+i+ch+y o+k+ee+y t+a+i+n a+r a+r+o+d+l k+a+i+r+a+m	greedy longest unit; byte-order tie break
f107r.43	f107r.43|P01	okeear ay daiin sheody ykchedy chykaiin otal taiin chotaiir aram	o+k+ee+a+r a+y d+aiin sh+e+o+dy y+k+ch+e+dy ch+y+k+aiin o+t+a+l t+aiin ch+o+t+a+ii+r a+r+a+m	greedy longest unit; byte-order tie break
f107r.44	f107r.44|P01	ycheodain okeey qokeeody qokaiin	y+ch+e+o+d+a+i+n o+k+ee+y qo+k+ee+o+dy qo+k+aiin	greedy longest unit; byte-order tie break
f107r.45	f107r.45|P01	podky chedy qockhy qokeedy qokokil y chees opal kaiin otaiin otaram	p+o+d+k+y ch+e+dy qo+ckh+y qo+k+ee+dy qo+k+o+k+i+l y ch+ee+s o+p+a+l k+aiin o+t+aiin o+t+a+r+a+m	greedy longest unit; byte-order tie break
f107r.46	f107r.46|P01	sar cheey qodaiin qokaiin ol cheor aiin otal taiin qokaiin otal alkal	s+a+r ch+ee+y qo+d+aiin qo+k+aiin o+l ch+e+o+r aiin o+t+a+l t+aiin qo+k+aiin o+t+a+l a+l+k+a+l	greedy longest unit; byte-order tie break
f107r.47	f107r.47|P01	okain cheey lol loeey oiinal	o+k+a+i+n ch+ee+y l+o+l l+o+ee+y o+iin+a+l	greedy longest unit; byte-order tie break
f107r.48	f107r.48|P01	fairal chkal lky otain ar kalkal qotain oty lky otaiin ytaiin om	f+a+i+r+a+l ch+k+a+l l+k+y o+t+a+i+n a+r k+a+l+k+a+l qo+t+a+i+n o+t+y l+k+y o+t+aiin y+t+aiin o+m	greedy longest unit; byte-order tie break
f107r.49	f107r.49|P01	o alain ay chkain okair chtl lkaiin okair chtl raty	o a+l+a+i+n a+y ch+k+a+i+n o+k+a+i+r ch+t+l l+k+aiin o+k+a+i+r ch+t+l r+a+t+y	greedy longest unit; byte-order tie break
f107r.5	f107r.5|P01	olkchedy tedy oteeey okchedy qokeed qokear chedy chokchedy qokain ar	o+l+k+ch+e+dy t+e+dy o+t+eee+y o+k+ch+e+dy qo+k+ee+d qo+k+e+a+r ch+e+dy ch+o+k+ch+e+dy qo+k+a+i+n a+r	greedy longest unit; byte-order tie break
f107r.50	f107r.50|P01	chain al lkeey chol taidy qotaiin y taiin lkl lfchal pchdy pal tar	ch+a+i+n a+l l+k+ee+y ch+o+l t+a+i+dy qo+t+aiin y t+aiin l+k+l l+f+ch+a+l p+ch+dy p+a+l t+a+r	greedy longest unit; byte-order tie break
f107r.51	f107r.51|P01	sar ain chol ol cheey otal otal ol otchy qoky otaily	s+a+r a+i+n ch+o+l o+l ch+ee+y o+t+a+l o+t+a+l o+l o+t+ch+y qo+k+y o+t+a+i+l+y	greedy longest unit; byte-order tie break
f107r.6	f107r.6|P01	okcheey qokeedy chotchedy daiinar oteey lteey chedaiin okchey otaiin am	o+k+ch+ee+y qo+k+ee+dy ch+o+t+ch+e+dy d+aiin+a+r o+t+ee+y l+t+ee+y ch+e+d+aiin o+k+ch+e+y o+t+aiin a+m	greedy longest unit; byte-order tie break
f107r.7	f107r.7|P01	ytaiin cheotchey okaiin chckhy okeedy otcheey	y+t+aiin ch+e+o+t+ch+e+y o+k+aiin ch+ckh+y o+k+ee+dy o+t+ch+ee+y	greedy longest unit; byte-order tie break
f107r.8	f107r.8|P01	torshor sheeey oteeol qokeey qokedy lkaiin qokaiin qokar al okiroley	t+o+r+sh+o+r sh+eee+y o+t+ee+o+l qo+k+ee+y qo+k+e+dy l+k+aiin qo+k+aiin qo+k+a+r a+l o+k+i+r+o+l+e+y	greedy longest unit; byte-order tie break
f107r.9	f107r.9|P01	okaiin sheey tcheol kain okeey chedy okeedy chdykchedy chey kain an	o+k+aiin sh+ee+y t+ch+e+o+l k+a+i+n o+k+ee+y ch+e+dy o+k+ee+dy ch+dy+k+ch+e+dy ch+e+y k+a+i+n a+n	greedy longest unit; byte-order tie break
f107v.1	f107v.1|P01	kaisar olkeeey otalkchy lkaiin otody qokair lkal chey chody otal cheey	k+a+i+s+a+r o+l+k+eee+y o+t+a+l+k+ch+y l+k+aiin o+t+o+dy qo+k+a+i+r l+k+a+l ch+e+y ch+o+dy o+t+a+l ch+ee+y	greedy longest unit; byte-order tie break
f107v.10	f107v.10|P01	shodaiin shey qokair qokaiin chokedy tain shedy	sh+o+d+aiin sh+e+y qo+k+a+i+r qo+k+aiin ch+o+k+e+dy t+a+i+n sh+e+dy	greedy longest unit; byte-order tie break
f107v.11	f107v.11|P01	tshedy okal shedy qokchey chky qokeey qotaiin otol qoteedy qopchcfhy	t+sh+e+dy o+k+a+l sh+e+dy qo+k+ch+e+y ch+k+y qo+k+ee+y qo+t+aiin o+t+o+l qo+t+ee+dy qo+p+ch+c+f+h+y	greedy longest unit; byte-order tie break
f107v.12	f107v.12|P01	qokeey lcheol chol kaiin olkal shedy qokaly odar choty qokaiin otam	qo+k+ee+y l+ch+e+o+l ch+o+l k+aiin o+l+k+a+l sh+e+dy qo+k+a+l+y o+d+a+r ch+o+t+y qo+k+aiin o+t+a+m	greedy longest unit; byte-order tie break
f107v.13	f107v.13|P01	ycheey qokain ockheody qokair otal qokaiin otal shoy qokaiin dalam	y+ch+ee+y qo+k+a+i+n o+ckh+e+o+dy qo+k+a+i+r o+t+a+l qo+k+aiin o+t+a+l sh+o+y qo+k+aiin d+a+l+a+m	greedy longest unit; byte-order tie break
f107v.14	f107v.14|P01	daiin shaiin okaiin qokar qokal qokal cheody qokain okchdy dlkal	d+aiin sh+aiin o+k+aiin qo+k+a+r qo+k+a+l qo+k+a+l ch+e+o+dy qo+k+a+i+n o+k+ch+dy d+l+k+a+l	greedy longest unit; byte-order tie break
f107v.15	f107v.15|P01	solain qokal okeey lkaiin okain chkal otain chcthy tarairy	s+o+l+a+i+n qo+k+a+l o+k+ee+y l+k+aiin o+k+a+i+n ch+k+a+l o+t+a+i+n ch+cth+y t+a+r+a+i+r+y	greedy longest unit; byte-order tie break
f107v.16	f107v.16|P01	parair okal opchol okal opaiin otedy qokeody tolkol lkar aiiraly	p+a+r+a+i+r o+k+a+l o+p+ch+o+l o+k+a+l o+p+aiin o+t+e+dy qo+k+e+o+dy t+o+l+k+o+l l+k+a+r a+ii+r+a+l+y	greedy longest unit; byte-order tie break
f107v.17	f107v.17|P01	saiin or ykeear chckhy okaiin okal qoklaiin cheol qokar chey lkam	s+aiin o+r y+k+ee+a+r ch+ckh+y o+k+aiin o+k+a+l qo+k+l+aiin ch+e+o+l qo+k+a+r ch+e+y l+k+a+m	greedy longest unit; byte-order tie break
f107v.18	f107v.18|P01	qokain qokchey qekchdy okaiin lkl chol raiin otaiin alkaiin dal	qo+k+a+i+n qo+k+ch+e+y q+e+k+ch+dy o+k+aiin l+k+l ch+o+l r+aiin o+t+aiin a+l+k+aiin d+a+l	greedy longest unit; byte-order tie break
f107v.19	f107v.19|P01	soral olaiin chor okaiin chkain okaiin	s+o+r+a+l o+l+aiin ch+o+r o+k+aiin ch+k+a+i+n o+k+aiin	greedy longest unit; byte-order tie break
f107v.2	f107v.2|P01	daiin dckhy ol daiin chkal qokedy otal chedy oteos aiin otar alkain ol	d+aiin d+ckh+y o+l d+aiin ch+k+a+l qo+k+e+dy o+t+a+l ch+e+dy o+t+e+o+s aiin o+t+a+r a+l+k+a+i+n o+l	greedy longest unit; byte-order tie break
f107v.20	f107v.20|P01	palar or air kalkal okaiin chpal cheody qopchedy pcholkal opalkam	p+a+l+a+r o+r a+i+r k+a+l+k+a+l o+k+aiin ch+p+a+l ch+e+o+dy qo+p+ch+e+dy p+ch+o+l+k+a+l o+p+a+l+k+a+m	greedy longest unit; byte-order tie break
f107v.21	f107v.21|P01	taiin ol kaiin chol kchedy qokol ain air kaiin okal otar otalal	t+aiin o+l k+aiin ch+o+l k+ch+e+dy qo+k+o+l a+i+n a+i+r k+aiin o+k+a+l o+t+a+r o+t+a+l+a+l	greedy longest unit; byte-order tie break
f107v.22	f107v.22|P01	dar alol olaiin olkal chol chdar	d+a+r a+l+o+l o+l+aiin o+l+k+a+l ch+o+l ch+d+a+r	greedy longest unit; byte-order tie break
f107v.23	f107v.23|P01	palchar ar akaiiky char raikchy opchain opalkar otal otar alky	p+a+l+ch+a+r a+r a+k+a+ii+k+y ch+a+r r+a+i+k+ch+y o+p+ch+a+i+n o+p+a+l+k+a+r o+t+a+l o+t+a+r a+l+k+y	greedy longest unit; byte-order tie break
f107v.24	f107v.24|P01	dain olaiin chol olkain lkaiin	d+a+i+n o+l+aiin ch+o+l o+l+k+a+i+n l+k+aiin	greedy longest unit; byte-order tie break
f107v.25	f107v.25|P01	kaolkar kolkar okeol qokeor al tody opchey oty al ky pchey rag	k+a+o+l+k+a+r k+o+l+k+a+r o+k+e+o+l qo+k+e+o+r a+l t+o+dy o+p+ch+e+y o+t+y a+l k+y p+ch+e+y r+a+g	greedy longest unit; byte-order tie break
f107v.26	f107v.26|P01	oraiin sheor qokain cheody qokain otal okaiin olkeeo r ar al oldy	o+r+aiin sh+e+o+r qo+k+a+i+n ch+e+o+dy qo+k+a+i+n o+t+a+l o+k+aiin o+l+k+ee+o r a+r a+l o+l+dy	greedy longest unit; byte-order tie break
f107v.27	f107v.27|P01	dal okain okchey qokshy okol lkshedy taraiin sho qokor cheey qokam	d+a+l o+k+a+i+n o+k+ch+e+y qo+k+sh+y o+k+o+l l+k+sh+e+dy t+a+r+aiin sh+o qo+k+o+r ch+ee+y qo+k+a+m	greedy longest unit; byte-order tie break
f107v.28	f107v.28|P01	y cheor cheol lcheedy raraiin	y ch+e+o+r ch+e+o+l l+ch+ee+dy r+a+r+aiin	greedy longest unit; byte-order tie break
f107v.29	f107v.29|P01	tolkeeedy okeol cheody qokeey qokchedy qotyshey qy lty ltam	t+o+l+k+eee+dy o+k+e+o+l ch+e+o+dy qo+k+ee+y qo+k+ch+e+dy qo+t+y+sh+e+y q+y l+t+y l+t+a+m	greedy longest unit; byte-order tie break
f107v.3	f107v.3|P01	sain ain aiiin qokaiin shol kal qokar al ochedy lkaiin otal olkiir alody	s+a+i+n a+i+n a+ii+i+n qo+k+aiin sh+o+l k+a+l qo+k+a+r a+l o+ch+e+dy l+k+aiin o+t+a+l o+l+k+ii+r a+l+o+dy	greedy longest unit; byte-order tie break
f107v.30	f107v.30|P01	okain ol okaiin lkeody otaiin chol lkaiin lkeeey qokaiin chey qoky	o+k+a+i+n o+l o+k+aiin l+k+e+o+dy o+t+aiin ch+o+l l+k+aiin l+k+eee+y qo+k+aiin ch+e+y qo+k+y	greedy longest unit; byte-order tie break
f107v.31	f107v.31|P01	sokod chey lkaiin chedy qe okeody qokeedy rary	s+o+k+o+d ch+e+y l+k+aiin ch+e+dy q+e o+k+e+o+dy qo+k+ee+dy r+a+r+y	greedy longest unit; byte-order tie break
f107v.32	f107v.32|P01	tay oaiin okeeody okaiin otaiin otchey qokaiin otedy qokam	t+a+y o+aiin o+k+ee+o+dy o+k+aiin o+t+aiin o+t+ch+e+y qo+k+aiin o+t+e+dy qo+k+a+m	greedy longest unit; byte-order tie break
f107v.33	f107v.33|P01	orain chol qodaiin odain aiin okain chkaly raiin y kaiin aldy	o+r+a+i+n ch+o+l qo+d+aiin o+d+a+i+n aiin o+k+a+i+n ch+k+a+l+y r+aiin y k+aiin a+l+dy	greedy longest unit; byte-order tie break
f107v.34	f107v.34|P01	dyair chey lkchy lchedy raiin sheey	dy+a+i+r ch+e+y l+k+ch+y l+ch+e+dy r+aiin sh+ee+y	greedy longest unit; byte-order tie break
f107v.35	f107v.35|P01	polchedy olkeey lkey chcthy lkar shedy qokaiin chedy qokeedy lol	p+o+l+ch+e+dy o+l+k+ee+y l+k+e+y ch+cth+y l+k+a+r sh+e+dy qo+k+aiin ch+e+dy qo+k+ee+dy l+o+l	greedy longest unit; byte-order tie break
f107v.36	f107v.36|P01	tol chey lcheor sheol qokaiin olkeedy okar ar olkain odain	t+o+l ch+e+y l+ch+e+o+r sh+e+o+l qo+k+aiin o+l+k+ee+dy o+k+a+r a+r o+l+k+a+i+n o+d+a+i+n	greedy longest unit; byte-order tie break
f107v.37	f107v.37|P01	poraiin o kal chedy qolkeey lpcheedy qokol rol keedy okaiin otary	p+o+r+aiin o k+a+l ch+e+dy qo+l+k+ee+y l+p+ch+ee+dy qo+k+o+l r+o+l k+ee+dy o+k+aiin o+t+a+r+y	greedy longest unit; byte-order tie break
f107v.38	f107v.38|P01	dain okchey qokchey qokaiin olkeey qokol oteey oteey lkain	d+a+i+n o+k+ch+e+y qo+k+ch+e+y qo+k+aiin o+l+k+ee+y qo+k+o+l o+t+ee+y o+t+ee+y l+k+a+i+n	greedy longest unit; byte-order tie break
f107v.39	f107v.39|P01	okain cheor olkaiin oain cheary raiin okoiin odaiin okaiin y	o+k+a+i+n ch+e+o+r o+l+k+aiin o+a+i+n ch+e+a+r+y r+aiin o+k+o+iin o+d+aiin o+k+aiin y	greedy longest unit; byte-order tie break
f107v.4	f107v.4|P01	dain cheky okechy qokain shocthy otaiin alkaiin	d+a+i+n ch+e+k+y o+k+e+ch+y qo+k+a+i+n sh+o+cth+y o+t+aiin a+l+k+aiin	greedy longest unit; byte-order tie break
f107v.40	f107v.40|P01	chokeey qokey qokaiii lor aiin aiily	ch+o+k+ee+y qo+k+e+y qo+k+a+ii+i l+o+r aiin a+ii+l+y	greedy longest unit; byte-order tie break
f107v.41	f107v.41|P01	pokar ar keey okeeo l cheey qokchey oteey lkeeo l lkeedy qokeey lkain	p+o+k+a+r a+r k+ee+y o+k+ee+o l ch+ee+y qo+k+ch+e+y o+t+ee+y l+k+ee+o l l+k+ee+dy qo+k+ee+y l+k+a+i+n	greedy longest unit; byte-order tie break
f107v.42	f107v.42|P01	or ain oloeeey qokain	o+r a+i+n o+l+o+eee+y qo+k+a+i+n	greedy longest unit; byte-order tie break
f107v.43	f107v.43|P01	pol keeeo kaiisr qokeey chckhy lkchaly lkeey opchey rar aiin cheokaly	p+o+l k+eee+o k+a+ii+s+r qo+k+ee+y ch+ckh+y l+k+ch+a+l+y l+k+ee+y o+p+ch+e+y r+a+r aiin ch+e+o+k+a+l+y	greedy longest unit; byte-order tie break
f107v.44	f107v.44|P01	kaich o l air arody qokeey qokeey	k+a+i+ch o l a+i+r a+r+o+dy qo+k+ee+y qo+k+ee+y	greedy longest unit; byte-order tie break
f107v.45	f107v.45|P01	porain okain okechdy dal keeedal shedy okeeolkcheey lkar aiin al	p+o+r+a+i+n o+k+a+i+n o+k+e+ch+dy d+a+l k+eee+d+a+l sh+e+dy o+k+ee+o+l+k+ch+ee+y l+k+a+r aiin a+l	greedy longest unit; byte-order tie break
f107v.46	f107v.46|P01	soain aiin chey qolaiin al chedy kedy qoteey oteey qokeeylkain	s+o+a+i+n aiin ch+e+y qo+l+aiin a+l ch+e+dy k+e+dy qo+t+ee+y o+t+ee+y qo+k+ee+y+l+k+a+i+n	greedy longest unit; byte-order tie break
f107v.47	f107v.47|P01	y cheey qokeey okeoteey qokey qokey qokeey daiin y okeey odain	y ch+ee+y qo+k+ee+y o+k+e+o+t+ee+y qo+k+e+y qo+k+e+y qo+k+ee+y d+aiin y o+k+ee+y o+d+a+i+n	greedy longest unit; byte-order tie break
f107v.48	f107v.48|P01	oteedy qokey qokeedy chody chey qoky oteey otain chey aiinal	o+t+ee+dy qo+k+e+y qo+k+ee+dy ch+o+dy ch+e+y qo+k+y o+t+ee+y o+t+a+i+n ch+e+y aiin+a+l	greedy longest unit; byte-order tie break
f107v.49	f107v.49|P01	ycheosaiin oekey chey qokeey y cheey dy qoy	y+ch+e+o+s+aiin o+e+k+e+y ch+e+y qo+k+ee+y y ch+ee+y dy qo+y	greedy longest unit; byte-order tie break
f107v.5	f107v.5|P01	tol sheockhedy qotol chdor otechdy teol tedaiin opchedy qopchdy ytar aiiil	t+o+l sh+e+o+ckh+e+dy qo+t+o+l ch+d+o+r o+t+e+ch+dy t+e+o+l t+e+d+aiin o+p+ch+e+dy qo+p+ch+dy y+t+a+r a+ii+i+l	greedy longest unit; byte-order tie break
f107v.6	f107v.6|P01	paiin okaiin qokaiy olkeedy qokeey qotaiin oky lkal otaiin aiin qokaldy	p+aiin o+k+aiin qo+k+a+i+y o+l+k+ee+dy qo+k+ee+y qo+t+aiin o+k+y l+k+a+l o+t+aiin aiin qo+k+a+l+dy	greedy longest unit; byte-order tie break
f107v.7	f107v.7|P01	taiin cheockhy chain qokain	t+aiin ch+e+o+ckh+y ch+a+i+n qo+k+a+i+n	greedy longest unit; byte-order tie break
f107v.8	f107v.8|P01	polcheolkain qokair okeol qokol qokaiin opcheol qotedy ltedy otedam	p+o+l+ch+e+o+l+k+a+i+n qo+k+a+i+r o+k+e+o+l qo+k+o+l qo+k+aiin o+p+ch+e+o+l qo+t+e+dy l+t+e+dy o+t+e+d+a+m	greedy longest unit; byte-order tie break
f107v.9	f107v.9|P01	saiin shey kedy qokain qokedy qokaiin y lkaiin qoky lkal tar aty	s+aiin sh+e+y k+e+dy qo+k+a+i+n qo+k+e+dy qo+k+aiin y l+k+aiin qo+k+y l+k+a+l t+a+r a+t+y	greedy longest unit; byte-order tie break
f108r.1	f108r.1|P01	teodeeor qopchety okeeoly okchdpchy todax opar yo lpair ody otedy kedydy	t+e+o+d+ee+o+r qo+p+ch+e+t+y o+k+ee+o+l+y o+k+ch+d+p+ch+y t+o+d+a+x o+p+a+r y+o l+p+a+i+r o+dy o+t+e+dy k+e+dy+dy	greedy longest unit; byte-order tie break
f108r.10	f108r.10|P01	taiin shkeedy qoteey oteey ykeol ykeedy chekar qokeeodaiin okeyty ody	t+aiin sh+k+ee+dy qo+t+ee+y o+t+ee+y y+k+e+o+l y+k+ee+dy ch+e+k+a+r qo+k+ee+o+d+aiin o+k+e+y+t+y o+dy	greedy longest unit; byte-order tie break
f108r.11	f108r.11|P01	teodeey ar aiin okeey qetchdy oteeody okaiin ykeeo dain otalaiin oly	t+e+o+d+ee+y a+r aiin o+k+ee+y q+e+t+ch+dy o+t+ee+o+dy o+k+aiin y+k+ee+o d+a+i+n o+t+a+l+aiin o+l+y	greedy longest unit; byte-order tie break
f108r.12	f108r.12|P01	tshey okchey dain aloiin ocheey qokaiin chlam okaiin okal kain alam	t+sh+e+y o+k+ch+e+y d+a+i+n a+l+o+iin o+ch+ee+y qo+k+aiin ch+l+a+m o+k+aiin o+k+a+l k+a+i+n a+l+a+m	greedy longest unit; byte-order tie break
f108r.13	f108r.13|P01	ykeey raiin ar ail odaiin	y+k+ee+y r+aiin a+r a+i+l o+d+aiin	greedy longest unit; byte-order tie break
f108r.14	f108r.14|P01	polchal shol qokar shedy pcholy qokal opchdy ofal shor qokaiin otalod	p+o+l+ch+a+l sh+o+l qo+k+a+r sh+e+dy p+ch+o+l+y qo+k+a+l o+p+ch+dy o+f+a+l sh+o+r qo+k+aiin o+t+a+l+o+d	greedy longest unit; byte-order tie break
f108r.15	f108r.15|P01	orain cheey chey qokeey chedy okchedy qoeedy qockhey d iirain okain	o+r+a+i+n ch+ee+y ch+e+y qo+k+ee+y ch+e+dy o+k+ch+e+dy qo+ee+dy qo+ckh+e+y d ii+r+a+i+n o+k+a+i+n	greedy longest unit; byte-order tie break
f108r.16	f108r.16|P01	say olkaiin chckhy daiin dal daiin	s+a+y o+l+k+aiin ch+ckh+y d+aiin d+a+l d+aiin	greedy longest unit; byte-order tie break
f108r.17	f108r.17|P01	fcheokair okedaiin chedy qokeed okain chdy laiin ofar chedy tedam	f+ch+e+o+k+a+i+r o+k+e+d+aiin ch+e+dy qo+k+ee+d o+k+a+i+n ch+dy l+aiin o+f+a+r ch+e+dy t+e+d+a+m	greedy longest unit; byte-order tie break
f108r.18	f108r.18|P01	okeedy lkal daiin ykchedy qokol chedy qokedy lkedy okalo l chedl y	o+k+ee+dy l+k+a+l d+aiin y+k+ch+e+dy qo+k+o+l ch+e+dy qo+k+e+dy l+k+e+dy o+k+a+l+o l ch+e+d+l y	greedy longest unit; byte-order tie break
f108r.19	f108r.19|P01	dchedy okeedar shchy okol kedy okeedy chal raiin otedy chtal om	d+ch+e+dy o+k+ee+d+a+r sh+ch+y o+k+o+l k+e+dy o+k+ee+dy ch+a+l r+aiin o+t+e+dy ch+t+a+l o+m	greedy longest unit; byte-order tie break
f108r.2	f108r.2|P01	qokeedy chokedy chockhed qokeor shedy otal otaiin otedy qokechy ofchdy qody	qo+k+ee+dy ch+o+k+e+dy ch+o+ckh+e+d qo+k+e+o+r sh+e+dy o+t+a+l o+t+aiin o+t+e+dy qo+k+e+ch+y o+f+ch+dy qo+dy	greedy longest unit; byte-order tie break
f108r.20	f108r.20|P01	dain chey qokeedy cholcheey dalkar okedy	d+a+i+n ch+e+y qo+k+ee+dy ch+o+l+ch+ee+y d+a+l+k+a+r o+k+e+dy	greedy longest unit; byte-order tie break
f108r.21	f108r.21|P01	qolshy qoeedy lkealshedy shokal keedy qotedy qopchedy otal dkedam	qo+l+sh+y qo+ee+dy l+k+e+a+l+sh+e+dy sh+o+k+a+l k+ee+dy qo+t+e+dy qo+p+ch+e+dy o+t+a+l d+k+e+d+a+m	greedy longest unit; byte-order tie break
f108r.22	f108r.22|P01	dcheol shol dal qokaiin otal ol shedy qokey chey lor aiin okeeam	d+ch+e+o+l sh+o+l d+a+l qo+k+aiin o+t+a+l o+l sh+e+dy qo+k+e+y ch+e+y l+o+r aiin o+k+ee+a+m	greedy longest unit; byte-order tie break
f108r.23	f108r.23|P01	ykeol chey okain charain	y+k+e+o+l ch+e+y o+k+a+i+n ch+a+r+a+i+n	greedy longest unit; byte-order tie break
f108r.24	f108r.24|P01	folaiin y qokal lkedy qotedy qoked qotedy okal chdar al char aiin	f+o+l+aiin y qo+k+a+l l+k+e+dy qo+t+e+dy qo+k+e+d qo+t+e+dy o+k+a+l ch+d+a+r a+l ch+a+r aiin	greedy longest unit; byte-order tie break
f108r.25	f108r.25|P01	y cheeor aiin okeey cheol chedy opchsd opchedy alkedy al lkeam ol rain al	y ch+ee+o+r aiin o+k+ee+y ch+e+o+l ch+e+dy o+p+ch+s+d o+p+ch+e+dy a+l+k+e+dy a+l l+k+e+a+m o+l r+a+i+n a+l	greedy longest unit; byte-order tie break
