contact_id	target_occurrence_id	page	physical_folio	locus	target_surface	target_ordinal	target_polarity	target_carrier_role	target_working_candidate_de	neighbor_side	neighbor_distance	neighbor_surface	neighbor_ordinal	neighbor_axes	neighbor_semantic_candidate_de	neighbor_semantic_source	intervening_surface	intervening_status	written_line_eva	reader_exact_target_and_neighbor	component_export_credit
G761-D094	G761-O066	f21r	f21	f21r.3	cheor	5	DRY	MATERIAL_PART	trockener Drogenteil	R	1	chy	6	NONE	trocken am Anfang des Grades	GDT734_COMPLETE_WHOLE	NONE	NONE	qotol shy o l cheor chy qokchey chey keey dy	1	0
G761-D095	G761-O068	f24r	f24	f24r.7	cheor	5	DRY	MATERIAL_PART	trockener Drogenteil	L	1	s	4	NONE	Mengen-/Gleichteileform	GDT760_AMOUNT_FAMILY	NONE	NONE	q kar chtar s cheor cthol qodol	1	0
G761-D096	G761-O068	f24r	f24	f24r.7	cheor	5	DRY	MATERIAL_PART	trockener Drogenteil	R	1	cthol	6	MATERIAL	Pflanzendrogenstoff	GDT734_COMPLETE_WHOLE	NONE	NONE	q kar chtar s cheor cthol qodol	1	0
G761-D097	G761-O069	f26r	f26	f26r.7	sheo	4	MOIST	PREPARATION	Feuchtzubereitung	L	1	dar	3	NONE	abgemessener Anteil I	GDT734_COMPLETE_WHOLE	NONE	NONE	pcho qokedy dar sheo ypchseds s aiin sha p chedyfchy dalchedy sar	1	0
G761-D098	G761-O069	f26r	f26	f26r.7	sheo	4	MOIST	PREPARATION	Feuchtzubereitung	R	1	ypchseds	5	NONE	[ypchseds:?]	GDT734_CELL	NONE	NONE	pcho qokedy dar sheo ypchseds s aiin sha p chedyfchy dalchedy sar	1	0
G761-D099	G761-O070	f28v	f28	f28v.2	cheor	9	DRY	MATERIAL_PART	trockener Drogenteil	L	1	qokchody	8	NONE	[qokchody:?]	GDT734_CELL	NONE	NONE	ykcholy qoty chy dy qokchol chor tchy qokchody cheor o	1	0
G761-D100	G761-O070	f28v	f28	f28v.2	cheor	9	DRY	MATERIAL_PART	trockener Drogenteil	R	1	o	10	NONE	Ansatzwasser	GDT734_CELL	NONE	NONE	ykcholy qoty chy dy qokchol chor tchy qokchody cheor o	1	0
G761-D101	G761-O071	f28v	f28	f28v.4	cheor	2	DRY	MATERIAL_PART	trockener Drogenteil	L	1	tshoiin	1	COLD|MOIST|PREPARATION	kalter Feuchtansatz in Form III	GDT734_COMPLETE_WHOLE	NONE	NONE	tshoiin cheor chor o chty qotol sheol shor daiin qoty	1	0
G761-D102	G761-O071	f28v	f28	f28v.4	cheor	2	DRY	MATERIAL_PART	trockener Drogenteil	R	1	chor	3	NONE	Blüten-/Samenstand	GDT761_CARRIER_PRIOR	NONE	NONE	tshoiin cheor chor o chty qotol sheol shor daiin qoty	1	0
G761-D103	G761-O072	f29r	f29	f29r.5	cheor	2	DRY	MATERIAL_PART	trockener Drogenteil	L	1	kcheol	1	NONE	[kcheol:?]	GDT734_CELL	NONE	NONE	kcheol cheor sheos sheey teey da shos o	1	0
G761-D104	G761-O072	f29r	f29	f29r.5	cheor	2	DRY	MATERIAL_PART	trockener Drogenteil	R	1	sheos	3	NONE	[sheos:?]	GDT734_CELL	NONE	NONE	kcheol cheor sheos sheey teey da shos o	1	0
G761-D105	G761-O073	f2v	f2	f2v.4	cheor	3	DRY	MATERIAL_PART	trockener Drogenteil	L	1	cholo	2	DRY|MATERIAL|PREPARATION	Trockenstoff in Ansatzform	GDT734_COMPLETE_WHOLE	NONE	NONE	sho cholo cheor chodaiin	1	0
G761-D106	G761-O073	f2v	f2	f2v.4	cheor	3	DRY	MATERIAL_PART	trockener Drogenteil	R	1	chodaiin	4	NONE	trockene Zubereitung; Mengenwert III	GDT734_COMPLETE_WHOLE	NONE	NONE	sho cholo cheor chodaiin	1	0
G761-D107	G761-O074	f30r	f30	f30r.2	cheor	6	DRY	MATERIAL_PART	trockener Drogenteil	R	1	shey	7	NONE	feucht in der Mitte des Grades	GDT734_COMPLETE_WHOLE	NONE	NONE	ychody chey chkeey ksho keeor cheor shey she keeodol sy	1	0
G761-D108	G761-O075	f30r	f30	f30r.11	cheor	2	DRY	MATERIAL_PART	trockener Drogenteil	L	1	qotchor	1	COLD|DRY|AMOUNT|MATERIAL	kalt-trockene Drogenportion	GDT734_COMPLETE_WHOLE	NONE	NONE	qotchor cheor chey cheor chey soeeb ydey sor daiin	1	0
G761-D109	G761-O075	f30r	f30	f30r.11	cheor	2	DRY	MATERIAL_PART	trockener Drogenteil	R	1	chey	3	NONE	trocken in der Mitte des Grades	GDT734_COMPLETE_WHOLE	NONE	NONE	qotchor cheor chey cheor chey soeeb ydey sor daiin	1	0
G761-D110	G761-O076	f30r	f30	f30r.11	cheor	4	DRY	MATERIAL_PART	trockener Drogenteil	L	1	chey	3	NONE	trocken in der Mitte des Grades	GDT734_COMPLETE_WHOLE	NONE	NONE	qotchor cheor chey cheor chey soeeb ydey sor daiin	1	0
G761-D111	G761-O076	f30r	f30	f30r.11	cheor	4	DRY	MATERIAL_PART	trockener Drogenteil	R	1	chey	5	NONE	trocken in der Mitte des Grades	GDT734_COMPLETE_WHOLE	NONE	NONE	qotchor cheor chey cheor chey soeeb ydey sor daiin	1	0
G761-D112	G761-O077	f32r	f32	f32r.2	sheor	3	MOIST	MATERIAL_PART	feuchter Drogenteil	L	1	okchor	2	HOT|DRY|AMOUNT|MATERIAL|PREPARATION	eine Portion heiß-trockene Droge im Ansatz	GDT734_COMPLETE_WHOLE	NONE	NONE	okor okchor sheor ckhy dal dshodar qotchol	1	0
G761-D113	G761-O077	f32r	f32	f32r.2	sheor	3	MOIST	MATERIAL_PART	feuchter Drogenteil	R	1	ckhy	4	NONE	Mischung, Anfangsstufe	GDT734_COMPLETE_WHOLE	NONE	NONE	okor okchor sheor ckhy dal dshodar qotchol	1	0
G761-D114	G761-O078	f37r	f37	f37r.8	sheor	7	MOIST	MATERIAL_PART	feuchter Drogenteil	L	1	shor	6	NONE	Blüte / Fruchtstand	GDT761_CARRIER_PRIOR	NONE	NONE	koiin chorody qokaiin ory otal shor sheor dar	1	0
G761-D115	G761-O078	f37r	f37	f37r.8	sheor	7	MOIST	MATERIAL_PART	feuchter Drogenteil	R	1	dar	8	NONE	abgemessener Anteil I	GDT734_COMPLETE_WHOLE	NONE	NONE	koiin chorody qokaiin ory otal shor sheor dar	1	0
G761-D116	G761-O079	f39v	f39	f39v.4	cheor	4	DRY	MATERIAL_PART	trockener Drogenteil	L	1	chody	3	NONE	leicht getrocknet; abgeschlossen	GDT734_COMPLETE_WHOLE	NONE	NONE	y okeey chody cheor aiin okody chodal ykedy qokedy dal o d aiin shky	1	0
G761-D117	G761-O079	f39v	f39	f39v.4	cheor	4	DRY	MATERIAL_PART	trockener Drogenteil	R	1	aiin	5	NONE	Wert III	GDT760_AMOUNT_FAMILY	NONE	NONE	y okeey chody cheor aiin okody chodal ykedy qokedy dal o d aiin shky	1	0
G761-D118	G761-O080	f39v	f39	f39v.9	cheor	6	DRY	MATERIAL_PART	trockener Drogenteil	L	1	ain	5	NONE	Wert II	GDT760_AMOUNT_FAMILY	NONE	NONE	tar aiin dal ar ain cheor ydam shody okal shd y kshy or	1	0
G761-D119	G761-O081	f3r	f3	f3r.19	cheor	3	DRY	MATERIAL_PART	trockener Drogenteil	L	1	ol	2	NONE	Ansatz oder Stoffkopf	GDT761_CARRIER_PRIOR	NONE	NONE	otchor ol cheor qoeor dair qoteol qosaiin chor cthy	1	0
G761-D120	G761-O081	f3r	f3	f3r.19	cheor	3	DRY	MATERIAL_PART	trockener Drogenteil	R	1	qoeor	4	NONE	[qoeor:?]	GDT734_CELL	NONE	NONE	otchor ol cheor qoeor dair qoteol qosaiin chor cthy	1	0
G761-D121	G761-O082	f3v	f3	f3v.6	cheor	2	DRY	MATERIAL_PART	trockener Drogenteil	L	1	or	1	NONE	Portionsform	GDT760_AMOUNT_FAMILY	NONE	NONE	or cheor kor chodaly chom	1	0
G761-D122	G761-O082	f3v	f3	f3v.6	cheor	2	DRY	MATERIAL_PART	trockener Drogenteil	R	1	kor	3	NONE	heiße Portion	GDT734_COMPLETE_WHOLE	NONE	NONE	or cheor kor chodaly chom	1	0
G761-D123	G761-O083	f41r	f41	f41r.9	cheo	8	DRY	PREPARATION	trocken angesetzte Zubereitung	L	1	daiin	7	NONE	Qualitätsgrad III	GDT734_CELL	NONE	NONE	qokeedy okedy chekedy chedy chckheody chekol daiin cheo al otedy	1	0
G761-D124	G761-O083	f41r	f41	f41r.9	cheo	8	DRY	PREPARATION	trocken angesetzte Zubereitung	R	1	al	9	NONE	Material I	GDT712_GDT734_POST_G734_OVERRIDE	NONE	NONE	qokeedy okedy chekedy chedy chckheody chekol daiin cheo al otedy	1	0
G761-D125	G761-O084	f42r	f42	f42r.16	sheor	2	MOIST	MATERIAL_PART	feuchter Drogenteil	L	1	pydaiin	1	NONE	[pydaiin:?]	GDT734_CELL	NONE	NONE	pydaiin sheor shaiin tsh olchy sholy	1	0
G761-D126	G761-O084	f42r	f42	f42r.16	sheor	2	MOIST	MATERIAL_PART	feuchter Drogenteil	R	1	shaiin	3	NONE	feucht, Grad III	GDT734_CELL	NONE	NONE	pydaiin sheor shaiin tsh olchy sholy	1	0
G761-D127	G761-O085	f43v	f43	f43v.11	sheo	7	MOIST	PREPARATION	Feuchtzubereitung	L	1	ar	6	NONE	Anteilsform	GDT760_AMOUNT_FAMILY	NONE	NONE	ysheey or air yteey cheody ar sheo qody chckhy chdy choty she	1	0
G761-D128	G761-O085	f43v	f43	f43v.11	sheo	7	MOIST	PREPARATION	Feuchtzubereitung	R	1	qody	8	NONE	fertige Zubereitung	GDT734_COMPLETE_WHOLE	NONE	NONE	ysheey or air yteey cheody ar sheo qody chckhy chdy choty she	1	0
G761-D129	G761-O086	f47v	f47	f47v.1	cheor	2	DRY	MATERIAL_PART	trockener Drogenteil	L	1	psheot	1	NONE	[psheot:?]	GDT734_CELL	NONE	NONE	psheot cheor cholsho chopchy sal sary	1	0
G761-D130	G761-O086	f47v	f47	f47v.1	cheor	2	DRY	MATERIAL_PART	trockener Drogenteil	R	1	cholsho	3	NONE	[cholsho:?]	GDT734_CELL	NONE	NONE	psheot cheor cholsho chopchy sal sary	1	0
G761-D131	G761-O087	f47v	f47	f47v.6	cheor	2	DRY	MATERIAL_PART	trockener Drogenteil	L	1	chody	1	NONE	leicht getrocknet; abgeschlossen	GDT734_COMPLETE_WHOLE	NONE	NONE	chody cheor saiin dochod chol	1	0
G761-D132	G761-O087	f47v	f47	f47v.6	cheor	2	DRY	MATERIAL_PART	trockener Drogenteil	R	1	saiin	3	NONE	drei Drachmen	GDT760_AMOUNT_FAMILY	NONE	NONE	chody cheor saiin dochod chol	1	0
G761-D133	G761-O088	f49r	f49	f49r.5	sheor	2	MOIST	MATERIAL_PART	feuchter Drogenteil	L	1	chor	1	NONE	Blüten-/Samenstand	GDT761_CARRIER_PRIOR	NONE	NONE	chor sheor chey teey qotan	1	0
G761-D134	G761-O088	f49r	f49	f49r.5	sheor	2	MOIST	MATERIAL_PART	feuchter Drogenteil	R	1	chey	3	NONE	trocken in der Mitte des Grades	GDT734_COMPLETE_WHOLE	NONE	NONE	chor sheor chey teey qotan	1	0
G761-D135	G761-O089	f49r	f49	f49r.12	cheo	2	DRY	PREPARATION	trocken angesetzte Zubereitung	L	1	podaiin	1	NONE	drei Portionen Pulverzubereitung	GDT734_COMPLETE_WHOLE	NONE	NONE	podaiin cheo kcho daiin chcthy	1	0
G761-D136	G761-O089	f49r	f49	f49r.12	cheo	2	DRY	PREPARATION	trocken angesetzte Zubereitung	R	1	kcho	3	HOT|DRY|PREPARATION	Zubereitung: heiß und trocken	GDT734_COMPLETE_WHOLE	NONE	NONE	podaiin cheo kcho daiin chcthy	1	0
G761-D137	G761-O090	f49r	f49	f49r.18	sheor	1	MOIST	MATERIAL_PART	feuchter Drogenteil	R	1	cheol	2	NONE	trockenes Material	GDT734_COMPLETE_WHOLE	NONE	NONE	sheor cheol od cho dcheeey qot chotchy	1	0
G761-D138	G761-O091	f49v	f49	f49v.16	cheo	2	DRY	PREPARATION	trocken angesetzte Zubereitung	L	1	qoteees	1	NONE	kalter Qualitätsendwert, abgeschlossen	GDT734_COMPLETE_WHOLE	NONE	NONE	qoteees cheo daiin dol	1	0
G761-D139	G761-O092	f49v	f49	f49v.34	sheo	3	MOIST	PREPARATION	Feuchtzubereitung	L	1	oaiin	2	AMOUNT|PREPARATION	drei Ansatzportionen	GDT734_COMPLETE_WHOLE	NONE	NONE	shocho oaiin sheo choty	1	0
G761-D140	G761-O092	f49v	f49	f49v.34	sheo	3	MOIST	PREPARATION	Feuchtzubereitung	R	1	choty	4	COLD|DRY|PREPARATION	kalter Trockenansatz	GDT734_COMPLETE_WHOLE	NONE	NONE	shocho oaiin sheo choty	1	0
G761-D141	G761-O093	f49v	f49	f49v.38	cheor	3	DRY	MATERIAL_PART	trockener Drogenteil	L	1	sho	2	MOIST|PREPARATION	feuchter Ansatz	GDT734_COMPLETE_WHOLE	NONE	NONE	chokeo sho cheor cheokchet chor daiin dy daiin qokg	1	0
G761-D142	G761-O093	f49v	f49	f49v.38	cheor	3	DRY	MATERIAL_PART	trockener Drogenteil	R	1	cheokchet	4	NONE	[cheokchet:?]	GDT734_CELL	NONE	NONE	chokeo sho cheor cheokchet chor daiin dy daiin qokg	1	0
G761-D143	G761-O094	f49v	f49	f49v.42	cheo	2	DRY	PREPARATION	trocken angesetzte Zubereitung	L	1	qokeaiin	1	NONE	[qokeaiin:?]	GDT734_CELL	NONE	NONE	qokeaiin cheo chor choteey kcheol dain cho daisin	1	0
G761-D144	G761-O094	f49v	f49	f49v.42	cheo	2	DRY	PREPARATION	trocken angesetzte Zubereitung	R	1	chor	3	NONE	Blüten-/Samenstand	GDT761_CARRIER_PRIOR	NONE	NONE	qokeaiin cheo chor choteey kcheol dain cho daisin	1	0
G761-D145	G761-O095	f4v	f4	f4v.2	sheo	6	MOIST	PREPARATION	Feuchtzubereitung	R	1	cheory	7	NONE	[cheory:?]	GDT734_CELL	NONE	NONE	ol chey chy cthy shkchor sheo cheory choldy	1	0
G761-D146	G761-O096	f4v	f4	f4v.10	sheo	2	MOIST	PREPARATION	Feuchtzubereitung	L	1	otaiin	1	NONE	kalter Ansatz, Grad III	GDT734_COMPLETE_WHOLE	NONE	NONE	otaiin sheo okeody chol chokeody	1	0
G761-D147	G761-O097	f4v	f4	f4v.13	cheor	3	DRY	MATERIAL_PART	trockener Drogenteil	L	1	s	2	NONE	Mengen-/Gleichteileform	GDT760_AMOUNT_FAMILY	NONE	NONE	shody s cheor chokody shodaiin qoty	1	0
G761-D148	G761-O097	f4v	f4	f4v.13	cheor	3	DRY	MATERIAL_PART	trockener Drogenteil	R	1	chokody	4	NONE	Trockenansatz erhitzen, erneut ansetzen und fertigstellen	GDT734_COMPLETE_WHOLE	NONE	NONE	shody s cheor chokody shodaiin qoty	1	0
G761-D149	G761-O098	f51r	f51	f51r.15	cheor	2	DRY	MATERIAL_PART	trockener Drogenteil	L	1	qokol	1	HOT|PROCESS	erhitzen	GDT734_COMPLETE_WHOLE	NONE	NONE	qokol cheor ckhal s or aldy otal	1	0
G761-D150	G761-O098	f51r	f51	f51r.15	cheor	2	DRY	MATERIAL_PART	trockener Drogenteil	R	1	ckhal	3	MATERIAL|PREPARATION	Arzneikompositum, Rohstoffklasse I	GDT734_COMPLETE_WHOLE	NONE	NONE	qokol cheor ckhal s or aldy otal	1	0
G761-D151	G761-O099	f51v	f51	f51v.10	sheo	2	MOIST	PREPARATION	Feuchtzubereitung	L	1	ykeol	1	NONE	[ykeol:?]	GDT734_CELL	NONE	NONE	ykeol sheo qokody fold	1	0
G761-D152	G761-O100	f54v	f54	f54v.2	cheor	5	DRY	MATERIAL_PART	trockener Drogenteil	L	1	ar	4	NONE	Anteilsform	GDT760_AMOUNT_FAMILY	NONE	NONE	dcheain cphaiin s ar cheor qodaiin cthaildy ypchal	1	0
G761-D153	G761-O100	f54v	f54	f54v.2	cheor	5	DRY	MATERIAL_PART	trockener Drogenteil	R	1	qodaiin	6	NONE	Qualitätsgrad III	GDT734_CELL	NONE	NONE	dcheain cphaiin s ar cheor qodaiin cthaildy ypchal	1	0
G761-D154	G761-O101	f56v	f56	f56v.14	cheo	2	DRY	PREPARATION	trocken angesetzte Zubereitung	L	1	chol	1	NONE	trocken/getrocknet	GDT758_COMPLETE_WHOLE	NONE	NONE	chol cheo kchol chol choky chotor	1	0
G761-D155	G761-O101	f56v	f56	f56v.14	cheo	2	DRY	PREPARATION	trocken angesetzte Zubereitung	R	1	kchol	3	HOT|DRY	erhitztes Trockengut	GDT734_COMPLETE_WHOLE	NONE	NONE	chol cheo kchol chol choky chotor	1	0
G761-D156	G761-O102	f58r	f58	f58r.29	cheor	2	DRY	MATERIAL_PART	trockener Drogenteil	L	1	odalar	1	NONE	[odalar:?]	GDT734_CELL	NONE	NONE	odalar cheor sar alol daly cheom chor ar aldam chal cheal r omy	1	0
G761-D157	G761-O102	f58r	f58	f58r.29	cheor	2	DRY	MATERIAL_PART	trockener Drogenteil	R	1	sar	3	NONE	Samenanteil I	GDT734_COMPLETE_WHOLE	NONE	NONE	odalar cheor sar alol daly cheom chor ar aldam chal cheal r omy	1	0
G761-D158	G761-O103	f58r	f58	f58r.33	cheor	4	DRY	MATERIAL_PART	trockener Drogenteil	L	1	qokalos	3	NONE	[qokalos:?]	GDT734_CELL	NONE	NONE	schoy dalols qokalos cheor oekeody qokaly qokar dy	1	0
G761-D159	G761-O103	f58r	f58	f58r.33	cheor	4	DRY	MATERIAL_PART	trockener Drogenteil	R	1	oekeody	5	NONE	[oekeody:?]	GDT734_CELL	NONE	NONE	schoy dalols qokalos cheor oekeody qokaly qokar dy	1	0
G761-D160	G761-O104	f58v	f58	f58v.35	sheo	8	MOIST	PREPARATION	Feuchtzubereitung	R	1	daly	9	AMOUNT|MATERIAL|BEGIN_STAGE	abgewogener Rohstoffposten I, Grundform	GDT734_COMPLETE_WHOLE	NONE	NONE	daiin otain okain chey okeey qokeeos olar sheo daly dalychs	1	0
G761-D161	G761-O105	f5r	f5	f5r.4	cheor	5	DRY	MATERIAL_PART	trockener Drogenteil	L	1	s	4	NONE	Mengen-/Gleichteileform	GDT760_AMOUNT_FAMILY	NONE	NONE	otain sheody chan s cheor chocthy	1	0
G761-D162	G761-O105	f5r	f5	f5r.4	cheor	5	DRY	MATERIAL_PART	trockener Drogenteil	R	1	chocthy	6	NONE	trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung	GDT734_CELL	NONE	NONE	otain sheody chan s cheor chocthy	1	0
G761-D163	G761-O106	f5r	f5	f5r.7	cheo	3	DRY	PREPARATION	trocken angesetzte Zubereitung	L	1	keey	2	NONE	heiß am Ende des Grades	GDT734_COMPLETE_WHOLE	NONE	NONE	qotoeey keey cheo kchy shody	1	0
G761-D164	G761-O106	f5r	f5	f5r.7	cheo	3	DRY	PREPARATION	trocken angesetzte Zubereitung	R	1	kchy	4	HOT|DRY|BEGIN_STAGE	heiß und trocken am Anfang des Grades	GDT734_COMPLETE_WHOLE	NONE	NONE	qotoeey keey cheo kchy shody	1	0
G761-D165	G761-O107	f66r	f66	f66r.64	sheor	9	MOIST	MATERIAL_PART	feuchter Drogenteil	L	1	lor	8	NONE	Holzportion	GDT734_COMPLETE_WHOLE	NONE	NONE	dalcheeeky sheol dairody chekchy shed ykesho l lor sheor cheal	1	0
G761-D166	G761-O108	f66r	f66	f66r.75	sheor	2	MOIST	MATERIAL_PART	feuchter Drogenteil	L	1	tcheo	1	NONE	[tcheo:?]	GDT734_CELL	NONE	NONE	tcheo sheor oteody lpchees ol ar alkey otey ltsholy shecthy r ol	1	0
G761-D167	G761-O108	f66r	f66	f66r.75	sheor	2	MOIST	MATERIAL_PART	feuchter Drogenteil	R	1	oteody	3	NONE	abgekühlter, fertiger Ansatz	GDT734_COMPLETE_WHOLE	NONE	NONE	tcheo sheor oteody lpchees ol ar alkey otey ltsholy shecthy r ol	1	0
G761-D168	G761-O109	f66v	f66	f66v.6	sheo	6	MOIST	PREPARATION	Feuchtzubereitung	L	1	chor	5	NONE	Blüten-/Samenstand	GDT761_CARRIER_PRIOR	NONE	NONE	tchod sheody shckhed chos chor sheo keody chepar sheopam	1	0
G761-D169	G761-O109	f66v	f66	f66v.6	sheo	6	MOIST	PREPARATION	Feuchtzubereitung	R	1	keody	7	NONE	[keody:?]	GDT734_CELL	NONE	NONE	tchod sheody shckhed chos chor sheo keody chepar sheopam	1	0
G761-D170	G761-O111	f6r	f6	f6r.8	sheo	4	MOIST	PREPARATION	Feuchtzubereitung	L	1	pchar	3	NONE	[pchar:?]	GDT734_CELL	NONE	NONE	ychol ckhor pchar sheo ckhaiin	1	0
G761-D171	G761-O111	f6r	f6	f6r.8	sheo	4	MOIST	PREPARATION	Feuchtzubereitung	R	1	ckhaiin	5	NONE	[ckhaiin:?]	GDT734_CELL	NONE	NONE	ychol ckhor pchar sheo ckhaiin	1	0
G761-D172	G761-O112	f76v	f76	f76v.6	sheor	6	MOIST	MATERIAL_PART	feuchter Drogenteil	L	1	chckhey	5	DRY|PREPARATION|MIDDLE_STAGE	Arzneikompositum: trocken, Gradmitte	GDT734_COMPLETE_WHOLE	NONE	NONE	qotees olkeey okeedy qoeeedy chckhey sheor aiin otar cheedy lchedy	1	0
G761-D173	G761-O112	f76v	f76	f76v.6	sheor	6	MOIST	MATERIAL_PART	feuchter Drogenteil	R	1	aiin	7	NONE	Wert III	GDT760_AMOUNT_FAMILY	NONE	NONE	qotees olkeey okeedy qoeeedy chckhey sheor aiin otar cheedy lchedy	1	0
G761-D174	G761-O113	f76v	f76	f76v.9	sheor	1	MOIST	MATERIAL_PART	feuchter Drogenteil	R	1	chey	2	NONE	trocken in der Mitte des Grades	GDT734_COMPLETE_WHOLE	NONE	NONE	sheor chey ral cheey r al cheedy	1	0
G761-D175	G761-O114	f76v	f76	f76v.11	cheor	1	DRY	MATERIAL_PART	trockener Drogenteil	R	1	sheedy	2	NONE	feucht am Ende des Grades	GDT734_COMPLETE_WHOLE	NONE	NONE	cheor sheedy daiin oekeedy qokeey qokedy oteedy shedy qokedy shedam	1	0
G761-D176	G761-O116	f78r	f78	f78r.23	sheor	2	MOIST	MATERIAL_PART	feuchter Drogenteil	L	1	sain	1	NONE	zwei Drachmen	GDT760_AMOUNT_FAMILY	NONE	NONE	sain sheor olkchdy roiin okeedy	1	0
G761-D177	G761-O117	f78v	f78	f78v.12	sheor	1	MOIST	MATERIAL_PART	feuchter Drogenteil	R	1	ol	2	NONE	Ansatz oder Stoffkopf	GDT761_CARRIER_PRIOR	NONE	NONE	sheor ol qokaiin shckhy otaly qolsheey qokal sain	1	0
G761-D178	G761-O118	f78v	f78	f78v.32	cheor	2	DRY	MATERIAL_PART	trockener Drogenteil	L	1	lol	1	NONE	Holzstoff	GDT734_COMPLETE_WHOLE	NONE	NONE	lol cheor sheol dy qokar otalor	1	0
G761-D179	G761-O118	f78v	f78	f78v.32	cheor	2	DRY	MATERIAL_PART	trockener Drogenteil	R	1	sheol	3	MOIST|MATERIAL	eingeweicht/feucht	GDT758_COMPLETE_WHOLE	NONE	NONE	lol cheor sheol dy qokar otalor	1	0
G761-D180	G761-O119	f79r	f79	f79r.10	cheor	3	DRY	MATERIAL_PART	trockener Drogenteil	L	1	qokain	2	NONE	heiß, Grad II	GDT734_COMPLETE_WHOLE	NONE	NONE	qokshedy qokain cheor okol sheeol qotey choty otechys	1	0
G761-D181	G761-O119	f79r	f79	f79r.10	cheor	3	DRY	MATERIAL_PART	trockener Drogenteil	R	1	okol	4	NONE	heißer Ansatzstoff	GDT734_COMPLETE_WHOLE	NONE	NONE	qokshedy qokain cheor okol sheeol qotey choty otechys	1	0
G761-D182	G761-O120	f79r	f79	f79r.31	cheor	6	DRY	MATERIAL_PART	trockener Drogenteil	L	1	okeey	5	NONE	heiß an der End-/Vollstufe; Trägerrolle offen	GDT752_POST_G734_OVERRIDE	NONE	NONE	polshey oltshedy sheol ykeey okeey cheor sheedy ol	1	0
G761-D183	G761-O121	f79v	f79	f79v.34	sheor	8	MOIST	MATERIAL_PART	feuchter Drogenteil	L	1	otain	7	NONE	kalter Ansatz, Grad II	GDT734_COMPLETE_WHOLE	NONE	NONE	ykeeey qokeey lshey qoky tchedy orsheedy otain sheor oly	1	0
G761-D184	G761-O121	f79v	f79	f79v.34	sheor	8	MOIST	MATERIAL_PART	feuchter Drogenteil	R	1	oly	9	PROCESS	abseihen	GDT734_COMPLETE_WHOLE	NONE	NONE	ykeeey qokeey lshey qoky tchedy orsheedy otain sheor oly	1	0
G761-D185	G761-O122	f80r	f80	f80r.50	sheor	6	MOIST	MATERIAL_PART	feuchter Drogenteil	L	1	okaiiin	5	NONE	heiß im Zubereitungsrahmen, Grad IV	GDT734_CELL	NONE	NONE	lol chey saiin shety okaiiin sheor tchey lkaiin okainy	1	0
G761-D186	G761-O122	f80r	f80	f80r.50	sheor	6	MOIST	MATERIAL_PART	feuchter Drogenteil	R	1	tchey	7	COLD|DRY|MIDDLE_STAGE	kalt und trocken in der Mitte des Grades	GDT734_COMPLETE_WHOLE	NONE	NONE	lol chey saiin shety okaiiin sheor tchey lkaiin okainy	1	0
G761-D187	G761-O123	f80v	f80	f80v.36	sheor	3	MOIST	MATERIAL_PART	feuchter Drogenteil	L	1	okain	2	NONE	heißer Ansatz, Grad II	GDT734_COMPLETE_WHOLE	NONE	NONE	soin okain sheor ol shey daly olshedy olal shedy lchy	1	0
G761-D188	G761-O124	f82r	f82	f82r.22	cheor	2	DRY	MATERIAL_PART	trockener Drogenteil	L	1	qokaiin	1	NONE	heiß/warm; genaue Funktion und Identität offen	GDT749_POST_G734_OVERRIDE	NONE	NONE	qokaiin cheor sheey qokaiin shckhey qol keeedy qokeeey rasy	1	0
G761-D189	G761-O124	f82r	f82	f82r.22	cheor	2	DRY	MATERIAL_PART	trockener Drogenteil	R	1	sheey	3	NONE	feucht, Endstufe	GDT734_COMPLETE_WHOLE	NONE	NONE	qokaiin cheor sheey qokaiin shckhey qol keeedy qokeeey rasy	1	0
G761-D190	G761-O125	f82r	f82	f82r.33	cheor	5	DRY	MATERIAL_PART	trockener Drogenteil	R	1	chey	6	NONE	trocken in der Mitte des Grades	GDT734_COMPLETE_WHOLE	NONE	NONE	sain ol cheol ey cheor chey	1	0
G761-D191	G761-O126	f83v	f83	f83v.20	cheor	2	DRY	MATERIAL_PART	trockener Drogenteil	L	1	tocthey	1	NONE	[tocthey:?]	GDT734_CELL	NONE	NONE	tocthey cheor olol cheol tedy sheckhal sheeckhy cheal	1	0
G761-D192	G761-O126	f83v	f83	f83v.20	cheor	2	DRY	MATERIAL_PART	trockener Drogenteil	R	1	olol	3	NONE	Holz-Grundansatz	GDT734_COMPLETE_WHOLE	NONE	NONE	tocthey cheor olol cheol tedy sheckhal sheeckhy cheal	1	0
G761-D193	G761-O127	f83v	f83	f83v.22	cheor	6	DRY	MATERIAL_PART	trockener Drogenteil	L	1	qokal	5	NONE	heißes Material I, Anfangsstufe	GDT734_COMPLETE_WHOLE	NONE	NONE	char qokar cheolkain shckhey qokal cheor ols	1	0
G761-D194	G761-O127	f83v	f83	f83v.22	cheor	6	DRY	MATERIAL_PART	trockener Drogenteil	R	1	ols	7	MATERIAL	abgeseihtes Endprodukt	GDT758_COMPLETE_WHOLE	NONE	NONE	char qokar cheolkain shckhey qokal cheor ols	1	0
