event_id	source_token_id	statement_id	record_unit_id	page	field_id	visible_owner	visible_surface	master_card_id	source_short_value_de	imperative_clause_de	terminal_status
E142	SRC_E142	B1-S012	B1	f81v	F034	gemeinsames zweireihiges Figuren-/Beckenfeld	qokey	MC007	kurz einwirken lassen	Lass ihn kurz einwirken	NONCLOSE
E143	SRC_E143	B1-S012	B1	f81v	F034	gemeinsames zweireihiges Figuren-/Beckenfeld	lshedy	MC038	Waschgang	Führe einen Waschgang aus	TERMINAL
E144	SRC_E144	B1-S013	B1	f81v	F035	gemeinsames zweireihiges Figuren-/Beckenfeld	lshedy	MC038	Waschgang	Führe einen Waschgang aus	TERMINAL
E145	SRC_E145	B1-S014	B1	f81v	F036	gemeinsames zweireihiges Figuren-/Beckenfeld	chedy	MC074	überführen	Führe den Posten über	NONCLOSE
E146	SRC_E146	B1-S014	B1	f81v	F036	gemeinsames zweireihiges Figuren-/Beckenfeld	qolky	MC134	Weiterweg	Führe auf dem Weg weiter	NONCLOSE
E147	SRC_E147	B1-S014	B1	f81v	F036	gemeinsames zweireihiges Figuren-/Beckenfeld	lchedal	MC051	Zielabführung	Führe ihn am Ziel ab	NONCLOSE
E148	SRC_E148	B1-S014	B1	f81v	F036	gemeinsames zweireihiges Figuren-/Beckenfeld	qol	MC153	weiter	Arbeite weiter	NONCLOSE
E149	SRC_E149	B1-S014	B1	f81v	F036	gemeinsames zweireihiges Figuren-/Beckenfeld	otar	MC121	Folgequelle	Wechsle zur folgenden Quelle	NONCLOSE
E150	SRC_E150	B1-S015	B1	f81v	F037	gemeinsames zweireihiges Figuren-/Beckenfeld	ytey	MC109	Kurzteil	Nimm einen kleinen Teil	NONCLOSE
E151	SRC_E151	B1-S015	B1	f81v	F037	gemeinsames zweireihiges Figuren-/Beckenfeld	okchedy	MC005	vorigen Posten überführen	Führe den vorigen Posten über	TERMINAL
E152	SRC_E152	B1-S016	B1	f81v	F038	gemeinsames zweireihiges Figuren-/Beckenfeld	qokal	MC040	dorthin einsetzen	Setze ihn dort ein	NONCLOSE
E153	SRC_E153	B1-S016	B1	f81v	F038	gemeinsames zweireihiges Figuren-/Beckenfeld	okeey	MC002	länger einwirken lassen	Lass ihn länger einwirken	NONCLOSE
E154	SRC_E154	B1-S016	B1	f81v	F038	gemeinsames zweireihiges Figuren-/Beckenfeld	qol	MC153	weiter	Arbeite weiter	NONCLOSE
E155	SRC_E155	B1-S016	B1	f81v	F038	gemeinsames zweireihiges Figuren-/Beckenfeld	cheedy	MC128	kurz absetzen	Lass ihn kurz absetzen	TERMINAL
E156	SRC_E156	B1-S017	B1	f81v	F039	gemeinsames zweireihiges Figuren-/Beckenfeld	sal	MC154	dorthin	Führe ihn dorthin	NONCLOSE
E157	SRC_E157	B1-S017	B1	f81v	F039	gemeinsames zweireihiges Figuren-/Beckenfeld	teol	MC106	kurz weiterführen	Führe ihn kurz weiter	NONCLOSE
E158	SRC_E158	B1-S017	B1	f81v	F039	gemeinsames zweireihiges Figuren-/Beckenfeld	dchdy	MC139	Transfer	Führe ihn über	TERMINAL
E159	SRC_E159	B1-S018	B1	f81v	F040	gemeinsames zweireihiges Figuren-/Beckenfeld	ly	MC118	Auffanggefäß	Stelle das Auffanggefäß bereit	NONCLOSE
E160	SRC_E160	B1-S018	B1	f81v	F041	gemeinsames zweireihiges Figuren-/Beckenfeld	dsheol	MC076	Kurzhalt	Halte ihn kurz	NONCLOSE
E161	SRC_E161	B1-S018	B1	f81v	F041	gemeinsames zweireihiges Figuren-/Beckenfeld	oiiin	MC033	Arbeitsstufe	Stelle die Arbeitsstufe ein	NONCLOSE
E162	SRC_E162	B1-S018	B1	f81v	F041	gemeinsames zweireihiges Figuren-/Beckenfeld	olkeedy	MC045	lange sammeln	Sammle ihn lange	TERMINAL
E163	SRC_E163	B1-S019	B1	f81v	F042	gemeinsames zweireihiges Figuren-/Beckenfeld	tedy	MC128	kurz absetzen	Lass ihn kurz absetzen	TERMINAL
E164	SRC_E164	B1-S020	B1	f81v	F043	gemeinsames zweireihiges Figuren-/Beckenfeld	cheky	MC147	kurz wärmen	Wärme ihn kurz	NONCLOSE
E165	SRC_E165	B1-S020	B1	f81v	F043	gemeinsames zweireihiges Figuren-/Beckenfeld	shckhedy	MC143	durchlassen	Lass ihn hindurch	TERMINAL
E166	SRC_E166	B1-S021	B1	f81v	F044	gemeinsames zweireihiges Figuren-/Beckenfeld	chal	MC154	dorthin	Führe ihn dorthin	NONCLOSE
E167	SRC_E167	B2-S001	B2	f82r	F045	obere Paarbecken-/Zylinderstation	dchedy	MC025	überführen	Führe den Posten über	TERMINAL
E168	SRC_E168	B2-S002	B2	f82r	F046	obere Paarbecken-/Zylinderstation	qolchedy	MC028	weiterführen	Führe ihn weiter	TERMINAL
E169	SRC_E169	B2-S003	B2	f82r	F047	obere Paarbecken-/Zylinderstation	qokain	MC017	Anteil zugeben	Gib einen Anteil zu	NONCLOSE
E170	SRC_E170	B2-S003	B2	f82r	F047	obere Paarbecken-/Zylinderstation	dy	MC123	dies	Halte diesen Posten aktiv	NONCLOSE
E171	SRC_E171	B2-S003	B2	f82r	F047	obere Paarbecken-/Zylinderstation	qokeedy	MC082	lange einwirken	Lass ihn lange einwirken	TERMINAL
E172	SRC_E172	B2-S004	B2	f82r	F048	obere Paarbecken-/Zylinderstation	qokal	MC040	dorthin einsetzen	Setze ihn dort ein	NONCLOSE
E173	SRC_E173	B2-S004	B2	f82r	F048	obere Paarbecken-/Zylinderstation	lcheckhy	MC168	Abführpassage	Führe ihn durch die Abführpassage	NONCLOSE
E174	SRC_E174	B2-S004	B2	f82r	F048	obere Paarbecken-/Zylinderstation	lched	MC127	Abführung	Führe ihn ab	NONCLOSE
E175	SRC_E175	B2-S004	B2	f82r	F049	obere Paarbecken-/Zylinderstation	qokeey	MC002	länger einwirken lassen	Lass ihn länger einwirken	NONCLOSE
E176	SRC_E176	B2-S004	B2	f82r	F049	obere Paarbecken-/Zylinderstation	lcheckhedy	MC133	Trennabzug	Ziehe die getrennte Fraktion ab	TERMINAL
E177	SRC_E177	B2-S005	B2	f82r	F050	obere Paarbecken-/Zylinderstation	qokaly	MC054	Zieleinsatz	Setze ihn am Ziel ein	NONCLOSE
E178	SRC_E178	B2-S005	B2	f82r	F050	obere Paarbecken-/Zylinderstation	solkaiin	MC036	Sollsammlung	Sammle ihn bis zur Sollmenge	NONCLOSE
E179	SRC_E179	B2-S005	B2	f82r	F050	obere Paarbecken-/Zylinderstation	chckhy	MC035	durchleiten	Leite den Posten hindurch	NONCLOSE
E180	SRC_E180_E181_READ_ONCE	B2-S005	B2	f82r	F050	obere Paarbecken-/Zylinderstation	qokaiin	MC120	bemessen	Messe den Posten ab [am Zeilenrand einmal lesen]	NONCLOSE
E181	SRC_E180_E181_READ_ONCE	B2-S005	B2	f82r	F051	obere Paarbecken-/Zylinderstation	qokaiin	MC120	bemessen	[sichtbare Wiederholung; nicht nochmals ausführen]	NONCLOSE
E182	SRC_E182	B2-S005	B2	f82r	F051	obere Paarbecken-/Zylinderstation	octheol	MC112	Fortsetzung vorbereiten	Bereite die Fortsetzung vor	NONCLOSE
E183	SRC_E183	B2-S005	B2	f82r	F051	obere Paarbecken-/Zylinderstation	chkeey	MC166	Langwärmen	Wärme ihn lange	NONCLOSE
E184	SRC_E184	B2-S005	B2	f82r	F051	obere Paarbecken-/Zylinderstation	ldy	MC004	abziehen	Ziehe ihn ab	TERMINAL
E185	SRC_E185	B2-S006	B2	f82r	F052	obere Paarbecken-/Zylinderstation	oteey	MC063	Langfolge	Führe die lange Folge aus	NONCLOSE
E186	SRC_E186	B2-S006	B2	f82r	F052	obere Paarbecken-/Zylinderstation	qokal	MC040	dorthin einsetzen	Setze ihn dort ein	NONCLOSE
E187	SRC_E187	B2-S006	B2	f82r	F052	obere Paarbecken-/Zylinderstation	sheckhy	MC132	Kurzpassage	Führe ihn kurz hindurch	NONCLOSE
E188	SRC_E188	B2-S006	B2	f82r	F052	obere Paarbecken-/Zylinderstation	qoky	MC026	einsetzen	Setze den Posten ein	NONCLOSE
E189	SRC_E189	B2-S007	B2	f82r	F053	mittlere linke Geräte-/Inline-Knotenstation	dshedy	MC138	Frischwasser zugeben	Gib frisches Wasser zu	TERMINAL
E190	SRC_E190	B2-S008	B2	f82r	F054	mittlere linke Geräte-/Inline-Knotenstation	sotaiin	MC060	Folgemaß	Arbeite danach nach dem nächsten Maß	NONCLOSE
E191	SRC_E191	B2-S008	B2	f82r	F054	mittlere linke Geräte-/Inline-Knotenstation	qokar	MC044	Quelleinsatz	Setze den Quellposten ein	NONCLOSE
E192	SRC_E192	B2-S008	B2	f82r	F054	mittlere linke Geräte-/Inline-Knotenstation	shedy	MC128	kurz absetzen	Lass ihn kurz absetzen	TERMINAL
E193	SRC_E193	B2-S009	B2	f82r	F055	mittlere linke Geräte-/Inline-Knotenstation	solshedy	MC149	Folgeabsetzen	Lass danach den nächsten Posten absetzen	TERMINAL
E194	SRC_E194	B2-S010	B2	f82r	F056	mittlere linke Geräte-/Inline-Knotenstation	qokeey	MC002	länger einwirken lassen	Lass ihn länger einwirken	NONCLOSE
E195	SRC_E195	B2-S010	B2	f82r	F056	mittlere linke Geräte-/Inline-Knotenstation	qoky	MC026	einsetzen	Setze den Posten ein	NONCLOSE
E196	SRC_E196	B2-S010	B2	f82r	F056	mittlere linke Geräte-/Inline-Knotenstation	ls	MC065	Auslass	Führe zum Auslass	NONCLOSE
E197	SRC_E197	B2-S010	B2	f82r	F056	mittlere linke Geräte-/Inline-Knotenstation	cheey	MC119	Klarlauf	Nimm den klaren Ablauf	NONCLOSE
E198	SRC_E198	B2-S011	B2	f82r	F057	ungelöste mittlere rechte Linie-/Liegepodeststation	okain	MC017	Anteil zugeben	Gib einen Anteil zu	NONCLOSE
E199	SRC_E199	B2-S011	B2	f82r	F057	ungelöste mittlere rechte Linie-/Liegepodeststation	char	MC055	davon	Nimm davon	NONCLOSE
E200	SRC_E200	B2-S011	B2	f82r	F057	ungelöste mittlere rechte Linie-/Liegepodeststation	okain	MC017	Anteil zugeben	Gib einen Anteil zu	NONCLOSE
E201	SRC_E201	B2-S011	B2	f82r	F057	ungelöste mittlere rechte Linie-/Liegepodeststation	qokeedy	MC082	lange einwirken	Lass ihn lange einwirken	TERMINAL
E202	SRC_E202	B2-S012	B2	f82r	F058	ungelöste mittlere rechte Linie-/Liegepodeststation	lchy	MC008	Abführgut	Nimm das abzuführende Gut	NONCLOSE
E203	SRC_E203	B2-S012	B2	f82r	F059	unteres grünes Mehrfigurenfeld	cheey	MC119	Klarlauf	Nimm den klaren Ablauf	NONCLOSE
E204	SRC_E204	B2-S012	B2	f82r	F059	unteres grünes Mehrfigurenfeld	qcthey	MC073	kurz vorbereiten	Bereite ihn kurz vor	NONCLOSE
E205	SRC_E205	B2-S012	B2	f82r	F059	unteres grünes Mehrfigurenfeld	qokeey	MC002	länger einwirken lassen	Lass ihn länger einwirken	NONCLOSE
E206	SRC_E206	B2-S012	B2	f82r	F059	unteres grünes Mehrfigurenfeld	lcheey	MC066	Klarabzug	Ziehe den klaren Anteil ab	NONCLOSE
E207	SRC_E207	B2-S012	B2	f82r	F059	unteres grünes Mehrfigurenfeld	daiin	MC039	Sollmaß	Arbeite nach dem vorgeschriebenen Maß	NONCLOSE
E208	SRC_E208	B2-S012	B2	f82r	F059	unteres grünes Mehrfigurenfeld	chey	MC123	dies	Halte diesen Posten aktiv	NONCLOSE
E209	SRC_E209	B2-S012	B2	f82r	F059	unteres grünes Mehrfigurenfeld	qokeeedy	MC140	Volleinsatz	Setze ihn vollständig ein	TERMINAL
E210	SRC_E210	B2-S013	B2	f82r	F060	unteres grünes Mehrfigurenfeld	lchedy	MC155	abführen	Führe ihn ab	TERMINAL
E211	SRC_E211	B2-S014	B2	f82r	F061	unteres grünes Mehrfigurenfeld	lar	MC029	Quellabzug	Ziehe ihn aus der Quelle ab	NONCLOSE
E212	SRC_E212	B2-S015	B2	f82r	F062	lokale Randstationen des unteren Feldes	tshey	MC141	Folgeklarlauf	Nimm danach den klaren Ablauf	NONCLOSE
E213	SRC_E213	B2-S015	B2	f82r	F062	lokale Randstationen des unteren Feldes	qokeedy	MC082	lange einwirken	Lass ihn lange einwirken	TERMINAL
E214	SRC_E214	B2-S016	B2	f82r	F063	lokale Randstationen des unteren Feldes	cheal	MC154	dorthin	Führe ihn dorthin	NONCLOSE
E215	SRC_E215	B2-S016	B2	f82r	F063	lokale Randstationen des unteren Feldes	lchedar	MC011	Quellabführung	Führe ihn von der Quelle ab	NONCLOSE
E216	SRC_E216	B2-S016	B2	f82r	F063	lokale Randstationen des unteren Feldes	ches	MC152	teilen	Teile den Posten	NONCLOSE
E217	SRC_E217	B2-S016	B2	f82r	F063	lokale Randstationen des unteren Feldes	aiin	MC039	Sollmaß	Arbeite nach dem vorgeschriebenen Maß	NONCLOSE
E218	SRC_E218	B2-S016	B2	f82r	F063	lokale Randstationen des unteren Feldes	oteey	MC063	Langfolge	Führe die lange Folge aus	NONCLOSE
E219	SRC_E219	B2-S016	B2	f82r	F063	lokale Randstationen des unteren Feldes	qokaiin	MC120	bemessen	Messe den Posten ab	NONCLOSE
E220	SRC_E220	B2-S016	B2	f82r	F063	lokale Randstationen des unteren Feldes	okey	MC007	kurz einwirken lassen	Lass ihn kurz einwirken	NONCLOSE
E221	SRC_E221	B2-S016	B2	f82r	F064	lokale Randstationen des unteren Feldes	pchedy	MC070	Zuführung	Führe ihn zu	TERMINAL
E222	SRC_E222	B2-S017	B2	f82r	F065	lokale Randstationen des unteren Feldes	rsheal	MC102	Kurzhalt am Ziel	Halte ihn kurz am Ziel	NONCLOSE
E223	SRC_E223	B2-S017	B2	f82r	F065	lokale Randstationen des unteren Feldes	daldy	MC079	Zielschluss	Schließe den Schritt am Ziel ab	TERMINAL
E224	SRC_E224	B2-S018	B2	f82r	F066	lokale Randstationen des unteren Feldes	qokeedy	MC082	lange einwirken	Lass ihn lange einwirken	TERMINAL
E225	SRC_E225	B2-S019	B2	f82r	F067	lokale Randstationen des unteren Feldes	rshedy	MC084	Vollwaschung	Wasche ihn vollständig	TERMINAL
E226	SRC_E226	B2-S020	B2	f82r	F068	lokale Randstationen des unteren Feldes	qoteedy	MC173	lange Folgestufe	Führe die lange Folgestufe aus	TERMINAL
E227	SRC_E227	B2-S021	B2	f82r	F069	lokale Randstationen des unteren Feldes	qokeedy	MC082	lange einwirken	Lass ihn lange einwirken	TERMINAL
E228	SRC_E228	B2-S022	B2	f82r	F070	lokale Randstationen des unteren Feldes	lochedy	MC167	Abführung	Führe ihn ab	TERMINAL
E229	SRC_E229	B3-S001	B3	f83r	F071	obere offene Fächer-Randstation	olkeedy	MC045	lange sammeln	Sammle ihn lange	TERMINAL
E230	SRC_E230	B3-S002	B3	f83r	F072	obere offene Fächer-Randstation	qotal	MC093	danach dorthin	Führe ihn danach dorthin	NONCLOSE
E231	SRC_E231	B3-S002	B3	f83r	F072	obere offene Fächer-Randstation	chkeedy	MC110	Langwärmen	Wärme ihn lange	TERMINAL
E232	SRC_E232	B3-S003	B3	f83r	F073	obere offene Fächer-Randstation	chey	MC123	dies	Halte diesen Posten aktiv	NONCLOSE
E233	SRC_E233	B3-S003	B3	f83r	F073	obere offene Fächer-Randstation	daiin	MC039	Sollmaß	Arbeite nach dem vorgeschriebenen Maß	NONCLOSE
E234	SRC_E234	B3-S003	B3	f83r	F073	obere offene Fächer-Randstation	chey	MC123	dies	Halte diesen Posten aktiv	NONCLOSE
E235	SRC_E235	B3-S003	B3	f83r	F073	obere offene Fächer-Randstation	lchedy	MC155	abführen	Führe ihn ab	TERMINAL
E236	SRC_E236	B3-S004	B3	f83r	F074	obere offene Fächer-Randstation	qokaiin	MC120	bemessen	Messe den Posten ab	NONCLOSE
E237	SRC_E237	B3-S004	B3	f83r	F074	obere offene Fächer-Randstation	qotal	MC093	danach dorthin	Führe ihn danach dorthin	NONCLOSE
E238	SRC_E238	B3-S004	B3	f83r	F074	obere offene Fächer-Randstation	dar	MC055	davon	Nimm davon	NONCLOSE
E239	SRC_E239	B3-S005	B3	f83r	F075	mittlere runde Gefäß-Randstation	schedy	MC025	überführen	Führe den Posten über	TERMINAL
E240	SRC_E240	B3-S006	B3	f83r	F076	mittlere runde Gefäß-Randstation	chedchy	MC064	Postentransfer	Führe den aktuellen Posten über	NONCLOSE
E241	SRC_E241	B3-S006	B3	f83r	F076	mittlere runde Gefäß-Randstation	qokal	MC040	dorthin einsetzen	Setze ihn dort ein	NONCLOSE
E242	SRC_E242	B3-S006	B3	f83r	F076	mittlere runde Gefäß-Randstation	olchedy	MC028	weiterführen	Führe ihn weiter	TERMINAL
E243	SRC_E243	B3-S007	B3	f83r	F077	mittlere runde Gefäß-Randstation	qokaiin	MC120	bemessen	Messe den Posten ab	NONCLOSE
E244	SRC_E244	B3-S007	B3	f83r	F077	mittlere runde Gefäß-Randstation	chedy	MC074	überführen	Führe den Posten über	NONCLOSE
E245	SRC_E245	B3-S007	B3	f83r	F077	mittlere runde Gefäß-Randstation	qokeedy	MC082	lange einwirken	Lass ihn lange einwirken	TERMINAL
E246	SRC_E246	B3-S008	B3	f83r	F078	mittlere runde Gefäß-Randstation	lchedy	MC155	abführen	Führe ihn ab	TERMINAL
E247	SRC_E247	B3-S009	B3	f83r	F079	mittlere runde Gefäß-Randstation	qoky	MC026	einsetzen	Setze den Posten ein	NONCLOSE
E248	SRC_E248	B3-S010	B3	f83r	F080	untere korbartige Gefäß-Randstation	pchedal	MC126	Zielzuführung	Führe ihn dem Ziel zu	NONCLOSE
E249	SRC_E249	B3-S010	B3	f83r	F080	untere korbartige Gefäß-Randstation	otedy	MC135	Kurzfolge	Führe die kurze Folge aus	TERMINAL
E250	SRC_E250	B3-S011	B3	f83r	F081	untere korbartige Gefäß-Randstation	shecthedchy	MC043	Vorbereitungstransfer	Führe die vorbereitete Portion über	NONCLOSE
E251	SRC_E251	B3-S011	B3	f83r	F081	untere korbartige Gefäß-Randstation	qoky	MC026	einsetzen	Setze den Posten ein	NONCLOSE
E252	SRC_E252	B3-S011	B3	f83r	F081	untere korbartige Gefäß-Randstation	chedy	MC074	überführen	Führe den Posten über	NONCLOSE
E253	SRC_E253	B3-S011	B3	f83r	F081	untere korbartige Gefäß-Randstation	chary	MC009	Quellposten	Nimm den Posten aus der Quelle	NONCLOSE
E254	SRC_E254	B3-S012	B3	f83r	F082	untere korbartige Gefäß-Randstation	sor	MC080	Ansatz	Verwende den Ansatz	NONCLOSE
E255	SRC_E255	B3-S012	B3	f83r	F082	untere korbartige Gefäß-Randstation	shedy	MC128	kurz absetzen	Lass ihn kurz absetzen	TERMINAL
E256	SRC_E256	B3-S013	B3	f83r	F083	untere korbartige Gefäß-Randstation	qokaiin	MC120	bemessen	Messe den Posten ab	NONCLOSE
E257	SRC_E257	B3-S013	B3	f83r	F083	untere korbartige Gefäß-Randstation	chkain	MC105	Portion	Nimm eine Portion	NONCLOSE
E258	SRC_E258	B3-S013	B3	f83r	F083	untere korbartige Gefäß-Randstation	shcthey	MC073	kurz vorbereiten	Bereite ihn kurz vor	NONCLOSE
E259	SRC_E259	B3-S013	B3	f83r	F083	untere korbartige Gefäß-Randstation	qokedy	MC083	kurz einwirken	Lass ihn kurz einwirken	TERMINAL
E260	SRC_E260	B3-S014	B3	f83r	F084	untere korbartige Gefäß-Randstation	okair	MC081	Laufeinsatz	Setze ihn in den Lauf ein	NONCLOSE
E261	SRC_E261	B3-S014	B3	f83r	F084	untere korbartige Gefäß-Randstation	sheedy	MC003	Langabsetzen	Lass ihn lange absetzen	TERMINAL
E262	SRC_E262	B3-S015	B3	f83r	F085	untere korbartige Gefäß-Randstation	lchedy	MC155	abführen	Führe ihn ab	TERMINAL
E263	SRC_E263	B3-S016	B3	f83r	F086	untere korbartige Gefäß-Randstation	lo	MC030	Abzug	Ziehe ihn ab	NONCLOSE
E264	SRC_E264	B3-S016	B3	f83r	F087	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	qokchedy	MC005	vorigen Posten überführen	Führe den vorigen Posten über	TERMINAL
E265	SRC_E265	B3-S017	B3	f83r	F088	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	qokeedy	MC082	lange einwirken	Lass ihn lange einwirken	TERMINAL
E266	SRC_E266	B3-S018	B3	f83r	F089	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	shedy	MC128	kurz absetzen	Lass ihn kurz absetzen	TERMINAL
E267	SRC_E267	B3-S019	B3	f83r	F090	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	qokshedy	MC151	Einsatzabsetzen	Lass ihn nach dem Einsatz absetzen	TERMINAL
E268	SRC_E268	B3-S020	B3	f83r	F091	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	dal	MC154	dorthin	Führe ihn dorthin	NONCLOSE
E269	SRC_E269	B3-S020	B3	f83r	F091	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	lchedy	MC155	abführen	Führe ihn ab	TERMINAL
E270	SRC_E270	B3-S021	B3	f83r	F092	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	qokaiin	MC120	bemessen	Messe den Posten ab	NONCLOSE
E271	SRC_E271	B3-S021	B3	f83r	F092	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	shcthy	MC161	bereit	Halte ihn bereit	NONCLOSE
E272	SRC_E272	B3-S021	B3	f83r	F092	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	dal	MC154	dorthin	Führe ihn dorthin	NONCLOSE
E273	SRC_E273	B3-S021	B3	f83r	F092	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	sy	MC123	dies	Halte diesen Posten aktiv	NONCLOSE
E274	SRC_E274	B3-S021	B3	f83r	F093	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	saiin	MC039	Sollmaß	Arbeite nach dem vorgeschriebenen Maß	NONCLOSE
E275	SRC_E275	B3-S021	B3	f83r	F093	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	shedal	MC113	am Ziel absetzen	Lass ihn am Ziel absetzen	NONCLOSE
E276	SRC_E276	B3-S021	B3	f83r	F093	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	shecthy	MC137	Kurzvorbereitung	Bereite ihn kurz vor	NONCLOSE
E277	SRC_E277	B3-S021	B3	f83r	F093	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	chey	MC123	dies	Halte diesen Posten aktiv	NONCLOSE
E278	SRC_E278	B3-S021	B3	f83r	F093	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	tal	MC154	dorthin	Führe ihn dorthin	NONCLOSE
E279	SRC_E279	B3-S021	B3	f83r	F093	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	shcthy	MC161	bereit	Halte ihn bereit	NONCLOSE
E280	SRC_E280	B3-S021	B3	f83r	F093	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	dalchdy	MC031	Zieltransfer	Führe ihn zum Ziel über	TERMINAL
E281	SRC_E281	B3-S022	B3	f83r	F094	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	qotchedy	MC057	Folgetransfer	Führe danach den nächsten Posten über	TERMINAL
E282	SRC_E282	B3-S023	B3	f83r	F095	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	lchedy	MC155	abführen	Führe ihn ab	TERMINAL
E283	SRC_E283	B3-S024	B3	f83r	F096	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	tchedy	MC025	überführen	Führe den Posten über	TERMINAL
E284	SRC_E284	B3-S025	B3	f83r	F097	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	qokchdy	MC088	neuen Posten einsetzen	Setze einen neuen Posten ein	TERMINAL
E285	SRC_E285	B3-S026	B3	f83r	F098	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	cheedar	MC042	Quelltransfer	Führe ihn von der Quelle über	NONCLOSE
E286	SRC_E286	B3-S026	B3	f83r	F098	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	chldaiin	MC144	Sollabsetzung	Lass ihn bis zum Sollzustand absetzen	NONCLOSE
E287	SRC_E287	B3-S026	B3	f83r	F098	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	chedy	MC074	überführen	Führe den Posten über	NONCLOSE
E288	SRC_E288	B3-S026	B3	f83r	F098	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	qokain	MC017	Anteil zugeben	Gib einen Anteil zu	NONCLOSE
E289	SRC_E289	B3-S026	B3	f83r	F098	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	checthy	MC161	bereit	Halte ihn bereit	NONCLOSE
E290	SRC_E290	B3-S026	B3	f83r	F098	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	chealror	MC146	Zielbereitung	Bereite ihn am Ziel	NONCLOSE
E291	SRC_E291	B3-S026	B3	f83r	F099	Hauptpaar am sichtbaren ungerichteten Bogen	solkeedy	MC045	lange sammeln	Sammle ihn lange	TERMINAL
E292	SRC_E292	B3-S027	B3	f83r	F100	Hauptpaar am sichtbaren ungerichteten Bogen	qoteedy	MC173	lange Folgestufe	Führe die lange Folgestufe aus	TERMINAL
E293	SRC_E293	B3-S028	B3	f83r	F101	Hauptpaar am sichtbaren ungerichteten Bogen	qokeey	MC002	länger einwirken lassen	Lass ihn länger einwirken	NONCLOSE
E294	SRC_E294	B3-S028	B3	f83r	F101	Hauptpaar am sichtbaren ungerichteten Bogen	qokedy	MC083	kurz einwirken	Lass ihn kurz einwirken	TERMINAL
E295	SRC_E295	B3-S029	B3	f83r	F102	Hauptpaar am sichtbaren ungerichteten Bogen	sol	MC153	weiter	Arbeite weiter	NONCLOSE
E296	SRC_E296	B3-S029	B3	f83r	F102	Hauptpaar am sichtbaren ungerichteten Bogen	cheeety	MC094	Vollteil	Nimm den ganzen bezeichneten Teil	NONCLOSE
E297	SRC_E297	B3-S029	B3	f83r	F102	Hauptpaar am sichtbaren ungerichteten Bogen	qokedy	MC083	kurz einwirken	Lass ihn kurz einwirken	TERMINAL
E298	SRC_E298	B3-S030	B3	f83r	F103	Hauptpaar am sichtbaren ungerichteten Bogen	qoky	MC026	einsetzen	Setze den Posten ein	NONCLOSE
E299	SRC_E299	B3-S030	B3	f83r	F103	Hauptpaar am sichtbaren ungerichteten Bogen	saiin	MC039	Sollmaß	Arbeite nach dem vorgeschriebenen Maß	NONCLOSE
E300	SRC_E300	B3-S030	B3	f83r	F104	Hauptpaar am sichtbaren ungerichteten Bogen	schedair	MC116	Weiterlauf	Führe ihn im Lauf weiter	NONCLOSE
E301	SRC_E301	B3-S030	B3	f83r	F104	Hauptpaar am sichtbaren ungerichteten Bogen	otchedy	MC057	Folgetransfer	Führe danach den nächsten Posten über	TERMINAL
E302	SRC_E302	B3-S031	B3	f83r	F105	Hauptpaar am sichtbaren ungerichteten Bogen	qokeedy	MC082	lange einwirken	Lass ihn lange einwirken	TERMINAL
E303	SRC_E303	B3-S032	B3	f83r	F106	Hauptpaar am sichtbaren ungerichteten Bogen	chedain	MC145	Anteilstransfer	Führe einen Anteil über	NONCLOSE
E304	SRC_E304	B3-S032	B3	f83r	F106	Hauptpaar am sichtbaren ungerichteten Bogen	chedy	MC074	überführen	Führe den Posten über	NONCLOSE
E305	SRC_E305	B3-S032	B3	f83r	F106	Hauptpaar am sichtbaren ungerichteten Bogen	qotedaiin	MC018	Kurzsoll	Halte die kurze Sollstufe ein	NONCLOSE
E306	SRC_E306	B3-S032	B3	f83r	F106	Hauptpaar am sichtbaren ungerichteten Bogen	otaiin	MC060	Folgemaß	Arbeite danach nach dem nächsten Maß	NONCLOSE
