paragraph	grammar	chol	timing	target	Q_patient	Q_object	Q_status	Q_debts	A_patient	A_patient_form	A_object	A_status	A_debts	Q_before	A_before	A_after	row_status
f21r.8-f21r.12	B	H	O	f21r.11:1			MISSING_PATIENT	MISSING_MATERIAL_BINDING	f21r.10:9	otaiin	f21r.10:9	ASSUMED_EFFECT_APPLIED	IMPLICIT_SUBJECT_CONTINUATION	{}	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""wet""}"	recorded
f21r.8-f21r.12	B	H	O	f21r.11:3	f21r.11:4	f21r.11:4	CONFLICT		f21r.11:4	tchol	f21r.11:4	ASSUMED_EFFECT_APPLIED		"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet""}"	recorded
f21r.8-f21r.12	B	H	I	f21r.11:1			MISSING_PATIENT	MISSING_MATERIAL_BINDING	f21r.10:9	otaiin	f21r.10:9	ASSUMED_EFFECT_APPLIED	IMPLICIT_SUBJECT_CONTINUATION	{}	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""wet""}"	recorded
f21r.8-f21r.12	B	H	I	f21r.11:3	f21r.11:4	f21r.11:4	CONFLICT		f21r.11:4	tchol	f21r.11:4	ASSUMED_EFFECT_APPLIED		"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet""}"	recorded
f21r.8-f21r.12	J	D	O	f21r.11:1			MISSING_PATIENT	MISSING_MATERIAL_BINDING	f21r.11:4	tchol	f21r.11:4	ASSUMED_EFFECT_APPLIED		{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet""}"	recorded
f21r.8-f21r.12	J	D	O	f21r.11:3	f21r.11:4	f21r.11:4	CONFLICT		f21r.11:4	tchol	f21r.11:4	ASSUMED_EFFECT_APPLIED		"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet""}"	recorded
f21r.8-f21r.12	J	D	I	f21r.11:1			MISSING_PATIENT	MISSING_MATERIAL_BINDING	f21r.11:4	tchol	f21r.11:4	ASSUMED_EFFECT_APPLIED		{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet""}"	recorded
f21r.8-f21r.12	J	D	I	f21r.11:3	f21r.11:4	f21r.11:4	CONFLICT		f21r.11:4	tchol	f21r.11:4	ASSUMED_EFFECT_APPLIED		"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet""}"	recorded
f21r.8-f21r.12	J	H	O	f21r.11:1			MISSING_PATIENT	MISSING_MATERIAL_BINDING	f21r.11:4	tchol	f21r.11:4	ASSUMED_EFFECT_APPLIED		{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet""}"	recorded
f21r.8-f21r.12	J	H	O	f21r.11:3	f21r.11:4	f21r.11:4	CONFLICT		f21r.11:4	tchol	f21r.11:4	ASSUMED_EFFECT_APPLIED		"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	recorded
f21r.8-f21r.12	J	H	I	f21r.11:1			MISSING_PATIENT	MISSING_MATERIAL_BINDING	f21r.11:4	tchol	f21r.11:4	ASSUMED_EFFECT_APPLIED		{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet""}"	recorded
f21r.8-f21r.12	J	H	I	f21r.11:3	f21r.11:4	f21r.11:4	CONFLICT		f21r.11:4	tchol	f21r.11:4	ASSUMED_EFFECT_APPLIED		"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	recorded
f21r.8-f21r.12	M	D	O	f21r.11:1			MISSING_PATIENT	MISSING_MATERIAL_BINDING	f21r.11:4	tchol	f21r.11:4	ASSUMED_EFFECT_APPLIED		{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet""}"	recorded
f21r.8-f21r.12	M	D	O	f21r.11:3	f21r.11:4	f21r.11:4	CONFLICT		f21r.11:4	tchol	f21r.11:4	ASSUMED_EFFECT_APPLIED		"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet""}"	recorded
f21r.8-f21r.12	M	D	I	f21r.11:1			MISSING_PATIENT	MISSING_MATERIAL_BINDING	f21r.11:4	tchol	f21r.11:4	ASSUMED_EFFECT_APPLIED		{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet""}"	recorded
f21r.8-f21r.12	M	D	I	f21r.11:3	f21r.11:4	f21r.11:4	CONFLICT		f21r.11:4	tchol	f21r.11:4	ASSUMED_EFFECT_APPLIED		"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet""}"	recorded
f21r.8-f21r.12	M	H	O	f21r.11:1			MISSING_PATIENT	MISSING_MATERIAL_BINDING	f21r.11:4	tchol	f21r.11:4	ASSUMED_EFFECT_APPLIED		{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet""}"	recorded
f21r.8-f21r.12	M	H	O	f21r.11:3	f21r.11:4	f21r.11:4	CONFLICT		f21r.11:4	tchol	f21r.11:4	ASSUMED_EFFECT_APPLIED		"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	recorded
f21r.8-f21r.12	M	H	I	f21r.11:1			MISSING_PATIENT	MISSING_MATERIAL_BINDING	f21r.11:4	tchol	f21r.11:4	ASSUMED_EFFECT_APPLIED		{}	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet""}"	recorded
f21r.8-f21r.12	M	H	I	f21r.11:3	f21r.11:4	f21r.11:4	CONFLICT		f21r.11:4	tchol	f21r.11:4	ASSUMED_EFFECT_APPLIED		"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	recorded
