paragraph	locus	index	raw	D	H	status	input_attribute_grammars	timing_note	repeat_obligation	joint	joint_status	branch	U	A	N	al_reference_M	row_status
f17v|f17v.1-f17v.23	f17v.21	1	oal	[ungelesen: oal]	[ungelesen: oal]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: oal]	UNREAD	INHERITED	[ungelesen: oal]	[ungelesen: oal]	[ungelesen: oal]		recorded
f17v|f17v.1-f17v.23	f17v.21	2	sheor	[ungelesen: sheor]	[ungelesen: sheor]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: sheor]	UNREAD	INHERITED	[ungelesen: sheor]	[ungelesen: sheor]	[ungelesen: sheor]		recorded
f17v|f17v.1-f17v.23	f17v.21	3	sholor	[ungelesen: sholor]	[ungelesen: sholor]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: sholor]	UNREAD	INHERITED	[ungelesen: sholor]	[ungelesen: sholor]	[ungelesen: sholor]		recorded
f17v|f17v.1-f17v.23	f17v.21	4	or	Anteil	Anteil	ASSUMED		UNCHANGED	UNCHANGED	Anteil	ASSUMED	INHERITED	Anteil	Anteil	Anteil		recorded
f17v|f17v.1-f17v.23	f17v.21	5	shecthy	[ungelesen: shecthy]	[ungelesen: shecthy]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: shecthy]	UNREAD	INHERITED	[ungelesen: shecthy]	[ungelesen: shecthy]	[ungelesen: shecthy]		recorded
f17v|f17v.1-f17v.23	f17v.21	6	cpheor	[ungelesen: cpheor]	[ungelesen: cpheor]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: cpheor]	UNREAD	INHERITED	[ungelesen: cpheor]	[ungelesen: cpheor]	[ungelesen: cpheor]		recorded
f17v|f17v.1-f17v.23	f17v.21	7	daiin	Dosis Q	Dosis Q	ASSUMED		UNCHANGED	UNCHANGED	Dosis Q	ASSUMED	INHERITED	Dosis Q	Dosis Q	Dosis Q		recorded
f17v|f17v.1-f17v.23	f17v.22	1	qokeee	[ungelesen: qokeee]	[ungelesen: qokeee]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: qokeee]	UNREAD	INHERITED	[ungelesen: qokeee]	[ungelesen: qokeee]	[ungelesen: qokeee]		recorded
f17v|f17v.1-f17v.23	f17v.22	2	dar	Teilmenge	Teilmenge	ASSUMED		UNCHANGED	UNCHANGED	Teilmenge	ASSUMED	INHERITED	Teilmenge	Teilmenge	Teilmenge		recorded
f17v|f17v.1-f17v.23	f17v.22	3	chey	prüfe	prüfe	ASSUMED		UNCHANGED	UNCHANGED	prüfe	ASSUMED	INHERITED	prüfe	prüfe	prüfe		recorded
f17v|f17v.1-f17v.23	f17v.22	4	keeor	Feinauszug	Feinauszug	ASSUMED		UNCHANGED	UNCHANGED	Feinauszug	ASSUMED	INHERITED	Feinauszug	Feinauszug	Feinauszug		recorded
f17v|f17v.1-f17v.23	f17v.22	5	cheeol	[ungelesen: cheeol]	[ungelesen: cheeol]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: cheeol]	UNREAD	INHERITED	[ungelesen: cheeol]	[ungelesen: cheeol]	[ungelesen: cheeol]		recorded
f17v|f17v.1-f17v.23	f17v.22	6	ctheey	Krautzubereitung	Krautzubereitung	ASSUMED		UNCHANGED	UNCHANGED	Krautzubereitung	ASSUMED	INHERITED	Krautzubereitung	Krautzubereitung	Krautzubereitung		recorded
f17v|f17v.1-f17v.23	f17v.22	7	cthy	Kraut	Kraut	ASSUMED		UNCHANGED	UNCHANGED	Kraut	ASSUMED	INHERITED	Kraut	Kraut	Kraut		recorded
f17v|f17v.1-f17v.23	f17v.23	1	chkeey	zerreibe vollständig	zerreibe vollständig	ASSUMED		UNCHANGED	UNCHANGED	zerreibe vollständig	ASSUMED	INHERITED	zerreibe vollständig	zerreibe vollständig	zerreibe vollständig		recorded
f17v|f17v.1-f17v.23	f17v.23	2	okeor	warmer Auszug [nominale Qualität: Stoffkonstitution]	warmer Auszug [nominale Qualität: Stoffkonstitution]	ASSUMED		UNCHANGED	UNCHANGED	warmer Auszug [nominale Qualität: Stoffkonstitution]	ASSUMED	INHERITED	warmer Auszug [nominale Qualität: Stoffkonstitution]	warmer Auszug [nominale Qualität: Stoffkonstitution]	warmer Auszug [nominale Qualität: Stoffkonstitution]		recorded
f17v|f17v.1-f17v.23	f17v.23	3	sh[a:o]r	[ungelesen: sh[a:o]r]	[ungelesen: sh[a:o]r]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: sh[a:o]r]	UNREAD	INHERITED	[ungelesen: sh[a:o]r]	[ungelesen: sh[a:o]r]	[ungelesen: sh[a:o]r]		recorded
f17v|f17v.1-f17v.23	f17v.23	4	okeom	[ungelesen: okeom]	[ungelesen: okeom]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: okeom]	UNREAD	INHERITED	[ungelesen: okeom]	[ungelesen: okeom]	[ungelesen: okeom]		recorded
f19v|f19v.8-f19v.14	f19v.8	1	toy	[ungelesen: toy]	[ungelesen: toy]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: toy]	UNREAD	INHERITED	[ungelesen: toy]	[ungelesen: toy]	[ungelesen: toy]		recorded
f19v|f19v.8-f19v.14	f19v.8	2	tchey	[ungelesen: tchey]	[ungelesen: tchey]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: tchey]	UNREAD	INHERITED	[ungelesen: tchey]	[ungelesen: tchey]	[ungelesen: tchey]		recorded
f19v|f19v.8-f19v.14	f19v.8	3	qo	nimm	nimm	ASSUMED		UNCHANGED	UNCHANGED	nimm	ASSUMED	INHERITED	nimm	nimm	nimm		recorded
f19v|f19v.8-f19v.14	f19v.8	4	dchol	[ungelesen: dchol]	[ungelesen: dchol]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: dchol]	UNREAD	INHERITED	[ungelesen: dchol]	[ungelesen: dchol]	[ungelesen: dchol]		recorded
f19v|f19v.8-f19v.14	f19v.8	5	qokchs	[ungelesen: qokchs]	[ungelesen: qokchs]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: qokchs]	UNREAD	INHERITED	[ungelesen: qokchs]	[ungelesen: qokchs]	[ungelesen: qokchs]		recorded
f19v|f19v.8-f19v.14	f19v.8	6	dom	[ungelesen: dom]	[ungelesen: dom]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: dom]	UNREAD	INHERITED	[ungelesen: dom]	[ungelesen: dom]	[ungelesen: dom]		recorded
f19v|f19v.8-f19v.14	f19v.9	1	ychor	nimm	nimm	TARGET_HYPOTHESES		UNCHANGED	UNCHANGED	nimm	TARGET_HYPOTHESES	N	nimm	nimm	nimm		recorded
f19v|f19v.8-f19v.14	f19v.9	2	oky	warm	warm	ASSUMED		UNCHANGED	UNCHANGED	warm	ASSUMED	INHERITED	warm	warm	warm		recorded
f19v|f19v.8-f19v.14	f19v.9	3	chor	Blüten	Blüten	ASSUMED		UNCHANGED	UNCHANGED	Blüten	ASSUMED	INHERITED	Blüten	Blüten	Blüten		recorded
f19v|f19v.8-f19v.14	f19v.9	4	yt[o:a]l	[ungelesen: yt[o:a]l]	[ungelesen: yt[o:a]l]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: yt[o:a]l]	UNREAD	INHERITED	[ungelesen: yt[o:a]l]	[ungelesen: yt[o:a]l]	[ungelesen: yt[o:a]l]		recorded
f19v|f19v.8-f19v.14	f19v.9	5	chol	trockne	erhitze	ASSUMED		UNCHANGED	UNCHANGED	erhitze	ASSUMED	H	erhitze	erhitze	erhitze		recorded
f19v|f19v.8-f19v.14	f19v.9	6	oky	warm	warm	ASSUMED		UNCHANGED	UNCHANGED	warm	ASSUMED	INHERITED	warm	warm	warm		recorded
f19v|f19v.8-f19v.14	f19v.9	7	ddor	[ungelesen: ddor]	[ungelesen: ddor]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ddor]	UNREAD	INHERITED	[ungelesen: ddor]	[ungelesen: ddor]	[ungelesen: ddor]		recorded
f19v|f19v.8-f19v.14	f19v.10	1	daiin	Dosis Q	Dosis Q	ASSUMED		UNCHANGED	UNCHANGED	Dosis Q	ASSUMED	INHERITED	Dosis Q	Dosis Q	Dosis Q		recorded
f19v|f19v.8-f19v.14	f19v.10	2	chor	Blüten	Blüten	ASSUMED		UNCHANGED	UNCHANGED	Blüten	ASSUMED	INHERITED	Blüten	Blüten	Blüten		recorded
f19v|f19v.8-f19v.14	f19v.10	3	daiin	Dosis Q	Dosis Q	ASSUMED		UNCHANGED	UNCHANGED	Dosis Q	ASSUMED	INHERITED	Dosis Q	Dosis Q	Dosis Q		recorded
f19v|f19v.8-f19v.14	f19v.10	4	qoko[r:n]	[ungelesen: qoko[r:n]]	[ungelesen: qoko[r:n]]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: qoko[r:n]]	UNREAD	INHERITED	[ungelesen: qoko[r:n]]	[ungelesen: qoko[r:n]]	[ungelesen: qoko[r:n]]		recorded
f19v|f19v.8-f19v.14	f19v.10	5	y	und	und	ASSUMED		UNCHANGED	UNCHANGED	und	ASSUMED	INHERITED	und	und	und		recorded
f19v|f19v.8-f19v.14	f19v.10	6	okchan	[ungelesen: okchan]	[ungelesen: okchan]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: okchan]	UNREAD	INHERITED	[ungelesen: okchan]	[ungelesen: okchan]	[ungelesen: okchan]		recorded
f19v|f19v.8-f19v.14	f19v.11	1	qotol	kalter Ansatz [nominale Qualität: Stoffkonstitution]	kalter Ansatz [nominale Qualität: Stoffkonstitution]	ASSUMED		UNCHANGED	UNCHANGED	kalter Ansatz [nominale Qualität: Stoffkonstitution]	ASSUMED	INHERITED	kalter Ansatz [nominale Qualität: Stoffkonstitution]	kalter Ansatz [nominale Qualität: Stoffkonstitution]	kalter Ansatz [nominale Qualität: Stoffkonstitution]		recorded
f19v|f19v.8-f19v.14	f19v.11	2	d[o:a]r	[ungelesen: d[o:a]r]	[ungelesen: d[o:a]r]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: d[o:a]r]	UNREAD	INHERITED	[ungelesen: d[o:a]r]	[ungelesen: d[o:a]r]	[ungelesen: d[o:a]r]		recorded
f19v|f19v.8-f19v.14	f19v.11	3	okchor	[ungelesen: okchor]	[ungelesen: okchor]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: okchor]	UNREAD	INHERITED	[ungelesen: okchor]	[ungelesen: okchor]	[ungelesen: okchor]		recorded
f19v|f19v.8-f19v.14	f19v.11	4	daiin	Dosis Q	Dosis Q	ASSUMED		UNCHANGED	UNCHANGED	Dosis Q	ASSUMED	INHERITED	Dosis Q	Dosis Q	Dosis Q		recorded
f19v|f19v.8-f19v.14	f19v.11	5	cthor	Krautanteil	Krautanteil	ASSUMED		UNCHANGED	UNCHANGED	Krautanteil	ASSUMED	INHERITED	Krautanteil	Krautanteil	Krautanteil		recorded
f19v|f19v.8-f19v.14	f19v.11	6	otam	Ansatzmasse	Ansatzmasse	ASSUMED		UNCHANGED	UNCHANGED	Ansatzmasse	ASSUMED	INHERITED	Ansatzmasse	Ansatzmasse	Ansatzmasse		recorded
f19v|f19v.8-f19v.14	f19v.12	1	otch	[ungelesen: otch]	[ungelesen: otch]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: otch]	UNREAD	INHERITED	[ungelesen: otch]	[ungelesen: otch]	[ungelesen: otch]		recorded
f19v|f19v.8-f19v.14	f19v.12	2	okchodshy	[ungelesen: okchodshy]	[ungelesen: okchodshy]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: okchodshy]	UNREAD	INHERITED	[ungelesen: okchodshy]	[ungelesen: okchodshy]	[ungelesen: okchodshy]		recorded
f19v|f19v.8-f19v.14	f19v.12	3	daiin	Dosis Q	Dosis Q	ASSUMED		UNCHANGED	UNCHANGED	Dosis Q	ASSUMED	INHERITED	Dosis Q	Dosis Q	Dosis Q		recorded
f19v|f19v.8-f19v.14	f19v.12	4	or	Anteil	Anteil	ASSUMED		UNCHANGED	UNCHANGED	Anteil	ASSUMED	INHERITED	Anteil	Anteil	Anteil		recorded
f19v|f19v.8-f19v.14	f19v.12	5	otaiin	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	ASSUMED		UNCHANGED	UNCHANGED	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	ASSUMED	INHERITED	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]		recorded
f19v|f19v.8-f19v.14	f19v.12	6	dai[s:r]	[ungelesen: dai[s:r]]	[ungelesen: dai[s:r]]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: dai[s:r]]	UNREAD	INHERITED	[ungelesen: dai[s:r]]	[ungelesen: dai[s:r]]	[ungelesen: dai[s:r]]		recorded
f19v|f19v.8-f19v.14	f19v.13	1	yees	[ungelesen: yees]	[ungelesen: yees]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: yees]	UNREAD	INHERITED	[ungelesen: yees]	[ungelesen: yees]	[ungelesen: yees]		recorded
f19v|f19v.8-f19v.14	f19v.13	2	ykchol	[ungelesen: ykchol]	[ungelesen: ykchol]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ykchol]	UNREAD	INHERITED	[ungelesen: ykchol]	[ungelesen: ykchol]	[ungelesen: ykchol]		recorded
f19v|f19v.8-f19v.14	f19v.13	3	oty	kühl	kühl	ASSUMED		UNCHANGED	UNCHANGED	kühl	ASSUMED	INHERITED	kühl	kühl	kühl		recorded
f19v|f19v.8-f19v.14	f19v.13	4	ytor	[ungelesen: ytor]	[ungelesen: ytor]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ytor]	UNREAD	INHERITED	[ungelesen: ytor]	[ungelesen: ytor]	[ungelesen: ytor]		recorded
f19v|f19v.8-f19v.14	f19v.13	5	ytar	weiterer Teil	weiterer Teil	ASSUMED		UNCHANGED	UNCHANGED	weiterer Teil	ASSUMED	INHERITED	weiterer Teil	weiterer Teil	weiterer Teil		recorded
f19v|f19v.8-f19v.14	f19v.13	6	ytchor	[ungelesen: ytchor]	[ungelesen: ytchor]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ytchor]	UNREAD	INHERITED	[ungelesen: ytchor]	[ungelesen: ytchor]	[ungelesen: ytchor]		recorded
f19v|f19v.8-f19v.14	f19v.13	7	ytaiin	weitere Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	weitere Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	ASSUMED		UNCHANGED	UNCHANGED	weitere Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	ASSUMED	INHERITED	weitere Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	weitere Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	weitere Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]		recorded
f19v|f19v.8-f19v.14	f19v.14	1	otchol	[ungelesen: otchol]	[ungelesen: otchol]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: otchol]	UNREAD	INHERITED	[ungelesen: otchol]	[ungelesen: otchol]	[ungelesen: otchol]		recorded
f19v|f19v.8-f19v.14	f19v.14	2	cheaiin	[ungelesen: cheaiin]	[ungelesen: cheaiin]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: cheaiin]	UNREAD	INHERITED	[ungelesen: cheaiin]	[ungelesen: cheaiin]	[ungelesen: cheaiin]		recorded
f19v|f19v.8-f19v.14	f19v.14	3	cthol	Krautpulver	Krautpulver	ASSUMED		UNCHANGED	UNCHANGED	Krautpulver	ASSUMED	INHERITED	Krautpulver	Krautpulver	Krautpulver		recorded
f22v|f22v.6-f22v.16	f22v.6	1	fshor	[ungelesen: fshor]	[ungelesen: fshor]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: fshor]	UNREAD	INHERITED	[ungelesen: fshor]	[ungelesen: fshor]	[ungelesen: fshor]		recorded
f22v|f22v.6-f22v.16	f22v.6	2	shy	feucht	feucht	ASSUMED		UNCHANGED	UNCHANGED	feucht	ASSUMED	INHERITED	feucht	feucht	feucht		recorded
f22v|f22v.6-f22v.16	f22v.6	3	tchor	verarbeitetes Blütenmaterial	verarbeitetes Blütenmaterial	ASSUMED		UNCHANGED	UNCHANGED	verarbeitetes Blütenmaterial	ASSUMED	INHERITED	verarbeitetes Blütenmaterial	verarbeitetes Blütenmaterial	verarbeitetes Blütenmaterial		recorded
f22v|f22v.6-f22v.16	f22v.6	4	otaiin	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	ASSUMED		UNCHANGED	UNCHANGED	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	ASSUMED	INHERITED	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]		recorded
f22v|f22v.6-f22v.16	f22v.7	1	ychor	nimm	nimm	TARGET_HYPOTHESES		UNCHANGED	UNCHANGED	nimm	TARGET_HYPOTHESES	N	nimm	nimm	nimm		recorded
f22v|f22v.6-f22v.16	f22v.7	2	chor	Blüten	Blüten	ASSUMED		UNCHANGED	UNCHANGED	Blüten	ASSUMED	INHERITED	Blüten	Blüten	Blüten		recorded
f22v|f22v.6-f22v.16	f22v.7	3	qokchol	erwärmtes Trockenmaterial [nominale Qualität: Stoffkonstitution]	erwärmtes Trockenmaterial [nominale Qualität: Stoffkonstitution]	ASSUMED		UNCHANGED	UNCHANGED	erwärmtes Trockenmaterial [nominale Qualität: Stoffkonstitution]	ASSUMED	INHERITED	erwärmtes Trockenmaterial [nominale Qualität: Stoffkonstitution]	erwärmtes Trockenmaterial [nominale Qualität: Stoffkonstitution]	erwärmtes Trockenmaterial [nominale Qualität: Stoffkonstitution]		recorded
f22v|f22v.6-f22v.16	f22v.7	4	chory	frische Blüten	frische Blüten	ASSUMED		UNCHANGED	UNCHANGED	frische Blüten	ASSUMED	INHERITED	frische Blüten	frische Blüten	frische Blüten		recorded
f22v|f22v.6-f22v.16	f22v.8	1	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	trenne … von … [verbinde … mit … bleibt Rivale]	ASSUMED		UNCHANGED	UNCHANGED	trenne … von … [verbinde … mit … bleibt Rivale]	ASSUMED	INHERITED	trenne … von … [verbinde … mit … bleibt Rivale]	trenne … von … [verbinde … mit … bleibt Rivale]	trenne … von … [verbinde … mit … bleibt Rivale]		recorded
f22v|f22v.6-f22v.16	f22v.8	2	cthy	Kraut	Kraut	ASSUMED		UNCHANGED	UNCHANGED	Kraut	ASSUMED	INHERITED	Kraut	Kraut	Kraut		recorded
f22v|f22v.6-f22v.16	f22v.8	3	qokol	erwärmter Grundansatz	erwärmter Grundansatz	ASSUMED		UNCHANGED	UNCHANGED	erwärmter Grundansatz	ASSUMED	INHERITED	erwärmter Grundansatz	erwärmter Grundansatz	erwärmter Grundansatz		recorded
f22v|f22v.6-f22v.16	f22v.8	4	daiin	Dosis Q	Dosis Q	ASSUMED		UNCHANGED	UNCHANGED	Dosis Q	ASSUMED	INHERITED	Dosis Q	Dosis Q	Dosis Q		recorded
f22v|f22v.6-f22v.16	f22v.8	5	dam	Portion	Portion	ASSUMED		UNCHANGED	UNCHANGED	Portion	ASSUMED	INHERITED	Portion	Portion	Portion		recorded
f22v|f22v.6-f22v.16	f22v.9	1	okshor	[ungelesen: okshor]	[ungelesen: okshor]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: okshor]	UNREAD	INHERITED	[ungelesen: okshor]	[ungelesen: okshor]	[ungelesen: okshor]		recorded
f22v|f22v.6-f22v.16	f22v.9	2	shody	benetztes Material	benetztes Material	ASSUMED		UNCHANGED	UNCHANGED	benetztes Material	ASSUMED	INHERITED	benetztes Material	benetztes Material	benetztes Material		recorded
f22v|f22v.6-f22v.16	f22v.9	3	chol	trockne	erhitze	ASSUMED		UNCHANGED	UNCHANGED	erhitze	ASSUMED	H	erhitze	erhitze	erhitze		recorded
f22v|f22v.6-f22v.16	f22v.9	4	tchol	getrockneter Anteil	getrockneter Anteil	ASSUMED		UNCHANGED	UNCHANGED	getrockneter Anteil	ASSUMED	INHERITED	getrockneter Anteil	getrockneter Anteil	getrockneter Anteil		recorded
f22v|f22v.6-f22v.16	f22v.9	5	otaiin	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	ASSUMED		UNCHANGED	UNCHANGED	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	ASSUMED	INHERITED	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]		recorded
f22v|f22v.6-f22v.16	f22v.9	6	daiin	Dosis Q	Dosis Q	ASSUMED		UNCHANGED	UNCHANGED	Dosis Q	ASSUMED	INHERITED	Dosis Q	Dosis Q	Dosis Q		recorded
f22v|f22v.6-f22v.16	f22v.10	1	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	durcharbeiten [U] / zwei Materialien vermischen [D]	ASSUMED		UNCHANGED	UNCHANGED	durcharbeiten [U] / zwei Materialien vermischen [D]	ASSUMED	INHERITED	durcharbeiten [U] / zwei Materialien vermischen [D]	durcharbeiten [U] / zwei Materialien vermischen [D]	durcharbeiten [U] / zwei Materialien vermischen [D]		recorded
f22v|f22v.6-f22v.16	f22v.10	2	daiin	Dosis Q	Dosis Q	ASSUMED		UNCHANGED	UNCHANGED	Dosis Q	ASSUMED	INHERITED	Dosis Q	Dosis Q	Dosis Q		recorded
f22v|f22v.6-f22v.16	f22v.10	3	s	jeweils	jeweils	ASSUMED		UNCHANGED	UNCHANGED	jeweils	ASSUMED	INHERITED	jeweils	jeweils	jeweils		recorded
f22v|f22v.6-f22v.16	f22v.10	4	or	Anteil	Anteil	ASSUMED		UNCHANGED	UNCHANGED	Anteil	ASSUMED	INHERITED	Anteil	Anteil	Anteil		recorded
f22v|f22v.6-f22v.16	f22v.10	5	ytal	[ungelesen: ytal]	[ungelesen: ytal]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ytal]	UNREAD	INHERITED	[ungelesen: ytal]	[ungelesen: ytal]	[ungelesen: ytal]		recorded
f22v|f22v.6-f22v.16	f22v.11	1	sokaiin	[ungelesen: sokaiin]	[ungelesen: sokaiin]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: sokaiin]	UNREAD	INHERITED	[ungelesen: sokaiin]	[ungelesen: sokaiin]	[ungelesen: sokaiin]		recorded
f22v|f22v.6-f22v.16	f22v.11	2	oty	kühl	kühl	ASSUMED		UNCHANGED	UNCHANGED	kühl	ASSUMED	INHERITED	kühl	kühl	kühl		recorded
f22v|f22v.6-f22v.16	f22v.11	3	dy	fertig	fertig	ASSUMED		UNCHANGED	UNCHANGED	fertig	ASSUMED	INHERITED	fertig	fertig	fertig		recorded
f22v|f22v.6-f22v.16	f22v.12	1	ychky	[ungelesen: ychky]	[ungelesen: ychky]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ychky]	UNREAD	INHERITED	[ungelesen: ychky]	[ungelesen: ychky]	[ungelesen: ychky]		recorded
f22v|f22v.6-f22v.16	f22v.12	2	daiin	Dosis Q	Dosis Q	ASSUMED		UNCHANGED	UNCHANGED	Dosis Q	ASSUMED	INHERITED	Dosis Q	Dosis Q	Dosis Q		recorded
f22v|f22v.6-f22v.16	f22v.12	3	cthy	Kraut	Kraut	ASSUMED		UNCHANGED	UNCHANGED	Kraut	ASSUMED	INHERITED	Kraut	Kraut	Kraut		recorded
f22v|f22v.6-f22v.16	f22v.13	1	okchain	[ungelesen: okchain]	[ungelesen: okchain]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: okchain]	UNREAD	INHERITED	[ungelesen: okchain]	[ungelesen: okchain]	[ungelesen: okchain]		recorded
f22v|f22v.6-f22v.16	f22v.13	2	chkoldy	[ungelesen: chkoldy]	[ungelesen: chkoldy]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: chkoldy]	UNREAD	INHERITED	[ungelesen: chkoldy]	[ungelesen: chkoldy]	[ungelesen: chkoldy]		recorded
f22v|f22v.6-f22v.16	f22v.13	3	shotoly	[ungelesen: shotoly]	[ungelesen: shotoly]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: shotoly]	UNREAD	INHERITED	[ungelesen: shotoly]	[ungelesen: shotoly]	[ungelesen: shotoly]		recorded
f22v|f22v.6-f22v.16	f22v.14	1	qotch[y:?]	[ungelesen: qotch[y:?]]	[ungelesen: qotch[y:?]]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: qotch[y:?]]	UNREAD	INHERITED	[ungelesen: qotch[y:?]]	[ungelesen: qotch[y:?]]	[ungelesen: qotch[y:?]]		recorded
f22v|f22v.6-f22v.16	f22v.14	2	olshly	[ungelesen: olshly]	[ungelesen: olshly]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: olshly]	UNREAD	INHERITED	[ungelesen: olshly]	[ungelesen: olshly]	[ungelesen: olshly]		recorded
f22v|f22v.6-f22v.16	f22v.14	3	shol	feucht	feucht	ASSUMED		UNCHANGED	UNCHANGED	feucht	ASSUMED	INHERITED	feucht	feucht	feucht		recorded
f22v|f22v.6-f22v.16	f22v.14	4	daiin	Dosis Q	Dosis Q	ASSUMED		UNCHANGED	UNCHANGED	Dosis Q	ASSUMED	INHERITED	Dosis Q	Dosis Q	Dosis Q		recorded
f22v|f22v.6-f22v.16	f22v.15	1	sho	Flüssigkeit	Flüssigkeit	ASSUMED		UNCHANGED	UNCHANGED	Flüssigkeit	ASSUMED	INHERITED	Flüssigkeit	Flüssigkeit	Flüssigkeit		recorded
f22v|f22v.6-f22v.16	f22v.15	2	cthy	Kraut	Kraut	ASSUMED		UNCHANGED	UNCHANGED	Kraut	ASSUMED	INHERITED	Kraut	Kraut	Kraut		recorded
f22v|f22v.6-f22v.16	f22v.15	3	chocthy	[ungelesen: chocthy]	[ungelesen: chocthy]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: chocthy]	UNREAD	INHERITED	[ungelesen: chocthy]	[ungelesen: chocthy]	[ungelesen: chocthy]		recorded
f22v|f22v.6-f22v.16	f22v.15	4	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	durcharbeiten [U] / zwei Materialien vermischen [D]	ASSUMED		UNCHANGED	UNCHANGED	durcharbeiten [U] / zwei Materialien vermischen [D]	ASSUMED	INHERITED	durcharbeiten [U] / zwei Materialien vermischen [D]	durcharbeiten [U] / zwei Materialien vermischen [D]	durcharbeiten [U] / zwei Materialien vermischen [D]		recorded
f22v|f22v.6-f22v.16	f22v.15	5	dory	[ungelesen: dory]	[ungelesen: dory]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: dory]	UNREAD	INHERITED	[ungelesen: dory]	[ungelesen: dory]	[ungelesen: dory]		recorded
f22v|f22v.6-f22v.16	f22v.16	1	saiinchy	[ungelesen: saiinchy]	[ungelesen: saiinchy]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: saiinchy]	UNREAD	INHERITED	[ungelesen: saiinchy]	[ungelesen: saiinchy]	[ungelesen: saiinchy]		recorded
