locus	page	section	currier	source_lattice_paths	selected_source	literal_decoded	normalized_plaintext_or_record	confidence	alternative_analysis	uncertainty_reason
f15r.13	f15r	H	A	f15r.13|P01|f15r.13|P02|f15r.13|P03	ykshol dor sheey cthy dain sky shor shoty	ykshol dor sheey cthy dain sky shor shoty	ykshol dor sheey cthy dain sky shor shoty	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15r.14	f15r	H	A	f15r.14|P01|f15r.14|P02	otcho kchy chol daiin cthar ytol dor dom	otcho kchy chol daiin cthar ytol dor dom	otcho kchy chol daiin cthar ytol dor dom	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15r.15	f15r	H	A	f15r.15|P01|f15r.15|P02|f15r.15|P03	qotchor chaiin chy koldaky	qotchor chaiin chy koldaky	qotchor chaiin chy koldaky	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15r.2	f15r	H	A	f15r.2|P01	otchor qokchor oly okor shy koly	otchor qokchor oly okor shy koly	otchor qokchor oly okor shy koly	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15r.3	f15r	H	A	f15r.3|P01|f15r.3|P02|f15r.3|P03	qokaiin qotchy tydy daiin chol cthy	qokaiin qotchy tydy daiin chol cthy	qokaiin qotchy tydy daiin chol cthy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15r.4	f15r	H	A	f15r.4|P01	scheaiin chodaiin chl sol ckhaiin sal	scheaiin chodaiin chl sol ckhaiin sal	scheaiin chodaiin chl sol ckhaiin sal	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15r.5	f15r	H	A	f15r.5|P01|f15r.5|P02	qotchy r shor cthy daiin cthy dy	qotchy r shor cthy daiin cthy dy	qotchy r shor cthy daiin cthy dy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15r.6	f15r	H	A	f15r.6|P01|f15r.6|P02|f15r.6|P03	dchy kokaiin chdy saiin okear	dchy kokaiin chdy saiin okear	dchy kokaiin chdy saiin okear	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15r.7	f15r	H	A	f15r.7|P01	daiin shkaiin cthy sho keocthy	daiin shkaiin cthy sho keocthy	daiin shkaiin cthy sho keocthy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15r.8	f15r	H	A	f15r.8|P01|f15r.8|P02|f15r.8|P03	shocthy tol kaiin s dain ctholy	shocthy tol kaiin s dain ctholy	shocthy tol kaiin s dain ctholy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15r.9	f15r	H	A	f15r.9|P01|f15r.9|P02|f15r.9|P03	octhain qokaiin chos odaiin cthls y	octhain qokaiin chos odaiin cthls y	octhain qokaiin chos odaiin cthls y	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15v.1	f15v	H	A	f15v.1|P01|f15v.1|P02|f15v.1|P03	poror orshy choiin dtchan opchordy	poror orshy choiin dtchan opchordy	poror orshy choiin dtchan opchordy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15v.10	f15v	H	A	f15v.10|P01	sor chor cthoiin cthy qokaiin	sor chor cthoiin cthy qokaiin	sor chor cthoiin cthy qokaiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15v.11	f15v	H	A	f15v.11|P01|f15v.11|P02|f15v.11|P03	sol oiin cheor chol daiin cthy	sol oiin cheor chol daiin cthy	sol oiin cheor chol daiin cthy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15v.12	f15v	H	A	f15v.12|P01|f15v.12|P02	daiin cthor chol chor	daiin cthor chol chor	daiin cthor chol chor	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15v.2	f15v	H	A	f15v.2|P01|f15v.2|P02|f15v.2|P03	chor or oro r aiin cthy kain dar	chor or oro r aiin cthy kain dar	chor or oro r aiin cthy kain dar	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15v.3	f15v	H	A	f15v.3|P01	cthor daiin qokor okeor okaiin	cthor daiin qokor okeor okaiin	cthor daiin qokor okeor okaiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15v.4	f15v	H	A	f15v.4|P01	doiin choky shol qoky qotchod	doiin choky shol qoky qotchod	doiin choky shol qoky qotchod	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15v.5	f15v	H	A	f15v.5|P01|f15v.5|P02	otchor chor chor ytchor cthy s	otchor chor chor ytchor cthy s	otchor chor chor ytchor cthy s	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15v.6	f15v	H	A	f15v.6|P01	qotchey choty kaiin otchy r aiin	qotchey choty kaiin otchy r aiin	qotchey choty kaiin otchy r aiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15v.7	f15v	H	A	f15v.7|P01|f15v.7|P02|f15v.7|P03	coy choiin sho s chy s chy tor ols	coy choiin sho s chy s chy tor ols	coy choiin sho s chy s chy tor ols	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15v.8	f15v	H	A	f15v.8|P01|f15v.8|P02	ytchor chor ol oiin oty shol daiin	ytchor chor ol oiin oty shol daiin	ytchor chor ol oiin oty shol daiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f15v.9	f15v	H	A	f15v.9|P01|f15v.9|P02	otchol octhol chol chol chody kan	otchol octhol chol chol chody kan	otchol octhol chol chol chody kan	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16r.1	f16r	H	A	f16r.1|P01|f16r.1|P02|f16r.1|P03	pocheody qopchey sykaiin opchy dor ychy daiin dy chor orom	pocheody qopchey sykaiin opchy dor ychy daiin dy chor orom	pocheody qopchey sykaiin opchy dor ychy daiin dy chor orom	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16r.10	f16r	H	A	f16r.10|P01|f16r.10|P02|f16r.10|P03	toror dalydal opchy fchol ypchocfy okal	toror dalydal opchy fchol ypchocfy okal	toror dalydal opchy fchol ypchocfy okal	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16r.11	f16r	H	A	f16r.11|P01|f16r.11|P02|f16r.11|P03	sokchy qokol choty okchy cthy chy kchy	sokchy qokol choty okchy cthy chy kchy	sokchy qokol choty okchy cthy chy kchy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16r.12	f16r	H	A	f16r.12|P01|f16r.12|P02	dychokchy shcthy shtshy sho tchokyd	dychokchy shcthy shtshy sho tchokyd	dychokchy shcthy shtshy sho tchokyd	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16r.13	f16r	H	A	f16r.13|P01|f16r.13|P02|f16r.13|P03	qokchor dl dy shey	qokchor dl dy shey	qokchor dl dy shey	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16r.2	f16r	H	A	f16r.2|P01|f16r.2|P02|f16r.2|P03	ychykchy otey kol shor ody otody qoy oeesordy	ychykchy otey kol shor ody otody qoy oeesordy	ychykchy otey kol shor ody otody qoy oeesordy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16r.3	f16r	H	A	f16r.3|P01|f16r.3|P02|f16r.3|P03	ydor sheal okchy qoykoiin choky ykair	ydor sheal okchy qoykoiin choky ykair	ydor sheal okchy qoykoiin choky ykair	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16r.4	f16r	H	A	f16r.4|P01|f16r.4|P02|f16r.4|P03	dainod ychealod	dainod ychealod	dainod ychealod	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16r.5	f16r	H	A	f16r.5|P01|f16r.5|P02|f16r.5|P03	tchor chor chs ykch shocthy opchy tyky	tchor chor chs ykch shocthy opchy tyky	tchor chor chs ykch shocthy opchy tyky	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16r.6	f16r	H	A	f16r.6|P01|f16r.6|P02	oshaiin dyky oeees deeeod aiin d toaiin	oshaiin dyky oeees deeeod aiin d toaiin	oshaiin dyky oeees deeeod aiin d toaiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16r.7	f16r	H	A	f16r.7|P01|f16r.7|P02|f16r.7|P03	daiin dalchy dyky schy saiin doal qoky	daiin dalchy dyky schy saiin doal qoky	daiin dalchy dyky schy saiin doal qoky	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16r.8	f16r	H	A	f16r.8|P01	shotchy ydain yky shody otol daiin	shotchy ydain yky shody otol daiin	shotchy ydain yky shody otol daiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16r.9	f16r	H	A	f16r.9|P01|f16r.9|P02	saiin ytaiin	saiin ytaiin	saiin ytaiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16v.1	f16v	H	A	f16v.1|P01|f16v.1|P02|f16v.1|P03	pchraiin otchor chpchol chpchey s pchocty	pchraiin otchor chpchol chpchey s pchocty	pchraiin otchor chpchol chpchey s pchocty	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16v.10	f16v	H	A	f16v.10|P01|f16v.10|P02	qokchy chydy ykchy chckhy otain cthor cthy	qokchy chydy ykchy chckhy otain cthor cthy	qokchy chydy ykchy chckhy otain cthor cthy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16v.11	f16v	H	A	f16v.11|P01	okytaiin chkchy saiin	okytaiin chkchy saiin	okytaiin chkchy saiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16v.12	f16v	H	A	f16v.12|P01	daiin yky otor chody	daiin yky otor chody	daiin yky otor chody	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16v.13	f16v	H	A	f16v.13|P01|f16v.13|P02	sokar oaorar	sokar oaorar	sokar oaorar	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16v.2	f16v	H	A	f16v.2|P01|f16v.2|P02	ytchor y ky chokchy qokchocthor shory	ytchor y ky chokchy qokchocthor shory	ytchor y ky chokchy qokchocthor shory	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16v.3	f16v	H	A	f16v.3|P01|f16v.3|P02|f16v.3|P03	ykchy dy choy qoty chykchy koshet	ykchy dy choy qoty chykchy koshet	ykchy dy choy qoty chykchy koshet	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16v.4	f16v	H	A	f16v.4|P01	dchol chcthody cphod chotol dal	dchol chcthody cphod chotol dal	dchol chcthody cphod chotol dal	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16v.5	f16v	H	A	f16v.5|P01	ytchy chyty chor chol ytchy dan	ytchy chyty chor chol ytchy dan	ytchy chyty chor chol ytchy dan	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16v.6	f16v	H	A	f16v.6|P01|f16v.6|P02|f16v.6|P03	sor chkar oty chkar chol dairin	sor chkar oty chkar chol dairin	sor chkar oty chkar chol dairin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16v.7	f16v	H	A	f16v.7|P01|f16v.7|P02|f16v.7|P03	pchocthy chypchy qotchy chcfhhy sy	pchocthy chypchy qotchy chcfhhy sy	pchocthy chypchy qotchy chcfhhy sy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16v.8	f16v	H	A	f16v.8|P01|f16v.8|P02	daiin chol y daiin chcthy qotchar chor sholo	daiin chol y daiin chcthy qotchar chor sholo	daiin chol y daiin chcthy qotchar chor sholo	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f16v.9	f16v	H	A	f16v.9|P01	dshy okaiin okaiin chol chor cthor ty chody	dshy okaiin okaiin chol chor cthor ty chody	dshy okaiin okaiin chol chor cthor ty chody	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17r.1	f17r	H	A	f17r.1|P01|f17r.1|P02|f17r.1|P03	fshody daram ydar chog opydy ypod chop otchy dody oldckhy	fshody daram ydar chog opydy ypod chop otchy dody oldckhy	fshody daram ydar chog opydy ypod chop otchy dody oldckhy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17r.10	f17r	H	A	f17r.10|P01|f17r.10|P02|f17r.10|P03	dar chear dsheor ain y mol	dar chear dsheor ain y mol	dar chear dsheor ain y mol	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17r.11	f17r	H	A	f17r.11|P01	otchol cthar okaiin chol daiiin	otchol cthar okaiin chol daiiin	otchol cthar okaiin chol daiiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17r.12	f17r	H	A	f17r.12|P01|f17r.12|P02|f17r.12|P03	ychody chotom	ychody chotom	ychody chotom	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17r.13	f17r	H	A	f17r.13|P01	oteeeon oiil	oteeeon oiil	oteeeon oiil	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17r.2	f17r	H	A	f17r.2|P01|f17r.2|P02|f17r.2|P03	ydair choky okshy qodar ckhody dor otchol qodcthy ods	ydair choky okshy qodar ckhody dor otchol qodcthy ods	ydair choky okshy qodar ckhody dor otchol qodcthy ods	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17r.3	f17r	H	A	f17r.3|P01|f17r.3|P02	chol or chy qodam okor chor okchom	chol or chy qodam okor chor okchom	chol or chy qodam okor chor okchom	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17r.4	f17r	H	A	f17r.4|P01|f17r.4|P02|f17r.4|P03	tchor shol qokol qor olaiin opydg rom ypchy ypaim	tchor shol qokol qor olaiin opydg rom ypchy ypaim	tchor shol qokol qor olaiin opydg rom ypchy ypaim	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17r.5	f17r	H	A	f17r.5|P01	ychekchy cthy chor shor cphor cphaldy dair cthey qody	ychekchy cthy chor shor cphor cphaldy dair cthey qody	ychekchy cthy chor shor cphor cphaldy dair cthey qody	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17r.6	f17r	H	A	f17r.6|P01|f17r.6|P02|f17r.6|P03	tsho qofcho qokcheor chekeg	tsho qofcho qokcheor chekeg	tsho qofcho qokcheor chekeg	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17r.7	f17r	H	A	f17r.7|P01|f17r.7|P02|f17r.7|P03	ksheo qokchy choldshy zepchy dsa opchordy	ksheo qokchy choldshy zepchy dsa opchordy	ksheo qokchy choldshy zepchy dsa opchordy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17r.8	f17r	H	A	f17r.8|P01|f17r.8|P02	dchchy dychear schar ykchy	dchchy dychear schar ykchy	dchchy dychear schar ykchy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17r.9	f17r	H	A	f17r.9|P01|f17r.9|P02|f17r.9|P03	soy chckhy o dar chypcham	soy chckhy o dar chypcham	soy chckhy o dar chypcham	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.1	f17v	H	A	f17v.1|P01|f17v.1|P02|f17v.1|P03	pchodol chor pchy opydaiin odal dy	pchodol chor pchy opydaiin odal dy	pchodol chor pchy opydaiin odal dy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.10	f17v	H	A	f17v.10|P01|f17v.10|P02|f17v.10|P03	oytor okeor okar okol daiir ar	oytor okeor okar okol daiir ar	oytor okeor okar okol daiir ar	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.11	f17v	H	A	f17v.11|P01	qokcheo qokoiir ctheol chol	qokcheo qokoiir ctheol chol	qokcheo qokoiir ctheol chol	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.12	f17v	H	A	f17v.12|P01|f17v.12|P02|f17v.12|P03	oy choy keaiin chckhey ol chor	oy choy keaiin chckhey ol chor	oy choy keaiin chckhey ol chor	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.13	f17v	H	A	f17v.13|P01|f17v.13|P02	ykeor chol chol cthol chkor sheol	ykeor chol chol cthol chkor sheol	ykeor chol chol cthol chkor sheol	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.14	f17v	H	A	f17v.14|P01|f17v.14|P02	olo r okeeol chodaiin okeol tchory	olo r okeeol chodaiin okeol tchory	olo r okeeol chodaiin okeol tchory	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.15	f17v	H	A	f17v.15|P01|f17v.15|P02	ychor cthy cheeky cheo otor oteol	ychor cthy cheeky cheo otor oteol	ychor cthy cheeky cheo otor oteol	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.16	f17v	H	A	f17v.16|P01|f17v.16|P02	okcheol chol okeol cthol otcheolom	okcheol chol okeol cthol otcheolom	okcheol chol okeol cthol otcheolom	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.17	f17v	H	A	f17v.17|P01|f17v.17|P02|f17v.17|P03	qoain sar she dol qopchaiin cthor	qoain sar she dol qopchaiin cthor	qoain sar she dol qopchaiin cthor	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.18	f17v	H	A	f17v.18|P01|f17v.18|P02|f17v.18|P03	otor cheeor ol chol dor chr oreees	otor cheeor ol chol dor chr oreees	otor cheeor ol chol dor chr oreees	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.19	f17v	H	A	f17v.19|P01|f17v.19|P02	dain chey qoaiin cthor chol chom	dain chey qoaiin cthor chol chom	dain chey qoaiin cthor chol chom	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.2	f17v	H	A	f17v.2|P01|f17v.2|P02	ycheey keeor cthodal okol odaiin okal	ycheey keeor cthodal okol odaiin okal	ycheey keeor cthodal okol odaiin okal	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.20	f17v	H	A	f17v.20|P01|f17v.20|P02	ykeey okeey cheor chol sho odaiin	ykeey okeey cheor chol sho odaiin	ykeey okeey cheor chol sho odaiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.21	f17v	H	A	f17v.21|P01	oal sheor sholor or shecthy cpheor daiin	oal sheor sholor or shecthy cpheor daiin	oal sheor sholor or shecthy cpheor daiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.22	f17v	H	A	f17v.22|P01	qokeee dar chey keeor cheeol ctheey cthy	qokeee dar chey keeor cheeol ctheey cthy	qokeee dar chey keeor cheeol ctheey cthy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.23	f17v	H	A	f17v.23|P01|f17v.23|P02|f17v.23|P03	chkeey okeor char okeom	chkeey okeor char okeom	chkeey okeor char okeom	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.3	f17v	H	A	f17v.3|P01|f17v.3|P02|f17v.3|P03	oldaig odaiin okal oldaiin chockhol olol	oldaig odaiin okal oldaiin chockhol olol	oldaig odaiin okal oldaiin chockhol olol	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.4	f17v	H	A	f17v.4|P01|f17v.4|P02	kchor fchol cphol olcheol okeeey	kchor fchol cphol olcheol okeeey	kchor fchol cphol olcheol okeeey	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.5	f17v	H	A	f17v.5|P01	ychol chol dolcheey tchol dar ckhy	ychol chol dolcheey tchol dar ckhy	ychol chol dolcheey tchol dar ckhy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.6	f17v	H	A	f17v.6|P01|f17v.6|P02|f17v.6|P03	oekor or okaiin or otaiin d	oekor or okaiin or otaiin d	oekor or okaiin or otaiin d	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.7	f17v	H	A	f17v.7|P01	sor chkeey poiis cheor os s aiin	sor chkeey poiis cheor os s aiin	sor chkeey poiis cheor os s aiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.8	f17v	H	A	f17v.8|P01	qokeey kchar ol dy choldaiin sy	qokeey kchar ol dy choldaiin sy	qokeey kchar ol dy choldaiin sy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f17v.9	f17v	H	A	f17v.9|P01	ycheol shol kchol choltaiin ol	ycheol shol kchol choltaiin ol	ycheol shol kchol choltaiin ol	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18r.1	f18r	H	A	f18r.1|P01|f18r.1|P02|f18r.1|P03	pdrairdy darodsf yoar ykchol dar o m chckhy ockhor dal	pdrairdy darodsf yoar ykchol dar o m chckhy ockhor dal	pdrairdy darodsf yoar ykchol dar o m chckhy ockhor dal	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18r.10	f18r	H	A	f18r.10|P01	dar shor qokchol ol ydaiin	dar shor qokchol ol ydaiin	dar shor qokchol ol ydaiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18r.11	f18r	H	A	f18r.11|P01|f18r.11|P02	sotchaiin chokchy chckhol chor g	sotchaiin chokchy chckhol chor g	sotchaiin chokchy chckhol chor g	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18r.12	f18r	H	A	f18r.12|P01	ychair cthol daiin qokchy cthy	ychair cthol daiin qokchy cthy	ychair cthol daiin qokchy cthy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18r.13	f18r	H	A	f18r.13|P01|f18r.13|P02|f18r.13|P03	or shaiin cthar cthal okal dar	or shaiin cthar cthal okal dar	or shaiin cthar cthal okal dar	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18r.14	f18r	H	A	f18r.14|P01|f18r.14|P02|f18r.14|P03	ychekchy kchaiin	ychekchy kchaiin	ychekchy kchaiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18r.2	f18r	H	A	f18r.2|P01|f18r.2|P02	otshol qokchol chykchy okchal daiin dy chol dain	otshol qokchol chykchy okchal daiin dy chol dain	otshol qokchol chykchy okchal daiin dy chol dain	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18r.3	f18r	H	A	f18r.3|P01|f18r.3|P02|f18r.3|P03	qokchor chor chckhy orchey qokchol dy ytchar g	qokchor chor chckhy orchey qokchol dy ytchar g	qokchor chor chckhy orchey qokchol dy ytchar g	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18r.4	f18r	H	A	f18r.4|P01|f18r.4|P02|f18r.4|P03	chor cthor okeor ykchol okain	chor cthor okeor ykchol okain	chor cthor okeor ykchol okain	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18r.5	f18r	H	A	f18r.5|P01|f18r.5|P02	tchor shor cthaiin cthol chlol chom	tchor shor cthaiin cthol chlol chom	tchor shor cthaiin cthol chlol chom	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18r.6	f18r	H	A	f18r.6|P01	ychy kchor dair ytol chcthy dar dar dal	ychy kchor dair ytol chcthy dar dar dal	ychy kchor dair ytol chcthy dar dar dal	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18r.7	f18r	H	A	f18r.7|P01|f18r.7|P02	oshor shaiin cthy sholdy doldy doldaiin	oshor shaiin cthy sholdy doldy doldaiin	oshor shaiin cthy sholdy doldy doldaiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18r.8	f18r	H	A	f18r.8|P01|f18r.8|P02|f18r.8|P03	qokchor ckhol olody okaldy dary	qokchor ckhol olody okaldy dary	qokchor ckhol olody okaldy dary	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18r.9	f18r	H	A	f18r.9|P01	chol chcthal okshal chykald	chol chcthal okshal chykald	chol chcthal okshal chykald	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18v.1	f18v	H	A	f18v.1|P01|f18v.1|P02|f18v.1|P03	told shor ytshy otchdal dchal dchy ytdg	told shor ytshy otchdal dchal dchy ytdg	told shor ytshy otchdal dchal dchy ytdg	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18v.10	f18v	H	A	f18v.10|P01|f18v.10|P02|f18v.10|P03	yko dshy dair ykol dom	yko dshy dair ykol dom	yko dshy dair ykol dom	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18v.2	f18v	H	A	f18v.2|P01|f18v.2|P02	qoeees or oaiin shy okshy qokchy qokchy s g	qoeees or oaiin shy okshy qokchy qokchy s g	qoeees or oaiin shy okshy qokchy qokchy s g	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18v.3	f18v	H	A	f18v.3|P01|f18v.3|P02|f18v.3|P03	orshy qoky qoky chkchy qokshy qokam	orshy qoky qoky chkchy qokshy qokam	orshy qoky qoky chkchy qokshy qokam	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18v.4	f18v	H	A	f18v.4|P01|f18v.4|P02	qotchy qokay qokchy ykcho ydl dar	qotchy qokay qokchy ykcho ydl dar	qotchy qokay qokchy ykcho ydl dar	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18v.5	f18v	H	A	f18v.5|P01|f18v.5|P02|f18v.5|P03	ychoees ykchy qol kchy qotchol daiir om	ychoees ykchy qol kchy qotchol daiir om	ychoees ykchy qol kchy qotchol daiir om	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18v.6	f18v	H	A	f18v.6|P01|f18v.6|P02	qotor chor otchy qokeees chy s ar ykar	qotor chor otchy qokeees chy s ar ykar	qotor chor otchy qokeees chy s ar ykar	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18v.7	f18v	H	A	f18v.7|P01	ychol dor chod qokol daiin qokol dar dy	ychol dor chod qokol daiin qokol dar dy	ychol dor chod qokol daiin qokol dar dy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18v.8	f18v	H	A	f18v.8|P01	tolol sh cphoy daror ddy ytor ykam	tolol sh cphoy daror ddy ytor ykam	tolol sh cphoy daror ddy ytor ykam	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f18v.9	f18v	H	A	f18v.9|P01	okchor qotchy qokchy ytol doky dy	okchor qotchy qokchy ytol doky dy	okchor qotchy qokchy ytol doky dy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f19r.1	f19r	H	A	f19r.1|P01|f19r.1|P02	pchor qodchy qotshy dy tchy qotchy qoky daiin dchydy	pchor qodchy qotshy dy tchy qotchy qoky daiin dchydy	pchor qodchy qotshy dy tchy qotchy qoky daiin dchydy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f19r.10	f19r	H	A	f19r.10|P01	daiin cthor chol ykchor chordy	daiin cthor chol ykchor chordy	daiin cthor chol ykchor chordy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
