global_running_event_id	global_statement_id	physical_page	register	owner_de	surface	component_recipe	inherited_argument_root	inherited_argument_value_de	source
G407-E1033	G407-S052	f68r1	CELESTIAL	mehrteilige Sternstellentafel	opcheeol	O+P+CH+EE+OL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1036	G407-S052	f68r1	CELESTIAL	mehrteilige Sternstellentafel	okchoal	OK+CH+O+AL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1037	G407-S052	f68r1	CELESTIAL	mehrteilige Sternstellentafel	tochso	T+O+CH+S+O	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1038	G407-S052	f68r1	CELESTIAL	mehrteilige Sternstellentafel	otchl	OT+CH+L	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1039	G407-S052	f68r1	CELESTIAL	mehrteilige Sternstellentafel	qokeeedy	OK+EEE+DY	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1045	G407-S054	f68r1	CELESTIAL	mehrteilige Sternstellentafel	chod	CH+O+D_ADDR	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1049	G407-S054	f68r1	CELESTIAL	mehrteilige Sternstellentafel	chokal	OK+AL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1052	G407-S054	f68r1	CELESTIAL	mehrteilige Sternstellentafel	eckhear	E+CH+K+E+AR	OR	EINHEIT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1053	G407-S054	f68r1	CELESTIAL	mehrteilige Sternstellentafel	daram	DA+R+A_ADDR+AM_ADDR	OR	EINHEIT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1055	G407-S054	f68r1	CELESTIAL	mehrteilige Sternstellentafel	okaiiin	OK+A_ADDR+LOCAL_CHAR_I+IIN	OR	EINHEIT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1062	G407-S055	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	she	SH+E	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1066	G407-S055	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	dal	AL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1067	G407-S055	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	al	AL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1073	G407-S055	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	sheeo	SH+EE+O	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1076	G407-S055	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	otcheodal	OT+CH+E+O+D_ADDR+AL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1077	G407-S055	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	sheealody	SH+EE+AL+O+DY	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1078	G407-S056	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	cheol	CH+E+O+L	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1079	G407-S056	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	otar	OT+AR	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1080	G407-S056	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	okam	OK+AM_ADDR	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1081	G407-S056	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	oteodar	OT+E+O+D_ADDR+AR	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1083	G407-S056	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	ar	AR	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1084	G407-S056	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	al	AL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1086	G407-S056	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	oteoshar	OT+E+O+SH+AR	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1093	G407-S056	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	arol	AR+OL	OR	EINHEIT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1094	G407-S056	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	cheols	CH+E+O+L+S	OR	EINHEIT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1100	G407-S057	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	okalar	OK+AL+AR	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1101	G407-S057	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	ar	AR	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1102	G407-S057	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	okeo	OK+E+O	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1103	G407-S057	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	dar	D_ADDR+AR	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1105	G407-S057	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	oto	OT+O	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1108	G407-S057	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	tal	T+AL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1109	G407-S057	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	otchr	OT+CH+R	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1110	G407-S057	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	chtos	CH+T+O+S	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1111	G407-S057	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	cheor	CH+E+O+R	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1112	G407-S057	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	shepchol	SH+E+P+CH+OL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1114	G407-S057	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	sheo	SH+E+O	OR	EINHEIT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1115	G407-S057	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	shopcho	SH+O+P+CH+O	OR	EINHEIT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1116	G407-S057	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	ar	AR	OR	EINHEIT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1118	G407-S057	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	okeo	OK+E+O	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1120	G407-S057	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	otal	OT+AL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1121	G407-S057	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	al	AL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1122	G407-S057	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	shldy	SH+L+DY	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1124	G407-S058	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	okol	OK+OL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1127	G407-S059	f71v	CELESTIAL	dritte lokale Ringgruppe	okeosar	OK+E+O+S+AR	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1129	G407-S059	f71v	CELESTIAL	dritte lokale Ringgruppe	chkeeal	CH+K+EE+AL	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1130	G407-S059	f71v	CELESTIAL	dritte lokale Ringgruppe	okal	OK+AL	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1134	G407-S059	f71v	CELESTIAL	dritte lokale Ringgruppe	dar	D_ADDR+AR	OR	EINHEIT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1136	G407-S059	f71v	CELESTIAL	dritte lokale Ringgruppe	kal	K+AL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1139	G407-S060	f72r	CELESTIAL	Tierkreis-Ringgruppe A	chlol	L+OL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1140	G407-S060	f72r	CELESTIAL	Tierkreis-Ringgruppe A	cheol	CH+E+O+L	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1141	G407-S060	f72r	CELESTIAL	Tierkreis-Ringgruppe A	olcheor	OL+CH+E+O+DY	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1142	G407-S061	f72r	CELESTIAL	Tierkreis-Ringgruppe A	al	AL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1144	G407-S061	f72r	CELESTIAL	Tierkreis-Ringgruppe A	chedal	CHD+AL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1145	G407-S061	f72r	CELESTIAL	Tierkreis-Ringgruppe A	oteedy	OT+EE+DY	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1147	G407-S062	f72r	CELESTIAL	Tierkreis-Ringgruppe A	chol	OL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1148	G407-S062	f72r	CELESTIAL	Tierkreis-Ringgruppe A	chokeol	OK+E+OL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1150	G407-S062	f72r	CELESTIAL	Tierkreis-Ringgruppe A	okaiir	OK+IIN+R	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1151	G407-S062	f72r	CELESTIAL	Tierkreis-Ringgruppe A	okeedy	OK+EE+DY	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1153	G407-S063	f72r	CELESTIAL	Tierkreis-Ringgruppe A	cheor	CH+E+O+R	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1157	G407-S063	f72r	CELESTIAL	Tierkreis-Ringgruppe A	sho	SH+O	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1159	G407-S063	f72r	CELESTIAL	Tierkreis-Ringgruppe A	shol	SH+OL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1161	G407-S063	f72r	CELESTIAL	Tierkreis-Ringgruppe A	chekeol	CH+K+E+OL	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1162	G407-S063	f72r	CELESTIAL	Tierkreis-Ringgruppe A	kol	K+OL	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1163	G407-S063	f72r	CELESTIAL	Tierkreis-Ringgruppe A	otos	OT+O+S	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1164	G407-S063	f72r	CELESTIAL	Tierkreis-Ringgruppe A	ar	AR	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1166	G407-S063	f72r	CELESTIAL	Tierkreis-Ringgruppe A	otam	OT+AM_ADDR	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1167	G407-S063	f72r	CELESTIAL	Tierkreis-Ringgruppe A	otam	OT+AM_ADDR	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1168	G407-S063	f72r	CELESTIAL	Tierkreis-Ringgruppe A	chotam	CH+OT+AM_ADDR	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1169	G407-S063	f72r	CELESTIAL	Tierkreis-Ringgruppe A	sal	S+AL	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1170	G407-S063	f72r	CELESTIAL	Tierkreis-Ringgruppe A	okeo	OK+E+O	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1171	G407-S063	f72r	CELESTIAL	Tierkreis-Ringgruppe A	dar	D_ADDR+AR	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1172	G407-S063	f72r	CELESTIAL	Tierkreis-Ringgruppe A	ar	AR	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1173	G407-S063	f72r	CELESTIAL	Tierkreis-Ringgruppe A	adal	A_ADDR+AL	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1174	G407-S063	f72r	CELESTIAL	Tierkreis-Ringgruppe A	dar	D_ADDR+AR	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1184	G407-S064	f72r	CELESTIAL	Tierkreis-Ringgruppe B	okalal	OK+AL+AL	OR	EINHEIT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1190	G407-S064	f72r	CELESTIAL	Tierkreis-Ringgruppe B	oteo	OT+E+O	OR	EINHEIT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1191	G407-S064	f72r	CELESTIAL	Tierkreis-Ringgruppe B	teeody	T+EE+O+DY	OR	EINHEIT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1192	G407-S065	f72r	CELESTIAL	Tierkreis-Ringgruppe B	otar	OT+AR	OR	EINHEIT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1195	G407-S065	f72r	CELESTIAL	Tierkreis-Ringgruppe B	al	AL	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1196	G407-S065	f72r	CELESTIAL	Tierkreis-Ringgruppe B	alo	AL+O	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1198	G407-S065	f72r	CELESTIAL	Tierkreis-Ringgruppe B	otear	OT+E+AR	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1199	G407-S065	f72r	CELESTIAL	Tierkreis-Ringgruppe B	ar	AR	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1201	G407-S065	f72r	CELESTIAL	Tierkreis-Ringgruppe B	chokal	OK+AL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1202	G407-S065	f72r	CELESTIAL	Tierkreis-Ringgruppe B	otar	OT+AR	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1203	G407-S065	f72r	CELESTIAL	Tierkreis-Ringgruppe B	al	AL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1204	G407-S065	f72r	CELESTIAL	Tierkreis-Ringgruppe B	o	O	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1205	G407-S065	f72r	CELESTIAL	Tierkreis-Ringgruppe B	qokar	OK+AR	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1208	G407-S066	f72r	CELESTIAL	Tierkreis-Ringgruppe C	okees	OK+EE+S	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1211	G407-S066	f72r	CELESTIAL	Tierkreis-Ringgruppe C	chol	OL	OR	EINHEIT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1212	G407-S066	f72r	CELESTIAL	Tierkreis-Ringgruppe C	o	O	OR	EINHEIT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1213	G407-S066	f72r	CELESTIAL	Tierkreis-Ringgruppe C	oteos	OT+E+O+S_ADDR	OR	EINHEIT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1215	G407-S066	f72r	CELESTIAL	Tierkreis-Ringgruppe C	chal	CH+AL	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1221	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	okeo	OK+E+O	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1224	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	cheo	CH+E+O	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1225	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	keodal	K+E+O+AL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1226	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	chol	OL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1227	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	okeol	OK+E+OL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1232	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	okalchal	OK+CH+AL	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1234	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	al	AL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1235	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	o	O	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1238	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	otar	OT+AR	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1239	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	al	AL	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1243	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	s	S	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1244	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	ckhal	CH+K+AL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1248	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	d	D_ADDR	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1249	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	r	R	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1251	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	al	AL	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1253	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	o	O	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1255	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	okedal	OK+AL	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1256	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	qokeodal	OK+E+O+AL	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1258	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	otois	OT+O	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1259	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	otees	OT+EE+S	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1262	G407-S068	f72r	CELESTIAL	Tierkreis-Ringgruppe E	teodal	T+E+O+D_ADDR+AL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1264	G407-S068	f72r	CELESTIAL	Tierkreis-Ringgruppe E	ol	OL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1265	G407-S068	f72r	CELESTIAL	Tierkreis-Ringgruppe E	cheol	CH+E+O+L	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1266	G407-S068	f72r	CELESTIAL	Tierkreis-Ringgruppe E	ol	OL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1268	G407-S068	f72r	CELESTIAL	Tierkreis-Ringgruppe E	oteo	OT+E+O	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1270	G407-S068	f72r	CELESTIAL	Tierkreis-Ringgruppe E	shokal	SH+OK+AL	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1274	G407-S068	f72r	CELESTIAL	Tierkreis-Ringgruppe E	dal	AL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1276	G407-S068	f72r	CELESTIAL	Tierkreis-Ringgruppe E	dalchdy	AL+CHD+DY	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1278	G407-S069	f72r	CELESTIAL	Tierkreis-Ringgruppe E	okal	OK+AL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1280	G407-S069	f72r	CELESTIAL	Tierkreis-Ringgruppe E	qoteeody	OT+EE+O+DY	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1282	G407-S070	f72r	CELESTIAL	Tierkreis-Ringgruppe E	chotal	OT+AL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1283	G407-S070	f72r	CELESTIAL	Tierkreis-Ringgruppe E	chas	CH+A_ADDR+S	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1290	G407-S071	f72r	CELESTIAL	Tierkreis-Ringgruppe F	otees	OT+EE+S	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1291	G407-S071	f72r	CELESTIAL	Tierkreis-Ringgruppe F	chs	CH+S	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1292	G407-S071	f72r	CELESTIAL	Tierkreis-Ringgruppe F	chchs	CH+CH+S	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1293	G407-S071	f72r	CELESTIAL	Tierkreis-Ringgruppe F	ar	AR	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1296	G407-S071	f72r	CELESTIAL	Tierkreis-Ringgruppe F	dar	D_ADDR+AR	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1303	G407-S072	f72r	CELESTIAL	Tierkreis-Ringgruppe G	oteo	OT+E+O	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1306	G407-S072	f72r	CELESTIAL	Tierkreis-Ringgruppe G	okeeol	OK+EE+OL	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1308	G407-S072	f72r	CELESTIAL	Tierkreis-Ringgruppe G	chocthar	CH+O+CH+T+AR	OR	EINHEIT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1309	G407-S072	f72r	CELESTIAL	Tierkreis-Ringgruppe G	ar	AR	OR	EINHEIT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1311	G407-S072	f72r	CELESTIAL	Tierkreis-Ringgruppe G	oteedy	OT+EE+DY	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1314	G407-S073	f72r	CELESTIAL	Tierkreis-Ringgruppe G	okarar	OK+AR+AR	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1315	G407-S073	f72r	CELESTIAL	Tierkreis-Ringgruppe G	teo	T+E+O	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1316	G407-S073	f72r	CELESTIAL	Tierkreis-Ringgruppe G	sheol	SH+E+OL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1317	G407-S073	f72r	CELESTIAL	Tierkreis-Ringgruppe G	al	AL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1319	G407-S073	f72r	CELESTIAL	Tierkreis-Ringgruppe G	okeos	OK+E+O+S	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1322	G407-S073	f72r	CELESTIAL	Tierkreis-Ringgruppe G	o	O	OR	EINHEIT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1323	G407-S073	f72r	CELESTIAL	Tierkreis-Ringgruppe G	keodar	O+D_ADDR+AR	OR	EINHEIT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1324	G407-S073	f72r	CELESTIAL	Tierkreis-Ringgruppe G	okee	OK+EE	OR	EINHEIT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1325	G407-S073	f72r	CELESTIAL	Tierkreis-Ringgruppe G	s	S	OR	EINHEIT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1326	G407-S073	f72r	CELESTIAL	Tierkreis-Ringgruppe G	ar	AR	OR	EINHEIT	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1329	G407-S073	f72r	CELESTIAL	Tierkreis-Ringgruppe G	chokees	OK+EE+S	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1330	G407-S073	f72r	CELESTIAL	Tierkreis-Ringgruppe G	oteedy	OT+EE+DY	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1331	G407-S074	f72r	CELESTIAL	Tierkreis-Ringgruppe G	chekar	CH+K+AR	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1332	G407-S074	f72r	CELESTIAL	Tierkreis-Ringgruppe G	okar	OK+AR	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1334	G407-S074	f72r	CELESTIAL	Tierkreis-Ringgruppe G	ches	CH+E+S	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1335	G407-S074	f72r	CELESTIAL	Tierkreis-Ringgruppe G	os	OS	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1336	G407-S074	f72r	CELESTIAL	Tierkreis-Ringgruppe G	oiin	O+IIN	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1339	G407-S074	f72r	CELESTIAL	Tierkreis-Ringgruppe G	ches	CH+E+S	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1345	G407-S074	f72r	CELESTIAL	Tierkreis-Ringgruppe G	eol	E+OL	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1350	G407-S076	f72r	CELESTIAL	Tierkreis-Ringgruppe H	o	O	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1352	G407-S076	f72r	CELESTIAL	Tierkreis-Ringgruppe H	sheedy	SH+EE+DY	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1353	G407-S077	f72r	CELESTIAL	Tierkreis-Ringgruppe H	oteodar	OT+E+O+D_ADDR+AR	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1356	G407-S077	f72r	CELESTIAL	Tierkreis-Ringgruppe H	air	AIR	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1357	G407-S077	f72r	CELESTIAL	Tierkreis-Ringgruppe H	oteos	OT+E+O+S_ADDR	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1358	G407-S077	f72r	CELESTIAL	Tierkreis-Ringgruppe H	cheo	CH+E+O	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1359	G407-S077	f72r	CELESTIAL	Tierkreis-Ringgruppe H	l	L	Y	POSTEN	SAME_OWNER_ACTIVE_ARGUMENT
G407-E1363	G407-S077	f72r	CELESTIAL	Tierkreis-Ringgruppe H	shear	SH+E+AR	AIIN	WERT	SAME_OWNER_ACTIVE_ARGUMENT
