global_running_event_id	global_statement_id	card_ordinal_in_statement	physical_page	register	owner_class	owner_de	surface	component_recipe	explicit_action_roots	inherited_action_root	explicit_argument_roots	inherited_argument_root	template	imperative_clause_de	owner_local_atom_reading_de	portable_back_projection_de	roundtrip_exact
G407-E0535	G407-S026	14	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	dy	Y	NONE	CH	Y	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang nimm den Pflanzenposten.	PFLANZENPOSTEN	POSTEN	YES
G407-E0536	G407-S026	15	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	chol	OL	NONE	CH	NONE	Y	INHERITED_ARGUMENT_OR_CONTROL	Weiter im laufenden Gang nimm den Pflanzenposten [wie zuvor].	PFLANZENBEHANDLUNG FORTSETZEN	FORTSETZEN	YES
G407-E0537	G407-S026	16	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	dain	AIN	NONE	CH	AIN	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang nimm den Materialanteil.	MATERIALANTEIL	ANTEIL	YES
G407-E0538	G407-S026	17	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	qokchor	OK+CH+OR	OK|CH	NONE	OR	NONE	MULTI_ACTION	Setze die Arbeitseinheit im Arbeitsgang an und nimm die Arbeitseinheit.	ARBEITSGANG ANSETZEN · PFLANZENTEIL NEHMEN · ARBEITSEINHEIT	SETZEN · NEHMEN · EINHEIT	YES
G407-E0539	G407-S026	18	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	chor	CH+OR	CH	NONE	OR	NONE	ACTION_ARGUMENT	Nimm die Arbeitseinheit.	PFLANZENTEIL NEHMEN · ARBEITSEINHEIT	NEHMEN · EINHEIT	YES
G407-E0540	G407-S026	19	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	ey	E+Y	NONE	CH	Y	NONE	INHERITED_GRADE	Im laufenden Gang nimm den Pflanzenposten; auf Grad I.	GRAD I · PFLANZENPOSTEN	GRAD I · POSTEN	YES
G407-E0541	G407-S026	20	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	or	OR	NONE	CH	OR	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang nimm die Arbeitseinheit.	ARBEITSEINHEIT	EINHEIT	YES
G407-E0542	G407-S026	21	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	chey	Y	NONE	CH	Y	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang nimm den Pflanzenposten.	PFLANZENPOSTEN	POSTEN	YES
G407-E0543	G407-S026	22	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	qokchol	OK+OL	OK	NONE	NONE	Y	ORDERED_ACTION	Weiter setze den Pflanzenposten [wie zuvor] im Arbeitsgang an.	ARBEITSGANG ANSETZEN · PFLANZENBEHANDLUNG FORTSETZEN	SETZEN · FORTSETZEN	YES
G407-E0544	G407-S026	23	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	dy	Y	NONE	OK	Y	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang setze den Pflanzenposten im Arbeitsgang an.	PFLANZENPOSTEN	POSTEN	YES
G407-E0545	G407-S026	24	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	ytcharg	K+CH+AR+LOCAL_CHAR_G	K|CH	NONE	NONE	Y	MULTI_ACTION	Gib den Pflanzenposten [wie zuvor] zu und nimm den Pflanzenposten [wie zuvor]; vom Ausgangsmaterial; mit der lokalen Variante.	MATERIAL ZUGEBEN · PFLANZENTEIL NEHMEN · AUSGANGSMATERIAL · VARIANTE	GEBEN · NEHMEN · AUSGANG · VARIANTE	YES
G407-E0546	G407-S026	25	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	chor	CH+OR	CH	NONE	OR	NONE	ACTION_ARGUMENT	Nimm die Arbeitseinheit.	PFLANZENTEIL NEHMEN · ARBEITSEINHEIT	NEHMEN · EINHEIT	YES
G407-E0547	G407-S026	26	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	cthor	CH+T+OR	CH|T	NONE	OR	NONE	MULTI_ACTION	Nimm die Arbeitseinheit und stelle die Arbeitseinheit ein.	PFLANZENTEIL NEHMEN · ARBEITSSTUFE EINSTELLEN · ARBEITSEINHEIT	NEHMEN · EINSTELLEN · EINHEIT	YES
G407-E0548	G407-S026	27	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	okeor	OK+E+OR	OK	NONE	OR	NONE	GRADED_ACTION	Setze die Arbeitseinheit im Arbeitsgang an; auf Grad I.	ARBEITSGANG ANSETZEN · GRAD I · ARBEITSEINHEIT	SETZEN · GRAD I · EINHEIT	YES
G407-E0549	G407-S026	28	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	ykchol	Y+K+OL	K	NONE	Y	NONE	ORDERED_ACTION	Weiter gib den Pflanzenposten zu.	PFLANZENPOSTEN · MATERIAL ZUGEBEN · PFLANZENBEHANDLUNG FORTSETZEN	POSTEN · GEBEN · FORTSETZEN	YES
G407-E0550	G407-S026	29	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	okain	OK+AIN	OK	NONE	AIN	NONE	ACTION_ARGUMENT	Setze den Materialanteil im Arbeitsgang an.	ARBEITSGANG ANSETZEN · MATERIALANTEIL	SETZEN · ANTEIL	YES
G407-E0551	G407-S027	1	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	tchor	T+CH+OR	T|CH	NONE	OR	NONE	MULTI_ACTION	Stelle die Arbeitseinheit ein und nimm die Arbeitseinheit.	ARBEITSSTUFE EINSTELLEN · PFLANZENTEIL NEHMEN · ARBEITSEINHEIT	EINSTELLEN · NEHMEN · EINHEIT	YES
G407-E0552	G407-S027	2	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	shor	SH+OR	SH	NONE	OR	NONE	ACTION_ARGUMENT	Halte die Arbeitseinheit.	MATERIAL HALTEN · ARBEITSEINHEIT	HALTEN · EINHEIT	YES
G407-E0553	G407-S027	3	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	cthaiin	CH+T+AIIN	CH|T	NONE	AIIN	NONE	MULTI_ACTION	Nimm den Arbeitswert und stelle den Arbeitswert ein.	PFLANZENTEIL NEHMEN · ARBEITSSTUFE EINSTELLEN · ARBEITSWERT	NEHMEN · EINSTELLEN · WERT	YES
G407-E0554	G407-S027	4	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	cthol	CH+T+OL	CH|T	NONE	NONE	AIIN	MULTI_ACTION	Weiter nimm den Arbeitswert [wie zuvor] und stelle den Arbeitswert [wie zuvor] ein.	PFLANZENTEIL NEHMEN · ARBEITSSTUFE EINSTELLEN · PFLANZENBEHANDLUNG FORTSETZEN	NEHMEN · EINSTELLEN · FORTSETZEN	YES
G407-E0555	G407-S027	5	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	chlol	L+OL	NONE	T	NONE	AIIN	INHERITED_RELATION	Weiter im laufenden Gang stelle den Arbeitswert [wie zuvor] ein; über die Verbindung im Pflanzenartikel.	VERBINDUNG IM PFLANZENARTIKEL · PFLANZENBEHANDLUNG FORTSETZEN	VERBINDUNG · FORTSETZEN	YES
G407-E0556	G407-S027	6	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	chom	HO+M_LOCAL	NONE	T	NONE	AIIN	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang stelle den Arbeitswert [wie zuvor] ein; in der bezeichneten Klasse und an der bezeichneten Stelle.	KLASSE · HIER	KLASSE · HIER	YES
G407-E0557	G407-S027	7	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	ychy	Y+Y	NONE	T	Y|Y	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang stelle den Pflanzenposten [außen] und den Pflanzenposten [innen] ein.	PFLANZENPOSTEN · PFLANZENPOSTEN	POSTEN · POSTEN	YES
G407-E0558	G407-S027	8	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	kchor	K+CH+OR	K|CH	NONE	OR	NONE	MULTI_ACTION	Gib die Arbeitseinheit zu und nimm die Arbeitseinheit.	MATERIAL ZUGEBEN · PFLANZENTEIL NEHMEN · ARBEITSEINHEIT	GEBEN · NEHMEN · EINHEIT	YES
G407-E0559	G407-S027	9	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	dair	D_ADDR+AIR	NONE	CH	NONE	OR	INHERITED_RELATION	Im laufenden Gang nimm die Arbeitseinheit [wie zuvor]; entlang der Verarbeitungsbahn; an der bezeichneten Stelle.	HIER · VERARBEITUNGSBAHN	HIER · BAHN	YES
G407-E0560	G407-S027	10	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	ytol	Y+T+OL	T	NONE	Y	NONE	ORDERED_ACTION	Weiter stelle den Pflanzenposten ein.	PFLANZENPOSTEN · ARBEITSSTUFE EINSTELLEN · PFLANZENBEHANDLUNG FORTSETZEN	POSTEN · EINSTELLEN · FORTSETZEN	YES
G407-E0561	G407-S027	11	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	chcthy	CH+CH+T+Y	CH|CH|T	NONE	Y	NONE	MULTI_ACTION	Nimm den Pflanzenposten, nimm den Pflanzenposten und stelle den Pflanzenposten ein.	PFLANZENTEIL NEHMEN · PFLANZENTEIL NEHMEN · ARBEITSSTUFE EINSTELLEN · PFLANZENPOSTEN	NEHMEN · NEHMEN · EINSTELLEN · POSTEN	YES
G407-E0562	G407-S027	12	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	dar	D_ADDR+AR	NONE	T	NONE	Y	INHERITED_RELATION	Im laufenden Gang stelle den Pflanzenposten [wie zuvor] ein; vom Ausgangsmaterial; an der bezeichneten Stelle.	HIER · AUSGANGSMATERIAL	HIER · AUSGANG	YES
G407-E0563	G407-S027	13	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	dar	D_ADDR+AR	NONE	T	NONE	Y	INHERITED_RELATION	Im laufenden Gang stelle den Pflanzenposten [wie zuvor] ein; vom Ausgangsmaterial; an der bezeichneten Stelle.	HIER · AUSGANGSMATERIAL	HIER · AUSGANG	YES
G407-E0564	G407-S027	14	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	dal	AL	NONE	T	NONE	Y	INHERITED_RELATION	Im laufenden Gang stelle den Pflanzenposten [wie zuvor] ein; zur Zielstelle.	ZIELSTELLE	ZIELORT	YES
G407-E0565	G407-S027	15	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	oshor	O+SH+OR	SH	NONE	OR	NONE	ACTION_ARGUMENT	Halte die Arbeitseinheit; als Ausführung.	AUSFÜHRUNG · MATERIAL HALTEN · ARBEITSEINHEIT	AUSFÜHRUNG · HALTEN · EINHEIT	YES
G407-E0566	G407-S027	16	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	shaiin	SH+AIIN	SH	NONE	AIIN	NONE	ACTION_ARGUMENT	Halte den Arbeitswert.	MATERIAL HALTEN · ARBEITSWERT	HALTEN · WERT	YES
G407-E0567	G407-S027	17	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	cthy	CH+T+Y	CH|T	NONE	Y	NONE	MULTI_ACTION	Nimm den Pflanzenposten und stelle den Pflanzenposten ein.	PFLANZENTEIL NEHMEN · ARBEITSSTUFE EINSTELLEN · PFLANZENPOSTEN	NEHMEN · EINSTELLEN · POSTEN	YES
G407-E0568	G407-S027	18	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	sholdy	SH+OL+D_ADDR+Y	SH	NONE	Y	NONE	ORDERED_ACTION	Weiter halte den Pflanzenposten; an der bezeichneten Stelle.	MATERIAL HALTEN · PFLANZENBEHANDLUNG FORTSETZEN · HIER · PFLANZENPOSTEN	HALTEN · FORTSETZEN · HIER · POSTEN	YES
G407-E0569	G407-S027	19	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	doldy	OL+DY	NONE	SH	NONE	Y	INHERITED_ARGUMENT_OR_CONTROL	Weiter im laufenden Gang halte den Pflanzenposten [wie zuvor]; schließe den Schritt.	PFLANZENBEHANDLUNG FORTSETZEN · SCHLUSS	FORTSETZEN · SCHLUSS	YES
G407-E0570	G407-S028	1	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	doldaiin	OL+AIIN	NONE	SH	AIIN	NONE	INHERITED_ARGUMENT_OR_CONTROL	Weiter im laufenden Gang halte den Arbeitswert.	PFLANZENBEHANDLUNG FORTSETZEN · ARBEITSWERT	FORTSETZEN · WERT	YES
G407-E0571	G407-S028	2	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	qokchor	OK+CH+OR	OK|CH	NONE	OR	NONE	MULTI_ACTION	Setze die Arbeitseinheit im Arbeitsgang an und nimm die Arbeitseinheit.	ARBEITSGANG ANSETZEN · PFLANZENTEIL NEHMEN · ARBEITSEINHEIT	SETZEN · NEHMEN · EINHEIT	YES
G407-E0572	G407-S028	3	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	ckhol	CH+K+OL	CH|K	NONE	NONE	OR	MULTI_ACTION	Weiter nimm die Arbeitseinheit [wie zuvor] und gib die Arbeitseinheit [wie zuvor] zu.	PFLANZENTEIL NEHMEN · MATERIAL ZUGEBEN · PFLANZENBEHANDLUNG FORTSETZEN	NEHMEN · GEBEN · FORTSETZEN	YES
G407-E0573	G407-S028	4	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	olody	OL+O+DY	NONE	K	NONE	OR	INHERITED_ARGUMENT_OR_CONTROL	Weiter im laufenden Gang gib die Arbeitseinheit [wie zuvor] zu; als Ausführung; schließe den Schritt.	PFLANZENBEHANDLUNG FORTSETZEN · AUSFÜHRUNG · SCHLUSS	FORTSETZEN · AUSFÜHRUNG · SCHLUSS	YES
G407-E0574	G407-S029	1	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	okal	OK+AL	OK	NONE	NONE	OR	ACTION_RELATION	Setze die Arbeitseinheit [wie zuvor] im Arbeitsgang an; zur Zielstelle.	ARBEITSGANG ANSETZEN · ZIELSTELLE	SETZEN · ZIELORT	YES
G407-E0575	G407-S029	2	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	dy	Y	NONE	OK	Y	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang setze den Pflanzenposten im Arbeitsgang an.	PFLANZENPOSTEN	POSTEN	YES
G407-E0576	G407-S029	3	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	dary	DA+R+Y	R	NONE	Y	NONE	GRADED_ACTION	Markiere den Pflanzenposten; auf der zweiten Stufe.	ZWEITE STUFE · TEIL MARKIEREN · PFLANZENPOSTEN	ZWEITE STUFE · MARKIEREN · POSTEN	YES
G407-E0577	G407-S029	4	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	chol	OL	NONE	R	NONE	Y	INHERITED_ARGUMENT_OR_CONTROL	Weiter im laufenden Gang markiere den Pflanzenposten [wie zuvor].	PFLANZENBEHANDLUNG FORTSETZEN	FORTSETZEN	YES
G407-E0578	G407-S029	5	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	chcthal	CH+T+AL	CH|T	NONE	NONE	Y	MULTI_ACTION	Nimm den Pflanzenposten [wie zuvor] und stelle den Pflanzenposten [wie zuvor] ein; zur Zielstelle.	PFLANZENTEIL NEHMEN · ARBEITSSTUFE EINSTELLEN · ZIELSTELLE	NEHMEN · EINSTELLEN · ZIELORT	YES
G407-E0579	G407-S029	6	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	okshal	OK+SH+AL	OK|SH	NONE	NONE	Y	MULTI_ACTION	Setze den Pflanzenposten [wie zuvor] im Arbeitsgang an und halte den Pflanzenposten [wie zuvor]; zur Zielstelle.	ARBEITSGANG ANSETZEN · MATERIAL HALTEN · ZIELSTELLE	SETZEN · HALTEN · ZIELORT	YES
G407-E0580	G407-S029	7	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	chykald	OK+AL	OK	NONE	NONE	Y	ACTION_RELATION	Setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; zur Zielstelle.	ARBEITSGANG ANSETZEN · ZIELSTELLE	SETZEN · ZIELORT	YES
G407-E0581	G407-S029	8	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	dar	D_ADDR+AR	NONE	OK	NONE	Y	INHERITED_RELATION	Im laufenden Gang setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; vom Ausgangsmaterial; an der bezeichneten Stelle.	HIER · AUSGANGSMATERIAL	HIER · AUSGANG	YES
G407-E0582	G407-S029	9	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	shor	SH+OR	SH	NONE	OR	NONE	ACTION_ARGUMENT	Halte die Arbeitseinheit.	MATERIAL HALTEN · ARBEITSEINHEIT	HALTEN · EINHEIT	YES
G407-E0583	G407-S029	10	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	qokchol	OK+OL	OK	NONE	NONE	OR	ORDERED_ACTION	Weiter setze die Arbeitseinheit [wie zuvor] im Arbeitsgang an.	ARBEITSGANG ANSETZEN · PFLANZENBEHANDLUNG FORTSETZEN	SETZEN · FORTSETZEN	YES
G407-E0584	G407-S029	11	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	ol	OL	NONE	OK	NONE	OR	INHERITED_ARGUMENT_OR_CONTROL	Weiter im laufenden Gang setze die Arbeitseinheit [wie zuvor] im Arbeitsgang an.	PFLANZENBEHANDLUNG FORTSETZEN	FORTSETZEN	YES
G407-E0585	G407-S029	12	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	ydaiin	Y+D_ADDR+AIIN	NONE	OK	Y|AIIN	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang setze den Pflanzenposten und den Arbeitswert im Arbeitsgang an; an der bezeichneten Stelle.	PFLANZENPOSTEN · HIER · ARBEITSWERT	POSTEN · HIER · WERT	YES
G407-E0586	G407-S029	13	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	sotchaiin	S+OT+AIIN	S	NONE	AIIN	NONE	ORDERED_ACTION	Danach wähle den Arbeitswert.	PFLANZENTEIL WÄHLEN · NÄCHSTER BEHANDLUNGSGANG · ARBEITSWERT	WÄHLEN · DANACH · WERT	YES
G407-E0587	G407-S029	14	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	chokchy	OK+CH+Y	OK|CH	NONE	Y	NONE	MULTI_ACTION	Setze den Pflanzenposten im Arbeitsgang an und nimm den Pflanzenposten.	ARBEITSGANG ANSETZEN · PFLANZENTEIL NEHMEN · PFLANZENPOSTEN	SETZEN · NEHMEN · POSTEN	YES
G407-E0588	G407-S029	15	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	chckhol	CH+K+OL	CH|K	NONE	NONE	Y	MULTI_ACTION	Weiter nimm den Pflanzenposten [wie zuvor] und gib den Pflanzenposten [wie zuvor] zu.	PFLANZENTEIL NEHMEN · MATERIAL ZUGEBEN · PFLANZENBEHANDLUNG FORTSETZEN	NEHMEN · GEBEN · FORTSETZEN	YES
G407-E0589	G407-S029	16	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	chor	CH+OR	CH	NONE	OR	NONE	ACTION_ARGUMENT	Nimm die Arbeitseinheit.	PFLANZENTEIL NEHMEN · ARBEITSEINHEIT	NEHMEN · EINHEIT	YES
G407-E0590	G407-S029	17	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	g	LOCAL_CHAR_G	NONE	CH	NONE	OR	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang nimm die Arbeitseinheit [wie zuvor]; mit der lokalen Variante.	VARIANTE	VARIANTE	YES
G407-E0591	G407-S029	18	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	ychair	Y+CH+AIR	CH	NONE	Y	NONE	ACTION_ARGUMENT_RELATION	Nimm den Pflanzenposten; entlang der Verarbeitungsbahn.	PFLANZENPOSTEN · PFLANZENTEIL NEHMEN · VERARBEITUNGSBAHN	POSTEN · NEHMEN · BAHN	YES
G407-E0592	G407-S029	19	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	cthol	CH+T+OL	CH|T	NONE	NONE	Y	MULTI_ACTION	Weiter nimm den Pflanzenposten [wie zuvor] und stelle den Pflanzenposten [wie zuvor] ein.	PFLANZENTEIL NEHMEN · ARBEITSSTUFE EINSTELLEN · PFLANZENBEHANDLUNG FORTSETZEN	NEHMEN · EINSTELLEN · FORTSETZEN	YES
G407-E0593	G407-S029	20	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	daiin	AIIN	NONE	T	AIIN	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang stelle den Arbeitswert ein.	ARBEITSWERT	WERT	YES
G407-E0594	G407-S029	21	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	qokchy	OK+Y	OK	NONE	Y	NONE	ACTION_ARGUMENT	Setze den Pflanzenposten im Arbeitsgang an.	ARBEITSGANG ANSETZEN · PFLANZENPOSTEN	SETZEN · POSTEN	YES
G407-E0595	G407-S029	22	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	cthy	CH+T+Y	CH|T	NONE	Y	NONE	MULTI_ACTION	Nimm den Pflanzenposten und stelle den Pflanzenposten ein.	PFLANZENTEIL NEHMEN · ARBEITSSTUFE EINSTELLEN · PFLANZENPOSTEN	NEHMEN · EINSTELLEN · POSTEN	YES
G407-E0596	G407-S029	23	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	or	OR	NONE	T	OR	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang stelle die Arbeitseinheit ein.	ARBEITSEINHEIT	EINHEIT	YES
G407-E0597	G407-S029	24	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	shaiin	SH+AIIN	SH	NONE	AIIN	NONE	ACTION_ARGUMENT	Halte den Arbeitswert.	MATERIAL HALTEN · ARBEITSWERT	HALTEN · WERT	YES
G407-E0598	G407-S029	25	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	cthar	CH+T+AR	CH|T	NONE	NONE	AIIN	MULTI_ACTION	Nimm den Arbeitswert [wie zuvor] und stelle den Arbeitswert [wie zuvor] ein; vom Ausgangsmaterial.	PFLANZENTEIL NEHMEN · ARBEITSSTUFE EINSTELLEN · AUSGANGSMATERIAL	NEHMEN · EINSTELLEN · AUSGANG	YES
G407-E0599	G407-S029	26	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	cthal	CH+T+AL	CH|T	NONE	NONE	AIIN	MULTI_ACTION	Nimm den Arbeitswert [wie zuvor] und stelle den Arbeitswert [wie zuvor] ein; zur Zielstelle.	PFLANZENTEIL NEHMEN · ARBEITSSTUFE EINSTELLEN · ZIELSTELLE	NEHMEN · EINSTELLEN · ZIELORT	YES
G407-E0600	G407-S029	27	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	okal	OK+AL	OK	NONE	NONE	AIIN	ACTION_RELATION	Setze den Arbeitswert [wie zuvor] im Arbeitsgang an; zur Zielstelle.	ARBEITSGANG ANSETZEN · ZIELSTELLE	SETZEN · ZIELORT	YES
G407-E0601	G407-S029	28	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	dar	D_ADDR+AR	NONE	OK	NONE	AIIN	INHERITED_RELATION	Im laufenden Gang setze den Arbeitswert [wie zuvor] im Arbeitsgang an; vom Ausgangsmaterial; an der bezeichneten Stelle.	HIER · AUSGANGSMATERIAL	HIER · AUSGANG	YES
G407-E0602	G407-S029	29	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	ychekch	Y+CH+K	CH|K	NONE	Y	NONE	MULTI_ACTION	Nimm den Pflanzenposten und gib den Pflanzenposten zu.	PFLANZENPOSTEN · PFLANZENTEIL NEHMEN · MATERIAL ZUGEBEN	POSTEN · NEHMEN · GEBEN	YES
G407-E0603	G407-S029	30	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	y	Y	NONE	K	Y	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang gib den Pflanzenposten zu.	PFLANZENPOSTEN	POSTEN	YES
G407-E0604	G407-S029	31	f18r	HERBAL	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	kchaiin	K+CH+AIIN	K|CH	NONE	AIIN	NONE	MULTI_ACTION	Gib den Arbeitswert zu und nimm den Arbeitswert.	MATERIAL ZUGEBEN · PFLANZENTEIL NEHMEN · ARBEITSWERT	GEBEN · NEHMEN · WERT	YES
G407-E0605	G407-S030	1	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	tchodar	T+CH+O+D_ADDR+AR	T|CH	NONE	NONE	NONE	MULTI_ACTION	Stelle ein und nimm; vom Ausgangsmaterial; als Ausführung; an der bezeichneten Stelle.	ARBEITSSTUFE EINSTELLEN · PFLANZENTEIL NEHMEN · AUSFÜHRUNG · HIER · AUSGANGSMATERIAL	EINSTELLEN · NEHMEN · AUSFÜHRUNG · HIER · AUSGANG	YES
G407-E0606	G407-S030	2	f24v	HERBAL	GANZPFLANZE	F24V_WHOLE_PLANT	chocfhey	CH+O+CH+LOCAL_CHAR_F+E+Y	CH|CH	NONE	Y	NONE	MULTI_ACTION	Nimm den Pflanzenposten und nimm den Pflanzenposten; als Ausführung und auf Grad I; an der bezeichneten Stelle.	PFLANZENTEIL NEHMEN · AUSFÜHRUNG · PFLANZENTEIL NEHMEN · HIER · GRAD I · PFLANZENPOSTEN	NEHMEN · AUSFÜHRUNG · NEHMEN · HIER · GRAD I · POSTEN	YES
