global_running_event_id	global_statement_id	physical_page	register	owner_de	surface	component_recipe	inherited_action_root	inherited_action_value_de	source
G407-E1090	G407-S056	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	oteey	OT+EE+Y	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E1092	G407-S056	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	or	OR	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E1093	G407-S056	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	arol	AR+OL	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E1097	G407-S057	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	oteeos	OT+EE+O+S_ADDR	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E1098	G407-S057	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	al	AL	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E1101	G407-S057	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	ar	AR	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E1103	G407-S057	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	dar	D_ADDR+AR	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E1104	G407-S057	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	oty	OT+Y	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E1105	G407-S057	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	oto	OT+O	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E1107	G407-S057	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	chey	Y	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E1113	G407-S057	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	otor	OT+OR	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E1116	G407-S057	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	ar	AR	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E1117	G407-S057	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	aly	AL+Y	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E1120	G407-S057	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	otal	OT+AL	SH	HALTEN	SAME_OWNER_ACTIVE_ACTION
G407-E1121	G407-S057	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	al	AL	SH	HALTEN	SAME_OWNER_ACTIVE_ACTION
G407-E1123	G407-S058	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	otaly	OT+AL+Y	SH	HALTEN	SAME_OWNER_ACTIVE_ACTION
G407-E1128	G407-S059	f71v	CELESTIAL	dritte lokale Ringgruppe	otaiin	OT+AIIN	S	WÄHLEN	SAME_OWNER_ACTIVE_ACTION
G407-E1134	G407-S059	f71v	CELESTIAL	dritte lokale Ringgruppe	dar	D_ADDR+AR	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E1135	G407-S059	f71v	CELESTIAL	dritte lokale Ringgruppe	oteey	OT+EE+Y	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E1139	G407-S060	f72r	CELESTIAL	Tierkreis-Ringgruppe A	chlol	L+OL	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E1142	G407-S061	f72r	CELESTIAL	Tierkreis-Ringgruppe A	al	AL	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E1143	G407-S061	f72r	CELESTIAL	Tierkreis-Ringgruppe A	oteey	OT+EE+Y	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E1145	G407-S061	f72r	CELESTIAL	Tierkreis-Ringgruppe A	oteedy	OT+EE+DY	CHD	BEARBEITEN	SAME_OWNER_ACTIVE_ACTION
G407-E1147	G407-S062	f72r	CELESTIAL	Tierkreis-Ringgruppe A	chol	OL	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E1154	G407-S063	f72r	CELESTIAL	Tierkreis-Ringgruppe A	aiin	AIIN	R	MARKIEREN	SAME_OWNER_ACTIVE_ACTION
G407-E1155	G407-S063	f72r	CELESTIAL	Tierkreis-Ringgruppe A	ydal	Y+AL	R	MARKIEREN	SAME_OWNER_ACTIVE_ACTION
G407-E1160	G407-S063	f72r	CELESTIAL	Tierkreis-Ringgruppe A	chalaiin	AL+AIIN	SH	HALTEN	SAME_OWNER_ACTIVE_ACTION
G407-E1164	G407-S063	f72r	CELESTIAL	Tierkreis-Ringgruppe A	ar	AR	S	WÄHLEN	SAME_OWNER_ACTIVE_ACTION
G407-E1165	G407-S063	f72r	CELESTIAL	Tierkreis-Ringgruppe A	aiin	AIIN	S	WÄHLEN	SAME_OWNER_ACTIVE_ACTION
G407-E1166	G407-S063	f72r	CELESTIAL	Tierkreis-Ringgruppe A	otam	OT+AM_ADDR	S	WÄHLEN	SAME_OWNER_ACTIVE_ACTION
G407-E1167	G407-S063	f72r	CELESTIAL	Tierkreis-Ringgruppe A	otam	OT+AM_ADDR	S	WÄHLEN	SAME_OWNER_ACTIVE_ACTION
G407-E1171	G407-S063	f72r	CELESTIAL	Tierkreis-Ringgruppe A	dar	D_ADDR+AR	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E1172	G407-S063	f72r	CELESTIAL	Tierkreis-Ringgruppe A	ar	AR	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E1173	G407-S063	f72r	CELESTIAL	Tierkreis-Ringgruppe A	adal	A_ADDR+AL	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E1174	G407-S063	f72r	CELESTIAL	Tierkreis-Ringgruppe A	dar	D_ADDR+AR	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E1176	G407-S063	f72r	CELESTIAL	Tierkreis-Ringgruppe A	aiin	AIIN	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E1177	G407-S063	f72r	CELESTIAL	Tierkreis-Ringgruppe A	oteey	OT+EE+Y	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E1181	G407-S064	f72r	CELESTIAL	Tierkreis-Ringgruppe B	otey	OT+E+Y	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E1185	G407-S064	f72r	CELESTIAL	Tierkreis-Ringgruppe B	otaiin	OT+AIIN	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E1187	G407-S064	f72r	CELESTIAL	Tierkreis-Ringgruppe B	otaiin	OT+AIIN	SH	HALTEN	SAME_OWNER_ACTIVE_ACTION
G407-E1189	G407-S064	f72r	CELESTIAL	Tierkreis-Ringgruppe B	cheolor	OL+E+OR	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E1190	G407-S064	f72r	CELESTIAL	Tierkreis-Ringgruppe B	oteo	OT+E+O	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E1192	G407-S065	f72r	CELESTIAL	Tierkreis-Ringgruppe B	otar	OT+AR	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E1195	G407-S065	f72r	CELESTIAL	Tierkreis-Ringgruppe B	al	AL	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E1196	G407-S065	f72r	CELESTIAL	Tierkreis-Ringgruppe B	alo	AL+O	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E1198	G407-S065	f72r	CELESTIAL	Tierkreis-Ringgruppe B	otear	OT+E+AR	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E1199	G407-S065	f72r	CELESTIAL	Tierkreis-Ringgruppe B	ar	AR	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E1202	G407-S065	f72r	CELESTIAL	Tierkreis-Ringgruppe B	otar	OT+AR	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E1203	G407-S065	f72r	CELESTIAL	Tierkreis-Ringgruppe B	al	AL	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E1204	G407-S065	f72r	CELESTIAL	Tierkreis-Ringgruppe B	o	O	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E1207	G407-S066	f72r	CELESTIAL	Tierkreis-Ringgruppe C	aroly	AR+OL+Y	S	WÄHLEN	SAME_OWNER_ACTIVE_ACTION
G407-E1209	G407-S066	f72r	CELESTIAL	Tierkreis-Ringgruppe C	alaiin	AL+AIIN	S	WÄHLEN	SAME_OWNER_ACTIVE_ACTION
G407-E1211	G407-S066	f72r	CELESTIAL	Tierkreis-Ringgruppe C	chol	OL	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E1212	G407-S066	f72r	CELESTIAL	Tierkreis-Ringgruppe C	o	O	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E1213	G407-S066	f72r	CELESTIAL	Tierkreis-Ringgruppe C	oteos	OT+E+O+S_ADDR	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E1214	G407-S066	f72r	CELESTIAL	Tierkreis-Ringgruppe C	aiin	AIIN	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E1216	G407-S066	f72r	CELESTIAL	Tierkreis-Ringgruppe C	otaiin	OT+AIIN	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E1222	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	daiin	AIIN	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E1226	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	chol	OL	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E1228	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	oly	OL+Y	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E1233	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	chey	Y	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E1234	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	al	AL	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E1235	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	o	O	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E1237	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	daiin	AIIN	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E1238	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	otar	OT+AR	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E1239	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	al	AL	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E1240	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	chotaiin	OT+AIIN	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E1241	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	otchey	OT+Y	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E1242	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	qoeeeo	O+EE+Y	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E1246	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	otaiin	OT+AIIN	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E1247	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	chy	Y	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E1248	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	d	D_ADDR	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E1250	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	aiin	AIIN	R	MARKIEREN	SAME_OWNER_ACTIVE_ACTION
G407-E1251	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	al	AL	R	MARKIEREN	SAME_OWNER_ACTIVE_ACTION
G407-E1252	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	y	Y	R	MARKIEREN	SAME_OWNER_ACTIVE_ACTION
G407-E1253	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	o	O	R	MARKIEREN	SAME_OWNER_ACTIVE_ACTION
G407-E1258	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	otois	OT+O	S	WÄHLEN	SAME_OWNER_ACTIVE_ACTION
G407-E1264	G407-S068	f72r	CELESTIAL	Tierkreis-Ringgruppe E	ol	OL	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E1266	G407-S068	f72r	CELESTIAL	Tierkreis-Ringgruppe E	ol	OL	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E1267	G407-S068	f72r	CELESTIAL	Tierkreis-Ringgruppe E	aiin	AIIN	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E1268	G407-S068	f72r	CELESTIAL	Tierkreis-Ringgruppe E	oteo	OT+E+O	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E1269	G407-S068	f72r	CELESTIAL	Tierkreis-Ringgruppe E	daiin	AIIN	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E1271	G407-S068	f72r	CELESTIAL	Tierkreis-Ringgruppe E	otey	OT+E+Y	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E1272	G407-S068	f72r	CELESTIAL	Tierkreis-Ringgruppe E	otaiin	OT+AIIN	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E1273	G407-S068	f72r	CELESTIAL	Tierkreis-Ringgruppe E	otaly	OT+AL+Y	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E1274	G407-S068	f72r	CELESTIAL	Tierkreis-Ringgruppe E	dal	AL	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E1280	G407-S069	f72r	CELESTIAL	Tierkreis-Ringgruppe E	qoteeody	OT+EE+O+DY	SH	HALTEN	SAME_OWNER_ACTIVE_ACTION
G407-E1282	G407-S070	f72r	CELESTIAL	Tierkreis-Ringgruppe E	chotal	OT+AL	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E1284	G407-S070	f72r	CELESTIAL	Tierkreis-Ringgruppe E	otoees	OT+EE+Y	S	WÄHLEN	SAME_OWNER_ACTIVE_ACTION
G407-E1285	G407-S070	f72r	CELESTIAL	Tierkreis-Ringgruppe E	aiin	AIIN	S	WÄHLEN	SAME_OWNER_ACTIVE_ACTION
G407-E1293	G407-S071	f72r	CELESTIAL	Tierkreis-Ringgruppe F	ar	AR	S	WÄHLEN	SAME_OWNER_ACTIVE_ACTION
G407-E1294	G407-S071	f72r	CELESTIAL	Tierkreis-Ringgruppe F	aly	AL+Y	S	WÄHLEN	SAME_OWNER_ACTIVE_ACTION
G407-E1296	G407-S071	f72r	CELESTIAL	Tierkreis-Ringgruppe F	dar	D_ADDR+AR	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E1297	G407-S071	f72r	CELESTIAL	Tierkreis-Ringgruppe F	otchey	OT+Y	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E1299	G407-S071	f72r	CELESTIAL	Tierkreis-Ringgruppe F	olaiin	OL+AIIN	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E1300	G407-S071	f72r	CELESTIAL	Tierkreis-Ringgruppe F	y	Y	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E1303	G407-S072	f72r	CELESTIAL	Tierkreis-Ringgruppe G	oteo	OT+E+O	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E1309	G407-S072	f72r	CELESTIAL	Tierkreis-Ringgruppe G	ar	AR	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E1310	G407-S072	f72r	CELESTIAL	Tierkreis-Ringgruppe G	oteody	OT+E+O+Y	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E1311	G407-S072	f72r	CELESTIAL	Tierkreis-Ringgruppe G	oteedy	OT+EE+DY	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
G407-E1313	G407-S073	f72r	CELESTIAL	Tierkreis-Ringgruppe G	oteey	OT+EE+Y	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E1317	G407-S073	f72r	CELESTIAL	Tierkreis-Ringgruppe G	al	AL	SH	HALTEN	SAME_OWNER_ACTIVE_ACTION
G407-E1318	G407-S073	f72r	CELESTIAL	Tierkreis-Ringgruppe G	alaiiin	AL+AIIN+LOCAL_CHAR_I	SH	HALTEN	SAME_OWNER_ACTIVE_ACTION
G407-E1320	G407-S073	f72r	CELESTIAL	Tierkreis-Ringgruppe G	alaiin	AL+AIIN	S	WÄHLEN	SAME_OWNER_ACTIVE_ACTION
G407-E1322	G407-S073	f72r	CELESTIAL	Tierkreis-Ringgruppe G	o	O	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E1323	G407-S073	f72r	CELESTIAL	Tierkreis-Ringgruppe G	keodar	O+D_ADDR+AR	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E1326	G407-S073	f72r	CELESTIAL	Tierkreis-Ringgruppe G	ar	AR	S	WÄHLEN	SAME_OWNER_ACTIVE_ACTION
G407-E1327	G407-S073	f72r	CELESTIAL	Tierkreis-Ringgruppe G	aiin	AIIN	S	WÄHLEN	SAME_OWNER_ACTIVE_ACTION
G407-E1330	G407-S073	f72r	CELESTIAL	Tierkreis-Ringgruppe G	oteedy	OT+EE+DY	S	WÄHLEN	SAME_OWNER_ACTIVE_ACTION
G407-E1333	G407-S074	f72r	CELESTIAL	Tierkreis-Ringgruppe G	choly	OL+Y	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E1335	G407-S074	f72r	CELESTIAL	Tierkreis-Ringgruppe G	os	OS	S	WÄHLEN	SAME_OWNER_ACTIVE_ACTION
G407-E1336	G407-S074	f72r	CELESTIAL	Tierkreis-Ringgruppe G	oiin	O+IIN	S	WÄHLEN	SAME_OWNER_ACTIVE_ACTION
G407-E1341	G407-S074	f72r	CELESTIAL	Tierkreis-Ringgruppe G	chealdy	AL+Y	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E1345	G407-S074	f72r	CELESTIAL	Tierkreis-Ringgruppe G	eol	E+OL	SH	HALTEN	SAME_OWNER_ACTIVE_ACTION
G407-E1347	G407-S074	f72r	CELESTIAL	Tierkreis-Ringgruppe G	chorain	OR+AIN	SH	HALTEN	SAME_OWNER_ACTIVE_ACTION
G407-E1349	G407-S076	f72r	CELESTIAL	Tierkreis-Ringgruppe H	otey	OT+E+Y	CHD	BEARBEITEN	SAME_OWNER_ACTIVE_ACTION
G407-E1350	G407-S076	f72r	CELESTIAL	Tierkreis-Ringgruppe H	o	O	CHD	BEARBEITEN	SAME_OWNER_ACTIVE_ACTION
G407-E1353	G407-S077	f72r	CELESTIAL	Tierkreis-Ringgruppe H	oteodar	OT+E+O+D_ADDR+AR	SH	HALTEN	SAME_OWNER_ACTIVE_ACTION
G407-E1355	G407-S077	f72r	CELESTIAL	Tierkreis-Ringgruppe H	y	Y	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E1356	G407-S077	f72r	CELESTIAL	Tierkreis-Ringgruppe H	air	AIR	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E1357	G407-S077	f72r	CELESTIAL	Tierkreis-Ringgruppe H	oteos	OT+E+O+S_ADDR	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E1359	G407-S077	f72r	CELESTIAL	Tierkreis-Ringgruppe H	l	L	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E1360	G407-S077	f72r	CELESTIAL	Tierkreis-Ringgruppe H	aiin	AIIN	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E1362	G407-S077	f72r	CELESTIAL	Tierkreis-Ringgruppe H	otaiin	OT+AIIN	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E1364	G407-S077	f72r	CELESTIAL	Tierkreis-Ringgruppe H	oiiin	O+IIN	SH	HALTEN	SAME_OWNER_ACTIVE_ACTION
G407-E1365	G407-S077	f72r	CELESTIAL	Tierkreis-Ringgruppe H	oral	OR+AL	SH	HALTEN	SAME_OWNER_ACTIVE_ACTION
G407-E1366	G407-S077	f72r	CELESTIAL	Tierkreis-Ringgruppe H	o	O	SH	HALTEN	SAME_OWNER_ACTIVE_ACTION
G407-E1367	G407-S077	f72r	CELESTIAL	Tierkreis-Ringgruppe H	tealy	AL+Y	SH	HALTEN	SAME_OWNER_ACTIVE_ACTION
G407-E1369	G407-S077	f72r	CELESTIAL	Tierkreis-Ringgruppe H	oteody	OT+E+O+Y	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E1370	G407-S077	f72r	CELESTIAL	Tierkreis-Ringgruppe H	oes	OS	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E1373	G407-S077	f72r	CELESTIAL	Tierkreis-Ringgruppe H	doteey	D_ADDR+OT+EE+Y	S	WÄHLEN	SAME_OWNER_ACTIVE_ACTION
G407-E1375	G407-S077	f72r	CELESTIAL	Tierkreis-Ringgruppe H	oteol	OT+E+OL	S	WÄHLEN	SAME_OWNER_ACTIVE_ACTION
G407-E1379	G407-S077	f72r	CELESTIAL	Tierkreis-Ringgruppe H	eol	E+OL	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E1386	G407-S077	f72r	CELESTIAL	Tierkreis-Ringgruppe H	chy	Y	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E1391	G407-S078	f72r	CELESTIAL	Tierkreis-Ringgruppe I	eeer	EEE+DY	P	EINSETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E1395	G407-S079	f72r	CELESTIAL	Tierkreis-Ringgruppe I	oteeor	OT+EE+OR	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E1396	G407-S079	f72r	CELESTIAL	Tierkreis-Ringgruppe I	am	AM_ADDR	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E1399	G407-S079	f72r	CELESTIAL	Tierkreis-Ringgruppe I	oteees	OT+EEE+S_ADDR	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E1400	G407-S079	f72r	CELESTIAL	Tierkreis-Ringgruppe I	ar	AR	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E1401	G407-S079	f72r	CELESTIAL	Tierkreis-Ringgruppe I	am	AM_ADDR	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E1402	G407-S079	f72r	CELESTIAL	Tierkreis-Ringgruppe I	olaiin	OL+AIIN	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E1403	G407-S079	f72r	CELESTIAL	Tierkreis-Ringgruppe I	otedar	OT+E+D_ADDR+AR	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E1404	G407-S079	f72r	CELESTIAL	Tierkreis-Ringgruppe I	olol	OL+OL	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E1406	G407-S079	f72r	CELESTIAL	Tierkreis-Ringgruppe I	oteol	OT+E+OL	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E1410	G407-S079	f72r	CELESTIAL	Tierkreis-Ringgruppe I	dy	Y	CHD	BEARBEITEN	SAME_OWNER_ACTIVE_ACTION
G407-E1412	G407-S079	f72r	CELESTIAL	Tierkreis-Ringgruppe I	eedy	EE+DY	S	WÄHLEN	SAME_OWNER_ACTIVE_ACTION
G407-E1414	G407-S080	f72r	CELESTIAL	Tierkreis-Ringgruppe I	shy	Y	SH	HALTEN	SAME_OWNER_ACTIVE_ACTION
G407-E1417	G407-S081	f72r	CELESTIAL	Tierkreis-Ringgruppe J	aiin	AIIN	S	WÄHLEN	SAME_OWNER_ACTIVE_ACTION
G407-E1418	G407-S081	f72r	CELESTIAL	Tierkreis-Ringgruppe J	olaiin	OL+AIIN	S	WÄHLEN	SAME_OWNER_ACTIVE_ACTION
G407-E1419	G407-S081	f72r	CELESTIAL	Tierkreis-Ringgruppe J	oraiin	OR+AIIN	S	WÄHLEN	SAME_OWNER_ACTIVE_ACTION
G407-E1422	G407-S081	f72r	CELESTIAL	Tierkreis-Ringgruppe J	oteos	OT+E+O+S_ADDR	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E1423	G407-S081	f72r	CELESTIAL	Tierkreis-Ringgruppe J	aiin	AIIN	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E1430	G407-S082	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	qotar	OT+AR	CHD	BEARBEITEN	SAME_OWNER_ACTIVE_ACTION
G407-E1432	G407-S083	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	dain	AIN	SH	HALTEN	SAME_OWNER_ACTIVE_ACTION
G407-E1434	G407-S083	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	ly	L+Y	SH	HALTEN	SAME_OWNER_ACTIVE_ACTION
G407-E1436	G407-S083	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	qoldy	OL+DY	SH	HALTEN	SAME_OWNER_ACTIVE_ACTION
G407-E1442	G407-S085	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	orchey	OR+Y	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E1443	G407-S085	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	qey	E+Y	CH	NEHMEN	SAME_OWNER_ACTIVE_ACTION
G407-E1448	G407-S085	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	or	OR	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E1454	G407-S085	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	dy	Y	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E1461	G407-S086	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	chey	Y	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E1464	G407-S086	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	ain	AIN	R	MARKIEREN	SAME_OWNER_ACTIVE_ACTION
G407-E1465	G407-S086	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	ol	OL	R	MARKIEREN	SAME_OWNER_ACTIVE_ACTION
G407-E1471	G407-S087	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	dar	D_ADDR+AR	K	GEBEN	SAME_OWNER_ACTIVE_ACTION
G407-E1482	G407-S090	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	chy	Y	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E1483	G407-S090	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	lol	L+OL	OK	SETZEN	SAME_OWNER_ACTIVE_ACTION
G407-E1487	G407-S090	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	chey	Y	S	WÄHLEN	SAME_OWNER_ACTIVE_ACTION
G407-E1496	G407-S094	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	lo	L+O	T	EINSTELLEN	SAME_OWNER_ACTIVE_ACTION
