event_id	statement_id	record_unit_id	page	field_id	field_position	field_size	position_class	master_card_id	portable_value_de	canonical_surface	observed_surface	rule_applied	predicted_surface	canonical_matches	profile_matches	predicted_surface_registered
E189	B2-S007	B2	f82r	F053	1	1	ONLY	MC138	Kurzabsetzen; Schluss	dshedy	dshedy	DEFAULT_KEEP	dshedy	YES	YES	YES
E190	B2-S008	B2	f82r	F054	1	3	INITIAL	MC060	Folgemaß	otaiin	sotaiin	DEFAULT_KEEP	otaiin	NO	NO	YES
E191	B2-S008	B2	f82r	F054	2	3	MEDIAL	MC044	Quelleinsatz	qokar	qokar	DEFAULT_KEEP	qokar	YES	YES	YES
E192	B2-S008	B2	f82r	F054	3	3	FINAL	MC128	kurz absetzen; Schluss	cheedy	shedy	R5	shedy	NO	YES	YES
E193	B2-S009	B2	f82r	F055	1	1	ONLY	MC149	Folgeabsetzen; Schluss	solshedy	solshedy	DEFAULT_KEEP	solshedy	YES	YES	YES
E194	B2-S010	B2	f82r	F056	1	4	INITIAL	MC002	lange einwirken	okeey	qokeey	DEFAULT_KEEP	okeey	NO	NO	YES
E195	B2-S010	B2	f82r	F056	2	4	MEDIAL	MC026	einsetzen	choky	qoky	DEFAULT_KEEP	choky	NO	NO	YES
E196	B2-S010	B2	f82r	F056	3	4	MEDIAL	MC065	Auslass	ls	ls	DEFAULT_KEEP	ls	YES	YES	YES
E197	B2-S010	B2	f82r	F056	4	4	FINAL	MC119	Klarauszug	cheey	cheey	DEFAULT_KEEP	cheey	YES	YES	YES
E198	B2-S011	B2	f82r	F057	1	4	INITIAL	MC017	Anteil zugeben	okain	okain	DEFAULT_KEEP	okain	YES	YES	YES
E199	B2-S011	B2	f82r	F057	2	4	MEDIAL	MC055	davon	char	char	DEFAULT_KEEP	char	YES	YES	YES
E200	B2-S011	B2	f82r	F057	3	4	MEDIAL	MC017	Anteil zugeben	okain	okain	DEFAULT_KEEP	okain	YES	YES	YES
E201	B2-S011	B2	f82r	F057	4	4	FINAL	MC082	lange einwirken; Schluss	qokeedy	qokeedy	DEFAULT_KEEP	qokeedy	YES	YES	YES
E202	B2-S012	B2	f82r	F058	1	1	ONLY	MC008	Abführgut	lchy	lchy	DEFAULT_KEEP	lchy	YES	YES	YES
E203	B2-S012	B2	f82r	F059	1	7	INITIAL	MC119	Klarauszug	cheey	cheey	DEFAULT_KEEP	cheey	YES	YES	YES
E204	B2-S012	B2	f82r	F059	2	7	MEDIAL	MC073	kurz vorbereiten	qcthey	qcthey	DEFAULT_KEEP	qcthey	YES	YES	YES
E205	B2-S012	B2	f82r	F059	3	7	MEDIAL	MC002	lange einwirken	okeey	qokeey	R1	qokeey	NO	YES	YES
E206	B2-S012	B2	f82r	F059	4	7	MEDIAL	MC066	Klarabzug	lcheey	lcheey	DEFAULT_KEEP	lcheey	YES	YES	YES
E207	B2-S012	B2	f82r	F059	5	7	MEDIAL	MC039	Sollmaß	aiin	daiin	R2	daiin	NO	YES	YES
E208	B2-S012	B2	f82r	F059	6	7	MEDIAL	MC123	dies	chey	chey	DEFAULT_KEEP	chey	YES	YES	YES
E209	B2-S012	B2	f82r	F059	7	7	FINAL	MC140	Volleinsatz; Schluss	qokeeedy	qokeeedy	DEFAULT_KEEP	qokeeedy	YES	YES	YES
E210	B2-S013	B2	f82r	F060	1	1	ONLY	MC155	abführen; Schluss	lchedy	lchedy	DEFAULT_KEEP	lchedy	YES	YES	YES
E211	B2-S014	B2	f82r	F061	1	1	ONLY	MC029	Quellabzug	lar	lar	DEFAULT_KEEP	lar	YES	YES	YES
E212	B2-S015	B2	f82r	F062	1	2	INITIAL	MC141	Klarlauf	tshey	tshey	DEFAULT_KEEP	tshey	YES	YES	YES
E213	B2-S015	B2	f82r	F062	2	2	FINAL	MC082	lange einwirken; Schluss	qokeedy	qokeedy	DEFAULT_KEEP	qokeedy	YES	YES	YES
E214	B2-S016	B2	f82r	F063	1	7	INITIAL	MC154	dorthin	al	cheal	DEFAULT_KEEP	al	NO	NO	YES
E215	B2-S016	B2	f82r	F063	2	7	MEDIAL	MC011	Quellabführung	lchedar	lchedar	DEFAULT_KEEP	lchedar	YES	YES	YES
E216	B2-S016	B2	f82r	F063	3	7	MEDIAL	MC152	Teilen	ches	ches	DEFAULT_KEEP	ches	YES	YES	YES
E217	B2-S016	B2	f82r	F063	4	7	MEDIAL	MC039	Sollmaß	aiin	aiin	R2	daiin	YES	NO	YES
E218	B2-S016	B2	f82r	F063	5	7	MEDIAL	MC063	Langfolge	oteey	oteey	DEFAULT_KEEP	oteey	YES	YES	YES
E219	B2-S016	B2	f82r	F063	6	7	MEDIAL	MC120	bemessen	okaiin	qokaiin	R1	qokaiin	NO	YES	YES
E220	B2-S016	B2	f82r	F063	7	7	FINAL	MC007	kurz einwirken	okey	okey	DEFAULT_KEEP	okey	YES	YES	YES
E221	B2-S016	B2	f82r	F064	1	1	ONLY	MC070	Zuführung; Schluss	pchedy	pchedy	DEFAULT_KEEP	pchedy	YES	YES	YES
E222	B2-S017	B2	f82r	F065	1	2	INITIAL	MC102	Kurzhalt am Ziel	rsheal	rsheal	DEFAULT_KEEP	rsheal	YES	YES	YES
E223	B2-S017	B2	f82r	F065	2	2	FINAL	MC079	Zielschluss	daldy	daldy	DEFAULT_KEEP	daldy	YES	YES	YES
E224	B2-S018	B2	f82r	F066	1	1	ONLY	MC082	lange einwirken; Schluss	qokeedy	qokeedy	DEFAULT_KEEP	qokeedy	YES	YES	YES
E225	B2-S019	B2	f82r	F067	1	1	ONLY	MC084	Waschschluss	rshedy	rshedy	DEFAULT_KEEP	rshedy	YES	YES	YES
E226	B2-S020	B2	f82r	F068	1	1	ONLY	MC173	lange Folgestufe; Schluss	qoteedy	qoteedy	DEFAULT_KEEP	qoteedy	YES	YES	YES
E227	B2-S021	B2	f82r	F069	1	1	ONLY	MC082	lange einwirken; Schluss	qokeedy	qokeedy	DEFAULT_KEEP	qokeedy	YES	YES	YES
E228	B2-S022	B2	f82r	F070	1	1	ONLY	MC167	Abführung; Schluss	lochedy	lochedy	DEFAULT_KEEP	lochedy	YES	YES	YES
E229	B3-S001	B3	f83r	F071	1	1	ONLY	MC045	lange sammeln; Schluss	olkeedy	olkeedy	DEFAULT_KEEP	olkeedy	YES	YES	YES
E230	B3-S002	B3	f83r	F072	1	2	INITIAL	MC093	danach dorthin	otal	qotal	DEFAULT_KEEP	otal	NO	NO	YES
E231	B3-S002	B3	f83r	F072	2	2	FINAL	MC110	Langwärmen; Schluss	chkeedy	chkeedy	DEFAULT_KEEP	chkeedy	YES	YES	YES
E232	B3-S003	B3	f83r	F073	1	4	INITIAL	MC123	dies	chey	chey	DEFAULT_KEEP	chey	YES	YES	YES
E233	B3-S003	B3	f83r	F073	2	4	MEDIAL	MC039	Sollmaß	aiin	daiin	R2	daiin	NO	YES	YES
E234	B3-S003	B3	f83r	F073	3	4	MEDIAL	MC123	dies	chey	chey	DEFAULT_KEEP	chey	YES	YES	YES
E235	B3-S003	B3	f83r	F073	4	4	FINAL	MC155	abführen; Schluss	lchedy	lchedy	DEFAULT_KEEP	lchedy	YES	YES	YES
E236	B3-S004	B3	f83r	F074	1	3	INITIAL	MC120	bemessen	okaiin	qokaiin	DEFAULT_KEEP	okaiin	NO	NO	YES
E237	B3-S004	B3	f83r	F074	2	3	MEDIAL	MC093	danach dorthin	otal	qotal	R1	qotal	NO	YES	YES
E238	B3-S004	B3	f83r	F074	3	3	FINAL	MC055	davon	char	dar	DEFAULT_KEEP	char	NO	NO	YES
E239	B3-S005	B3	f83r	F075	1	1	ONLY	MC025	überführen; Schluss	dchedy	schedy	DEFAULT_KEEP	dchedy	NO	NO	YES
E240	B3-S006	B3	f83r	F076	1	3	INITIAL	MC064	Postentransfer	chedchy	chedchy	DEFAULT_KEEP	chedchy	YES	YES	YES
E241	B3-S006	B3	f83r	F076	2	3	MEDIAL	MC040	dorthin einsetzen	okal	qokal	DEFAULT_KEEP	okal	NO	NO	YES
E242	B3-S006	B3	f83r	F076	3	3	FINAL	MC028	weiterführen; Schluss	olchedy	olchedy	DEFAULT_KEEP	olchedy	YES	YES	YES
E243	B3-S007	B3	f83r	F077	1	3	INITIAL	MC120	bemessen	okaiin	qokaiin	DEFAULT_KEEP	okaiin	NO	NO	YES
E244	B3-S007	B3	f83r	F077	2	3	MEDIAL	MC074	überführen	chdy	chedy	DEFAULT_KEEP	chdy	NO	NO	YES
E245	B3-S007	B3	f83r	F077	3	3	FINAL	MC082	lange einwirken; Schluss	qokeedy	qokeedy	DEFAULT_KEEP	qokeedy	YES	YES	YES
E246	B3-S008	B3	f83r	F078	1	1	ONLY	MC155	abführen; Schluss	lchedy	lchedy	DEFAULT_KEEP	lchedy	YES	YES	YES
E247	B3-S009	B3	f83r	F079	1	1	ONLY	MC026	einsetzen	choky	qoky	DEFAULT_KEEP	choky	NO	NO	YES
E248	B3-S010	B3	f83r	F080	1	2	INITIAL	MC126	Zielzuführung	pchedal	pchedal	DEFAULT_KEEP	pchedal	YES	YES	YES
E249	B3-S010	B3	f83r	F080	2	2	FINAL	MC135	Kurzfolge; Schluss	otedy	otedy	DEFAULT_KEEP	otedy	YES	YES	YES
E250	B3-S011	B3	f83r	F081	1	4	INITIAL	MC043	Vorbereitungstransfer	shecthedchy	shecthedchy	DEFAULT_KEEP	shecthedchy	YES	YES	YES
E251	B3-S011	B3	f83r	F081	2	4	MEDIAL	MC026	einsetzen	choky	qoky	DEFAULT_KEEP	choky	NO	NO	YES
E252	B3-S011	B3	f83r	F081	3	4	MEDIAL	MC074	überführen	chdy	chedy	DEFAULT_KEEP	chdy	NO	NO	YES
E253	B3-S011	B3	f83r	F081	4	4	FINAL	MC009	Quellposten	chary	chary	DEFAULT_KEEP	chary	YES	YES	YES
E254	B3-S012	B3	f83r	F082	1	2	INITIAL	MC080	Ansatz	chor	sor	R4	or	NO	NO	YES
E255	B3-S012	B3	f83r	F082	2	2	FINAL	MC128	kurz absetzen; Schluss	cheedy	shedy	R5	shedy	NO	YES	YES
E256	B3-S013	B3	f83r	F083	1	4	INITIAL	MC120	bemessen	okaiin	qokaiin	DEFAULT_KEEP	okaiin	NO	NO	YES
E257	B3-S013	B3	f83r	F083	2	4	MEDIAL	MC105	Anteil	chkain	chkain	DEFAULT_KEEP	chkain	YES	YES	YES
E258	B3-S013	B3	f83r	F083	3	4	MEDIAL	MC073	kurz vorbereiten	qcthey	shcthey	DEFAULT_KEEP	qcthey	NO	NO	YES
E259	B3-S013	B3	f83r	F083	4	4	FINAL	MC083	kurz einwirken; Schluss	qokedy	qokedy	DEFAULT_KEEP	qokedy	YES	YES	YES
E260	B3-S014	B3	f83r	F084	1	2	INITIAL	MC081	Laufeinsatz	okair	okair	DEFAULT_KEEP	okair	YES	YES	YES
E261	B3-S014	B3	f83r	F084	2	2	FINAL	MC003	Langabsetzen; Schluss	sheedy	sheedy	DEFAULT_KEEP	sheedy	YES	YES	YES
E262	B3-S015	B3	f83r	F085	1	1	ONLY	MC155	abführen; Schluss	lchedy	lchedy	DEFAULT_KEEP	lchedy	YES	YES	YES
E263	B3-S016	B3	f83r	F086	1	1	ONLY	MC030	Abzug	lo	lo	DEFAULT_KEEP	lo	YES	YES	YES
E264	B3-S016	B3	f83r	F087	1	1	ONLY	MC005	einführen; Schluss	okchedy	qokchedy	DEFAULT_KEEP	okchedy	NO	NO	YES
E265	B3-S017	B3	f83r	F088	1	1	ONLY	MC082	lange einwirken; Schluss	qokeedy	qokeedy	DEFAULT_KEEP	qokeedy	YES	YES	YES
E266	B3-S018	B3	f83r	F089	1	1	ONLY	MC128	kurz absetzen; Schluss	cheedy	shedy	DEFAULT_KEEP	cheedy	NO	NO	YES
E267	B3-S019	B3	f83r	F090	1	1	ONLY	MC151	Einsatzabsetzen; Schluss	qokshedy	qokshedy	DEFAULT_KEEP	qokshedy	YES	YES	YES
E268	B3-S020	B3	f83r	F091	1	2	INITIAL	MC154	dorthin	al	dal	DEFAULT_KEEP	al	NO	NO	YES
E269	B3-S020	B3	f83r	F091	2	2	FINAL	MC155	abführen; Schluss	lchedy	lchedy	DEFAULT_KEEP	lchedy	YES	YES	YES
E270	B3-S021	B3	f83r	F092	1	4	INITIAL	MC120	bemessen	okaiin	qokaiin	DEFAULT_KEEP	okaiin	NO	NO	YES
E271	B3-S021	B3	f83r	F092	2	4	MEDIAL	MC161	bereit	checthy	shcthy	DEFAULT_KEEP	checthy	NO	NO	YES
E272	B3-S021	B3	f83r	F092	3	4	MEDIAL	MC154	dorthin	al	dal	R3	al	NO	NO	YES
E273	B3-S021	B3	f83r	F092	4	4	FINAL	MC123	dies	chey	sy	DEFAULT_KEEP	chey	NO	NO	YES
E274	B3-S021	B3	f83r	F093	1	7	INITIAL	MC039	Sollmaß	aiin	saiin	DEFAULT_KEEP	aiin	NO	NO	YES
E275	B3-S021	B3	f83r	F093	2	7	MEDIAL	MC113	am Ziel absetzen	shedal	shedal	DEFAULT_KEEP	shedal	YES	YES	YES
E276	B3-S021	B3	f83r	F093	3	7	MEDIAL	MC137	Kurzvorbereitung	shecthy	shecthy	DEFAULT_KEEP	shecthy	YES	YES	YES
E277	B3-S021	B3	f83r	F093	4	7	MEDIAL	MC123	dies	chey	chey	DEFAULT_KEEP	chey	YES	YES	YES
E278	B3-S021	B3	f83r	F093	5	7	MEDIAL	MC154	dorthin	al	tal	R3	al	NO	NO	YES
E279	B3-S021	B3	f83r	F093	6	7	MEDIAL	MC161	bereit	checthy	shcthy	DEFAULT_KEEP	checthy	NO	NO	YES
E280	B3-S021	B3	f83r	F093	7	7	FINAL	MC031	Zieltransfer; Schluss	dalchdy	dalchdy	DEFAULT_KEEP	dalchdy	YES	YES	YES
E281	B3-S022	B3	f83r	F094	1	1	ONLY	MC057	Folgetransfer; Schluss	otchedy	qotchedy	DEFAULT_KEEP	otchedy	NO	NO	YES
E282	B3-S023	B3	f83r	F095	1	1	ONLY	MC155	abführen; Schluss	lchedy	lchedy	DEFAULT_KEEP	lchedy	YES	YES	YES
E283	B3-S024	B3	f83r	F096	1	1	ONLY	MC025	überführen; Schluss	dchedy	tchedy	DEFAULT_KEEP	dchedy	NO	NO	YES
E284	B3-S025	B3	f83r	F097	1	1	ONLY	MC088	einführen; Schluss	qokchdy	qokchdy	DEFAULT_KEEP	qokchdy	YES	YES	YES
E285	B3-S026	B3	f83r	F098	1	6	INITIAL	MC042	Quelltransfer	cheedar	cheedar	DEFAULT_KEEP	cheedar	YES	YES	YES
E286	B3-S026	B3	f83r	F098	2	6	MEDIAL	MC144	Sollabsetzung	chldaiin	chldaiin	DEFAULT_KEEP	chldaiin	YES	YES	YES
E287	B3-S026	B3	f83r	F098	3	6	MEDIAL	MC074	überführen	chdy	chedy	DEFAULT_KEEP	chdy	NO	NO	YES
E288	B3-S026	B3	f83r	F098	4	6	MEDIAL	MC017	Anteil zugeben	okain	qokain	DEFAULT_KEEP	okain	NO	NO	YES
E289	B3-S026	B3	f83r	F098	5	6	MEDIAL	MC161	bereit	checthy	checthy	DEFAULT_KEEP	checthy	YES	YES	YES
E290	B3-S026	B3	f83r	F098	6	6	FINAL	MC146	Zielbereitung	chealror	chealror	DEFAULT_KEEP	chealror	YES	YES	YES
E291	B3-S026	B3	f83r	F099	1	1	ONLY	MC045	lange sammeln; Schluss	olkeedy	solkeedy	DEFAULT_KEEP	olkeedy	NO	NO	YES
E292	B3-S027	B3	f83r	F100	1	1	ONLY	MC173	lange Folgestufe; Schluss	qoteedy	qoteedy	DEFAULT_KEEP	qoteedy	YES	YES	YES
E293	B3-S028	B3	f83r	F101	1	2	INITIAL	MC002	lange einwirken	okeey	qokeey	DEFAULT_KEEP	okeey	NO	NO	YES
E294	B3-S028	B3	f83r	F101	2	2	FINAL	MC083	kurz einwirken; Schluss	qokedy	qokedy	DEFAULT_KEEP	qokedy	YES	YES	YES
E295	B3-S029	B3	f83r	F102	1	3	INITIAL	MC153	weiter	cheol	sol	DEFAULT_KEEP	cheol	NO	NO	YES
E296	B3-S029	B3	f83r	F102	2	3	MEDIAL	MC094	Vollteil	cheeety	cheeety	DEFAULT_KEEP	cheeety	YES	YES	YES
E297	B3-S029	B3	f83r	F102	3	3	FINAL	MC083	kurz einwirken; Schluss	qokedy	qokedy	DEFAULT_KEEP	qokedy	YES	YES	YES
E298	B3-S030	B3	f83r	F103	1	2	INITIAL	MC026	einsetzen	choky	qoky	DEFAULT_KEEP	choky	NO	NO	YES
E299	B3-S030	B3	f83r	F103	2	2	FINAL	MC039	Sollmaß	aiin	saiin	R2	daiin	NO	NO	YES
E300	B3-S030	B3	f83r	F104	1	2	INITIAL	MC116	Weiterlauf	schedair	schedair	DEFAULT_KEEP	schedair	YES	YES	YES
E301	B3-S030	B3	f83r	F104	2	2	FINAL	MC057	Folgetransfer; Schluss	otchedy	otchedy	DEFAULT_KEEP	otchedy	YES	YES	YES
E302	B3-S031	B3	f83r	F105	1	1	ONLY	MC082	lange einwirken; Schluss	qokeedy	qokeedy	DEFAULT_KEEP	qokeedy	YES	YES	YES
E303	B3-S032	B3	f83r	F106	1	5	INITIAL	MC145	Anteilstransfer	chedain	chedain	DEFAULT_KEEP	chedain	YES	YES	YES
E304	B3-S032	B3	f83r	F106	2	5	MEDIAL	MC074	überführen	chdy	chedy	DEFAULT_KEEP	chdy	NO	NO	YES
E305	B3-S032	B3	f83r	F106	3	5	MEDIAL	MC018	Kurzsoll	qotedaiin	qotedaiin	DEFAULT_KEEP	qotedaiin	YES	YES	YES
E306	B3-S032	B3	f83r	F106	4	5	MEDIAL	MC060	Folgemaß	otaiin	otaiin	DEFAULT_KEEP	otaiin	YES	YES	YES
E307	B3-S032	B3	f83r	F106	5	5	FINAL	MC135	Kurzfolge; Schluss	otedy	otedy	DEFAULT_KEEP	otedy	YES	YES	YES
E308	B3-S033	B3	f83r	F107	1	1	ONLY	MC004	abziehen; Schluss	ldy	ldy	DEFAULT_KEEP	ldy	YES	YES	YES
E309	B3-S034	B3	f83r	F108	1	6	INITIAL	MC033	Arbeitsstufe	oiiin	soiiin	DEFAULT_KEEP	oiiin	NO	NO	YES
E310	B3-S034	B3	f83r	F108	2	6	MEDIAL	MC161	bereit	checthy	checthy	DEFAULT_KEEP	checthy	YES	YES	YES
E311	B3-S034	B3	f83r	F108	3	6	MEDIAL	MC086	Anteil	chety	chety	DEFAULT_KEEP	chety	YES	YES	YES
E312	B3-S034	B3	f83r	F108	4	6	MEDIAL	MC060	Folgemaß	otaiin	otaiin	DEFAULT_KEEP	otaiin	YES	YES	YES
E313	B3-S034	B3	f83r	F108	5	6	MEDIAL	MC078	Zwischenziel	olsaly	olsaly	DEFAULT_KEEP	olsaly	YES	YES	YES
E314	B3-S034	B3	f83r	F108	6	6	FINAL	MC128	kurz absetzen; Schluss	cheedy	shedy	R5	shedy	NO	YES	YES
E315	B4-S001	B4	f83r	F109	1	1	ONLY	MC082	lange einwirken; Schluss	qokeedy	qokeedy	DEFAULT_KEEP	qokeedy	YES	YES	YES
E316	B4-S002	B4	f83r	F110	1	3	INITIAL	MC162	Weiterposten	qolchey	qolchey	DEFAULT_KEEP	qolchey	YES	YES	YES
E317	B4-S002	B4	f83r	F110	2	3	MEDIAL	MC002	lange einwirken	okeey	qokeey	R1	qokeey	NO	YES	YES
E318	B4-S002	B4	f83r	F110	3	3	FINAL	MC083	kurz einwirken; Schluss	qokedy	qokedy	DEFAULT_KEEP	qokedy	YES	YES	YES
E319	B4-S003	B4	f83r	F111	1	2	INITIAL	MC074	überführen	chdy	chedy	DEFAULT_KEEP	chdy	NO	NO	YES
E320	B4-S003	B4	f83r	F111	2	2	FINAL	MC093	danach dorthin	otal	otal	DEFAULT_KEEP	otal	YES	YES	YES
E321	B4-S003	B4	f83r	F112	1	5	INITIAL	MC171	das nächste	otchey	otchey	DEFAULT_KEEP	otchey	YES	YES	YES
E322	B4-S003	B4	f83r	F112	2	5	MEDIAL	MC002	lange einwirken	okeey	qokeey	R1	qokeey	NO	YES	YES
E323	B4-S003	B4	f83r	F112	3	5	MEDIAL	MC026	einsetzen	choky	qoky	DEFAULT_KEEP	choky	NO	NO	YES
E324	B4-S003	B4	f83r	F112	4	5	MEDIAL	MC153	weiter	cheol	tol	DEFAULT_KEEP	cheol	NO	NO	YES
E325	B4-S003	B4	f83r	F112	5	5	FINAL	MC128	kurz absetzen; Schluss	cheedy	shedy	R5	shedy	NO	YES	YES
E326	B4-S004	B4	f83r	F113	1	1	ONLY	MC164	Festsetzen; Schluss	qokylddy	qokylddy	DEFAULT_KEEP	qokylddy	YES	YES	YES
E327	B4-S005	B4	f83r	F114	1	3	INITIAL	MC059	Einlage	dain	dain	DEFAULT_KEEP	dain	YES	YES	YES
E328	B4-S005	B4	f83r	F114	2	3	MEDIAL	MC074	überführen	chdy	chedy	DEFAULT_KEEP	chdy	NO	NO	YES
E329	B4-S005	B4	f83r	F114	3	3	FINAL	MC082	lange einwirken; Schluss	qokeedy	qokeedy	DEFAULT_KEEP	qokeedy	YES	YES	YES
E330	B4-S006	B4	f83r	F115	1	1	ONLY	MC143	durchlassen; Schluss	shckhedy	shckhedy	DEFAULT_KEEP	shckhedy	YES	YES	YES
E331	B4-S007	B4	f83r	F116	1	1	ONLY	MC143	durchlassen; Schluss	shckhedy	shckhedy	DEFAULT_KEEP	shckhedy	YES	YES	YES
E332	B4-S008	B4	f83r	F117	1	4	INITIAL	MC039	Sollmaß	aiin	saiin	DEFAULT_KEEP	aiin	NO	NO	YES
E333	B4-S008	B4	f83r	F117	2	4	MEDIAL	MC032	länger bearbeiten	cheeky	cheeky	DEFAULT_KEEP	cheeky	YES	YES	YES
E334	B4-S008	B4	f83r	F117	3	4	MEDIAL	MC095	Langhalt	sheey	sheey	DEFAULT_KEEP	sheey	YES	YES	YES
E335	B4-S008	B4	f83r	F117	4	4	FINAL	MC083	kurz einwirken; Schluss	qokedy	qokedy	DEFAULT_KEEP	qokedy	YES	YES	YES
E336	B4-S009	B4	f83r	F118	1	1	ONLY	MC128	kurz absetzen; Schluss	cheedy	shedy	DEFAULT_KEEP	cheedy	NO	NO	YES
E337	B4-S010	B4	f83r	F119	1	1	ONLY	MC019	fertig	oldy	oldy	DEFAULT_KEEP	oldy	YES	YES	YES
E338	B4-S011	B4	f83r	F120	1	5	INITIAL	MC039	Sollmaß	aiin	saiin	DEFAULT_KEEP	aiin	NO	NO	YES
E339	B4-S011	B4	f83r	F120	2	5	MEDIAL	MC147	kurz wärmen	cheky	cheky	DEFAULT_KEEP	cheky	YES	YES	YES
E340	B4-S011	B4	f83r	F120	3	5	MEDIAL	MC150	Langfortsetzung	okeeol	okeeol	DEFAULT_KEEP	okeeol	YES	YES	YES
E341	B4-S011	B4	f83r	F120	4	5	MEDIAL	MC017	Anteil zugeben	okain	okain	DEFAULT_KEEP	okain	YES	YES	YES
E342	B4-S011	B4	f83r	F120	5	5	FINAL	MC074	überführen	chdy	chdy	DEFAULT_KEEP	chdy	YES	YES	YES
E343	B4-S011	B4	f83r	F121	1	2	INITIAL	MC153	weiter	cheol	sol	DEFAULT_KEEP	cheol	NO	NO	YES
E344	B4-S011	B4	f83r	F121	2	2	FINAL	MC124	Kurzabzug; Schluss	lkedy	lkedy	DEFAULT_KEEP	lkedy	YES	YES	YES
E345	B4-S012	B4	f83r	F122	1	1	ONLY	MC155	abführen; Schluss	lchedy	lchedy	DEFAULT_KEEP	lchedy	YES	YES	YES
E346	B4-S013	B4	f83r	F123	1	2	INITIAL	MC024	Weiter einsetzen	qokol	qokol	DEFAULT_KEEP	qokol	YES	YES	YES
E347	B4-S013	B4	f83r	F123	2	2	FINAL	MC128	kurz absetzen; Schluss	cheedy	shedy	R5	shedy	NO	YES	YES
E348	B4-S014	B4	f83r	F124	1	4	INITIAL	MC080	Ansatz	chor	or	R4	or	NO	YES	YES
E349	B4-S014	B4	f83r	F124	2	4	MEDIAL	MC123	dies	chey	chey	DEFAULT_KEEP	chey	YES	YES	YES
E350	B4-S014	B4	f83r	F124	3	4	MEDIAL	MC165	Kurzdurchgang	qockhey	qockhey	DEFAULT_KEEP	qockhey	YES	YES	YES
E351	B4-S014	B4	f83r	F124	4	4	FINAL	MC091	Laufschluss	dairydy	dairydy	DEFAULT_KEEP	dairydy	YES	YES	YES
E352	B4-S015	B4	f83r	F125	1	4	INITIAL	MC017	Anteil zugeben	okain	qokain	DEFAULT_KEEP	okain	NO	NO	YES
E353	B4-S015	B4	f83r	F125	2	4	MEDIAL	MC119	Klarauszug	cheey	shey	DEFAULT_KEEP	cheey	NO	NO	YES
E354	B4-S015	B4	f83r	F125	3	4	MEDIAL	MC105	Anteil	chkain	kain	DEFAULT_KEEP	chkain	NO	NO	YES
E355	B4-S015	B4	f83r	F125	4	4	FINAL	MC022	Zielpassage	chckhal	chckhal	DEFAULT_KEEP	chckhal	YES	YES	YES
E356	B4-S015	B4	f83r	F126	1	2	INITIAL	MC050	Kurzsammlung	solkey	solkey	DEFAULT_KEEP	solkey	YES	YES	YES
E357	B4-S015	B4	f83r	F126	2	2	FINAL	MC155	abführen; Schluss	lchedy	lchedy	DEFAULT_KEEP	lchedy	YES	YES	YES
E358	B4-S016	B4	f83r	F127	1	2	INITIAL	MC097	weiterer Anteil	olkain	qolkain	DEFAULT_KEEP	olkain	NO	NO	YES
E359	B4-S016	B4	f83r	F127	2	2	FINAL	MC154	dorthin	al	dal	DEFAULT_KEEP	al	NO	NO	YES
E360	B4-S016	B4	f83r	F128	1	2	INITIAL	MC089	Quellausguss	skar	skar	DEFAULT_KEEP	skar	YES	YES	YES
E361	B4-S016	B4	f83r	F128	2	2	FINAL	MC128	kurz absetzen; Schluss	cheedy	shedy	R5	shedy	NO	YES	YES
E362	B5-S001	B5	f83r	F129	1	1	ONLY	MC067	Nachtransfer; Schluss	otchdy	otchdy	DEFAULT_KEEP	otchdy	YES	YES	YES
E363	B5-S002	B5	f83r	F130	1	1	ONLY	MC088	einführen; Schluss	qokchdy	qokchdy	DEFAULT_KEEP	qokchdy	YES	YES	YES
E364	B5-S003	B5	f83r	F131	1	1	ONLY	MC113	am Ziel absetzen	shedal	shedal	DEFAULT_KEEP	shedal	YES	YES	YES
E365	B5-S003	B5	f83r	F132	1	5	INITIAL	MC154	dorthin	al	dal	DEFAULT_KEEP	al	NO	NO	YES
E366	B5-S003	B5	f83r	F132	2	5	MEDIAL	MC153	weiter	cheol	cheol	DEFAULT_KEEP	cheol	YES	YES	YES
E367	B5-S003	B5	f83r	F132	3	5	MEDIAL	MC092	Weiterabzug	lol	lol	DEFAULT_KEEP	lol	YES	YES	YES
E368	B5-S003	B5	f83r	F132	4	5	MEDIAL	MC001	Zieltransfer	chdal	chdal	DEFAULT_KEEP	chdal	YES	YES	YES
E369	B5-S003	B5	f83r	F132	5	5	FINAL	MC039	Sollmaß	aiin	aiin	R2	daiin	YES	NO	YES
E370	B5-S003	B5	f83r	F133	1	3	INITIAL	MC153	weiter	cheol	sol	DEFAULT_KEEP	cheol	NO	NO	YES
E371	B5-S003	B5	f83r	F133	2	3	MEDIAL	MC172	Endstufe	daiiin	daiiin	DEFAULT_KEEP	daiiin	YES	YES	YES
E372	B5-S003	B5	f83r	F133	3	3	FINAL	MC074	überführen	chdy	chedy	DEFAULT_KEEP	chdy	NO	NO	YES
E373	B6-S001	B6	f83r	F134	1	4	INITIAL	MC020	Langsammlung	solkeey	solkeey	DEFAULT_KEEP	solkeey	YES	YES	YES
E374	B6-S001	B6	f83r	F134	2	4	MEDIAL	MC052	Kurzbearbeitung	qekey	qekey	DEFAULT_KEEP	qekey	YES	YES	YES
E375	B6-S001	B6	f83r	F134	3	4	MEDIAL	MC046	Endposten	raly	raly	DEFAULT_KEEP	raly	YES	YES	YES
