surface	page	locus	zl3b_line	it2a_line	rf1b_line	reader_support	working_meaning_de	decision
or	f106r	f106r.3	dshes lchedy lkchedy ytchdy or cheos	dshes lchedy lkchedy ytchdy orcheos	dshes lchedy lkchedy ytchdy or cheos	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f106r	f106r.6	shor sheor orkchsd otair or qokeeo raiin qokeeolchedy olchedy qokeol qoky	shor sheor orkchsd otairor qokeeo raiin qokeeo lchedy olchedy qokeol qoky	shor sheor orkchsd otair or qokeeo raiin qokeeo lchedy ol che y qokeol qoky	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f106v	f106v.23	ol kalol shar chor okal chdy chol chedy qotaiin or aiin okeedy qokain	olkalol shor chor okal chdy chol chedy qotaiin oraiin okeedy qokain	ol kalol shar chor okal chdy chol che y qotaiin or aiin okeedy qokain	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f107r	f107r.14	cthedy lshedy cheolchear or alam chtaiin otarain chey qokaiin otain	cthedy lshedy cheol chear or alam chtaiin otar aiin chey qokaiin otain	cthedy lshe y cheol chear r alam chtaiin otar ain che qokaiin otain	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f107v	f107v.42	or ain oloeeey qokain	orain oloeeey qokain	or ain oloeeey qokain	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f108r	f108r.32	ykedar chedy qokey lkeedy otedy okedy otedy otal shol alodar or alold	ykedar chedy qokey lkeedy otedy okedy otedy otal shol alodar or alold	ykedar chedy qokey lkeedy ote y kedy otedy otal shol alodar r alold	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f108r	f108r.40	okor aiin okeedy qokeedy okeeom cheykeeed chol qekeey or aiin chckhom	okar aiin okeedy qokeedy okeeom cheykeeed chol qekeey or aiin chckhom	okor aiin okeedy qokeedy okeeom cheykeeed chol qekeey r aiin chckhom	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f112v	f112v.24	soiin or okain otchedy qokeedy eeedeeg ckhedy cheedaiin cheedy	soiin or okain otchedy qokeedy eeedeed ckhedy cheedaiin chedy	s iin ar kain otche y qokee y eee eed ckhedy cheedaiin cheely	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f112v	f112v.3	qokeeor ar sheey or ar aiiin okeey l keeody sheedy qotam	qokeeor ar sheey or ar aiiin okeey lkeeody sheedy qotam	qokee r ar shee r ar aiiin okeey lkeeody shee qotam	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f113r	f113r.45	tchodairos or chey qotaiin opchey chtaiir shedy qotor sheol qotody tedy	tchodairos ar chey qotaiin opchey chtaiir shedy qotor sheol qotody tedy	tchodairos r chey qotaiin opchey chtaiir she y qot r sheol qotody te y	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f113v	f113v.42	pol keeo dy qoeees aiin or aiin oteol fchedy otchey dar otakeol ol	pol keeo dy qoeees aiin oraiin oteol fchedy oteeey dar otakeol ol	pol keeo dy qoeees aiin or aiin oteol fche y oteeey dar otakeol ol	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f114r	f114r.23	or cheo al taiin qokedaiin oeain al s ain ches	orcheo al taiin qokedaiin oeain al s ain ches	or cheo al taiin qokedaiin oeain al s ain ches	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f115r	f115r.24	dcheol qokeol or ar aiin cheey okeeeo or chl lor ol otlaiin cheeor ary	dcheol qokeol or ar aiin cheey okeeeo ar chl lor ol otlaiin cheeor ary	dcheol qokeol or ar aiin cheey okeeeo ar chl lor ol otlaiin cheeor ary	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f115v	f115v.4	ykcheodain lkchedy otechdy qotar or al ytchedy lched otchd chokeedy	ykcheodain lkchedy otechdy qotar ar al ytchedy lched otchd chokeedy	ykcheodain lkche y otechdy qotar ar al ytche y lched otchd chokeedy	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f17v	f17v.18	otor cheeor ol chol dor chr or eees	otor cheeor ol chol dor chr or eees	otor cheeor ol chol dor chr oreees	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f18r	f18r.3	qokchor chor ey or chey qokchol dy ytcharg	qokchor chor chckhy orchey qokchol dy ytchar g	qokchor chor ckhy orchey qokchol dy ytcharg	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f20v	f20v.4	sho or aiin shol daiin	sho or aiin shol daiin	sho o aiin shol daiin	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f24r	f24r.1	por or y chor opchar she cheol daiin or	porory chor opchar she cheol daiin or	porory chor opchar she cheol daiin or	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f33v	f33v.10	lcho ar or chey lodaiin o or okeedy okaly	lchoar or chey lodaiin oor okeedy okaly	lchoar or chey lodaiin o or okee y okaly	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f33v	f33v.9	sar or aiin chor or shkair shol or chckhy ar aiin okain dal dy	sar or aiin chor or shkair shol or chckhy ar aiin okain dal dy	sar or aiin chor r shkair shol or chckhy ar aiin okain dal dy	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f34r	f34r.9	ykchdy qod ar ch ay or lchey todaly okaiin dardy	ykchdy qod ar chct aikhy orlchey todaly okaiin dardy	ykchdy qod ar ch ay or lchey todaly okaiin dardy	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f34v	f34v.5	lshaiir or air shedy chechey dykey kair chedy qokar chekaly chalky	lshaiir orair shedy chechey dykey kair chedy qokar chekaly cholky	lshaiir or air shedy chechey dykey kair che y qokar chekaly cholky	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f35r	f35r.5	otchor sho tcheey scheey daiin dain or	otchor sho tcheey scheey daiin dainor	otchor sho tcheey s cheey daiin daino	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f37r	f37r.1	tocphol shaiin qotor ofchor oty chory daiin otod or	tocphol shaiin qotor ofchor oty chory daiin otod or	tocphol shaiin qotor ofchor oty chory daiin otod r	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f3r	f3r.20	ycheor chol odaiin chol s aiin okol or am	ycheor chol odaiin chol s aiin okolor am	ycheor chol odaiin chol s aiin okolor am	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f40r	f40r.6	tor or ar shok or am o lshedy qokam chdy kar oraiin	tor or ar shokor om olshedy qokam chdy kar oraiin	tor or ar shok or g olshedy qokam chdy kar araiin	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f40r	f40r.8	ksheo keeey dar aig kcheo cfhdy or ain chefal daiin dg	ksheo keeey dar aim kcheo cfhdy orain chefal daiin dm	ksheo keeey ar aim kcheo cfh y or ain chefal aiin dm	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f41v	f41v.5	ycheos olchey daiin or cholalaiin oteedy qoteol oteodar orain	ycheos olchey daiin or chol ol aiin oteedy qoteol oteodar orain	ychees olchey daiin r chol olaiin oteedy qoteol oteodar orain	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f45r	f45r.9	or or chain dain ykolody ytaiin qotchol kol dy	dor or chain dain ykolody ytaiin qotchol kol dy	dor r chain dain ykolody ytaiin qotchol kol dy	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f45r	f45r.9	or or chain dain ykolody ytaiin qotchol kol dy	dor or chain dain ykolody ytaiin qotchol kol dy	dor r chain dain ykolody ytaiin qotchol kol dy	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f49r	f49r.6	ol or shes sheoty choldaiin	olor shshes sheoty chol daiin	ol or shsees sheoty choldaiin	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f50v	f50v.7	tedaiin odaiin or okaiin ykor daiin choky qotchdy k dairam	tedaiin odaiin or okaiin ykor daiin choky qotchdy key daisam	tedaiin odaiin r okaiin ykor daiin choky qotch y k airam	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f51v	f51v.8	olkeeody qokal qodaiin or l	olkeeody qokal qodaiin ykhor yfal	olkeeody qokal qodaiin or l	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f52r	f52r.8	or cheey dor shey kom s cheey dchom daiin	orcheey dor shey kom s cheey dchom daiin	or cheey dor shey kom s cheey dch m daiin	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f55r	f55r.10	dair okal qokar or or o ar odaiin okeey darchd ol	dair okal qokar or orai o as odaiin okeey dar chd ol	dair okal qokar r rai o ar odaiin okeey darch ol	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f55r	f55r.10	dair okal qokar or or o ar odaiin okeey darchd ol	dair okal qokar or orai o as odaiin okeey dar chd ol	dair okal qokar r rai o ar odaiin okeey darch ol	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f58r	f58r.31	odshchol taiin okal or chol ol ekar otarchol chol kam qokal	odshchol taiin okalor chol olekar otarchol chol kam qokal	odshchol taiin okal or chol olekar otarchol chol kag qokal	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f58v	f58v.11	tchol shol tor qokair or y ykaiin dory okaiir chodaiin otals	tcholshol tor qokairor y ykaiin dory okaiir chodaiin otals	tchol shol tor qokair or ykaiin dory okaiir chodaiin otals	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f58v	f58v.2	dair or aiin tair y qotalody s aiin okeody qotair ar alor orky	dair or sheaiin tair y qotalody saiin okeody qotair ar alor orky	dair ar aiin tair y qotalojy saiin okeody qotair ar alor orky	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f58v	f58v.25	qotain okeor sheey qokeol okeoly qokaly qokair or tas ykal	qotain okeor sheey qokeol okeoly qokaly qokairor tas ykal	qotain okeor sheey qokeol okeoly qokaly qokair or tar ykal	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f66v	f66v.10	dshal keedy qok or okaiin dol kaldaiin otal dokal okag	dshol keedy qokyr okaiin dol kal daiin otal dakar okag	dsh l kee y qok y s okaiin dol kaldaiin otal dokal okag	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f66v	f66v.3	ytos s or sheeky okechdy okeedal dar otal chody cheky	ytos s ar sheeky okechdy okchdal dar otal chody cheky	ykeos s or sheeky okech y okchdal ar otal chody cheky	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f6v	f6v.13	yodaiin cthy s chor oees or	yodaiin cthy s chor oees or	yodaiin cthy s chor oees r	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f6v	f6v.18	ytchocthol ches or	ytcho cthol ches cthor	ytchocthol ches cthor	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f75r	f75r.22	odar shey qokain chedy or shey kar chedy sar	odar shey qokain chedy or shey kar chedy sar	odar shey qokain chedy orshey kar che y rar	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f75v	f75v.41	sal shedy qokain shey qoin ol shey ol shey qoky qol cheey chl or sheolo	sal shedy qokain shey qoin ol shey ol shey qoky qol cheey chl or sheolo	s l she y qokain she qoin ol she ol she qoky qol chee chl r sheolo	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f75v	f75v.43	pokain okeedy or chesy solshey qokeey qotedy olkedy chey tal dy qol	pokain okeedy or chesy sol shey qokeey qotedy olkedy chey tal dy qol	pokain okeedy r chesy soley qokee qotedy olkedy cheytal dy qol	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f76r	f76r.47	dain chckhy or aiin sheey qockhey olchdar sheey otedy olain oky	dain chckhy oraiin sheey qockhey olchdar sheey otedy olain oky	dain chckhy or aiin sheey qockhey olchdar sheey otedy olain oky	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f76r	f76r.5	qokedy qokeey or or or chkorol otey qokedy lkedy chdy qokchdy qokal chdam	qokedy qokchy orar or chkarol otey qokedy lkedy chdy qokchdy qokal chdam	qokedy qokee or ar or chk rol otey qokedy lkedy chdy qokch y qokal chdam	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f76r	f76r.5	qokedy qokeey or or or chkorol otey qokedy lkedy chdy qokchdy qokal chdam	qokedy qokchy orar or chkarol otey qokedy lkedy chdy qokchdy qokal chdam	qokedy qokee or ar or chk rol otey qokedy lkedy chdy qokch y qokal chdam	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f76v	f76v.19	or as sheey otar shedy otchedy checkhey olchedy checkhy checkhy lky	or ar sheey otar shedy otchedy checkhey olchedy checkhy sheckhy lky	r ar sheey otar shedy otched checkhey olche y checkhy checthy lky	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f77r	f77r.18	daiin cheedy lshey qo l or chees sheckhedy qol cheedy qotaiin	daiin cheedy lshey qol or chees sheckhedy qol cheedy qotaiin	daiin cheedy lshey qol r chees sheckhedy qol cheedy qotaiin	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f78r	f78r.15	dchckhedy qokchdy qokedy okedy dal or okeed olkain	dchckhedy qokchdy qokedy okedy dal or okeed olkain	dchckhedy qokchdy qokedy oke y dal r okeed olkain	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f78r	f78r.26	sol shey kary or shedy qeedar ain anl	sol shey kary or csedy qeedar ain aol	sol ey tary r e y qee ar ain anl	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f80r	f80r.41	tolkain otal chedy qokar ol shedy checkhy or oly	tolkain otal chedy qokar ol shedy checkhy oroly	tolkain otal chedy qokar ol shedy checkhy oroly	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f81r	f81r.14	qokechedy qolsheedy or ain arol oeeedy	qokechedy qol sheedy orain arol oeeedy	qokeche y qol ee y or ain arol oeee	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f81r	f81r.5	qol cheol okeey ol ol olaiin ol or ain	qol cheol okeey ol ol ol aiin ol orain	qol cheol okeey ol ol ol aiin ol or ain	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f82r	f82r.16	qokeedy lchedy qokeedy cheey r or ol s aiin chey ra dam	qokeedy lchedy qokeedy cheey ror ol saiin chey raity dam	qokeedy lchedy qokeedy cheey r r ol s aiin chey ra am	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f82v	f82v.17	or ain shedy qok char okai qokeedy rcheey qotedy chtedy rches aly	orain shedy qok char okai qokeedy rcheey qotedy chtedy rches aly	orain she y qok char okai qokeedy rcheey qotedy chte y rchesaly	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f85r1	f85r1.26	pchdair or shshdar qopchedy opchdy qofchdy dar s aiin chcphdy dar or daiin	pchdairor shshdar qopchedy opchdy qofchdy dar s ain chcphdy darordaiin	pchdair or shshdar qopchedy opchdy qofch y dar s aiin chcph y dar or daiin	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f85r1	f85r1.26	pchdair or shshdar qopchedy opchdy qofchdy dar s aiin chcphdy dar or daiin	pchdairor shshdar qopchedy opchdy qofchdy dar s ain chcphdy darordaiin	pchdair or shshdar qopchedy opchdy qofch y dar s aiin chcph y dar or daiin	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f85r1	f85r1.29	oees aiin ol keeody or s cheey qokchdy qotol okar otar otchy okam	oees aiin olkeeody ors cheey qokchdy qotol okar otar otchy dkam	oees aiin olkeeody or s cheey qokch y qotol okar otar otchy okam	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f85r1	f85r1.32	ytor chol shdy tody qotchdy otchol chees or eeodaiin or aral olkam	ytor chol shdytody qotchdy otchol chees ar eeodaiin or aral alkam	ytor chol shdytody qotchdy otchol chees ar eeodaiin or ar al olkam	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f85r1	f85r1.34	ysheedy ksheey qokor or chod lkchedy qotody qokar shty otarar	ysheedy ksheey qokoror chod lkchedy qotody qokar shty otarar	yshee ksheey qokor or chod lkchedy qotody qokar shty otarar	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f85r2	f85r2.20	or aiin ckheda or ain olchey qokal shedy	ar aiin ckhedy or ain olchey qokal shedy	ar aiin ckhe y or ain olchey qokal edy	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f86v3	f86v3.33	ytchey otaiin kshd qotar chear or am	ytchey otaiin kshd qotar chear or am	yteeey otaiin kshd qotar chear oram	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f86v5	f86v5.23	ykaiin or aiin okol chokar sheol qokar cheey or aiin ody	ykaiin or aiin okol chokar sheol qokar cheey oraiiin ody	ykaiin or aiin okol chokar sheol qokar cheey or aiin ody	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f86v6	f86v6.25	yteedy qokar olkar qodar ykaiin or okeeeey ofchedy qokaiin araram	yteedy qokar olkar qodar ykaiin orokeeeey ofchedy qokaiin araram	yteedy qokar olkar qo dar ykaiin or okeeeey ofchedy qo aiin ar aram	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f86v6	f86v6.32	qokeey qoeear chsey oky qokar or chey qotar ol kchedy qokaiin am	qokeey qoeear chsey oky qokar orchey qotar olkchedy qokaiin am	qokeey qoeear chsey oky qokar or chey qotar ol kchedy qokaiin am	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f86v6	f86v6.6	daiin sheol keear or chedy ar sheeeb qotain odaiin olkeshar qokar or	daiin sheol keear or chedy orsheeen qotain odaiin olkeshar qokar ar	daiin sheol keear or chedy arsheeeb qotain odaiin olkeshar qokar r	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f88r	f88r.27	qokol chol qokol qokol chol cheey or aiin oldal	qokol chol qokol qokol chol cheey or aiin oldal	qokol chol qokol qokol chol cheey r aiin oldal	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f89v1	f89v1.13	tosheo fcheody shekey or shos oiir cphey qokeody cheody daldy	tosheo fcheody shekey orshos oiir cphey qokeody cheody dal dy	tosheo fcheody shekey or shos oiir cphey qokeody cheody dal dy	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
or	f99r	f99r.52	ychor ols or agairom	ychor ols or am air om	ychor ols r agair m	READER_VARIANT	Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
kar	f103r	f103r.3	yshdain sheek cheoty eeokal chedy chckhy or orol okaiin eeal ot kar otar chal	yshdain sheek cheoty chokal chedy chckhy or orol okain chal ot kar ot chym	yshdain eek cheoty chokal che y chckhy or rol okaiin chal ot shkar otar chal	READER_VARIANT	heiße Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
kar	f104v	f104v.39	yshey ar a kain char lkeey roiir shey cheey kar ar lkchs ar y ais alod	ysheey rar akain char lkeey roiir shey cheey kas ar lkchs ar y rais alod	yshey ar a kain char lkeey roiir shey cheey kar ar lkchs ary air alod	READER_VARIANT	heiße Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
kar	f106v	f106v.39	qokaiin chey kar oteol	qokaiin chey kar oteol	qokaiin cheykar oteol	READER_VARIANT	heiße Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
kar	f113r	f113r.46	oaiin cheokeeas lkaiin chkal kar cheeody qokeeody qokeey chos araiinol	oaiin cheokeeos lkaiin chkal kar cheeody qokeeody qokeey chos ar aiin ol	oaiin cheokee s lkaiin chkalkar cheeody qokeeody qokeey chos araiinol	READER_VARIANT	heiße Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
kar	f114r	f114r.34	ytain o l kaiin y kar chdar alkam	ytain olkaiin ykar chdar alkam	ytain olkaiin ykar chdar alkam	READER_VARIANT	heiße Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
kar	f16v	f16v.6	sor ch kar oty chkar chol dairin	sor chkar oty chkar chol dairin	sor chk r oty chk r chol dairin	READER_VARIANT	heiße Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
kar	f24r	f24r.7	q kar chtar s cheor cthol qodol	qekar chtar s cheor cthol qodol	q kar chtar s cheor cthol qodol	READER_VARIANT	heiße Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
kar	f39v	f39v.2	sor shy kar chol qoty kchdy olky dar chdy ykar olkedaiin ody dy	sor shy kor chol qoty kchdy olky dor chdy ykar olkedaiin ody dy	sor shy kar chol qoty kch y olky dar chdy ykar olke aiin ody dy	READER_VARIANT	heiße Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
kar	f43r	f43r.4	das ar ytey tedy kar arar she kalchdy cholky qotaly chedy oty otam	dasar ytey tedy kar or ar shekalchdy cholty qotaly chedy oty otam	dar ar ytey te ykar r r she kalch y cholky qotaly che y oty otam	READER_VARIANT	heiße Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
kar	f66v	f66v.11	yteeod aiin shekeod saiin ykofar otaiin otar chedy kar	yteeod aiin shekeod s aiin ykofar otaiin otar chedy kara	yteeo aiin shekeod s aiin ykofar otaiin otar chedy kass	READER_VARIANT	heiße Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
kar	f75r	f75r.5	shey kar chey ckhey r ain ol olsheedy qokeey qoky	shey kar chey ckhey r ain ol ol sheedy qokeey qoky	sheykar chey ckhey r ain ol ol sheedy qokeey qoky	READER_VARIANT	heiße Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
kar	f76r	f76r.49	saiin olaiin oky shol sain oky l kar chedy lkar al loral	saiin olaiin oky shol sain oky lkar chedy lkar al loral	s iin olaiin oky shol sain oky lkar chedy lkar al loral	READER_VARIANT	heiße Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
kar	f79v	f79v.27	odchey kar akain opar otain olkey	odchey kar okain opar otain olkey	odchey ar okain opar otain olkey	READER_VARIANT	heiße Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
kar	f80r	f80r.49	tiiin chey ral kar chey lkl ol shees okaiin olky oklor	tain chey ral kas chey lkl ol shees okaiin olky oklor	tiiin chey r al kir chey lkl ol ees okaiin olky oklor	READER_VARIANT	heiße Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
kar	f86v6	f86v6.40	daiin ar qotal tshdy otar shcthdy qokol chotal kar ol kar alky	daiin ar qotal kshdy otar shcthdy qokol chotal kar olkar alky	daiin ar qotal tsh y otar shcthdy qokol chotal kar olkar alky	READER_VARIANT	heiße Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
kor	f102v1	f102v1.10	kochor ol ydaiin choraiin sheey ykeey kor shey qokey dy	kochor ol ydaiin choraiin cheey ykeey kor shey qokey dy	kochor ol ydaiin choraiin sheey ykeey korshey qokey dy	READER_VARIANT	heiße Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
kor	f23r	f23r.6	tshol y kor qokaiin yky dar okol dchey daiidal dam ytcho ldals	tshol ykor qokaiin yky dar okol dchey daiidal dam ytcho ldals	tshol ykor qokaiin yky dar okol dchey daiidal am ytcho ldals	READER_VARIANT	heiße Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
kor	f38r	f38r.5	o kor chey kain chor ctho dain ckholdy	okor chey kain chor ctho dain ckholdy	okor chey kain chor ctho d ain ckholdy	READER_VARIANT	heiße Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
kor	f40v	f40v.9	tchy pchody pchdy kor ol	tchy pchody pchdy kor ol	tchypcho y pch y kar ol	READER_VARIANT	heiße Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
kor	f47r	f47r.9	qoko kor chaiin okal chol daiin okcho kchorsy	qoko kor chaiin okal chol daiin okcho kchor sy	qokokor chaiin okal chol daiin okchokchor sy	READER_VARIANT	heiße Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
kor	f4r	f4r.9	daiin ckhochy tchy kor aiin	daiin ckhochy tchy koraiin	daiin ckhochy tchy kor aiin	READER_VARIANT	heiße Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
kor	f58r	f58r.1	kor cholfy shofchy otoralchy chofchol sholy otaly dal m	kor cholfy shopchy otoralchy chofchol sholy otaly dal m	or cholfy shofchy otoralchy chofchol sholy otaly dalm	READER_VARIANT	heiße Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
tar	f107v	f107v.9	saiin shey kedy qokain qokedy qokaiin y lkaiin qoky lkal tar aty	saiin shey kedy qokain qokedy qokaiin ylkaiin qoky lkal tar aty	saiin sheykedy qokain qoke y qokaiin ylkaiin qoky lkaltaraty	READER_VARIANT	kalte Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
tar	f33v	f33v.1	tar ar daiin ydain cthey dols sheky ar aiin	tar ar daiin ydain cthey dolr sheky ar aiin cs	tarar daiin ydain cthey dols sheky raiin	READER_VARIANT	kalte Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
