page	locus	target_surfaces	zl3b_line	v30_tokenwise_de	v31_tokenwise_de	complete_v31
f111r	f111r.13	or	qosheo lchdy lshedy olkeeedy lr al chr or dain shey arain chey teey cheodaiin	[qosheo:?] | Drogenholz, getrocknete Kurz-/Kompaktform | eingeweichtes Drogenholz | [olkeeedy:?] | [lr:?] | [al:?] | [chr:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge/Portion II | feucht in der Mitte des Grades | [arain:?] | trocken in der Mitte des Grades | kalt am Ende des Grades | [cheodaiin:?]	[qosheo:?] | Drogenholz, getrocknete Kurz-/Kompaktform | eingeweichtes Drogenholz | [olkeeedy:?] | [lr:?] | [al:?] | [chr:?] | Drogenportion | Menge/Portion II | feucht in der Mitte des Grades | [arain:?] | trocken in der Mitte des Grades | kalt am Ende des Grades | [cheodaiin:?]	False
f111r	f111r.15	tar	sheeodar aiin sheey shey oteody oteedy chey daiin oteol otedar tar pchdam	[sheeodar:?] | Menge III | feucht am Ende des Grades | feucht in der Mitte des Grades | [oteody:?] | kalter Ansatz am Ende des Grades, abgeschlossen | trocken in der Mitte des Grades | Grad-/Maßwert III | [oteol:?] | [otedar:?] | [tar:?] | [pchdam:?]	[sheeodar:?] | Menge III | feucht am Ende des Grades | feucht in der Mitte des Grades | [oteody:?] | kalter Ansatz am Ende des Grades, abgeschlossen | trocken in der Mitte des Grades | Grad-/Maßwert III | [oteol:?] | [otedar:?] | kalte Drogenfraktion I | [pchdam:?]	False
f111r	f111r.21	okar|ar	daiin okar ain teey oteey ox o r shey chey ky deedy cheo dain sheet ar al l cheotydy	Grad-/Maßwert III | [okar:?] | Menge-/Klassenwert II | kalt am Ende des Grades | kalter Ansatz am Ende des Grades | [ox:?] | [o:?] | [r:?] | feucht in der Mitte des Grades | trocken in der Mitte des Grades | heiß am Anfang des Grades | [deedy:?] | trocken angesetzte Zubereitung | Grad-/Maßwert II | [sheet:?] | [ar:?] | [al:?] | [l:?] | [cheotydy:?]	Grad-/Maßwert III | heiße Drogenfraktion I im Ansatz | Menge-/Klassenwert II | kalt am Ende des Grades | kalter Ansatz am Ende des Grades | [ox:?] | [o:?] | [r:?] | feucht in der Mitte des Grades | trocken in der Mitte des Grades | heiß am Anfang des Grades | [deedy:?] | trocken angesetzte Zubereitung | Grad-/Maßwert II | [sheet:?] | Drogenfraktion I | [al:?] | [l:?] | [cheotydy:?]	False
f111r	f111r.29	ar	salkeedy lkeedy chckhy rky chey okeeo chr al ar qokeedy qokedy qoteedy qod	[salkeedy:?] | [lkeedy:?] | Arzneikompositum: trocken, Gradanfang | [rky:?] | trocken in der Mitte des Grades | [okeeo:?] | [chr:?] | [al:?] | [ar:?] | heiß am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | kalt am Ende des Grades, abgeschlossen | [qod:?]	[salkeedy:?] | [lkeedy:?] | Arzneikompositum: trocken, Gradanfang | [rky:?] | trocken in der Mitte des Grades | [okeeo:?] | [chr:?] | [al:?] | Drogenfraktion I | heiß am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | kalt am Ende des Grades, abgeschlossen | [qod:?]	False
f111r	f111r.30	ar	qockhedy qokeechy qotchey chtar ar chkeey lkar aiin chedy qokeey qoirain	[qockhedy:?] | [qokeechy:?] | kalt und trocken in der Mitte des Grades | [chtar:?] | [ar:?] | [chkeey:?] | heiße Holzfraktion I | Menge III | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | [qoirain:?]	[qockhedy:?] | [qokeechy:?] | kalt und trocken in der Mitte des Grades | [chtar:?] | Drogenfraktion I | [chkeey:?] | heiße Holzfraktion I | Menge III | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | [qoirain:?]	False
f111r	f111r.33	ar	qoeeeo s ain ar ol keey lkair cheda chkal keeodal eees chody qokeedy dl	[qoeeeo:?] | [s:?] | Menge-/Klassenwert II | [ar:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß am Ende des Grades | [lkair:?] | [cheda:?] | [chkal:?] | [keeodal:?] | [eees:?] | [chody:?] | heiß am Ende des Grades, abgeschlossen | [dl:?]	[qoeeeo:?] | [s:?] | Menge-/Klassenwert II | Drogenfraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß am Ende des Grades | [lkair:?] | [cheda:?] | [chkal:?] | [keeodal:?] | [eees:?] | [chody:?] | heiß am Ende des Grades, abgeschlossen | [dl:?]	False
f111r	f111r.34	ar	teo olkeeo al lkeeey olain ar akeom qokain al qokeeod lkedlkey teedar	[teo:?] | [olkeeo:?] | [al:?] | [lkeeey:?] | [olain:?] | [ar:?] | [akeom:?] | heiß, Grad II | [al:?] | [qokeeod:?] | [lkedlkey:?] | [teedar:?]	[teo:?] | [olkeeo:?] | [al:?] | [lkeeey:?] | [olain:?] | Drogenfraktion I | [akeom:?] | heiß, Grad II | [al:?] | [qokeeod:?] | [lkedlkey:?] | [teedar:?]	False
f111r	f111r.35	ar	y chedl ar aiin aiy dam	[y:?] | [chedl:?] | [ar:?] | Menge III | [aiy:?] | [dam:?]	[y:?] | [chedl:?] | Drogenfraktion I | Menge III | [aiy:?] | [dam:?]	False
f111r	f111r.4	ar	saiin oteedy qokeey daiin okedal chedy qokedy l shedy chchy okeey lor ar am	Samen/Saatgut, Typ/Charge III | kalter Ansatz am Ende des Grades, abgeschlossen | heiß am Ende des Grades | Grad-/Maßwert III | [okedal:?] | trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [l:?] | feucht in der Mitte des Grades, abgeschlossen | [chchy:?] | heißer Ansatz am Ende des Grades | Holzportion | [ar:?] | [am:?]	Samen/Saatgut, Typ/Charge III | kalter Ansatz am Ende des Grades, abgeschlossen | heiß am Ende des Grades | Grad-/Maßwert III | [okedal:?] | trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [l:?] | feucht in der Mitte des Grades, abgeschlossen | [chchy:?] | heißer Ansatz am Ende des Grades | Holzportion | Drogenfraktion I | [am:?]	False
f111r	f111r.46	or	y cheeo lkeey oteed lkeedy okeeshey chey lkar al olchal or aiin cheom	[y:?] | [cheeo:?] | [lkeey:?] | [oteed:?] | [lkeedy:?] | [okeeshey:?] | trocken in der Mitte des Grades | heiße Holzfraktion I | [al:?] | [olchal:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge III | [cheom:?]	[y:?] | [cheeo:?] | [lkeey:?] | [oteed:?] | [lkeedy:?] | [okeeshey:?] | trocken in der Mitte des Grades | heiße Holzfraktion I | [al:?] | [olchal:?] | Drogenportion | Menge III | [cheom:?]	False
f111r	f111r.51	kar	polkeeo shey cheokeain chl kar r aiin char ain al lkeedy qokal okchy	[polkeeo:?] | feucht in der Mitte des Grades | [cheokeain:?] | [chl:?] | [kar:?] | [r:?] | Menge III | [char:?] | Menge-/Klassenwert II | [al:?] | [lkeedy:?] | heiße Substanz | heiß-trockener Ansatz am Anfang des Grades	[polkeeo:?] | feucht in der Mitte des Grades | [cheokeain:?] | [chl:?] | heiße Drogenfraktion I | [r:?] | Menge III | [char:?] | Menge-/Klassenwert II | [al:?] | [lkeedy:?] | heiße Substanz | heiß-trockener Ansatz am Anfang des Grades	False
f111r	f111r.7	otar	sshedy qokeey checthey oteedy lchedy chol sheeol qokeody raiin otedy otar aiin om	eingeweichte Samen/Saat | heiß am Ende des Grades | [checthey:?] | kalter Ansatz am Ende des Grades, abgeschlossen | getrocknetes Drogenholz | trocken; nominal trockenes Gut/Material | [sheeol:?] | [qokeody:?] | Wurzel, Typ/Charge III | kalter Ansatz in der Mitte des Grades, abgeschlossen | [otar:?] | Menge III | [om:?]	eingeweichte Samen/Saat | heiß am Ende des Grades | [checthey:?] | kalter Ansatz am Ende des Grades, abgeschlossen | getrocknetes Drogenholz | trocken; nominal trockenes Gut/Material | [sheeol:?] | [qokeody:?] | Wurzel, Typ/Charge III | kalter Ansatz in der Mitte des Grades, abgeschlossen | kalte Drogenfraktion I im Ansatz | Menge III | [om:?]	False
f111v	f111v.13	tar	sheaiin okaiin shckhy cheol kedy chetar okaiin shal lchdal tedy tar amd	[sheaiin:?] | heiß, Grad III, im Ansatzrahmen | Arzneikompositum: feucht, Gradanfang | trockener Drogenstoff | heiß in der Mitte des Grades, abgeschlossen | [chetar:?] | heiß, Grad III, im Ansatzrahmen | [shal:?] | [lchdal:?] | kalt in der Mitte des Grades, abgeschlossen | [tar:?] | [amd:?]	[sheaiin:?] | heiß, Grad III, im Ansatzrahmen | Arzneikompositum: feucht, Gradanfang | trockener Drogenstoff | heiß in der Mitte des Grades, abgeschlossen | [chetar:?] | heiß, Grad III, im Ansatzrahmen | [shal:?] | [lchdal:?] | kalt in der Mitte des Grades, abgeschlossen | kalte Drogenfraktion I | [amd:?]	False
f111v	f111v.16	okar	qokain sheol qokain shckhey lchedy okar al qotal shedy otain far aiin am	heiß, Grad II | feuchtes Material | heiß, Grad II | Arzneikompositum: feucht, Gradmitte | getrocknetes Drogenholz | [okar:?] | [al:?] | [qotal:?] | feucht in der Mitte des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad II | [far:?] | Menge III | [am:?]	heiß, Grad II | feuchtes Material | heiß, Grad II | Arzneikompositum: feucht, Gradmitte | getrocknetes Drogenholz | heiße Drogenfraktion I im Ansatz | [al:?] | [qotal:?] | feucht in der Mitte des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad II | [far:?] | Menge III | [am:?]	False
f111v	f111v.17	ar	solkain shey okaiin sheey qokain chkal chckhy saiin ar lchal she otain	[solkain:?] | feucht in der Mitte des Grades | heiß, Grad III, im Ansatzrahmen | feucht am Ende des Grades | heiß, Grad II | [chkal:?] | Arzneikompositum: trocken, Gradanfang | Samen/Saatgut, Typ/Charge III | [ar:?] | [lchal:?] | feucht, attributiv gebunden | kalt im Zubereitungsrahmen, Grad II	[solkain:?] | feucht in der Mitte des Grades | heiß, Grad III, im Ansatzrahmen | feucht am Ende des Grades | heiß, Grad II | [chkal:?] | Arzneikompositum: trocken, Gradanfang | Samen/Saatgut, Typ/Charge III | Drogenfraktion I | [lchal:?] | feucht, attributiv gebunden | kalt im Zubereitungsrahmen, Grad II	False
f111v	f111v.20	ar	shain qokal shar qoteal qotain chedy qotain shcthy qokshedy qotain ar	feucht, Grad II | heiße Substanz | [shar:?] | [qoteal:?] | kalt im qo-Rahmen, Grad II | trocken in der Mitte des Grades, abgeschlossen | kalt im qo-Rahmen, Grad II | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | heiß und feucht in der Mitte des Grades, abgeschlossen | kalt im qo-Rahmen, Grad II | [ar:?]	feucht, Grad II | heiße Substanz | [shar:?] | [qoteal:?] | kalt im qo-Rahmen, Grad II | trocken in der Mitte des Grades, abgeschlossen | kalt im qo-Rahmen, Grad II | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | heiß und feucht in der Mitte des Grades, abgeschlossen | kalt im qo-Rahmen, Grad II | Drogenfraktion I	False
f111v	f111v.23	qokar	qokaiin sheckhy qokar chalkain chckhedy lcheol okaiin qokain cheol daiin lam	heiß, Grad III | feuchtes Arzneikompositum am Gradanfang | heiße Portion | [chalkain:?] | Arzneikompositum: trocken, Gradmitte, abgeschlossen | [lcheol:?] | heiß, Grad III, im Ansatzrahmen | heiß, Grad II | trockener Drogenstoff | Qualitätsgrad III | Drogenholz: Maß-/Einheitsform I	heiß, Grad III | feuchtes Arzneikompositum am Gradanfang | heiße Drogenfraktion I | [chalkain:?] | Arzneikompositum: trocken, Gradmitte, abgeschlossen | [lcheol:?] | heiß, Grad III, im Ansatzrahmen | heiß, Grad II | trockener Drogenstoff | Qualitätsgrad III | Drogenholz: Maß-/Einheitsform I	False
f111v	f111v.24	qokar	cheodain qokar otain chedy lkain chey shckhy qokl chedy qokar chctham	Trockenansatz, Dosis II | heiße Portion | kalt im Zubereitungsrahmen, Grad II | trocken in der Mitte des Grades, abgeschlossen | [lkain:?] | trocken in der Mitte des Grades | Arzneikompositum: feucht, Gradanfang | [qokl:?] | trocken in der Mitte des Grades, abgeschlossen | heiße Portion | [chctham:?]	Trockenansatz, Dosis II | heiße Drogenfraktion I | kalt im Zubereitungsrahmen, Grad II | trocken in der Mitte des Grades, abgeschlossen | [lkain:?] | trocken in der Mitte des Grades | Arzneikompositum: feucht, Gradanfang | [qokl:?] | trocken in der Mitte des Grades, abgeschlossen | heiße Drogenfraktion I | [chctham:?]	False
f111v	f111v.26	ar	polar ar okshey qokain chey kal keedy qopchedy qopchey ltchs alpchdar	[polar:?] | [ar:?] | heiß-feuchter Ansatz in der Mitte des Grades | heiß, Grad II | trocken in der Mitte des Grades | [kal:?] | heiß am Ende des Grades, abgeschlossen | [qopchedy:?] | [qopchey:?] | [ltchs:?] | [alpchdar:?]	[polar:?] | Drogenfraktion I | heiß-feuchter Ansatz in der Mitte des Grades | heiß, Grad II | trocken in der Mitte des Grades | [kal:?] | heiß am Ende des Grades, abgeschlossen | [qopchedy:?] | [qopchey:?] | [ltchs:?] | [alpchdar:?]	False
f111v	f111v.3	otar	dain chedy shedal otedy oteey chedy qokeey dain chcthar otar qotain otaim	Grad-/Maßwert II | trocken in der Mitte des Grades, abgeschlossen | [shedal:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | kalter Ansatz am Ende des Grades | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | Grad-/Maßwert II | [chcthar:?] | [otar:?] | kalt im qo-Rahmen, Grad II | [otaim:?]	Grad-/Maßwert II | trocken in der Mitte des Grades, abgeschlossen | [shedal:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | kalter Ansatz am Ende des Grades | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | Grad-/Maßwert II | [chcthar:?] | kalte Drogenfraktion I im Ansatz | kalt im qo-Rahmen, Grad II | [otaim:?]	False
f111v	f111v.30	ar	shokar okeokain sheekain qokain chechey qokeey qetain otain ar lkain lky	[shokar:?] | [okeokain:?] | [sheekain:?] | heiß, Grad II | [chechey:?] | heiß am Ende des Grades | [qetain:?] | kalt im Zubereitungsrahmen, Grad II | [ar:?] | [lkain:?] | [lky:?]	[shokar:?] | [okeokain:?] | [sheekain:?] | heiß, Grad II | [chechey:?] | heiß am Ende des Grades | [qetain:?] | kalt im Zubereitungsrahmen, Grad II | Drogenfraktion I | [lkain:?] | [lky:?]	False
f111v	f111v.32	tar	tar chey tain chkar alkar chey qol chedy okain chey l cheey charan	[tar:?] | trocken in der Mitte des Grades | kalt, Grad II | [chkar:?] | [alkar:?] | trocken in der Mitte des Grades | [qol:?] | trocken in der Mitte des Grades, abgeschlossen | heiß im Zubereitungsrahmen, Grad II | trocken in der Mitte des Grades | [l:?] | trocken am Ende des Grades | [charan:?]	kalte Drogenfraktion I | trocken in der Mitte des Grades | kalt, Grad II | [chkar:?] | [alkar:?] | trocken in der Mitte des Grades | [qol:?] | trocken in der Mitte des Grades, abgeschlossen | heiß im Zubereitungsrahmen, Grad II | trocken in der Mitte des Grades | [l:?] | trocken am Ende des Grades | [charan:?]	False
f111v	f111v.34	okar|qotar|otar	polar okar teody qokain talol tarol opchedy qotar otar chtal sam	[polar:?] | [okar:?] | [teody:?] | heiß, Grad II | [talol:?] | [tarol:?] | [opchedy:?] | [qotar:?] | [otar:?] | [chtal:?] | Samen/Saatgut: Maß-/Einheitsform I	[polar:?] | heiße Drogenfraktion I im Ansatz | [teody:?] | heiß, Grad II | [talol:?] | [tarol:?] | [opchedy:?] | kalte Drogenfraktion I | kalte Drogenfraktion I im Ansatz | [chtal:?] | Samen/Saatgut: Maß-/Einheitsform I	False
f111v	f111v.36	qokar|ar	shain okaiin chey qokar ar ar ain olr ar olor	feucht, Grad II | heiß, Grad III, im Ansatzrahmen | trocken in der Mitte des Grades | heiße Portion | [ar:?] | [ar:?] | Menge-/Klassenwert II | [olr:?] | [ar:?] | Zutat	feucht, Grad II | heiß, Grad III, im Ansatzrahmen | trocken in der Mitte des Grades | heiße Drogenfraktion I | Drogenfraktion I | Drogenfraktion I | Menge-/Klassenwert II | [olr:?] | Drogenfraktion I | Zutat	False
f111v	f111v.37	tor	polchey lkarshar ykain qokain shalky dy tor chey keedy lteedy r aldl	[polchey:?] | [lkarshar:?] | [ykain:?] | heiß, Grad II | [shalky:?] | [dy:?] | [tor:?] | trocken in der Mitte des Grades | heiß am Ende des Grades, abgeschlossen | [lteedy:?] | [r:?] | [aldl:?]	[polchey:?] | [lkarshar:?] | [ykain:?] | heiß, Grad II | [shalky:?] | [dy:?] | kalte Drogenportion | trocken in der Mitte des Grades | heiß am Ende des Grades, abgeschlossen | [lteedy:?] | [r:?] | [aldl:?]	False
f111v	f111v.44	or	dain teeodain cheeal olaiin or	Grad-/Maßwert II | [teeodain:?] | [cheeal:?] | [olaiin:?] | Teil-/Nominalträger; genaue Basisbedeutung offen	Grad-/Maßwert II | [teeodain:?] | [cheeal:?] | [olaiin:?] | Drogenportion	False
f111v	f111v.50	ar|or	shaiin qoiiin okain chey qokeeey okain chees ar ol loeees otain or	feucht, Grad III | [qoiiin:?] | heiß im Zubereitungsrahmen, Grad II | trocken in der Mitte des Grades | [qokeeey:?] | heiß im Zubereitungsrahmen, Grad II | [chees:?] | [ar:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [loeees:?] | kalt im Zubereitungsrahmen, Grad II | Teil-/Nominalträger; genaue Basisbedeutung offen	feucht, Grad III | [qoiiin:?] | heiß im Zubereitungsrahmen, Grad II | trocken in der Mitte des Grades | [qokeeey:?] | heiß im Zubereitungsrahmen, Grad II | [chees:?] | Drogenfraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [loeees:?] | kalt im Zubereitungsrahmen, Grad II | Drogenportion	False
f112r	f112r.1	or	folchey qokeey ykair arally oteedal or aiin chcphy	[folchey:?] | heiß am Ende des Grades | [ykair:?] | [arally:?] | [oteedal:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge III | [chcphy:?]	[folchey:?] | heiß am Ende des Grades | [ykair:?] | [arally:?] | [oteedal:?] | Drogenportion | Menge III | [chcphy:?]	False
f112r	f112r.16	ar	solol shedy shol qokeey qokeeey qokedain otain ar amchg	[solol:?] | feucht in der Mitte des Grades, abgeschlossen | feucht; nominal feuchtes Gut/Material | heiß am Ende des Grades | [qokeeey:?] | [qokedain:?] | kalt im Zubereitungsrahmen, Grad II | [ar:?] | [amchg:?]	[solol:?] | feucht in der Mitte des Grades, abgeschlossen | feucht; nominal feuchtes Gut/Material | heiß am Ende des Grades | [qokeeey:?] | [qokedain:?] | kalt im Zubereitungsrahmen, Grad II | Drogenfraktion I | [amchg:?]	False
f112r	f112r.2	oar|otar	saiin oar qolkaiin otail ol olaiin chol otar	Samen/Saatgut, Typ/Charge III | [oar:?] | [qolkaiin:?] | [otail:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [olaiin:?] | trocken; nominal trockenes Gut/Material | [otar:?]	Samen/Saatgut, Typ/Charge III | Drogenfraktion I im Ansatz | [qolkaiin:?] | [otail:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [olaiin:?] | trocken; nominal trockenes Gut/Material | kalte Drogenfraktion I im Ansatz	False
f112r	f112r.20	or	qoaiin or aiin cheol keody qol keol okeeey dal aiin ody	[qoaiin:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge III | trockener Drogenstoff | [keody:?] | [qol:?] | heißer Drogenstoff | [okeeey:?] | [dal:?] | Menge III | [ody:?]	[qoaiin:?] | Drogenportion | Menge III | trockener Drogenstoff | [keody:?] | [qol:?] | heißer Drogenstoff | [okeeey:?] | [dal:?] | Menge III | [ody:?]	False
f112r	f112r.3	or	or chedar cheey oteedy oteedy otaiin oty odys	Teil-/Nominalträger; genaue Basisbedeutung offen | [chedar:?] | trocken am Ende des Grades | kalter Ansatz am Ende des Grades, abgeschlossen | kalter Ansatz am Ende des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad III | kalter Ansatz am Anfang des Grades | [odys:?]	Drogenportion | [chedar:?] | trocken am Ende des Grades | kalter Ansatz am Ende des Grades, abgeschlossen | kalter Ansatz am Ende des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad III | kalter Ansatz am Anfang des Grades | [odys:?]	False
f112r	f112r.30	tar|ar	tar ar cheokey okeody chol ol chedy qokedy cheom	[tar:?] | [ar:?] | trocken angesetzte heiße Zubereitung in der Gradmitte | [okeody:?] | trocken; nominal trockenes Gut/Material | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [cheom:?]	kalte Drogenfraktion I | Drogenfraktion I | trocken angesetzte heiße Zubereitung in der Gradmitte | [okeody:?] | trocken; nominal trockenes Gut/Material | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [cheom:?]	False
f112r	f112r.32	ar	sor ar al ar s alkeeor ol shedy okeechy qoiiin oteey ched alam	Samenportion | [ar:?] | [al:?] | [ar:?] | [s:?] | [alkeeor:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades, abgeschlossen | [okeechy:?] | [qoiiin:?] | kalter Ansatz am Ende des Grades | [ched:?] | [alam:?]	Samenportion | Drogenfraktion I | [al:?] | Drogenfraktion I | [s:?] | [alkeeor:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades, abgeschlossen | [okeechy:?] | [qoiiin:?] | kalter Ansatz am Ende des Grades | [ched:?] | [alam:?]	False
f112r	f112r.34	ar|qokar	pair ar l shdar okechedy qokar aram qotedy araiin qokchdy opary	Pulverfraktion II | [ar:?] | [l:?] | [shdar:?] | [okechedy:?] | heiße Portion | [aram:?] | kalt in der Mitte des Grades, abgeschlossen | [araiin:?] | heiß und trocken am Anfang des Grades, abgeschlossen | [opary:?]	Pulverfraktion II | Drogenfraktion I | [l:?] | [shdar:?] | [okechedy:?] | heiße Drogenfraktion I | [aram:?] | kalt in der Mitte des Grades, abgeschlossen | [araiin:?] | heiß und trocken am Anfang des Grades, abgeschlossen | [opary:?]	False
f112r	f112r.35	ar	sain olaiin qopchdy qoky okeal chedy okeey otedy ar ar okeedy	[sain:?] | [olaiin:?] | [qopchdy:?] | heiß am Anfang des Grades | [okeal:?] | trocken in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades | kalter Ansatz in der Mitte des Grades, abgeschlossen | [ar:?] | [ar:?] | heißer Ansatz am Ende des Grades, abgeschlossen	[sain:?] | [olaiin:?] | [qopchdy:?] | heiß am Anfang des Grades | [okeal:?] | trocken in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades | kalter Ansatz in der Mitte des Grades, abgeschlossen | Drogenfraktion I | Drogenfraktion I | heißer Ansatz am Ende des Grades, abgeschlossen	False
f112r	f112r.4	otar	qokeedy chokain otain otar chedy taim oram	heiß am Ende des Grades, abgeschlossen | [chokain:?] | kalt im Zubereitungsrahmen, Grad II | [otar:?] | trocken in der Mitte des Grades, abgeschlossen | [taim:?] | [oram:?]	heiß am Ende des Grades, abgeschlossen | [chokain:?] | kalt im Zubereitungsrahmen, Grad II | kalte Drogenfraktion I im Ansatz | trocken in der Mitte des Grades, abgeschlossen | [taim:?] | [oram:?]	False
f112r	f112r.40	okar	sain okal lkeedy okar okchedy qokal keedy chkey oty oral	[sain:?] | Ansatz aus heißem Rohstoff, Form I | [lkeedy:?] | [okar:?] | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | heiße Substanz | heiß am Ende des Grades, abgeschlossen | [chkey:?] | kalter Ansatz am Anfang des Grades | Ansatz aus Wurzelrohstoff, Form I	[sain:?] | Ansatz aus heißem Rohstoff, Form I | [lkeedy:?] | heiße Drogenfraktion I im Ansatz | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | heiße Substanz | heiß am Ende des Grades, abgeschlossen | [chkey:?] | kalter Ansatz am Anfang des Grades | Ansatz aus Wurzelrohstoff, Form I	False
f112r	f112r.42	ar	pol ar shedy qokaiin y okeedy qotal chody oteody araryteop	Pulverstoff | [ar:?] | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad III | [y:?] | heißer Ansatz am Ende des Grades, abgeschlossen | [qotal:?] | [chody:?] | [oteody:?] | [araryteop:?]	Pulverstoff | Drogenfraktion I | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad III | [y:?] | heißer Ansatz am Ende des Grades, abgeschlossen | [qotal:?] | [chody:?] | [oteody:?] | [araryteop:?]	False
f112r	f112r.43	okar	yteeo r aiin okar opor aiin ycheedy qeedar yteeey sheor oteeg	[yteeo:?] | [r:?] | Menge III | [okar:?] | [opor:?] | Menge III | [ycheedy:?] | [qeedar:?] | [yteeey:?] | feuchter Drogenteil | [oteeg:?]	[yteeo:?] | [r:?] | Menge III | heiße Drogenfraktion I im Ansatz | [opor:?] | Menge III | [ycheedy:?] | [qeedar:?] | [yteeey:?] | feuchter Drogenteil | [oteeg:?]	False
f112r	f112r.44	ar	sar ain qokoekeeey yk koeechey okeeedy alair akcheey ar arody	Samenfraktion I | Menge-/Klassenwert II | [qokoekeeey:?] | [yk:?] | [koeechey:?] | [okeeedy:?] | [alair:?] | [akcheey:?] | [ar:?] | [arody:?]	Samenfraktion I | Menge-/Klassenwert II | [qokoekeeey:?] | [yk:?] | [koeechey:?] | [okeeedy:?] | [alair:?] | [akcheey:?] | Drogenfraktion I | [arody:?]	False
f112r	f112r.5	otar	otair o kody otody otal okeeey otar am oain oy	[otair:?] | [o:?] | [kody:?] | [otody:?] | Ansatz aus kaltem Rohstoff, Form I | [okeeey:?] | [otar:?] | [am:?] | [oain:?] | [oy:?]	[otair:?] | [o:?] | [kody:?] | [otody:?] | Ansatz aus kaltem Rohstoff, Form I | [okeeey:?] | kalte Drogenfraktion I im Ansatz | [am:?] | [oain:?] | [oy:?]	False
f112r	f112r.9	qokar	saiin ol okeey qokeey y chedy teedy qokchy qokar y	Samen/Saatgut, Typ/Charge III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heißer Ansatz am Ende des Grades | heiß am Ende des Grades | [y:?] | trocken in der Mitte des Grades, abgeschlossen | kalt am Ende des Grades, abgeschlossen | heiß und trocken am Anfang des Grades | heiße Portion | [y:?]	Samen/Saatgut, Typ/Charge III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heißer Ansatz am Ende des Grades | heiß am Ende des Grades | [y:?] | trocken in der Mitte des Grades, abgeschlossen | kalt am Ende des Grades, abgeschlossen | heiß und trocken am Anfang des Grades | heiße Drogenfraktion I | [y:?]	False
f112v	f112v.18	or	saiin or aiin chey qokeedy qokeeey qokeeody qotam olaiin am	Samen/Saatgut, Typ/Charge III | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge III | trocken in der Mitte des Grades | heiß am Ende des Grades, abgeschlossen | [qokeeey:?] | [qokeeody:?] | [qotam:?] | [olaiin:?] | [am:?]	Samen/Saatgut, Typ/Charge III | Drogenportion | Menge III | trocken in der Mitte des Grades | heiß am Ende des Grades, abgeschlossen | [qokeeey:?] | [qokeeody:?] | [qotam:?] | [olaiin:?] | [am:?]	False
