introduced_round	enabled_by_surface	rank	score	strict_eligible	page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces	unknown_ordinal	unknown_surface	previous	following	proposed_default_de	proposal_basis	proposal_strength	proposed_complete_translation_de
9	okar	7	10298900	0	f86v6	f86v6.35	T	B	2	11	10	0	2	2	1	0.909091	9	9	1	0	sar aiin otar cheody qotaiin qokaiin ol tey qokaiin okar ol	Samenfraktion I | Menge III | [otar:?] | getrockneter Ansatz | kalt, Grad III | heiß, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | kalt in der Mitte des Grades | heiß, Grad III | heiße Drogenfraktion I im Ansatz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	V13:SCOPED_RESIDUAL_HEAD_FORM | V13:TARGET_SURFACE_DEFAULT | OPEN | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT654:NEW_EXACT_WHOLE | V13:QUALITY_STATE_MATERIAL_CARRIER	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | AMBIGUOUS_ACTIVE_RIVAL | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | AMBIGUOUS_ACTIVE_RIVAL	3	otar	3	otar	aiin	cheody	kalt, Fraktion, Zubereitung/Ansatz	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	Samenfraktion I; Menge III; kalt, Fraktion, Zubereitung/Ansatz; getrockneter Ansatz; kalt, Grad III; heiß, Grad III; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; kalt in der Mitte des Grades; heiß, Grad III; heiße Drogenfraktion I im Ansatz; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz
9	okar	183	1199800	0	f99r	f99r.2	P	A	1	2	1	0	0	1	1	0.500000	0	0	1	0	okar y	heiße Drogenfraktion I im Ansatz | [y:?]	GDT654:NEW_EXACT_WHOLE | OPEN	READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE	2	y	2	y	okar	<EOS>	Grundform	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	heiße Drogenfraktion I im Ansatz; Grundform
10	okor	173	1309800	1	f42v	f42v.16	H	A	1	2	1	0	0	0	1	0.500000	2	2	1	1	okor odeey	heiße Drogenportion im Ansatz | [odeey:?]	GDT654:NEW_EXACT_WHOLE | OPEN	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	2	odeey	2	odeey	okor	<EOS>	Zubereitung/Ansatz, Grundform	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	heiße Drogenportion im Ansatz; Zubereitung/Ansatz, Grundform
11	otar	55	6299300	0	f75r	f75r.36	B	B	2	7	6	0	0	1	1	0.857143	5	6	1	0	sol keedy qokeedy qokey okar otar dardardy	Samenmaterial/Saatgut | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades | heiße Drogenfraktion I im Ansatz | kalte Drogenfraktion I im Ansatz | [dardardy:?]	V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT654:NEW_EXACT_WHOLE | GDT654:NEW_EXACT_WHOLE | OPEN	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	7	dardardy	7	dardardy	otar	<EOS>	Fraktion, fertig aufbereitete Form	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	Samenmaterial/Saatgut; heiß am Ende des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; heiß in der Mitte des Grades; heiße Drogenfraktion I im Ansatz; kalte Drogenfraktion I im Ansatz; Fraktion, fertig aufbereitete Form
11	otar	181	1299800	0	f88v	f88v.4	P	A	1	2	1	0	0	1	1	0.500000	1	1	1	0	otar arody	kalte Drogenfraktion I im Ansatz | [arody:?]	GDT654:NEW_EXACT_WHOLE | OPEN	READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE	2	arody	2	arody	otar	<EOS>	Fraktion, fertig aufbereitete Form	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	kalte Drogenfraktion I im Ansatz; Fraktion, fertig aufbereitete Form
11	otar	173	2199700	0	f94r	f94r.9	H	B	3	3	2	0	0	0	1	0.666667	2	2	1	0	otar chdy dytchdy	kalte Drogenfraktion I im Ansatz | trocken am Anfang des Grades, abgeschlossen | [dytchdy:?]	GDT654:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | OPEN	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	3	dytchdy	3	dytchdy	chdy	<EOS>	fertig aufbereitete Form	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	kalte Drogenfraktion I im Ansatz; trocken am Anfang des Grades, abgeschlossen; fertig aufbereitete Form
11	otar	64	6199300	0	f94v	f94v.4	H	B	3	7	6	0	1	1	1	0.857143	6	6	1	0	dchdy otar otchy kedy qokchdy ol okchy	[dchdy:?] | kalte Drogenfraktion I im Ansatz | kalt-trockener Ansatz am Anfang des Grades | heiß in der Mitte des Grades, abgeschlossen | heiß und trocken am Anfang des Grades, abgeschlossen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß-trockener Ansatz am Anfang des Grades	OPEN | GDT654:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT647:FAMILY_MIGRATION	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | AMBIGUOUS_ACTIVE_RIVAL | KNOWN_EXACT_WHOLE	1	dchdy	1	dchdy	<BOS>	otar	fertig aufbereitete Form	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	fertig aufbereitete Form; kalte Drogenfraktion I im Ansatz; kalt-trockener Ansatz am Anfang des Grades; heiß in der Mitte des Grades, abgeschlossen; heiß und trocken am Anfang des Grades, abgeschlossen; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; heiß-trockener Ansatz am Anfang des Grades
12	otor	33	8199100	0	f78v	f78v.7	B	B	2	9	8	0	0	2	1	0.888889	6	6	1	0	otor y shedy otedy shedy qokeedy qokedy otar otedy	kalte Drogenportion im Ansatz | [y:?] | feucht in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | kalte Drogenfraktion I im Ansatz | kalter Ansatz in der Mitte des Grades, abgeschlossen	GDT654:NEW_EXACT_WHOLE | OPEN | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT654:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION	READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	2	y	2	y	otor	shedy	Grundform	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	kalte Drogenportion im Ansatz; Grundform; feucht in der Mitte des Grades, abgeschlossen; kalter Ansatz in der Mitte des Grades, abgeschlossen; feucht in der Mitte des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; kalte Drogenfraktion I im Ansatz; kalter Ansatz in der Mitte des Grades, abgeschlossen
12	otor	29	8299100	0	f83r	f83r.23	B	B	2	9	8	1	0	2	1	0.888889	7	7	1	0	tchedy qotedy qokal shedy qokedy shecthedy shecthy otor chedy	kalt und trocken in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | heiße Substanz | feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [shecthedy:?] | feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut | kalte Drogenportion im Ansatz | trocken in der Mitte des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN | V13:MOIST_BOUND_CTH_MATERIAL | GDT654:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	6	shecthedy	6	shecthedy	qokedy	shecthy	Samendroge: Blatt-/Krautgut, fertig aufbereitete Form	VISIBLE_HEAD_PLUS_FIELD_COMPOSITION	MEDIUM	kalt und trocken in der Mitte des Grades, abgeschlossen; kalt in der Mitte des Grades, abgeschlossen; heiße Substanz; feucht in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; Samendroge: Blatt-/Krautgut, fertig aufbereitete Form; feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut; kalte Drogenportion im Ansatz; trocken in der Mitte des Grades, abgeschlossen
12	otor	188	1199800	0	f88r	f88r.24	P	A	1	2	1	0	0	1	1	0.500000	0	0	1	0	otor am	kalte Drogenportion im Ansatz | [am:?]	GDT654:NEW_EXACT_WHOLE | OPEN	READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE	2	am	2	am	otor	<EOS>	Mengenklasse; nur zeilenfinal zusätzlich Abschluss	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	kalte Drogenportion im Ansatz; Mengenklasse; nur zeilenfinal zusätzlich Abschluss
14	qoor	157	3109600	1	f102v1	f102v1.24	P	A	1	4	3	0	0	0	1	0.750000	4	4	1	1	ysaiin ckhey qoor cheol	[ysaiin:?] | Arzneikompositum in der Gradmitte | Drogenportion | trockener Drogenstoff	OPEN | GDT652:STRONG_NEUTRAL_CKH_FAMILY | GDT654:NEW_EXACT_WHOLE | GDT642:ROUND_01	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	1	ysaiin	1	ysaiin	<BOS>	ckhey	ysaiin: ungeklärt	NO_VISIBLE_COMPOSITION_NO_FILLER	OPEN	ysaiin: ungeklärt; Arzneikompositum in der Gradmitte; Drogenportion; trockener Drogenstoff
16	qokor	100	4409500	1	f15v	f15v.3	H	A	1	5	4	1	0	0	1	0.800000	5	5	1	1	cthor daiin qokor okeor okaiin	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | Menge/Portion III | heiße Drogenportion | [okeor:?] | heiß, Grad III, im Ansatzrahmen	GDT638:ROUND_04 | V13:CONTEXTUAL_VALUE_SERIES | GDT654:NEW_EXACT_WHOLE | OPEN | V13:TARGET_SURFACE_DEFAULT	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE	4	okeor	4	okeor	qokor	okaiin	erhitzte Zubereitungsportion, Form I	MANUAL_COMPOSITION:o preparation + k hot + e form I + or portion	HIGH	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge; Menge/Portion III; heiße Drogenportion; erhitzte Zubereitungsportion, Form I; heiß, Grad III, im Ansatzrahmen
16	qokor	139	3309600	1	f6v	f6v.14	H	A	1	4	3	1	0	0	1	0.750000	4	4	1	1	qokor chol cthol tchalody	heiße Drogenportion | trocken; nominal trockenes Gut/Material | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [tchalody:?]	GDT654:NEW_EXACT_WHOLE | V13:DRY_OL_FORM | GDT644:ROUND_02 | OPEN	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	4	tchalody	4	tchalody	cthol	<EOS>	kalt, Rohstoff, fertig aufbereitete Form	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	heiße Drogenportion; trocken; nominal trockenes Gut/Material; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge; kalt, Rohstoff, fertig aufbereitete Form
16	qokor	7	10298900	0	f78r	f78r.29	B	B	2	11	10	2	2	2	1	0.909091	8	9	1	0	ssheky ol kedy chckhy dain oty qokor oky dain chy ol	[ssheky:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß in der Mitte des Grades, abgeschlossen | Arzneikompositum: trocken, Gradanfang | Grad-/Maßwert II | kalter Ansatz am Anfang des Grades | heiße Drogenportion | heißer Ansatz am Anfang des Grades | Grad-/Maßwert II | trocken am Anfang des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	OPEN | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT647:FAMILY_MIGRATION | GDT651:REVISED_FOUR_SHELL_CKH_GRID | V13:CONTEXTUAL_VALUE_SERIES | GDT647:FAMILY_MIGRATION | GDT654:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | V13:CONTEXTUAL_VALUE_SERIES | GDT647:FAMILY_MIGRATION | V13:QUALITY_STATE_MATERIAL_CARRIER	UNKNOWN_SURFACE | AMBIGUOUS_ACTIVE_RIVAL | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | AMBIGUOUS_ACTIVE_RIVAL	1	ssheky	1	ssheky	<BOS>	ol	Samendroge: feucht/eingeweicht, Grundform	VISIBLE_HEAD_PLUS_FIELD_COMPOSITION	MEDIUM	Samendroge: feucht/eingeweicht, Grundform; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; heiß in der Mitte des Grades, abgeschlossen; Arzneikompositum: trocken, Gradanfang; Grad-/Maßwert II; kalter Ansatz am Anfang des Grades; heiße Drogenportion; heißer Ansatz am Anfang des Grades; Grad-/Maßwert II; trocken am Anfang des Grades; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz
17	qotar	49	7299200	0	f77v	f77v.37	B	B	2	8	7	1	0	1	1	0.875000	6	7	1	0	schedy qotar sarolsheedy qokain cheey roiin daiin shey	getrocknete Samen/Saat | kalte Drogenfraktion I | [sarolsheedy:?] | heiß, Grad II | trocken am Ende des Grades | Wurzel/Wurzeldrogezubereitung, Form III | Grad-/Maßwert III | feucht in der Mitte des Grades	V13:SCOPED_CONCRETE_HEAD_FORM | GDT654:NEW_EXACT_WHOLE | OPEN | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | V13:SCOPED_RESIDUAL_HEAD_FORM | V13:CONTEXTUAL_VALUE_SERIES | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	3	sarolsheedy	3	sarolsheedy	qotar	qokain	Samendroge: Material/Zubereitungsstoff, fertig aufbereitete Form	VISIBLE_HEAD_PLUS_FIELD_COMPOSITION	MEDIUM	getrocknete Samen/Saat; kalte Drogenfraktion I; Samendroge: Material/Zubereitungsstoff, fertig aufbereitete Form; heiß, Grad II; trocken am Ende des Grades; Wurzel/Wurzeldrogezubereitung, Form III; Grad-/Maßwert III; feucht in der Mitte des Grades
17	qotar	150	3299600	0	f83r	f83r.53	B	B	2	4	3	0	1	1	1	0.750000	3	3	1	0	solchkal cheol qotar ol	[solchkal:?] | trockener Drogenstoff | kalte Drogenfraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	OPEN | GDT642:ROUND_01 | GDT654:NEW_EXACT_WHOLE | V13:QUALITY_STATE_MATERIAL_CARRIER	UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | AMBIGUOUS_ACTIVE_RIVAL	1	solchkal	1	solchkal	<BOS>	cheol	Samendroge: Material/Zubereitungsstoff, Zubereitung/Ansatz	VISIBLE_HEAD_PLUS_FIELD_COMPOSITION	MEDIUM	Samendroge: Material/Zubereitungsstoff, Zubereitung/Ansatz; trockener Drogenstoff; kalte Drogenfraktion I; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz
