event_id	pass910_event_id	dictionary_entry_id	physical_page	source_page	register	locus	source_kind	usage_class	line_order	token_index	surface	visible_owner_de	owner_binding_required	owner_description_de	component_recipe	meaning_mode	repair_origin	prior_local_code	atomic_reading_de	fluent_token_de	line_is_sentence_end	analysis_source	reading_channel	spoken_unit_id	second_reading_de	transfer_decision
P912-E0587	P910-E0587	P912-D0882	f75r	f75r	BIOLOGICAL	f75r.17	P	PROSE	17	1	pchedar	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	P+CHD+AR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	BEGINNEN/EINSETZEN · UMSETZEN · QUELLSTELLE	die Station beginnen; den Posten umsetzen; von der Quellstelle	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0396	Von der Entnahmestelle einsetzen und umsetzen.	COMPOSED_PROSE_KEEP
P912-E0588	P910-E0588	P912-D1158	f75r	f75r	BIOLOGICAL	f75r.17	P	PROSE	17	2	shepchy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	SH+E+P+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	HALTEN · KURZ · BEGINNEN/EINSETZEN · DIESER POSTEN	den Posten halten; kurz; die Station beginnen; diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0397	Diesen Posten kurz halten und einsetzen.	COMPOSED_PROSE_KEEP
P912-E0589	P910-E0589	P912-D0495	f75r	f75r	BIOLOGICAL	f75r.17	P	PROSE	17	3	lshedary	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	L+SH+E+D_ADDR+AR+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	LEITEN · HALTEN · KURZ · TEILADRESSE · QUELLSTELLE · DIESER POSTEN	weiterleiten; den Posten halten; kurz; an der Teiladresse; von der Quellstelle; diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0398	Aus diesem Teil von der Entnahmestelle diesen Posten kurz halten in den nächsten Lauf.	COMPOSED_PROSE_KEEP
P912-E0590	P910-E0590	P912-D0306	f75r	f75r	BIOLOGICAL	f75r.17	P	PROSE	17	4	dal	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	AL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ZIELSTELLE	zur Zielstelle	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0399	Halten zur Ziel- oder Anschlussstelle.	COMPOSED_PROSE_KEEP
P912-E0591	P910-E0591	P912-D1109	f75r	f75r	BIOLOGICAL	f75r.17	P	PROSE	17	5	shal	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	SH+AL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	HALTEN · ZIELSTELLE	den Posten halten; zur Zielstelle	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0399	Halten zur Ziel- oder Anschlussstelle.	COMPOSED_PROSE_KEEP
P912-E0592	P910-E0592	P912-D1186	f75r	f75r	BIOLOGICAL	f75r.17	P	PROSE	17	6	shy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DIESER POSTEN	diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0400	Weiter diesen Posten zugeben.	COMPOSED_PROSE_KEEP
P912-E0593	P910-E0593	P912-D0443	f75r	f75r	BIOLOGICAL	f75r.17	P	PROSE	17	7	kol	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	K+OL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ZUORDNEN/ZUGEBEN · FORTSETZEN	den Posten einsetzen; fortsetzen	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0400	Weiter diesen Posten zugeben.	COMPOSED_PROSE_KEEP
P912-E0594	P910-E0594	P912-D1132	f75r	f75r	BIOLOGICAL	f75r.17	P	PROSE	17	8	shedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	SHED+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	RUHESTUFE · SCHLUSS	an der Station halten; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0401	Absetzen; fertig.	COMPOSED_PROSE_KEEP
P912-E0595	P910-E0595	P912-D0938	f75r	f75r	BIOLOGICAL	f75r.17	P	PROSE	17	9	qokam	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OK+AM_ADDR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · GEGEN-/INNENFELD	die Station ansetzen; am Gegen-/Innenfeld	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0402	Ansetzen zur Innenstelle.	COMPOSED_PROSE_KEEP
P912-E0596	P910-E0596	P912-D1200	f75r	f75r	BIOLOGICAL	f75r.18	P	PROSE	18	1	sol	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	FORTSETZEN	fortsetzen	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0403	Weiter länger halten; fertig.	COMPOSED_PROSE_KEEP
P912-E0597	P910-E0597	P912-D1134	f75r	f75r	BIOLOGICAL	f75r.18	P	PROSE	18	2	sheedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	SH+EE+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	HALTEN · LANG · SCHLUSS	den Posten halten; länger; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0403	Weiter länger halten; fertig.	COMPOSED_PROSE_KEEP
P912-E0598	P910-E0598	P912-D0983	f75r	f75r	BIOLOGICAL	f75r.18	P	PROSE	18	3	qol	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	FORTSETZEN	fortsetzen	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0404	Weiter absetzen; fertig.	COMPOSED_PROSE_KEEP
P912-E0599	P910-E0599	P912-D1132	f75r	f75r	BIOLOGICAL	f75r.18	P	PROSE	18	4	shedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	SHED+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	RUHESTUFE · SCHLUSS	an der Station halten; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0404	Weiter absetzen; fertig.	COMPOSED_PROSE_KEEP
P912-E0600	P910-E0600	P912-D0983	f75r	f75r	BIOLOGICAL	f75r.18	P	PROSE	18	5	qol	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	FORTSETZEN	fortsetzen	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0405	Weiter danach von der Entnahmestelle als eine Portion wählen.	COMPOSED_PROSE_KEEP
P912-E0601	P910-E0601	P912-D0761	f75r	f75r	BIOLOGICAL	f75r.18	P	PROSE	18	6	otain	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OT+AIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · PORTION	danach; eine Portion	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0405	Weiter danach von der Entnahmestelle als eine Portion wählen.	COMPOSED_PROSE_KEEP
P912-E0602	P910-E0602	P912-D0066	f75r	f75r	BIOLOGICAL	f75r.18	P	PROSE	18	7	char	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	AR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	QUELLSTELLE	von der Quellstelle	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0405	Weiter danach von der Entnahmestelle als eine Portion wählen.	COMPOSED_PROSE_KEEP
P912-E0603	P910-E0603	P912-D1091	f75r	f75r	BIOLOGICAL	f75r.18	P	PROSE	18	8	sar	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	S+AR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	KONTEXT/PROBE · QUELLSTELLE	die Station prüfen; von der Quellstelle	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0405	Weiter danach von der Entnahmestelle als eine Portion wählen.	COMPOSED_PROSE_KEEP
P912-E0604	P910-E0604	P912-D0719	f75r	f75r	BIOLOGICAL	f75r.18	P	PROSE	18	9	oly	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OL+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	FORTSETZEN · DIESER POSTEN	fortsetzen; diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0406	Weiter diesen Posten kurz ansetzen und halten; fertig.	COMPOSED_PROSE_KEEP
P912-E0605	P910-E0605	P912-D0979	f75r	f75r	BIOLOGICAL	f75r.19	P	PROSE	19	1	qokshedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OK+SH+E+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · HALTEN · KURZ · SCHLUSS	die Station ansetzen; den Posten halten; kurz; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0406	Weiter diesen Posten kurz ansetzen und halten; fertig.	COMPOSED_PROSE_KEEP
P912-E0606	P910-E0606	P912-D0983	f75r	f75r	BIOLOGICAL	f75r.19	P	PROSE	19	2	qol	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	FORTSETZEN	fortsetzen	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0407	Weiter diesen Posten kurz halten.	COMPOSED_PROSE_KEEP
P912-E0607	P910-E0607	P912-D1161	f75r	f75r	BIOLOGICAL	f75r.19	P	PROSE	19	3	shey	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	SH+E+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	HALTEN · KURZ · DIESER POSTEN	den Posten halten; kurz; diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0407	Weiter diesen Posten kurz halten.	COMPOSED_PROSE_KEEP
P912-E0608	P910-E0608	P912-D0980	f75r	f75r	BIOLOGICAL	f75r.19	P	PROSE	19	4	qoky	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OK+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · DIESER POSTEN	die Station ansetzen; diesen Posten	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0408	Diesen Posten ansetzen.	COMPOSED_PROSE_KEEP
P912-E0609	P910-E0609	P912-D1161	f75r	f75r	BIOLOGICAL	f75r.19	P	PROSE	19	5	shey	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	SH+E+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	HALTEN · KURZ · DIESER POSTEN	den Posten halten; kurz; diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0409	Diesen Posten kurz halten.	COMPOSED_PROSE_KEEP
P912-E0610	P910-E0610	P912-D0402	f75r	f75r	BIOLOGICAL	f75r.19	P	PROSE	19	6	ey	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	E+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	KURZ · DIESER POSTEN	kurz; diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0410	Als eine Portion diesen Posten kurz ansetzen.	COMPOSED_PROSE_KEEP
P912-E0611	P910-E0611	P912-D0933	f75r	f75r	BIOLOGICAL	f75r.19	P	PROSE	19	7	qokain	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OK+AIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · PORTION	die Station ansetzen; eine Portion	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0410	Als eine Portion diesen Posten kurz ansetzen.	COMPOSED_PROSE_KEEP
P912-E0612	P910-E0612	P912-D0040	f75r	f75r	BIOLOGICAL	f75r.19	P	PROSE	19	8	ar	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	AR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	QUELLSTELLE	von der Quellstelle	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0411	Von der Entnahmestelle diesen Posten kennzeichnen.	COMPOSED_PROSE_KEEP
P912-E0613	P910-E0613	P912-D1057	f75r	f75r	BIOLOGICAL	f75r.20	P	PROSE	20	1	ry	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	R+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	MARKIERTER ZUSTAND · DIESER POSTEN	den Zustand markieren; diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0411	Von der Entnahmestelle diesen Posten kennzeichnen.	COMPOSED_PROSE_KEEP
P912-E0614	P910-E0614	P912-D1161	f75r	f75r	BIOLOGICAL	f75r.20	P	PROSE	20	2	shey	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	SH+E+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	HALTEN · KURZ · DIESER POSTEN	den Posten halten; kurz; diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0412	Diesen Posten kurz halten.	COMPOSED_PROSE_KEEP
P912-E0615	P910-E0615	P912-D1003	f75r	f75r	BIOLOGICAL	f75r.20	P	PROSE	20	3	qor	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSATZ/EINTRAG	mit dem Arbeitsansatz	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0413	Den Ansatz und diesen Posten ausführen in den nächsten Lauf.	COMPOSED_PROSE_KEEP
P912-E0616	P910-E0616	P912-D0166	f75r	f75r	BIOLOGICAL	f75r.20	P	PROSE	20	4	chey	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DIESER POSTEN	diesen Posten	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0413	Den Ansatz und diesen Posten ausführen in den nächsten Lauf.	COMPOSED_PROSE_KEEP
P912-E0617	P910-E0617	P912-D0467	f75r	f75r	BIOLOGICAL	f75r.20	P	PROSE	20	5	lchey	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	L+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	LEITEN · DIESER POSTEN	weiterleiten; diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0413	Den Ansatz und diesen Posten ausführen in den nächsten Lauf.	COMPOSED_PROSE_KEEP
P912-E0618	P910-E0618	P912-D0485	f75r	f75r	BIOLOGICAL	f75r.20	P	PROSE	20	6	lo	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	L+O	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	LEITEN · GANG	weiterleiten; den Stationsgang ausführen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0413	Den Ansatz und diesen Posten ausführen in den nächsten Lauf.	COMPOSED_PROSE_KEEP
P912-E0619	P910-E0619	P912-D1285	f75r	f75r	BIOLOGICAL	f75r.20	P	PROSE	20	7	ydain	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	Y+AIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DIESER POSTEN · PORTION	diesen Posten; eine Portion	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0414	Als eine Portion diesen Posten kurz halten.	COMPOSED_PROSE_KEEP
P912-E0620	P910-E0620	P912-D1161	f75r	f75r	BIOLOGICAL	f75r.20	P	PROSE	20	8	shey	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	SH+E+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	HALTEN · KURZ · DIESER POSTEN	den Posten halten; kurz; diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0414	Als eine Portion diesen Posten kurz halten.	COMPOSED_PROSE_KEEP
P912-E0621	P910-E0621	P912-D0933	f75r	f75r	BIOLOGICAL	f75r.20	P	PROSE	20	9	qokain	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OK+AIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · PORTION	die Station ansetzen; eine Portion	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0415	Als eine Portion ansetzen.	COMPOSED_PROSE_KEEP
P912-E0622	P910-E0622	P912-D0735	f75r	f75r	BIOLOGICAL	f75r.21	P	PROSE	21	1	oqokain	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	O+OK+AIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	GANG · ANSETZEN · PORTION	den Stationsgang ausführen; die Station ansetzen; eine Portion	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0416	Als eine Portion ausführen und ansetzen.	COMPOSED_PROSE_KEEP
P912-E0623	P910-E0623	P912-D0166	f75r	f75r	BIOLOGICAL	f75r.21	P	PROSE	21	2	chey	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DIESER POSTEN	diesen Posten	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0417	Diesen Posten und den Ansatz kurz halten durch den Durchlass.	COMPOSED_PROSE_KEEP
P912-E0624	P910-E0624	P912-D0898	f75r	f75r	BIOLOGICAL	f75r.21	P	PROSE	21	3	qckhsy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	CKH+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DURCHLASS · DIESER POSTEN	durch den Durchlass; diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0417	Diesen Posten und den Ansatz kurz halten durch den Durchlass.	COMPOSED_PROSE_KEEP
P912-E0625	P910-E0625	P912-D0737	f75r	f75r	BIOLOGICAL	f75r.21	P	PROSE	21	4	or	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSATZ/EINTRAG	mit dem Arbeitsansatz	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0417	Diesen Posten und den Ansatz kurz halten durch den Durchlass.	COMPOSED_PROSE_KEEP
P912-E0626	P910-E0626	P912-D1351	f75r	f75r	BIOLOGICAL	f75r.21	P	PROSE	21	5	ysheor	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	Y+SH+E+OR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DIESER POSTEN · HALTEN · KURZ · ANSATZ/EINTRAG	diesen Posten; den Posten halten; kurz; mit dem Arbeitsansatz	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0417	Diesen Posten und den Ansatz kurz halten durch den Durchlass.	COMPOSED_PROSE_KEEP
P912-E0627	P910-E0627	P912-D0673	f75r	f75r	BIOLOGICAL	f75r.21	P	PROSE	21	6	ol	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	FORTSETZEN	fortsetzen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0418	Weiter aus diesem Teil von der Entnahmestelle den Ansatz ausführen in den nächsten Lauf zur Innenstelle.	COMPOSED_PROSE_KEEP
P912-E0628	P910-E0628	P912-D0490	f75r	f75r	BIOLOGICAL	f75r.21	P	PROSE	21	7	lor	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	L+OR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	LEITEN · ANSATZ/EINTRAG	weiterleiten; mit dem Arbeitsansatz	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0418	Weiter aus diesem Teil von der Entnahmestelle den Ansatz ausführen in den nächsten Lauf zur Innenstelle.	COMPOSED_PROSE_KEEP
P912-E0629	P910-E0629	P912-D0032	f75r	f75r	BIOLOGICAL	f75r.21	P	PROSE	21	8	am	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	AM_ADDR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	GEGEN-/INNENFELD	am Gegen-/Innenfeld	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0418	Weiter aus diesem Teil von der Entnahmestelle den Ansatz ausführen in den nächsten Lauf zur Innenstelle.	COMPOSED_PROSE_KEEP
P912-E0630	P910-E0630	P912-D0535	f75r	f75r	BIOLOGICAL	f75r.22	P	PROSE	22	1	odar	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	O+D_ADDR+AR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	GANG · TEILADRESSE · QUELLSTELLE	den Stationsgang ausführen; an der Teiladresse; von der Quellstelle	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0418	Weiter aus diesem Teil von der Entnahmestelle den Ansatz ausführen in den nächsten Lauf zur Innenstelle.	COMPOSED_PROSE_KEEP
P912-E0631	P910-E0631	P912-D1161	f75r	f75r	BIOLOGICAL	f75r.22	P	PROSE	22	2	shey	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	SH+E+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	HALTEN · KURZ · DIESER POSTEN	den Posten halten; kurz; diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0419	Diesen Posten kurz halten.	COMPOSED_PROSE_KEEP
P912-E0632	P910-E0632	P912-D0933	f75r	f75r	BIOLOGICAL	f75r.22	P	PROSE	22	3	qokain	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OK+AIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · PORTION	die Station ansetzen; eine Portion	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0420	Als eine Portion ansetzen.	COMPOSED_PROSE_KEEP
P912-E0633	P910-E0633	P912-D0107	f75r	f75r	BIOLOGICAL	f75r.22	P	PROSE	22	4	chedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	CHD+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	UMSETZEN · DIESER POSTEN	den Posten umsetzen; diesen Posten	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0421	Diesen Posten umsetzen.	COMPOSED_PROSE_KEEP
P912-E0634	P910-E0634	P912-D0737	f75r	f75r	BIOLOGICAL	f75r.22	P	PROSE	22	5	or	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSATZ/EINTRAG	mit dem Arbeitsansatz	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0422	Den Ansatz und diesen Posten kurz halten.	COMPOSED_PROSE_KEEP
P912-E0635	P910-E0635	P912-D1161	f75r	f75r	BIOLOGICAL	f75r.22	P	PROSE	22	6	shey	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	SH+E+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	HALTEN · KURZ · DIESER POSTEN	den Posten halten; kurz; diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0422	Den Ansatz und diesen Posten kurz halten.	COMPOSED_PROSE_KEEP
P912-E0636	P910-E0636	P912-D0417	f75r	f75r	BIOLOGICAL	f75r.22	P	PROSE	22	7	kar	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	K+AR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ZUORDNEN/ZUGEBEN · QUELLSTELLE	den Posten einsetzen; von der Quellstelle	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0423	Von der Entnahmestelle zugeben.	COMPOSED_PROSE_KEEP
P912-E0637	P910-E0637	P912-D0107	f75r	f75r	BIOLOGICAL	f75r.22	P	PROSE	22	8	chedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	CHD+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	UMSETZEN · DIESER POSTEN	den Posten umsetzen; diesen Posten	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0424	Diesen Posten umsetzen.	COMPOSED_PROSE_KEEP
P912-E0638	P910-E0638	P912-D1091	f75r	f75r	BIOLOGICAL	f75r.22	P	PROSE	22	9	sar	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	S+AR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	KONTEXT/PROBE · QUELLSTELLE	die Station prüfen; von der Quellstelle	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0425	Von der Entnahmestelle wählen.	COMPOSED_PROSE_KEEP
