axis_id	page	locus	token_index	surface	quality_root	working_axis_de	working_roman	working_degree_de	section	hand	triple_reading_token_stable	surface_line
G627-A0376	f111r	f111r.34	8	qokain	qok	heiß im qo-Qualitätsrahmen	II	heiß im qo-Qualitätsrahmen, Grad II	S	3	1	teo olkeeo al lkeeey olain ar akeom qokain al qokeeod lkedlkey teedar
G627-A0377	f111r	f111r.37	13	kain	k	heiß	II	heiß, Grad II	S	3	1	dain chol l cheeol keeol lkeeedy qokeey l keedy l kedy okeal kain chckhy ltedy
G627-A0378	f111r	f111r.39	3	okain	ok	heiß im o-Rahmen	II	heiß im o-Rahmen, Grad II	S	3	0	saiin chckhedy okain oteain shok qokechdy okechedy chedy qokeey cheamar
G627-A0379	f111r	f111r.49	10	qokaiin	qok	heiß im qo-Qualitätsrahmen	III	heiß im qo-Qualitätsrahmen, Grad III	S	3	1	dcheey keeey qockhey qokeey lchedy keeor okeey lkeedy lkeey qokaiin ol
G627-A0380	f111r	f111r.50	9	qokain	qok	heiß im qo-Qualitätsrahmen	II	heiß im qo-Qualitätsrahmen, Grad II	S	3	1	okeey l chedy cheekain qokeeokain chckhy cheal keel qokain chckhal lkal
G627-A0381	f111r	f111r.52	4	qokaiin	qok	heiß im qo-Qualitätsrahmen	III	heiß im qo-Qualitätsrahmen, Grad III	S	3	1	dair al qokeey qokaiin sheal qokeain shckhy sain chckhy char aiin alom
G627-A0382	f111r	f111r.53	5	kain	k	heiß	II	heiß, Grad II	S	3	1	yshe aiin okshdy shkeey kain chaiin alolshey qokaiin chcthydain
G627-A0383	f111r	f111r.53	6	chaiin	ch	trocken	III	trocken, Grad III	S	3	1	yshe aiin okshdy shkeey kain chaiin alolshey qokaiin chcthydain
G627-A0384	f111r	f111r.53	8	qokaiin	qok	heiß im qo-Qualitätsrahmen	III	heiß im qo-Qualitätsrahmen, Grad III	S	3	1	yshe aiin okshdy shkeey kain chaiin alolshey qokaiin chcthydain
G627-A0385	f111r	f111r.54	5	otain	ot	kalt im o-Rahmen	II	kalt im o-Rahmen, Grad II	S	3	1	tair chckhaiin dair qokal otain okal
G627-A0386	f111v	f111v.3	11	qotain	qot	kalt im qo-Qualitätsrahmen	II	kalt im qo-Qualitätsrahmen, Grad II	S	3	1	dain chedy shedal otedy oteey chedy qokeey dain chcthar otar qotain otaim
G627-A0387	f111v	f111v.6	9	kaiin	k	heiß	III	heiß, Grad III	S	3	0	okeeo okchor oteedy cheal qokeey lkeey chol l kaiin oteedaiin as alkeedym
G627-A0388	f111v	f111v.7	2	qokaiin	qok	heiß im qo-Qualitätsrahmen	III	heiß im qo-Qualitätsrahmen, Grad III	S	3	1	qokeechey qokaiin oteaiin fcheeo l kain okeey l lcheedy otal kain chedain al
G627-A0389	f111v	f111v.7	6	kain	k	heiß	II	heiß, Grad II	S	3	1	qokeechey qokaiin oteaiin fcheeo l kain okeey l lcheedy otal kain chedain al
G627-A0390	f111v	f111v.7	11	kain	k	heiß	II	heiß, Grad II	S	3	0	qokeechey qokaiin oteaiin fcheeo l kain okeey l lcheedy otal kain chedain al
G627-A0391	f111v	f111v.8	6	okain	ok	heiß im o-Rahmen	II	heiß im o-Rahmen, Grad II	S	3	1	sho otchey cheol kechy chcthey okain ol l keey qokain checkhy chedar am
G627-A0392	f111v	f111v.8	10	qokain	qok	heiß im qo-Qualitätsrahmen	II	heiß im qo-Qualitätsrahmen, Grad II	S	3	1	sho otchey cheol kechy chcthey okain ol l keey qokain checkhy chedar am
G627-A0393	f111v	f111v.9	11	qokain	qok	heiß im qo-Qualitätsrahmen	II	heiß im qo-Qualitätsrahmen, Grad II	S	3	1	lshey shedal okear l kedy cheolkeey lkey okeey qokeey qokey qokain am
G627-A0394	f111v	f111v.10	9	qokain	qok	heiß im qo-Qualitätsrahmen	II	heiß im qo-Qualitätsrahmen, Grad II	S	3	1	soiin shed qoksheo lor cheo lol aiin shey qokain chear qoteol shcthy ldy
G627-A0395	f111v	f111v.11	6	otain	ot	kalt im o-Rahmen	II	kalt im o-Rahmen, Grad II	S	3	1	y lcheey shear aiin sheear otain otedy qokain chedkain shedaitain shalg
G627-A0396	f111v	f111v.11	8	qokain	qok	heiß im qo-Qualitätsrahmen	II	heiß im qo-Qualitätsrahmen, Grad II	S	3	1	y lcheey shear aiin sheear otain otedy qokain chedkain shedaitain shalg
G627-A0397	f111v	f111v.12	5	qokaiin	qok	heiß im qo-Qualitätsrahmen	III	heiß im qo-Qualitätsrahmen, Grad III	S	3	1	qear ain shey okeeey qokaiin checkhy sho lchal sheey shckhey kshartar
G627-A0398	f111v	f111v.13	2	okaiin	ok	heiß im o-Rahmen	III	heiß im o-Rahmen, Grad III	S	3	1	sheaiin okaiin shckhy cheol kedy chetar okaiin shal lchdal tedy tar amd
G627-A0399	f111v	f111v.13	7	okaiin	ok	heiß im o-Rahmen	III	heiß im o-Rahmen, Grad III	S	3	1	sheaiin okaiin shckhy cheol kedy chetar okaiin shal lchdal tedy tar amd
G627-A0400	f111v	f111v.14	2	qokain	qok	heiß im qo-Qualitätsrahmen	II	heiß im qo-Qualitätsrahmen, Grad II	S	3	1	qocheol qokain chear ol oin shedy qotaiin qokeechy olkeey lkain lal gm
G627-A0401	f111v	f111v.14	7	qotaiin	qot	kalt im qo-Qualitätsrahmen	III	kalt im qo-Qualitätsrahmen, Grad III	S	3	1	qocheol qokain chear ol oin shedy qotaiin qokeechy olkeey lkain lal gm
G627-A0402	f111v	f111v.15	4	otain	ot	kalt im o-Rahmen	II	kalt im o-Rahmen, Grad II	S	3	1	sar shey l otain qokaiin al kain chedy otal lchedy qokain chtal otain l s
G627-A0403	f111v	f111v.15	5	qokaiin	qok	heiß im qo-Qualitätsrahmen	III	heiß im qo-Qualitätsrahmen, Grad III	S	3	1	sar shey l otain qokaiin al kain chedy otal lchedy qokain chtal otain l s
G627-A0404	f111v	f111v.15	7	kain	k	heiß	II	heiß, Grad II	S	3	1	sar shey l otain qokaiin al kain chedy otal lchedy qokain chtal otain l s
G627-A0405	f111v	f111v.15	11	qokain	qok	heiß im qo-Qualitätsrahmen	II	heiß im qo-Qualitätsrahmen, Grad II	S	3	1	sar shey l otain qokaiin al kain chedy otal lchedy qokain chtal otain l s
G627-A0406	f111v	f111v.15	13	otain	ot	kalt im o-Rahmen	II	kalt im o-Rahmen, Grad II	S	3	1	sar shey l otain qokaiin al kain chedy otal lchedy qokain chtal otain l s
G627-A0407	f111v	f111v.16	1	qokain	qok	heiß im qo-Qualitätsrahmen	II	heiß im qo-Qualitätsrahmen, Grad II	S	3	1	qokain sheol qokain shckhey lchedy okar al qotal shedy otain far aiin am
G627-A0408	f111v	f111v.16	3	qokain	qok	heiß im qo-Qualitätsrahmen	II	heiß im qo-Qualitätsrahmen, Grad II	S	3	1	qokain sheol qokain shckhey lchedy okar al qotal shedy otain far aiin am
G627-A0409	f111v	f111v.16	10	otain	ot	kalt im o-Rahmen	II	kalt im o-Rahmen, Grad II	S	3	1	qokain sheol qokain shckhey lchedy okar al qotal shedy otain far aiin am
G627-A0410	f111v	f111v.17	3	okaiin	ok	heiß im o-Rahmen	III	heiß im o-Rahmen, Grad III	S	3	1	solkain shey okaiin sheey qokain chkal chckhy saiin ar lchal she otain
G627-A0411	f111v	f111v.17	5	qokain	qok	heiß im qo-Qualitätsrahmen	II	heiß im qo-Qualitätsrahmen, Grad II	S	3	1	solkain shey okaiin sheey qokain chkal chckhy saiin ar lchal she otain
G627-A0412	f111v	f111v.17	12	otain	ot	kalt im o-Rahmen	II	kalt im o-Rahmen, Grad II	S	3	1	solkain shey okaiin sheey qokain chkal chckhy saiin ar lchal she otain
G627-A0413	f111v	f111v.18	4	okain	ok	heiß im o-Rahmen	II	heiß im o-Rahmen, Grad II	S	3	0	tais shedy qoeedaiin okain ey kaiin shey otain alkain o l r ol dain
G627-A0414	f111v	f111v.18	6	kaiin	k	heiß	III	heiß, Grad III	S	3	1	tais shedy qoeedaiin okain ey kaiin shey otain alkain o l r ol dain
G627-A0415	f111v	f111v.18	8	otain	ot	kalt im o-Rahmen	II	kalt im o-Rahmen, Grad II	S	3	1	tais shedy qoeedaiin okain ey kaiin shey otain alkain o l r ol dain
G627-A0416	f111v	f111v.19	1	qokaiin	qok	heiß im qo-Qualitätsrahmen	III	heiß im qo-Qualitätsrahmen, Grad III	S	3	1	qokaiin cheal tain qokain shey qokain char shcthey qoky chy qokaiin
G627-A0417	f111v	f111v.19	3	tain	t	kalt	II	kalt, Grad II	S	3	1	qokaiin cheal tain qokain shey qokain char shcthey qoky chy qokaiin
G627-A0418	f111v	f111v.19	4	qokain	qok	heiß im qo-Qualitätsrahmen	II	heiß im qo-Qualitätsrahmen, Grad II	S	3	1	qokaiin cheal tain qokain shey qokain char shcthey qoky chy qokaiin
G627-A0419	f111v	f111v.19	6	qokain	qok	heiß im qo-Qualitätsrahmen	II	heiß im qo-Qualitätsrahmen, Grad II	S	3	1	qokaiin cheal tain qokain shey qokain char shcthey qoky chy qokaiin
G627-A0420	f111v	f111v.19	11	qokaiin	qok	heiß im qo-Qualitätsrahmen	III	heiß im qo-Qualitätsrahmen, Grad III	S	3	1	qokaiin cheal tain qokain shey qokain char shcthey qoky chy qokaiin
G627-A0421	f111v	f111v.20	1	shain	sh	feucht	II	feucht, Grad II	S	3	1	shain qokal shar qoteal qotain chedy qotain shcthy qokshedy qotain ar
G627-A0422	f111v	f111v.20	5	qotain	qot	kalt im qo-Qualitätsrahmen	II	kalt im qo-Qualitätsrahmen, Grad II	S	3	1	shain qokal shar qoteal qotain chedy qotain shcthy qokshedy qotain ar
G627-A0423	f111v	f111v.20	7	qotain	qot	kalt im qo-Qualitätsrahmen	II	kalt im qo-Qualitätsrahmen, Grad II	S	3	1	shain qokal shar qoteal qotain chedy qotain shcthy qokshedy qotain ar
G627-A0424	f111v	f111v.20	10	qotain	qot	kalt im qo-Qualitätsrahmen	II	kalt im qo-Qualitätsrahmen, Grad II	S	3	1	shain qokal shar qoteal qotain chedy qotain shcthy qokshedy qotain ar
G627-A0425	f111v	f111v.21	13	qokain	qok	heiß im qo-Qualitätsrahmen	II	heiß im qo-Qualitätsrahmen, Grad II	S	3	1	sair air ain qol rar ain cheey lkeey lkain cheokain sheo qo qokain chear alam
G627-A0426	f111v	f111v.22	6	qokain	qok	heiß im qo-Qualitätsrahmen	II	heiß im qo-Qualitätsrahmen, Grad II	S	3	1	saiin ychear olsheey chetain chedy qokain okain al chan okalchey lkeeey
G627-A0427	f111v	f111v.22	7	okain	ok	heiß im o-Rahmen	II	heiß im o-Rahmen, Grad II	S	3	1	saiin ychear olsheey chetain chedy qokain okain al chan okalchey lkeeey
G627-A0428	f111v	f111v.22	9	chan	ch	trocken	I	trocken, Grad I	S	3	1	saiin ychear olsheey chetain chedy qokain okain al chan okalchey lkeeey
G627-A0429	f111v	f111v.23	1	qokaiin	qok	heiß im qo-Qualitätsrahmen	III	heiß im qo-Qualitätsrahmen, Grad III	S	3	1	qokaiin sheckhy qokar chalkain chckhedy lcheol okaiin qokain cheol daiin lam
G627-A0430	f111v	f111v.23	7	okaiin	ok	heiß im o-Rahmen	III	heiß im o-Rahmen, Grad III	S	3	1	qokaiin sheckhy qokar chalkain chckhedy lcheol okaiin qokain cheol daiin lam
G627-A0431	f111v	f111v.23	8	qokain	qok	heiß im qo-Qualitätsrahmen	II	heiß im qo-Qualitätsrahmen, Grad II	S	3	1	qokaiin sheckhy qokar chalkain chckhedy lcheol okaiin qokain cheol daiin lam
G627-A0432	f111v	f111v.24	3	otain	ot	kalt im o-Rahmen	II	kalt im o-Rahmen, Grad II	S	3	1	cheodain qokar otain chedy lkain chey shckhy qokl chedy qokar chctham
G627-A0433	f111v	f111v.26	4	qokain	qok	heiß im qo-Qualitätsrahmen	II	heiß im qo-Qualitätsrahmen, Grad II	S	3	1	polar ar okshey qokain chey kal keedy qopchedy qopchey ltchs alpchdar
G627-A0434	f111v	f111v.27	6	otain	ot	kalt im o-Rahmen	II	kalt im o-Rahmen, Grad II	S	3	1	ol sheey tsheey alkar sheey otain ches shy qokl chey qoklcheor ldar llo
G627-A0435	f111v	f111v.28	2	okain	ok	heiß im o-Rahmen	II	heiß im o-Rahmen, Grad II	S	3	1	qorchain okain chear lkain
G627-A0436	f111v	f111v.29	3	otain	ot	kalt im o-Rahmen	II	kalt im o-Rahmen, Grad II	S	3	1	polkiin cheopaiin otain shedy pchedy opcheedy qokain chcfhey otchey lldy
G627-A0437	f111v	f111v.29	7	qokain	qok	heiß im qo-Qualitätsrahmen	II	heiß im qo-Qualitätsrahmen, Grad II	S	3	1	polkiin cheopaiin otain shedy pchedy opcheedy qokain chcfhey otchey lldy
G627-A0438	f111v	f111v.30	4	qokain	qok	heiß im qo-Qualitätsrahmen	II	heiß im qo-Qualitätsrahmen, Grad II	S	3	1	shokar okeokain sheekain qokain chechey qokeey qetain otain ar lkain lky
G627-A0439	f111v	f111v.30	8	otain	ot	kalt im o-Rahmen	II	kalt im o-Rahmen, Grad II	S	3	1	shokar okeokain sheekain qokain chechey qokeey qetain otain ar lkain lky
G627-A0440	f111v	f111v.31	7	qokain	qok	heiß im qo-Qualitätsrahmen	II	heiß im qo-Qualitätsrahmen, Grad II	S	3	1	pochey oteain chekain cheal lain chey qokain chey lkain chal ldy llm
G627-A0441	f111v	f111v.32	3	tain	t	kalt	II	kalt, Grad II	S	3	1	tar chey tain chkar alkar chey qol chedy okain chey l cheey charan
G627-A0442	f111v	f111v.32	9	okain	ok	heiß im o-Rahmen	II	heiß im o-Rahmen, Grad II	S	3	1	tar chey tain chkar alkar chey qol chedy okain chey l cheey charan
G627-A0443	f111v	f111v.33	5	okan	ok	heiß im o-Rahmen	I	heiß im o-Rahmen, Grad I	S	3	1	y sheeil oair ain okan sheain y qokan chan aman cheal char
G627-A0444	f111v	f111v.33	8	qokan	qok	heiß im qo-Qualitätsrahmen	I	heiß im qo-Qualitätsrahmen, Grad I	S	3	1	y sheeil oair ain okan sheain y qokan chan aman cheal char
G627-A0445	f111v	f111v.33	9	chan	ch	trocken	I	trocken, Grad I	S	3	1	y sheeil oair ain okan sheain y qokan chan aman cheal char
G627-A0446	f111v	f111v.34	4	qokain	qok	heiß im qo-Qualitätsrahmen	II	heiß im qo-Qualitätsrahmen, Grad II	S	3	1	polar okar teody qokain talol tarol opchedy qotar otar chtal sam
G627-A0447	f111v	f111v.35	2	okaiin	ok	heiß im o-Rahmen	III	heiß im o-Rahmen, Grad III	S	3	1	oain okaiin chcthy lkain lchey lshekain qotal shedy chkeey lkeeed lkain y
G627-A0448	f111v	f111v.36	1	shain	sh	feucht	II	feucht, Grad II	S	3	1	shain okaiin chey qokar ar ar ain olr ar olor
G627-A0449	f111v	f111v.36	2	okaiin	ok	heiß im o-Rahmen	III	heiß im o-Rahmen, Grad III	S	3	1	shain okaiin chey qokar ar ar ain olr ar olor
G627-A0450	f111v	f111v.37	4	qokain	qok	heiß im qo-Qualitätsrahmen	II	heiß im qo-Qualitätsrahmen, Grad II	S	3	1	polchey lkarshar ykain qokain shalky dy tor chey keedy lteedy r aldl
G627-A0451	f111v	f111v.38	5	otain	ot	kalt im o-Rahmen	II	kalt im o-Rahmen, Grad II	S	3	1	ycheey o aiin checkhey otain qotl chear chedy qokeey okeedy lkeey
G627-A0452	f111v	f111v.39	5	qokain	qok	heiß im qo-Qualitätsrahmen	II	heiß im qo-Qualitätsrahmen, Grad II	S	3	1	dsheey qokal chedy chcthy qokain chedy lkeey shey qokain chedy lchdy
G627-A0453	f111v	f111v.39	9	qokain	qok	heiß im qo-Qualitätsrahmen	II	heiß im qo-Qualitätsrahmen, Grad II	S	3	1	dsheey qokal chedy chcthy qokain chedy lkeey shey qokain chedy lchdy
G627-A0454	f111v	f111v.42	8	okain	ok	heiß im o-Rahmen	II	heiß im o-Rahmen, Grad II	S	3	0	cheeo l keey chear qokeain okeeor cheedy okain chedy chedy teedy lcheam
G627-A0455	f111v	f111v.43	6	okaiin	ok	heiß im o-Rahmen	III	heiß im o-Rahmen, Grad III	S	3	1	ycheo daiin sheeky chokeal sheekar okaiin otain chear alo laiin chotag
G627-A0456	f111v	f111v.43	7	otain	ot	kalt im o-Rahmen	II	kalt im o-Rahmen, Grad II	S	3	1	ycheo daiin sheeky chokeal sheekar okaiin otain chear alo laiin chotag
G627-A0457	f111v	f111v.45	2	okain	ok	heiß im o-Rahmen	II	heiß im o-Rahmen, Grad II	S	3	1	pollaiin okain sheal pchedain opchey polshy okshey opchedy qopchair alky
G627-A0458	f111v	f111v.48	5	tain	t	kalt	II	kalt, Grad II	S	3	1	psalar cheey qekal cheykaiin tain chal al skaiin okchedy opchdal opchy
G627-A0459	f111v	f111v.49	7	qokain	qok	heiß im qo-Qualitätsrahmen	II	heiß im qo-Qualitätsrahmen, Grad II	S	3	1	soiry cheey chkain chal lor sheey qokain okain chey qokain o keey
G627-A0460	f111v	f111v.49	8	okain	ok	heiß im o-Rahmen	II	heiß im o-Rahmen, Grad II	S	3	0	soiry cheey chkain chal lor sheey qokain okain chey qokain o keey
G627-A0461	f111v	f111v.49	10	qokain	qok	heiß im qo-Qualitätsrahmen	II	heiß im qo-Qualitätsrahmen, Grad II	S	3	1	soiry cheey chkain chal lor sheey qokain okain chey qokain o keey
G627-A0462	f111v	f111v.50	1	shaiin	sh	feucht	III	feucht, Grad III	S	3	1	shaiin qoiiin okain chey qokeeey okain chees ar ol loeees otain or
G627-A0463	f111v	f111v.50	3	okain	ok	heiß im o-Rahmen	II	heiß im o-Rahmen, Grad II	S	3	1	shaiin qoiiin okain chey qokeeey okain chees ar ol loeees otain or
G627-A0464	f111v	f111v.50	6	okain	ok	heiß im o-Rahmen	II	heiß im o-Rahmen, Grad II	S	3	1	shaiin qoiiin okain chey qokeeey okain chees ar ol loeees otain or
G627-A0465	f111v	f111v.50	11	otain	ot	kalt im o-Rahmen	II	kalt im o-Rahmen, Grad II	S	3	1	shaiin qoiiin okain chey qokeeey okain chees ar ol loeees otain or
G627-A0466	f111v	f111v.51	4	okain	ok	heiß im o-Rahmen	II	heiß im o-Rahmen, Grad II	S	3	1	sain cheal chckhy okain okal aiin choty chckhy
G627-A0467	f112r	f112r.3	6	otaiin	ot	kalt im o-Rahmen	III	kalt im o-Rahmen, Grad III	S	3	1	or chedar cheey oteedy oteedy otaiin oty odys
G627-A0468	f112r	f112r.4	3	otain	ot	kalt im o-Rahmen	II	kalt im o-Rahmen, Grad II	S	3	1	qokeedy chokain otain otar chedy taim oram
G627-A0469	f112r	f112r.7	1	taiin	t	kalt	III	kalt, Grad III	S	3	1	taiin olkeedy qoteo l oeey keey qokeey oteedyram
G627-A0470	f112r	f112r.12	6	qotain	qot	kalt im qo-Qualitätsrahmen	II	kalt im qo-Qualitätsrahmen, Grad II	S	3	1	dchedy qo otchedy chdy qokeey qotain oteedy oteey ror
G627-A0471	f112r	f112r.13	7	otaiin	ot	kalt im o-Rahmen	III	kalt im o-Rahmen, Grad III	S	3	1	sor aiin chdy ches qokeey okeey otaiin chcthy oteey dy
G627-A0472	f112r	f112r.14	4	otaiin	ot	kalt im o-Rahmen	III	kalt im o-Rahmen, Grad III	S	3	1	soarar al chey otaiin okeedy qokeey
G627-A0473	f112r	f112r.16	7	otain	ot	kalt im o-Rahmen	II	kalt im o-Rahmen, Grad II	S	3	1	solol shedy shol qokeey qokeeey qokedain otain ar amchg
G627-A0474	f112r	f112r.28	4	qokain	qok	heiß im qo-Qualitätsrahmen	II	heiß im qo-Qualitätsrahmen, Grad II	S	3	1	ysheedy sheokeedy qokeedy qokain oteedy chckhy ytchedy sharam
G627-A0475	f112r	f112r.29	6	okaiin	ok	heiß im o-Rahmen	III	heiß im o-Rahmen, Grad III	S	3	1	sar aiin olshedy chokeey sal okaiin oteey qokeey olor al chealy
G627-A0476	f112r	f112r.31	4	okaiin	ok	heiß im o-Rahmen	III	heiß im o-Rahmen, Grad III	S	3	1	pair al keolor okaiin otain oteey lchedy okeeor oteor karainy
G627-A0477	f112r	f112r.31	5	otain	ot	kalt im o-Rahmen	II	kalt im o-Rahmen, Grad II	S	3	1	pair al keolor okaiin otain oteey lchedy okeeor oteor karainy
G627-A0478	f112r	f112r.37	2	okaiin	ok	heiß im o-Rahmen	III	heiß im o-Rahmen, Grad III	S	3	0	pam okaiin olkedy okedy okeey okeedy keedar otear shkear qoky
G627-A0479	f112r	f112r.39	6	okaiiin	ok	heiß im o-Rahmen	IV	heiß im o-Rahmen, Grad IV	S	3	1	polkeedy qopal otedy opal aiin okaiiin sheody yteokar ogom
G627-A0480	f112r	f112r.42	4	qokaiin	qok	heiß im qo-Qualitätsrahmen	III	heiß im qo-Qualitätsrahmen, Grad III	S	3	1	pol ar shedy qokaiin y okeedy qotal chody oteody araryteop
G627-A0481	f112v	f112v.2	5	okain	ok	heiß im o-Rahmen	II	heiß im o-Rahmen, Grad II	S	3	1	oar oral okeeshy qokeey okain qokal okeol oty oraiin
G627-A0482	f112v	f112v.5	8	okaiin	ok	heiß im o-Rahmen	III	heiß im o-Rahmen, Grad III	S	3	1	sain aiiin okey daiin otal chear okedy okaiin cheeoldy
G627-A0483	f112v	f112v.8	4	otaiin	ot	kalt im o-Rahmen	III	kalt im o-Rahmen, Grad III	S	3	1	ocheor okar aiiin otaiin okal okar otal kedy chekaiiin
G627-A0484	f112v	f112v.9	4	okaiin	ok	heiß im o-Rahmen	III	heiß im o-Rahmen, Grad III	S	3	1	soaiin ar aiin okaiin otaiin cheekain okchedy qokchdy
G627-A0485	f112v	f112v.9	5	otaiin	ot	kalt im o-Rahmen	III	kalt im o-Rahmen, Grad III	S	3	0	soaiin ar aiin okaiin otaiin cheekain okchedy qokchdy
G627-A0486	f112v	f112v.12	7	qochaiin	qoch	trocken im qo-Rahmen	III	trocken im qo-Rahmen, Grad III	S	3	1	daiin al olkeedain oteey sheeol qokeedy qochaiin oteey qoty
G627-A0487	f112v	f112v.13	8	qokaiin	qok	heiß im qo-Qualitätsrahmen	III	heiß im qo-Qualitätsrahmen, Grad III	S	3	1	dcheoty oy otchedy chedy daiin chedal chedy qokaiin otam
G627-A0488	f112v	f112v.15	5	qokain	qok	heiß im qo-Qualitätsrahmen	II	heiß im qo-Qualitätsrahmen, Grad II	S	3	0	pchodain okeedy qokeedy olkeedy qokain sheey qokedar aiin am
G627-A0489	f112v	f112v.17	8	qokain	qok	heiß im qo-Qualitätsrahmen	II	heiß im qo-Qualitätsrahmen, Grad II	S	3	1	daiin chear chedy chy keedy chdaiin cheedy qokain otaldal
G627-A0490	f112v	f112v.20	6	qotaiin	qot	kalt im qo-Qualitätsrahmen	III	kalt im qo-Qualitätsrahmen, Grad III	S	3	1	pchoraiin ar alchedy olkeedy qokedy qotaiin chocthedy saisal
G627-A0491	f112v	f112v.21	7	qokaiin	qok	heiß im qo-Qualitätsrahmen	III	heiß im qo-Qualitätsrahmen, Grad III	S	3	1	saiin chekain cheol qoeedy chol keedy qokaiin shedy qokeol kain
G627-A0492	f112v	f112v.21	10	kain	k	heiß	II	heiß, Grad II	S	3	1	saiin chekain cheol qoeedy chol keedy qokaiin shedy qokeol kain
G627-A0493	f112v	f112v.23	9	qotain	qot	kalt im qo-Qualitätsrahmen	II	kalt im qo-Qualitätsrahmen, Grad II	S	3	1	ycheol keeor olkeeey chedain ol cheedaiin sheedy qokeedy qotain
G627-A0494	f112v	f112v.24	3	okain	ok	heiß im o-Rahmen	II	heiß im o-Rahmen, Grad II	S	3	0	soiin or okain otchedy qokeedy eeedeeg ckhedy cheedaiin cheedy
G627-A0495	f112v	f112v.25	3	otaiin	ot	kalt im o-Rahmen	III	kalt im o-Rahmen, Grad III	S	3	1	pchdaiin shedy otaiin cheedy qokeeey l keeedy cheey lor eeedy qokeey
G627-A0496	f112v	f112v.29	4	kain	k	heiß	II	heiß, Grad II	S	3	0	sheey qoeekain ol kain alor chedal sheody
G627-A0497	f112v	f112v.33	8	otaiin	ot	kalt im o-Rahmen	III	kalt im o-Rahmen, Grad III	S	3	1	or cheeor okeedy qokedy qokeedy chedaiin okeeedy otaiin cheekey chol
G627-A0498	f112v	f112v.35	3	qokaiin	qok	heiß im qo-Qualitätsrahmen	III	heiß im qo-Qualitätsrahmen, Grad III	S	3	1	pched shedain qokaiin okees chedy checkhy
G627-A0499	f112v	f112v.37	4	otaiin	ot	kalt im o-Rahmen	III	kalt im o-Rahmen, Grad III	S	3	1	teedal sain ar otaiin shedy qokedaiin ar qokaiin chol kedy qokam
G627-A0500	f112v	f112v.37	8	qokaiin	qok	heiß im qo-Qualitätsrahmen	III	heiß im qo-Qualitätsrahmen, Grad III	S	3	1	teedal sain ar otaiin shedy qokedaiin ar qokaiin chol kedy qokam
G627-A0501	f112v	f112v.38	8	otaiin	ot	kalt im o-Rahmen	III	kalt im o-Rahmen, Grad III	S	3	1	sa ar oiin okchey al chedy chol otaiin chedar lkain cheo dain
G627-A0502	f112v	f112v.39	3	okaiin	ok	heiß im o-Rahmen	III	heiß im o-Rahmen, Grad III	S	3	1	teodarody opcheed okaiin chaiin otam oteedy qoteey qotain chcthd
G627-A0503	f112v	f112v.39	4	chaiin	ch	trocken	III	trocken, Grad III	S	3	1	teodarody opcheed okaiin chaiin otam oteedy qoteey qotain chcthd
G627-A0504	f112v	f112v.39	8	qotain	qot	kalt im qo-Qualitätsrahmen	II	kalt im qo-Qualitätsrahmen, Grad II	S	3	1	teodarody opcheed okaiin chaiin otam oteedy qoteey qotain chcthd
G627-A0505	f112v	f112v.40	9	okain	ok	heiß im o-Rahmen	II	heiß im o-Rahmen, Grad II	S	3	1	y cheol lchedy chckhy cheolchal shchy daiin cheolor okain chedy daiin
G627-A0506	f112v	f112v.42	9	shain	sh	feucht	II	feucht, Grad II	S	3	1	poly keedain she kchdy chotshe otechy qokchdy otaray shain qokedy
G627-A0507	f112v	f112v.46	3	chaiin	ch	trocken	III	trocken, Grad III	S	3	1	ykeey lor chaiin cheky chokain char am chey kain chdal okaiin daldy
G627-A0508	f112v	f112v.46	9	kain	k	heiß	II	heiß, Grad II	S	3	1	ykeey lor chaiin cheky chokain char am chey kain chdal okaiin daldy
G627-A0509	f112v	f112v.46	11	okaiin	ok	heiß im o-Rahmen	III	heiß im o-Rahmen, Grad III	S	3	1	ykeey lor chaiin cheky chokain char am chey kain chdal okaiin daldy
G627-A0510	f113r	f113r.5	4	qokaiin	qok	heiß im qo-Qualitätsrahmen	III	heiß im qo-Qualitätsrahmen, Grad III	S	3	1	ycheeckhy osaiin cheoar qokaiin chekal otar shos aiin chckhy chdo okol chedy chedy
G627-A0511	f113r	f113r.6	6	otain	ot	kalt im o-Rahmen	II	kalt im o-Rahmen, Grad II	S	3	1	sor cheo cheey oteeos aiin otain otal ches aiin alchl sheey kchol okeeo l kaiin ol
G627-A0512	f113r	f113r.6	15	kaiin	k	heiß	III	heiß, Grad III	S	3	1	sor cheo cheey oteeos aiin otain otal ches aiin alchl sheey kchol okeeo l kaiin ol
G627-A0513	f113r	f113r.9	4	qokaiin	qok	heiß im qo-Qualitätsrahmen	III	heiß im qo-Qualitätsrahmen, Grad III	S	3	1	dchos aiin oteey qokaiin cho okaiin cheodaiin aky le chody chotaiin
G627-A0514	f113r	f113r.9	6	okaiin	ok	heiß im o-Rahmen	III	heiß im o-Rahmen, Grad III	S	3	1	dchos aiin oteey qokaiin cho okaiin cheodaiin aky le chody chotaiin
G627-A0515	f113r	f113r.15	5	chaiiin	ch	trocken	IV	trocken, Grad IV	S	3	1	chol chs s aiin chaiiin
G627-A0516	f113r	f113r.21	6	shaiiin	sh	feucht	IV	feucht, Grad IV	S	3	1	oiir shol shedair otchdy shokchy shaiiin shckhey lshor air okeody
