case	engine	word	value	old	wrapper_connected
WRAP05	independent	orsheckhy	CONVEY_OUT	False	False
WRAP05	independent	otaiin	THERE	True	False
WRAP05	independent	otal	RETURN_EXCLUDING	False	True
WRAP05	independent	otchdy	RETURN_EXCLUDING	False	True
WRAP05	independent	otchedy	OTHER_CARGO	True	True
WRAP05	independent	otedy	RETURN	True	True
WRAP05	independent	otor	COLOC	True	True
WRAP05	independent	otshdy	GOAL	True	True
WRAP05	independent	pchdy	FORBIDDEN	False	False
WRAP05	independent	pdalshdy	INIT	True	False
WRAP05	independent	psheor	INIT	False	False
WRAP05	independent	qetal	AT_MOST_ONE	True	False
WRAP05	independent	qokaiin	THEN	False	True
WRAP05	independent	qokain	THERE	False	True
WRAP05	independent	qokal	TRAVEL_TOGETHER	True	True
WRAP05	independent	qokar	FERRY	False	True
WRAP05	independent	qokchdy	THEN	False	True
WRAP05	independent	qokchedy	UNATTENDED	True	True
WRAP05	independent	qokedol	FAR_BANK	True	False
WRAP05	independent	qokedy	G	True	False
WRAP05	independent	qokeedy	CONVEY_OUT	True	False
WRAP05	independent	qokeey	TAKE_OUT	True	False
WRAP05	independent	qoky	FERRY	True	True
WRAP05	independent	qopeeedar	M	False	False
WRAP05	independent	qotal	THEN	False	True
WRAP05	independent	qotedaiin	LEAVE	True	False
WRAP05	independent	qotedy	OUTWARD	True	True
WRAP05	independent	qoteedy	B	True	False
WRAP05	independent	qotor	UNSAFE	False	True
WRAP05	independent	saiin	C	True	False
WRAP05	independent	sain	WHEN	True	False
WRAP05	independent	sar	UNSAFE	True	True
WRAP05	independent	schedair	LIKEWISE	True	False
WRAP05	independent	shdy	WITHOUT_HARM	True	True
WRAP05	independent	she	G	False	True
WRAP05	independent	shecthedy	JOINING_RESULT	True	False
WRAP05	independent	shecthy	REST_CARGO	True	False
WRAP05	independent	shedaiin	PAIRS	True	True
WRAP05	independent	shedy	M	True	True
WRAP05	independent	sheedy	G	False	False
WRAP05	independent	sheekar	G	False	False
WRAP05	independent	shelain	G	False	False
WRAP05	independent	shey	EXAMPLE	True	True
WRAP05	independent	shocphedy	CARGOS	True	False
WRAP05	independent	shos	G	False	False
WRAP05	independent	soiiin	THUS	True	False
WRAP05	independent	sol	THEN	True	True
WRAP05	independent	soldy	HARM	True	True
WRAP05	independent	solkaiin	ALL	False	True
WRAP05	independent	solkchy	LEAVE	False	False
WRAP05	independent	solkeedy	WITH_TRIP	True	False
WRAP05	independent	sor	HARM	False	True
WRAP05	independent	ssear	UNATTENDED	False	False
WRAP05	independent	taipar	AT_MOST_ONE	False	False
WRAP05	independent	tchdy	M	False	True
WRAP05	independent	tchedy	FINALLY	True	True
WRAP05	independent	todalain	W	False	False
WRAP05	independent	tshol	THEN	False	False
WRAP05	independent	y	RETURN	False	True
WRAP05	independent	ykain	PAIRED_WITH	False	False
WRAP05	independent	ykeey	G	False	False
WRAP05	independent	ykykaiin	COLOC	False	False
WRAP05	independent	ytchdy	M	False	False
WRAP06	primary	aldalosam	THUS	False	False
WRAP06	primary	alol	LEAVE	False	False
WRAP06	primary	ar	FIRST_CARGO	False	True
WRAP06	primary	ariin	LEAVE	False	True
WRAP06	primary	chckhdy	WOULD_BE	True	False
WRAP06	primary	chckhy	THERE	False	False
WRAP06	primary	checthy	ALL	True	False
WRAP06	primary	ched	WITHOUT_AGENT	True	True
WRAP06	primary	chedain	NEXT	True	False
WRAP06	primary	chedy	W	True	True
WRAP06	primary	cheeety	RETURN_EXCLUDING	True	False
WRAP06	primary	cheeor	FAR_BANK	False	False
WRAP06	primary	chefchdy	THEN	False	False
WRAP06	primary	chety	UNHARMED	True	False
WRAP06	primary	chkaiin	WHEN	False	False
WRAP06	primary	chky	M	False	False
WRAP06	primary	chody	UNSAFE	False	False
WRAP06	primary	daiiin	THERE	False	False
WRAP06	primary	daiin	HARM	False	True
WRAP06	primary	dair	FERRY	False	False
WRAP06	primary	dal	BESIDES	True	False
WRAP06	primary	dar	G	False	True
WRAP06	primary	dariin	THEN	False	True
WRAP06	primary	dario	ATTENDED_BY	False	False
WRAP06	primary	dy	THERE	False	True
WRAP06	primary	kaiin	LEAVE	False	True
WRAP06	primary	kar	THEN	False	True
WRAP06	primary	kchdy	PAIRS	False	True
WRAP06	primary	kchedy	EXAMPLE	False	True
WRAP06	primary	keodaiin	THERE	False	False
WRAP06	primary	lchedy	W	True	True
WRAP06	primary	ldy	ALONE	True	True
WRAP06	primary	lkedy	PAIRED_WITH	True	False
WRAP06	primary	ockhey	FORBIDDEN	True	False
WRAP06	primary	ockhody	G	False	False
WRAP06	primary	odam	WITHOUT_AGENT	False	False
WRAP06	primary	okain	PAIRED_WITH	False	True
WRAP06	primary	okal	UNSAFE	False	True
WRAP06	primary	okam	RETURN	False	False
WRAP06	primary	okar	FERRY	False	True
WRAP06	primary	okchedy	THERE	False	True
WRAP06	primary	okeody	NEXT	False	False
WRAP06	primary	oky	LEAVE	False	True
WRAP06	primary	olaiin	W	False	False
WRAP06	primary	olfchedy	COLOC	False	False
WRAP06	primary	olkady	WITHOUT_HARM	False	False
WRAP06	primary	olkais	CARGOS	False	False
WRAP06	primary	olkchedy	WOULD_BE	False	False
WRAP06	primary	olr	THEN	False	False
WRAP06	primary	olsaly	ATTENDED_BY	True	False
WRAP06	primary	opalke	UNHARMED	False	False
WRAP06	primary	opchey	HOME	False	False
WRAP06	primary	opshedy	HOME	True	False
WRAP06	primary	or	FERRY	False	True
WRAP06	primary	orolkain	BESIDES	False	False
WRAP06	primary	orsheckhy	RETURN_EXCLUDING	False	False
WRAP06	primary	otaiin	THERE	True	False
WRAP06	primary	otal	RETURN_EXCLUDING	False	True
WRAP06	primary	otchdy	FERRY	False	True
WRAP06	primary	otchedy	OTHER_CARGO	True	True
WRAP06	primary	otedy	RETURN	True	True
WRAP06	primary	otor	COLOC	True	True
WRAP06	primary	otshdy	GOAL	True	True
WRAP06	primary	pchdy	FORBIDDEN	False	False
WRAP06	primary	pdalshdy	INIT	True	False
WRAP06	primary	psheor	INIT	False	False
WRAP06	primary	qetal	AT_MOST_ONE	True	False
WRAP06	primary	qokaiin	THEN	False	True
WRAP06	primary	qokain	THERE	False	True
WRAP06	primary	qokal	TRAVEL_TOGETHER	True	True
WRAP06	primary	qokar	FERRY	False	True
WRAP06	primary	qokchdy	THEN	False	True
WRAP06	primary	qokchedy	UNATTENDED	True	True
WRAP06	primary	qokedol	FAR_BANK	True	False
WRAP06	primary	qokedy	G	True	False
WRAP06	primary	qokeedy	CONVEY_OUT	True	False
WRAP06	primary	qokeey	TAKE_OUT	True	False
WRAP06	primary	qoky	FERRY	True	True
WRAP06	primary	qopeeedar	M	False	False
WRAP06	primary	qotal	THEN	False	True
WRAP06	primary	qotedaiin	LEAVE	True	False
WRAP06	primary	qotedy	OUTWARD	True	True
WRAP06	primary	qoteedy	B	True	False
WRAP06	primary	qotor	GOAL	False	True
WRAP06	primary	saiin	C	True	False
WRAP06	primary	sain	WHEN	True	False
WRAP06	primary	sar	UNSAFE	True	True
WRAP06	primary	schedair	LIKEWISE	True	False
WRAP06	primary	shdy	WITHOUT_HARM	True	True
WRAP06	primary	she	W	False	True
WRAP06	primary	shecthedy	JOINING_RESULT	True	False
WRAP06	primary	shecthy	REST_CARGO	True	False
WRAP06	primary	shedaiin	PAIRS	True	True
WRAP06	primary	shedy	M	True	True
WRAP06	primary	sheedy	CONVEY_OUT	False	False
WRAP06	primary	sheekar	THEN	False	False
WRAP06	primary	shelain	THEN	False	False
WRAP06	primary	shey	EXAMPLE	True	True
WRAP06	primary	shocphedy	CARGOS	True	False
WRAP06	primary	shos	THEN	False	False
WRAP06	primary	soiiin	THUS	True	False
WRAP06	primary	sol	THEN	True	True
WRAP06	primary	soldy	HARM	True	True
WRAP06	primary	solkaiin	ALL	False	True
WRAP06	primary	solkchy	LEAVE	False	False
WRAP06	primary	solkeedy	WITH_TRIP	True	False
WRAP06	primary	sor	THEN	False	True
WRAP06	primary	ssear	G	False	False
WRAP06	primary	taipar	AT_MOST_ONE	False	False
WRAP06	primary	tchdy	M	False	True
WRAP06	primary	tchedy	FINALLY	True	True
WRAP06	primary	todalain	FIRST_CARGO	False	False
WRAP06	primary	tshol	ALONE	False	False
WRAP06	primary	y	THEN	False	True
WRAP06	primary	ykain	UNATTENDED	False	False
WRAP06	primary	ykeey	G	False	False
WRAP06	primary	ykykaiin	THEN	False	False
WRAP06	primary	ytchdy	M	False	False
WRAP06	independent	aldalosam	THUS	False	False
WRAP06	independent	alol	RETURN	False	False
WRAP06	independent	ar	G	False	True
WRAP06	independent	ariin	W	False	True
WRAP06	independent	chckhdy	WOULD_BE	True	False
WRAP06	independent	chckhy	THERE	False	False
WRAP06	independent	checthy	ALL	True	False
WRAP06	independent	ched	WITHOUT_AGENT	True	True
WRAP06	independent	chedain	NEXT	True	False
WRAP06	independent	chedy	W	True	True
WRAP06	independent	cheeety	RETURN_EXCLUDING	True	False
WRAP06	independent	cheeor	RETURN_EXCLUDING	False	False
WRAP06	independent	chefchdy	WITHOUT_HARM	False	False
WRAP06	independent	chety	UNHARMED	True	False
WRAP06	independent	chkaiin	WHEN	False	False
WRAP06	independent	chky	M	False	False
WRAP06	independent	chody	UNSAFE	False	False
WRAP06	independent	daiiin	THEN	False	False
WRAP06	independent	daiin	THEN	False	True
WRAP06	independent	dair	GOAL	False	False
WRAP06	independent	dal	BESIDES	True	False
WRAP06	independent	dar	W	False	True
WRAP06	independent	dariin	REST_CARGO	False	True
WRAP06	independent	dario	ATTENDED_BY	False	False
WRAP06	independent	dy	ALONE	False	True
WRAP06	independent	kaiin	LEAVE	False	True
WRAP06	independent	kar	FERRY	False	True
WRAP06	independent	kchdy	PAIRS	False	True
WRAP06	independent	kchedy	EXAMPLE	False	True
WRAP06	independent	keodaiin	FERRY	False	False
WRAP06	independent	lchedy	W	True	True
WRAP06	independent	ldy	ALONE	True	True
WRAP06	independent	lkedy	PAIRED_WITH	True	False
WRAP06	independent	ockhey	FORBIDDEN	True	False
WRAP06	independent	ockhody	NEXT	False	False
WRAP06	independent	odam	WITHOUT_AGENT	False	False
WRAP06	independent	okain	G	False	True
WRAP06	independent	okal	WOULD_BE	False	True
WRAP06	independent	okam	RETURN	False	False
WRAP06	independent	okar	WITH_TRIP	False	True
WRAP06	independent	okchedy	JOINING_RESULT	False	True
WRAP06	independent	okeody	RETURN_EXCLUDING	False	False
WRAP06	independent	oky	W	False	True
WRAP06	independent	olaiin	FAR_BANK	False	False
WRAP06	independent	olfchedy	COLOC	False	False
WRAP06	independent	olkady	G	False	False
WRAP06	independent	olkais	CARGOS	False	False
WRAP06	independent	olkchedy	W	False	False
WRAP06	independent	olr	G	False	False
WRAP06	independent	olsaly	ATTENDED_BY	True	False
WRAP06	independent	opalke	UNHARMED	False	False
WRAP06	independent	opchey	HOME	False	False
WRAP06	independent	opshedy	HOME	True	False
WRAP06	independent	or	WITH_TRIP	False	True
WRAP06	independent	orolkain	BESIDES	False	False
WRAP06	independent	orsheckhy	CONVEY_OUT	False	False
WRAP06	independent	otaiin	THERE	True	False
WRAP06	independent	otal	RETURN_EXCLUDING	False	True
WRAP06	independent	otchdy	RETURN_EXCLUDING	False	True
WRAP06	independent	otchedy	OTHER_CARGO	True	True
WRAP06	independent	otedy	RETURN	True	True
WRAP06	independent	otor	COLOC	True	True
WRAP06	independent	otshdy	GOAL	True	True
WRAP06	independent	pchdy	FORBIDDEN	False	False
WRAP06	independent	pdalshdy	INIT	True	False
WRAP06	independent	psheor	INIT	False	False
WRAP06	independent	qetal	AT_MOST_ONE	True	False
WRAP06	independent	qokaiin	THEN	False	True
WRAP06	independent	qokain	THERE	False	True
WRAP06	independent	qokal	TRAVEL_TOGETHER	True	True
WRAP06	independent	qokar	FERRY	False	True
WRAP06	independent	qokchdy	THEN	False	True
WRAP06	independent	qokchedy	UNATTENDED	True	True
WRAP06	independent	qokedol	FAR_BANK	True	False
WRAP06	independent	qokedy	G	True	False
WRAP06	independent	qokeedy	CONVEY_OUT	True	False
WRAP06	independent	qokeey	TAKE_OUT	True	False
WRAP06	independent	qoky	FERRY	True	True
WRAP06	independent	qopeeedar	M	False	False
WRAP06	independent	qotal	THEN	False	True
WRAP06	independent	qotedaiin	LEAVE	True	False
WRAP06	independent	qotedy	OUTWARD	True	True
WRAP06	independent	qoteedy	B	True	False
WRAP06	independent	qotor	UNSAFE	False	True
WRAP06	independent	saiin	C	True	False
WRAP06	independent	sain	WHEN	True	False
WRAP06	independent	sar	UNSAFE	True	True
WRAP06	independent	schedair	LIKEWISE	True	False
WRAP06	independent	shdy	WITHOUT_HARM	True	True
WRAP06	independent	she	G	False	True
WRAP06	independent	shecthedy	JOINING_RESULT	True	False
WRAP06	independent	shecthy	REST_CARGO	True	False
WRAP06	independent	shedaiin	PAIRS	True	True
WRAP06	independent	shedy	M	True	True
WRAP06	independent	sheedy	G	False	False
WRAP06	independent	sheekar	G	False	False
WRAP06	independent	shelain	G	False	False
WRAP06	independent	shey	EXAMPLE	True	True
WRAP06	independent	shocphedy	CARGOS	True	False
WRAP06	independent	shos	G	False	False
WRAP06	independent	soiiin	THUS	True	False
WRAP06	independent	sol	THEN	True	True
WRAP06	independent	soldy	HARM	True	True
WRAP06	independent	solkaiin	ALL	False	True
WRAP06	independent	solkchy	LEAVE	False	False
WRAP06	independent	solkeedy	WITH_TRIP	True	False
WRAP06	independent	sor	HARM	False	True
WRAP06	independent	ssear	UNATTENDED	False	False
WRAP06	independent	taipar	AT_MOST_ONE	False	False
WRAP06	independent	tchdy	M	False	True
WRAP06	independent	tchedy	FINALLY	True	True
WRAP06	independent	todalain	W	False	False
WRAP06	independent	tshol	THEN	False	False
WRAP06	independent	y	RETURN	False	True
WRAP06	independent	ykain	PAIRED_WITH	False	False
WRAP06	independent	ykeey	G	False	False
WRAP06	independent	ykykaiin	COLOC	False	False
WRAP06	independent	ytchdy	M	False	False
WRAP07	primary	aldalosam	THUS	False	False
WRAP07	primary	alol	RETURN	False	False
WRAP07	primary	ar	G	False	True
WRAP07	primary	ariin	UNSAFE	False	True
WRAP07	primary	chckhdy	WOULD_BE	True	False
WRAP07	primary	chckhy	THERE	False	False
WRAP07	primary	checthy	ALL	True	False
WRAP07	primary	ched	WITHOUT_AGENT	True	True
WRAP07	primary	chedain	NEXT	True	False
WRAP07	primary	chedy	W	True	True
WRAP07	primary	cheeety	RETURN_EXCLUDING	True	False
WRAP07	primary	cheeor	FAR_BANK	False	False
WRAP07	primary	chefchdy	W	False	False
WRAP07	primary	chety	UNHARMED	True	False
WRAP07	primary	chkaiin	FIRST_CARGO	False	False
WRAP07	primary	chky	M	False	False
WRAP07	primary	chody	FERRY	False	False
WRAP07	primary	daiiin	G	False	False
WRAP07	primary	daiin	HARM	False	True
WRAP07	primary	dair	THEN	False	False
WRAP07	primary	dal	BESIDES	True	False
WRAP07	primary	dar	THEN	False	True
WRAP07	primary	dariin	FORBIDDEN	False	True
WRAP07	primary	dario	ATTENDED_BY	False	False
WRAP07	primary	dy	THEN	False	True
WRAP07	primary	kaiin	LEAVE	False	True
WRAP07	primary	kar	THEN	False	True
WRAP07	primary	kchdy	FIRST_CARGO	False	True
WRAP07	primary	kchedy	EXAMPLE	False	True
WRAP07	primary	keodaiin	FERRY	False	False
WRAP07	primary	lchedy	W	True	True
WRAP07	primary	ldy	ALONE	True	True
WRAP07	primary	lkedy	PAIRED_WITH	True	False
WRAP07	primary	ockhey	FORBIDDEN	True	False
WRAP07	primary	ockhody	WITH_TRIP	False	False
WRAP07	primary	odam	RETURN	False	False
WRAP07	primary	okain	PAIRED_WITH	False	True
WRAP07	primary	okal	UNSAFE	False	True
WRAP07	primary	okam	RETURN	False	False
WRAP07	primary	okar	WITH_TRIP	False	True
WRAP07	primary	okchedy	PAIRS	False	True
WRAP07	primary	okeody	FERRY	False	False
WRAP07	primary	oky	FERRY	False	True
WRAP07	primary	olaiin	FERRY	False	False
WRAP07	primary	olfchedy	COLOC	False	False
WRAP07	primary	olkady	WITHOUT_HARM	False	False
WRAP07	primary	olkais	CARGOS	False	False
WRAP07	primary	olkchedy	WOULD_BE	False	False
WRAP07	primary	olr	FIRST_CARGO	False	False
WRAP07	primary	olsaly	ATTENDED_BY	True	False
WRAP07	primary	opalke	UNHARMED	False	False
WRAP07	primary	opchey	HOME	False	False
WRAP07	primary	opshedy	HOME	True	False
WRAP07	primary	or	WITH_TRIP	False	True
WRAP07	primary	orolkain	BESIDES	False	False
WRAP07	primary	orsheckhy	THEN	False	False
WRAP07	primary	otaiin	THERE	True	False
WRAP07	primary	otal	LEAVE	False	True
WRAP07	primary	otchdy	M	False	True
WRAP07	primary	otchedy	OTHER_CARGO	True	True
WRAP07	primary	otedy	RETURN	True	True
WRAP07	primary	otor	COLOC	True	True
WRAP07	primary	otshdy	GOAL	True	True
WRAP07	primary	pchdy	FERRY	False	False
WRAP07	primary	pdalshdy	INIT	True	False
WRAP07	primary	psheor	INIT	False	False
WRAP07	primary	qetal	AT_MOST_ONE	True	False
WRAP07	primary	qokaiin	THEN	False	True
WRAP07	primary	qokain	THERE	False	True
WRAP07	primary	qokal	TRAVEL_TOGETHER	True	True
WRAP07	primary	qokar	FERRY	False	True
WRAP07	primary	qokchdy	THEN	False	True
WRAP07	primary	qokchedy	UNATTENDED	True	True
WRAP07	primary	qokedol	FAR_BANK	True	False
WRAP07	primary	qokedy	G	True	False
WRAP07	primary	qokeedy	CONVEY_OUT	True	False
WRAP07	primary	qokeey	TAKE_OUT	True	False
WRAP07	primary	qoky	FERRY	True	True
WRAP07	primary	qopeeedar	M	False	False
WRAP07	primary	qotal	THEN	False	True
WRAP07	primary	qotedaiin	LEAVE	True	False
WRAP07	primary	qotedy	OUTWARD	True	True
WRAP07	primary	qoteedy	B	True	False
WRAP07	primary	qotor	GOAL	False	True
WRAP07	primary	saiin	C	True	False
WRAP07	primary	sain	WHEN	True	False
WRAP07	primary	sar	UNSAFE	True	True
WRAP07	primary	schedair	LIKEWISE	True	False
WRAP07	primary	shdy	WITHOUT_HARM	True	True
WRAP07	primary	she	THERE	False	True
WRAP07	primary	shecthedy	JOINING_RESULT	True	False
WRAP07	primary	shecthy	REST_CARGO	True	False
WRAP07	primary	shedaiin	PAIRS	True	True
WRAP07	primary	shedy	M	True	True
WRAP07	primary	sheedy	THEN	False	False
WRAP07	primary	sheekar	WITHOUT_AGENT	False	False
WRAP07	primary	shelain	THEN	False	False
WRAP07	primary	shey	EXAMPLE	True	True
WRAP07	primary	shocphedy	CARGOS	True	False
WRAP07	primary	shos	W	False	False
WRAP07	primary	soiiin	THUS	True	False
WRAP07	primary	sol	THEN	True	True
WRAP07	primary	soldy	HARM	True	True
WRAP07	primary	solkaiin	ALL	False	True
WRAP07	primary	solkchy	LEAVE	False	False
WRAP07	primary	solkeedy	WITH_TRIP	True	False
WRAP07	primary	sor	THEN	False	True
WRAP07	primary	ssear	W	False	False
WRAP07	primary	taipar	AT_MOST_ONE	False	False
WRAP07	primary	tchdy	ALONE	False	True
WRAP07	primary	tchedy	FINALLY	True	True
WRAP07	primary	todalain	FIRST_CARGO	False	False
WRAP07	primary	tshol	THEN	False	False
WRAP07	primary	y	RETURN	False	True
WRAP07	primary	ykain	UNATTENDED	False	False
WRAP07	primary	ykeey	G	False	False
WRAP07	primary	ykykaiin	WHEN	False	False
WRAP07	primary	ytchdy	M	False	False
WRAP07	independent	aldalosam	THUS	False	False
WRAP07	independent	alol	RETURN	False	False
WRAP07	independent	ar	G	False	True
WRAP07	independent	ariin	W	False	True
WRAP07	independent	chckhdy	WOULD_BE	True	False
WRAP07	independent	chckhy	THERE	False	False
WRAP07	independent	checthy	ALL	True	False
WRAP07	independent	ched	WITHOUT_AGENT	True	True
WRAP07	independent	chedain	NEXT	True	False
WRAP07	independent	chedy	W	True	True
WRAP07	independent	cheeety	RETURN_EXCLUDING	True	False
WRAP07	independent	cheeor	RETURN_EXCLUDING	False	False
WRAP07	independent	chefchdy	WITHOUT_HARM	False	False
WRAP07	independent	chety	UNHARMED	True	False
WRAP07	independent	chkaiin	WHEN	False	False
WRAP07	independent	chky	M	False	False
WRAP07	independent	chody	UNSAFE	False	False
WRAP07	independent	daiiin	THEN	False	False
WRAP07	independent	daiin	THEN	False	True
WRAP07	independent	dair	GOAL	False	False
WRAP07	independent	dal	BESIDES	True	False
WRAP07	independent	dar	W	False	True
WRAP07	independent	dariin	REST_CARGO	False	True
WRAP07	independent	dario	ATTENDED_BY	False	False
WRAP07	independent	dy	ALONE	False	True
WRAP07	independent	kaiin	LEAVE	False	True
WRAP07	independent	kar	FERRY	False	True
WRAP07	independent	kchdy	PAIRS	False	True
WRAP07	independent	kchedy	EXAMPLE	False	True
WRAP07	independent	keodaiin	FERRY	False	False
WRAP07	independent	lchedy	W	True	True
WRAP07	independent	ldy	ALONE	True	True
WRAP07	independent	lkedy	PAIRED_WITH	True	False
WRAP07	independent	ockhey	FORBIDDEN	True	False
WRAP07	independent	ockhody	NEXT	False	False
WRAP07	independent	odam	WITHOUT_AGENT	False	False
WRAP07	independent	okain	G	False	True
WRAP07	independent	okal	WOULD_BE	False	True
WRAP07	independent	okam	RETURN	False	False
WRAP07	independent	okar	WITH_TRIP	False	True
WRAP07	independent	okchedy	JOINING_RESULT	False	True
WRAP07	independent	okeody	RETURN_EXCLUDING	False	False
WRAP07	independent	oky	W	False	True
WRAP07	independent	olaiin	FAR_BANK	False	False
WRAP07	independent	olfchedy	COLOC	False	False
WRAP07	independent	olkady	G	False	False
WRAP07	independent	olkais	CARGOS	False	False
WRAP07	independent	olkchedy	W	False	False
WRAP07	independent	olr	G	False	False
WRAP07	independent	olsaly	ATTENDED_BY	True	False
WRAP07	independent	opalke	UNHARMED	False	False
WRAP07	independent	opchey	HOME	False	False
WRAP07	independent	opshedy	HOME	True	False
WRAP07	independent	or	WITH_TRIP	False	True
WRAP07	independent	orolkain	BESIDES	False	False
WRAP07	independent	orsheckhy	CONVEY_OUT	False	False
WRAP07	independent	otaiin	THERE	True	False
WRAP07	independent	otal	RETURN_EXCLUDING	False	True
WRAP07	independent	otchdy	RETURN_EXCLUDING	False	True
WRAP07	independent	otchedy	OTHER_CARGO	True	True
WRAP07	independent	otedy	RETURN	True	True
WRAP07	independent	otor	COLOC	True	True
WRAP07	independent	otshdy	GOAL	True	True
WRAP07	independent	pchdy	FORBIDDEN	False	False
WRAP07	independent	pdalshdy	INIT	True	False
WRAP07	independent	psheor	INIT	False	False
WRAP07	independent	qetal	AT_MOST_ONE	True	False
WRAP07	independent	qokaiin	THEN	False	True
WRAP07	independent	qokain	THERE	False	True
WRAP07	independent	qokal	TRAVEL_TOGETHER	True	True
WRAP07	independent	qokar	FERRY	False	True
WRAP07	independent	qokchdy	THEN	False	True
WRAP07	independent	qokchedy	UNATTENDED	True	True
WRAP07	independent	qokedol	FAR_BANK	True	False
WRAP07	independent	qokedy	G	True	False
WRAP07	independent	qokeedy	CONVEY_OUT	True	False
WRAP07	independent	qokeey	TAKE_OUT	True	False
WRAP07	independent	qoky	FERRY	True	True
WRAP07	independent	qopeeedar	M	False	False
WRAP07	independent	qotal	THEN	False	True
WRAP07	independent	qotedaiin	LEAVE	True	False
WRAP07	independent	qotedy	OUTWARD	True	True
WRAP07	independent	qoteedy	B	True	False
WRAP07	independent	qotor	UNSAFE	False	True
WRAP07	independent	saiin	C	True	False
WRAP07	independent	sain	WHEN	True	False
WRAP07	independent	sar	UNSAFE	True	True
WRAP07	independent	schedair	LIKEWISE	True	False
WRAP07	independent	shdy	WITHOUT_HARM	True	True
WRAP07	independent	she	G	False	True
WRAP07	independent	shecthedy	JOINING_RESULT	True	False
WRAP07	independent	shecthy	REST_CARGO	True	False
WRAP07	independent	shedaiin	PAIRS	True	True
WRAP07	independent	shedy	M	True	True
WRAP07	independent	sheedy	G	False	False
WRAP07	independent	sheekar	G	False	False
WRAP07	independent	shelain	G	False	False
WRAP07	independent	shey	EXAMPLE	True	True
WRAP07	independent	shocphedy	CARGOS	True	False
WRAP07	independent	shos	G	False	False
WRAP07	independent	soiiin	THUS	True	False
WRAP07	independent	sol	THEN	True	True
WRAP07	independent	soldy	HARM	True	True
WRAP07	independent	solkaiin	ALL	False	True
WRAP07	independent	solkchy	LEAVE	False	False
WRAP07	independent	solkeedy	WITH_TRIP	True	False
WRAP07	independent	sor	HARM	False	True
WRAP07	independent	ssear	UNATTENDED	False	False
WRAP07	independent	taipar	AT_MOST_ONE	False	False
WRAP07	independent	tchdy	M	False	True
WRAP07	independent	tchedy	FINALLY	True	True
WRAP07	independent	todalain	W	False	False
WRAP07	independent	tshol	THEN	False	False
WRAP07	independent	y	RETURN	False	True
WRAP07	independent	ykain	PAIRED_WITH	False	False
WRAP07	independent	ykeey	G	False	False
WRAP07	independent	ykykaiin	COLOC	False	False
WRAP07	independent	ytchdy	M	False	False
WRAP08	primary	aldalosam	THUS	False	False
WRAP08	primary	alol	RETURN_EXCLUDING	False	False
WRAP08	primary	ar	THEN	False	True
WRAP08	primary	ariin	GOAL	False	True
WRAP08	primary	chckhdy	WOULD_BE	True	False
WRAP08	primary	chckhy	THERE	False	False
WRAP08	primary	checthy	ALL	True	False
WRAP08	primary	ched	WITHOUT_AGENT	True	True
WRAP08	primary	chedain	NEXT	True	False
WRAP08	primary	chedy	W	True	True
WRAP08	primary	cheeety	RETURN_EXCLUDING	True	False
WRAP08	primary	cheeor	W	False	False
WRAP08	primary	chefchdy	THEN	False	False
WRAP08	primary	chety	UNHARMED	True	False
WRAP08	primary	chkaiin	C	False	False
WRAP08	primary	chky	M	False	False
WRAP08	primary	chody	THEN	False	False
WRAP08	primary	daiiin	THEN	False	False
WRAP08	primary	daiin	THERE	False	True
WRAP08	primary	dair	THEN	False	False
WRAP08	primary	dal	BESIDES	True	False
WRAP08	primary	dar	FIRST_CARGO	False	True
WRAP08	primary	dariin	WITHOUT_HARM	False	True
WRAP08	primary	dario	ATTENDED_BY	False	False
WRAP08	primary	dy	FIRST_CARGO	False	True
WRAP08	primary	kaiin	LEAVE	False	True
WRAP08	primary	kar	THEN	False	True
WRAP08	primary	kchdy	CONVEY_OUT	False	True
WRAP08	primary	kchedy	WITHOUT_AGENT	False	True
WRAP08	primary	keodaiin	G	False	False
WRAP08	primary	lchedy	W	True	True
WRAP08	primary	ldy	ALONE	True	True
WRAP08	primary	lkedy	PAIRED_WITH	True	False
WRAP08	primary	ockhey	FORBIDDEN	True	False
WRAP08	primary	ockhody	C	False	False
WRAP08	primary	odam	FERRY	False	False
WRAP08	primary	okain	LEAVE	False	True
WRAP08	primary	okal	M	False	True
WRAP08	primary	okam	FERRY	False	False
WRAP08	primary	okar	THEN	False	True
WRAP08	primary	okchedy	FAR_BANK	False	True
WRAP08	primary	okeody	RETURN_EXCLUDING	False	False
WRAP08	primary	oky	THEN	False	True
WRAP08	primary	olaiin	THEN	False	False
WRAP08	primary	olfchedy	COLOC	False	False
WRAP08	primary	olkady	LEAVE	False	False
WRAP08	primary	olkais	CARGOS	False	False
WRAP08	primary	olkchedy	BESIDES	False	False
WRAP08	primary	olr	THEN	False	False
WRAP08	primary	olsaly	ATTENDED_BY	True	False
WRAP08	primary	opalke	UNHARMED	False	False
WRAP08	primary	opchey	HOME	False	False
WRAP08	primary	opshedy	HOME	True	False
WRAP08	primary	or	THERE	False	True
WRAP08	primary	orolkain	FORBIDDEN	False	False
WRAP08	primary	orsheckhy	FERRY	False	False
WRAP08	primary	otaiin	THERE	True	False
WRAP08	primary	otal	RETURN_EXCLUDING	False	True
WRAP08	primary	otchdy	FERRY	False	True
WRAP08	primary	otchedy	OTHER_CARGO	True	True
WRAP08	primary	otedy	RETURN	True	True
WRAP08	primary	otor	COLOC	True	True
