family_event_id	future_card_id	priority_rank	support_kind	support_cell_id	target_action_root	target_action_recipe	frozen_frame	register	alternate_action_root	alternate_action_recipe	source_event_id	source_statement_id	source_page	source_surface	source_owner_class	source_owner_de	observed_clause_de	action_atom_reading_de	explicit_argument_roots	inherited_argument_root	expected_portable_remainder_de	observed_portable_remainder_de	portable_remainder_match	expected_owner_remainder_de	observed_owner_remainder_de	owner_remainder_match	component_order_match	source_roundtrip_exact
G496-E071	G495-F005	5	NONTR	G494-NS029	T	T+AIN	@ACTION+AIN	HERBAL	OK	OK+AIN	G407-E4483	G407-S697	f95v	okain	GANZPFLANZE	F95V_WHOLE_PLANT	Setze den Materialanteil im Arbeitsgang an.	ARBEITSGANG ANSETZEN	AIN	NONE	ANTEIL	ANTEIL	YES	MATERIALANTEIL	MATERIALANTEIL	YES	YES	YES
G496-E072	G495-F005	5	NONTR	G494-NS029	T	T+AIN	@ACTION+AIN	HERBAL	OK	OK+AIN	G407-E4561	G407-S713	f95v	qokain	GANZPFLANZE	F95V_WHOLE_PLANT	Setze den Materialanteil im Arbeitsgang an.	ARBEITSGANG ANSETZEN	AIN	NONE	ANTEIL	ANTEIL	YES	MATERIALANTEIL	MATERIALANTEIL	YES	YES	YES
G496-E073	G495-F005	5	NONTR	G494-NS030	T	T+AIN	@ACTION+AIN	HERBAL	K	K+AIN	G407-E4515	G407-S705	f95v	kain	GANZPFLANZE	F95V_WHOLE_PLANT	Gib den Materialanteil zu.	MATERIAL ZUGEBEN	AIN	NONE	ANTEIL	ANTEIL	YES	MATERIALANTEIL	MATERIALANTEIL	YES	YES	YES
G496-E074	G495-F005	5	NONTR	G494-NS031	T	T+AIN	@ACTION+AIN	HERBAL	S	S+AIN	G407-E0510	G407-S024	f17r	sain	WURZEL_UND_GANZPFLANZE	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	Wähle den Materialanteil.	PFLANZENTEIL WÄHLEN	AIN	NONE	ANTEIL	ANTEIL	YES	MATERIALANTEIL	MATERIALANTEIL	YES	YES	YES
G496-E075	G495-F005	5	NONTR	G494-NS031	T	T+AIN	@ACTION+AIN	HERBAL	S	S+AIN	G407-E0652	G407-S032	f24v	sain	GANZPFLANZE	F24V_WHOLE_PLANT	Wähle den Materialanteil.	PFLANZENTEIL WÄHLEN	AIN	NONE	ANTEIL	ANTEIL	YES	MATERIALANTEIL	MATERIALANTEIL	YES	YES	YES
G496-E076	G495-F005	5	NONTR	G494-NS031	T	T+AIN	@ACTION+AIN	HERBAL	S	S+AIN	G407-E4544	G407-S710	f95v	sain	GANZPFLANZE	F95V_WHOLE_PLANT	Wähle den Materialanteil.	PFLANZENTEIL WÄHLEN	AIN	NONE	ANTEIL	ANTEIL	YES	MATERIALANTEIL	MATERIALANTEIL	YES	YES	YES
G496-E077	G495-F005	5	NONTR	G494-NS032	T	T+AIN	@ACTION+AIN	HERBAL	CHD	CHD+AIN	G407-E4548	G407-S710	f95v	chedain	GANZPFLANZE	F95V_WHOLE_PLANT	Bearbeite den Materialanteil.	MATERIAL BEARBEITEN	AIN	NONE	ANTEIL	ANTEIL	YES	MATERIALANTEIL	MATERIALANTEIL	YES	YES	YES
G496-E078	G495-F006	6	NONTR	G494-NS035	R	R+AIN	@ACTION+AIN	HERBAL	OK	OK+AIN	G407-E0550	G407-S026	f18r	okain	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	Setze den Materialanteil im Arbeitsgang an.	ARBEITSGANG ANSETZEN	AIN	NONE	ANTEIL	ANTEIL	YES	MATERIALANTEIL	MATERIALANTEIL	YES	YES	YES
G496-E079	G495-F006	6	NONTR	G494-NS035	R	R+AIN	@ACTION+AIN	HERBAL	OK	OK+AIN	G407-E0719	G407-S034	f55v	qokain	BLÜTEN_UND_GANZPFLANZE	große aromatische Doldenpflanze	Setze den Materialanteil im Arbeitsgang an.	ARBEITSGANG ANSETZEN	AIN	NONE	ANTEIL	ANTEIL	YES	MATERIALANTEIL	MATERIALANTEIL	YES	YES	YES
G496-E080	G495-F006	6	NONTR	G494-NS035	R	R+AIN	@ACTION+AIN	HERBAL	OK	OK+AIN	G407-E4452	G407-S692	f95v	okain	GANZPFLANZE	F95V_WHOLE_PLANT	Setze den Materialanteil im Arbeitsgang an.	ARBEITSGANG ANSETZEN	AIN	NONE	ANTEIL	ANTEIL	YES	MATERIALANTEIL	MATERIALANTEIL	YES	YES	YES
G496-E081	G495-F006	6	NONTR	G494-NS035	R	R+AIN	@ACTION+AIN	HERBAL	OK	OK+AIN	G407-E4465	G407-S695	f95v	okain	GANZPFLANZE	F95V_WHOLE_PLANT	Setze den Materialanteil im Arbeitsgang an.	ARBEITSGANG ANSETZEN	AIN	NONE	ANTEIL	ANTEIL	YES	MATERIALANTEIL	MATERIALANTEIL	YES	YES	YES
G496-E082	G495-F006	6	NONTR	G494-NS035	R	R+AIN	@ACTION+AIN	HERBAL	OK	OK+AIN	G407-E4471	G407-S695	f95v	qokain	GANZPFLANZE	F95V_WHOLE_PLANT	Setze den Materialanteil im Arbeitsgang an.	ARBEITSGANG ANSETZEN	AIN	NONE	ANTEIL	ANTEIL	YES	MATERIALANTEIL	MATERIALANTEIL	YES	YES	YES
G496-E083	G495-F006	6	NONTR	G494-NS035	R	R+AIN	@ACTION+AIN	HERBAL	OK	OK+AIN	G407-E4483	G407-S697	f95v	okain	GANZPFLANZE	F95V_WHOLE_PLANT	Setze den Materialanteil im Arbeitsgang an.	ARBEITSGANG ANSETZEN	AIN	NONE	ANTEIL	ANTEIL	YES	MATERIALANTEIL	MATERIALANTEIL	YES	YES	YES
G496-E084	G495-F006	6	NONTR	G494-NS035	R	R+AIN	@ACTION+AIN	HERBAL	OK	OK+AIN	G407-E4561	G407-S713	f95v	qokain	GANZPFLANZE	F95V_WHOLE_PLANT	Setze den Materialanteil im Arbeitsgang an.	ARBEITSGANG ANSETZEN	AIN	NONE	ANTEIL	ANTEIL	YES	MATERIALANTEIL	MATERIALANTEIL	YES	YES	YES
G496-E085	G495-F006	6	NONTR	G494-NS036	R	R+AIN	@ACTION+AIN	HERBAL	K	K+AIN	G407-E4515	G407-S705	f95v	kain	GANZPFLANZE	F95V_WHOLE_PLANT	Gib den Materialanteil zu.	MATERIAL ZUGEBEN	AIN	NONE	ANTEIL	ANTEIL	YES	MATERIALANTEIL	MATERIALANTEIL	YES	YES	YES
G496-E086	G495-F006	6	NONTR	G494-NS037	R	R+AIN	@ACTION+AIN	HERBAL	S	S+AIN	G407-E0510	G407-S024	f17r	sain	WURZEL_UND_GANZPFLANZE	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	Wähle den Materialanteil.	PFLANZENTEIL WÄHLEN	AIN	NONE	ANTEIL	ANTEIL	YES	MATERIALANTEIL	MATERIALANTEIL	YES	YES	YES
G496-E087	G495-F006	6	NONTR	G494-NS037	R	R+AIN	@ACTION+AIN	HERBAL	S	S+AIN	G407-E0652	G407-S032	f24v	sain	GANZPFLANZE	F24V_WHOLE_PLANT	Wähle den Materialanteil.	PFLANZENTEIL WÄHLEN	AIN	NONE	ANTEIL	ANTEIL	YES	MATERIALANTEIL	MATERIALANTEIL	YES	YES	YES
G496-E088	G495-F006	6	NONTR	G494-NS037	R	R+AIN	@ACTION+AIN	HERBAL	S	S+AIN	G407-E4544	G407-S710	f95v	sain	GANZPFLANZE	F95V_WHOLE_PLANT	Wähle den Materialanteil.	PFLANZENTEIL WÄHLEN	AIN	NONE	ANTEIL	ANTEIL	YES	MATERIALANTEIL	MATERIALANTEIL	YES	YES	YES
G496-E089	G495-F006	6	NONTR	G494-NS038	R	R+AIN	@ACTION+AIN	HERBAL	CHD	CHD+AIN	G407-E4548	G407-S710	f95v	chedain	GANZPFLANZE	F95V_WHOLE_PLANT	Bearbeite den Materialanteil.	MATERIAL BEARBEITEN	AIN	NONE	ANTEIL	ANTEIL	YES	MATERIALANTEIL	MATERIALANTEIL	YES	YES	YES
G496-E090	G495-F007	7	NONTR	G494-NS096	R	R+Y	@ACTION+Y	HERBAL	OK	OK+Y	G407-E0230	G407-S008	f10r	oky	WURZEL_UND_GANZPFLANZE	zweiknolliges blauköpfiges Heilkraut	Setze den Pflanzenposten im Arbeitsgang an.	ARBEITSGANG ANSETZEN	Y	NONE	POSTEN	POSTEN	YES	PFLANZENPOSTEN	PFLANZENPOSTEN	YES	YES	YES
G496-E091	G495-F007	7	NONTR	G494-NS096	R	R+Y	@ACTION+Y	HERBAL	OK	OK+Y	G407-E0254	G407-S009	f10r	qokchy	WURZEL_UND_GANZPFLANZE	zweiknolliges blauköpfiges Heilkraut	Setze den Pflanzenposten im Arbeitsgang an.	ARBEITSGANG ANSETZEN	Y	NONE	POSTEN	POSTEN	YES	PFLANZENPOSTEN	PFLANZENPOSTEN	YES	YES	YES
G496-E092	G495-F007	7	NONTR	G494-NS096	R	R+Y	@ACTION+Y	HERBAL	OK	OK+Y	G407-E0412	G407-S013	f13r	okchy	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	Setze den Pflanzenposten im Arbeitsgang an.	ARBEITSGANG ANSETZEN	Y	NONE	POSTEN	POSTEN	YES	PFLANZENPOSTEN	PFLANZENPOSTEN	YES	YES	YES
G496-E093	G495-F007	7	NONTR	G494-NS096	R	R+Y	@ACTION+Y	HERBAL	OK	OK+Y	G407-E0418	G407-S013	f13r	qoky	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	Setze den Pflanzenposten im Arbeitsgang an.	ARBEITSGANG ANSETZEN	Y	NONE	POSTEN	POSTEN	YES	PFLANZENPOSTEN	PFLANZENPOSTEN	YES	YES	YES
G496-E094	G495-F007	7	NONTR	G494-NS096	R	R+Y	@ACTION+Y	HERBAL	OK	OK+Y	G407-E0427	G407-S014	f13r	qokchy	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	Setze den Pflanzenposten im Arbeitsgang an.	ARBEITSGANG ANSETZEN	Y	NONE	POSTEN	POSTEN	YES	PFLANZENPOSTEN	PFLANZENPOSTEN	YES	YES	YES
G496-E095	G495-F007	7	NONTR	G494-NS096	R	R+Y	@ACTION+Y	HERBAL	OK	OK+Y	G407-E0431	G407-S014	f13r	okchey	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	Setze den Pflanzenposten im Arbeitsgang an.	ARBEITSGANG ANSETZEN	Y	NONE	POSTEN	POSTEN	YES	PFLANZENPOSTEN	PFLANZENPOSTEN	YES	YES	YES
G496-E096	G495-F007	7	NONTR	G494-NS096	R	R+Y	@ACTION+Y	HERBAL	OK	OK+Y	G407-E0454	G407-S020	f17r	choky	WURZEL_UND_GANZPFLANZE	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	Setze den Pflanzenposten im Arbeitsgang an.	ARBEITSGANG ANSETZEN	Y	NONE	POSTEN	POSTEN	YES	PFLANZENPOSTEN	PFLANZENPOSTEN	YES	YES	YES
G496-E097	G495-F007	7	NONTR	G494-NS096	R	R+Y	@ACTION+Y	HERBAL	OK	OK+Y	G407-E0455	G407-S020	f17r	okshy	WURZEL_UND_GANZPFLANZE	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	Setze den Pflanzenposten im Arbeitsgang an.	ARBEITSGANG ANSETZEN	Y	NONE	POSTEN	POSTEN	YES	PFLANZENPOSTEN	PFLANZENPOSTEN	YES	YES	YES
G496-E098	G495-F007	7	NONTR	G494-NS096	R	R+Y	@ACTION+Y	HERBAL	OK	OK+Y	G407-E0493	G407-S023	f17r	qokchy	WURZEL_UND_GANZPFLANZE	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	Setze den Pflanzenposten im Arbeitsgang an.	ARBEITSGANG ANSETZEN	Y	NONE	POSTEN	POSTEN	YES	PFLANZENPOSTEN	PFLANZENPOSTEN	YES	YES	YES
G496-E099	G495-F007	7	NONTR	G494-NS096	R	R+Y	@ACTION+Y	HERBAL	OK	OK+Y	G407-E0594	G407-S029	f18r	qokchy	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	Setze den Pflanzenposten im Arbeitsgang an.	ARBEITSGANG ANSETZEN	Y	NONE	POSTEN	POSTEN	YES	PFLANZENPOSTEN	PFLANZENPOSTEN	YES	YES	YES
G496-E100	G495-F007	7	NONTR	G494-NS096	R	R+Y	@ACTION+Y	HERBAL	OK	OK+Y	G407-E0757	G407-S036	f55v	qokchy	BLÜTEN_UND_GANZPFLANZE	große aromatische Doldenpflanze	Setze den Pflanzenposten im Arbeitsgang an.	ARBEITSGANG ANSETZEN	Y	NONE	POSTEN	POSTEN	YES	PFLANZENPOSTEN	PFLANZENPOSTEN	YES	YES	YES
G496-E101	G495-F007	7	NONTR	G494-NS096	R	R+Y	@ACTION+Y	HERBAL	OK	OK+Y	G407-E0771	G407-S036	f55v	oky	BLÜTEN_UND_GANZPFLANZE	große aromatische Doldenpflanze	Setze den Pflanzenposten im Arbeitsgang an.	ARBEITSGANG ANSETZEN	Y	NONE	POSTEN	POSTEN	YES	PFLANZENPOSTEN	PFLANZENPOSTEN	YES	YES	YES
G496-E102	G495-F007	7	NONTR	G494-NS096	R	R+Y	@ACTION+Y	HERBAL	OK	OK+Y	G407-E0842	G407-S039	f56r	choky	KOPFSTADIEN_UND_GANZPFLANZE	stachelköpfiges Kraut in mehreren Reifestufen	Setze den Pflanzenposten im Arbeitsgang an.	ARBEITSGANG ANSETZEN	Y	NONE	POSTEN	POSTEN	YES	PFLANZENPOSTEN	PFLANZENPOSTEN	YES	YES	YES
G496-E103	G495-F007	7	NONTR	G494-NS096	R	R+Y	@ACTION+Y	HERBAL	OK	OK+Y	G407-E0846	G407-S039	f56r	choky	KOPFSTADIEN_UND_GANZPFLANZE	stachelköpfiges Kraut in mehreren Reifestufen	Setze den Pflanzenposten im Arbeitsgang an.	ARBEITSGANG ANSETZEN	Y	NONE	POSTEN	POSTEN	YES	PFLANZENPOSTEN	PFLANZENPOSTEN	YES	YES	YES
G496-E104	G495-F007	7	NONTR	G494-NS096	R	R+Y	@ACTION+Y	HERBAL	OK	OK+Y	G407-E0872	G407-S040	f56r	okchy	KOPFSTADIEN_UND_GANZPFLANZE	stachelköpfiges Kraut in mehreren Reifestufen	Setze den Pflanzenposten im Arbeitsgang an.	ARBEITSGANG ANSETZEN	Y	NONE	POSTEN	POSTEN	YES	PFLANZENPOSTEN	PFLANZENPOSTEN	YES	YES	YES
G496-E105	G495-F007	7	NONTR	G494-NS096	R	R+Y	@ACTION+Y	HERBAL	OK	OK+Y	G407-E4464	G407-S695	f95v	okshy	GANZPFLANZE	F95V_WHOLE_PLANT	Setze den Pflanzenposten im Arbeitsgang an.	ARBEITSGANG ANSETZEN	Y	NONE	POSTEN	POSTEN	YES	PFLANZENPOSTEN	PFLANZENPOSTEN	YES	YES	YES
G496-E106	G495-F007	7	NONTR	G494-NS096	R	R+Y	@ACTION+Y	HERBAL	OK	OK+Y	G407-E4468	G407-S695	f95v	okshy	GANZPFLANZE	F95V_WHOLE_PLANT	Setze den Pflanzenposten im Arbeitsgang an.	ARBEITSGANG ANSETZEN	Y	NONE	POSTEN	POSTEN	YES	PFLANZENPOSTEN	PFLANZENPOSTEN	YES	YES	YES
G496-E107	G495-F007	7	NONTR	G494-NS097	R	R+Y	@ACTION+Y	HERBAL	K	K+Y	G407-E0336	G407-S011	f11r	kchy	WURZEL_UND_GANZPFLANZE	blühender dreikroniger Sodenstock	Gib den Pflanzenposten zu.	MATERIAL ZUGEBEN	Y	NONE	POSTEN	POSTEN	YES	PFLANZENPOSTEN	PFLANZENPOSTEN	YES	YES	YES
G496-E108	G495-F007	7	NONTR	G494-NS097	R	R+Y	@ACTION+Y	HERBAL	K	K+Y	G407-E0395	G407-S012	f13r	kchy	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	Gib den Pflanzenposten zu.	MATERIAL ZUGEBEN	Y	NONE	POSTEN	POSTEN	YES	PFLANZENPOSTEN	PFLANZENPOSTEN	YES	YES	YES
G496-E109	G495-F007	7	NONTR	G494-NS097	R	R+Y	@ACTION+Y	HERBAL	K	K+Y	G407-E0441	G407-S016	f13r	kchy	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	Gib den Pflanzenposten zu.	MATERIAL ZUGEBEN	Y	NONE	POSTEN	POSTEN	YES	PFLANZENPOSTEN	PFLANZENPOSTEN	YES	YES	YES
G496-E110	G495-F007	7	NONTR	G494-NS098	R	R+Y	@ACTION+Y	HERBAL	CHD	CHD+Y	G407-E0707	G407-S034	f55v	chedy	BLÜTEN_UND_GANZPFLANZE	große aromatische Doldenpflanze	Bearbeite den Pflanzenposten.	MATERIAL BEARBEITEN	Y	NONE	POSTEN	POSTEN	YES	PFLANZENPOSTEN	PFLANZENPOSTEN	YES	YES	YES
G496-E111	G495-F007	7	NONTR	G494-NS098	R	R+Y	@ACTION+Y	HERBAL	CHD	CHD+Y	G407-E0727	G407-S036	f55v	chedy	BLÜTEN_UND_GANZPFLANZE	große aromatische Doldenpflanze	Bearbeite den Pflanzenposten.	MATERIAL BEARBEITEN	Y	NONE	POSTEN	POSTEN	YES	PFLANZENPOSTEN	PFLANZENPOSTEN	YES	YES	YES
G496-E112	G495-F007	7	NONTR	G494-NS098	R	R+Y	@ACTION+Y	HERBAL	CHD	CHD+Y	G407-E0746	G407-S036	f55v	chedy	BLÜTEN_UND_GANZPFLANZE	große aromatische Doldenpflanze	Bearbeite den Pflanzenposten.	MATERIAL BEARBEITEN	Y	NONE	POSTEN	POSTEN	YES	PFLANZENPOSTEN	PFLANZENPOSTEN	YES	YES	YES
G496-E113	G495-F007	7	NONTR	G494-NS098	R	R+Y	@ACTION+Y	HERBAL	CHD	CHD+Y	G407-E0828	G407-S039	f56r	chdy	KOPFSTADIEN_UND_GANZPFLANZE	stachelköpfiges Kraut in mehreren Reifestufen	Bearbeite den Pflanzenposten.	MATERIAL BEARBEITEN	Y	NONE	POSTEN	POSTEN	YES	PFLANZENPOSTEN	PFLANZENPOSTEN	YES	YES	YES
G496-E114	G495-F007	7	NONTR	G494-NS098	R	R+Y	@ACTION+Y	HERBAL	CHD	CHD+Y	G407-E4485	G407-S697	f95v	chedy	GANZPFLANZE	F95V_WHOLE_PLANT	Bearbeite den Pflanzenposten.	MATERIAL BEARBEITEN	Y	NONE	POSTEN	POSTEN	YES	PFLANZENPOSTEN	PFLANZENPOSTEN	YES	YES	YES
G496-E115	G495-F007	7	NONTR	G494-NS098	R	R+Y	@ACTION+Y	HERBAL	CHD	CHD+Y	G407-E4499	G407-S700	f95v	chdy	GANZPFLANZE	F95V_WHOLE_PLANT	Bearbeite den Pflanzenposten.	MATERIAL BEARBEITEN	Y	NONE	POSTEN	POSTEN	YES	PFLANZENPOSTEN	PFLANZENPOSTEN	YES	YES	YES
G496-E116	G495-F007	7	NONTR	G494-NS098	R	R+Y	@ACTION+Y	HERBAL	CHD	CHD+Y	G407-E4521	G407-S705	f95v	chdy	GANZPFLANZE	F95V_WHOLE_PLANT	Bearbeite den Pflanzenposten.	MATERIAL BEARBEITEN	Y	NONE	POSTEN	POSTEN	YES	PFLANZENPOSTEN	PFLANZENPOSTEN	YES	YES	YES
G496-E117	G495-F007	7	OPPOSITE_TR	G494-TRS019	R	R+Y	@ACTION+Y	HERBAL	T	T+Y	G407-E0235	G407-S008	f10r	tchy	WURZEL_UND_GANZPFLANZE	zweiknolliges blauköpfiges Heilkraut	Stelle den Pflanzenposten ein.	ARBEITSSTUFE EINSTELLEN	Y	NONE	POSTEN	POSTEN	YES	PFLANZENPOSTEN	PFLANZENPOSTEN	YES	YES	YES
G496-E118	G495-F007	7	OPPOSITE_TR	G494-TRS019	R	R+Y	@ACTION+Y	HERBAL	T	T+Y	G407-E0402	G407-S012	f13r	tshy	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	Stelle den Pflanzenposten ein.	ARBEITSSTUFE EINSTELLEN	Y	NONE	POSTEN	POSTEN	YES	PFLANZENPOSTEN	PFLANZENPOSTEN	YES	YES	YES
G496-E119	G495-F008	8	NONTR	G494-NS075	R	R+OL	@ACTION+OL	HERBAL	OK	OK+OL	G407-E0268	G407-S009	f10r	qokchol	WURZEL_UND_GANZPFLANZE	zweiknolliges blauköpfiges Heilkraut	Weiter setze den Pflanzenposten [wie zuvor] im Arbeitsgang an.	ARBEITSGANG ANSETZEN	NONE	Y	FORTSETZEN	FORTSETZEN	YES	PFLANZENBEHANDLUNG FORTSETZEN	PFLANZENBEHANDLUNG FORTSETZEN	YES	YES	YES
G496-E120	G495-F008	8	NONTR	G494-NS075	R	R+OL	@ACTION+OL	HERBAL	OK	OK+OL	G407-E0363	G407-S011	f11r	okchol	WURZEL_UND_GANZPFLANZE	blühender dreikroniger Sodenstock	Weiter setze den Pflanzenposten [wie zuvor] im Arbeitsgang an.	ARBEITSGANG ANSETZEN	NONE	Y	FORTSETZEN	FORTSETZEN	YES	PFLANZENBEHANDLUNG FORTSETZEN	PFLANZENBEHANDLUNG FORTSETZEN	YES	YES	YES
G496-E121	G495-F008	8	NONTR	G494-NS075	R	R+OL	@ACTION+OL	HERBAL	OK	OK+OL	G407-E0471	G407-S021	f17r	qokol	WURZEL_UND_GANZPFLANZE	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	Weiter setze die Arbeitseinheit [wie zuvor] im Arbeitsgang an.	ARBEITSGANG ANSETZEN	NONE	OR	FORTSETZEN	FORTSETZEN	YES	PFLANZENBEHANDLUNG FORTSETZEN	PFLANZENBEHANDLUNG FORTSETZEN	YES	YES	YES
G496-E122	G495-F008	8	NONTR	G494-NS075	R	R+OL	@ACTION+OL	HERBAL	OK	OK+OL	G407-E0531	G407-S026	f18r	qokchol	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	Weiter setze die Arbeitseinheit [wie zuvor] im Arbeitsgang an.	ARBEITSGANG ANSETZEN	NONE	OR	FORTSETZEN	FORTSETZEN	YES	PFLANZENBEHANDLUNG FORTSETZEN	PFLANZENBEHANDLUNG FORTSETZEN	YES	YES	YES
G496-E123	G495-F008	8	NONTR	G494-NS075	R	R+OL	@ACTION+OL	HERBAL	OK	OK+OL	G407-E0543	G407-S026	f18r	qokchol	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	Weiter setze den Pflanzenposten [wie zuvor] im Arbeitsgang an.	ARBEITSGANG ANSETZEN	NONE	Y	FORTSETZEN	FORTSETZEN	YES	PFLANZENBEHANDLUNG FORTSETZEN	PFLANZENBEHANDLUNG FORTSETZEN	YES	YES	YES
G496-E124	G495-F008	8	NONTR	G494-NS075	R	R+OL	@ACTION+OL	HERBAL	OK	OK+OL	G407-E0583	G407-S029	f18r	qokchol	BLÜTEN_UND_GANZPFLANZE	große abgebildete Blütenpflanze	Weiter setze die Arbeitseinheit [wie zuvor] im Arbeitsgang an.	ARBEITSGANG ANSETZEN	NONE	OR	FORTSETZEN	FORTSETZEN	YES	PFLANZENBEHANDLUNG FORTSETZEN	PFLANZENBEHANDLUNG FORTSETZEN	YES	YES	YES
G496-E125	G495-F008	8	NONTR	G494-NS075	R	R+OL	@ACTION+OL	HERBAL	OK	OK+OL	G407-E0633	G407-S031	f24v	okol	GANZPFLANZE	F24V_WHOLE_PLANT	Weiter setze den Pflanzenposten [wie zuvor] im Arbeitsgang an.	ARBEITSGANG ANSETZEN	NONE	Y	FORTSETZEN	FORTSETZEN	YES	PFLANZENBEHANDLUNG FORTSETZEN	PFLANZENBEHANDLUNG FORTSETZEN	YES	YES	YES
G496-E126	G495-F008	8	NONTR	G494-NS075	R	R+OL	@ACTION+OL	HERBAL	OK	OK+OL	G407-E0815	G407-S039	f56r	chokchol	KOPFSTADIEN_UND_GANZPFLANZE	stachelköpfiges Kraut in mehreren Reifestufen	Weiter setze den Pflanzenposten [wie zuvor] im Arbeitsgang an.	ARBEITSGANG ANSETZEN	NONE	Y	FORTSETZEN	FORTSETZEN	YES	PFLANZENBEHANDLUNG FORTSETZEN	PFLANZENBEHANDLUNG FORTSETZEN	YES	YES	YES
G496-E127	G495-F008	8	NONTR	G494-NS076	R	R+OL	@ACTION+OL	HERBAL	SH	SH+OL	G407-E0368	G407-S012	f13r	shol	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	Weiter halte den Pflanzenposten [wie zuvor].	MATERIAL HALTEN	NONE	Y	FORTSETZEN	FORTSETZEN	YES	PFLANZENBEHANDLUNG FORTSETZEN	PFLANZENBEHANDLUNG FORTSETZEN	YES	YES	YES
G496-E128	G495-F008	8	NONTR	G494-NS076	R	R+OL	@ACTION+OL	HERBAL	SH	SH+OL	G407-E0371	G407-S012	f13r	shol	WURZEL_UND_GANZPFLANZE	große Wurzelkrone mit Blatt und Blütenstand	Weiter halte den Pflanzenposten [wie zuvor].	MATERIAL HALTEN	NONE	Y	FORTSETZEN	FORTSETZEN	YES	PFLANZENBEHANDLUNG FORTSETZEN	PFLANZENBEHANDLUNG FORTSETZEN	YES	YES	YES
G496-E129	G495-F008	8	NONTR	G494-NS076	R	R+OL	@ACTION+OL	HERBAL	SH	SH+OL	G407-E0470	G407-S021	f17r	shol	WURZEL_UND_GANZPFLANZE	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	Weiter halte die Arbeitseinheit [wie zuvor].	MATERIAL HALTEN	NONE	OR	FORTSETZEN	FORTSETZEN	YES	PFLANZENBEHANDLUNG FORTSETZEN	PFLANZENBEHANDLUNG FORTSETZEN	YES	YES	YES
G496-E130	G495-F008	8	NONTR	G494-NS076	R	R+OL	@ACTION+OL	HERBAL	SH	SH+OL	G407-E0651	G407-S032	f24v	shol	GANZPFLANZE	F24V_WHOLE_PLANT	Weiter halte den Pflanzenposten [wie zuvor].	MATERIAL HALTEN	NONE	Y	FORTSETZEN	FORTSETZEN	YES	PFLANZENBEHANDLUNG FORTSETZEN	PFLANZENBEHANDLUNG FORTSETZEN	YES	YES	YES
G496-E131	G495-F008	8	NONTR	G494-NS076	R	R+OL	@ACTION+OL	HERBAL	SH	SH+OL	G407-E0850	G407-S040	f56r	shol	KOPFSTADIEN_UND_GANZPFLANZE	stachelköpfiges Kraut in mehreren Reifestufen	Weiter halte den Pflanzenposten [wie zuvor].	MATERIAL HALTEN	NONE	Y	FORTSETZEN	FORTSETZEN	YES	PFLANZENBEHANDLUNG FORTSETZEN	PFLANZENBEHANDLUNG FORTSETZEN	YES	YES	YES
G496-E132	G495-F008	8	NONTR	G494-NS076	R	R+OL	@ACTION+OL	HERBAL	SH	SH+OL	G407-E4537	G407-S709	f95v	shol	GANZPFLANZE	F95V_WHOLE_PLANT	Weiter halte den Arbeitswert [wie zuvor].	MATERIAL HALTEN	NONE	AIIN	FORTSETZEN	FORTSETZEN	YES	PFLANZENBEHANDLUNG FORTSETZEN	PFLANZENBEHANDLUNG FORTSETZEN	YES	YES	YES
G496-E133	G495-F008	8	NONTR	G494-NS077	R	R+OL	@ACTION+OL	HERBAL	K	K+OL	G407-E0322	G407-S011	f11r	kchol	WURZEL_UND_GANZPFLANZE	blühender dreikroniger Sodenstock	Weiter gib den Pflanzenposten [wie zuvor] zu.	MATERIAL ZUGEBEN	NONE	Y	FORTSETZEN	FORTSETZEN	YES	PFLANZENBEHANDLUNG FORTSETZEN	PFLANZENBEHANDLUNG FORTSETZEN	YES	YES	YES
