family_a	family_b	pair	prose_card_types	prose_events	prose_surfaces	astro_groups	astro_surfaces	register_status	workshop_use
CKHE	SHED	CKHE+SHED	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
CKHE	SOLK	CKHE+SOLK	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
CKHE	TY	CKHE+TY	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
CKHE	Y	CKHE+Y	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
CKHE	YTY_PART	CKHE+YTY_PART	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
CTH	DY	CTH+DY	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
CTH	E_GRADE	CTH+E_GRADE	2	3	qcthey|shecthy	0	NONE	PROSE_ONLY	prose-licensed combination
CTH	IIN	CTH+IIN	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
CTH	K_BINDER	CTH+K_BINDER	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
CTH	L	CTH+L	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
CTH	LSH	CTH+LSH	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
CTH	OK	CTH+OK	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
CTH	OL	CTH+OL	1	1	octheol	1	octhole	BOTH_REGISTERS	portable combination observed
CTH	OR	CTH+OR	1	1	cthoor	0	NONE	PROSE_ONLY	prose-licensed combination
CTH	OT	CTH+OT	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
CTH	O_WITHDRAW	CTH+O_WITHDRAW	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
CTH	P	CTH+P	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
CTH	SHED	CTH+SHED	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
CTH	SOLK	CTH+SOLK	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
CTH	TY	CTH+TY	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
CTH	Y	CTH+Y	4	11	checthy|qcthey|shecthedchy|shecthy	0	NONE	PROSE_ONLY	prose-licensed combination
CTH	YTY_PART	CTH+YTY_PART	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
DY	E_GRADE	DY+E_GRADE	8	37	cheedy|chkeedy|otedy|qokedy|qokeedy|qokeeedy|qoteedy|sheedy	0	NONE	PROSE_ONLY	prose-licensed combination
DY	IIN	DY+IIN	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
DY	K_BINDER	DY+K_BINDER	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
DY	L	DY+L	2	3	ldy|lochedy	0	NONE	PROSE_ONLY	prose-licensed combination
DY	LSH	DY+LSH	1	2	lshedy	0	NONE	PROSE_ONLY	prose-licensed combination
DY	OK	DY+OK	6	25	okchedy|qokchdy|qokedy|qokeedy|qokeeedy|qokshedy	0	NONE	PROSE_ONLY	prose-licensed combination
DY	OL	DY+OL	3	6	olchedy|oldy|solshedy	0	NONE	PROSE_ONLY	prose-licensed combination
DY	OR	DY+OR	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
DY	OT	DY+OT	4	7	otchdy|otchedy|otedy|qoteedy	0	NONE	PROSE_ONLY	prose-licensed combination
DY	O_WITHDRAW	DY+O_WITHDRAW	2	2	lochedy|ody	0	NONE	PROSE_ONLY	prose-licensed combination
DY	P	DY+P	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
DY	SHED	DY+SHED	4	15	cheedy|qokshedy|sheedy|solshedy	0	NONE	PROSE_ONLY	prose-licensed combination
DY	SOLK	DY+SOLK	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
DY	TY	DY+TY	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
DY	Y	DY+Y	1	1	dairydy	0	NONE	PROSE_ONLY	prose-licensed combination
DY	YTY_PART	DY+YTY_PART	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
E_GRADE	IIN	E_GRADE+IIN	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
E_GRADE	K_BINDER	E_GRADE+K_BINDER	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
E_GRADE	L	E_GRADE+L	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
E_GRADE	LSH	E_GRADE+LSH	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
E_GRADE	OK	E_GRADE+OK	8	31	okeeol|okeey|okey|qockhey|qokedy|qokeedal|qokeedy|qokeeedy	0	NONE	PROSE_ONLY	prose-licensed combination
E_GRADE	OL	E_GRADE+OL	3	3	dsheol|okeeol|teol	0	NONE	PROSE_ONLY	prose-licensed combination
E_GRADE	OR	E_GRADE+OR	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
E_GRADE	OT	E_GRADE+OT	4	7	otedy|oteey|qotedaiin|qoteedy	0	NONE	PROSE_ONLY	prose-licensed combination
E_GRADE	O_WITHDRAW	E_GRADE+O_WITHDRAW	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
E_GRADE	P	E_GRADE+P	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
E_GRADE	SHED	E_GRADE+SHED	2	13	cheedy|sheedy	0	NONE	PROSE_ONLY	prose-licensed combination
E_GRADE	SOLK	E_GRADE+SOLK	3	5	olkeedy|solkeey|solkey	0	NONE	PROSE_ONLY	prose-licensed combination
E_GRADE	TY	E_GRADE+TY	1	1	cheeety	0	NONE	PROSE_ONLY	prose-licensed combination
E_GRADE	Y	E_GRADE+Y	13	25	cheeky|cheky|chkeey|okeey|okey|oteey|qcthey|qockhey|sheckhy|shecthy|sheey|solkeey|solkey	0	NONE	PROSE_ONLY	prose-licensed combination
E_GRADE	YTY_PART	E_GRADE+YTY_PART	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
IIN	K_BINDER	IIN+K_BINDER	1	1	kaiiin	0	NONE	PROSE_ONLY	prose-licensed combination
IIN	L	IIN+L	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
IIN	LSH	IIN+LSH	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
IIN	OK	IIN+OK	0	0	NONE	1	okaiiin	ASTRO_ONLY_VISIBLE_COMBINATION	cross-register spelling lead
IIN	OL	IIN+OL	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
IIN	OR	IIN+OR	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
IIN	OT	IIN+OT	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
IIN	O_WITHDRAW	IIN+O_WITHDRAW	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
IIN	P	IIN+P	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
IIN	SHED	IIN+SHED	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
IIN	SOLK	IIN+SOLK	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
IIN	TY	IIN+TY	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
IIN	Y	IIN+Y	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
IIN	YTY_PART	IIN+YTY_PART	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
K_BINDER	L	K_BINDER+L	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
K_BINDER	LSH	K_BINDER+LSH	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
K_BINDER	OK	K_BINDER+OK	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
K_BINDER	OL	K_BINDER+OL	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
K_BINDER	OR	K_BINDER+OR	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
K_BINDER	OT	K_BINDER+OT	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
K_BINDER	O_WITHDRAW	K_BINDER+O_WITHDRAW	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
K_BINDER	P	K_BINDER+P	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
K_BINDER	SHED	K_BINDER+SHED	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
K_BINDER	SOLK	K_BINDER+SOLK	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
K_BINDER	TY	K_BINDER+TY	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
K_BINDER	Y	K_BINDER+Y	2	2	kchey|kchy	0	NONE	PROSE_ONLY	prose-licensed combination
K_BINDER	YTY_PART	K_BINDER+YTY_PART	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
L	LSH	L+LSH	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
L	OK	L+OK	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
L	OL	L+OL	1	1	lol	0	NONE	PROSE_ONLY	prose-licensed combination
L	OR	L+OR	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
L	OT	L+OT	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
L	O_WITHDRAW	L+O_WITHDRAW	2	2	lo|lochedy	0	NONE	PROSE_ONLY	prose-licensed combination
L	P	L+P	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
L	SHED	L+SHED	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
L	SOLK	L+SOLK	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
L	TY	L+TY	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
L	Y	L+Y	2	2	lcheckhy|lchy	0	NONE	PROSE_ONLY	prose-licensed combination
L	YTY_PART	L+YTY_PART	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
LSH	OK	LSH+OK	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
LSH	OL	LSH+OL	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
LSH	OR	LSH+OR	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
LSH	OT	LSH+OT	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
LSH	O_WITHDRAW	LSH+O_WITHDRAW	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
LSH	P	LSH+P	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
LSH	SHED	LSH+SHED	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
LSH	SOLK	LSH+SOLK	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
LSH	TY	LSH+TY	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
LSH	Y	LSH+Y	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
LSH	YTY_PART	LSH+YTY_PART	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
OK	OL	OK+OL	2	2	okeeol|qokol	4	okol|okolar|okoldy	BOTH_REGISTERS	portable combination observed
OK	OR	OK+OR	0	0	NONE	1	iokeeor	ASTRO_ONLY_VISIBLE_COMBINATION	cross-register spelling lead
OK	OT	OK+OT	0	0	NONE	1	otokeeey	ASTRO_ONLY_VISIBLE_COMBINATION	cross-register spelling lead
OK	O_WITHDRAW	OK+O_WITHDRAW	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
OK	P	OK+P	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
OK	SHED	OK+SHED	1	1	qokshedy	0	NONE	PROSE_ONLY	prose-licensed combination
OK	SOLK	OK+SOLK	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
OK	TY	OK+TY	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
OK	Y	OK+Y	7	25	chokchy|choky|okeey|okey|qockhey|qokaly|qokokchy	0	NONE	PROSE_ONLY	prose-licensed combination
OK	YTY_PART	OK+YTY_PART	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
OL	OR	OL+OR	1	2	cholor	2	olor|otolor	BOTH_REGISTERS	portable combination observed
OL	OT	OL+OT	3	3	otol|qoctholy|qotchol	5	oteol|otol|otoldos|otolor|otoly	BOTH_REGISTERS	portable combination observed
OL	O_WITHDRAW	OL+O_WITHDRAW	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
OL	P	OL+P	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
OL	SHED	OL+SHED	1	1	solshedy	0	NONE	PROSE_ONLY	prose-licensed combination
OL	SOLK	OL+SOLK	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
OL	TY	OL+TY	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
OL	Y	OL+Y	3	3	oltchy|qoctholy|qolchey	0	NONE	PROSE_ONLY	prose-licensed combination
OL	YTY_PART	OL+YTY_PART	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
OR	OT	OR+OT	1	2	otchor	4	otolor|otor|qoteor	BOTH_REGISTERS	portable combination observed
OR	O_WITHDRAW	OR+O_WITHDRAW	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
OR	P	OR+P	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
OR	SHED	OR+SHED	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
OR	SOLK	OR+SOLK	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
OR	TY	OR+TY	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
OR	Y	OR+Y	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
OR	YTY_PART	OR+YTY_PART	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
OT	O_WITHDRAW	OT+O_WITHDRAW	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
OT	P	OT+P	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
OT	SHED	OT+SHED	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
OT	SOLK	OT+SOLK	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
OT	TY	OT+TY	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
OT	Y	OT+Y	4	6	otchey|oteey|qoctholy|qotchy	0	NONE	PROSE_ONLY	prose-licensed combination
OT	YTY_PART	OT+YTY_PART	1	1	otytchol	0	NONE	PROSE_ONLY	prose-licensed combination
O_WITHDRAW	P	O_WITHDRAW+P	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
O_WITHDRAW	SHED	O_WITHDRAW+SHED	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
O_WITHDRAW	SOLK	O_WITHDRAW+SOLK	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
O_WITHDRAW	TY	O_WITHDRAW+TY	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
O_WITHDRAW	Y	O_WITHDRAW+Y	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
O_WITHDRAW	YTY_PART	O_WITHDRAW+YTY_PART	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
P	SHED	P+SHED	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
P	SOLK	P+SOLK	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
P	TY	P+TY	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
P	Y	P+Y	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
P	YTY_PART	P+YTY_PART	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
SHED	SOLK	SHED+SOLK	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
SHED	TY	SHED+TY	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
SHED	Y	SHED+Y	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
SHED	YTY_PART	SHED+YTY_PART	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
SOLK	TY	SOLK+TY	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
SOLK	Y	SOLK+Y	2	2	solkeey|solkey	0	NONE	PROSE_ONLY	prose-licensed combination
SOLK	YTY_PART	SOLK+YTY_PART	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
TY	Y	TY+Y	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
TY	YTY_PART	TY+YTY_PART	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
Y	YTY_PART	Y+YTY_PART	0	0	NONE	0	NONE	UNSEEN_PAIR	do not invent without another parent
