occurrence_id	surface	left_whole	page	physical_folio	locus	stolfi_page_row_count	stolfi_same_locus_present	stolfi_whole_count	stolfi_split_left_keedy_count	stolfi_raw_split_separator	boundary_status	component_export_credit
G787-O224	qokeedy	qo	f106r	f106	f106r.22	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O225	qokeedy	qo	f106r	f106	f106r.46	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O226	okeedy	o	f106v	f106	f106v.23	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O227	qokeedy	qo	f106v	f106	f106v.30	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O228	keedy	NONE	f106v	f106	f106v.32	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O229	qokeedy	qo	f106v	f106	f106v.43	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O230	okeedy	o	f107r	f107	f107r.7	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O231	qokeedy	qo	f107r	f107	f107r.45	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O232	olkeedy	ol	f107v	f107	f107v.6	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O233	qokeedy	qo	f107v	f107	f107v.31	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O234	qokeedy	qo	f108r	f108	f108r.2	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O235	qokeedy	qo	f108r	f108	f108r.6	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O236	okeedy	o	f108r	f108	f108r.8	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O237	ykeedy	y	f108r	f108	f108r.10	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O238	okeedy	o	f108r	f108	f108r.19	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O239	qokeedy	qo	f108r	f108	f108r.20	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O240	keedy	NONE	f108r	f108	f108r.21	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O241	chalkeedy	chal	f108r	f108	f108r.26	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O242	okeedy	o	f108r	f108	f108r.29	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O243	qokeedy	qo	f108r	f108	f108r.31	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O244	lkeedy	l	f108r	f108	f108r.32	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O245	okeedy	o	f108r	f108	f108r.36	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O246	alkeedy	al	f108r	f108	f108r.37	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O247	okeedy	o	f108r	f108	f108r.40	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O248	qokeedy	qo	f108r	f108	f108r.40	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O249	qokeedy	qo	f108r	f108	f108r.41	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O250	chokeedy	cho	f108r	f108	f108r.41	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O251	qokeedy	qo	f108r	f108	f108r.42	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O252	qokeedy	qo	f108r	f108	f108r.47	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O253	qokeedy	qo	f108r	f108	f108r.48	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O254	qokeedy	qo	f108r	f108	f108r.49	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O255	qokeedy	qo	f108v	f108	f108v.1	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O256	lkeedy	l	f108v	f108	f108v.2	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O257	lkeedy	l	f108v	f108	f108v.3	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O258	lkeedy	l	f108v	f108	f108v.3	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O259	qokeedy	qo	f108v	f108	f108v.5	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O260	okeedy	o	f108v	f108	f108v.6	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O261	okeedy	o	f108v	f108	f108v.8	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O262	qokeedy	qo	f108v	f108	f108v.8	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O263	lkeedy	l	f108v	f108	f108v.11	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O264	qokeedy	qo	f108v	f108	f108v.12	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O265	qokeedy	qo	f108v	f108	f108v.13	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O266	sholkeedy	shol	f108v	f108	f108v.16	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O267	qokeedy	qo	f108v	f108	f108v.29	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O268	qokeedy	qo	f108v	f108	f108v.32	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O269	qokeedy	qo	f108v	f108	f108v.33	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O270	qokeedy	qo	f108v	f108	f108v.33	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O271	qokeedy	qo	f108v	f108	f108v.35	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O272	qokeedy	qo	f108v	f108	f108v.38	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O273	qokeedy	qo	f108v	f108	f108v.38	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O274	qokeedy	qo	f108v	f108	f108v.40	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O275	qokeedy	qo	f108v	f108	f108v.40	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O276	qokeedy	qo	f108v	f108	f108v.42	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O277	cheolkeedy	cheol	f108v	f108	f108v.43	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O278	qokeedy	qo	f108v	f108	f108v.45	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O279	qokeedy	qo	f108v	f108	f108v.45	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O280	qokeedy	qo	f108v	f108	f108v.47	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O281	okeedy	o	f108v	f108	f108v.50	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O282	qokeedy	qo	f108v	f108	f108v.50	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O283	qokeedy	qo	f108v	f108	f108v.52	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O284	lkeedy	l	f111r	f111	f111r.3	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O285	keedy	NONE	f111r	f111	f111r.6	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O286	lkeedy	l	f111r	f111	f111r.11	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O287	lkeedy	l	f111r	f111	f111r.11	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O288	qokeedy	qo	f111r	f111	f111r.12	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O289	qokeedy	qo	f111r	f111	f111r.12	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O290	qokeedy	qo	f111r	f111	f111r.16	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O291	chekeedy	che	f111r	f111	f111r.17	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O292	keedy	NONE	f111r	f111	f111r.17	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O293	qokeedy	qo	f111r	f111	f111r.18	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O294	qokeedy	qo	f111r	f111	f111r.18	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O295	qokeedy	qo	f111r	f111	f111r.20	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O296	qokeedy	qo	f111r	f111	f111r.26	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O297	salkeedy	sal	f111r	f111	f111r.29	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O298	lkeedy	l	f111r	f111	f111r.29	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O299	qokeedy	qo	f111r	f111	f111r.40	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O300	lkeedy	l	f111r	f111	f111r.43	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O301	lkeedy	l	f111r	f111	f111r.45	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O302	lkeedy	l	f111r	f111	f111r.46	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O303	lkeedy	l	f111r	f111	f111r.49	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O304	keedy	NONE	f111v	f111	f111v.2	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O305	qokeedy	qo	f111v	f111	f111v.5	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O306	keedy	NONE	f111v	f111	f111v.37	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O307	okeedy	o	f111v	f111	f111v.38	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O308	qokeedy	qo	f112r	f112	f112r.6	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O309	olkeedy	ol	f112r	f112	f112r.6	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O310	olkeedy	ol	f112r	f112	f112r.7	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O311	okeedy	o	f112r	f112	f112r.21	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O312	sheokeedy	sheo	f112r	f112	f112r.28	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O313	okeedy	o	f112r	f112	f112r.35	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O314	lkeedy	l	f112r	f112	f112r.40	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O315	keedy	NONE	f112r	f112	f112r.40	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O316	okeedy	o	f112r	f112	f112r.42	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O317	qokeedy	qo	f112v	f112	f112v.4	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O318	qokeedy	qo	f112v	f112	f112v.4	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O319	qokeedy	qo	f112v	f112	f112v.15	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O320	qokeedy	qo	f112v	f112	f112v.18	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O321	olkeedy	ol	f112v	f112	f112v.20	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O322	qokeedy	qo	f112v	f112	f112v.23	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O323	qokeedy	qo	f112v	f112	f112v.26	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O324	okeedy	o	f112v	f112	f112v.27	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O325	olkeedy	ol	f112v	f112	f112v.27	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O326	keedy	NONE	f112v	f112	f112v.32	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O327	okeedy	o	f112v	f112	f112v.33	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O328	qokeedy	qo	f112v	f112	f112v.33	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O329	lkeedy	l	f112v	f112	f112v.34	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O330	qokeedy	qo	f112v	f112	f112v.36	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O331	ykeedy	y	f112v	f112	f112v.43	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O332	okeedy	o	f113r	f113	f113r.2	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O333	olkeedy	ol	f113r	f113	f113r.4	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O334	olkeedy	ol	f113r	f113	f113r.16	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O335	qokeedy	qo	f113r	f113	f113r.16	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O336	okeedy	o	f113r	f113	f113r.26	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O337	lkeedy	l	f113v	f113	f113v.25	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O338	alkeedy	al	f113v	f113	f113v.27	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O339	ykeedy	y	f114r	f114	f114r.6	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O340	qokeedy	qo	f114r	f114	f114r.10	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O341	qokeedy	qo	f114r	f114	f114r.25	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O342	keedy	NONE	f114r	f114	f114r.29	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O343	okeedy	o	f114r	f114	f114r.30	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O344	olkeedy	ol	f114r	f114	f114r.30	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O345	okeedy	o	f114r	f114	f114r.44	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O346	okeedy	o	f114v	f114	f114v.4	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O347	qokeedy	qo	f114v	f114	f114v.5	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O348	qokeedy	qo	f115r	f115	f115r.4	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O349	qokeedy	qo	f115r	f115	f115r.9	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O350	keedy	NONE	f115r	f115	f115r.10	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O351	qoolkeedy	qool	f115r	f115	f115r.13	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O352	dolkeedy	dol	f115r	f115	f115r.17	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O353	qokeedy	qo	f115v	f115	f115v.2	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O354	chokeedy	cho	f115v	f115	f115v.4	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O355	cholkeedy	chol	f115v	f115	f115v.9	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O356	qokeedy	qo	f115v	f115	f115v.19	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O357	sheolkeedy	sheol	f115v	f115	f115v.21	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O358	qokeedy	qo	f115v	f115	f115v.22	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O359	qokeedy	qo	f115v	f115	f115v.22	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O360	lkeedy	l	f115v	f115	f115v.37	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O361	ykeedy	y	f115v	f115	f115v.39	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O362	qokeedy	qo	f116r	f116	f116r.9	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O363	qokeedy	qo	f116r	f116	f116r.10	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O364	okeedy	o	f116r	f116	f116r.15	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O365	keedy	NONE	f116r	f116	f116r.15	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O366	keedy	NONE	f116r	f116	f116r.20	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O367	qokeedy	qo	f116r	f116	f116r.25	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O368	keedy	NONE	f116r	f116	f116r.29	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O369	qokeedy	qo	f116r	f116	f116r.32	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G787-O370	qokeedy	qo	f116r	f116	f116r.38	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
