population	head	axis	excluded_contact_folios	record_model_training_events	record_model_training_folios	folio_disjoint_external_occurrences	folio_disjoint_external_folios	external_record_compatibility_mean_score	external_record_compatibility_direction	direct_relation_direction	direction_agrees	model_features	record_training_external_overlap_folios	record_training_external_overlap_folio_ids	record_training_external_overlap_occurrences	evidence_channel	source_provenance	record_compatibility_not_independent_semantics	semantic_credit	component_export_credit
EXACT35	olaiin	L	f102r|f107v|f112r|f17r|f76r|f99v	853	156	20	19	0.799697049528	EXPANDED	BASE	0	section|language|hand|line_position|paragraph_line_position|targetfree_line_length_bin	18	f33v|f39r|f40r|f46v|f48r|f50v|f75r|f77r|f79r|f86v|f94r|f99r|f106v|f108v|f111v|f112v|f113v|f114v	19	FORMAL_RECORD_COMPATIBILITY	experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv|transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	1	0	0
EXACT35	olaiin	DY	f103v	841	89	20	19	-0.617631916721	BASE	EXPANDED	0	section|language|hand|line_position|paragraph_line_position|targetfree_line_length_bin	19	f33v|f39r|f40r|f46v|f48r|f50v|f75r|f77r|f79r|f86v|f94r|f95v|f99r|f106v|f108v|f111v|f112v|f113v|f114v	20	FORMAL_RECORD_COMPATIBILITY	experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv|transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	1	0	0
EXACT35	olkain	L	f80v	902	161	18	11	0.755689765109	EXPANDED	BASE	0	section|language|hand|line_position|paragraph_line_position|targetfree_line_length_bin	10	f75v|f78r|f78v|f79v|f80r|f81v|f82v|f94r|f95r|f107v	17	FORMAL_RECORD_COMPATIBILITY	experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv|transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	1	0	0
EXACT35	olkain	DY	f116r|f78r|f80v	807	87	17	10	-2.88209801573	BASE	BASE	1	section|language|hand|line_position|paragraph_line_position|targetfree_line_length_bin	10	f75v|f78v|f79v|f80r|f81v|f82v|f94r|f95r|f95v|f107v	17	FORMAL_RECORD_COMPATIBILITY	experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv|transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	1	0	0
EXACT35	oteey	L	f103r|f103v|f107v|f108v|f66r|f90r|f96r	847	155	58	31	0.719765714547	EXPANDED	EXPANDED	1	section|language|hand|line_position|paragraph_line_position|targetfree_line_length_bin	29	f8v|f35r|f47v|f75v|f79v|f80r|f81r|f82r|f83v|f85r|f86v|f99v|f100r|f100v|f102v|f104r|f105r|f105v|f106v|f107r|f108r|f111r|f111v|f112r|f112v|f113r|f113v|f114v|f116r	54	FORMAL_RECORD_COMPATIBILITY	experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv|transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	1	0	0
EXACT35	oteey	DY	f104r|f108v|f111r|f116r|f79r|f83v	783	84	60	30	-0.218405815021	BASE	BASE	1	section|language|hand|line_position|paragraph_line_position|targetfree_line_length_bin	25	f41r|f75v|f79v|f80r|f81r|f82r|f85r|f86v|f94v|f100v|f102v|f103r|f103v|f105r|f105v|f106v|f107r|f107v|f108r|f111v|f112r|f112v|f113r|f113v|f114v	55	FORMAL_RECORD_COMPATIBILITY	experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv|transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	1	0	0
EXACT35	otydy	L	NONE	914	162	1	1	-1.0604268759	BASE	EXPANDED	0	section|language|hand|line_position|paragraph_line_position|targetfree_line_length_bin	1	f51r	1	FORMAL_RECORD_COMPATIBILITY	experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv|transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	1	0	0
EXACT35	otydy	DY	NONE	863	90	1	1	3.66632824598	EXPANDED	EXPANDED	1	section|language|hand|line_position|paragraph_line_position|targetfree_line_length_bin	1	f51r	1	FORMAL_RECORD_COMPATIBILITY	experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv|transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	1	0	0
EXACT35	qolkary	L	NONE	914	162	0	0	NA	NA	EXPANDED	0	section|language|hand|line_position|paragraph_line_position|targetfree_line_length_bin	0	NONE	0	FORMAL_RECORD_COMPATIBILITY	experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv|transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	1	0	0
EXACT35	qolkary	DY	NONE	863	90	0	0	NA	NA	EXPANDED	0	section|language|hand|line_position|paragraph_line_position|targetfree_line_length_bin	0	NONE	0	FORMAL_RECORD_COMPATIBILITY	experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv|transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	1	0	0
EXACT35	qopchdy	L	NONE	914	162	6	5	1.00753061769	EXPANDED	EXPANDED	1	section|language|hand|line_position|paragraph_line_position|targetfree_line_length_bin	5	f34v|f105r|f106v|f107v|f113r	6	FORMAL_RECORD_COMPATIBILITY	experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv|transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	1	0	0
EXACT35	qopchdy	DY	f103v|f105v|f108v|f76v|f95r	782	85	6	5	0.00626565079608	EXPANDED	BASE	0	section|language|hand|line_position|paragraph_line_position|targetfree_line_length_bin	5	f34v|f105r|f106v|f107v|f113r	6	FORMAL_RECORD_COMPATIBILITY	experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv|transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	1	0	0
EXACT35	qoty	L	f10v|f11v|f38v|f39v|f76r|f80v|f82v|f95r	872	154	53	35	0.368148646409	EXPANDED	BASE	0	section|language|hand|line_position|paragraph_line_position|targetfree_line_length_bin	35	f2v|f10r|f14r|f16v|f20v|f28r|f28v|f29r|f44v|f46v|f47v|f52r|f53r|f58v|f66r|f77r|f77v|f79r|f79v|f80r|f81v|f82r|f83r|f86v|f103r|f103v|f104r|f104v|f106r|f112v|f113r|f114r|f115r|f115v|f116r	53	FORMAL_RECORD_COMPATIBILITY	experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv|transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	1	0	0
EXACT35	qoty	DY	f114r|f75r|f76r|f82r|f82v|f83v|f87r	763	83	55	34	0.0459546970494	EXPANDED	EXPANDED	1	section|language|hand|line_position|paragraph_line_position|targetfree_line_length_bin	23	f20v|f46v|f58v|f66r|f77r|f77v|f79r|f79v|f80r|f80v|f81v|f83r|f86v|f103r|f103v|f104r|f104v|f106r|f112v|f113r|f115r|f115v|f116r	39	FORMAL_RECORD_COMPATIBILITY	experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv|transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	1	0	0
EXACT35	sheo	L	f4v|f85r	903	160	21	19	0.223888006597	EXPANDED	BASE	0	section|language|hand|line_position|paragraph_line_position|targetfree_line_length_bin	19	f6r|f10v|f49v|f51v|f58v|f87r|f88v|f89r|f93r|f96r|f105r|f105v|f106v|f108v|f111r|f111v|f114r|f115r|f115v	21	FORMAL_RECORD_COMPATIBILITY	experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv|transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	1	0	0
EXACT35	sheo	DY	f26r|f43v|f66v|f88v	834	86	21	19	2.04702768911	EXPANDED	EXPANDED	1	section|language|hand|line_position|paragraph_line_position|targetfree_line_length_bin	13	f51v|f58v|f87r|f89r|f105r|f105v|f106v|f108v|f111r|f111v|f114r|f115r|f115v	14	FORMAL_RECORD_COMPATIBILITY	experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv|transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	1	0	0
EXACT35	sheor	L	f49r|f96r	899	160	22	18	0.22317707302	EXPANDED	EXPANDED	1	section|language|hand|line_position|paragraph_line_position|targetfree_line_length_bin	18	f6r|f17v|f32r|f37r|f42r|f66r|f76v|f78v|f79v|f80r|f80v|f88r|f88v|f89v|f90r|f100r|f106r|f113r	22	FORMAL_RECORD_COMPATIBILITY	experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv|transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	1	0	0
EXACT35	sheor	DY	f103r|f66r|f77v	804	87	22	18	1.79396244679	EXPANDED	EXPANDED	1	section|language|hand|line_position|paragraph_line_position|targetfree_line_length_bin	10	f76v|f78v|f79v|f80r|f80v|f88r|f88v|f89v|f106r|f113r	13	FORMAL_RECORD_COMPATIBILITY	experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv|transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	1	0	0
EXACT35	sho	L	f111v|f23v|f2v|f32v|f35v|f42r|f47v|f4v|f56v|f7v|f8r|f8v	843	150	64	44	-0.525025033051	BASE	BASE	1	section|language|hand|line_position|paragraph_line_position|targetfree_line_length_bin	43	f2r|f3r|f3v|f5r|f10v|f13v|f15r|f15v|f16r|f20r|f20v|f21r|f21v|f22v|f24v|f28r|f28v|f29v|f30r|f30v|f32r|f35r|f37r|f38v|f42v|f44v|f45v|f47r|f49r|f49v|f55r|f56r|f58v|f87r|f90r|f100r|f102v|f103v|f104v|f105v|f107v|f108r|f114v	63	FORMAL_RECORD_COMPATIBILITY	experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv|transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	1	0	0
EXACT35	sho	DY	f102v|f115v	843	88	74	51	3.50290993326	EXPANDED	EXPANDED	1	section|language|hand|line_position|paragraph_line_position|targetfree_line_length_bin	13	f3r|f5r|f20r|f20v|f58v|f87r|f103v|f104v|f105v|f107v|f108r|f111v|f114v	18	FORMAL_RECORD_COMPATIBILITY	experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv|transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	1	0	0
EXACT35	ytchor	L	f36r	908	161	6	5	-0.940219095352	BASE	BASE	1	section|language|hand|line_position|paragraph_line_position|targetfree_line_length_bin	5	f15v|f16v|f19r|f19v|f29v	6	FORMAL_RECORD_COMPATIBILITY	experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv|transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	1	0	0
EXACT35	ytchor	DY	NONE	863	90	6	5	4.01393984217	EXPANDED	EXPANDED	1	section|language|hand|line_position|paragraph_line_position|targetfree_line_length_bin	0	NONE	0	FORMAL_RECORD_COMPATIBILITY	experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv|transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	1	0	0
ED1_SAFE18	chckhedy	L	f76v|f83v	900	160	1	1	1.00969586186	EXPANDED	EXPANDED	1	section|language|hand|line_position|paragraph_line_position|targetfree_line_length_bin	1	f111v	1	FORMAL_RECORD_COMPATIBILITY	experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv|transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	1	0	0
ED1_SAFE18	chckhedy	DY	f108r|f78r	802	88	1	1	-0.411745843035	BASE	BASE	1	section|language|hand|line_position|paragraph_line_position|targetfree_line_length_bin	1	f111v	1	FORMAL_RECORD_COMPATIBILITY	experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv|transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	1	0	0
ED1_SAFE18	chckhey	L	f113r|f75v	896	160	18	17	0.662080429299	EXPANDED	EXPANDED	1	section|language|hand|line_position|paragraph_line_position|targetfree_line_length_bin	17	f17v|f51v|f76r|f76v|f77r|f79r|f82r|f85r|f95r|f100v|f103r|f104r|f108v|f111v|f113v|f115r|f116r	18	FORMAL_RECORD_COMPATIBILITY	experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv|transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	1	0	0
ED1_SAFE18	chckhey	DY	f53v|f75v|f78v	820	87	19	18	-0.448025396365	BASE	EXPANDED	0	section|language|hand|line_position|paragraph_line_position|targetfree_line_length_bin	17	f51v|f76r|f76v|f77r|f79r|f82r|f85r|f95r|f100v|f103r|f104r|f108v|f111v|f113r|f113v|f115r|f116r	18	FORMAL_RECORD_COMPATIBILITY	experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv|transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	1	0	0
ED1_SAFE18	choky	L	f114v|f15v|f28r|f49v|f56r|f56v|f58v	863	155	18	16	-0.326428647412	BASE	BASE	1	section|language|hand|line_position|paragraph_line_position|targetfree_line_length_bin	16	f6r|f14v|f16r|f20r|f29r|f35r|f44r|f44v|f46r|f50v|f58r|f89v|f90r|f102v|f106r|f115v	18	FORMAL_RECORD_COMPATIBILITY	experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv|transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	1	0	0
ED1_SAFE18	choky	DY	f86v	835	89	20	18	3.07366565214	EXPANDED	EXPANDED	1	section|language|hand|line_position|paragraph_line_position|targetfree_line_length_bin	8	f20r|f46r|f50v|f58r|f89v|f102v|f106r|f115v	9	FORMAL_RECORD_COMPATIBILITY	experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv|transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	1	0	0
ED1_SAFE18	cthy	L	f10r|f15r|f15v|f22v|f3r|f44v|f45r|f45v|f53v|f56r|f7v|f9r	850	150	48	34	-0.846422391381	BASE	BASE	1	section|language|hand|line_position|paragraph_line_position|targetfree_line_length_bin	34	f2r|f3v|f4r|f4v|f5r|f6r|f6v|f8r|f9v|f10v|f11r|f14v|f16r|f16v|f17r|f17v|f18r|f20v|f21r|f22r|f24r|f29r|f29v|f32r|f33v|f35v|f36r|f46v|f47v|f51v|f52v|f87v|f93r|f116r	48	FORMAL_RECORD_COMPATIBILITY	experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv|transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	1	0	0
ED1_SAFE18	cthy	DY	f20v|f46r|f86v	829	87	67	43	3.82379250322	EXPANDED	EXPANDED	1	section|language|hand|line_position|paragraph_line_position|targetfree_line_length_bin	6	f3r|f5r|f33v|f46v|f51v|f116r	7	FORMAL_RECORD_COMPATIBILITY	experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv|transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	1	0	0
ED1_SAFE18	kar	L	f86v|f94r	891	160	35	28	0.592539957383	EXPANDED	BASE	0	section|language|hand|line_position|paragraph_line_position|targetfree_line_length_bin	26	f6r|f34r|f39r|f40r|f45r|f46r|f50v|f58r|f58v|f75r|f78r|f78v|f81v|f85r|f95r|f104r|f105r|f105v|f106v|f107r|f108v|f111r|f112v|f113v|f114r|f115v	29	FORMAL_RECORD_COMPATIBILITY	experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv|transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	1	0	0
ED1_SAFE18	kar	DY	f104r|f86v	825	88	34	27	-0.732689483383	BASE	EXPANDED	0	section|language|hand|line_position|paragraph_line_position|targetfree_line_length_bin	24	f34r|f39r|f40r|f46r|f50r|f50v|f58r|f58v|f75r|f78r|f78v|f81v|f85r|f95r|f105r|f105v|f106v|f107r|f108v|f111r|f112v|f113v|f114r|f115v	31	FORMAL_RECORD_COMPATIBILITY	experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv|transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	1	0	0
ED1_SAFE18	ockhey	L	f102v	902	161	3	3	0.810714272439	EXPANDED	BASE	0	section|language|hand|line_position|paragraph_line_position|targetfree_line_length_bin	3	f58v|f99v|f107r	3	FORMAL_RECORD_COMPATIBILITY	experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv|transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	1	0	0
ED1_SAFE18	ockhey	DY	NONE	863	90	3	3	2.74854623418	EXPANDED	EXPANDED	1	section|language|hand|line_position|paragraph_line_position|targetfree_line_length_bin	2	f58v|f107r	2	FORMAL_RECORD_COMPATIBILITY	experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv|transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	1	0	0
ED1_SAFE18	odaiin	L	f104v|f17v|f24v|f44v	864	158	34	24	0.0825649969928	EXPANDED	EXPANDED	1	section|language|hand|line_position|paragraph_line_position|targetfree_line_length_bin	23	f3r|f7r|f7v|f9r|f15r|f21v|f22r|f24r|f50v|f51r|f53v|f54v|f55r|f58v|f86v|f99v|f104r|f105r|f106v|f111r|f114r|f114v|f115v	33	FORMAL_RECORD_COMPATIBILITY	experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv|transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	1	0	0
ED1_SAFE18	odaiin	DY	f105v|f81r|f95v	839	87	34	24	1.34453223606	EXPANDED	BASE	0	section|language|hand|line_position|paragraph_line_position|targetfree_line_length_bin	15	f3r|f7r|f50v|f51r|f53v|f54v|f58v|f86v|f104r|f105r|f106v|f111r|f114r|f114v|f115v	24	FORMAL_RECORD_COMPATIBILITY	experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv|transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	1	0	0
ED1_SAFE18	odain	L	f107v	893	161	7	6	0.57854624991	EXPANDED	BASE	0	section|language|hand|line_position|paragraph_line_position|targetfree_line_length_bin	6	f43r|f85r|f95r|f102v|f104v|f106r	7	FORMAL_RECORD_COMPATIBILITY	experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv|transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	1	0	0
ED1_SAFE18	odain	DY	NONE	863	90	9	7	0.290564979088	EXPANDED	EXPANDED	1	section|language|hand|line_position|paragraph_line_position|targetfree_line_length_bin	7	f43r|f85r|f95r|f102v|f104v|f106r|f107v	9	FORMAL_RECORD_COMPATIBILITY	experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv|transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	1	0	0
ED1_SAFE18	odar	L	NONE	914	162	13	12	0.41602922478	EXPANDED	EXPANDED	1	section|language|hand|line_position|paragraph_line_position|targetfree_line_length_bin	11	f32v|f52v|f75r|f86v|f87r|f104r|f104v|f105r|f105v|f107v|f108v	12	FORMAL_RECORD_COMPATIBILITY	experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv|transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	1	0	0
ED1_SAFE18	odar	DY	f26v	854	89	13	12	0.735479415708	EXPANDED	BASE	0	section|language|hand|line_position|paragraph_line_position|targetfree_line_length_bin	9	f75r|f86v|f87r|f104r|f104v|f105r|f105v|f107v|f108v	10	FORMAL_RECORD_COMPATIBILITY	experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv|transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	1	0	0
ED1_SAFE18	ody	L	f16r|f93r	895	160	20	17	0.129855302843	EXPANDED	BASE	0	section|language|hand|line_position|paragraph_line_position|targetfree_line_length_bin	15	f4v|f10r|f34r|f39v|f40r|f43r|f43v|f47v|f53r|f79r|f86v|f95r|f106v|f108r|f112r	18	FORMAL_RECORD_COMPATIBILITY	experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv|transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	1	0	0
ED1_SAFE18	ody	DY	f43r|f86v	830	88	16	15	-0.297780567822	BASE	BASE	1	section|language|hand|line_position|paragraph_line_position|targetfree_line_length_bin	10	f33r|f34r|f39v|f40r|f43v|f79r|f95r|f106v|f108r|f112r	11	FORMAL_RECORD_COMPATIBILITY	experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv|transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	1	0	0
ED1_SAFE18	ofchy	L	NONE	914	162	2	2	-0.0941844785237	BASE	EXPANDED	0	section|language|hand|line_position|paragraph_line_position|targetfree_line_length_bin	1	f39v	1	FORMAL_RECORD_COMPATIBILITY	experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv|transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	1	0	0
ED1_SAFE18	ofchy	DY	NONE	863	90	2	2	-1.07800709664	BASE	EXPANDED	0	section|language|hand|line_position|paragraph_line_position|targetfree_line_length_bin	2	f26v|f39v	2	FORMAL_RECORD_COMPATIBILITY	experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv|transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	1	0	0
ED1_SAFE18	okair	L	f105r	908	161	12	9	0.616306268097	EXPANDED	BASE	0	section|language|hand|line_position|paragraph_line_position|targetfree_line_length_bin	9	f39r|f40r|f40v|f58r|f94r|f104r|f105v|f107r|f114r	12	FORMAL_RECORD_COMPATIBILITY	experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv|transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	1	0	0
ED1_SAFE18	okair	DY	f83r	832	89	12	9	-0.468178475303	BASE	EXPANDED	0	section|language|hand|line_position|paragraph_line_position|targetfree_line_length_bin	9	f39r|f40r|f40v|f58r|f94r|f104r|f105v|f107r|f114r	12	FORMAL_RECORD_COMPATIBILITY	experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv|transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	1	0	0
ED1_SAFE18	okshy	L	NONE	914	162	7	7	-0.286204854158	BASE	EXPANDED	0	section|language|hand|line_position|paragraph_line_position|targetfree_line_length_bin	6	f13v|f14v|f17r|f18v|f86v|f106v	6	FORMAL_RECORD_COMPATIBILITY	experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv|transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	1	0	0
